role,partition,dev_block,execution_start,loss_class,episode_class_before_a8,lane,window_min,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a8,episode_pnl_before_a8_5bps,h2_exit_ts,reclaim_signal_ts,reclaim_signal_close,reentry_ts,reentry_price,a8_exit_ts,a8_exit_price,a8_exit_reason,a8_invalidation_close_ts,a8_pnl,a8_pnl_5bps,a8_won,a8_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
REF_SUPPORT,external,,2021-02-11 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,9.4328,9.0666,0.3662000000000009,-0.3021372233059649,-0.5521372233059649,0.10071240776854395,-0.14928759223145605,-0.20142481553742092,-0.701424815537421,2021-02-12 08:35:00+00:00,2021-02-12 08:35:00+00:00,9.4692,2021-02-12 08:40:00+00:00,9.4692,2021-02-12 08:55:00+00:00,9.4253,FAILED_RECLAIM,2021-02-12 08:50:00+00:00,-2.318041650825886,-2.5680416508258865,False,False,-2.519466466363307,-3.2694664663633075,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-03-11 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,15.923,14.1128,1.8102,-0.3454122966777273,-0.5954122966777273,-0.2857501727061562,-0.5357501727061562,-0.6311624693838835,-1.1311624693838835,2021-03-11 19:00:00+00:00,2021-03-11 19:05:00+00:00,15.9516,2021-03-11 19:10:00+00:00,15.9563,2021-03-11 19:55:00+00:00,15.8412,FAILED_RECLAIM,2021-03-11 19:50:00+00:00,-3.6067258700325233,-3.8567258700325233,False,False,-4.237888339416407,-4.987888339416407,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-03-13 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,15.2117,14.8383,0.3734000000000002,-0.5423456944326221,-0.7923456944326221,-0.44373738635394844,-0.6937373863539484,-0.9860830807865706,-1.4860830807865706,2021-03-13 20:45:00+00:00,2021-03-13 20:45:00+00:00,15.2548,2021-03-13 20:50:00+00:00,15.2536,2021-03-13 21:00:00+00:00,15.1708,FAILED_RECLAIM,2021-03-13 20:55:00+00:00,-2.7141133896260716,-2.964113389626072,False,False,-3.700196470412642,-4.450196470412642,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-03-15 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,14.2954,13.9821,0.3132999999999999,-0.6680470640905156,-0.9180470640905156,-0.2763126600165422,-0.5263126600165422,-0.9443597241070578,-1.4443597241070578,2021-03-15 19:05:00+00:00,2021-03-15 19:20:00+00:00,14.3144,2021-03-15 19:25:00+00:00,14.3193,2021-03-15 19:40:00+00:00,14.2915,FAILED_RECLAIM,2021-03-15 19:35:00+00:00,-0.9707178423526419,-1.220717842352642,False,False,-1.9150775664596997,-2.6650775664596997,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-03-17 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,14.0671,13.3217,0.7454000000000001,-0.1812740365818577,-0.4312740365818577,-0.24169871544243993,-0.4916987154424399,-0.4229727520242976,-0.9229727520242976,2021-03-17 22:10:00+00:00,2021-03-17 22:10:00+00:00,14.0774,2021-03-17 22:15:00+00:00,14.0738,2021-03-18 00:20:00+00:00,14.36526,TARGET,,10.354701644189834,10.104701644189834,True,True,9.931728892165538,9.181728892165538,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-04-06 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,24.3083,22.1739,2.1343999999999994,-0.4278374053306444,-0.6778374053306444,-1.7895122242196915,-2.039512224219692,-2.217349629550336,-2.7173496295503363,2021-04-06 19:25:00+00:00,2021-04-06 19:35:00+00:00,24.323,2021-04-06 19:40:00+00:00,24.3204,2021-04-06 19:50:00+00:00,24.045,FAILED_RECLAIM,2021-04-06 19:45:00+00:00,-5.66191345537076,-5.91191345537076,False,False,-7.879263084921096,-8.629263084921096,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-04-15 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,27.7735,26.7152,1.0582999999999991,-0.1278196842313117,-0.3778196842313117,-0.07381136695044921,-0.3238113669504492,-0.20163105118176092,-0.701631051181761,2021-04-16 03:30:00+00:00,2021-04-16 03:30:00+00:00,27.9317,2021-04-16 03:35:00+00:00,27.928,2021-04-16 04:10:00+00:00,27.7017,FAILED_RECLAIM,2021-04-16 04:05:00+00:00,-4.051489544543152,-4.301489544543152,False,False,-4.253120595724913,-5.003120595724913,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-04-30 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,43.696,42.38,1.3159999999999954,-0.7998443793482135,-1.0498443793482135,-0.4107927499084618,-0.6607927499084618,-1.2106371292566753,-1.7106371292566753,2021-04-30 19:40:00+00:00,2021-04-30 19:50:00+00:00,43.7193,2021-04-30 19:55:00+00:00,43.7226,2021-04-30 20:05:00+00:00,43.4543,FAILED_RECLAIM,2021-04-30 20:00:00+00:00,-3.0682072886790146,-3.318207288679015,False,False,-4.27884441793569,-5.028844417935691,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-05-02 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,47.9672,46.7176,1.249600000000001,-0.8036741773545519,-1.053674177354552,-0.8933187678246135,-1.1433187678246135,-1.6969929451791654,-2.1969929451791654,2021-05-02 19:25:00+00:00,2021-05-02 19:40:00+00:00,48.0082,2021-05-02 19:45:00+00:00,48.0045,2021-05-02 20:00:00+00:00,47.9542,FAILED_RECLAIM,2021-05-02 19:55:00+00:00,-0.5239092168442538,-0.7739092168442538,False,False,-2.2209021620234193,-2.9709021620234193,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-05-04 18:00:00+00:00,L1_NEVER_BREAK_TIME,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,45.0773,42.2502,2.827100000000001,-13.84510607334516,-14.09510607334516,-0.14086912925131978,-0.3908691292513198,-13.98597520259648,-14.48597520259648,2021-05-05 09:10:00+00:00,2021-05-05 09:10:00+00:00,45.1419,2021-05-05 09:15:00+00:00,45.1217,2021-05-05 11:20:00+00:00,45.0839,FAILED_RECLAIM,2021-05-05 11:15:00+00:00,-0.41886719693623453,-0.6688671969362345,False,False,-14.404842399532715,-15.154842399532715,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-05-09 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,44.7924,43.55,1.2424000000000035,-1.236816960019982,-1.486816960019982,-0.0022325215884855254,-0.2522325215884855,-1.2390494816084676,-1.7390494816084676,2021-05-09 22:05:00+00:00,2021-05-09 22:05:00+00:00,44.8069,2021-05-09 22:10:00+00:00,44.802,2021-05-09 22:20:00+00:00,44.6502,FAILED_RECLAIM,2021-05-09 22:15:00+00:00,-1.6941207981786555,-1.9441207981786555,False,False,-2.933170279787123,-3.683170279787123,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-05-13 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,42.109,37.431,4.678000000000004,-2.46978080695337,-2.71978080695337,-0.8549241254838802,-1.1049241254838802,-3.32470493243725,-3.82470493243725,2021-05-14 10:00:00+00:00,2021-05-14 10:05:00+00:00,42.181,2021-05-14 10:10:00+00:00,42.181,2021-05-14 10:20:00+00:00,41.944,FAILED_RECLAIM,2021-05-14 10:15:00+00:00,-2.809321732533565,-3.059321732533565,False,False,-6.134026664970815,-6.884026664970815,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-05-26 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,35.254,33.274,1.9799999999999969,-3.148578884665576,-3.398578884665576,-3.0209337947467163,-3.2709337947467167,-6.169512679412293,-6.669512679412293,2021-05-26 23:05:00+00:00,2021-05-26 23:05:00+00:00,35.283,2021-05-26 23:10:00+00:00,35.282,2021-05-26 23:20:00+00:00,34.927,FAILED_RECLAIM,2021-05-26 23:15:00+00:00,-5.030893940252801,-5.280893940252801,False,False,-11.200406619665094,-11.950406619665094,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-06-05 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,40.632,39.164,1.4679999999999964,-4.085449891711002,-4.335449891711002,-2.448808820633974,-2.6988088206339746,-6.534258712344975,-7.034258712344976,2021-06-06 09:20:00+00:00,2021-06-06 09:30:00+00:00,40.701,2021-06-06 09:35:00+00:00,40.695,2021-06-06 09:50:00+00:00,41.219199999999994,TARGET,,6.440594667649457,6.190594667649457,True,True,-0.09366404469551792,-0.8436640446955188,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-07-01 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,34.175,33.12,1.0549999999999995,-2.574981711777557,-2.824981711777558,-1.4191660570591624,-1.6691660570591624,-3.9941477688367195,-4.49414776883672,2021-07-01 22:25:00+00:00,2021-07-01 22:45:00+00:00,34.177,2021-07-01 22:50:00+00:00,34.177,2021-07-01 23:00:00+00:00,33.822,FAILED_RECLAIM,2021-07-01 22:55:00+00:00,-5.193551218655779,-5.443551218655779,False,False,-9.1876989874925,-9.9376989874925,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-07-15 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,29.25,27.952,1.2979999999999985,-1.3333333333332975,-1.5833333333332975,-0.27350427350425477,-0.5235042735042548,-1.6068376068375523,-2.1068376068375523,2021-07-16 03:50:00+00:00,2021-07-16 04:00:00+00:00,29.321,2021-07-16 04:05:00+00:00,29.321,2021-07-16 04:20:00+00:00,29.213,FAILED_RECLAIM,2021-07-16 04:15:00+00:00,-1.8416834350806766,-2.091683435080677,False,False,-3.448521041918229,-4.198521041918229,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-07-20 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,23.941,23.218,0.722999999999999,-1.5663506119209525,-1.8163506119209525,-1.670773986048979,-1.920773986048979,-3.2371245979699315,-3.7371245979699315,2021-07-21 03:50:00+00:00,2021-07-21 03:50:00+00:00,23.988,2021-07-21 03:55:00+00:00,23.994,2021-07-21 04:00:00+00:00,24.2302,TARGET,,4.92206384929561,4.67206384929561,True,True,1.684939251325679,0.9349392513256789,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-08-10 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,40.735,39.149,1.5859999999999983,-2.5162636553332507,-2.766263655333251,-0.5768994721983001,-0.8268994721983001,-3.0931631275315508,-3.593163127531551,2021-08-10 21:20:00+00:00,2021-08-10 21:20:00+00:00,40.84,2021-08-10 21:25:00+00:00,40.838,2021-08-10 22:05:00+00:00,41.3694,TARGET,,6.506195210343235,6.256195210343235,True,True,3.4130320828116845,2.663032082811684,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-08-11 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,43.318,42.412,0.9059999999999988,-0.9580313033842324,-1.2080313033842325,-2.4470197146682082,-2.6970197146682082,-3.4050510180524407,-3.9050510180524407,2021-08-12 03:05:00+00:00,2021-08-12 03:25:00+00:00,43.352,2021-08-12 03:30:00+00:00,43.353,2021-08-12 03:40:00+00:00,43.287,FAILED_RECLAIM,2021-08-12 03:35:00+00:00,-0.7611929970244291,-1.011192997024429,False,False,-4.16624401507687,-4.91624401507687,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-14 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,44.231,43.541,0.6900000000000048,-0.972168840858212,-1.222168840858212,-2.4191178132983437,-2.669117813298344,-3.3912866541565556,-3.8912866541565565,2021-08-15 00:35:00+00:00,2021-08-15 00:50:00+00:00,44.491,2021-08-15 00:55:00+00:00,44.495,2021-08-15 01:00:00+00:00,44.507000000000005,TARGET,,0.13484661197893377,-0.11515338802106623,True,False,-3.256440042177622,-4.006440042177623,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-15 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,52.8,46.694,6.1059999999999945,-0.8143939393939204,-1.0643939393939204,-1.6003787878787756,-1.8503787878787756,-2.414772727272696,-2.914772727272696,2021-08-15 20:25:00+00:00,2021-08-15 20:30:00+00:00,53.071,2021-08-15 20:35:00+00:00,53.062,2021-08-15 21:00:00+00:00,52.584,FAILED_RECLAIM,2021-08-15 20:55:00+00:00,-4.504164939127753,-4.754164939127753,False,False,-6.918937666400449,-7.668937666400449,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-25 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,71.576,69.6,1.975999999999999,-1.53682798703475,-1.78682798703475,-0.04889907231470092,-0.2988990723147009,-1.585727059349451,-2.085727059349451,2021-08-25 23:25:00+00:00,2021-08-25 23:25:00+00:00,71.67,2021-08-25 23:30:00+00:00,71.686,2021-08-25 23:40:00+00:00,71.475,FAILED_RECLAIM,2021-08-25 23:35:00+00:00,-1.4716960075887298,-1.7216960075887298,False,False,-3.0574230669381808,-3.8074230669381808,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-08-28 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,96.607,92.201,4.406000000000006,-0.06210730071321,-0.31210730071321,-1.9408531472874802,-2.1908531472874806,-2.00296044800069,-2.5029604480006906,2021-08-29 00:00:00+00:00,2021-08-29 00:05:00+00:00,96.764,2021-08-29 00:10:00+00:00,96.754,2021-08-29 00:20:00+00:00,96.057,FAILED_RECLAIM,2021-08-29 00:15:00+00:00,-3.601918266945059,-3.8519182669450593,False,False,-5.604878714945749,-6.35487871494575,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-09-04 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,143.722,136.038,7.683999999999997,-3.468501690764181,-3.718501690764181,-0.37224642017225085,-0.6222464201722508,-3.8407481109364316,-4.340748110936431,2021-09-05 02:10:00+00:00,2021-09-05 02:10:00+00:00,143.822,2021-09-05 02:15:00+00:00,143.838,2021-09-05 02:25:00+00:00,143.343,FAILED_RECLAIM,2021-09-05 02:20:00+00:00,-1.7206857714929247,-1.970685771492925,False,False,-5.561433882429356,-6.311433882429356,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-09-17 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,145.99,140.061,5.929000000000002,-0.6062059045141011,-0.8562059045141011,-0.45208575929861494,-0.7020857592986149,-1.058291663812716,-1.558291663812716,2021-09-17 23:30:00+00:00,2021-09-17 23:30:00+00:00,146.781,2021-09-17 23:35:00+00:00,146.768,2021-09-17 23:45:00+00:00,148.3616,TARGET,,5.4289763436171645,5.1789763436171645,True,True,4.370684679804448,3.6206846798044485,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-10-13 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,147.993,145.0,2.992999999999995,-0.0912205307007085,-0.3412205307007085,-0.8851770016149452,-1.1351770016149452,-0.9763975323156536,-1.4763975323156537,2021-10-14 00:55:00+00:00,2021-10-14 01:10:00+00:00,148.687,2021-10-14 01:15:00+00:00,148.691,2021-10-14 01:55:00+00:00,149.1902,TARGET,,1.678649010363742,1.428649010363742,True,True,0.7022514780480883,-0.047748521951911815,True,False,FROZEN_OOS
REF_SUPPORT,external,,2021-10-18 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,158.05,155.5,2.550000000000012,-0.588421385637472,-0.838421385637472,0.060107560898359225,-0.18989243910164078,-0.5283138247391128,-1.0283138247391128,2021-10-19 03:30:00+00:00,2021-10-19 03:30:00+00:00,158.096,2021-10-19 03:35:00+00:00,158.115,2021-10-19 04:05:00+00:00,159.07000000000002,TARGET,,3.0199538310723417,2.7699538310723417,True,True,2.491640006333229,1.741640006333229,True,True,FROZEN_OOS
REF_SUPPORT,external,,2021-10-24 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,191.5,185.5,6.0,-2.415143603133163,-2.6651436031331635,-0.9190600522193115,-1.1690600522193115,-3.3342036553524745,-3.834203655352475,2021-10-24 20:05:00+00:00,2021-10-24 20:10:00+00:00,191.702,2021-10-24 20:15:00+00:00,191.72,2021-10-24 20:25:00+00:00,190.903,FAILED_RECLAIM,2021-10-24 20:20:00+00:00,-2.1307114542040706,-2.3807114542040706,False,False,-5.464915109556545,-6.214915109556546,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-11-02 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,214.728,204.342,10.385999999999996,-0.9546961737640358,-1.2046961737640358,-0.966338810029499,-1.216338810029499,-1.9210349837935348,-2.4210349837935348,2021-11-02 21:05:00+00:00,2021-11-02 21:15:00+00:00,215.17,2021-11-02 21:20:00+00:00,215.17,2021-11-02 21:30:00+00:00,214.679,FAILED_RECLAIM,2021-11-02 21:25:00+00:00,-1.1409583120323141,-1.3909583120323141,False,False,-3.061993295825849,-3.811993295825849,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-11-12 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,230.495,221.115,9.379999999999995,-1.848196273238012,-2.0981962732380124,-0.5813575131781712,-0.8313575131781712,-2.429553786416183,-2.9295537864161836,2021-11-12 20:20:00+00:00,2021-11-12 20:25:00+00:00,230.839,2021-11-12 20:30:00+00:00,230.84,2021-11-12 20:50:00+00:00,230.245,FAILED_RECLAIM,2021-11-12 20:45:00+00:00,-1.2887714434240416,-1.5387714434240416,False,False,-3.7183252298402247,-4.468325229840225,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-11-17 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,216.78,210.089,6.6910000000000025,-1.042531598855978,-1.292531598855978,-2.274195036442439,-2.524195036442439,-3.316726635298417,-3.816726635298417,2021-11-17 20:50:00+00:00,2021-11-17 20:50:00+00:00,217.295,2021-11-17 20:55:00+00:00,217.313,2021-11-17 21:05:00+00:00,215.873,FAILED_RECLAIM,2021-11-17 21:00:00+00:00,-3.3131934122671014,-3.5631934122671014,False,False,-6.629920047565518,-7.379920047565518,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-11-23 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,224.7,215.887,8.812999999999988,-0.3226524254561491,-0.5726524254561491,-0.10458388963063836,-0.35458388963063836,-0.42723631508678744,-0.9272363150867875,2021-11-23 21:05:00+00:00,2021-11-23 21:10:00+00:00,225.284,2021-11-23 21:15:00+00:00,225.289,2021-11-23 21:25:00+00:00,224.377,FAILED_RECLAIM,2021-11-23 21:20:00+00:00,-2.0240668652263816,-2.2740668652263816,False,False,-2.451303180313169,-3.201303180313169,False,False,FROZEN_OOS
REF_SUPPORT,external,,2021-12-25 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,192.94,189.27,3.669999999999988,-0.5182958432672913,-0.7682958432672913,-0.15548875298021514,-0.40548875298021514,-0.6737845962475064,-1.1737845962475064,2021-12-26 00:05:00+00:00,2021-12-26 00:05:00+00:00,193.91,2021-12-26 00:10:00+00:00,193.92,2021-12-26 00:15:00+00:00,194.408,TARGET,,1.258250825082463,1.008250825082463,True,True,0.5844662288349567,-0.1655337711650433,True,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,216.54,213.45,3.0900000000000034,-0.4618084418582802,-0.7118084418582802,-0.1616329546503814,-0.4116329546503814,-0.6234413965086616,-1.1234413965086616,2025-01-05 00:05:00+00:00,2025-01-05 00:05:00+00:00,216.82,2025-01-05 00:10:00+00:00,216.82,2025-01-05 00:35:00+00:00,217.77599999999998,TARGET,,2.2045936721704074,1.9545936721704071,True,True,1.5811522756617458,0.8311522756617455,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-25 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,258.08,250.72,7.359999999999985,-0.3487290762554385,-0.5987290762554385,0.019373837569780505,-0.2306261624302195,-0.32935523868565797,-0.829355238685658,2025-01-25 20:55:00+00:00,2025-01-25 21:00:00+00:00,258.87,2025-01-25 21:05:00+00:00,258.87,2025-01-25 21:25:00+00:00,258.01,FAILED_RECLAIM,2025-01-25 21:20:00+00:00,-1.6610653996214642,-1.9110653996214642,False,False,-1.9904206383071221,-2.740420638307122,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-01-26 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,256.65,253.62,3.0299999999999727,-0.0584453535943385,-0.3084453535943385,-0.07792713812576624,-0.32792713812576624,-0.13637249172010474,-0.6363724917201048,2025-01-26 18:50:00+00:00,2025-01-26 19:00:00+00:00,256.96,2025-01-26 19:05:00+00:00,256.97,2025-01-26 19:15:00+00:00,256.6,FAILED_RECLAIM,2025-01-26 19:10:00+00:00,-0.7199283963108538,-0.9699283963108538,False,False,-0.8563008880309586,-1.6063008880309586,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-08 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,196.79,192.67,4.1200000000000045,-0.0508155902230189,-0.3008155902230189,-0.3811169266731418,-0.6311169266731418,-0.4319325168961607,-0.9319325168961607,2025-02-08 19:10:00+00:00,2025-02-08 19:10:00+00:00,197.18,2025-02-08 19:15:00+00:00,197.19,2025-02-08 19:50:00+00:00,196.78,FAILED_RECLAIM,2025-02-08 19:45:00+00:00,-1.0396064709163877,-1.2896064709163877,False,False,-1.4715389878125484,-2.2215389878125484,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-15 18:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,RESIDUAL_LATENT_RECOVERABLE,RC30,30,194.93,193.2,1.7300000000000182,-5.181347150259086,-5.431347150259086,-0.5643051351767459,-0.8143051351767459,-5.745652285435831,-6.245652285435831,2025-02-16 00:45:00+00:00,2025-02-16 00:55:00+00:00,194.94,2025-02-16 01:00:00+00:00,194.94,2025-02-16 01:10:00+00:00,194.42,FAILED_RECLAIM,2025-02-16 01:05:00+00:00,-1.33374371601519,-1.58374371601519,False,False,-7.0793960014510215,-7.8293960014510215,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-02-25 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,145.0,134.4,10.599999999999994,-3.5862068965517024,-3.836206896551703,-0.48275862068958286,-0.7327586206895829,-4.068965517241285,-4.568965517241286,2025-02-25 20:45:00+00:00,2025-02-25 20:45:00+00:00,145.04,2025-02-25 20:50:00+00:00,145.04,2025-02-25 21:00:00+00:00,144.53,FAILED_RECLAIM,2025-02-25 20:55:00+00:00,-1.758135686707074,-2.0081356867070745,False,False,-5.827101203948359,-6.57710120394836,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-11 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,126.71,119.67,7.039999999999992,-0.7102833241259265,-0.9602833241259264,-0.1973009233683376,-0.4473009233683376,-0.9075842474942641,-1.4075842474942641,2025-03-11 20:40:00+00:00,2025-03-11 20:40:00+00:00,127.0,2025-03-11 20:45:00+00:00,127.0,2025-03-11 20:55:00+00:00,126.47,FAILED_RECLAIM,2025-03-11 20:50:00+00:00,-2.0866141732283627,-2.336614173228363,False,False,-2.994198420722627,-3.7441984207226273,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-14 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,133.77,130.54,3.230000000000018,-0.4485310607759696,-0.6985310607759696,-0.7101741795619287,-0.9601741795619287,-1.1587052403378983,-1.6587052403378983,2025-03-14 21:10:00+00:00,2025-03-14 21:30:00+00:00,133.93,2025-03-14 21:35:00+00:00,133.93,2025-03-14 22:50:00+00:00,135.062,TARGET,,4.226088255058658,3.9760882550586576,True,True,3.0673830147207592,2.3173830147207592,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-03-18 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,123.96,122.15,1.809999999999988,-0.1613423685059567,-0.4113423685059567,-0.5243626976443871,-0.7743626976443871,-0.6857050661503439,-1.1857050661503439,2025-03-18 19:40:00+00:00,2025-03-18 19:50:00+00:00,124.03,2025-03-18 19:55:00+00:00,124.03,2025-03-18 20:15:00+00:00,123.79,FAILED_RECLAIM,2025-03-18 20:10:00+00:00,-0.9675078610013599,-1.2175078610013599,False,False,-1.6532129271517038,-2.4032129271517038,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-04-19 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,140.71,137.57,3.140000000000015,-0.4264089261601933,-0.6764089261601933,-0.49747708052028106,-0.7474770805202811,-0.9238860066804744,-1.4238860066804744,2025-04-20 03:35:00+00:00,2025-04-20 03:50:00+00:00,140.79,2025-04-20 03:55:00+00:00,140.79,2025-04-20 04:05:00+00:00,140.61,FAILED_RECLAIM,2025-04-20 04:00:00+00:00,-0.6392499467290924,-0.8892499467290924,False,False,-1.5631359534095668,-2.313135953409567,False,False,FROZEN_OOS
