tf,i,entry_ts,week,side,ref_width,score,extension,body_ratio,entry,sl,tp,risk_frac,reason,exit_ts,net_ret,pnl
H1,28104,2023-03-17 02:00:00+00:00,2023-W11,LONG,115.20000000000073,5.14533371293317,5.76302083333331,0.8928188638799572,25654.5,25539.3,25846.663500000002,0.004490440273636233,SL,2023-03-17 02:00:00+00:00,-0.005990440273636209,-2.9952201368181046
H1,28417,2023-03-30 03:00:00+00:00,2023-W13,LONG,136.09999999999854,3.0698100943876443,4.268185157972136,0.7192307692307676,28952.1,28816.0,29175.056299999997,0.004700867985396519,SL,2023-03-30 03:00:00+00:00,-0.006200867985396484,-3.100433992698242
H1,28676,2023-04-09 22:00:00+00:00,2023-W14,LONG,72.80000000000291,3.14275523213949,3.7541208791207192,0.8371481189160799,28423.2,28350.399999999998,28581.269600000003,0.0025612879619466814,SL,2023-04-09 22:00:00+00:00,-0.004061287961946656,-2.0306439809733283
H1,28847,2023-04-17 01:00:00+00:00,2023-W16,SHORT,102.59999999999854,3.227863890849697,3.8732943469786267,0.8333639537019955,29833.0,29935.6,29640.901,0.003439144571447677,SL,2023-04-17 01:00:00+00:00,-0.004939144571447672,-2.469572285723836
H1,29071,2023-04-26 09:00:00+00:00,2023-W17,LONG,94.09999999999854,2.6513787124559864,3.2879914984060172,0.8063824720171406,28703.5,28609.4,28883.710499999997,0.0032783458463253104,TP,2023-04-26 09:00:00+00:00,0.004778345846325362,2.389172923162681
H1,29184,2023-05-01 02:00:00+00:00,2023-W18,SHORT,127.29999999999927,4.684037354843445,5.576590730557781,0.839946408327322,28488.2,28615.5,28275.435400000002,0.004468516789407518,SL,2023-05-01 02:00:00+00:00,-0.005968516789407628,-2.984258394703814
H1,29368,2023-05-08 18:00:00+00:00,2023-W19,SHORT,99.59999999999854,2.6597038233189907,2.9668674698795616,0.8964686998394842,27525.0,27624.6,27342.825,0.0036185286103541706,TP,2023-05-08 18:00:00+00:00,0.005118528610354169,2.5592643051770843
H1,29608,2023-05-18 18:00:00+00:00,2023-W20,SHORT,138.70000000000073,2.759309543466625,3.5046863734678877,0.7873199623098622,26475.1,26613.8,26256.9747,0.00523888483896192,SL,2023-05-18 18:00:00+00:00,-0.006738884838961954,-3.3694424194809773
H1,29738,2023-05-24 04:00:00+00:00,2023-W21,SHORT,68.19999999999709,3.5825538649678226,4.793255131965036,0.7474156426760292,26770.0,26838.199999999997,26621.49,0.0025476279417257037,TP,2023-05-24 06:00:00+00:00,0.004047627941725808,2.023813970862904
H1,29907,2023-05-31 05:00:00+00:00,2023-W22,SHORT,102.40000000000146,2.974346597268801,3.296874999999939,0.9021714797403164,27243.4,27345.800000000003,27059.2698,0.0037587085312406473,TP,2023-05-31 05:00:00+00:00,0.005258708531240721,2.62935426562036
H1,30038,2023-06-05 16:00:00+00:00,2023-W23,SHORT,121.90000000000146,5.506179149133337,5.710418375717722,0.9642339294345111,25991.9,26113.800000000003,25792.0243,0.004689922629742399,TP,2023-06-05 16:00:00+00:00,0.00618992262974233,3.0949613148711648
H1,30259,2023-06-14 21:00:00+00:00,2023-W24,SHORT,150.3000000000029,5.2329130420507255,5.988023952095692,0.8738964780224882,24920.1,25070.4,24695.039699999994,0.006031275957961763,SL,2023-06-14 21:00:00+00:00,-0.007531275957961712,-3.7656379789808563
H1,30561,2023-06-27 11:00:00+00:00,2023-W26,LONG,74.59999999999854,2.867148457432639,3.3954423592493863,0.8444108761329305,30650.1,30575.5,30816.650299999998,0.002433923543479419,SL,2023-06-27 11:00:00+00:00,-0.003933923543479377,-1.9669617717396883
H1,30893,2023-07-11 07:00:00+00:00,2023-W28,LONG,45.79999999999927,2.7787136009269964,3.4847161572052636,0.7974002689376916,30621.9,30576.100000000002,30759.5657,0.0014956616016641446,SL,2023-07-11 07:00:00+00:00,-0.0029956616016641444,-1.4978308008320722
H1,31208,2023-07-24 10:00:00+00:00,2023-W30,SHORT,84.20000000000073,4.6455290889843015,6.82541567695957,0.6806221494562051,29162.0,29246.2,28990.314,0.002887319113915394,SL,2023-07-24 10:00:00+00:00,-0.004387319113915376,-2.193659556957688
H1,31409,2023-08-01 19:00:00+00:00,2023-W31,LONG,59.70000000000073,4.677637551625745,4.787269681741973,0.9770992366412213,29261.4,29201.7,29408.8842,0.002040230474276717,SL,2023-08-01 19:00:00+00:00,-0.0035402304742767053,-1.7701152371383526
H1,32077,2023-08-29 15:00:00+00:00,2023-W35,LONG,100.40000000000146,12.125065345101445,13.842629482071505,0.875922118756802,27484.8,27384.399999999998,27667.6544,0.0036529281639306617,SL,2023-08-29 15:00:00+00:00,-0.005152928163930702,-2.576464081965351
H1,32402,2023-09-12 04:00:00+00:00,2023-W37,LONG,88.79999999999927,5.021011473451194,6.524774774774845,0.7695302361796018,25788.2,25699.4,25954.3646,0.0034434353696651673,TP,2023-09-12 04:00:00+00:00,0.004943435369665185,2.4717176848325924
H1,32560,2023-09-18 18:00:00+00:00,2023-W38,SHORT,119.70000000000073,2.7747074616280516,3.586466165413506,0.7736605710619155,26747.8,26867.5,26547.8566,0.004475134403577144,SL,2023-09-18 19:00:00+00:00,-0.005975134403577163,-2.9875672017885817
H1,32710,2023-09-25 00:00:00+00:00,2023-W39,SHORT,46.400000000001455,3.009845786404563,4.864224137930819,0.6187720181177577,26232.4,26278.800000000003,26107.3028,0.0017688049892499906,TP,2023-09-25 00:00:00+00:00,0.0032688049892499195,1.6344024946249598
H1,33097,2023-10-11 03:00:00+00:00,2023-W41,SHORT,62.19999999999709,3.6640920907786687,4.749196141479345,0.7715183752417787,27109.9,27172.1,26966.370300000006,0.002294364789246625,TP,2023-10-11 04:00:00+00:00,0.0037943647892466083,1.8971823946233042
H1,33220,2023-10-16 06:00:00+00:00,2023-W42,LONG,87.20000000000073,5.223508781323602,7.336009174311874,0.7120368387234975,27903.4,27816.2,28074.310200000004,0.003125067196112328,SL,2023-10-16 06:00:00+00:00,-0.004625067196112274,-2.3125335980561372
H1,33405,2023-10-23 23:00:00+00:00,2023-W43,LONG,240.70000000000073,2.810239601136114,7.114665558786865,0.3949925091932632,33358.8,33118.100000000006,33699.5764,0.007215487367651136,SL,2023-10-23 23:00:00+00:00,-0.008715487367650985,-4.357743683825492
H1,33619,2023-11-01 21:00:00+00:00,2023-W44,LONG,232.5,2.8776753750866795,3.282580645161278,0.8766503206337205,35494.5,35262.0,35833.4835,0.00655031061150319,SL,2023-11-01 21:00:00+00:00,-0.00805031061150324,-4.02515530575162
H1,33953,2023-11-15 19:00:00+00:00,2023-W46,LONG,257.1999999999971,2.7807678307595247,3.501944012441736,0.7940640458214037,37413.8,37156.600000000006,37783.2414,0.006874468778899686,TP,2023-11-15 19:00:00+00:00,0.008374468778899637,4.187234389449818
H1,34788,2023-12-20 14:00:00+00:00,2023-W51,LONG,255.90000000000146,2.953933988313196,3.051191871824926,0.9681246255242678,43816.8,43560.9,44204.150400000006,0.005840225666867536,TP,2023-12-20 14:00:00+00:00,0.0073402256668675964,3.670112833433798
H1,34924,2023-12-26 06:00:00+00:00,2023-W52,SHORT,112.70000000000437,4.398654556702588,5.359361135758443,0.8207423320205313,42793.0,42905.700000000004,42551.920999999995,0.0026336083004230683,TP,2023-12-26 09:00:00+00:00,0.004133608300423032,2.066804150211516
H1,35122,2024-01-03 12:00:00+00:00,2024-W01,SHORT,359.90000000000146,3.1402389037775076,3.7013059183106227,0.8484137688383235,43728.9,44088.8,43237.8133,0.008230255048720674,TP,2024-01-03 12:00:00+00:00,0.009730255048720661,4.8651275243603305
H1,35313,2024-01-11 11:00:00+00:00,2024-W02,LONG,149.90000000000146,3.3616380351900643,3.444963308872558,0.9758124350793844,46870.4,46720.5,47160.9112,0.0031981805147812147,SL,2024-01-11 11:00:00+00:00,-0.004698180514781268,-2.349090257390634
H1,35715,2024-01-28 05:00:00+00:00,2024-W04,LONG,162.40000000000146,2.6428458333625837,2.9624384236452848,0.8921184022824542,42710.5,42548.1,43001.031500000005,0.003802343685978892,SL,2024-01-28 05:00:00+00:00,-0.00530234368597887,-2.6511718429894353
H1,35883,2024-02-04 05:00:00+00:00,2024-W05,SHORT,29.700000000004366,2.6762907439435906,3.340067340066751,0.80126849894293,42902.0,42931.700000000004,42743.594,0.0006922754183955145,SL,2024-02-04 05:00:00+00:00,-0.0021922754183955604,-1.0961377091977802
H1,36050,2024-02-11 04:00:00+00:00,2024-W06,LONG,151.90000000000146,4.577106618644322,4.905859117840619,0.9329877823028474,48517.6,48365.7,48815.0528,0.0031308226293139283,SL,2024-02-11 04:00:00+00:00,-0.004630822629313967,-2.3154113146569837
H1,36085,2024-02-12 15:00:00+00:00,2024-W07,LONG,162.09999999999854,4.522417411138044,4.688463911165989,0.9645840294019347,48813.9,48651.8,49122.4417,0.003320775434865859,TP,2024-02-12 15:00:00+00:00,0.004820775434865978,2.4103877174329886
H1,36432,2024-02-27 02:00:00+00:00,2024-W09,LONG,197.40000000000146,5.535696820500244,5.90172239108405,0.9379798732761856,55857.3,55659.9,56222.27190000001,0.003534005403053879,TP,2024-02-27 02:00:00+00:00,0.005034005403053822,2.517002701526911
H1,36841,2024-03-15 03:00:00+00:00,2024-W11,SHORT,464.70000000001164,3.6908300449554363,5.606843124596374,0.6582723937404852,69062.5,69527.20000000001,68390.61249999999,0.006728687782805599,TP,2024-03-15 03:00:00+00:00,0.008228687782805557,4.114343891402778
H1,37252,2024-04-01 06:00:00+00:00,2024-W14,SHORT,242.59999999999127,4.293459617155401,5.244847485573184,0.8186052366565983,69212.2,69454.79999999999,68761.96340000001,0.003505162384666161,SL,2024-04-01 06:00:00+00:00,-0.005005162384666249,-2.5025811923331247
H1,37422,2024-04-08 08:00:00+00:00,2024-W15,LONG,194.60000000000582,3.9027144411047043,4.611510791366738,0.8462984513472288,70745.4,70550.79999999999,71152.2362,0.002750708880012069,TP,2024-04-08 08:00:00+00:00,0.004250708880012168,2.1253544400060838
H1,37951,2024-04-30 09:00:00+00:00,2024-W18,SHORT,324.59999999999854,3.186823708888815,3.711337030191012,0.8586726785965861,61905.0,62229.6,61394.685000000005,0.0052435182941603835,TP,2024-04-30 10:00:00+00:00,0.006743518294160368,3.371759147080184
H1,38097,2024-05-06 11:00:00+00:00,2024-W19,SHORT,258.09999999999854,3.3132172075030786,4.230918248740822,0.783096484667161,63981.9,64240.0,63531.854300000006,0.004033953352432462,SL,2024-05-06 11:00:00+00:00,-0.005533953352432506,-2.7669766762162533
H1,38446,2024-05-21 00:00:00+00:00,2024-W21,LONG,450.6999999999971,3.012195272317276,3.3574439760372905,0.8971691840030334,71466.5,71015.8,72131.5995,0.006306451274373267,TP,2024-05-21 00:00:00+00:00,0.00780645127437324,3.90322563718662
H1,38915,2024-06-09 13:00:00+00:00,2024-W23,LONG,79.10000000000582,3.103238803038704,3.8268015170666856,0.8109223300970662,69734.8,69655.7,70023.10440000001,0.0011342973665946674,SL,2024-06-09 13:00:00+00:00,-0.00263429736659465,-1.317148683297325
H1,38952,2024-06-11 02:00:00+00:00,2024-W24,SHORT,150.0,3.099215159598992,4.724000000000038,0.6560574004231513,68741.4,68891.4,68385.1758,0.0021820911415828016,SL,2024-06-11 02:00:00+00:00,-0.0036820911415828537,-1.8410455707914268
H1,39259,2024-06-23 21:00:00+00:00,2024-W25,SHORT,96.40000000000146,2.7194722415440493,3.584024896265506,0.7587760465552831,63724.5,63820.9,63436.9265,0.0015127619675321337,SL,2024-06-23 21:00:00+00:00,-0.003012761967532139,-1.5063809837660695
H1,39429,2024-06-30 23:00:00+00:00,2024-W26,LONG,185.29999999999563,4.459224003345667,4.771721532649893,0.9345105268264289,62894.9,62709.600000000006,63268.884699999995,0.0029461848257966165,SL,2024-07-01 00:00:00+00:00,-0.004446184825796671,-2.223092412898336
H1,39498,2024-07-03 20:00:00+00:00,2024-W27,SHORT,213.1999999999971,2.6009628844929313,2.6702626641651532,0.9740475794376999,59661.2,59874.399999999994,59269.0164,0.00357351176308886,SL,2024-07-03 21:00:00+00:00,-0.005073511763088843,-2.5367558815444218
H1,39607,2024-07-08 09:00:00+00:00,2024-W28,LONG,341.09999999999854,5.069471159090595,5.6481970096746235,0.8975379489078114,57767.9,57426.8,58282.3037,0.005904663316478503,SL,2024-07-08 09:00:00+00:00,-0.007404663316478542,-3.702331658239271
H1,40238,2024-08-03 16:00:00+00:00,2024-W31,SHORT,276.90000000000146,3.1794011975637657,3.648970747562283,0.8713145205912609,60857.8,61134.700000000004,60398.3266,0.004549950869075147,SL,2024-08-03 16:00:00+00:00,-0.00604995086907517,-3.024975434537585
H1,40364,2024-08-08 22:00:00+00:00,2024-W32,LONG,383.5,3.483352543765811,3.9053455019556638,0.8919447823557396,61154.8,60771.3,61721.7644,0.006270971371012578,SL,2024-08-08 22:00:00+00:00,-0.007770971371012623,-3.885485685506312
H1,40452,2024-08-12 14:00:00+00:00,2024-W33,SHORT,410.0,2.6984718750000134,3.308048780487812,0.815729166666669,58133.7,58543.7,57549.298899999994,0.007052707809755788,SL,2024-08-12 14:00:00+00:00,-0.008552707809755753,-4.276353904877877
H1,40606,2024-08-19 00:00:00+00:00,2024-W34,SHORT,246.0,3.3687668716998704,3.7398373983739837,0.900778967867574,58390.1,58636.1,57968.9297,0.004213042964475142,SL,2024-08-19 00:00:00+00:00,-0.005713042964475111,-2.8565214822375555
H1,40820,2024-08-27 22:00:00+00:00,2024-W35,SHORT,259.8000000000029,3.432915279621891,5.525789068514174,0.6212534059945515,60379.6,60639.4,59938.661199999995,0.004302777759375731,TP,2024-08-27 22:00:00+00:00,0.005802777759375712,2.9013888796878557
H1,41954,2024-10-14 04:00:00+00:00,2024-W42,LONG,165.29999999999563,9.563325664538702,10.126436781609472,0.9443919782234328,64280.8,64115.50000000001,64638.9424,0.0025715299125087993,SL,2024-10-14 04:00:00+00:00,-0.004071529912508752,-2.035764956254376
H1,42603,2024-11-10 05:00:00+00:00,2024-W45,LONG,458.3999999999942,3.093890697023798,4.000218150087305,0.7734304932735415,79273.7,78815.3,79969.92109999999,0.005782497852377197,SL,2024-11-10 06:00:00+00:00,-0.007282497852377166,-3.641248926188583
H1,42797,2024-11-18 07:00:00+00:00,2024-W47,LONG,381.6000000000058,3.4169660225047553,3.47903563941296,0.9821589591652823,92212.5,91830.9,92870.7375,0.004138267588450653,SL,2024-11-18 07:00:00+00:00,-0.0056382675884507055,-2.819133794225353
H1,43164,2024-12-03 14:00:00+00:00,2024-W49,SHORT,313.8000000000029,2.7683474173570133,3.064372211599689,0.903397898883784,93775.0,94088.8,93179.875,0.0033463076512930197,SL,2024-12-03 14:00:00+00:00,-0.004846307651292956,-2.4231538256464784
H1,43588,2024-12-21 06:00:00+00:00,2024-W51,LONG,250.0,4.073301413793147,4.256400000000023,0.9569827586206947,98644.0,98394.0,99189.932,0.0025343660030006892,SL,2024-12-21 06:00:00+00:00,-0.0040343660030007205,-2.0171830015003605
H1,43668,2024-12-24 14:00:00+00:00,2024-W52,LONG,344.3999999999942,4.77161788928426,4.892276422764335,0.975336934577401,96069.1,95724.70000000001,96701.7073,0.003584919604742775,TP,2024-12-24 14:00:00+00:00,0.005084919604742723,2.5424598023713614
H1,43816,2024-12-30 18:00:00+00:00,2025-W01,LONG,437.3999999999942,2.7891687556743054,3.667809785093791,0.7604453118069705,93800.0,93362.6,94518.79999999999,0.0046631130063965265,TP,2024-12-30 18:00:00+00:00,0.0061631130063964385,3.081556503198219
H1,44309,2025-01-20 07:00:00+00:00,2025-W04,LONG,732.3999999999942,4.330956663005735,6.460950300382356,0.6703281191854132,107551.3,106818.90000000001,108606.3539,0.006809773568520271,TP,2025-01-20 07:00:00+00:00,0.008309773568520308,4.154886784260154
H1,44470,2025-01-27 00:00:00+00:00,2025-W05,SHORT,424.3000000000029,3.7186116574139216,3.9568701390525165,0.939786125582669,102560.0,102984.3,101828.02,0.004137090483619373,SL,2025-01-27 00:00:00+00:00,-0.005637090483619321,-2.8185452418096606
H1,45240,2025-02-28 02:00:00+00:00,2025-W09,SHORT,658.6000000000058,3.0602057910110823,3.9374430610385276,0.7772063604658024,81606.0,82264.6,80702.582,0.008070485013356932,SL,2025-02-28 02:00:00+00:00,-0.009570485013356831,-4.785242506678416
H1,45325,2025-03-03 15:00:00+00:00,2025-W10,SHORT,824.1000000000058,4.126956512795955,4.3616066011406005,0.9462009966044891,89239.9,90064.0,88148.08029999999,0.009234658487963409,SL,2025-03-03 15:00:00+00:00,-0.010734658487963454,-5.367329243981727
H1,45634,2025-03-16 12:00:00+00:00,2025-W11,SHORT,416.8000000000029,2.8158495758354913,2.9560940499040242,0.9525575060532712,82367.9,82784.7,81703.99629999998,0.00506022370365158,SL,2025-03-16 12:00:00+00:00,-0.006560223703651667,-3.2801118518258336
H1,46067,2025-04-03 13:00:00+00:00,2025-W14,SHORT,313.40000000000873,3.1256048601866295,3.497447351627188,0.8936817472698885,81912.3,82225.70000000001,81353.16309999999,0.0038260432193945077,SL,2025-04-03 13:00:00+00:00,-0.005326043219394614,-2.6630216096973074
H1,46216,2025-04-09 18:00:00+00:00,2025-W15,LONG,1227.8999999999942,2.622274796845175,3.1191465103021567,0.8407026692026568,82161.9,80934.0,83636.2857,0.01494488321229176,TIME,2025-04-09 23:00:00+00:00,0.0036861020740757713,1.8430510370378856
H1,46821,2025-05-04 23:00:00+00:00,2025-W18,SHORT,129.89999999999418,3.1762692820162655,4.689761354888676,0.6772773797338911,94961.0,95090.9,94546.217,0.0013679299923125723,TP,2025-05-04 23:00:00+00:00,0.0028679299923126136,1.4339649961563068
H1,46869,2025-05-06 23:00:00+00:00,2025-W19,LONG,350.1000000000058,4.0134829273840555,4.159097400742551,0.9649889244400724,96206.3,95856.2,96845.01890000001,0.0036390548228131194,TP,2025-05-06 23:00:00+00:00,0.00513905482281324,2.5695274114066198
H1,47148,2025-05-18 14:00:00+00:00,2025-W20,LONG,247.1999999999971,2.7902293257044346,3.237459546925616,0.8618576650182752,104708.1,104460.90000000001,105269.4243,0.0023608488741558398,TP,2025-05-18 14:00:00+00:00,0.003860848874155888,1.930424437077944
H1,47266,2025-05-23 12:00:00+00:00,2025-W21,SHORT,521.8999999999942,2.9358388391709362,3.333780417704595,0.8806335365039869,109033.2,109555.09999999999,108184.2004,0.0047866154529078685,TP,2025-05-23 12:00:00+00:00,0.0062866154529079305,3.143307726453965
H1,47684,2025-06-09 22:00:00+00:00,2025-W24,LONG,299.6999999999971,2.6925529477106815,4.181181181181241,0.6439694505058492,109935.9,109636.2,110565.4077,0.0027261340472038444,SL,2025-06-10 01:00:00+00:00,-0.004226134047203898,-2.1130670236019493
H1,47934,2025-06-20 08:00:00+00:00,2025-W25,LONG,184.5,5.172401956629447,5.583197831978351,0.9264228337036476,105763.6,105579.1,106265.39080000001,0.001744456504884478,TP,2025-06-20 08:00:00+00:00,0.00324445650488442,1.62222825244221
H1,48402,2025-07-09 20:00:00+00:00,2025-W28,LONG,452.6000000000058,4.155220918016315,4.820592134334898,0.8619731357109752,111718.8,111266.2,112506.55640000002,0.004051242942101113,SL,2025-07-09 20:00:00+00:00,-0.005551242942101129,-2.775621471050565
H1,48905,2025-07-30 19:00:00+00:00,2025-W31,SHORT,317.29999999998836,2.8806756732765133,3.5159155373465074,0.8193244811138395,116476.9,116794.19999999998,115810.16930000001,0.0027241453026307224,SL,2025-07-30 19:00:00+00:00,-0.0042241453026307645,-2.1120726513153825
H1,49089,2025-08-07 11:00:00+00:00,2025-W32,LONG,245.8000000000029,4.626340724194998,5.088283157038171,0.9092144798969749,116291.5,116045.7,116886.17450000001,0.0021136540503820392,SL,2025-08-07 12:00:00+00:00,-0.0036136540503819967,-1.8068270251909984
H1,49259,2025-08-14 13:00:00+00:00,2025-W33,SHORT,392.09999999999127,2.6570418555752418,4.680948737567074,0.5676289155339567,118822.2,119214.29999999999,118073.6334,0.003299888404691979,SL,2025-08-14 13:00:00+00:00,-0.004799888404691975,-2.3999442023459876
H1,49453,2025-08-22 15:00:00+00:00,2025-W34,LONG,743.6000000000058,3.7593860294477848,4.186256051640626,0.8980305989583347,115744.5,115000.9,116835.33350000001,0.006424495332391654,TP,2025-08-22 15:00:00+00:00,0.007924495332391647,3.9622476661958235
H1,49530,2025-08-25 20:00:00+00:00,2025-W35,SHORT,385.5,3.815873599126144,4.005447470817136,0.9526709879302655,110650.4,111035.9,109932.9488,0.0034839458330019595,SL,2025-08-25 20:00:00+00:00,-0.004983945833002044,-2.4919729165010223
H1,49773,2025-09-04 23:00:00+00:00,2025-W36,LONG,234.39999999999418,3.6286319096511157,4.07380546075093,0.8907229234707357,111454.9,111220.5,112023.6647,0.0021030928205040262,SL,2025-09-04 23:00:00+00:00,-0.0036030928205040267,-1.8015464102520133
H1,49907,2025-09-10 13:00:00+00:00,2025-W37,LONG,272.8000000000029,3.281763765074637,3.6975806451612403,0.8875435264324112,113388.0,113115.2,114000.964,0.0024058983313931183,TP,2025-09-10 13:00:00+00:00,0.003905898331393155,1.9529491656965776
H1,50349,2025-09-28 23:00:00+00:00,2025-W39,LONG,267.1000000000058,3.58785963254762,3.915013103706381,0.9164361746710269,111881.4,111614.29999999999,112484.1442,0.0023873494611258515,SL,2025-09-29 02:00:00+00:00,-0.003887349461125843,-1.9436747305629214
H1,50407,2025-10-01 09:00:00+00:00,2025-W40,LONG,354.20000000001164,3.1208290635505085,4.295313382269747,0.7265660932756872,116060.4,115706.19999999998,116762.78120000001,0.003051859204345424,TP,2025-10-01 12:00:00+00:00,0.004551859204345478,2.275929602172739
H1,50893,2025-10-21 15:00:00+00:00,2025-W43,LONG,1175.800000000003,2.6461677060127657,2.785082497023294,0.9501218397806884,112127.6,110951.8,113639.78280000002,0.010486267431033954,TP,2025-10-21 16:00:00+00:00,0.011986267431034094,5.993133715517047
H1,51060,2025-10-28 14:00:00+00:00,2025-W44,LONG,386.8000000000029,2.5910189837054043,2.5912616339192884,0.9999063582732411,115470.0,115083.2,116203.21,0.0033497878236771706,SL,2025-10-28 14:00:00+00:00,-0.004849787823677119,-2.4248939118385597
H1,51220,2025-11-04 06:00:00+00:00,2025-W45,SHORT,588.6000000000058,4.18495572496116,4.238702004756999,0.9873201089070378,104164.3,104752.90000000001,103263.2071,0.005650688383640132,SL,2025-11-04 06:00:00+00:00,-0.007150688383640023,-3.5753441918200117
H1,51540,2025-11-17 14:00:00+00:00,2025-W47,SHORT,320.3000000000029,3.06347065912215,4.088354667499182,0.7493162673668069,93913.6,94233.90000000001,93311.5592,0.003410581640997714,SL,2025-11-17 14:00:00+00:00,-0.004910581640997723,-2.4552908204988615
H1,51863,2025-12-01 01:00:00+00:00,2025-W49,SHORT,913.1999999999971,3.5323915729094413,3.6457512045554243,0.9689063720244162,86970.6,87883.8,85796.4882,0.010500100033804492,TP,2025-12-01 04:00:00+00:00,0.01200010003380453,6.000050016902265
H1,52070,2025-12-09 16:00:00+00:00,2025-W50,LONG,644.0,2.8941542495964745,3.229658385093159,0.8961177637098585,92676.9,92032.9,93598.9307,0.006948872912235952,TP,2025-12-09 16:00:00+00:00,0.008448872912235896,4.224436456117948
H1,52284,2025-12-18 14:00:00+00:00,2025-W51,LONG,328.6999999999971,3.472909396295711,4.281411621539444,0.8111598938125402,88804.0,88475.3,89399.112,0.0037014098464032822,SL,2025-12-18 14:00:00+00:00,-0.005201409846403325,-2.6007049232016626
H1,52386,2025-12-22 20:00:00+00:00,2025-W52,SHORT,386.8000000000029,2.564311429286083,2.820320579110615,0.9092269326683196,88011.0,88397.8,87360.167,0.0043949051823067905,SL,2025-12-22 20:00:00+00:00,-0.005894905182306896,-2.947452591153448
H1,52544,2025-12-29 10:00:00+00:00,2026-W01,SHORT,368.5,2.859389185247211,3.676526458616019,0.7777420392409174,88068.2,88436.7,87435.4954,0.004184257200669481,TP,2025-12-29 12:00:00+00:00,0.005684257200669398,2.8421286003346986
H1,52760,2026-01-07 10:00:00+00:00,2026-W02,SHORT,271.3999999999942,3.240040342289527,3.627855563743651,0.8931006996723071,91672.0,91943.4,91125.584,0.0029605550222531873,SL,2026-01-07 10:00:00+00:00,-0.004460555022253119,-2.23027751112656
H1,52933,2026-01-14 15:00:00+00:00,2026-W03,LONG,369.0,2.7082528697140424,3.347967479674781,0.8089244851258591,96449.0,96080.0,97107.347,0.003825856151955956,TP,2026-01-14 16:00:00+00:00,0.005325856151955856,2.662928075977928
H1,53038,2026-01-19 00:00:00+00:00,2026-W04,SHORT,134.5,12.51149976931519,12.947955390334572,0.9662915411845496,93614.0,93748.5,93198.658,0.00143675091332493,TP,2026-01-19 00:00:00+00:00,0.0029367509133249605,1.4683754566624803
H1,53293,2026-01-29 15:00:00+00:00,2026-W05,SHORT,225.59999999999127,3.893335984607542,4.11746453900729,0.9455663668074273,86978.8,87204.4,86492.2636,0.0025937354849686505,TP,2026-01-29 15:00:00+00:00,0.004093735484968665,2.0468677424843325
H1,53413,2026-02-03 15:00:00+00:00,2026-W06,SHORT,275.8000000000029,3.0924072788445067,3.573241479332812,0.8654347311063663,77164.5,77440.3,76657.2065,0.0035741824284483527,SL,2026-02-03 15:00:00+00:00,-0.005074182428448313,-2.537091214224157
H1,53674,2026-02-14 12:00:00+00:00,2026-W07,LONG,133.3000000000029,5.324587640416462,5.920480120029857,0.8993506493506493,70464.8,70331.5,70809.49440000001,0.0018917246625265794,SL,2026-02-14 12:00:00+00:00,-0.0033917246625266282,-1.695862331263314
H1,53928,2026-02-25 02:00:00+00:00,2026-W09,LONG,412.0,2.9300014760884525,3.816504854368918,0.7677185246428688,65860.4,65448.399999999994,66469.9812,0.00625565590248465,SL,2026-02-25 03:00:00+00:00,-0.007755655902484669,-3.8778279512423346
H1,54358,2026-03-15 00:00:00+00:00,2026-W11,LONG,110.80000000000291,3.308541188053709,3.6254512635377845,0.9125874125874116,71174.4,71063.59999999999,71498.7232,0.0015567395018434005,SL,2026-03-15 00:00:00+00:00,-0.0030567395018434294,-1.5283697509217147
H1,54526,2026-03-22 00:00:00+00:00,2026-W12,SHORT,128.1999999999971,8.205005290623372,10.492979719188982,0.781951886900011,68881.5,69009.7,68546.65550000001,0.0018611673671449821,SL,2026-03-22 00:00:00+00:00,-0.0033611673671449225,-1.6805836835724612
H1,54628,2026-03-26 06:00:00+00:00,2026-W13,SHORT,202.0,2.9729394584454902,3.4222772277227866,0.8687021128395581,69988.6,70190.6,69576.6342,0.0028861843214466353,TP,2026-03-26 09:00:00+00:00,0.0043861843214467195,2.1930921607233596
H1,55032,2026-04-12 02:00:00+00:00,2026-W15,SHORT,260.20000000001164,3.674694874739741,4.68370484242868,0.7845701209545628,71598.7,71858.90000000001,71123.70389999998,0.003634144195355665,SL,2026-04-12 02:00:00+00:00,-0.0051341441953555705,-2.5670720976777854
H1,55077,2026-04-13 23:00:00+00:00,2026-W16,LONG,302.6999999999971,3.7824251489679517,4.197224975223033,0.9011728395061692,74600.0,74297.3,75126.5,0.004057640750670203,SL,2026-04-14 00:00:00+00:00,-0.005557640750670166,-2.778820375335083
H1,55273,2026-04-22 03:00:00+00:00,2026-W17,LONG,301.3999999999942,3.587265282363704,3.9419376244194715,0.9100258867977394,77568.0,77266.6,78102.10399999999,0.003885622937293654,TP,2026-04-22 05:00:00+00:00,0.005385622937293557,2.692811468646778
H1,55396,2026-04-27 06:00:00+00:00,2026-W18,SHORT,298.1000000000058,3.0336335767368476,3.688024152968711,0.8225633702249197,77730.5,78028.6,77199.2085,0.0038350454454815783,TIME,2026-04-27 11:00:00+00:00,-0.0024494342632556663,-1.2247171316278331
H1,55560,2026-05-04 02:00:00+00:00,2026-W19,LONG,302.90000000000873,3.4093012914393555,4.01980851766245,0.848125296630271,79756.0,79453.09999999999,80298.168,0.0037978333918452373,TP,2026-05-04 02:00:00+00:00,0.005297833391845254,2.648916695922627
