bar_open_ts,old_regime,new_regime,reason,challenger_streak,min_margin_in_streak,min_advantage_in_streak
2024-05-29 04:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.1994622073108741,0.19946220731087416
2024-05-31 18:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0572549823261993,0.33132737434548354
2024-05-31 23:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1269001093765709,0.12690010937657092
2024-06-05 00:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0270180093250856,0.41037096648431903
2024-06-07 02:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.1446900671143286,0.5348302307253472
2024-06-12 19:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0581415572426183,0.31538771623324646
2024-06-13 14:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1157802903854144,0.11578029038541449
2024-06-15 16:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1653260442477127,0.2095207534118005
2024-06-18 00:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.233608760972949,0.23360876097294903
2024-06-19 01:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1734846143006405,0.19859945696767384
2024-06-20 15:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1058146195546225,0.10581461955462257
2024-06-20 18:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1012691781515621,0.10126917815156211
2024-06-29 04:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1638711437819516,0.16387114378195167
2024-07-01 17:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.254063470317721,0.5207680547792874
2024-07-05 14:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0205865008020207,0.2219692374700925
2024-07-06 08:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.308994684390224,0.308994684390224
2024-07-07 18:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0402385252163336,0.25309684159307455
2024-07-07 20:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3448020192008701,0.3448020192008701
2024-07-08 18:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.3287298355430842,0.35629209482402874
2024-07-09 18:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1060368062688063,0.1060368062688063
2024-07-10 02:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1108624512311005,0.1108624512311005
2024-07-12 08:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3982059032773605,0.3982059032773605
2024-07-13 00:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0855411467447274,0.32500144228017536
2024-07-13 03:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1411759355002438,0.14117593550024388
2024-07-13 08:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1318803631058396,0.13188036310583962
2024-07-17 22:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2723408513788998,0.27234085137889985
2024-07-19 12:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.1996856701755315,0.5759885097099451
2024-07-23 11:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.0784471885363391,0.28976355357079375
2024-07-24 23:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1972948666033364,0.28573371272935727
2024-08-05 00:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1174570171530822,0.11745701715308221
2024-08-07 02:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0338434283422475,0.3208221889818482
2024-08-09 22:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1908799167059309,0.22331013454499588
2024-08-15 07:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2594261221276777,0.25942612212767774
2024-08-15 23:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1630840687503348,0.16308406875033488
2024-08-18 09:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.1920463496882887,0.19204634968828876
2024-08-19 12:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1999382223586068,0.2864258094711126
2024-08-27 11:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2007665177817443,0.20076651778174437
2024-09-03 08:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1193076592821589,0.3019445338936951
2024-09-04 22:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2632871518053128,0.2632871518053128
2024-09-05 16:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1291046241143971,0.13900035826901436
2024-09-06 09:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.1825544666204751,0.18255446662047514
2024-09-07 17:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.210418365910474,0.254053673171945
2024-09-09 21:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1007167613713667,0.10071676137136676
2024-09-11 20:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2600229731702397,0.26002297317023976
2024-09-18 16:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1208753440835071,0.12087534408350714
2024-09-19 04:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.028087203124983,0.38354494058373767
2024-09-21 12:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.060881635201481,0.20769717514064023
2024-09-24 20:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.1940812493688584,0.1940812493688584
2024-09-25 21:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2722932809972493,0.27229328099724937
2024-10-05 10:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2444963972191863,0.24449639721918637
2024-10-07 20:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1015674630539769,0.1015674630539769
2024-10-18 00:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2223473270191779,0.22234732701917792
2024-10-18 20:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0556586145277088,0.3160602194784751
2024-10-19 00:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2377977506668138,0.23779775066681386
2024-10-22 03:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2930966992400932,0.2930966992400932
2024-10-23 21:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1136869533580378,0.1136869533580378
2024-10-25 15:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2081740228391378,0.20817402283913788
2024-10-25 20:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3436136467428541,0.3436136467428541
2024-10-27 03:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.2281369498875018,0.564461371277815
2024-10-31 00:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.1557546069732928,0.41566126921575136
2024-10-31 14:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1079162670236782,0.10791626702367829
2024-11-11 22:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.0938579707815018,0.09385797078150182
2024-11-12 19:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1731183572719266,0.2325243149041003
2024-11-13 04:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2825455053991001,0.28254550539910017
2024-11-14 03:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.1739687820030172,0.46499917487593073
2024-11-19 18:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1853190182105155,0.18531901821051555
2024-11-20 10:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1041399591607263,0.10413995916072638
2024-11-22 18:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0020246434520686,0.19727512305576628
2024-11-23 00:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.089362139666149,0.08936213966614903
2024-12-01 03:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2825204015307424,0.2825204015307424
2024-12-04 11:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0275401234498825,0.23196670801387553
2024-12-06 04:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2510046748434967,0.25100467484349676
2024-12-07 02:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1685328441569032,0.2636972331945765
2024-12-09 02:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.086672047291014,0.08667204729101408
2024-12-11 17:00:00+00:00,BEAR,BULL,NORMAL_3BAR,3,0.1242028476455723,0.1765990672306207
2024-12-13 13:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.038234959970424,0.3180045273618473
2024-12-15 10:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2190524962320591,0.21905249623205914
2024-12-15 13:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1986703064635474,0.19867030646354744
2024-12-17 01:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.1980910330336067,0.19809103303360676
2024-12-18 00:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0736639015837534,0.2338720971114175
2024-12-19 09:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.0840053447065545,0.08400534470655452
2024-12-21 13:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2145453198642741,0.21454531986427416
2024-12-21 21:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1205719277985297,0.12057192779852977
2024-12-22 19:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1410252901769925,0.1410252901769925
2024-12-30 15:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.0910716870078398,0.09107168700783985
2024-12-31 11:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0162203648823306,0.435027851099262
