partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_ts,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
reference_validation,5m,2025-12-01 08:30:00+00:00,2025-12-01 08:35:00+00:00,2025-12-01 08:40:00+00:00,2025-12-01 09:30:00+00:00,1,86657.0,86559.7,-0.0011228175450338496,0.0026426024441188467,-0.0022837162606598183,10,50,-0.5614087725169248,-0.9614087725169248,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-01 20:10:00+00:00,2025-12-01 20:15:00+00:00,2025-12-01 20:20:00+00:00,2025-12-01 23:45:00+00:00,1,85537.2,86467.4,0.01087480067152069,0.014961911308764009,-0.004730105731775125,41,205,5.437400335760345,5.037400335760345,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-02 10:40:00+00:00,2025-12-02 10:45:00+00:00,2025-12-02 10:50:00+00:00,2025-12-02 12:35:00+00:00,1,87152.0,87257.6,0.0012116761520104546,0.005599412520653546,-0.002790526895538825,21,105,0.6058380760052273,0.2058380760052273,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-03 01:10:00+00:00,2025-12-03 01:15:00+00:00,2025-12-03 01:20:00+00:00,2025-12-03 04:00:00+00:00,1,91819.9,92589.2,0.008378358068348968,0.013602715751160677,-0.001055326786459032,32,160,4.189179034174484,3.789179034174484,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-03 13:35:00+00:00,2025-12-03 13:40:00+00:00,2025-12-03 13:45:00+00:00,2025-12-03 14:05:00+00:00,1,93154.0,91702.8,-0.015578504412048888,0.0007664727225882295,-0.016280567662150913,4,20,-7.789252206024444,-8.189252206024443,REVERSAL_CUT
reference_validation,5m,2025-12-03 17:50:00+00:00,2025-12-03 18:00:00+00:00,2025-12-03 18:05:00+00:00,2025-12-03 18:50:00+00:00,2,93141.7,92777.2,-0.0039133921755776235,0.003536547003114787,-0.0039133921755776235,9,45,-1.9566960877888118,-2.3566960877888117,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-04 02:05:00+00:00,2025-12-04 02:10:00+00:00,2025-12-04 02:15:00+00:00,2025-12-04 03:20:00+00:00,1,93639.0,93607.9,-0.0003321265711936361,0.004282403699313431,-0.0007219214216299674,13,65,-0.16606328559681804,-0.5660632855968181,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-04 09:00:00+00:00,2025-12-04 09:05:00+00:00,2025-12-04 09:10:00+00:00,2025-12-04 10:20:00+00:00,1,93507.1,93229.7,-0.0029666196470643502,0.0008042170059814335,-0.0032735482118471104,14,70,-1.483309823532175,-1.883309823532175,REVERSAL_CUT
reference_validation,5m,2025-12-04 21:05:00+00:00,2025-12-04 21:15:00+00:00,2025-12-04 21:20:00+00:00,2025-12-04 21:45:00+00:00,2,92446.3,92200.0,-0.0026642494074938794,0.0,-0.0029995792151767953,5,25,-1.3321247037469397,-1.7321247037469396,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-05 00:35:00+00:00,2025-12-05 00:40:00+00:00,2025-12-05 00:45:00+00:00,2025-12-05 00:55:00+00:00,1,92359.3,92225.6,-0.0014476073335332185,9.094915184504337e-05,-0.0014486900615314768,2,10,-0.7238036667666092,-1.1238036667666091,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-05 07:20:00+00:00,2025-12-05 07:25:00+00:00,2025-12-05 07:30:00+00:00,2025-12-05 07:55:00+00:00,1,92407.1,92203.0,-0.0022087047423845485,9.739511357897968e-05,-0.0025008900831213765,5,25,-1.1043523711922743,-1.5043523711922742,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-06 00:55:00+00:00,2025-12-06 01:05:00+00:00,2025-12-06 01:10:00+00:00,2025-12-06 01:35:00+00:00,2,89381.7,89292.9,-0.0009934919564071887,0.0009688784169468168,-0.001541702608028328,5,25,-0.49674597820359434,-0.8967459782035944,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-06 03:00:00+00:00,2025-12-06 03:05:00+00:00,2025-12-06 03:10:00+00:00,2025-12-06 04:15:00+00:00,1,89662.6,89532.3,-0.0014532257596813203,0.0010639887756991318,-0.0021658974868006275,13,65,-0.7266128798406601,-1.12661287984066,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-06 10:15:00+00:00,2025-12-06 10:40:00+00:00,2025-12-06 10:45:00+00:00,2025-12-06 10:50:00+00:00,5,89537.5,89463.2,-0.0008298199078599078,2.792126204109735e-05,-0.0012910791567779523,1,5,-0.4149099539299539,-0.8149099539299539,REVERSAL_CUT
reference_validation,5m,2025-12-06 11:30:00+00:00,2025-12-06 11:35:00+00:00,2025-12-06 11:40:00+00:00,2025-12-06 12:10:00+00:00,1,89579.6,89533.9,-0.0005101607955384502,0.001109627638435473,-0.0007401238674876742,6,30,-0.2550803977692251,-0.6550803977692251,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-07 01:10:00+00:00,2025-12-07 01:15:00+00:00,2025-12-07 01:20:00+00:00,2025-12-07 01:40:00+00:00,1,89510.0,89355.9,-0.0017215953524746253,0.0003776114400626529,-0.0018020332923696092,4,20,-0.8607976762373126,-1.2607976762373125,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-07 06:05:00+00:00,2025-12-07 06:10:00+00:00,2025-12-07 06:15:00+00:00,2025-12-07 06:55:00+00:00,1,89531.6,89540.7,0.00010164009131963248,0.0012777611480192519,-0.00043560039137025,8,40,0.05082004565981624,-0.3491799543401838,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-07 12:50:00+00:00,2025-12-07 13:05:00+00:00,2025-12-07 13:10:00+00:00,2025-12-07 13:15:00+00:00,3,89386.4,89284.1,-0.001144469404741555,0.0001957792236850775,-0.0015986772036908903,1,5,-0.5722347023707774,-0.9722347023707775,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-07 16:05:00+00:00,2025-12-07 16:15:00+00:00,2025-12-07 16:20:00+00:00,2025-12-07 21:05:00+00:00,2,89286.2,91287.6,0.02241555805936435,0.027280811592385046,-0.0009374349003541393,57,285,11.207779029682175,10.807779029682175,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-08 01:10:00+00:00,2025-12-08 01:15:00+00:00,2025-12-08 01:20:00+00:00,2025-12-08 03:40:00+00:00,1,90664.9,91025.9,0.003981695231561444,0.010865285242690481,-0.0005680257740315886,28,140,1.990847615780722,1.590847615780722,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-08 20:35:00+00:00,2025-12-08 20:40:00+00:00,2025-12-08 20:45:00+00:00,2025-12-08 22:25:00+00:00,1,90556.1,90897.5,0.0037700386832029142,0.008636635190782282,-0.0002539862030277451,20,100,1.8850193416014571,1.4850193416014572,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-09 07:30:00+00:00,2025-12-09 07:35:00+00:00,2025-12-09 07:40:00+00:00,2025-12-09 09:05:00+00:00,1,90461.6,90351.0,-0.0012226182159060794,0.0013619038354395485,-0.0017753389283409193,17,85,-0.6113091079530397,-1.0113091079530396,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-09 11:55:00+00:00,2025-12-09 12:00:00+00:00,2025-12-09 12:05:00+00:00,2025-12-09 13:40:00+00:00,1,90401.5,90444.9,0.0004800805296372168,0.004638197375043562,-0.0013794018904553784,19,95,0.2400402648186084,-0.15995973518139162,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-09 15:00:00+00:00,2025-12-09 15:15:00+00:00,2025-12-09 15:20:00+00:00,2025-12-09 18:50:00+00:00,3,90848.1,93775.7,0.0322252199000308,0.04080327491714186,-0.00207269056810222,42,210,16.1126099500154,15.7126099500154,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-10 04:50:00+00:00,2025-12-10 04:55:00+00:00,2025-12-10 05:00:00+00:00,2025-12-10 06:00:00+00:00,1,92507.4,92508.5,1.189094061659901e-05,0.0020333508454459803,-0.00037402413212339614,12,60,0.005945470308299505,-0.3940545296917005,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-10 09:45:00+00:00,2025-12-10 09:50:00+00:00,2025-12-10 09:55:00+00:00,2025-12-10 10:25:00+00:00,1,92858.8,92652.3,-0.0022238064674537927,0.004524073108848947,-0.0024359565275450246,6,30,-1.1119032337268964,-1.5119032337268963,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-10 16:20:00+00:00,2025-12-10 16:25:00+00:00,2025-12-10 16:30:00+00:00,2025-12-10 17:00:00+00:00,1,92442.0,92126.7,-0.003410787304471974,0.00010493065922423384,-0.004294584712576488,6,30,-1.705393652235987,-2.105393652235987,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-11 09:35:00+00:00,2025-12-11 09:45:00+00:00,2025-12-11 09:50:00+00:00,2025-12-11 09:55:00+00:00,2,90327.3,90193.9,-0.0014768514059426696,2.1034615226955822e-05,-0.0017204101085719348,1,5,-0.7384257029713348,-1.1384257029713347,REVERSAL_CUT
reference_validation,5m,2025-12-11 10:50:00+00:00,2025-12-11 10:55:00+00:00,2025-12-11 11:00:00+00:00,2025-12-11 11:30:00+00:00,1,90279.1,90216.0,-0.0006989436093183254,0.001093276295399459,-0.0007443583287827238,6,30,-0.3494718046591627,-0.7494718046591627,REVERSAL_CUT
reference_validation,5m,2025-12-11 12:25:00+00:00,2025-12-11 12:30:00+00:00,2025-12-11 12:35:00+00:00,2025-12-11 12:50:00+00:00,1,90303.2,90219.9,-0.0009224479309704048,1.107380469322905e-06,-0.001142816644371325,3,15,-0.4612239654852024,-0.8612239654852024,REVERSAL_CUT
reference_validation,5m,2025-12-11 18:00:00+00:00,2025-12-11 18:05:00+00:00,2025-12-11 18:10:00+00:00,2025-12-11 20:00:00+00:00,1,90170.7,90793.5,0.006906899913164732,0.014730949188594522,-0.00047243727729728846,22,110,3.453449956582366,3.0534499565823663,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-12 02:15:00+00:00,2025-12-12 02:20:00+00:00,2025-12-12 02:25:00+00:00,2025-12-12 03:20:00+00:00,1,92291.2,92168.6,-0.001328404008182682,0.004635328178634657,-0.0017683159391144176,11,55,-0.664202004091341,-1.064202004091341,REVERSAL_CUT
reference_validation,5m,2025-12-12 05:40:00+00:00,2025-12-12 05:45:00+00:00,2025-12-12 05:50:00+00:00,2025-12-12 07:20:00+00:00,1,92374.6,92396.6,0.00023816070651450083,0.0033656438025171376,-0.0003258471484586245,18,90,0.11908035325725042,-0.2809196467427496,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-12 10:10:00+00:00,2025-12-12 10:20:00+00:00,2025-12-12 10:25:00+00:00,2025-12-12 11:05:00+00:00,2,92445.8,92383.7,-0.0006717449575860401,0.0010189754429081876,-0.001220174415711761,8,40,-0.33587247879302007,-0.7358724787930201,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-12 23:20:00+00:00,2025-12-12 23:30:00+00:00,2025-12-12 23:35:00+00:00,2025-12-12 23:50:00+00:00,2,90298.2,90278.2,-0.00022148835746449436,0.0003876046255628651,-0.00022259579925176798,3,15,-0.11074417873224718,-0.5107441787322472,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-13 03:35:00+00:00,2025-12-13 04:25:00+00:00,2025-12-13 04:30:00+00:00,2025-12-13 04:35:00+00:00,10,90286.6,90264.6,-0.00024366849565715665,9.968256640524586e-05,-0.0005117038408801733,1,5,-0.12183424782857832,-0.5218342478285783,REVERSAL_CUT
reference_validation,5m,2025-12-13 06:50:00+00:00,2025-12-13 07:05:00+00:00,2025-12-13 07:10:00+00:00,2025-12-13 07:40:00+00:00,3,90303.8,90305.1,1.439585045148739e-05,0.0006455985240931827,-0.00011627417672344098,6,30,0.007197925225743695,-0.3928020747742563,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-13 19:35:00+00:00,2025-12-13 19:40:00+00:00,2025-12-13 19:45:00+00:00,2025-12-13 20:15:00+00:00,1,90180.3,90123.7,-0.0006276315337163663,7.762227448782077e-05,-0.0006287404233518146,6,30,-0.31381576685818313,-0.7138157668581832,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-13 22:50:00+00:00,2025-12-13 23:05:00+00:00,2025-12-13 23:10:00+00:00,2025-12-14 00:05:00+00:00,3,90111.1,90107.7,-3.773120070682534e-05,0.0015192356990425537,-0.00043834777291584803,11,55,-0.01886560035341267,-0.4188656003534127,REVERSAL_CUT
reference_validation,5m,2025-12-15 01:20:00+00:00,2025-12-15 01:30:00+00:00,2025-12-15 01:35:00+00:00,2025-12-15 03:35:00+00:00,2,88974.1,89247.3,0.0030705564877868685,0.011220119113314775,-0.001150896721630379,24,120,1.5352782438934343,1.1352782438934343,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-15 23:10:00+00:00,2025-12-15 23:25:00+00:00,2025-12-15 23:30:00+00:00,2025-12-16 00:20:00+00:00,3,86185.8,86255.5,0.000808717909446699,0.0033973113900434004,-0.0009653562419794648,10,50,0.4043589547233495,0.004358954723349462,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-16 05:50:00+00:00,2025-12-16 05:55:00+00:00,2025-12-16 06:00:00+00:00,2025-12-16 07:20:00+00:00,1,85983.8,86185.6,0.0023469537284930286,0.006898973992775392,0.0,16,80,1.1734768642465143,0.7734768642465143,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-17 11:25:00+00:00,2025-12-17 11:30:00+00:00,2025-12-17 11:35:00+00:00,2025-12-17 12:45:00+00:00,1,86803.4,86811.0,8.755417414541e-05,0.004449134480907668,-0.0002430780361136753,14,70,0.043777087072705,-0.356222912927295,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-18 00:30:00+00:00,2025-12-18 00:45:00+00:00,2025-12-18 00:50:00+00:00,2025-12-18 01:05:00+00:00,3,86212.2,86034.6,-0.0020600332667533028,0.0004964494584294155,-0.0020611931953945506,3,15,-1.0300166333766514,-1.4300166333766513,REVERSAL_CUT
reference_validation,5m,2025-12-18 02:10:00+00:00,2025-12-18 02:15:00+00:00,2025-12-18 02:20:00+00:00,2025-12-18 03:25:00+00:00,1,86539.0,86405.3,-0.0015449681646424462,0.0021019424768022876,-0.003223979939680377,13,65,-0.7724840823212231,-1.172484082321223,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-18 06:55:00+00:00,2025-12-18 07:05:00+00:00,2025-12-18 07:10:00+00:00,2025-12-18 09:10:00+00:00,2,86623.4,86836.1,0.002455456608722484,0.00533689511148272,0.0,24,120,1.227728304361242,0.8277283043612419,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-19 02:50:00+00:00,2025-12-19 03:00:00+00:00,2025-12-19 03:05:00+00:00,2025-12-19 05:10:00+00:00,2,86167.9,86885.4,0.008326766696182597,0.016039615680549346,-0.002923362412220687,25,125,4.1633833480912985,3.7633833480912986,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-19 14:40:00+00:00,2025-12-19 14:55:00+00:00,2025-12-19 15:00:00+00:00,2025-12-19 15:30:00+00:00,3,88140.8,88156.8,0.00018152773743818074,0.013998057653209495,-0.0024472208103397675,6,30,0.09076386871909037,-0.30923613128090965,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-19 20:20:00+00:00,2025-12-19 20:30:00+00:00,2025-12-19 20:35:00+00:00,2025-12-19 21:15:00+00:00,2,88101.2,87880.0,-0.002510749002283652,0.0034630629321734663,-0.0027127893831184746,8,40,-1.255374501141826,-1.655374501141826,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-20 08:05:00+00:00,2025-12-20 08:15:00+00:00,2025-12-20 08:20:00+00:00,2025-12-20 08:55:00+00:00,2,88279.6,88250.0,-0.0003352983022125722,0.0013389276797810545,-0.0003352983022125722,7,35,-0.1676491511062861,-0.5676491511062861,REVERSAL_CUT
reference_validation,5m,2025-12-20 17:25:00+00:00,2025-12-20 17:40:00+00:00,2025-12-20 17:45:00+00:00,2025-12-20 17:55:00+00:00,3,88156.5,88146.0,-0.00011910636198120272,0.0003573190859438302,-0.00023140664613496842,2,10,-0.05955318099060136,-0.4595531809906014,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-20 22:45:00+00:00,2025-12-20 22:50:00+00:00,2025-12-20 22:55:00+00:00,2025-12-21 00:40:00+00:00,1,88259.7,88295.3,0.0004033550986464185,0.001589626975845082,-0.0005234552122882485,21,105,0.20167754932320925,-0.19832245067679077,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-21 06:10:00+00:00,2025-12-21 06:15:00+00:00,2025-12-21 06:20:00+00:00,2025-12-21 06:40:00+00:00,1,88152.6,88078.5,-0.000840587798885184,0.00021666972953715558,-0.0008394534023954403,4,20,-0.420293899442592,-0.820293899442592,REVERSAL_CUT
reference_validation,5m,2025-12-21 07:55:00+00:00,2025-12-21 08:00:00+00:00,2025-12-21 08:05:00+00:00,2025-12-21 10:35:00+00:00,1,88159.2,88571.7,0.004679035199956383,0.010104447408778805,-0.0006340801640667415,30,150,2.3395175999781914,1.9395175999781915,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-21 17:00:00+00:00,2025-12-21 17:10:00+00:00,2025-12-21 17:15:00+00:00,2025-12-21 18:05:00+00:00,2,88372.5,88163.4,-0.00236612068233899,0.0009211010212453186,-0.002800644997029589,10,50,-1.183060341169495,-1.583060341169495,REVERSAL_CUT
reference_validation,5m,2025-12-21 18:45:00+00:00,2025-12-21 18:50:00+00:00,2025-12-21 18:55:00+00:00,2025-12-21 19:35:00+00:00,1,88302.6,88220.3,-0.0009320223866567945,0.0020078683979858347,-0.0015911196272816452,8,40,-0.46601119332839724,-0.8660111933283973,REVERSAL_CUT
reference_validation,5m,2025-12-21 22:35:00+00:00,2025-12-21 22:40:00+00:00,2025-12-21 22:45:00+00:00,2025-12-21 23:30:00+00:00,1,88343.1,88406.2,0.0007142606496715054,0.005023595504346057,-0.00019469545442729608,9,45,0.3571303248357527,-0.042869675164247334,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-22 03:50:00+00:00,2025-12-22 03:55:00+00:00,2025-12-22 04:00:00+00:00,2025-12-22 05:15:00+00:00,1,88727.4,88784.3,0.0006412900637233765,0.0030306308986853825,-0.0006998965370335064,15,75,0.32064503186168825,-0.07935496813831178,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-23 00:30:00+00:00,2025-12-23 00:35:00+00:00,2025-12-23 00:40:00+00:00,2025-12-23 01:15:00+00:00,1,88854.2,88580.4,-0.003081452536852547,0.00014293077873639426,-0.003081452536852547,7,35,-1.5407262684262735,-1.9407262684262734,REVERSAL_CUT
reference_validation,5m,2025-12-23 11:15:00+00:00,2025-12-23 11:40:00+00:00,2025-12-23 11:45:00+00:00,2025-12-23 12:20:00+00:00,5,87778.7,87675.7,-0.001173405393335769,0.001381884215646778,-0.0017737788324502235,7,35,-0.5867026966678845,-0.9867026966678846,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-23 16:20:00+00:00,2025-12-23 16:25:00+00:00,2025-12-23 16:30:00+00:00,2025-12-23 17:30:00+00:00,1,87818.9,87695.3,-0.0014074419060132737,0.004883914510430021,-0.0021578498478117547,12,60,-0.7037209530066368,-1.1037209530066368,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-23 18:15:00+00:00,2025-12-23 18:25:00+00:00,2025-12-23 18:30:00+00:00,2025-12-23 19:10:00+00:00,2,87795.4,87807.2,0.0001344033969890024,0.004038935980700709,-0.000631012558744426,8,40,0.0672016984945012,-0.33279830150549883,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-24 01:20:00+00:00,2025-12-24 01:50:00+00:00,2025-12-24 01:55:00+00:00,2025-12-24 02:05:00+00:00,6,87600.0,87442.2,-0.0018013698630137132,0.0006369863013699906,-0.0019349315068493134,2,10,-0.9006849315068566,-1.3006849315068565,REVERSAL_CUT
reference_validation,5m,2025-12-24 10:45:00+00:00,2025-12-24 10:50:00+00:00,2025-12-24 10:55:00+00:00,2025-12-24 13:15:00+00:00,1,87093.7,87266.6,0.0019852182189987744,0.004090996248867551,-0.0007003950917230384,28,140,0.9926091094993872,0.5926091094993872,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-24 16:40:00+00:00,2025-12-24 16:55:00+00:00,2025-12-24 17:00:00+00:00,2025-12-24 18:00:00+00:00,3,87250.6,87284.6,0.0003896821339910428,0.0033810655743342632,-0.00040802011676721595,12,60,0.1948410669955214,-0.20515893300447863,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-25 02:10:00+00:00,2025-12-25 02:15:00+00:00,2025-12-25 02:20:00+00:00,2025-12-25 03:40:00+00:00,1,87714.0,87738.6,0.00028045693959932727,0.002502451148049367,-0.00040700458307674214,16,80,0.14022846979966364,-0.2597715302003364,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-25 06:40:00+00:00,2025-12-25 06:45:00+00:00,2025-12-25 06:50:00+00:00,2025-12-25 07:35:00+00:00,1,87779.8,87741.8,-0.00043290141923313374,0.0003622701350425306,-0.0005035327034237369,9,45,-0.21645070961656687,-0.6164507096165669,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-25 13:50:00+00:00,2025-12-25 14:00:00+00:00,2025-12-25 14:05:00+00:00,2025-12-25 14:30:00+00:00,2,87600.0,87534.2,-0.0007511415525114362,0.0010194063926940444,-0.001038812785388088,5,25,-0.3755707762557181,-0.7755707762557181,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-26 02:15:00+00:00,2025-12-26 02:20:00+00:00,2025-12-26 02:25:00+00:00,2025-12-26 04:05:00+00:00,1,89015.7,88500.0,-0.005793360047721907,0.004676703098442259,-0.006129255850372384,20,100,-2.8966800238609536,-3.2966800238609535,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-26 13:20:00+00:00,2025-12-26 13:30:00+00:00,2025-12-26 13:35:00+00:00,2025-12-26 14:35:00+00:00,2,88810.5,88782.2,-0.0003186560147730999,0.002550374111169207,-0.0006744697980530789,12,60,-0.15932800738654995,-0.55932800738655,REVERSAL_CUT
reference_validation,5m,2025-12-26 20:30:00+00:00,2025-12-26 20:35:00+00:00,2025-12-26 20:40:00+00:00,2025-12-26 21:35:00+00:00,1,87600.0,87467.8,-0.0015091324200913192,0.001712328767123239,-0.001981735159817366,11,55,-0.7545662100456596,-1.1545662100456595,REVERSAL_CUT
reference_validation,5m,2025-12-27 02:40:00+00:00,2025-12-27 02:45:00+00:00,2025-12-27 02:50:00+00:00,2025-12-27 03:10:00+00:00,1,87425.8,87372.1,-0.0006142351571275517,0.00022990924875720964,-0.0007446314474675031,4,20,-0.30711757856377586,-0.7071175785637759,REVERSAL_CUT
reference_validation,5m,2025-12-27 03:30:00+00:00,2025-12-27 03:35:00+00:00,2025-12-27 03:40:00+00:00,2025-12-27 04:30:00+00:00,1,87452.0,87426.1,-0.00029616246626718024,0.0004734025522572516,-0.0004208022686731372,10,50,-0.14808123313359012,-0.5480812331335901,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-27 15:05:00+00:00,2025-12-27 15:10:00+00:00,2025-12-27 15:15:00+00:00,2025-12-27 16:10:00+00:00,1,87511.1,87465.0,-0.0005267903157428755,0.0005016506477464322,-0.0006216354268202551,11,55,-0.26339515787143775,-0.6633951578714378,REVERSAL_CUT
reference_validation,5m,2025-12-27 19:05:00+00:00,2025-12-27 19:20:00+00:00,2025-12-27 19:25:00+00:00,2025-12-27 20:30:00+00:00,3,87519.5,87504.2,-0.00017481818337627963,0.0008329572266752017,-0.0003187860990978564,13,65,-0.08740909168813982,-0.48740909168813984,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-28 08:10:00+00:00,2025-12-28 08:35:00+00:00,2025-12-28 08:40:00+00:00,2025-12-28 09:40:00+00:00,5,87829.9,87739.1,-0.0010338165021249734,0.001344644591420474,-0.001747696399517662,12,60,-0.5169082510624867,-0.9169082510624867,REVERSAL_CUT
reference_validation,5m,2025-12-28 22:50:00+00:00,2025-12-28 23:15:00+00:00,2025-12-28 23:20:00+00:00,2025-12-29 01:25:00+00:00,5,87757.2,87967.3,0.0023941055548719614,0.007484286189623157,-0.0017537022603273389,25,125,1.1970527774359807,0.7970527774359807,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-29 08:20:00+00:00,2025-12-29 08:40:00+00:00,2025-12-29 08:45:00+00:00,2025-12-29 08:55:00+00:00,4,89677.2,89436.7,-0.002681841092273207,0.0011218013051255138,-0.002834611250128183,2,10,-1.3409205461366036,-1.7409205461366035,REVERSAL_CUT
reference_validation,5m,2025-12-29 18:00:00+00:00,2025-12-29 18:10:00+00:00,2025-12-29 18:15:00+00:00,2025-12-29 18:30:00+00:00,2,87754.5,87677.6,-0.0008763083374641045,0.0009173318747186521,-0.001223868861425892,3,15,-0.43815416873205226,-0.8381541687320523,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-30 04:00:00+00:00,2025-12-30 04:15:00+00:00,2025-12-30 04:20:00+00:00,2025-12-30 04:50:00+00:00,3,87320.8,87290.9,-0.00034241555276648405,0.0015299905635310918,-0.00037562642577715355,6,30,-0.17120777638324203,-0.571207776383242,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-30 22:15:00+00:00,2025-12-30 22:20:00+00:00,2025-12-30 22:25:00+00:00,2025-12-31 00:05:00+00:00,1,88380.8,88383.8,3.3944024041332455e-05,0.0017220934863679815,-0.0015919747275425777,20,100,0.016972012020666227,-0.3830279879793338,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-31 01:15:00+00:00,2025-12-31 01:20:00+00:00,2025-12-31 01:25:00+00:00,2025-12-31 02:40:00+00:00,1,88614.1,88550.0,-0.0007233611806699569,0.0016261520457803158,-0.0015370014478509608,15,75,-0.36168059033497846,-0.7616805903349785,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-31 06:30:00+00:00,2025-12-31 06:45:00+00:00,2025-12-31 06:50:00+00:00,2025-12-31 07:05:00+00:00,3,88492.4,88420.8,-0.0008091090308319782,1.4690527096128392e-05,-0.0012057532624270006,3,15,-0.4045545154159891,-0.8045545154159891,REVERSAL_CUT
reference_validation,5m,2025-12-31 07:25:00+00:00,2025-12-31 07:30:00+00:00,2025-12-31 07:35:00+00:00,2025-12-31 08:35:00+00:00,1,88505.3,88553.2,0.0005412105263751243,0.0020868806726828115,-1.129875838001837e-06,12,60,0.2706052631875622,-0.12939473681243785,DYNAMIC_DETERIORATION_CUT
reference_validation,5m,2025-12-31 22:15:00+00:00,2025-12-31 22:20:00+00:00,2025-12-31 22:25:00+00:00,2025-12-31 22:35:00+00:00,1,87809.6,87705.5,-0.001185519578724925,0.00045666988575265854,-0.001185519578724925,2,10,-0.5927597893624625,-0.9927597893624626,REVERSAL_CUT
reference_validation,5m,2026-01-01 00:40:00+00:00,2026-01-01 00:45:00+00:00,2026-01-01 00:50:00+00:00,2026-01-01 02:50:00+00:00,1,87783.8,87899.8,0.0013214283273224048,0.0032033245314055936,-0.00023922409373944298,24,120,0.6607141636612024,0.26071416366120237,DYNAMIC_DETERIORATION_CUT
