partition,entry_tf,higher_tf,entry_type,signal_ts,entry_ts,higher_state,entry_px,max_follow_bars,bars_to_soft_failure,hours_to_soft_failure,soft_censored,bars_to_hard_failure,hours_to_hard_failure,hard_censored
external,5m,1h,CROSSOVER_INIT,2021-02-11 05:40:00+00:00,2021-02-11 05:45:00+00:00,NEUTRAL,44881.7,93243,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-02-11 07:15:00+00:00,2021-02-11 07:20:00+00:00,NEUTRAL,45068.8,93224,6.0,0.5,False,6.0,0.5,False
external,5m,1h,CROSSOVER_INIT,2021-02-11 08:35:00+00:00,2021-02-11 08:40:00+00:00,NEUTRAL,45070.34,93208,79.0,6.583333333333333,False,102.0,8.5,False
external,5m,1h,CROSSOVER_INIT,2021-02-11 23:15:00+00:00,2021-02-11 23:20:00+00:00,STRONG_BULL,47834.27,93032,20.0,1.6666666666666667,False,41.0,3.4166666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-02-12 10:20:00+00:00,2021-02-12 10:25:00+00:00,NEUTRAL,47720.0,92899,5.0,0.4166666666666667,False,11.0,0.9166666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-02-12 16:40:00+00:00,2021-02-12 16:45:00+00:00,NEUTRAL,47650.42,92823,20.0,1.6666666666666667,False,21.0,1.75,False
external,5m,1h,CROSSOVER_INIT,2021-02-12 20:50:00+00:00,2021-02-12 20:55:00+00:00,NEUTRAL,47682.06,92773,20.0,1.6666666666666667,False,30.0,2.5,False
external,5m,1h,CROSSOVER_INIT,2021-02-13 01:25:00+00:00,2021-02-13 01:30:00+00:00,NEUTRAL,47760.61,92718,11.0,0.9166666666666666,False,32.0,2.6666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-02-13 05:45:00+00:00,2021-02-13 05:50:00+00:00,STRONG_BULL,47910.44,92666,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-13 15:20:00+00:00,2021-02-13 15:25:00+00:00,NEUTRAL,47079.91,92551,8.0,0.6666666666666666,False,14.0,1.1666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-02-13 21:50:00+00:00,2021-02-13 21:55:00+00:00,NEUTRAL,47316.03,92473,7.0,0.5833333333333334,False,7.0,0.5833333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-02-14 17:40:00+00:00,2021-02-14 17:45:00+00:00,STRONG_BULL,48984.97,92235,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-02-14 20:30:00+00:00,2021-02-14 20:35:00+00:00,NEUTRAL,48916.93,92201,7.0,0.5833333333333334,False,7.0,0.5833333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-02-15 07:35:00+00:00,2021-02-15 07:40:00+00:00,NEUTRAL,47398.96,92068,24.0,2.0,False,24.0,2.0,False
external,5m,1h,CROSSOVER_INIT,2021-02-16 02:10:00+00:00,2021-02-16 02:15:00+00:00,NEUTRAL,48449.97,91845,35.0,2.9166666666666665,False,49.0,4.083333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-16 08:00:00+00:00,2021-02-16 08:05:00+00:00,STRONG_BULL,49397.54,91775,2.0,0.16666666666666666,False,15.0,1.25,False
external,5m,1h,CROSSOVER_INIT,2021-02-16 12:20:00+00:00,2021-02-16 12:25:00+00:00,STRONG_BULL,49687.48,91723,3.0,0.25,False,14.0,1.1666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-02-16 14:45:00+00:00,2021-02-16 14:50:00+00:00,STRONG_BULL,49414.09,91694,7.0,0.5833333333333334,False,9.0,0.75,False
external,5m,1h,CROSSOVER_INIT,2021-02-16 22:20:00+00:00,2021-02-16 22:25:00+00:00,NEUTRAL,48719.26,91603,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-17 05:40:00+00:00,2021-02-17 05:45:00+00:00,STRONG_BULL,49594.32,91515,54.0,4.5,False,85.0,7.083333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-17 15:05:00+00:00,2021-02-17 15:10:00+00:00,STRONG_BULL,51590.93,91402,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-02-17 16:55:00+00:00,2021-02-17 17:00:00+00:00,STRONG_BULL,51325.12,91380,8.0,0.6666666666666666,False,8.0,0.6666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-02-18 02:30:00+00:00,2021-02-18 02:35:00+00:00,STRONG_BULL,52356.15,91265,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-02-18 06:00:00+00:00,2021-02-18 06:05:00+00:00,NEUTRAL,52324.83,91223,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-18 13:50:00+00:00,2021-02-18 13:55:00+00:00,NEUTRAL,51990.01,91129,18.0,1.5,False,19.0,1.5833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-18 20:20:00+00:00,2021-02-18 20:25:00+00:00,NEUTRAL,52080.89,91051,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-19 06:00:00+00:00,2021-02-19 06:05:00+00:00,NEUTRAL,51633.88,90935,59.0,4.916666666666667,False,86.0,7.166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-02-20 10:45:00+00:00,2021-02-20 10:50:00+00:00,NEUTRAL,55926.46,90590,43.0,3.5833333333333335,False,49.0,4.083333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-20 17:00:00+00:00,2021-02-20 17:05:00+00:00,NEUTRAL,57180.46,90515,10.0,0.8333333333333334,False,27.0,2.25,False
external,5m,1h,CROSSOVER_INIT,2021-02-20 20:30:00+00:00,2021-02-20 20:35:00+00:00,STRONG_BULL,57087.01,90473,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-02-21 02:05:00+00:00,2021-02-21 02:10:00+00:00,NEUTRAL,56549.99,90406,21.0,1.75,False,24.0,2.0,False
external,5m,1h,CROSSOVER_INIT,2021-02-21 09:10:00+00:00,2021-02-21 09:15:00+00:00,NEUTRAL,56509.61,90321,33.0,2.75,False,42.0,3.5,False
external,5m,1h,CROSSOVER_INIT,2021-02-22 07:55:00+00:00,2021-02-22 08:00:00+00:00,NEUTRAL,56486.5,90048,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-02-22 19:15:00+00:00,2021-02-22 19:20:00+00:00,STRONG_BEAR,53470.01,89912,20.0,1.6666666666666667,False,40.0,3.3333333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-02-23 13:10:00+00:00,2021-02-23 13:15:00+00:00,STRONG_BEAR,49296.05,89697,6.0,0.5,False,16.0,1.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-23 15:25:00+00:00,2021-02-23 15:30:00+00:00,STRONG_BEAR,48638.8,89670,10.0,0.8333333333333334,False,10.0,0.8333333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-02-23 21:10:00+00:00,2021-02-23 21:15:00+00:00,STRONG_BEAR,47978.17,89601,30.0,2.5,False,37.0,3.0833333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-02-24 08:05:00+00:00,2021-02-24 08:10:00+00:00,NEUTRAL,50533.05,89470,25.0,2.0833333333333335,False,26.0,2.1666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-02-24 17:55:00+00:00,2021-02-24 18:00:00+00:00,NEUTRAL,50101.54,89352,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-02-24 18:30:00+00:00,2021-02-24 18:35:00+00:00,NEUTRAL,49934.3,89345,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-02-24 23:30:00+00:00,2021-02-24 23:35:00+00:00,STRONG_BEAR,49385.63,89285,35.0,2.9166666666666665,False,45.0,3.75,False
external,5m,1h,CROSSOVER_INIT,2021-02-25 06:15:00+00:00,2021-02-25 06:20:00+00:00,NEUTRAL,50433.75,89204,9.0,0.75,False,10.0,0.8333333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-02-25 11:50:00+00:00,2021-02-25 11:55:00+00:00,STRONG_BEAR,50118.71,89137,30.0,2.5,False,34.0,2.8333333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-02-26 04:25:00+00:00,2021-02-26 04:30:00+00:00,STRONG_BEAR,47487.89,88938,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-02-26 09:55:00+00:00,2021-02-26 10:00:00+00:00,STRONG_BEAR,46416.11,88872,15.0,1.25,False,17.0,1.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-02-27 00:30:00+00:00,2021-02-27 00:35:00+00:00,STRONG_BEAR,46917.51,88697,26.0,2.1666666666666665,False,77.0,6.416666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-02-27 11:35:00+00:00,2021-02-27 11:40:00+00:00,STRONG_BEAR,47660.22,88564,9.0,0.75,False,9.0,0.75,False
external,5m,1h,CROSSOVER_INIT,2021-02-27 18:30:00+00:00,2021-02-27 18:35:00+00:00,NEUTRAL,47242.61,88481,26.0,2.1666666666666665,False,26.0,2.1666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-02-28 09:05:00+00:00,2021-02-28 09:10:00+00:00,STRONG_BEAR,45214.12,88306,11.0,0.9166666666666666,False,11.0,0.9166666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-02-28 19:55:00+00:00,2021-02-28 20:00:00+00:00,STRONG_BEAR,44430.33,88176,31.0,2.5833333333333335,False,47.0,3.9166666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-01 08:05:00+00:00,2021-03-01 08:10:00+00:00,NEUTRAL,46589.24,88030,51.0,4.25,False,118.0,9.833333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-01 21:35:00+00:00,2021-03-01 21:40:00+00:00,STRONG_BULL,48677.66,87868,38.0,3.1666666666666665,False,53.0,4.416666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-02 09:00:00+00:00,2021-03-02 09:05:00+00:00,NEUTRAL,49011.7,87731,15.0,1.25,False,21.0,1.75,False
external,5m,1h,CROSSOVER_INIT,2021-03-02 11:40:00+00:00,2021-03-02 11:45:00+00:00,NEUTRAL,49020.0,87699,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-02 13:30:00+00:00,2021-03-02 13:35:00+00:00,NEUTRAL,48975.09,87677,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-02 13:50:00+00:00,2021-03-02 13:55:00+00:00,NEUTRAL,49063.23,87673,11.0,0.9166666666666666,False,11.0,0.9166666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-02 23:00:00+00:00,2021-03-02 23:05:00+00:00,NEUTRAL,47908.6,87563,39.0,3.25,False,176.0,14.666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-03 17:20:00+00:00,2021-03-03 17:25:00+00:00,STRONG_BULL,51316.72,87343,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-03 17:50:00+00:00,2021-03-03 17:55:00+00:00,STRONG_BULL,51363.33,87337,11.0,0.9166666666666666,False,11.0,0.9166666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-03 22:25:00+00:00,2021-03-03 22:30:00+00:00,NEUTRAL,51052.01,87282,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-04 01:15:00+00:00,2021-03-04 01:20:00+00:00,NEUTRAL,51431.66,87248,15.0,1.25,False,19.0,1.5833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-04 08:10:00+00:00,2021-03-04 08:15:00+00:00,NEUTRAL,50470.01,87165,8.0,0.6666666666666666,False,12.0,1.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-04 13:50:00+00:00,2021-03-04 13:55:00+00:00,NEUTRAL,49627.0,87097,11.0,0.9166666666666666,False,12.0,1.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-04 16:00:00+00:00,2021-03-04 16:05:00+00:00,NEUTRAL,49660.0,87071,14.0,1.1666666666666667,False,14.0,1.1666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-04 23:30:00+00:00,2021-03-04 23:35:00+00:00,STRONG_BEAR,48595.69,86981,6.0,0.5,False,6.0,0.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-05 06:10:00+00:00,2021-03-05 06:15:00+00:00,STRONG_BEAR,47250.0,86901,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-05 10:50:00+00:00,2021-03-05 10:55:00+00:00,STRONG_BEAR,47139.58,86845,17.0,1.4166666666666667,False,18.0,1.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-05 17:50:00+00:00,2021-03-05 17:55:00+00:00,NEUTRAL,48060.0,86761,41.0,3.4166666666666665,False,56.0,4.666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-06 06:10:00+00:00,2021-03-06 06:15:00+00:00,NEUTRAL,48753.09,86613,21.0,1.75,False,30.0,2.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-06 17:15:00+00:00,2021-03-06 17:20:00+00:00,STRONG_BEAR,47842.97,86480,32.0,2.6666666666666665,False,133.0,11.083333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-07 06:45:00+00:00,2021-03-07 06:50:00+00:00,STRONG_BULL,49610.53,86318,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-07 22:55:00+00:00,2021-03-07 23:00:00+00:00,NEUTRAL,50524.32,86124,31.0,2.5833333333333335,False,38.0,3.1666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-08 11:15:00+00:00,2021-03-08 11:20:00+00:00,NEUTRAL,50092.01,85976,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-08 11:25:00+00:00,2021-03-08 11:30:00+00:00,NEUTRAL,50032.42,85974,16.0,1.3333333333333333,False,63.0,5.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-09 13:40:00+00:00,2021-03-09 13:45:00+00:00,STRONG_BULL,54535.08,85659,16.0,1.3333333333333333,False,18.0,1.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-09 20:15:00+00:00,2021-03-09 20:20:00+00:00,NEUTRAL,54188.01,85580,11.0,0.9166666666666666,False,14.0,1.1666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-10 07:20:00+00:00,2021-03-10 07:25:00+00:00,NEUTRAL,54229.91,85447,22.0,1.8333333333333333,False,44.0,3.6666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-10 22:05:00+00:00,2021-03-10 22:10:00+00:00,STRONG_BULL,56965.69,85270,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-11 11:00:00+00:00,2021-03-11 11:05:00+00:00,NEUTRAL,55681.33,85115,44.0,3.6666666666666665,False,54.0,4.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-12 06:10:00+00:00,2021-03-12 06:15:00+00:00,NEUTRAL,57322.97,84885,6.0,0.5,False,10.0,0.8333333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-12 11:25:00+00:00,2021-03-12 11:30:00+00:00,NEUTRAL,56895.05,84822,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-12 15:40:00+00:00,2021-03-12 15:45:00+00:00,NEUTRAL,56574.99,84771,25.0,2.0833333333333335,False,44.0,3.6666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-12 22:25:00+00:00,2021-03-12 22:30:00+00:00,NEUTRAL,57400.7,84690,18.0,1.5,False,19.0,1.5833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-13 05:05:00+00:00,2021-03-13 05:10:00+00:00,NEUTRAL,56945.15,84610,9.0,0.75,False,12.0,1.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-14 03:25:00+00:00,2021-03-14 03:30:00+00:00,STRONG_BULL,61392.86,84342,8.0,0.6666666666666666,False,17.0,1.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-14 09:45:00+00:00,2021-03-14 09:50:00+00:00,NEUTRAL,61126.98,84266,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-14 18:35:00+00:00,2021-03-14 18:40:00+00:00,NEUTRAL,60390.06,84160,13.0,1.0833333333333333,False,13.0,1.0833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-14 20:50:00+00:00,2021-03-14 20:55:00+00:00,NEUTRAL,60314.48,84133,6.0,0.5,False,7.0,0.5833333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-14 22:20:00+00:00,2021-03-14 22:25:00+00:00,NEUTRAL,60230.01,84115,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-14 22:35:00+00:00,2021-03-14 22:40:00+00:00,NEUTRAL,60173.56,84112,12.0,1.0,False,13.0,1.0833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-15 01:55:00+00:00,2021-03-15 02:00:00+00:00,NEUTRAL,60185.08,84072,12.0,1.0,False,31.0,2.5833333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-03-15 14:00:00+00:00,2021-03-15 14:05:00+00:00,STRONG_BEAR,57041.19,83927,7.0,0.5833333333333334,False,7.0,0.5833333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-15 19:40:00+00:00,2021-03-15 19:45:00+00:00,STRONG_BEAR,56465.99,83859,12.0,1.0,False,13.0,1.0833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-16 06:55:00+00:00,2021-03-16 07:00:00+00:00,STRONG_BEAR,55087.09,83724,34.0,2.8333333333333335,False,41.0,3.4166666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-16 14:40:00+00:00,2021-03-16 14:45:00+00:00,NEUTRAL,55634.48,83631,8.0,0.6666666666666666,False,12.0,1.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-16 19:40:00+00:00,2021-03-16 19:45:00+00:00,NEUTRAL,55720.96,83571,35.0,2.9166666666666665,False,46.0,3.8333333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-03-17 06:30:00+00:00,2021-03-17 06:35:00+00:00,NEUTRAL,56212.02,83441,8.0,0.6666666666666666,False,12.0,1.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-17 16:25:00+00:00,2021-03-17 16:30:00+00:00,STRONG_BEAR,55559.99,83322,54.0,4.5,False,130.0,10.833333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-18 05:15:00+00:00,2021-03-18 05:20:00+00:00,STRONG_BULL,58984.89,83168,3.0,0.25,False,3.0,0.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-18 06:55:00+00:00,2021-03-18 07:00:00+00:00,STRONG_BULL,58959.33,83148,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-18 15:30:00+00:00,2021-03-18 15:35:00+00:00,NEUTRAL,58711.95,83045,17.0,1.4166666666666667,False,32.0,2.6666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-19 03:25:00+00:00,2021-03-19 03:30:00+00:00,NEUTRAL,57592.27,82902,24.0,2.0,False,54.0,4.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-19 14:55:00+00:00,2021-03-19 15:00:00+00:00,STRONG_BULL,58787.69,82764,17.0,1.4166666666666667,False,29.0,2.4166666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-20 01:20:00+00:00,2021-03-20 01:25:00+00:00,NEUTRAL,58710.01,82639,15.0,1.25,False,18.0,1.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-20 07:50:00+00:00,2021-03-20 07:55:00+00:00,NEUTRAL,58460.83,82561,23.0,1.9166666666666667,False,72.0,6.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-20 16:40:00+00:00,2021-03-20 16:45:00+00:00,STRONG_BULL,59308.89,82455,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-20 18:00:00+00:00,2021-03-20 18:05:00+00:00,STRONG_BULL,59293.09,82439,11.0,0.9166666666666666,False,11.0,0.9166666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-21 13:25:00+00:00,2021-03-21 13:30:00+00:00,STRONG_BEAR,57088.5,82206,29.0,2.4166666666666665,False,31.0,2.5833333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-03-22 03:30:00+00:00,2021-03-22 03:35:00+00:00,STRONG_BEAR,57482.89,82037,15.0,1.25,False,55.0,4.583333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-22 10:15:00+00:00,2021-03-22 10:20:00+00:00,NEUTRAL,58291.49,81956,14.0,1.1666666666666667,False,14.0,1.1666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-23 01:55:00+00:00,2021-03-23 02:00:00+00:00,STRONG_BEAR,55143.23,81768,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-23 08:35:00+00:00,2021-03-23 08:40:00+00:00,STRONG_BEAR,54450.0,81688,37.0,3.0833333333333335,False,38.0,3.1666666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-24 03:00:00+00:00,2021-03-24 03:05:00+00:00,STRONG_BEAR,54507.03,81467,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-24 03:30:00+00:00,2021-03-24 03:35:00+00:00,STRONG_BEAR,54733.07,81461,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-24 06:45:00+00:00,2021-03-24 06:50:00+00:00,STRONG_BEAR,54877.63,81422,41.0,3.4166666666666665,False,84.0,7.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-25 05:30:00+00:00,2021-03-25 05:35:00+00:00,STRONG_BEAR,52688.0,81149,22.0,1.8333333333333333,False,27.0,2.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-25 09:35:00+00:00,2021-03-25 09:40:00+00:00,STRONG_BEAR,52791.92,81100,6.0,0.5,False,6.0,0.5,False
external,5m,1h,CROSSOVER_INIT,2021-03-25 17:40:00+00:00,2021-03-25 17:45:00+00:00,STRONG_BEAR,51763.0,81003,20.0,1.6666666666666667,False,20.0,1.6666666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-26 01:10:00+00:00,2021-03-26 01:15:00+00:00,NEUTRAL,52214.36,80913,12.0,1.0,False,13.0,1.0833333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-26 03:25:00+00:00,2021-03-26 03:30:00+00:00,NEUTRAL,52374.17,80886,11.0,0.9166666666666666,False,43.0,3.5833333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-03-26 14:00:00+00:00,2021-03-26 14:05:00+00:00,NEUTRAL,53215.9,80759,22.0,1.8333333333333333,False,24.0,2.0,False
external,5m,1h,CROSSOVER_INIT,2021-03-27 03:50:00+00:00,2021-03-27 03:55:00+00:00,STRONG_BULL,54778.94,80593,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-27 10:05:00+00:00,2021-03-27 10:10:00+00:00,STRONG_BULL,55106.31,80518,2.0,0.16666666666666666,False,5.0,0.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-27 15:00:00+00:00,2021-03-27 15:05:00+00:00,NEUTRAL,54597.02,80459,38.0,3.1666666666666665,False,75.0,6.25,False
external,5m,1h,CROSSOVER_INIT,2021-03-28 01:40:00+00:00,2021-03-28 01:45:00+00:00,STRONG_BULL,56077.25,80331,6.0,0.5,False,8.0,0.6666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-28 03:50:00+00:00,2021-03-28 03:55:00+00:00,NEUTRAL,56066.3,80305,15.0,1.25,False,29.0,2.4166666666666665,False
external,5m,1h,CROSSOVER_INIT,2021-03-28 07:50:00+00:00,2021-03-28 07:55:00+00:00,NEUTRAL,56163.01,80257,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-28 15:25:00+00:00,2021-03-28 15:30:00+00:00,NEUTRAL,56238.79,80166,20.0,1.6666666666666667,False,23.0,1.9166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-28 22:55:00+00:00,2021-03-28 23:00:00+00:00,NEUTRAL,55610.01,80076,21.0,1.75,False,22.0,1.8333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-29 03:30:00+00:00,2021-03-29 03:35:00+00:00,NEUTRAL,55555.01,80021,3.0,0.25,False,4.0,0.3333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-29 07:00:00+00:00,2021-03-29 07:05:00+00:00,NEUTRAL,55456.01,79979,52.0,4.333333333333333,False,98.0,8.166666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-29 17:15:00+00:00,2021-03-29 17:20:00+00:00,STRONG_BULL,58074.86,79856,9.0,0.75,False,10.0,0.8333333333333334,False
external,5m,1h,CROSSOVER_INIT,2021-03-29 22:30:00+00:00,2021-03-29 22:35:00+00:00,NEUTRAL,57926.87,79793,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-30 00:00:00+00:00,2021-03-30 00:05:00+00:00,NEUTRAL,57681.04,79775,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-30 00:40:00+00:00,2021-03-30 00:45:00+00:00,NEUTRAL,57797.95,79767,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,CROSSOVER_INIT,2021-03-30 04:50:00+00:00,2021-03-30 04:55:00+00:00,NEUTRAL,57745.1,79717,4.0,0.3333333333333333,False,5.0,0.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-30 18:05:00+00:00,2021-03-30 18:10:00+00:00,NEUTRAL,59207.29,79558,5.0,0.4166666666666667,False,9.0,0.75,False
external,5m,1h,CROSSOVER_INIT,2021-03-31 00:15:00+00:00,2021-03-31 00:20:00+00:00,NEUTRAL,58975.1,79484,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,CROSSOVER_INIT,2021-03-31 06:25:00+00:00,2021-03-31 06:30:00+00:00,NEUTRAL,59458.16,79410,16.0,1.3333333333333333,False,17.0,1.4166666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-03-31 13:10:00+00:00,2021-03-31 13:15:00+00:00,NEUTRAL,58252.35,79329,44.0,3.6666666666666665,False,77.0,6.416666666666667,False
external,5m,1h,CROSSOVER_INIT,2021-04-01 00:35:00+00:00,2021-04-01 00:40:00+00:00,NEUTRAL,59050.0,79192,12.0,1.0,False,34.0,2.8333333333333335,False
external,5m,1h,CROSSOVER_INIT,2021-04-01 08:20:00+00:00,2021-04-01 08:25:00+00:00,NEUTRAL,59382.82,79099,6.0,0.5,False,6.0,0.5,False
