i,period,date,parent_pnl,parent_win,parent_mfe_r,parent_mae_r,failure_to_develop,developed_05r,sf68_pnl,sf9_pnl,ret6h,ret12h,ret24h,ret48h,ret72h,sun_pre16_ret,sat_day_ret,fri_day_ret,thu_day_ret,sat18_to_sun12_ret,sun12_to16_ret,prior24_range,prior24_close_loc,prior24_taker,pre_close_vs_ema7,pre_close_vs_ema20,pre_ema_spread,ret30m,ret60m,ret120m,ret240m,ret480m,taker30,taker60,taker120,taker240,range_pos2h,range_pos4h,range_pos8h,ema7_slope30,ema20_slope60,last_green,last_body_ratio,last_upper_wick_ratio,last_lower_wick_ratio,last_wick_dominant,last_upper_gt_lower,last3_up
67,D,2025-03-16,11.756165329115818,True,1.84209013112934,0.7759338218094999,False,True,11.756165329115818,11.756165329115818,0.003564027983160578,-0.0014701523504653258,0.004365874862411134,0.02009028333755225,0.015517139511973976,-0.0011302678129851973,-0.004981212767765197,0.04809270489461337,-0.013084397353580135,0.005911529748420241,-0.0017163352922630049,0.009966515187754155,0.7211423086153158,-0.00011650254687401194,9.790886133065335e-05,0.00013066680601681036,3.275473770680826e-05,0.0008449207901615186,-0.00025046858993316157,0.00039197985461103535,-0.0017163352922630049,8.312157123513408e-05,0.0305171949593801,-0.03354259846188479,-0.06983384107511514,-0.11904115349174693,0.7136669874879732,0.6511525795828887,0.7666811405413252,0.0001177042845921239,-9.109658672146193e-05,True,0.16822429906534112,0.8294392523363922,0.0023364485982666815,True,True,True
68,D,2025-03-23,-7.729697470657882,False,0.04109541219291365,1.156009708346268,True,False,-7.729697470657882,-7.729697470657882,0.0012732891958087134,0.004799996185749444,0.00146717972417032,0.003798541550567025,-0.021983121677529693,0.00238650430034526,0.00036875393287960634,0.0035502181581601455,-0.008959288651646635,-0.003683520630322956,0.002778802117409107,0.011000185429988152,0.7711799891245306,0.008820533533047646,0.00017898738344523935,0.0004964050239943951,0.00031736083696332074,0.0005067894355175184,0.0008156248553068401,0.0012828035433884999,0.0027799949800690893,0.004035264495627633,0.04271120836773035,0.07511926670983304,0.060030497480553224,0.0704814473566262,0.8937753721245143,0.9400534555173862,0.9593580119078515,0.00032259095671838267,0.0005105065252564156,True,0.8424437299041478,0.15434083601253074,0.0032154340833214444,False,True,True
69,D,2025-03-30,11.785822489218821,True,1.814949230103613,0.12890459208895041,False,True,11.785822489218821,11.785822489218821,0.0007372877896016927,0.01058487850247447,-0.006635572724899674,-0.021606010800657383,-0.046415114633261645,0.01430303148322154,-0.019011016432118333,-0.0349732291303011,0.0038457267903160286,0.002257216517854488,0.003163338019759987,0.028386907023198127,0.7505612156795071,-0.020647490477050348,0.0007380939375272177,0.0015832707362839482,0.0008445534389833753,0.001968118168844679,0.003638115309348322,0.002304324818396264,0.003163338019759987,0.006962014610323086,0.07041293182372654,0.07995679329853567,-0.0185633713856459,-0.004346283035292164,0.9350724637681328,0.9587856485740678,0.8435063189029394,0.0009551629944477558,0.001296773902728754,True,0.19203747072628105,0.5245901639343257,0.2833723653393933,True,True,True
70,D,2025-04-06,11.749999999999956,True,1.8617771606280278,0.1299594819040533,False,True,11.749999999999956,11.749999999999956,-0.00325710600366802,-0.0005431248344132111,-0.00583135780315458,-0.01635596263729233,-0.007723678814522961,0.0035053141965828427,-0.007819585674730178,0.018983666638550112,-0.05988983268036663,-0.0017605718031029616,-0.005620521914164622,0.018613254823656833,0.4300815660685098,-0.010986684782685956,0.0007286005009150553,0.00030989750114618353,-0.0004183981546638238,0.0030092852766185896,2.4099027724711064e-05,-0.0009040785862185485,-0.005620521914164622,-0.0059540064678405,0.2894168396002865,0.08043339534929306,0.03628871470861883,-0.012051858183504183,0.6400817995910021,0.38310893512851896,0.2818296416351507,0.0009439225252647621,-0.0017125342034931545,False,0.30696798493410776,0.0734463276837722,0.61958568738212,True,False,True
71,D,2025-04-13,-3.3074633054662734,False,1.3910207052204107,0.7553015416928195,False,True,-3.3074633054662734,-3.3074633054662734,-0.007158935883946227,-0.009772436651141692,0.012816999666142914,0.03735542376142731,0.038295836502367564,0.00018552634533186563,0.022663800156377256,0.04209500277686473,0.015061122694077334,0.014328557946779785,0.0006147458616962975,0.03411001681479697,0.4858450704225362,0.019270233864893578,0.0009822833943768927,0.0013811617713068713,0.0003984869498163679,0.0015370980204687523,0.0030979492381937312,0.0008158844423844513,0.0006147458616962975,-0.009714508348533601,0.21182159981207693,0.14678311688243162,0.10836439341789217,0.09985164493629273,0.7915819438796271,0.6835820895522439,0.21048932143822813,0.0013240777391674285,-0.00022416637980038345,True,0.21203703703711788,0.24074074074074073,0.5472222222221413,True,False,True
72,D,2025-04-20,-7.734924777346891,False,0.5949517495566333,1.4581256799478843,False,True,-7.734924777346891,-7.734924777346891,-0.006870524709473025,-0.006298962896841731,-0.007804602311241249,-7.091301691153351e-05,0.00233391029491381,-0.0023030660377358902,0.004195595512856309,-0.005333427563502302,-0.0011952927114203815,-0.0008730877734854925,-0.006291960103546601,0.012202000517925748,0.035468553154367165,-0.03772313004561814,-0.00023378150672803688,-0.001063745262718796,-0.000830157831539502,-0.00034973999903120667,-0.0015565882983269441,-0.0035967452635199404,-0.006291960103546601,-0.006125030983446966,-0.0001020769057483717,-0.04499203713699951,-0.07647698285121973,-0.14836631831608083,0.10701754385962359,0.062044414307495556,0.051153039832272915,-0.0004962303226599962,-0.0014099631832659165,True,0.43749999999990113,0.005434782608618285,0.5570652173914806,True,False,False
73,D,2025-04-27,2.4438774637951184,True,1.1114952717645017,0.2674627945295573,False,True,2.4438774637951184,2.4438774637951184,-0.0013235762010818108,0.0012983408671130015,-0.001124415516085553,0.005594753596970481,0.02369612601986182,-0.0009251753801494678,-0.009576130394257532,0.020089056014818363,-0.0031671403842454815,-0.002119629510849763,0.0021007196082061252,0.018098725566773943,0.34153973314440844,0.02799185745351545,-5.3954050834859046e-05,0.0005782017913573689,0.0006321899514010187,-1.9114976584133636e-05,0.0014623350353140108,0.0019706320493722007,0.002101786039245379,-0.0069612223741977175,-0.07290619891231354,0.03815562384579474,0.06501406230720197,-0.005213049064472952,0.6819736199316098,0.8162833356850605,0.34153973314440844,0.0005332405548332808,0.0011426758772419277,False,0.24096385542167267,0.6044176706828125,0.15461847389551486,True,True,False
74,D,2025-05-04,6.553120373185786,True,1.6089612882449558,0.07583801001062199,False,True,6.553120373185786,6.553120373185786,-0.0024615378194050574,-0.0073072058582254185,-0.006708975709705078,-0.010174858046907653,0.00457635845864468,-0.005735829433177297,-0.011826225299509607,0.003572817296396247,0.032527156549520875,-0.0018110933641579674,-0.0008528419180164892,0.011593005182977345,0.2242627103310978,0.006750454867216995,-0.0001327327693102509,-0.0011126977324877885,-0.0009800950539082809,-0.00030639625715533914,-0.0025416805349632865,-0.0028309198194635954,-0.0008528419180164892,-0.0023001725129384587,-0.14093201634837504,-0.25243734689930486,-0.1905382715526971,-0.049689369728025734,0.36037214711440074,0.32661396574439283,0.2706331877729194,-0.0005799873158460755,-0.0016574716320599814,True,0.3180987202924151,0.6636197440585895,0.018281535648995487,True,True,True
75,D,2025-05-11,-1.0780855701125462,False,0.1937404824557874,0.9680141690019881,True,False,-1.0780855701125462,-1.0780855701125462,0.0006884416053993814,0.006195168156641673,0.0018940472662294372,0.008231280224914928,0.04185012297344781,0.0038040208684346766,0.009214556656833794,0.011959196293014784,0.04581568973015737,0.005582383619856968,-0.003208859179008483,0.02001262871575671,0.40964030872287355,-0.027829444801392062,-0.0001069805511610955,0.00038720124682556367,0.0004942346714842394,-0.00022060211855112755,0.004414107336070172,-0.00024371635654640844,-0.003208859179008483,-0.005725152445596238,-0.07261109100121099,0.06995018375810935,0.011031541727872352,-0.04785414900477947,0.7046734234234169,0.5698998178506314,0.41147460134801483,0.0004309309781138637,0.0012308754801069188,False,0.9301397205588904,0.06986027944110965,0.0,False,True,False
76,D,2025-05-18,-7.750000000000006,False,0.143449508179992,1.1046162271789133,True,False,-7.750000000000006,-7.750000000000006,0.005581226940529094,0.005254228594268717,0.004776765071767608,0.004945916136148032,0.016182540544400936,0.009473790604736632,-0.011581171950048041,0.002900801453580071,0.00464678257974338,0.004689179004692123,0.00536709684101111,0.014378454250372874,0.8665175242356397,0.0040299983298960635,-9.939457856111833e-05,0.0007527458435732104,0.0008522251286917637,-0.0005840475166434267,-0.00022908184382008923,0.004397840146053156,0.00536709684101111,0.005221151324352968,-0.08663828231871495,0.01034116964956766,0.20443940510376368,0.1188739582305518,0.711417265132628,0.7429168298733432,0.7986707566462078,-6.909922025155613e-05,0.001979519137466079,False,0.9970238095236368,0.0029761904763631977,0.0,False,True,True
77,D,2025-05-25,-7.731768410119812,False,0.3791411142812625,1.0512276152964604,True,False,-7.731768410119812,-7.731768410119812,-0.007527070106500666,-0.0160985727427031,-0.010536442728366513,-0.034490936964559404,-0.029982441612472432,-0.0173862446390729,-0.0006172782888642647,-0.01978818283166106,0.019496631100201833,-0.007770293506719872,-0.01045230793687757,0.02395971534271335,0.07259450171821638,-0.035783255177095144,-0.0009462822639070279,-0.0030446819012708293,-0.0021003871965151744,-0.0030291291789039665,-0.005312294738524237,-0.007756097651391625,-0.01045230793687757,-0.0030458393703837183,-0.1657888511902318,-0.2000810199686366,-0.17458863315565443,-0.17153015629214696,0.18175596402034436,0.13562413365434242,0.13562413365434242,-0.0025558589027032674,-0.0028087849579144786,True,0.7924263674614791,0.034361851332359604,0.1732117812061613,False,False,False
78,D,2025-06-01,-7.72935163282626,False,0.43715838016732717,1.0137611105383662,True,False,-7.72935163282626,-7.72935163282626,0.0019088972085739009,-0.0036876163122118166,0.0070658793598337155,-0.007485047027668834,-0.037733447811255316,-0.0008589288381766202,0.005439627833179639,-0.026466125103218663,-0.006458095481102544,0.011758469145022321,-0.002343485569062609,0.01558742429774762,0.6790108114825382,-0.012076350562924037,0.0006399236637379957,0.0007851978077872968,0.0001451812391388696,0.0010534101996586553,0.0010726185804785793,0.001304137541887851,-0.002343485569062609,-0.0006321312304434779,0.22816029652323477,0.1257687329864834,0.14320956405334284,-0.02301271382251957,0.9681750372948357,0.38347695766203815,0.5741866285305679,0.0003718483123860139,4.2578635033763135e-05,True,0.9422903516680954,0.057709648331904666,0.0,False,True,True
79,D,2025-06-08,-1.660981948655184,False,0.27099278573259966,0.7836818398212961,True,False,-3.571760573983898,-3.571760573983898,-0.0006888065146294364,-0.004469754253308089,0.006063483178801121,0.018187319530923007,0.006662525088406923,0.00023836204440574882,0.0056037709902669874,0.01459565463410084,-0.02087112271461211,0.004518945027590426,-0.0022611489705945953,0.011329401808348738,0.5352837028918351,-0.02134923952447717,-0.0005187761768510324,-0.0007064036045903999,-0.00018772481490114679,-0.0005465689042146726,-0.0005067351170282564,-0.0006470876784827606,-0.0022611489705945953,-0.0009532608159533718,-0.08781976507352762,0.009405844506947814,0.010553813541214652,-0.008533980185569279,0.07970297029705851,0.05258001306337679,0.035817575083438975,-0.00021851167691144813,-0.0001848694689426944,False,0.7919896640825965,0.0,0.2080103359174035,False,False,False
80,D,2025-06-15,-3.4910253744756665,False,0.5093418512572357,0.5280227006965177,False,True,-3.4910253744756665,-3.4910253744756665,-0.002579167836572527,0.003017168192579911,0.0009481190403435313,0.004493725120439329,-0.02355182990530791,0.007173316679565556,-0.012567909081279027,-0.018170370789970525,-0.01566273430115961,0.005304263896418693,-0.003414842195052614,0.01798026200906877,0.49322305229455865,-0.046277806252125804,-0.00023050583446326822,-0.0009874948666998007,-0.0007571635628553786,-0.0004828874387479143,-0.0021305025328780536,-0.0022895693180632337,-0.0034157867351088944,-0.00414443782538243,-0.06156455996993626,-0.06073733559222605,-0.06014177604823867,-0.04379973043049179,0.19410319410317645,0.06965125391848753,0.06965125391848753,-0.0006292854896943201,-0.0013233985462454134,True,0.22154963680393275,0.13922518159807767,0.6392251815979896,True,False,False
81,D,2025-06-22,11.75000000000001,True,1.859646921011585,0.08111736597580878,False,True,11.75000000000001,11.75000000000001,0.003547059381234119,-0.0005013409653977785,-0.010545711413904035,-0.030564601487488074,-0.019182086529551667,-0.007443712962694415,-0.0018073864497160086,-0.0032155175896411148,-0.0038250811104999505,-0.012319450105070961,0.0016047449723681773,0.03126007665450614,0.597676706763576,-0.02563601424901255,0.0011940704818049763,0.0014970380336833955,0.00030260621872502114,0.0011994149195513337,0.0026748281967321486,-0.000369970110309481,0.0016047449723681773,-0.0013840352554532753,-0.022336112352667636,-0.02539865724566237,-0.035112033555722344,0.01328071419820187,0.9064865970943373,0.6508006463934213,0.7436835685659554,0.0008649390345096819,-2.58701738531375e-06,True,0.9634670487105615,0.0007163323782651619,0.03581661891117329,False,False,True
82,D,2025-06-29,-4.381991685559789,False,0.3013511038924792,0.7470083836912071,True,False,-4.381991685559789,-4.381991685559789,0.0037836053712652085,0.005133127062167064,0.0030578646377799057,0.006610503875606577,-0.00038904400096928526,0.0038023239117503937,-0.0015695576565741831,0.002517988968632423,0.0005752310729367771,5.782826869626945e-05,0.004083185817597812,0.006134166917352246,0.9415169052695787,0.009028760530879818,0.0005989998367506022,0.0017218109819092664,0.001122138984090526,0.0023369054158481894,0.0027075282697803793,0.003068144867123257,0.004083185817597812,0.0022025406483252574,0.2174776465964976,0.1909735453568253,0.15163961152584537,0.16132445623810043,0.909964830011737,0.9288757177255147,0.9342240493319717,0.0014587841414688274,0.001542453353976292,True,0.29537366548046945,0.003558718861416372,0.7010676156581142,True,False,True
83,V,2025-07-06,-7.750000000000006,False,0.13881676768927914,1.1456684139846842,True,False,-7.750000000000006,-7.750000000000006,-0.0004342588571678574,-0.000771960613347833,-0.0001963428368205733,-0.006961641063379709,-0.012549714064094997,-0.0009818682889858321,0.0043320581598094154,-0.015044408192858572,-0.001191402517580653,-0.0009311650577997765,0.0001584270693493206,0.0037269546569309586,0.3583872573419586,0.02865013623345627,-0.00011450491424414011,-0.0002780521019739579,-0.00016356591683108768,0.0002724144257335581,-0.00035373187124154715,-0.0011075857129770883,0.0001584270693493206,-0.0019036770831118988,0.13357277529332534,-0.06897551559314641,-0.08075193265191205,0.049164104757435156,0.17025771018166846,0.17497271735173622,0.16838709677418415,8.288725156901933e-05,-0.00040826712740638094,False,0.9940119760479903,0.0029940119762227003,0.002994011975787014,False,True,False
84,V,2025-07-13,-7.750000000000006,False,0.12981999143018325,1.090621263205487,True,False,-7.750000000000006,-7.750000000000006,0.0023950893863349254,0.007521220219242064,-0.0001331962345338944,-0.0008011869436201913,0.0599926968697273,0.00593117481474148,-0.0020655331929054777,0.042690567984916106,0.029687242798353886,-0.0015217450246731712,0.00010777069112410942,0.011248271471405724,0.755496386458734,-0.01403759750590495,0.0005364745506730717,0.0002800517341359221,-0.0002562853259819864,0.0005059598848518032,-0.0008011869436201913,0.00013238300439843975,0.00010777069112410942,0.004967899659682695,0.017073021556672785,-0.12153428973522129,0.0250681718011192,0.027539314803755932,0.43984280532043146,0.5340709077193757,0.7885909868796316,-0.00029076699736863,-0.0005263551711620629,True,0.9382488479262941,0.06082949308761125,0.0009216589860946438,False,True,True
85,V,2025-07-20,-0.7827293704565691,False,1.0679543791268786,0.435453062247174,False,True,-2.955641360325811,-2.955641360325811,0.0015149485663517037,0.0038595438736326315,0.0006717082905574046,-0.004221269364693914,-0.001496869337083817,0.001512401437459454,0.003527204822044716,-0.008492597656859613,-0.005867505241090143,-0.0041609485645276445,0.0018546818207259008,0.01032104320918692,0.7359722336996956,-0.0001504407192422076,-0.00010709146170850836,0.00032556418084550565,0.0004327019812415678,-8.294800598918073e-05,0.0012900021443531529,0.0028795227055289363,0.0018538322002004115,0.0018997137708045564,-0.14730605765824056,-0.0009530806429162153,0.06770529677611559,0.03326987222478306,0.7750114207400655,0.8024864648085009,0.8108678955453159,6.53499413973968e-05,0.0010730916778924904,False,0.3668341708543908,0.17336683417069534,0.4597989949749139,True,False,False
86,V,2025-07-27,-7.750000000000006,False,0.06105679129601661,1.1048371758326514,True,False,-3.5395321523366823,-3.5395321523366823,-0.0032104058399293756,3.222545607495242e-05,0.003342973417022499,0.023685138018622265,-0.006949994231496337,-0.0011181229088136346,0.016458963660440418,-0.019870377559114916,0.0070263581912992645,0.002082162328969739,-0.0023426415758388552,0.008628934524169463,0.4975325700750099,-0.020668184268061968,-0.00034045730396947693,-0.0009395435663600571,-0.0005992902951488244,-0.0005559859172835635,-0.0013592076793116359,-0.002681831290738179,-0.0023426415758388552,-3.5615193102134235e-05,-0.0984568593018178,-0.11304609913376162,-0.15304446350228185,-0.09332240056518903,0.0,0.0,0.0643264105862886,-0.0004486368450152822,-0.0009809318470209716,False,1.0,0.0,0.0,False,False,False
87,V,2025-08-03,-5.651404335938886,False,0.06995720730827516,0.8312525306846912,True,False,-5.651404335938886,-5.651404335938886,0.001537901561961652,0.007897983419999699,6.160138972743923e-05,-0.00795706415322961,-0.041416844087091786,0.004276363173611131,-0.01570342251627055,-0.029789352867704122,0.006754632658436455,-0.0007048197335428608,0.0019096453843183703,0.0180017881090746,0.8893965731313648,-0.014475467038659947,0.00029420931075563317,0.00025816197142924935,-3.603673698293619e-05,0.0001663411719043939,-5.631462983679558e-05,0.0012034796950246562,0.0019087620553972506,0.006541053636639926,0.05015924241022218,0.10990566659716405,0.09552771364982693,0.05993955842106957,0.5765940902021951,0.7187500000000129,0.887627695800232,-0.0003926788872348208,0.00015541572397137493,True,0.41375770020539343,0.21663244353175082,0.36960985626285575,True,False,True
88,V,2025-08-10,-7.699582515274662,False,0.22751030168095226,1.1036695654148554,True,False,-2.856236862442712,-2.856236862442712,0.00847675139438775,0.013148820940797501,0.01023580010164915,0.014561157892569732,0.029191573125129988,0.014331439627845777,0.0038303290776990906,-0.0004070596010988803,0.00965083392345889,0.009290278606117308,-0.0016258597809900577,0.020524280189084587,0.803098827470688,0.010763837295953026,0.0007256437900176049,0.0018250015112892815,0.001098560557625028,0.001492062094170965,0.004226882907361729,0.0019977633184220522,-0.0016258597809900577,0.013510873142104973,-0.12349747779366915,-0.08212057271589646,-0.10280398771925214,-0.07335052978410417,0.8997084548104984,0.810754006480434,0.7896290993691576,0.0014228033390724093,0.0015733969853832797,False,0.47919876733432737,0.31587057010785113,0.20493066255782144,True,True,True
89,V,2025-08-17,11.764113368640444,True,1.8608758370953056,0.14144008584682233,False,True,11.764113368640444,11.764113368640444,0.0065039626877034795,0.006096591435692078,0.0063370375221341035,-0.004204562573165371,-0.027292823220602447,0.005247820841758344,0.003399620824638294,-0.004311837521813855,-0.029688683907099334,0.005795809564065779,0.0025435612399224983,0.010740483577974969,0.9812340966921074,-0.0034417570065261357,0.0015428737689746619,0.0025225386903662272,0.0009781557505421645,0.0032363365043834857,0.003168291649003896,0.0037980589772301787,0.0025435612399224983,0.009552566847064181,0.21899205648161701,0.18873000816089158,0.18360757147847284,0.002141924791918548,0.9576985122781763,0.9576985122781763,0.9807456963367823,0.0017998308928119933,0.0007701281038285934,True,0.696844993141385,0.09327846364888139,0.20987654320973362,False,False,True
90,V,2025-08-24,11.75000000000001,True,2.692241362791495,0.13811470687704766,False,True,11.75000000000001,11.75000000000001,-0.001378621708812533,-0.004074388603162338,-0.007797693790795757,0.016601364483581404,0.01123522272270061,-0.001360380906653913,-0.009801405270020935,0.033422102913374996,-0.012710330306896833,-0.003462867004615733,-0.002853916970644521,0.01089424504410097,0.241603206412821,0.003965017846747871,0.00016742549469728196,-0.0002057873929630638,-0.0003731504127679752,5.661779244614529e-05,-0.00037873873905247546,-0.00020725352505157613,-0.002853916970644521,-0.004539818788745875,-0.13449003715882835,-0.0430848782062615,-0.016519377464967233,-0.0490840268957059,0.24941482444731905,0.20369583687339335,0.10373174689020463,-0.00019816300334130066,-0.0007175894959581264,True,0.6432989690721049,0.0,0.35670103092789507,False,False,True
91,V,2025-08-31,5.58112120963509,True,1.0390613927893326,0.15168683760737242,False,True,5.58112120963509,5.58112120963509,-0.0018915175741676116,0.003395140170392441,0.004084893542127155,-0.005608703071828036,-0.03632110513655007,0.0018664589962864575,0.0010501803990869973,-0.03237527965002773,0.001973907301315414,0.0036371755882960155,0.001747644219719735,0.011880171975405585,0.6304770799284065,-0.015426765458707352,0.0005273425209177951,0.001397880736387247,0.0008700793856128985,0.0010408647353556955,0.0028364512516003693,0.00273586103703205,0.0017485651561159887,-0.0034278429008988143,0.07873838079746798,0.15927138194283663,0.14408916898759494,0.061386932910456604,0.9591445023306984,0.9716190476190587,0.5179206010762604,0.0010984845174242253,0.0012911777742803388,False,0.2615384615380138,0.0,0.7384615384619863,True,False,True
92,V,2025-09-07,-1.5126593889812927,False,0.29356904296106473,0.34529586972869325,True,False,-1.5126593889812927,-1.5126593889812927,0.0037320314618931594,0.008189173727082055,0.0010486310540860355,-0.013910772810842964,0.003865444553249553,0.0074097464570959115,-0.005065574406887263,0.012637941800010877,-0.021689473213487243,-0.0019840302273371746,0.004599396459288085,0.013636777423759572,0.7829105473965307,-0.02048160001131167,-0.00025957247940389117,0.000997643782705504,0.0012575426855823135,-0.001592627331499341,0.0028181532425020084,0.00510870598460067,0.004599396459288085,0.0064991990455633974,0.0106030340060419,0.24379400415476016,0.25282440975023923,0.20603804857256902,0.6516709511568176,0.6516709511568176,0.6965851838029519,0.0003545537928164588,0.002668482160289587,False,0.37864077669884394,0.0,0.621359223301156,True,False,False
93,V,2025-09-14,1.703676977546282,True,0.6843471446581563,0.14256461727410066,False,True,1.703676977546282,1.703676977546282,0.0006700641914587635,0.00043336682861805365,-0.00022344286634934374,0.00759473420169221,0.016506206712652682,0.005211360210119809,-0.001285571966907706,0.008796767236105785,0.006194828000094965,-0.0016352742902953077,0.0016785774790566421,0.009510397106891944,0.7819012797074901,0.009667090714195421,0.000135639802056442,0.0006358074354511078,0.0005000997999569101,0.0005292416821423007,0.00122077547321231,0.0017582379585767693,0.0016785774790566421,2.5887867564522438e-05,-0.08937400799692785,0.025712167607327086,0.07520406195516238,0.0868873112006614,0.8080089820359152,0.8311944718657325,0.7186800059728093,0.0005837882748369605,0.0007527156543567504,True,0.424242424242414,0.0,0.575757575757586,True,False,False
94,V,2025-09-21,5.571948990899242,True,0.94743213200843,0.07465253509007587,False,True,5.571948990899242,5.571948990899242,-0.00045314764657256035,-0.0006087142985605754,-0.0005343940507588352,-0.010947899499069935,-0.01368666005046637,-0.0032992485715617192,-0.0005524438097420648,-0.012600565395802676,0.016576048168381874,-0.002146282600502647,0.0012396039157969163,0.00581689603771629,0.29082240762812567,-0.001216338045780918,8.760698067344919e-05,-0.00013587635836576073,-0.00022346376205373275,0.0003366674080849119,-0.0016376903728683168,-0.00043326619581041115,0.0012404712404712193,-3.547102493095533e-05,0.19416938377004422,-0.010792083603046843,0.1122254383920378,0.13206706691228365,0.27448789571693516,0.43990799309947876,0.5005128205128131,-0.00019869351113221967,-0.0004639529840576584,True,0.09677419354819781,0.0,0.9032258064518022,True,False,True
95,V,2025-09-28,-7.723568284447585,False,0.21285789588599519,1.3209326751748098,True,False,-7.723568284447585,-7.723568284447585,0.0005841014709484504,0.0011835369462003253,0.002357946324900384,-0.0005250173027441241,-0.01984263785305529,0.0011386688275460966,-0.0006434594721074216,-0.01351842384537072,-0.024289845331484705,-0.0005119513207429982,0.0012192511803779116,0.0066775574448803,0.6054945054945094,0.00993591510866996,-0.00011852634461273492,0.00012799512874916985,0.00024655069611467795,-0.00019728856100831305,-5.206982106253921e-05,0.0009500835780933414,0.0012192511803779116,-0.0008543552493102125,-0.012961742367854967,-0.017459655491422588,0.10908740110296256,0.038845075981156496,0.6723862729449166,0.7591669111176189,0.6399604352126541,0.00017272497167675205,0.0004492491393364162,False,0.39530332681007413,0.5518590998044702,0.05283757338545562,True,True,False
96,V,2025-10-05,1.3133162360231827,True,1.388081420349582,0.03663709325085751,False,True,1.3133162360231827,1.3133162360231827,0.004585839135181846,0.022556323091975194,0.01926510028128181,0.03811361003941438,0.05011573274081771,0.023937173549439583,-0.007007429376848062,0.02366952395274624,0.018844893730938228,0.025332787220970765,-0.004686520063115429,0.03660731932274852,0.708366139518141,-0.0009119120424560195,-0.000593836340732512,-0.0011090983553894151,-0.0005155681777769816,-0.0011193027609736061,-0.0008950017041923219,-0.0031749664140082734,-0.0046857248772443905,0.02021414679086897,0.042891696440323646,0.024263296871616324,-0.05651488242247893,-0.016123458802611457,0.0900176820446865,0.06255585344057113,0.6578697350364168,-0.00020551060810758415,-0.0008467104219952448,False,0.8383333333333819,0.0,0.16166666666661816,False,False,False
97,V,2025-10-12,-7.750000000000006,False,0.11146668584373552,1.081920309024685,True,False,-7.750000000000006,-7.750000000000006,0.010646648290849159,0.009613848734126629,-0.00026601074647458756,-0.08494165936637588,-0.08216256443766778,-0.005006091027317416,-0.05371307659754543,-0.013378471024725336,-0.026404899516178415,-0.005149772628302518,-0.0021706741916704964,0.027079204756121023,0.587852421421829,-0.05953775212181985,-0.0017427656359224608,-0.0023939587508587934,-0.0006523299731968635,-0.004190231684632395,-0.0019719388968086893,-0.0035006973625630877,-0.0021706741916704964,0.014994429780101903,-0.1662255392865183,-0.12006344135569935,-0.10364388514607936,-0.0686688575410912,0.017029763731214745,0.10473531844499918,0.6625224101644738,-0.0012984896616368147,-0.00045358085087943145,False,0.9310986964617913,0.0,0.06890130353820868,False,False,False
98,V,2025-10-19,-7.750000000000006,False,0.23187171358432115,1.0725577208849923,True,False,-7.750000000000006,-7.750000000000006,-0.003703297948344897,-0.0052011312904658435,-0.002456329830719528,0.014841895329395394,-0.03936049577106704,-0.001877087802869215,0.002540176354635326,-0.026118558858575835,-0.013645800020597454,0.0012156126210349782,-0.005499599961117818,0.010668549905838098,0.17758164165930898,0.005022558022712128,-0.0006661922329294079,-0.001983430531917074,-0.0013181164179074667,-0.002382441378909528,-0.0031114937887238847,-0.003050780122705876,-0.005498670430275854,-0.004045551297627847,0.007506610960566373,-0.08052541994725815,-0.07322150744901068,-0.049761901643378015,0.2053061224489766,0.2053061224489766,0.17758164165930898,-0.0021587520760392165,-0.0014323139212293334,False,0.19396903015487754,0.6112469437652956,0.19478402607982678,True,True,False
99,V,2025-10-26,-7.750000000000006,False,0.04213482786867363,1.0481917573279542,True,False,-7.750000000000006,-7.750000000000006,0.002797011972575536,0.0029716694857127024,1.7902538580472083e-06,0.00603714863596827,0.02061862262959835,0.003528458527138012,0.009989811499124812,0.00022232748748152176,0.018676729150451044,-0.0012285298712105819,0.003032904046026852,0.007286595904024029,0.7681284743668967,-0.0030892950327973045,-0.00027081535886963604,0.00011459402509217398,0.000385513787016345,-0.00028099037473738875,0.0003877395500608838,0.0012709008518083653,0.003032904046026852,0.0005534936375100052,-0.224719186791572,-0.12435277004579792,-0.09279277458586999,-0.048700723711952,0.6623485165064692,0.8374245472836963,0.8617696160267063,0.00020489517441713012,0.0008220068232209776,False,0.9357798165137615,0.001834862385427904,0.06238532110081063,False,False,False
100,V,2025-11-02,7.46590396072586,True,1.4218582618042193,0.264491292931173,False,True,7.46590396072586,7.46590396072586,0.007540708733873913,0.004053157711601418,0.005493632957441985,0.007205512075845633,0.0014107597316210807,0.0035502840680097236,0.014711491008878586,0.0065948196114709035,-0.02665226003961818,0.004589563691774545,0.001635257193685291,0.012160923628305342,0.8632920884889367,-0.022899551512633745,0.00034866043258885426,0.0009410174941368865,0.0005921506020629685,0.000522809482445652,-0.00034553065569631336,0.0017701851280942371,0.001635257193685291,0.007945806597157157,-0.0570604027293522,-0.08353689821358024,-0.013378020305601979,-0.029533555894519226,0.7026101141924912,0.7594986807387825,0.8416572570138083,0.00035007258998742685,0.001057635911655197,True,0.4759036144578313,0.0012048192771785635,0.5228915662649901,True,False,True
