clock,side,partition,reference_start,execution_start,H,L,k1,clean,leave_bar,eligible_start,terminal,terminal_bar
RAW_0530,LONG,development,2024-03-11 05:30:00+00:00,2024-03-11 11:00:00+00:00,4059.4,3836.12,2024-03-11 11:45:00+00:00,True,2024-03-11 11:50:00+00:00,2024-03-11 11:55:00+00:00,H2,2024-03-11 12:35:00+00:00
SHORT_2000,SHORT,development,2024-03-11 20:00:00+00:00,2024-03-12 01:30:00+00:00,4098.64,4032.18,2024-03-12 03:50:00+00:00,False,,,BREAK_DURING_K1,2024-03-12 04:00:00+00:00
RAW_2330,LONG,development,2024-03-12 23:30:00+00:00,2024-03-13 05:00:00+00:00,4050.0,3969.29,2024-03-13 06:15:00+00:00,True,2024-03-13 06:20:00+00:00,2024-03-13 06:25:00+00:00,H2,2024-03-13 06:30:00+00:00
SHORT_2000,SHORT,development,2024-03-13 20:00:00+00:00,2024-03-14 01:30:00+00:00,4025.84,3955.62,2024-03-14 04:50:00+00:00,True,2024-03-14 05:00:00+00:00,2024-03-14 05:05:00+00:00,H2,2024-03-14 05:10:00+00:00
SHORT_2000,SHORT,development,2024-03-14 20:00:00+00:00,2024-03-15 01:30:00+00:00,3938.16,3784.4,2024-03-15 02:35:00+00:00,False,,,BREAK_DURING_K1,2024-03-15 02:40:00+00:00
LONDON,LONG,development,2024-03-19 08:00:00+00:00,2024-03-19 13:30:00+00:00,3361.66,3205.03,2024-03-19 19:25:00+00:00,True,2024-03-19 19:30:00+00:00,2024-03-19 19:35:00+00:00,NO_H2,
ALT_0330,LONG,development,2024-03-20 03:30:00+00:00,2024-03-20 09:00:00+00:00,3265.99,3055.0,2024-03-20 11:20:00+00:00,False,,,BREAK_DURING_K1,2024-03-20 11:25:00+00:00
LONDON,LONG,development,2024-03-20 08:00:00+00:00,2024-03-20 13:30:00+00:00,3359.38,3207.02,2024-03-20 13:35:00+00:00,False,,,BREAK_DURING_K1,2024-03-20 13:40:00+00:00
RAW_2330,LONG,development,2024-03-21 23:30:00+00:00,2024-03-22 05:00:00+00:00,3532.77,3455.17,2024-03-22 05:50:00+00:00,False,,,BREAK_DURING_K1,2024-03-22 05:55:00+00:00
SHORT_2000,SHORT,development,2024-03-26 20:00:00+00:00,2024-03-27 01:30:00+00:00,3631.0,3561.21,2024-03-27 07:50:00+00:00,True,2024-03-27 07:55:00+00:00,2024-03-27 08:00:00+00:00,NO_H2,
LONDON,LONG,development,2024-03-27 08:00:00+00:00,2024-03-27 13:30:00+00:00,3666.0,3535.0,2024-03-27 13:30:00+00:00,True,2024-03-27 13:35:00+00:00,2024-03-27 13:40:00+00:00,OPPOSITE,2024-03-27 14:10:00+00:00
ALT_0330,LONG,development,2024-03-28 03:30:00+00:00,2024-03-28 09:00:00+00:00,3595.63,3478.0,2024-03-28 09:05:00+00:00,True,2024-03-28 09:10:00+00:00,2024-03-28 09:15:00+00:00,H2,2024-03-28 10:55:00+00:00
RAW_0530,LONG,development,2024-03-28 05:30:00+00:00,2024-03-28 11:00:00+00:00,3597.61,3520.68,2024-03-28 13:30:00+00:00,True,2024-03-28 13:55:00+00:00,2024-03-28 14:00:00+00:00,H2,2024-03-28 14:05:00+00:00
LONDON,LONG,development,2024-03-28 08:00:00+00:00,2024-03-28 13:30:00+00:00,3597.61,3554.95,2024-03-28 13:30:00+00:00,True,2024-03-28 13:55:00+00:00,2024-03-28 14:00:00+00:00,H2,2024-03-28 14:05:00+00:00
SHORT_2000,SHORT,development,2024-03-31 20:00:00+00:00,2024-04-01 01:30:00+00:00,3654.91,3612.83,2024-04-01 01:35:00+00:00,True,2024-04-01 02:10:00+00:00,2024-04-01 02:15:00+00:00,H2,2024-04-01 02:15:00+00:00
SHORT_2000,SHORT,development,2024-04-01 20:00:00+00:00,2024-04-02 01:30:00+00:00,3518.75,3472.7,2024-04-02 02:20:00+00:00,False,,,BREAK_DURING_K1,2024-04-02 02:25:00+00:00
ALT_0330,LONG,development,2024-04-03 03:30:00+00:00,2024-04-03 09:00:00+00:00,3359.36,3280.88,2024-04-03 14:05:00+00:00,False,,,BREAK_DURING_K1,2024-04-03 14:10:00+00:00
RAW_0530,LONG,development,2024-04-03 05:30:00+00:00,2024-04-03 11:00:00+00:00,3359.36,3280.88,2024-04-03 14:05:00+00:00,False,,,BREAK_DURING_K1,2024-04-03 14:10:00+00:00
LONDON,LONG,development,2024-04-03 08:00:00+00:00,2024-04-03 13:30:00+00:00,3359.36,3291.04,2024-04-03 14:05:00+00:00,False,,,BREAK_DURING_K1,2024-04-03 14:10:00+00:00
RAW_2330,LONG,development,2024-04-03 23:30:00+00:00,2024-04-04 05:00:00+00:00,3335.64,3252.59,2024-04-04 07:15:00+00:00,True,2024-04-04 07:20:00+00:00,2024-04-04 07:25:00+00:00,H2,2024-04-04 08:10:00+00:00
RAW_0530,LONG,development,2024-04-04 05:30:00+00:00,2024-04-04 11:00:00+00:00,3358.0,3284.3,2024-04-04 13:05:00+00:00,False,,,BREAK_DURING_K1,2024-04-04 13:10:00+00:00
LONDON,LONG,development,2024-04-04 08:00:00+00:00,2024-04-04 13:30:00+00:00,3383.0,3320.91,2024-04-04 14:05:00+00:00,True,2024-04-04 14:15:00+00:00,2024-04-04 14:20:00+00:00,H2,2024-04-04 14:40:00+00:00
SHORT_2000,SHORT,development,2024-04-04 20:00:00+00:00,2024-04-05 01:30:00+00:00,3372.0,3277.55,2024-04-05 02:15:00+00:00,True,2024-04-05 02:20:00+00:00,2024-04-05 02:25:00+00:00,H2,2024-04-05 02:35:00+00:00
ALT_0330,LONG,development,2024-04-08 03:30:00+00:00,2024-04-08 09:00:00+00:00,3619.94,3414.5,2024-04-08 09:20:00+00:00,False,,,BREAK_DURING_K1,2024-04-08 09:25:00+00:00
LONDON,LONG,development,2024-04-08 08:00:00+00:00,2024-04-08 13:30:00+00:00,3675.42,3472.09,2024-04-08 17:55:00+00:00,False,,,BREAK_DURING_K1,2024-04-08 18:00:00+00:00
RAW_2330,LONG,development,2024-04-09 23:30:00+00:00,2024-04-10 05:00:00+00:00,3541.0,3467.56,2024-04-10 05:35:00+00:00,True,2024-04-10 05:40:00+00:00,2024-04-10 05:45:00+00:00,H2,2024-04-10 05:45:00+00:00
LONDON,LONG,development,2024-04-10 08:00:00+00:00,2024-04-10 13:30:00+00:00,3543.94,3413.2,2024-04-10 17:20:00+00:00,True,2024-04-10 17:30:00+00:00,2024-04-10 17:35:00+00:00,NO_H2,
RAW_2330,LONG,development,2024-04-10 23:30:00+00:00,2024-04-11 05:00:00+00:00,3584.99,3525.97,2024-04-11 06:45:00+00:00,True,2024-04-11 06:50:00+00:00,2024-04-11 06:55:00+00:00,H2,2024-04-11 07:00:00+00:00
RAW_2330,LONG,development,2024-04-14 23:30:00+00:00,2024-04-15 05:00:00+00:00,3162.5,3097.95,2024-04-15 06:00:00+00:00,False,,,BREAK_DURING_K1,2024-04-15 06:05:00+00:00
ALT_0330,LONG,development,2024-04-15 03:30:00+00:00,2024-04-15 09:00:00+00:00,3264.81,3120.88,2024-04-15 10:55:00+00:00,False,,,BREAK_DURING_K1,2024-04-15 11:00:00+00:00
RAW_2330,LONG,development,2024-04-15 23:30:00+00:00,2024-04-16 05:00:00+00:00,3119.52,2976.43,2024-04-16 07:30:00+00:00,True,2024-04-16 07:40:00+00:00,2024-04-16 07:45:00+00:00,NO_H2,
SHORT_2000,SHORT,development,2024-04-15 20:00:00+00:00,2024-04-16 01:30:00+00:00,3127.19,3055.0,2024-04-16 02:25:00+00:00,True,2024-04-16 02:30:00+00:00,2024-04-16 02:35:00+00:00,H2,2024-04-16 03:45:00+00:00
RAW_0530,LONG,development,2024-04-18 05:30:00+00:00,2024-04-18 11:00:00+00:00,3020.67,2952.0,2024-04-18 11:00:00+00:00,False,,,BREAK_DURING_K1,2024-04-18 11:10:00+00:00
SHORT_2000,SHORT,development,2024-04-21 20:00:00+00:00,2024-04-22 01:30:00+00:00,3190.51,3127.75,2024-04-22 02:05:00+00:00,True,2024-04-22 02:10:00+00:00,2024-04-22 02:15:00+00:00,OPPOSITE,2024-04-22 03:45:00+00:00
SHORT_2000,SHORT,development,2024-04-22 20:00:00+00:00,2024-04-23 01:30:00+00:00,3223.0,3182.06,2024-04-23 03:30:00+00:00,True,2024-04-23 03:40:00+00:00,2024-04-23 03:45:00+00:00,H2,2024-04-23 03:45:00+00:00
ALT_0330,LONG,development,2024-04-23 03:30:00+00:00,2024-04-23 09:00:00+00:00,3195.18,3150.31,2024-04-23 13:40:00+00:00,False,,,BREAK_DURING_K1,2024-04-23 13:50:00+00:00
RAW_0530,LONG,development,2024-04-25 05:30:00+00:00,2024-04-25 11:00:00+00:00,3166.48,3070.16,2024-04-25 15:55:00+00:00,True,2024-04-25 16:00:00+00:00,2024-04-25 16:05:00+00:00,H2,2024-04-25 17:05:00+00:00
LONDON,LONG,development,2024-05-01 08:00:00+00:00,2024-05-01 13:30:00+00:00,2932.7,2814.44,2024-05-01 17:55:00+00:00,False,,,BREAK_DURING_K1,2024-05-01 18:00:00+00:00
SHORT_2000,SHORT,development,2024-05-01 20:00:00+00:00,2024-05-02 01:30:00+00:00,2983.98,2912.34,2024-05-02 01:30:00+00:00,False,,,BREAK_DURING_K1,2024-05-02 01:35:00+00:00
LONDON,LONG,development,2024-05-03 08:00:00+00:00,2024-05-03 13:30:00+00:00,3057.8,2956.86,2024-05-03 13:30:00+00:00,True,2024-05-03 13:40:00+00:00,2024-05-03 13:45:00+00:00,H2,2024-05-03 13:45:00+00:00
RAW_2330,LONG,development,2024-05-05 23:30:00+00:00,2024-05-06 05:00:00+00:00,3165.0,3123.0,2024-05-06 05:35:00+00:00,False,,,BREAK_DURING_K1,2024-05-06 05:40:00+00:00
SHORT_2000,SHORT,development,2024-05-07 20:00:00+00:00,2024-05-08 01:30:00+00:00,3060.98,2993.0,2024-05-08 06:30:00+00:00,True,2024-05-08 06:35:00+00:00,2024-05-08 06:40:00+00:00,H2,2024-05-08 07:50:00+00:00
RAW_0530,LONG,development,2024-05-08 05:30:00+00:00,2024-05-08 11:00:00+00:00,3029.69,2976.14,2024-05-08 13:55:00+00:00,True,2024-05-08 14:00:00+00:00,2024-05-08 14:05:00+00:00,H2,2024-05-08 14:45:00+00:00
ALT_0330,LONG,development,2024-05-13 03:30:00+00:00,2024-05-13 09:00:00+00:00,2987.8,2867.7,2024-05-13 09:25:00+00:00,True,2024-05-13 09:30:00+00:00,2024-05-13 09:35:00+00:00,H2,2024-05-13 09:55:00+00:00
RAW_2330,LONG,development,2024-05-14 23:30:00+00:00,2024-05-15 05:00:00+00:00,2903.87,2861.71,2024-05-15 05:00:00+00:00,True,2024-05-15 05:05:00+00:00,2024-05-15 05:10:00+00:00,H2,2024-05-15 05:10:00+00:00
LONDON,LONG,development,2024-05-15 08:00:00+00:00,2024-05-15 13:30:00+00:00,2971.15,2885.25,2024-05-15 13:30:00+00:00,False,,,BREAK_DURING_K1,2024-05-15 13:35:00+00:00
SHORT_2000,SHORT,development,2024-05-15 20:00:00+00:00,2024-05-16 01:30:00+00:00,3039.95,3008.32,2024-05-16 01:45:00+00:00,True,2024-05-16 01:50:00+00:00,2024-05-16 01:55:00+00:00,H2,2024-05-16 02:35:00+00:00
LONDON,LONG,development,2024-05-17 08:00:00+00:00,2024-05-17 13:30:00+00:00,3087.62,3016.15,2024-05-17 14:25:00+00:00,True,2024-05-17 14:35:00+00:00,2024-05-17 14:40:00+00:00,H2,2024-05-17 14:40:00+00:00
SHORT_2000,SHORT,development,2024-05-19 20:00:00+00:00,2024-05-20 01:30:00+00:00,3083.98,3051.3,2024-05-20 01:30:00+00:00,True,2024-05-20 01:40:00+00:00,2024-05-20 01:45:00+00:00,OPPOSITE,2024-05-20 02:15:00+00:00
RAW_0530,LONG,development,2024-05-20 05:30:00+00:00,2024-05-20 11:00:00+00:00,3131.61,3061.44,2024-05-20 16:05:00+00:00,True,2024-05-20 16:10:00+00:00,2024-05-20 16:15:00+00:00,H2,2024-05-20 16:35:00+00:00
LONDON,LONG,development,2024-05-21 08:00:00+00:00,2024-05-21 13:30:00+00:00,3830.53,3651.59,2024-05-21 13:45:00+00:00,True,2024-05-21 13:50:00+00:00,2024-05-21 13:55:00+00:00,H2,2024-05-21 14:35:00+00:00
LONDON,LONG,development,2024-05-22 08:00:00+00:00,2024-05-22 13:30:00+00:00,3782.34,3655.0,2024-05-22 16:10:00+00:00,True,2024-05-22 16:15:00+00:00,2024-05-22 16:20:00+00:00,H2,2024-05-22 17:15:00+00:00
RAW_2330,LONG,development,2024-05-22 23:30:00+00:00,2024-05-23 05:00:00+00:00,3798.99,3738.2,2024-05-23 06:50:00+00:00,True,2024-05-23 06:55:00+00:00,2024-05-23 07:00:00+00:00,H2,2024-05-23 07:30:00+00:00
ALT_0330,LONG,development,2024-05-23 03:30:00+00:00,2024-05-23 09:00:00+00:00,3838.0,3761.16,2024-05-23 09:15:00+00:00,True,2024-05-23 09:35:00+00:00,2024-05-23 09:40:00+00:00,H2,2024-05-23 10:30:00+00:00
RAW_0530,LONG,development,2024-05-23 05:30:00+00:00,2024-05-23 11:00:00+00:00,3852.17,3761.16,2024-05-23 11:05:00+00:00,True,2024-05-23 11:10:00+00:00,2024-05-23 11:15:00+00:00,H2,2024-05-23 11:15:00+00:00
LONDON,LONG,development,2024-05-24 08:00:00+00:00,2024-05-24 13:30:00+00:00,3728.58,3627.0,2024-05-24 14:30:00+00:00,True,2024-05-24 14:45:00+00:00,2024-05-24 14:50:00+00:00,H2,2024-05-24 15:00:00+00:00
ALT_0330,LONG,development,2024-05-28 03:30:00+00:00,2024-05-28 09:00:00+00:00,3882.5,3823.0,2024-05-28 09:10:00+00:00,True,2024-05-28 09:15:00+00:00,2024-05-28 09:20:00+00:00,H2,2024-05-28 09:30:00+00:00
RAW_0530,LONG,development,2024-05-31 05:30:00+00:00,2024-05-31 11:00:00+00:00,3788.0,3726.93,2024-05-31 11:00:00+00:00,False,,,BREAK_DURING_K1,2024-05-31 11:10:00+00:00
ALT_0330,LONG,development,2024-06-03 03:30:00+00:00,2024-06-03 09:00:00+00:00,3847.42,3797.33,2024-06-03 13:30:00+00:00,True,2024-06-03 13:40:00+00:00,2024-06-03 13:45:00+00:00,H2,2024-06-03 13:45:00+00:00
RAW_0530,LONG,development,2024-06-04 05:30:00+00:00,2024-06-04 11:00:00+00:00,3785.5,3743.15,2024-06-04 13:40:00+00:00,False,,,BREAK_DURING_K1,2024-06-04 13:50:00+00:00
LONDON,LONG,development,2024-06-04 08:00:00+00:00,2024-06-04 13:30:00+00:00,3785.5,3743.15,2024-06-04 13:40:00+00:00,False,,,BREAK_DURING_K1,2024-06-04 13:50:00+00:00
ALT_0330,LONG,development,2024-06-05 03:30:00+00:00,2024-06-05 09:00:00+00:00,3823.4,3778.91,2024-06-05 12:45:00+00:00,True,2024-06-05 13:00:00+00:00,2024-06-05 13:05:00+00:00,H2,2024-06-05 13:05:00+00:00
RAW_0530,LONG,development,2024-06-05 05:30:00+00:00,2024-06-05 11:00:00+00:00,3823.4,3778.91,2024-06-05 12:45:00+00:00,True,2024-06-05 13:00:00+00:00,2024-06-05 13:05:00+00:00,H2,2024-06-05 13:05:00+00:00
RAW_2330,LONG,development,2024-06-06 23:30:00+00:00,2024-06-07 05:00:00+00:00,3822.53,3793.1,2024-06-07 05:25:00+00:00,True,2024-06-07 05:30:00+00:00,2024-06-07 05:35:00+00:00,H2,2024-06-07 05:35:00+00:00
RAW_0530,LONG,development,2024-06-07 05:30:00+00:00,2024-06-07 11:00:00+00:00,3828.32,3803.51,2024-06-07 11:40:00+00:00,False,,,BREAK_DURING_K1,2024-06-07 11:45:00+00:00
ALT_0330,LONG,development,2024-06-10 03:30:00+00:00,2024-06-10 09:00:00+00:00,3694.38,3642.6,2024-06-10 15:15:00+00:00,True,2024-06-10 15:25:00+00:00,2024-06-10 15:30:00+00:00,NO_H2,
RAW_0530,LONG,development,2024-06-10 05:30:00+00:00,2024-06-10 11:00:00+00:00,3689.82,3642.6,2024-06-10 15:10:00+00:00,False,,,BREAK_DURING_K1,2024-06-10 15:15:00+00:00
SHORT_2000,SHORT,development,2024-06-11 20:00:00+00:00,2024-06-12 01:30:00+00:00,3510.0,3473.52,2024-06-12 01:30:00+00:00,True,2024-06-12 01:35:00+00:00,2024-06-12 01:40:00+00:00,H2,2024-06-12 01:40:00+00:00
RAW_0530,LONG,development,2024-06-13 05:30:00+00:00,2024-06-13 11:00:00+00:00,3515.61,3472.21,2024-06-13 12:30:00+00:00,True,2024-06-13 12:40:00+00:00,2024-06-13 12:45:00+00:00,H2,2024-06-13 13:30:00+00:00
SHORT_2000,SHORT,development,2024-06-16 20:00:00+00:00,2024-06-17 01:30:00+00:00,3653.73,3587.38,2024-06-17 02:25:00+00:00,True,2024-06-17 02:40:00+00:00,2024-06-17 02:45:00+00:00,H2,2024-06-17 03:15:00+00:00
ALT_0330,LONG,development,2024-06-21 03:30:00+00:00,2024-06-21 09:00:00+00:00,3520.55,3443.8,2024-06-21 09:35:00+00:00,True,2024-06-21 09:45:00+00:00,2024-06-21 09:50:00+00:00,H2,2024-06-21 09:50:00+00:00
LONDON,LONG,development,2024-06-21 08:00:00+00:00,2024-06-21 13:30:00+00:00,3531.5,3443.8,2024-06-21 19:50:00+00:00,False,,,BREAK_DURING_K1,2024-06-21 19:55:00+00:00
SHORT_2000,SHORT,development,2024-06-23 20:00:00+00:00,2024-06-24 01:30:00+00:00,3479.11,3397.87,2024-06-24 02:55:00+00:00,True,2024-06-24 03:00:00+00:00,2024-06-24 03:05:00+00:00,H2,2024-06-24 04:05:00+00:00
RAW_2330,LONG,development,2024-06-24 23:30:00+00:00,2024-06-25 05:00:00+00:00,3393.38,3335.58,2024-06-25 05:00:00+00:00,True,2024-06-25 05:10:00+00:00,2024-06-25 05:15:00+00:00,H2,2024-06-25 09:50:00+00:00
ALT_0330,LONG,development,2024-06-25 03:30:00+00:00,2024-06-25 09:00:00+00:00,3393.98,3345.0,2024-06-25 09:50:00+00:00,True,2024-06-25 09:55:00+00:00,2024-06-25 10:00:00+00:00,H2,2024-06-25 14:25:00+00:00
RAW_0530,LONG,development,2024-06-27 05:30:00+00:00,2024-06-27 11:00:00+00:00,3412.0,3364.53,2024-06-27 12:00:00+00:00,False,,,BREAK_DURING_K1,2024-06-27 12:05:00+00:00
ALT_0330,LONG,development,2024-06-28 03:30:00+00:00,2024-06-28 09:00:00+00:00,3466.3,3417.39,2024-06-28 12:25:00+00:00,True,2024-06-28 12:35:00+00:00,2024-06-28 12:40:00+00:00,H2,2024-06-28 13:40:00+00:00
RAW_0530,LONG,development,2024-07-02 05:30:00+00:00,2024-07-02 11:00:00+00:00,3460.35,3431.68,2024-07-02 13:40:00+00:00,True,2024-07-02 13:45:00+00:00,2024-07-02 13:50:00+00:00,OPPOSITE,2024-07-02 14:10:00+00:00
LONDON,LONG,development,2024-07-02 08:00:00+00:00,2024-07-02 13:30:00+00:00,3459.6,3431.68,2024-07-02 13:40:00+00:00,True,2024-07-02 13:45:00+00:00,2024-07-02 13:50:00+00:00,OPPOSITE,2024-07-02 14:10:00+00:00
SHORT_2000,SHORT,development,2024-07-03 20:00:00+00:00,2024-07-04 01:30:00+00:00,3312.59,3250.1,2024-07-04 01:35:00+00:00,False,,,BREAK_DURING_K1,2024-07-04 01:45:00+00:00
RAW_0530,LONG,development,2024-07-05 05:30:00+00:00,2024-07-05 11:00:00+00:00,2929.0,2821.84,2024-07-05 11:05:00+00:00,False,,,BREAK_DURING_K1,2024-07-05 11:10:00+00:00
LONDON,LONG,development,2024-07-05 08:00:00+00:00,2024-07-05 13:30:00+00:00,2998.76,2821.84,2024-07-05 15:05:00+00:00,True,2024-07-05 15:10:00+00:00,2024-07-05 15:15:00+00:00,H2,2024-07-05 15:30:00+00:00
RAW_2330,LONG,development,2024-07-07 23:30:00+00:00,2024-07-08 05:00:00+00:00,2951.07,2821.26,2024-07-08 08:05:00+00:00,False,,,BREAK_DURING_K1,2024-07-08 08:10:00+00:00
RAW_2330,LONG,development,2024-07-08 23:30:00+00:00,2024-07-09 05:00:00+00:00,3084.75,3002.56,2024-07-09 06:30:00+00:00,True,2024-07-09 06:40:00+00:00,2024-07-09 06:45:00+00:00,H2,2024-07-09 08:20:00+00:00
RAW_2330,LONG,development,2024-07-10 23:30:00+00:00,2024-07-11 05:00:00+00:00,3129.15,3052.75,2024-07-11 08:25:00+00:00,True,2024-07-11 08:30:00+00:00,2024-07-11 08:35:00+00:00,H2,2024-07-11 09:40:00+00:00
RAW_0530,LONG,development,2024-07-11 05:30:00+00:00,2024-07-11 11:00:00+00:00,3156.0,3085.0,2024-07-11 12:10:00+00:00,True,2024-07-11 12:15:00+00:00,2024-07-11 12:20:00+00:00,H2,2024-07-11 12:25:00+00:00
RAW_2330,LONG,development,2024-07-14 23:30:00+00:00,2024-07-15 05:00:00+00:00,3341.95,3231.03,2024-07-15 05:05:00+00:00,True,2024-07-15 05:10:00+00:00,2024-07-15 05:15:00+00:00,H2,2024-07-15 06:15:00+00:00
ALT_0330,LONG,development,2024-07-15 03:30:00+00:00,2024-07-15 09:00:00+00:00,3371.98,3318.36,2024-07-15 14:55:00+00:00,False,,,BREAK_DURING_K1,2024-07-15 15:00:00+00:00
LONDON,LONG,development,2024-07-15 08:00:00+00:00,2024-07-15 13:30:00+00:00,3371.98,3325.69,2024-07-15 14:55:00+00:00,False,,,BREAK_DURING_K1,2024-07-15 15:00:00+00:00
ALT_0330,LONG,development,2024-07-18 03:30:00+00:00,2024-07-18 09:00:00+00:00,3458.92,3407.56,2024-07-18 09:25:00+00:00,True,2024-07-18 09:30:00+00:00,2024-07-18 09:35:00+00:00,H2,2024-07-18 12:00:00+00:00
RAW_0530,LONG,development,2024-07-18 05:30:00+00:00,2024-07-18 11:00:00+00:00,3459.76,3413.46,2024-07-18 12:00:00+00:00,True,2024-07-18 12:05:00+00:00,2024-07-18 12:10:00+00:00,H2,2024-07-18 12:10:00+00:00
ALT_0330,LONG,development,2024-07-23 03:30:00+00:00,2024-07-23 09:00:00+00:00,3532.93,3423.36,2024-07-23 09:25:00+00:00,False,,,BREAK_DURING_K1,2024-07-23 09:30:00+00:00
SHORT_2000,SHORT,development,2024-07-24 20:00:00+00:00,2024-07-25 01:30:00+00:00,3375.39,3183.84,2024-07-25 01:40:00+00:00,True,2024-07-25 01:45:00+00:00,2024-07-25 01:50:00+00:00,H2,2024-07-25 02:25:00+00:00
RAW_2330,LONG,development,2024-07-25 23:30:00+00:00,2024-07-26 05:00:00+00:00,3258.35,3169.0,2024-07-26 05:30:00+00:00,False,,,BREAK_DURING_K1,2024-07-26 05:50:00+00:00
LONDON,LONG,development,2024-07-26 08:00:00+00:00,2024-07-26 13:30:00+00:00,3262.72,3227.7,2024-07-26 14:10:00+00:00,True,2024-07-26 14:20:00+00:00,2024-07-26 14:25:00+00:00,OPPOSITE,2024-07-26 14:30:00+00:00
ALT_0330,LONG,development,2024-07-29 03:30:00+00:00,2024-07-29 09:00:00+00:00,3388.0,3338.35,2024-07-29 09:30:00+00:00,True,2024-07-29 09:35:00+00:00,2024-07-29 09:40:00+00:00,H2,2024-07-29 09:55:00+00:00
RAW_2330,LONG,development,2024-07-29 23:30:00+00:00,2024-07-30 05:00:00+00:00,3336.95,3280.17,2024-07-30 07:10:00+00:00,False,,,BREAK_DURING_K1,2024-07-30 07:15:00+00:00
RAW_2330,LONG,development,2024-07-30 23:30:00+00:00,2024-07-31 05:00:00+00:00,3303.64,3260.22,2024-07-31 05:50:00+00:00,True,2024-07-31 05:55:00+00:00,2024-07-31 06:00:00+00:00,H2,2024-07-31 06:00:00+00:00
ALT_0330,LONG,development,2024-07-31 03:30:00+00:00,2024-07-31 09:00:00+00:00,3331.42,3261.21,2024-07-31 13:20:00+00:00,False,,,BREAK_DURING_K1,2024-07-31 13:30:00+00:00
RAW_0530,LONG,development,2024-07-31 05:30:00+00:00,2024-07-31 11:00:00+00:00,3331.42,3273.87,2024-07-31 13:20:00+00:00,False,,,BREAK_DURING_K1,2024-07-31 13:30:00+00:00
ALT_0330,LONG,development,2024-08-01 03:30:00+00:00,2024-08-01 09:00:00+00:00,3191.35,3134.03,2024-08-01 09:10:00+00:00,True,2024-08-01 09:15:00+00:00,2024-08-01 09:20:00+00:00,H2,2024-08-01 09:20:00+00:00
RAW_2330,LONG,development,2024-08-06 23:30:00+00:00,2024-08-07 05:00:00+00:00,2533.56,2423.5,2024-08-07 09:20:00+00:00,True,2024-08-07 09:30:00+00:00,2024-08-07 09:35:00+00:00,H2,2024-08-07 09:40:00+00:00
ALT_0330,LONG,development,2024-08-07 03:30:00+00:00,2024-08-07 09:00:00+00:00,2533.56,2483.53,2024-08-07 09:20:00+00:00,True,2024-08-07 09:30:00+00:00,2024-08-07 09:35:00+00:00,H2,2024-08-07 09:40:00+00:00
ALT_0330,LONG,development,2024-08-08 03:30:00+00:00,2024-08-08 09:00:00+00:00,2452.41,2407.08,2024-08-08 11:25:00+00:00,True,2024-08-08 11:30:00+00:00,2024-08-08 11:35:00+00:00,H2,2024-08-08 11:35:00+00:00
RAW_0530,LONG,development,2024-08-08 05:30:00+00:00,2024-08-08 11:00:00+00:00,2451.51,2407.08,2024-08-08 11:25:00+00:00,True,2024-08-08 11:30:00+00:00,2024-08-08 11:35:00+00:00,H2,2024-08-08 11:35:00+00:00
LONDON,LONG,development,2024-08-08 08:00:00+00:00,2024-08-08 13:30:00+00:00,2526.0,2407.08,2024-08-08 16:00:00+00:00,False,,,BREAK_DURING_K1,2024-08-08 16:05:00+00:00
RAW_2330,LONG,development,2024-08-11 23:30:00+00:00,2024-08-12 05:00:00+00:00,2577.25,2506.13,2024-08-12 07:40:00+00:00,True,2024-08-12 07:45:00+00:00,2024-08-12 07:50:00+00:00,H2,2024-08-12 08:00:00+00:00
ALT_0330,LONG,development,2024-08-12 03:30:00+00:00,2024-08-12 09:00:00+00:00,2595.78,2514.68,2024-08-12 09:55:00+00:00,False,,,BREAK_DURING_K1,2024-08-12 10:05:00+00:00
LONDON,LONG,development,2024-08-12 08:00:00+00:00,2024-08-12 13:30:00+00:00,2698.85,2556.62,2024-08-12 13:35:00+00:00,True,2024-08-12 13:40:00+00:00,2024-08-12 13:45:00+00:00,H2,2024-08-12 14:35:00+00:00
SHORT_2000,SHORT,development,2024-08-12 20:00:00+00:00,2024-08-13 01:30:00+00:00,2749.97,2657.0,2024-08-13 03:10:00+00:00,True,2024-08-13 03:20:00+00:00,2024-08-13 03:25:00+00:00,H2,2024-08-13 03:45:00+00:00
SHORT_2000,SHORT,development,2024-08-14 20:00:00+00:00,2024-08-15 01:30:00+00:00,2678.79,2639.69,2024-08-15 01:55:00+00:00,False,,,BREAK_DURING_K1,2024-08-15 02:05:00+00:00
LONDON,LONG,development,2024-08-15 08:00:00+00:00,2024-08-15 13:30:00+00:00,2666.65,2604.29,2024-08-15 13:35:00+00:00,True,2024-08-15 13:40:00+00:00,2024-08-15 13:45:00+00:00,H2,2024-08-15 14:00:00+00:00
RAW_2330,LONG,development,2024-08-15 23:30:00+00:00,2024-08-16 05:00:00+00:00,2609.04,2551.0,2024-08-16 06:15:00+00:00,True,2024-08-16 06:25:00+00:00,2024-08-16 06:30:00+00:00,H2,2024-08-16 06:30:00+00:00
RAW_2330,LONG,development,2024-08-21 23:30:00+00:00,2024-08-22 05:00:00+00:00,2639.28,2582.27,2024-08-22 07:55:00+00:00,True,2024-08-22 08:00:00+00:00,2024-08-22 08:05:00+00:00,H2,2024-08-22 08:40:00+00:00
