week,week_start,week_end,high,high_ts,low,low_ts,high_to_low_pct,low_to_high_pct,extreme_order
2022-W23,2022-06-06 00:00:00+00:00,2022-06-12 23:00:00+00:00,31780.0,2022-06-06 14:00:00+00:00,26538.7,2022-06-12 23:00:00+00:00,16.492448080553807,19.749648626345675,HIGH_FIRST
2022-W24,2022-06-13 00:00:00+00:00,2022-06-19 23:00:00+00:00,26877.0,2022-06-13 00:00:00+00:00,17593.2,2022-06-18 20:00:00+00:00,34.541801540350484,52.769251756360404,HIGH_FIRST
2022-W25,2022-06-20 00:00:00+00:00,2022-06-26 23:00:00+00:00,21888.0,2022-06-26 12:00:00+00:00,19630.0,2022-06-20 01:00:00+00:00,10.316154970760234,11.502801833927661,LOW_FIRST
2022-W26,2022-06-27 00:00:00+00:00,2022-07-03 23:00:00+00:00,21560.0,2022-06-27 08:00:00+00:00,18563.0,2022-06-30 20:00:00+00:00,13.900742115027828,16.14501966277003,HIGH_FIRST
2022-W27,2022-07-04 00:00:00+00:00,2022-07-10 23:00:00+00:00,22579.9,2022-07-08 01:00:00+00:00,19046.3,2022-07-04 03:00:00+00:00,15.649316427442114,18.552684773420573,LOW_FIRST
2022-W28,2022-07-11 00:00:00+00:00,2022-07-17 23:00:00+00:00,21674.1,2022-07-17 07:00:00+00:00,18901.0,2022-07-13 12:00:00+00:00,12.794533567714456,14.671710491508378,LOW_FIRST
2022-W29,2022-07-18 00:00:00+00:00,2022-07-24 23:00:00+00:00,24277.0,2022-07-20 15:00:00+00:00,20764.4,2022-07-18 00:00:00+00:00,14.468838818634916,16.916453160216516,LOW_FIRST
2022-W30,2022-07-25 00:00:00+00:00,2022-07-31 23:00:00+00:00,24700.0,2022-07-30 13:00:00+00:00,20689.6,2022-07-26 15:00:00+00:00,16.23643724696357,19.383651689737846,LOW_FIRST
2022-W31,2022-08-01 00:00:00+00:00,2022-08-07 23:00:00+00:00,23650.0,2022-08-03 12:00:00+00:00,22370.0,2022-08-04 18:00:00+00:00,5.412262156448203,5.721949038891372,HIGH_FIRST
2022-W32,2022-08-08 00:00:00+00:00,2022-08-14 23:00:00+00:00,25065.0,2022-08-14 07:00:00+00:00,22608.0,2022-08-10 00:00:00+00:00,9.802513464991023,10.86783439490446,LOW_FIRST
2022-W33,2022-08-15 00:00:00+00:00,2022-08-21 23:00:00+00:00,25200.0,2022-08-15 03:00:00+00:00,20742.9,2022-08-20 21:00:00+00:00,17.686904761904756,21.487352298858877,HIGH_FIRST
2022-W34,2022-08-22 00:00:00+00:00,2022-08-28 23:00:00+00:00,21925.6,2022-08-24 16:00:00+00:00,19508.0,2022-08-28 23:00:00+00:00,11.026380121866671,12.392864465860152,HIGH_FIRST
2022-W35,2022-08-29 00:00:00+00:00,2022-09-04 23:00:00+00:00,20574.0,2022-08-30 07:00:00+00:00,19524.4,2022-08-30 16:00:00+00:00,5.101584524156696,5.375837413697724,HIGH_FIRST
2022-W36,2022-09-05 00:00:00+00:00,2022-09-11 23:00:00+00:00,21883.4,2022-09-11 17:00:00+00:00,18500.0,2022-09-07 02:00:00+00:00,15.46103439136515,18.288648648648657,LOW_FIRST
2022-W37,2022-09-12 00:00:00+00:00,2022-09-18 23:00:00+00:00,22850.0,2022-09-13 12:00:00+00:00,19300.0,2022-09-16 17:00:00+00:00,15.536105032822759,18.393782383419687,HIGH_FIRST
2022-W38,2022-09-19 00:00:00+00:00,2022-09-25 23:00:00+00:00,20154.1,2022-09-21 18:00:00+00:00,18084.3,2022-09-21 22:00:00+00:00,10.269870646667425,11.445286795728888,HIGH_FIRST
2022-W39,2022-09-26 00:00:00+00:00,2022-10-02 23:00:00+00:00,20375.0,2022-09-27 12:00:00+00:00,18460.0,2022-09-28 02:00:00+00:00,9.39877300613497,10.373781148429035,HIGH_FIRST
2022-W40,2022-10-03 00:00:00+00:00,2022-10-09 23:00:00+00:00,20500.0,2022-10-04 20:00:00+00:00,18950.8,2022-10-03 00:00:00+00:00,7.557073170731711,8.174852776663787,LOW_FIRST
2022-W41,2022-10-10 00:00:00+00:00,2022-10-16 23:00:00+00:00,19947.9,2022-10-14 01:00:00+00:00,17917.8,2022-10-13 12:00:00+00:00,10.177011113951854,11.330074004621116,LOW_FIRST
2022-W42,2022-10-17 00:00:00+00:00,2022-10-23 23:00:00+00:00,19706.4,2022-10-18 06:00:00+00:00,18600.0,2022-10-21 12:00:00+00:00,5.6144196809158515,5.948387096774201,HIGH_FIRST
2022-W43,2022-10-24 00:00:00+00:00,2022-10-30 23:00:00+00:00,21088.0,2022-10-29 10:00:00+00:00,19146.0,2022-10-24 14:00:00+00:00,9.209028831562973,10.14311083254988,LOW_FIRST
2022-W44,2022-10-31 00:00:00+00:00,2022-11-06 23:00:00+00:00,21473.7,2022-11-05 03:00:00+00:00,20026.0,2022-11-03 12:00:00+00:00,6.741735238920171,7.229102167182666,LOW_FIRST
2022-W45,2022-11-07 00:00:00+00:00,2022-11-13 23:00:00+00:00,21062.6,2022-11-07 02:00:00+00:00,15462.6,2022-11-09 22:00:00+00:00,26.587410860957327,36.216418972229754,HIGH_FIRST
2022-W46,2022-11-14 00:00:00+00:00,2022-11-20 23:00:00+00:00,17188.0,2022-11-14 13:00:00+00:00,15805.5,2022-11-14 05:00:00+00:00,8.043402373749126,8.746955173831894,LOW_FIRST
2022-W47,2022-11-21 00:00:00+00:00,2022-11-27 23:00:00+00:00,16800.0,2022-11-24 02:00:00+00:00,15443.2,2022-11-21 21:00:00+00:00,8.076190476190472,8.785743887277244,LOW_FIRST
2022-W48,2022-11-28 00:00:00+00:00,2022-12-04 23:00:00+00:00,17348.5,2022-12-01 13:00:00+00:00,15984.1,2022-11-28 16:00:00+00:00,7.864656886762542,8.535982632741284,LOW_FIRST
2022-W49,2022-12-05 00:00:00+00:00,2022-12-11 23:00:00+00:00,17430.0,2022-12-05 04:00:00+00:00,16655.0,2022-12-07 08:00:00+00:00,4.44635685599541,4.653257280096067,HIGH_FIRST
2022-W50,2022-12-12 00:00:00+00:00,2022-12-18 23:00:00+00:00,18400.0,2022-12-14 18:00:00+00:00,16521.1,2022-12-16 23:00:00+00:00,10.21141304347827,11.372729418743315,HIGH_FIRST
2022-W51,2022-12-19 00:00:00+00:00,2022-12-25 23:00:00+00:00,17049.6,2022-12-20 15:00:00+00:00,16210.0,2022-12-19 22:00:00+00:00,4.9244557057056975,5.179518815545951,LOW_FIRST
2022-W52,2022-12-26 00:00:00+00:00,2023-01-01 23:00:00+00:00,16968.0,2022-12-27 00:00:00+00:00,16320.0,2022-12-30 14:00:00+00:00,3.818953323903819,3.9705882352941173,HIGH_FIRST
2023-W01,2023-01-02 00:00:00+00:00,2023-01-08 23:00:00+00:00,17181.1,2023-01-08 23:00:00+00:00,16541.2,2023-01-02 01:00:00+00:00,3.7244413919946795,3.8685222353879873,LOW_FIRST
2023-W02,2023-01-09 00:00:00+00:00,2023-01-15 23:00:00+00:00,21544.0,2023-01-14 00:00:00+00:00,17098.2,2023-01-09 00:00:00+00:00,20.635907909394724,26.001567416453184,LOW_FIRST
2023-W03,2023-01-16 00:00:00+00:00,2023-01-22 23:00:00+00:00,23390.0,2023-01-21 17:00:00+00:00,20386.0,2023-01-18 16:00:00+00:00,12.84309533988884,14.735602864711076,LOW_FIRST
2023-W04,2023-01-23 00:00:00+00:00,2023-01-29 23:00:00+00:00,23962.7,2023-01-29 19:00:00+00:00,22310.5,2023-01-25 01:00:00+00:00,6.8948824631615,7.405481723852001,LOW_FIRST
2023-W05,2023-01-30 00:00:00+00:00,2023-02-05 23:00:00+00:00,24281.4,2023-02-02 00:00:00+00:00,22484.2,2023-01-30 22:00:00+00:00,7.401550157733906,7.993168536127595,LOW_FIRST
2023-W06,2023-02-06 00:00:00+00:00,2023-02-12 23:00:00+00:00,23450.0,2023-02-08 01:00:00+00:00,21405.0,2023-02-10 21:00:00+00:00,8.720682302771856,9.553842560149498,HIGH_FIRST
2023-W07,2023-02-13 00:00:00+00:00,2023-02-19 23:00:00+00:00,25290.0,2023-02-16 16:00:00+00:00,21338.0,2023-02-13 17:00:00+00:00,15.626729932779753,18.52094854250633,LOW_FIRST
2023-W08,2023-02-20 00:00:00+00:00,2023-02-26 23:00:00+00:00,25347.6,2023-02-21 08:00:00+00:00,22700.0,2023-02-25 20:00:00+00:00,10.44517035143366,11.663436123348012,HIGH_FIRST
2023-W09,2023-02-27 00:00:00+00:00,2023-03-05 23:00:00+00:00,24022.7,2023-03-01 08:00:00+00:00,21883.2,2023-03-03 01:00:00+00:00,8.906159590720444,9.776906485340351,HIGH_FIRST
2023-W10,2023-03-06 00:00:00+00:00,2023-03-12 23:00:00+00:00,22594.5,2023-03-06 15:00:00+00:00,19521.6,2023-03-10 10:00:00+00:00,13.6002124410808,15.741025325792975,HIGH_FIRST
2023-W11,2023-03-13 00:00:00+00:00,2023-03-19 23:00:00+00:00,28397.0,2023-03-19 20:00:00+00:00,21804.0,2023-03-13 09:00:00+00:00,23.217241257879355,30.237571087873782,LOW_FIRST
2023-W12,2023-03-20 00:00:00+00:00,2023-03-26 23:00:00+00:00,28881.0,2023-03-22 18:00:00+00:00,26590.0,2023-03-22 20:00:00+00:00,7.932550811952495,8.616021060549079,HIGH_FIRST
2023-W13,2023-03-27 00:00:00+00:00,2023-04-02 23:00:00+00:00,29184.8,2023-03-30 02:00:00+00:00,26480.0,2023-03-27 15:00:00+00:00,9.267838052684956,10.214501510574015,LOW_FIRST
2023-W14,2023-04-03 00:00:00+00:00,2023-04-09 23:00:00+00:00,28800.0,2023-04-05 02:00:00+00:00,27166.0,2023-04-03 21:00:00+00:00,5.673611111111112,6.014871530589708,LOW_FIRST
2023-W15,2023-04-10 00:00:00+00:00,2023-04-16 23:00:00+00:00,31059.0,2023-04-14 06:00:00+00:00,28153.6,2023-04-10 13:00:00+00:00,9.354454425448345,10.31981700386452,LOW_FIRST
2023-W16,2023-04-17 00:00:00+00:00,2023-04-23 23:00:00+00:00,30480.0,2023-04-18 12:00:00+00:00,27100.0,2023-04-21 22:00:00+00:00,11.089238845144358,12.472324723247233,HIGH_FIRST
2023-W17,2023-04-24 00:00:00+00:00,2023-04-30 23:00:00+00:00,30048.2,2023-04-26 12:00:00+00:00,26919.3,2023-04-24 17:00:00+00:00,10.412936548611903,11.623259148640571,LOW_FIRST
2023-W18,2023-05-01 00:00:00+00:00,2023-05-07 23:00:00+00:00,29840.0,2023-05-06 00:00:00+00:00,27650.0,2023-05-01 20:00:00+00:00,7.339142091152814,7.920433996383363,LOW_FIRST
2023-W19,2023-05-08 00:00:00+00:00,2023-05-14 23:00:00+00:00,28624.6,2023-05-08 00:00:00+00:00,25751.0,2023-05-12 19:00:00+00:00,10.038917574394048,11.159178284338466,HIGH_FIRST
2023-W20,2023-05-15 00:00:00+00:00,2023-05-21 23:00:00+00:00,27650.0,2023-05-15 17:00:00+00:00,26335.3,2023-05-18 17:00:00+00:00,4.7547920433996405,4.992158813455707,HIGH_FIRST
2023-W21,2023-05-22 00:00:00+00:00,2023-05-28 23:00:00+00:00,28252.8,2023-05-28 23:00:00+00:00,25850.0,2023-05-25 01:00:00+00:00,8.504643787518402,9.295164410058025,LOW_FIRST
2023-W22,2023-05-29 00:00:00+00:00,2023-06-04 23:00:00+00:00,28442.0,2023-05-29 00:00:00+00:00,26477.6,2023-06-02 00:00:00+00:00,6.906687293439286,7.419101429132556,HIGH_FIRST
2023-W23,2023-06-05 00:00:00+00:00,2023-06-11 23:00:00+00:00,27394.4,2023-06-07 00:00:00+00:00,25300.0,2023-06-10 18:00:00+00:00,7.645358175393516,8.278260869565223,HIGH_FIRST
2023-W24,2023-06-12 00:00:00+00:00,2023-06-18 23:00:00+00:00,26900.0,2023-06-17 05:00:00+00:00,24777.0,2023-06-15 11:00:00+00:00,7.892193308550185,8.568430399160512,LOW_FIRST
2023-W25,2023-06-19 00:00:00+00:00,2023-06-25 23:00:00+00:00,31500.0,2023-06-23 15:00:00+00:00,26241.2,2023-06-19 00:00:00+00:00,16.694603174603174,20.040242062100816,LOW_FIRST
2023-W26,2023-06-26 00:00:00+00:00,2023-07-02 23:00:00+00:00,31300.0,2023-06-30 04:00:00+00:00,29500.0,2023-06-30 13:00:00+00:00,5.7507987220447285,6.101694915254238,HIGH_FIRST
2023-W27,2023-07-03 00:00:00+00:00,2023-07-09 23:00:00+00:00,31568.0,2023-07-06 09:00:00+00:00,29680.0,2023-07-07 00:00:00+00:00,5.980739989863153,6.361185983827493,HIGH_FIRST
2023-W28,2023-07-10 00:00:00+00:00,2023-07-16 23:00:00+00:00,31850.0,2023-07-13 19:00:00+00:00,29876.6,2023-07-14 19:00:00+00:00,6.195918367346944,6.605169262901406,HIGH_FIRST
2023-W29,2023-07-17 00:00:00+00:00,2023-07-23 23:00:00+00:00,30420.0,2023-07-20 10:00:00+00:00,29400.0,2023-07-18 16:00:00+00:00,3.353057199211045,3.4693877551020407,LOW_FIRST
2023-W30,2023-07-24 00:00:00+00:00,2023-07-30 23:00:00+00:00,30091.7,2023-07-24 00:00:00+00:00,28830.0,2023-07-24 15:00:00+00:00,4.192850520243126,4.376344086021508,HIGH_FIRST
2023-W31,2023-07-31 00:00:00+00:00,2023-08-06 23:00:00+00:00,30059.9,2023-08-02 01:00:00+00:00,28550.0,2023-08-01 15:00:00+00:00,5.022970801632744,5.2886164623467655,LOW_FIRST
2023-W32,2023-08-07 00:00:00+00:00,2023-08-13 23:00:00+00:00,30250.0,2023-08-08 21:00:00+00:00,28682.3,2023-08-07 16:00:00+00:00,5.1824793388429775,5.465740195172635,LOW_FIRST
2023-W33,2023-08-14 00:00:00+00:00,2023-08-20 23:00:00+00:00,29686.7,2023-08-14 16:00:00+00:00,24581.0,2023-08-17 21:00:00+00:00,17.198610825723307,20.77092062975469,HIGH_FIRST
2023-W34,2023-08-21 00:00:00+00:00,2023-08-27 23:00:00+00:00,26806.0,2023-08-23 19:00:00+00:00,25280.0,2023-08-22 21:00:00+00:00,5.692755353279116,6.0363924050632916,LOW_FIRST
2023-W35,2023-08-28 00:00:00+00:00,2023-09-03 23:00:00+00:00,28168.0,2023-08-29 16:00:00+00:00,25312.0,2023-09-01 17:00:00+00:00,10.139165009940358,11.283185840707963,HIGH_FIRST
2023-W36,2023-09-04 00:00:00+00:00,2023-09-10 23:00:00+00:00,26451.0,2023-09-07 21:00:00+00:00,25326.0,2023-09-06 17:00:00+00:00,4.253147329023477,4.442075337597726,LOW_FIRST
2023-W37,2023-09-11 00:00:00+00:00,2023-09-17 23:00:00+00:00,26890.0,2023-09-15 23:00:00+00:00,24888.0,2023-09-11 20:00:00+00:00,7.445146894756414,8.044037287045965,LOW_FIRST
2023-W38,2023-09-18 00:00:00+00:00,2023-09-24 23:00:00+00:00,27480.0,2023-09-19 15:00:00+00:00,26081.0,2023-09-24 23:00:00+00:00,5.090975254730713,5.364058126605575,HIGH_FIRST
2023-W39,2023-09-25 00:00:00+00:00,2023-10-01 23:00:00+00:00,28365.2,2023-10-01 22:00:00+00:00,25965.0,2023-09-25 00:00:00+00:00,8.46177710715948,9.243982283843637,LOW_FIRST
2023-W40,2023-10-02 00:00:00+00:00,2023-10-08 23:00:00+00:00,28613.0,2023-10-02 14:00:00+00:00,27123.0,2023-10-03 20:00:00+00:00,5.207423199245098,5.4934926077498805,HIGH_FIRST
2023-W41,2023-10-09 00:00:00+00:00,2023-10-15 23:00:00+00:00,27977.0,2023-10-09 01:00:00+00:00,26525.0,2023-10-11 17:00:00+00:00,5.189977481502663,5.474081055607917,HIGH_FIRST
2023-W42,2023-10-16 00:00:00+00:00,2023-10-22 23:00:00+00:00,30720.0,2023-10-16 13:00:00+00:00,27095.4,2023-10-16 00:00:00+00:00,11.798828124999995,13.377178414048135,LOW_FIRST
2023-W43,2023-10-23 00:00:00+00:00,2023-10-29 23:00:00+00:00,35981.9,2023-10-23 22:00:00+00:00,29869.4,2023-10-23 00:00:00+00:00,16.98770770859793,20.464086992038673,LOW_FIRST
2023-W44,2023-10-30 00:00:00+00:00,2023-11-05 23:00:00+00:00,35999.9,2023-11-02 02:00:00+00:00,34016.8,2023-10-31 08:00:00+00:00,5.508626412851143,5.82976646833329,LOW_FIRST
2023-W45,2023-11-06 00:00:00+00:00,2023-11-12 23:00:00+00:00,38499.9,2023-11-09 14:00:00+00:00,34520.3,2023-11-07 12:00:00+00:00,10.336650225065515,11.528289151600648,LOW_FIRST
2023-W46,2023-11-13 00:00:00+00:00,2023-11-19 23:00:00+00:00,38000.0,2023-11-15 23:00:00+00:00,34446.3,2023-11-14 18:00:00+00:00,9.35184210526315,10.316637781125976,LOW_FIRST
2023-W47,2023-11-20 00:00:00+00:00,2023-11-26 23:00:00+00:00,38425.0,2023-11-24 15:00:00+00:00,35610.7,2023-11-22 00:00:00+00:00,7.32413793103449,7.902961750260465,LOW_FIRST
2023-W48,2023-11-27 00:00:00+00:00,2023-12-03 23:00:00+00:00,40410.1,2023-12-03 22:00:00+00:00,36700.0,2023-11-27 16:00:00+00:00,9.181120561443795,10.109264305177108,LOW_FIRST
2023-W49,2023-12-04 00:00:00+00:00,2023-12-10 23:00:00+00:00,44779.3,2023-12-08 21:00:00+00:00,39970.4,2023-12-04 00:00:00+00:00,10.739113831614164,12.031153053259414,LOW_FIRST
2023-W50,2023-12-11 00:00:00+00:00,2023-12-17 23:00:00+00:00,43833.4,2023-12-11 00:00:00+00:00,40228.3,2023-12-11 19:00:00+00:00,8.224550228820942,8.961601658533914,HIGH_FIRST
2023-W51,2023-12-18 00:00:00+00:00,2023-12-24 23:00:00+00:00,44484.0,2023-12-22 06:00:00+00:00,40553.8,2023-12-18 10:00:00+00:00,8.835086772772225,9.691323624419898,LOW_FIRST
2023-W52,2023-12-25 00:00:00+00:00,2023-12-31 23:00:00+00:00,43850.0,2023-12-25 13:00:00+00:00,41283.2,2023-12-29 22:00:00+00:00,5.85359179019385,6.2175412758700945,HIGH_FIRST
2024-W01,2024-01-01 00:00:00+00:00,2024-01-07 23:00:00+00:00,45950.0,2024-01-02 09:00:00+00:00,40333.0,2024-01-03 12:00:00+00:00,12.224156692056583,13.926561376540302,HIGH_FIRST
2024-W02,2024-01-08 00:00:00+00:00,2024-01-14 23:00:00+00:00,49027.5,2024-01-11 14:00:00+00:00,41370.0,2024-01-12 22:00:00+00:00,15.618785375554536,18.509789702683104,HIGH_FIRST
2024-W03,2024-01-15 00:00:00+00:00,2024-01-21 23:00:00+00:00,43589.0,2024-01-16 21:00:00+00:00,40300.0,2024-01-19 17:00:00+00:00,7.545481658216523,8.161290322580646,HIGH_FIRST
2024-W04,2024-01-22 00:00:00+00:00,2024-01-28 23:00:00+00:00,42836.0,2024-01-28 05:00:00+00:00,38545.0,2024-01-23 14:00:00+00:00,10.017275189093287,11.132442599558958,LOW_FIRST
2024-W05,2024-01-29 00:00:00+00:00,2024-02-04 23:00:00+00:00,43888.0,2024-01-30 12:00:00+00:00,41768.3,2024-01-29 14:00:00+00:00,4.829794021144726,5.07490130074721,LOW_FIRST
2024-W06,2024-02-05 00:00:00+00:00,2024-02-11 23:00:00+00:00,48600.0,2024-02-11 04:00:00+00:00,42235.1,2024-02-05 01:00:00+00:00,13.096502057613172,15.070166757033846,LOW_FIRST
2024-W07,2024-02-12 00:00:00+00:00,2024-02-18 23:00:00+00:00,52859.0,2024-02-15 14:00:00+00:00,47702.0,2024-02-12 06:00:00+00:00,9.756143703059083,10.81086746886923,LOW_FIRST
2024-W08,2024-02-19 00:00:00+00:00,2024-02-25 23:00:00+00:00,53090.9,2024-02-20 13:00:00+00:00,50512.7,2024-02-23 23:00:00+00:00,4.856199461677998,5.104062938627325,HIGH_FIRST
2024-W09,2024-02-26 00:00:00+00:00,2024-03-03 23:00:00+00:00,64300.0,2024-02-28 17:00:00+00:00,50922.5,2024-02-26 09:00:00+00:00,20.804821150855364,26.27031273012912,LOW_FIRST
2024-W10,2024-03-04 00:00:00+00:00,2024-03-10 23:00:00+00:00,70330.8,2024-03-08 15:00:00+00:00,59112.0,2024-03-05 19:00:00+00:00,15.951475029432343,18.978887535525786,LOW_FIRST
2024-W11,2024-03-11 00:00:00+00:00,2024-03-17 23:00:00+00:00,73881.4,2024-03-14 07:00:00+00:00,64559.8,2024-03-17 07:00:00+00:00,12.616978021531796,14.438706439611012,HIGH_FIRST
2024-W12,2024-03-18 00:00:00+00:00,2024-03-24 23:00:00+00:00,69044.4,2024-03-18 05:00:00+00:00,60800.0,2024-03-20 05:00:00+00:00,11.940722201945407,13.559868421052624,HIGH_FIRST
2024-W13,2024-03-25 00:00:00+00:00,2024-03-31 23:00:00+00:00,71888.0,2024-03-27 13:00:00+00:00,66427.6,2024-03-25 02:00:00+00:00,7.595704429111944,8.220077196827814,LOW_FIRST
2024-W14,2024-04-01 00:00:00+00:00,2024-04-07 23:00:00+00:00,71388.0,2024-04-01 00:00:00+00:00,64500.0,2024-04-03 00:00:00+00:00,9.648680450495881,10.679069767441861,HIGH_FIRST
2024-W15,2024-04-08 00:00:00+00:00,2024-04-14 23:00:00+00:00,72890.4,2024-04-08 12:00:00+00:00,59652.5,2024-04-13 20:00:00+00:00,18.161376532437735,22.191693558526456,HIGH_FIRST
2024-W16,2024-04-15 00:00:00+00:00,2024-04-21 23:00:00+00:00,66874.9,2024-04-15 09:00:00+00:00,59541.0,2024-04-19 02:00:00+00:00,10.96659583790031,12.317394736400118,HIGH_FIRST
2024-W17,2024-04-22 00:00:00+00:00,2024-04-28 23:00:00+00:00,67222.0,2024-04-22 23:00:00+00:00,62332.8,2024-04-27 01:00:00+00:00,7.2732141263276855,7.843703475537754,HIGH_FIRST
2024-W18,2024-04-29 00:00:00+00:00,2024-05-05 23:00:00+00:00,64700.0,2024-04-30 00:00:00+00:00,56537.7,2024-05-01 08:00:00+00:00,12.615610510046372,14.43691554484884,HIGH_FIRST
2024-W19,2024-05-06 00:00:00+00:00,2024-05-12 23:00:00+00:00,65500.0,2024-05-06 08:00:00+00:00,60117.4,2024-05-10 17:00:00+00:00,8.21770992366412,8.953481022133357,HIGH_FIRST
2024-W20,2024-05-13 00:00:00+00:00,2024-05-19 23:00:00+00:00,67750.0,2024-05-19 10:00:00+00:00,60750.0,2024-05-13 03:00:00+00:00,10.33210332103321,11.522633744855968,LOW_FIRST
2024-W21,2024-05-20 00:00:00+00:00,2024-05-26 23:00:00+00:00,72132.8,2024-05-21 00:00:00+00:00,66010.0,2024-05-20 01:00:00+00:00,8.48823281503006,9.275564308438119,LOW_FIRST
2024-W22,2024-05-27 00:00:00+00:00,2024-06-02 23:00:00+00:00,70750.0,2024-05-27 16:00:00+00:00,66700.5,2024-05-31 16:00:00+00:00,5.723674911660778,6.07116888179249,HIGH_FIRST
2024-W23,2024-06-03 00:00:00+00:00,2024-06-09 23:00:00+00:00,72144.0,2024-06-07 12:00:00+00:00,67642.6,2024-06-03 00:00:00+00:00,6.239465513417601,6.65468210861202,LOW_FIRST
2024-W24,2024-06-10 00:00:00+00:00,2024-06-16 23:00:00+00:00,70222.7,2024-06-10 15:00:00+00:00,65052.4,2024-06-14 17:00:00+00:00,7.362718892893602,7.947900461781572,HIGH_FIRST
2024-W25,2024-06-17 00:00:00+00:00,2024-06-23 23:00:00+00:00,67280.6,2024-06-17 18:00:00+00:00,63137.9,2024-06-23 23:00:00+00:00,6.157346991554778,6.5613522147553285,HIGH_FIRST
2024-W26,2024-06-24 00:00:00+00:00,2024-06-30 23:00:00+00:00,63357.0,2024-06-24 02:00:00+00:00,58218.0,2024-06-24 20:00:00+00:00,8.111179506605426,8.827166855611667,HIGH_FIRST
2024-W27,2024-07-01 00:00:00+00:00,2024-07-07 23:00:00+00:00,63849.0,2024-07-01 18:00:00+00:00,53329.5,2024-07-05 04:00:00+00:00,16.475590847155004,19.725480268894326,HIGH_FIRST
2024-W28,2024-07-08 00:00:00+00:00,2024-07-14 23:00:00+00:00,61412.4,2024-07-14 21:00:00+00:00,54243.1,2024-07-08 01:00:00+00:00,11.674026743784648,13.216980592923344,LOW_FIRST
2024-W29,2024-07-15 00:00:00+00:00,2024-07-21 23:00:00+00:00,68351.2,2024-07-21 22:00:00+00:00,60622.6,2024-07-15 00:00:00+00:00,11.307189924975711,12.74871087680172,LOW_FIRST
2024-W30,2024-07-22 00:00:00+00:00,2024-07-28 23:00:00+00:00,69381.7,2024-07-27 14:00:00+00:00,63456.7,2024-07-25 14:00:00+00:00,8.53971580402325,9.337075517636436,LOW_FIRST
2024-W31,2024-07-29 00:00:00+00:00,2024-08-04 23:00:00+00:00,70081.0,2024-07-29 13:00:00+00:00,57040.0,2024-08-04 17:00:00+00:00,18.608467344929437,22.862903225806452,HIGH_FIRST
2024-W32,2024-08-05 00:00:00+00:00,2024-08-11 23:00:00+00:00,62737.2,2024-08-08 23:00:00+00:00,48888.0,2024-08-05 06:00:00+00:00,22.074941183221434,28.328424153166416,LOW_FIRST
2024-W33,2024-08-12 00:00:00+00:00,2024-08-18 23:00:00+00:00,61839.7,2024-08-14 12:00:00+00:00,55969.0,2024-08-15 20:00:00+00:00,9.493416041798387,10.489199378227228,HIGH_FIRST
2024-W34,2024-08-19 00:00:00+00:00,2024-08-25 23:00:00+00:00,65175.4,2024-08-25 23:00:00+00:00,57750.0,2024-08-19 10:00:00+00:00,11.392948873347923,12.857835497835502,LOW_FIRST
2024-W35,2024-08-26 00:00:00+00:00,2024-09-01 23:00:00+00:00,64455.8,2024-08-26 00:00:00+00:00,57123.0,2024-09-01 14:00:00+00:00,11.376478144713126,12.836860809131178,HIGH_FIRST
2024-W36,2024-09-02 00:00:00+00:00,2024-09-08 23:00:00+00:00,59790.0,2024-09-03 02:00:00+00:00,52510.8,2024-09-06 21:00:00+00:00,12.174611138986448,13.862291185813197,HIGH_FIRST
2024-W37,2024-09-09 00:00:00+00:00,2024-09-15 23:00:00+00:00,60597.0,2024-09-13 22:00:00+00:00,54557.0,2024-09-09 05:00:00+00:00,9.967490139775895,11.070989973788881,LOW_FIRST
2024-W38,2024-09-16 00:00:00+00:00,2024-09-22 23:00:00+00:00,64126.7,2024-09-20 04:00:00+00:00,57446.3,2024-09-16 17:00:00+00:00,10.417501602296694,11.628947382163854,LOW_FIRST
2024-W39,2024-09-23 00:00:00+00:00,2024-09-29 23:00:00+00:00,66450.0,2024-09-27 14:00:00+00:00,62534.4,2024-09-23 00:00:00+00:00,5.892550790067718,6.261513662879949,LOW_FIRST
2024-W40,2024-09-30 00:00:00+00:00,2024-10-06 23:00:00+00:00,65588.8,2024-09-30 00:00:00+00:00,59815.0,2024-10-03 13:00:00+00:00,8.803027346132271,9.652762684945253,HIGH_FIRST
2024-W41,2024-10-07 00:00:00+00:00,2024-10-13 23:00:00+00:00,64448.2,2024-10-07 14:00:00+00:00,58900.0,2024-10-10 18:00:00+00:00,8.608774178332363,9.419694397283527,HIGH_FIRST
2024-W42,2024-10-14 00:00:00+00:00,2024-10-20 23:00:00+00:00,69425.8,2024-10-20 22:00:00+00:00,62420.0,2024-10-14 00:00:00+00:00,10.0910612481239,11.223646267222048,LOW_FIRST
2024-W43,2024-10-21 00:00:00+00:00,2024-10-27 23:00:00+00:00,69566.0,2024-10-21 00:00:00+00:00,65222.3,2024-10-23 18:00:00+00:00,6.2439985050168145,6.659838736137788,HIGH_FIRST
2024-W44,2024-10-28 00:00:00+00:00,2024-11-03 23:00:00+00:00,73660.0,2024-10-29 19:00:00+00:00,67446.6,2024-11-03 15:00:00+00:00,8.435243008417045,9.212325009711376,HIGH_FIRST
2024-W45,2024-11-04 00:00:00+00:00,2024-11-10 23:00:00+00:00,81699.8,2024-11-10 22:00:00+00:00,66810.0,2024-11-04 21:00:00+00:00,18.225014014722195,22.286783415656345,LOW_FIRST
