role,partition,ref_min,hour,parent_entry_ts,outcome_class,recovery_win,snapshot_min,close_R,running_mfe_from_entry_R,running_mae_from_entry_R,closes_above_H,closes_le_H
CLOCK_SUPPORT,development,360,16,2024-10-23 18:45:00+00:00,REC_TARGET,True,10,0.20302375809935175,0.24190064794816538,0.004319654427648002,2,0
CLOCK_SUPPORT,development,360,16,2024-10-23 18:45:00+00:00,REC_TARGET,True,15,0.37365010799135884,0.35853131749460004,0.004319654427648002,3,0
CLOCK_SUPPORT,development,360,16,2024-11-05 16:30:00+00:00,REC_FAIL,False,5,0.165938864628823,0.09606986899563263,0.0,1,0
CLOCK_SUPPORT,development,360,16,2024-11-05 16:30:00+00:00,REC_FAIL,False,10,0.14119359534206669,0.112081513828236,0.0,2,0
CLOCK_SUPPORT,development,360,16,2024-11-05 16:30:00+00:00,REC_FAIL,False,15,0.17612809315866187,0.112081513828236,0.0,3,0
CLOCK_SUPPORT,development,360,16,2024-11-05 16:30:00+00:00,REC_FAIL,False,30,0.08005822416302925,0.112081513828236,0.027656477438136477,6,0
CLOCK_SUPPORT,development,360,16,2024-11-10 17:50:00+00:00,REC_FAIL,False,5,-0.038461538461539865,0.043392504930966184,0.0690335305719909,0,1
CLOCK_SUPPORT,development,360,16,2024-11-10 17:50:00+00:00,REC_FAIL,False,10,-0.020710059171598388,0.043392504930966184,0.08678500986193237,0,2
CLOCK_SUPPORT,development,360,16,2024-11-10 17:50:00+00:00,REC_FAIL,False,15,-0.03648915187376765,0.043392504930966184,0.1203155818540431,0,3
CLOCK_SUPPORT,development,360,16,2024-11-28 22:55:00+00:00,REC_FAIL,False,5,0.11000000000000228,0.06399999999999864,0.0020000000000038654,1,0
CLOCK_SUPPORT,development,360,16,2024-11-28 22:55:00+00:00,REC_FAIL,False,10,0.039999999999997725,0.06399999999999864,0.028000000000002957,2,0
CLOCK_SUPPORT,development,360,16,2024-11-28 22:55:00+00:00,REC_FAIL,False,15,-0.02400000000000091,0.06399999999999864,0.09000000000000341,2,1
CLOCK_SUPPORT,development,360,16,2024-12-03 18:40:00+00:00,REC_TARGET,True,5,0.11363636363636216,0.02272727272727442,0.01573426573426385,1,0
CLOCK_SUPPORT,development,360,16,2024-12-03 18:40:00+00:00,REC_TARGET,True,10,0.1258741258741257,0.028846153846154944,0.01573426573426385,2,0
CLOCK_SUPPORT,development,360,16,2024-12-03 18:40:00+00:00,REC_TARGET,True,15,0.12762237762237585,0.036713286713288114,0.01573426573426385,3,0
CLOCK_SUPPORT,development,360,16,2024-12-03 18:40:00+00:00,REC_TARGET,True,30,0.1975524475524468,0.10052447552447605,0.01573426573426385,6,0
CLOCK_SUPPORT,development,360,16,2024-12-03 18:40:00+00:00,REC_TARGET,True,60,0.30069930069930056,0.19842657342657435,0.01573426573426385,12,0
CLOCK_SUPPORT,development,360,16,2024-12-15 16:05:00+00:00,REC_FAIL,False,5,-0.0071599045346064805,0.057279236276851844,0.023866348448686008,0,1
CLOCK_SUPPORT,development,360,16,2024-12-15 16:05:00+00:00,REC_FAIL,False,10,-0.002386634844866566,0.057279236276851844,0.10978520286395699,0,2
CLOCK_SUPPORT,development,360,16,2024-12-15 16:05:00+00:00,REC_FAIL,False,15,-0.050119331742245365,0.057279236276851844,0.1264916467780433,0,3
CLOCK_SUPPORT,development,360,16,2024-12-16 16:35:00+00:00,REC_TARGET,True,5,0.056776556776551905,0.04761904761904588,0.05677655677655711,1,0
CLOCK_SUPPORT,development,360,16,2024-12-16 16:35:00+00:00,REC_TARGET,True,10,0.09157509157509144,0.062271062271062806,0.05677655677655711,2,0
CLOCK_SUPPORT,development,360,16,2024-12-16 16:35:00+00:00,REC_TARGET,True,15,0.1666666666666658,0.11538461538461438,0.05677655677655711,3,0
CLOCK_SUPPORT,development,360,16,2024-12-16 16:35:00+00:00,REC_TARGET,True,30,0.21611721611721185,0.19413919413919428,0.05677655677655711,6,0
CLOCK_SUPPORT,development,360,16,2024-12-30 19:00:00+00:00,REC_FAIL,False,5,0.08314606741572811,0.0191011235955042,0.0595505617977529,1,0
CLOCK_SUPPORT,development,360,16,2024-12-30 19:00:00+00:00,REC_FAIL,False,10,0.11460674157303159,0.0191011235955042,0.0595505617977529,2,0
CLOCK_SUPPORT,development,360,16,2024-12-30 19:00:00+00:00,REC_FAIL,False,15,0.13595505617977288,0.0191011235955042,0.0595505617977529,3,0
CLOCK_SUPPORT,development,360,16,2024-12-30 19:00:00+00:00,REC_FAIL,False,30,0.10786516853932347,0.05280898876404478,0.0595505617977529,6,0
CLOCK_SUPPORT,development,360,16,2024-12-30 19:00:00+00:00,REC_FAIL,False,60,0.029213483146066376,0.05280898876404478,0.1022471910112355,12,0
CLOCK_SUPPORT,external,360,16,2020-09-21 18:10:00+00:00,REC_TARGET,True,5,0.1510189228529825,0.10480349344978128,0.0,1,0
CLOCK_SUPPORT,external,360,16,2020-09-21 18:10:00+00:00,REC_TARGET,True,10,0.24999999999999878,0.19104803493449832,0.0,2,0
CLOCK_SUPPORT,external,360,16,2020-09-21 18:10:00+00:00,REC_TARGET,True,15,0.27438136826782966,0.23435225618631705,0.0,3,0
CLOCK_SUPPORT,external,360,16,2020-09-21 18:10:00+00:00,REC_TARGET,True,30,0.2718340611353708,0.3300582241630272,0.0,6,0
CLOCK_SUPPORT,external,360,16,2020-09-21 18:10:00+00:00,REC_TARGET,True,60,0.3165938864628807,0.3300582241630272,0.0,12,0
CLOCK_SUPPORT,external,360,16,2020-09-23 00:15:00+00:00,REC_FAIL,False,5,0.21555555555555683,0.20481481481481478,0.04629629629629703,1,0
CLOCK_SUPPORT,external,360,16,2020-09-23 00:15:00+00:00,REC_FAIL,False,10,0.13333333333333366,0.20481481481481478,0.04629629629629703,2,0
CLOCK_SUPPORT,external,360,16,2020-09-23 00:15:00+00:00,REC_FAIL,False,15,0.05629629629629677,0.20481481481481478,0.04629629629629703,3,0
CLOCK_SUPPORT,external,360,16,2020-09-23 00:15:00+00:00,REC_FAIL,False,30,0.007407407407408248,0.20481481481481478,0.06185185185185254,6,0
CLOCK_SUPPORT,external,360,16,2020-09-23 00:15:00+00:00,REC_FAIL,False,60,0.05777777777777809,0.20481481481481478,0.08555555555555532,12,0
CLOCK_SUPPORT,external,360,16,2020-09-27 00:20:00+00:00,REC_FAIL,False,5,-0.05818965517241527,0.11853448275862181,0.06321839080459703,0,1
CLOCK_SUPPORT,external,360,16,2020-09-27 00:20:00+00:00,REC_FAIL,False,10,-0.04741379310344936,0.11853448275862181,0.08045977011494311,0,2
CLOCK_SUPPORT,external,360,16,2020-09-27 00:20:00+00:00,REC_FAIL,False,15,-0.06321839080459703,0.11853448275862181,0.1041666666666662,0,3
CLOCK_SUPPORT,external,360,16,2020-10-02 16:40:00+00:00,REC_FAIL,False,5,0.002527379949452122,0.010951979780959195,0.010530749789386649,1,0
CLOCK_SUPPORT,external,360,16,2020-10-02 16:40:00+00:00,REC_FAIL,False,10,0.003791069924177248,0.010951979780959195,0.014321819713563895,2,0
CLOCK_SUPPORT,external,360,16,2020-10-02 16:40:00+00:00,REC_FAIL,False,15,-0.04043807919123957,0.010951979780959195,0.06023588879528399,2,1
CLOCK_SUPPORT,external,360,16,2020-10-12 16:10:00+00:00,REC_TARGET,True,5,0.02015113350125723,0.026868178001680034,0.05457598656591059,1,0
CLOCK_SUPPORT,external,360,16,2020-10-12 16:10:00+00:00,REC_TARGET,True,10,0.02015113350125723,0.026868178001680034,0.05457598656591059,2,0
CLOCK_SUPPORT,external,360,16,2020-10-12 16:10:00+00:00,REC_TARGET,True,15,0.1116708648194802,0.0806045340050401,0.05457598656591059,3,0
CLOCK_SUPPORT,external,360,16,2020-10-12 16:10:00+00:00,REC_TARGET,True,30,0.3400503778337512,0.3425692695214139,0.05457598656591059,6,0
CLOCK_SUPPORT,external,360,16,2020-10-18 16:00:00+00:00,REC_FAIL,False,5,-0.05645161290322869,0.05040322580645067,0.05040322580645067,0,1
CLOCK_SUPPORT,external,360,16,2020-10-18 16:00:00+00:00,REC_FAIL,False,10,-0.19758064516129595,0.05040322580645067,0.23185483870967488,0,2
CLOCK_SUPPORT,external,360,16,2020-10-18 16:00:00+00:00,REC_FAIL,False,15,-0.2379032258064529,0.05040322580645067,0.2762096774193565,0,3
CLOCK_SUPPORT,external,360,16,2020-10-30 17:35:00+00:00,REC_FAIL,False,5,-0.012392755004767197,0.007626310772165243,0.03145853193517501,0,1
CLOCK_SUPPORT,external,360,16,2020-10-30 17:35:00+00:00,REC_FAIL,False,10,0.025738798856052666,0.011439466158246807,0.032411820781695404,1,1
CLOCK_SUPPORT,external,360,16,2020-10-30 17:35:00+00:00,REC_FAIL,False,15,0.0019065776930407815,0.011439466158246807,0.032411820781695404,2,1
CLOCK_SUPPORT,external,360,16,2020-10-31 16:00:00+00:00,REC_FAIL,False,5,-0.006557377049183228,0.0,0.050819672131145445,0,1
CLOCK_SUPPORT,external,360,16,2020-10-31 16:00:00+00:00,REC_FAIL,False,10,-0.05409836065573888,0.0,0.12295081967212819,0,2
CLOCK_SUPPORT,external,360,16,2020-10-31 16:00:00+00:00,REC_FAIL,False,15,0.0,0.0,0.12295081967212819,0,3
CLOCK_SUPPORT,external,360,16,2020-11-10 16:25:00+00:00,REC_FAIL,False,5,-0.042979942693408275,0.08022922636102921,0.05229226361031748,0,1
CLOCK_SUPPORT,external,360,16,2020-11-10 16:25:00+00:00,REC_FAIL,False,10,-0.02077363896848072,0.08022922636102921,0.07736389684813871,0,2
CLOCK_SUPPORT,external,360,16,2020-11-10 16:25:00+00:00,REC_FAIL,False,15,0.058739255014326655,0.1683381088825208,0.10315186246418495,1,2
CLOCK_SUPPORT,external,360,16,2020-11-18 17:05:00+00:00,REC_FAIL,False,5,0.04657070279424264,0.022861981371721986,0.031329381879761316,1,0
CLOCK_SUPPORT,external,360,16,2020-11-18 17:05:00+00:00,REC_FAIL,False,10,0.083827265029636,0.04826418289585126,0.1346316680778983,2,0
CLOCK_SUPPORT,external,360,16,2020-11-18 17:05:00+00:00,REC_FAIL,False,15,0.031329381879761316,0.04826418289585126,0.1346316680778983,3,0
CLOCK_SUPPORT,external,360,16,2020-11-18 17:05:00+00:00,REC_FAIL,False,30,-0.0956816257409001,0.04826418289585126,0.25402201524131907,4,2
CLOCK_SUPPORT,external,360,16,2020-11-22 17:50:00+00:00,REC_FAIL,False,5,0.16609167077378043,0.08575653031049925,0.021192705766386134,1,0
CLOCK_SUPPORT,external,360,16,2020-11-22 17:50:00+00:00,REC_FAIL,False,10,0.05766387382947393,0.08575653031049925,0.04534253326761888,2,0
CLOCK_SUPPORT,external,360,16,2020-11-22 17:50:00+00:00,REC_FAIL,False,15,0.07343518974864638,0.08575653031049925,0.06456382454410874,3,0
CLOCK_SUPPORT,external,360,16,2020-11-22 17:50:00+00:00,REC_FAIL,False,30,0.06209955643173948,0.08575653031049925,0.07737801872843676,6,0
CLOCK_SUPPORT,external,360,16,2020-11-22 17:50:00+00:00,REC_FAIL,False,60,0.11779201577131712,0.08575653031049925,0.10004928536224621,12,0
CLOCK_SUPPORT,external,360,16,2020-11-24 01:50:00+00:00,REC_FAIL,False,5,-0.043429844097995766,0.12082405345211379,0.08129175946547988,0,1
CLOCK_SUPPORT,external,360,16,2020-11-24 01:50:00+00:00,REC_FAIL,False,10,-0.02783964365256069,0.12082405345211379,0.08129175946547988,0,2
CLOCK_SUPPORT,external,360,16,2020-11-24 01:50:00+00:00,REC_FAIL,False,15,-0.13140311804008964,0.12082405345211379,0.14142538975501306,0,3
CLOCK_SUPPORT,external,360,16,2020-12-02 17:10:00+00:00,REC_TARGET,True,5,0.1336492890995259,0.17061611374407362,0.09857819905213433,1,0
CLOCK_SUPPORT,external,360,16,2020-12-02 17:10:00+00:00,REC_TARGET,True,10,0.17156398104265383,0.17061611374407362,0.09857819905213433,2,0
CLOCK_SUPPORT,external,360,16,2020-12-02 17:10:00+00:00,REC_TARGET,True,15,0.14597156398104322,0.17061611374407362,0.09952606635071032,3,0
CLOCK_SUPPORT,external,360,16,2020-12-02 17:10:00+00:00,REC_TARGET,True,30,0.29857819905213095,0.17061611374407362,0.09952606635071032,6,0
CLOCK_SUPPORT,external,360,16,2020-12-05 16:15:00+00:00,REC_TARGET,True,5,0.2916666666666699,0.01388888888888739,0.10937499999999976,1,0
CLOCK_SUPPORT,external,360,16,2020-12-05 16:15:00+00:00,REC_TARGET,True,10,0.2777777777777786,0.03819444444444418,0.10937499999999976,2,0
CLOCK_SUPPORT,external,360,16,2020-12-05 16:15:00+00:00,REC_TARGET,True,15,0.2100694444444449,0.03819444444444418,0.10937499999999976,3,0
CLOCK_SUPPORT,external,360,16,2020-12-05 16:15:00+00:00,REC_TARGET,True,30,0.3489583333333342,0.09722222222222329,0.10937499999999976,6,0
CLOCK_SUPPORT,external,360,16,2020-12-16 23:35:00+00:00,REC_FAIL,False,5,-0.016905071521456025,0.09492847854356276,0.07022106631989548,0,1
CLOCK_SUPPORT,external,360,16,2020-12-16 23:35:00+00:00,REC_FAIL,False,10,0.09037711313394037,0.09492847854356276,0.07152145643693189,1,1
CLOCK_SUPPORT,external,360,16,2020-12-16 23:35:00+00:00,REC_FAIL,False,15,0.02535760728218476,0.09492847854356276,0.07152145643693189,2,1
CLOCK_SUPPORT,external,360,16,2020-12-16 23:35:00+00:00,REC_FAIL,False,30,0.04096228868660582,0.09492847854356276,0.07152145643693189,5,1
CLOCK_SUPPORT,external,360,16,2020-12-28 16:05:00+00:00,REC_TARGET,True,5,0.08100558659217903,0.032122905027932476,0.032122905027932476,1,0
CLOCK_SUPPORT,external,360,16,2020-12-28 16:05:00+00:00,REC_TARGET,True,10,0.07821229050279387,0.032122905027932476,0.0530726256983243,2,0
CLOCK_SUPPORT,external,360,16,2020-12-28 16:05:00+00:00,REC_TARGET,True,15,0.11452513966480408,0.032122905027932476,0.0530726256983243,3,0
CLOCK_SUPPORT,external,360,16,2020-12-28 16:05:00+00:00,REC_TARGET,True,30,0.10893854748603377,0.032122905027932476,0.0530726256983243,6,0
CLOCK_SUPPORT,external,360,16,2020-12-28 16:05:00+00:00,REC_TARGET,True,60,0.11871508379888183,0.05027932960893914,0.0530726256983243,12,0
CLOCK_SUPPORT,external,360,16,2020-12-31 17:10:00+00:00,REC_FAIL,False,5,0.17853560682046155,0.05717151454363121,0.012036108324975812,1,0
CLOCK_SUPPORT,external,360,16,2020-12-31 17:10:00+00:00,REC_FAIL,False,10,0.20060180541624867,0.20561685055165435,0.012036108324975812,2,0
CLOCK_SUPPORT,external,360,16,2020-12-31 17:10:00+00:00,REC_FAIL,False,15,0.14944834503510426,0.20561685055165435,0.012036108324975812,3,0
CLOCK_SUPPORT,external,360,16,2020-12-31 17:10:00+00:00,REC_FAIL,False,30,0.17251755265797253,0.20561685055165435,0.055165496489468946,6,0
CLOCK_SUPPORT,external,360,16,2020-12-31 17:10:00+00:00,REC_FAIL,False,60,0.19658976930792416,0.20561685055165435,0.055165496489468946,12,0
CLOCK_SUPPORT,external,360,16,2021-01-04 02:05:00+00:00,REC_FAIL,False,5,0.015003572279114002,0.007620862110026412,0.058347225529887435,1,0
CLOCK_SUPPORT,external,360,16,2021-01-04 02:05:00+00:00,REC_FAIL,False,10,-0.04501071683734307,0.007620862110026412,0.11193141224100903,1,1
CLOCK_SUPPORT,external,360,16,2021-01-04 02:05:00+00:00,REC_FAIL,False,15,0.016194331983804936,0.009526077637532751,0.11193141224100903,2,1
CLOCK_SUPPORT,external,360,16,2021-01-16 03:15:00+00:00,REC_FAIL,False,5,0.044536817102138165,0.04483372921615304,0.013361045130640526,1,0
CLOCK_SUPPORT,external,360,16,2021-01-16 03:15:00+00:00,REC_FAIL,False,10,0.11935866983372934,0.11490498812351539,0.013361045130640526,2,0
CLOCK_SUPPORT,external,360,16,2021-01-16 03:15:00+00:00,REC_FAIL,False,15,0.0736342042755343,0.11490498812351539,0.013361045130640526,3,0
CLOCK_SUPPORT,external,360,16,2021-01-22 16:30:00+00:00,REC_TARGET,True,5,0.08965748824714553,0.048018804566823295,0.008059100067159769,1,0
CLOCK_SUPPORT,external,360,16,2021-01-22 16:30:00+00:00,REC_TARGET,True,10,0.098388179986567,0.056077904633981566,0.008059100067159769,2,0
CLOCK_SUPPORT,external,360,16,2021-01-22 16:30:00+00:00,REC_TARGET,True,15,0.09973136333109488,0.06850235057085281,0.008059100067159769,3,0
CLOCK_SUPPORT,external,360,16,2021-01-22 16:30:00+00:00,REC_TARGET,True,30,0.027871054398924615,0.06850235057085281,0.06279382135661644,6,0
CLOCK_SUPPORT,external,360,16,2021-01-22 16:30:00+00:00,REC_TARGET,True,60,0.03492276695768885,0.08294157152451215,0.06380120886501049,12,0
CLOCK_SUPPORT,external,360,16,2021-01-27 16:05:00+00:00,REC_FAIL,False,5,0.04029785370126972,0.0056942619360494055,0.05869469995619737,1,0
CLOCK_SUPPORT,external,360,16,2021-01-27 16:05:00+00:00,REC_FAIL,False,10,-0.019710906701707085,0.0056942619360494055,0.14761279018834897,1,1
CLOCK_SUPPORT,external,360,16,2021-01-27 16:05:00+00:00,REC_FAIL,False,15,-0.001314060446779435,0.012702584318878244,0.14761279018834897,1,2
CLOCK_SUPPORT,external,360,16,2021-02-17 19:05:00+00:00,REC_FAIL,False,5,0.05906357388316118,0.06765463917525645,0.00708762886597812,1,0
CLOCK_SUPPORT,external,360,16,2021-02-17 19:05:00+00:00,REC_FAIL,False,10,0.07173539518900408,0.06915807560137359,0.00708762886597812,2,0
CLOCK_SUPPORT,external,360,16,2021-02-17 19:05:00+00:00,REC_FAIL,False,15,0.11597938144329949,0.09901202749141086,0.00708762886597812,3,0
CLOCK_SUPPORT,external,360,16,2021-02-17 19:05:00+00:00,REC_FAIL,False,30,0.024699312714776284,0.10545532646048326,0.029424398625429636,6,0
CLOCK_SUPPORT,external,360,16,2021-02-17 19:05:00+00:00,REC_FAIL,False,60,0.09643470790378036,0.1256443298969081,0.029424398625429636,12,0
CLOCK_SUPPORT,external,360,16,2021-03-13 17:50:00+00:00,REC_FAIL,False,5,-0.0592528236316224,0.026759339704604063,0.13240660295395318,0,1
CLOCK_SUPPORT,external,360,16,2021-03-13 17:50:00+00:00,REC_FAIL,False,10,-0.03892267593396927,0.026759339704604063,0.13240660295395318,0,2
CLOCK_SUPPORT,external,360,16,2021-03-13 17:50:00+00:00,REC_FAIL,False,15,-0.041529105125976316,0.026759339704604063,0.13240660295395318,0,3
CLOCK_SUPPORT,external,360,16,2021-03-15 20:10:00+00:00,REC_FAIL,False,5,0.07772580064771609,0.06333213386110058,0.03562432529686947,1,0
CLOCK_SUPPORT,external,360,16,2021-03-15 20:10:00+00:00,REC_FAIL,False,10,-0.0757466714645549,0.06333213386110058,0.20582943504857848,1,1
CLOCK_SUPPORT,external,360,16,2021-03-15 20:10:00+00:00,REC_FAIL,False,15,-0.11730838431090475,0.06333213386110058,0.2295789852464904,1,2
CLOCK_SUPPORT,external,360,16,2021-03-26 16:20:00+00:00,REC_TARGET,True,5,0.14543552184148603,0.08906617839393069,0.013863458017264149,1,0
CLOCK_SUPPORT,external,360,16,2021-03-26 16:20:00+00:00,REC_TARGET,True,10,0.16950039236201933,0.11522364635103421,0.013863458017264149,2,0
CLOCK_SUPPORT,external,360,16,2021-03-26 16:20:00+00:00,REC_TARGET,True,15,0.1484436306565527,0.11626994506931818,0.013863458017264149,3,0
CLOCK_SUPPORT,external,360,16,2021-03-26 16:20:00+00:00,REC_TARGET,True,30,0.1910803034266291,0.22299241433429323,0.013863458017264149,6,0
CLOCK_SUPPORT,external,360,16,2021-03-26 16:20:00+00:00,REC_TARGET,True,60,0.3467172377713843,0.2959717499346067,0.013863458017264149,12,0
CLOCK_SUPPORT,external,360,16,2021-03-27 16:10:00+00:00,REC_TARGET,True,5,0.13837584286132582,0.028877162122545038,0.08956317795367863,1,0
CLOCK_SUPPORT,external,360,16,2021-03-27 16:10:00+00:00,REC_TARGET,True,10,0.17736734095572906,0.13031369099971005,0.08956317795367863,2,0
CLOCK_SUPPORT,external,360,16,2021-03-27 16:10:00+00:00,REC_TARGET,True,15,0.16695983582526702,0.13031369099971005,0.08956317795367863,3,0
CLOCK_SUPPORT,external,360,16,2021-03-27 16:10:00+00:00,REC_TARGET,True,30,0.30093814130753016,0.29771328056288804,0.08956317795367863,6,0
CLOCK_SUPPORT,external,360,16,2021-03-29 17:45:00+00:00,REC_FAIL,False,5,0.1826897110450948,0.10248447204969037,0.014987847691059939,1,0
CLOCK_SUPPORT,external,360,16,2021-03-29 17:45:00+00:00,REC_FAIL,False,10,0.020253848231164672,0.11828247366999976,0.10342965163380914,2,0
CLOCK_SUPPORT,external,360,16,2021-03-29 17:45:00+00:00,REC_FAIL,False,15,-0.05900621118012577,0.11828247366999976,0.17863894139886666,2,1
CLOCK_SUPPORT,external,360,16,2021-04-03 21:45:00+00:00,REC_FAIL,False,5,-0.12959010562031364,0.003830788595195895,0.21266349258468822,0,1
CLOCK_SUPPORT,external,360,16,2021-04-03 21:45:00+00:00,REC_FAIL,False,10,-0.11164012477425565,0.003830788595195895,0.32917419142997995,0,2
CLOCK_SUPPORT,external,360,16,2021-04-03 21:45:00+00:00,REC_FAIL,False,15,0.05516335577081117,0.015706233240300252,0.32917419142997995,1,2
CLOCK_SUPPORT,external,360,16,2021-04-04 16:00:00+00:00,REC_FAIL,False,5,0.24753457431289183,0.26241465834160016,0.01231254011787394,1,0
CLOCK_SUPPORT,external,360,16,2021-04-04 16:00:00+00:00,REC_FAIL,False,10,0.18492151485090771,0.26241465834160016,0.01231254011787394,2,0
CLOCK_SUPPORT,external,360,16,2021-04-04 16:00:00+00:00,REC_FAIL,False,15,0.12353387407364214,0.26241465834160016,0.01231254011787394,3,0
CLOCK_SUPPORT,external,360,16,2021-04-04 16:00:00+00:00,REC_FAIL,False,30,0.12569294508957377,0.26241465834160016,0.01231254011787394,6,0
CLOCK_SUPPORT,external,360,16,2021-04-06 17:00:00+00:00,REC_TARGET,True,5,0.11865035224323343,0.039144022458815805,0.06409237777424774,1,0
CLOCK_SUPPORT,external,360,16,2021-04-06 17:00:00+00:00,REC_TARGET,True,10,0.07728163567985653,0.039144022458815805,0.06907145505588312,2,0
CLOCK_SUPPORT,external,360,16,2021-04-06 17:00:00+00:00,REC_TARGET,True,15,0.10260077334604771,0.039144022458815805,0.06907145505588312,3,0
CLOCK_SUPPORT,external,360,16,2021-04-06 17:00:00+00:00,REC_TARGET,True,30,0.3946713279305055,0.2805233328036437,0.06907145505588312,6,0
CLOCK_SUPPORT,external,360,16,2021-04-09 03:05:00+00:00,REC_FAIL,False,5,-0.027047192687931265,0.0,0.07601193807125545,0,1
CLOCK_SUPPORT,external,360,16,2021-04-09 03:05:00+00:00,REC_FAIL,False,10,-0.07036933407946278,0.0,0.12469688490953106,0,2
CLOCK_SUPPORT,external,360,16,2021-04-09 03:05:00+00:00,REC_FAIL,False,15,-0.04649319156873814,0.0,0.15505502704719243,0,3
CLOCK_SUPPORT,external,360,16,2021-04-12 23:05:00+00:00,REC_FAIL,False,5,-0.03983190206468138,0.0,0.04921127961508009,0,1
CLOCK_SUPPORT,external,360,16,2021-04-12 23:05:00+00:00,REC_FAIL,False,10,-0.04506973628113654,0.0,0.05664169559656495,0,2
CLOCK_SUPPORT,external,360,16,2021-04-12 23:05:00+00:00,REC_FAIL,False,15,0.07600950118764875,0.11102990437907394,0.06352396613679184,1,2
CLOCK_SUPPORT,external,360,16,2021-04-14 16:35:00+00:00,REC_FAIL,False,5,0.20568802068371178,0.011146222349900007,0.1305372019534615,1,0
CLOCK_SUPPORT,external,360,16,2021-04-14 16:35:00+00:00,REC_FAIL,False,10,0.0602700373455907,0.011146222349900007,0.2583740304510197,2,0
CLOCK_SUPPORT,external,360,16,2021-04-14 16:35:00+00:00,REC_FAIL,False,15,0.1278368284975582,0.011146222349900007,0.3197357081298475,3,0
CLOCK_SUPPORT,external,360,16,2021-04-15 20:35:00+00:00,REC_FAIL,False,5,0.14061624649860038,0.027100840336133542,0.029131652661066248,1,0
CLOCK_SUPPORT,external,360,16,2021-04-15 20:35:00+00:00,REC_FAIL,False,10,0.17317927170868572,0.052801120448178224,0.029131652661066248,2,0
CLOCK_SUPPORT,external,360,16,2021-04-15 20:35:00+00:00,REC_FAIL,False,15,0.1390756302521029,0.1265406162464975,0.029131652661066248,3,0
CLOCK_SUPPORT,external,360,16,2021-04-15 20:35:00+00:00,REC_FAIL,False,30,0.008053221288516555,0.13718487394957882,0.14796918767507128,6,0
CLOCK_SUPPORT,external,360,16,2021-04-19 17:40:00+00:00,REC_FAIL,False,5,0.03498822605965468,0.07700156985871179,0.0019427001569862251,1,0
CLOCK_SUPPORT,external,360,16,2021-04-19 17:40:00+00:00,REC_FAIL,False,10,-0.03102433281004662,0.07700156985871179,0.08714678178964015,1,1
CLOCK_SUPPORT,external,360,16,2021-04-19 17:40:00+00:00,REC_FAIL,False,15,-0.003414442700156002,0.07700156985871179,0.08714678178964015,1,2
CLOCK_SUPPORT,external,360,16,2021-04-20 19:40:00+00:00,REC_FAIL,False,5,-0.003999252476172648,0.04855167258456329,0.06395066342739768,0,1
CLOCK_SUPPORT,external,360,16,2021-04-20 19:40:00+00:00,REC_FAIL,False,10,0.03289104840216681,0.04855167258456329,0.06395066342739768,1,1
CLOCK_SUPPORT,external,360,16,2021-04-20 19:40:00+00:00,REC_FAIL,False,15,0.10188749766398683,0.1021117548121829,0.06395066342739768,2,1
CLOCK_SUPPORT,external,360,16,2021-04-20 19:40:00+00:00,REC_FAIL,False,30,0.04571108204073969,0.1021117548121829,0.06395066342739768,5,1
CLOCK_SUPPORT,external,360,16,2021-04-20 19:40:00+00:00,REC_FAIL,False,60,0.1292094935526058,0.18131190431694827,0.06395066342739768,11,1
CLOCK_SUPPORT,external,360,16,2021-04-22 16:00:00+00:00,REC_FAIL,False,5,0.12252812521836212,0.014080078261477877,0.09978338341136264,1,0
CLOCK_SUPPORT,external,360,16,2021-04-22 16:00:00+00:00,REC_FAIL,False,10,-0.001711969813432444,0.014080078261477877,0.15177136468450714,1,1
CLOCK_SUPPORT,external,360,16,2021-04-22 16:00:00+00:00,REC_FAIL,False,15,0.17371252882398128,0.03895604779540194,0.15177136468450714,2,1
CLOCK_SUPPORT,external,360,16,2021-04-23 20:20:00+00:00,REC_FAIL,False,5,-0.11906417298199289,0.040916359591183726,0.2035041368281997,0,1
CLOCK_SUPPORT,external,360,16,2021-04-23 20:20:00+00:00,REC_FAIL,False,10,-0.05499548077591622,0.040916359591183726,0.2035041368281997,0,2
CLOCK_SUPPORT,external,360,16,2021-04-23 20:20:00+00:00,REC_FAIL,False,15,-0.13234373913648198,0.040916359591183726,0.2035041368281997,0,3
CLOCK_SUPPORT,external,360,16,2021-05-01 16:35:00+00:00,REC_FAIL,False,5,-0.02419498662439377,0.0,0.22344198949767177,0,1
CLOCK_SUPPORT,external,360,16,2021-05-01 16:35:00+00:00,REC_FAIL,False,10,0.0031903299316346865,0.0,0.22344198949767177,1,1
CLOCK_SUPPORT,external,360,16,2021-05-01 16:35:00+00:00,REC_FAIL,False,15,0.06063608441494051,0.0,0.22344198949767177,2,1
CLOCK_SUPPORT,external,360,16,2021-05-08 22:20:00+00:00,REC_TARGET,True,5,0.38636363636364035,0.3348291835552987,4.825323296478213e-05,1,0
CLOCK_SUPPORT,external,360,16,2021-05-08 22:20:00+00:00,REC_TARGET,True,10,0.43563018722254804,0.3681239143022601,4.825323296478213e-05,2,0
CLOCK_SUPPORT,external,360,16,2021-05-11 18:15:00+00:00,REC_TARGET,True,5,-0.09519572953736605,0.0017793594306071588,0.13256227758006897,0,1
