hour_wib,character_rule,raw_component_id,component_size,halo_cell_count,halo_economic_support_count,halo_economic_support_ratio,component_min_half_exp_floor,component_min_half_exp_mean,component_exp_floor,component_exp_mean,component_pf_median,component_dd_max,component_wr_min,component_wr_mean,component_trade_sum,min_lb,max_lb,min_hold,max_hold,component_cells
1,DRIVE_UP__RANGE_MID,1,8,13,10,0.7692307692307693,1.0201606193263482,1.9680168207786333,2.065269208107343,3.0517114023886514,2.3837067954295406,88.29947458176702,0.5594405594405595,0.6115101115101116,972,180,360,120,480,LB360/H120;LB360/H240;LB180/H360;LB240/H360;LB360/H360;LB180/H480;LB240/H480;LB360/H480
1,DRIVE_UP__RV_MID,1,1,4,2,0.5,2.3012238312303426,2.3012238312303426,2.592171675737363,2.592171675737363,1.8589959890818453,70.23034242290436,0.5566037735849056,0.5566037735849056,106,60,60,360,360,LB60/H360
1,DRIVE_UP__RV_MID,2,2,7,3,0.42857142857142855,0.4395825708820379,0.48907904294998594,1.3425759729084643,1.5293093308526966,1.5182832670879736,108.27273803554516,0.5779816513761468,0.6009174311926606,218,180,180,360,480,LB180/H360;LB180/H480
1,DRIVE_UP__RV_MID,3,1,3,2,0.6666666666666666,2.488424647094745,2.488424647094745,2.884845461868158,2.884845461868158,2.026727866503472,83.61676116075768,0.6517857142857143,0.6517857142857143,112,360,360,480,480,LB360/H480
1,DRIVE_UP__STR_B60_80,1,5,9,5,0.5555555555555556,0.7363942073401333,2.4141744819235593,1.705565643758317,2.9991441184945797,2.340861273399357,88.8695295487404,0.5866666666666667,0.6575757575757576,366,240,360,120,480,LB360/H120;LB360/H240;LB240/H360;LB360/H360;LB360/H480
1,DRIVE_UP__STR_B60_80,2,1,4,1,0.25,1.3363648076916492,1.3363648076916492,1.7965087145407903,1.7965087145407903,1.6421915942416712,76.1648733192163,0.5897435897435898,0.5897435897435898,78,180,180,480,480,LB180/H480
1,DRIVE_UP__STR_B80_100,1,1,3,1,0.3333333333333333,1.2934625466762817,1.2934625466762817,1.2946263172136825,1.2946263172136825,1.310725640446082,77.67965024446679,0.5942028985507246,0.5942028985507246,69,360,360,480,480,LB360/H480
1,EFF_HIGH__EXT_MID,1,1,5,1,0.2,0.3014257109571234,0.3014257109571234,1.5112413148219472,1.5112413148219472,1.4916844562571523,94.33785042070345,0.6082474226804123,0.6082474226804123,97,120,120,360,360,LB120/H360
1,EFF_HIGH__RANGE_LOW,1,1,5,1,0.2,0.3703396849850116,0.3703396849850116,1.2032704088390664,1.2032704088390664,1.4225110731730866,88.90105871921915,0.55,0.55,60,120,120,360,360,LB120/H360
1,EFF_HIGH__RANGE_MID,1,1,4,2,0.5,2.420618937737118,2.420618937737118,2.455364562054126,2.455364562054126,2.3454234303896766,50.94087260405082,0.6021505376344086,0.6021505376344086,93,360,360,240,240,LB360/H240
1,EFF_HIGH__RANGE_MID,2,4,10,4,0.4,0.1731803040027213,0.7694196402168869,2.090165094716194,2.4243059323029863,2.1097136502679636,98.00712418085531,0.5789473684210527,0.6098410087719298,382,180,240,360,480,LB180/H360;LB240/H360;LB180/H480;LB240/H480
1,EFF_HIGH__RV_LOW,1,8,13,10,0.7692307692307693,0.0862242263510584,1.5496980796440587,1.0028535346604364,2.1633975115005546,2.359960484360733,119.28105510588458,0.5652173913043478,0.6350469142328532,826,180,360,120,480,LB240/H120;LB360/H120;LB240/H240;LB360/H240;LB180/H360;LB240/H360;LB360/H360;LB240/H480
1,EFF_HIGH__RV_LOW,2,1,5,2,0.4,0.5090058724561687,0.5090058724561687,1.1378533835917344,1.1378533835917344,1.4470911689088006,100.39869526714742,0.5701754385964912,0.5701754385964912,114,120,120,240,240,LB120/H240
1,EFF_HIGH__RV_MID,1,3,7,3,0.42857142857142855,1.5668885399777122,1.7751402762858455,1.8391502778810724,2.085524773490206,1.7024753496426717,80.59779651318662,0.6164383561643836,0.6255707762557078,219,60,60,240,480,LB60/H240;LB60/H360;LB60/H480
1,EFF_LOW__EXT_LOW,1,1,4,1,0.25,0.8420232416916457,0.8420232416916457,0.987873330631744,0.987873330631744,1.59496572478622,47.397449085366034,0.5611111111111111,0.5611111111111111,180,120,120,120,120,LB120/H120
1,EFF_LOW__RANGE_MID,1,5,11,6,0.5454545454545454,1.3844883802919608,1.9601943548292868,1.4044623339105131,2.5209836674907504,2.3550956903819187,68.97536433043291,0.5543478260869565,0.5749597423510467,492,240,360,240,480,LB240/H240;LB360/H240;LB240/H360;LB360/H360;LB240/H480
1,EFF_LOW__RANGE_MID,2,2,7,3,0.42857142857142855,0.3953837257569192,0.8864714144666161,1.1998829231171917,1.697834179753789,1.5780054633872673,51.372781760072414,0.5567010309278351,0.5771310032687955,179,60,120,360,360,LB60/H360;LB120/H360
1,EFF_LOW__RV_HIGH,1,1,4,1,0.25,0.6685702746977741,0.6685702746977741,0.960403295652302,0.960403295652302,1.322416487220449,46.91607896010508,0.6029411764705882,0.6029411764705882,68,120,120,120,120,LB120/H120
1,EFF_LOW__RV_HIGH,2,1,4,1,0.25,0.1193077362076372,0.1193077362076372,2.2419037503012764,2.2419037503012764,1.6594830234329716,78.51675425409114,0.5957446808510638,0.5957446808510638,94,360,360,360,360,LB360/H360
1,EFF_LOW__RV_MID,1,3,7,5,0.7142857142857143,1.2247734203189404,1.7962367322326909,1.8114272901670851,2.1536097997805856,2.097943980107839,59.291737023019465,0.5632183908045977,0.5977011494252874,261,60,60,120,360,LB60/H120;LB60/H240;LB60/H360
1,EFF_MID__EXT_HIGH,1,4,10,4,0.4,0.5607355371945273,1.3001415528134888,1.333519568289535,1.947430438094949,1.7488310328593903,120.85811122052492,0.5945945945945946,0.6075094081423195,311,240,360,240,480,LB240/H240;LB240/H360;LB360/H360;LB240/H480
1,EFF_MID__EXT_MID,1,1,4,1,0.25,0.6795535303675494,0.6795535303675494,1.362708996437234,1.362708996437234,1.5096960641542987,87.81728763114788,0.5701754385964912,0.5701754385964912,114,60,60,240,240,LB60/H240
1,EFF_MID__EXT_MID,2,1,5,1,0.2,0.291448805221582,0.291448805221582,1.048187142389733,1.048187142389733,1.377622632382622,118.72999965495644,0.5877192982456141,0.5877192982456141,114,180,180,240,240,LB180/H240
1,EFF_MID__RANGE_MID,1,1,5,2,0.4,0.86249073415594,0.86249073415594,1.5744950145522925,1.5744950145522925,1.6873606109074255,66.44054494973258,0.5714285714285714,0.5714285714285714,112,240,240,240,240,LB240/H240
1,EFF_MID__RV_MID,1,2,8,5,0.625,0.47612530729336,0.7997433955945132,2.122861147872301,2.350051314305227,2.2046108508317577,73.82812600075937,0.5531914893617021,0.5585106382978724,188,180,180,240,360,LB180/H240;LB180/H360
1,RANGE_MID,1,1,5,2,0.4,0.73098554752582,0.73098554752582,1.9518209126506925,1.9518209126506925,1.7415539077905904,113.45227824253332,0.5571428571428572,0.5571428571428572,280,180,180,360,360,LB180/H360
1,RV_HIGH__RANGE_MID,1,5,12,5,0.4166666666666667,0.4189760213152051,0.8040328904774878,1.898552318245692,2.438050393637658,2.410675945373774,50.62599364552848,0.5806451612903226,0.6226236559139785,336,180,360,240,360,LB180/H240;LB240/H240;LB360/H240;LB240/H360;LB360/H360
1,RV_LOW__RANGE_MID,1,4,11,6,0.5454545454545454,1.4102006142397674,2.5914987284566946,1.9470384898121904,3.119283925565818,2.9354534717021834,76.5492068132097,0.5517241379310345,0.6005747126436781,348,180,240,240,480,LB240/H240;LB240/H360;LB180/H480;LB240/H480
1,RV_MID,1,1,3,2,0.6666666666666666,0.5713478065163152,0.5713478065163152,1.133666589253384,1.133666589253384,1.5413125146058622,76.38131494756854,0.5518672199170125,0.5518672199170125,241,60,60,120,120,LB60/H120
1,RV_MID,2,1,4,3,0.75,1.7500233188682943,1.7500233188682943,1.8817584600522808,1.8817584600522808,1.5784908693341675,101.68024892580316,0.5560165975103735,0.5560165975103735,241,60,60,360,360,LB60/H360
1,RV_MID__RANGE_MID,1,1,3,2,0.6666666666666666,0.7519140703694304,0.7519140703694304,1.425029017307806,1.425029017307806,1.7339311064218217,43.73520705498691,0.5789473684210527,0.5789473684210527,133,60,60,120,120,LB60/H120
1,RV_MID__RANGE_MID,2,1,3,2,0.6666666666666666,0.8016631609739362,0.8016631609739362,0.983550376378868,0.983550376378868,1.354985128868727,114.05495322355966,0.5683453237410072,0.5683453237410072,139,360,360,120,120,LB360/H120
1,RV_MID__RANGE_MID,3,1,4,2,0.5,1.8248707668017012,1.8248707668017012,2.122679135655993,2.122679135655993,1.6131916749076731,80.24889935265999,0.556390977443609,0.556390977443609,133,60,60,360,360,LB60/H360
1,RV_MID__RANGE_MID,4,1,5,1,0.2,1.317183328676145,1.317183328676145,2.9452357165408904,2.9452357165408904,2.363168061048214,51.73355407673034,0.5801526717557252,0.5801526717557252,131,180,180,360,360,LB180/H360
1,STR_B60_80,1,1,4,2,0.5,0.8134106742624868,0.8134106742624868,1.3617733481107108,1.3617733481107108,1.5856856774053851,60.89801078546685,0.5705128205128205,0.5705128205128205,156,360,360,240,240,LB360/H240
1,STR_B60_80,2,1,4,1,0.25,0.9902287729333624,0.9902287729333624,1.5689627087527882,1.5689627087527882,1.5037891421065182,123.24195588719196,0.5523255813953488,0.5523255813953488,172,180,180,480,480,LB180/H480
2,DRIVE_DOWN__EFF_HIGH,1,1,3,1,0.3333333333333333,0.1173393961043649,0.1173393961043649,0.5901998785986088,0.5901998785986088,1.3405508140301483,75.59563371791012,0.5569620253164557,0.5569620253164557,158,360,360,120,120,LB360/H120
2,DRIVE_DOWN__EFF_MID,1,6,12,9,0.75,0.4667490643267044,1.1413847813958162,0.7357864010725441,2.0947696571780643,1.655710658514172,100.78240026922532,0.5845070422535211,0.6119600832169235,878,60,180,240,480,LB180/H240;LB60/H360;LB120/H360;LB180/H360;LB60/H480;LB120/H480
2,DRIVE_DOWN__EXT_MID,1,1,5,2,0.4,0.3789665209774298,0.3789665209774298,1.3017589144881372,1.3017589144881372,1.4627190099491478,112.61650273684852,0.64,0.64,150,120,120,360,360,LB120/H360
2,DRIVE_DOWN__RANGE_MID,1,8,14,9,0.6428571428571429,0.0110831742711878,0.3263968563698082,0.5774195273102101,1.0401223356032998,1.5132294736925918,115.10845368248906,0.5608108108108109,0.6004603323086339,1141,60,240,120,360,LB60/H120;LB120/H120;LB180/H120;LB240/H120;LB60/H240;LB120/H240;LB180/H240;LB180/H360
2,DRIVE_DOWN__RV_LOW,1,1,4,1,0.25,0.5204578351898784,0.5204578351898784,1.0257478809468863,1.0257478809468863,1.4617990558466023,67.28136469063004,0.5522388059701493,0.5522388059701493,201,240,240,480,480,LB240/H480
2,DRIVE_DOWN__STR_B20_40,1,1,4,2,0.5,0.5523787586841916,0.5523787586841916,0.6915561642138831,0.6915561642138831,1.522865067288168,33.66736655722423,0.589041095890411,0.589041095890411,73,120,120,120,120,LB120/H120
2,DRIVE_DOWN__STR_B20_40,2,2,7,2,0.2857142857142857,0.056348681979384,0.5100124763323888,1.116478630752243,1.175789160486456,1.9279493282566125,64.16454699416633,0.6017699115044248,0.6150442477876106,226,240,240,120,240,LB240/H120;LB240/H240
2,DRIVE_DOWN__STR_B20_40,3,1,4,1,0.25,0.6554867547308664,0.6554867547308664,0.7627833743922191,0.7627833743922191,1.255652057469988,64.94824363494524,0.5681818181818182,0.5681818181818182,88,60,60,360,360,LB60/H360
2,DRIVE_DOWN__STR_B40_60,1,5,12,6,0.5,0.0630599409417334,0.5243147267257562,0.6517556896057474,0.971901450516825,1.3946783736353991,86.04620511991087,0.5877192982456141,0.6204146730462521,492,120,180,120,360,LB120/H120;LB180/H120;LB120/H240;LB180/H240;LB120/H360
2,DRIVE_DOWN__STR_B60_80,1,1,5,1,0.2,0.3386731221271526,0.3386731221271526,2.177631065863184,2.177631065863184,1.6798634734198596,88.28142674630804,0.6274509803921569,0.6274509803921569,102,120,120,360,360,LB120/H360
2,DRIVE_DOWN__STR_B60_80,2,1,3,1,0.3333333333333333,0.1775977413241397,0.1775977413241397,1.3701792245954545,1.3701792245954545,1.3385051164600554,96.58325751977856,0.6363636363636364,0.6363636363636364,77,60,60,480,480,LB60/H480
2,DRIVE_UP__EFF_HIGH,1,3,10,4,0.4,0.450173645925424,0.8239013483561733,0.7678149575767509,1.0681537539648203,1.437432823800751,109.40919910570824,0.5606060606060606,0.5748281036529373,376,180,360,360,360,LB180/H360;LB240/H360;LB360/H360
2,DRIVE_UP__EFF_LOW,1,1,3,1,0.3333333333333333,0.2408601770099752,0.2408601770099752,0.7894527119941981,0.7894527119941981,1.455679474789412,76.13368670730347,0.5538461538461539,0.5538461538461539,130,60,60,120,120,LB60/H120
2,DRIVE_UP__EFF_MID,1,1,4,1,0.25,0.8928769711331188,0.8928769711331188,1.5103783544093958,1.5103783544093958,1.645040299806828,96.17057878758548,0.578125,0.578125,128,360,360,240,240,LB360/H240
2,DRIVE_UP__EXT_MID,1,1,5,3,0.6,0.2219408319951341,0.2219408319951341,1.022284511739982,1.022284511739982,1.3109992265727357,97.83781143679138,0.5669291338582677,0.5669291338582677,127,240,240,360,360,LB240/H360
2,DRIVE_UP__RANGE_MID,1,1,4,1,0.25,0.8171117145069798,0.8171117145069798,1.5174196360731944,1.5174196360731944,1.883229543352498,111.786400060782,0.5714285714285714,0.5714285714285714,126,360,360,240,240,LB360/H240
2,DRIVE_UP__RV_MID,1,3,7,4,0.5714285714285714,0.1111098930860014,0.7367180168165387,1.0845864267482246,1.4817612938326956,1.5737993901954412,103.8000914750678,0.5815602836879432,0.5862884160756501,423,360,360,240,480,LB360/H240;LB360/H360;LB360/H480
2,DRIVE_UP__STR_B40_60,1,2,6,2,0.3333333333333333,0.1957168347381755,0.5271867190681349,0.9878482615576868,1.0139477234249759,1.295966276267049,96.90333167334931,0.5735294117647058,0.588235294117647,136,360,360,240,360,LB360/H240;LB360/H360
2,DRIVE_UP__STR_B60_80,1,1,4,2,0.5,1.140983345881036,1.140983345881036,1.972136493962477,1.972136493962477,1.6255134750793605,44.63515130883604,0.578125,0.578125,64,180,180,480,480,LB180/H480
2,DRIVE_UP__STR_B80_100,1,1,3,1,0.3333333333333333,0.6669737423560207,0.6669737423560207,1.3593929984083086,1.3593929984083086,1.7817346051520877,41.41812938365555,0.5897435897435898,0.5897435897435898,78,360,360,120,120,LB360/H120
2,DRIVE_UP__STR_B80_100,2,1,4,1,0.25,0.9714606984300912,0.9714606984300912,2.5784988922724668,2.5784988922724668,1.910530942552232,65.35764493833165,0.6153846153846154,0.6153846153846154,78,360,360,360,360,LB360/H360
2,EFF_HIGH__EXT_MID,1,3,10,5,0.5,0.3699030473963073,1.1116056003329955,1.2769787854967534,1.682892886595176,1.6184022440263384,99.78354689360457,0.5714285714285714,0.6021843599825251,319,120,180,240,360,LB180/H240;LB120/H360;LB180/H360
2,EFF_HIGH__RANGE_MID,1,1,5,1,0.2,0.7352056201388992,0.7352056201388992,1.7914812102177675,1.7914812102177675,1.84788431015836,53.88685802742299,0.573170731707317,0.573170731707317,82,180,180,240,240,LB180/H240
2,EFF_HIGH__RANGE_MID,2,1,3,1,0.3333333333333333,0.2059703437741892,0.2059703437741892,0.8626638892732988,0.8626638892732988,1.2226691583410765,103.21331754340208,0.5882352941176471,0.5882352941176471,102,60,60,480,480,LB60/H480
2,EFF_HIGH__RV_LOW,1,2,7,4,0.5714285714285714,1.1832858009564364,1.4531286734163573,1.644895391236867,1.6946830527458183,1.8882509208670717,93.14031067981472,0.5784313725490197,0.5980392156862746,204,240,240,360,480,LB240/H360;LB240/H480
2,EFF_HIGH__RV_MID,1,4,8,4,0.5,0.2001291288176248,0.7017869532397915,0.8607005574615304,1.6409620992086755,1.7710319347116954,65.07879546887828,0.59,0.61,400,60,60,120,480,LB60/H120;LB60/H240;LB60/H360;LB60/H480
2,EFF_LOW__EXT_MID,1,1,4,2,0.5,0.4078730360142716,0.4078730360142716,0.5554466882329853,0.5554466882329853,1.4768457473466323,39.04598378149977,0.5633802816901409,0.5633802816901409,71,240,240,120,120,LB240/H120
2,EFF_LOW__RANGE_MID,1,5,9,5,0.5555555555555556,0.3039377814802942,0.8417360332628494,0.6254106799927514,1.1556797274415316,1.5257845028023858,53.47779277301528,0.5774647887323944,0.6011499064315966,396,180,360,120,240,LB180/H120;LB240/H120;LB360/H120;LB240/H240;LB360/H240
2,EFF_LOW__RANGE_MID,2,1,4,1,0.25,0.1549387560591195,0.1549387560591195,0.6546192439721993,0.6546192439721993,1.2122363534403624,102.92581199630912,0.6025641025641025,0.6025641025641025,78,180,180,480,480,LB180/H480
2,EFF_LOW__RV_MID,1,1,4,2,0.5,0.3942494730490853,0.3942494730490853,0.6998208586820384,0.6998208586820384,1.539191814664378,40.96701257826468,0.5729166666666666,0.5729166666666666,96,180,180,120,120,LB180/H120
2,EFF_MID,1,1,5,2,0.4,0.6433093836954142,0.6433093836954142,1.3104985933901354,1.3104985933901354,1.3966876935886838,121.4349286835024,0.5643564356435643,0.5643564356435643,303,180,180,360,360,LB180/H360
2,EFF_MID__EXT_LOW,1,1,4,2,0.5,0.9061230345940324,0.9061230345940324,1.145668891543376,1.145668891543376,1.4472132188949098,76.6282514406044,0.5714285714285714,0.5714285714285714,112,60,60,240,240,LB60/H240
2,EFF_MID__EXT_LOW,2,3,8,4,0.5,0.7156400050597609,1.1177425701944317,0.8117750860858779,1.2896199509799822,1.3720353474243303,118.54514274984447,0.5511811023622047,0.5651084155021162,349,120,180,360,480,LB120/H360;LB120/H480;LB180/H480
2,EFF_MID__EXT_MID,1,6,11,6,0.5454545454545454,0.5820342936104482,1.3789486760217233,1.5501635228195807,2.1525686429378177,1.736594196494309,93.53193648103344,0.5544554455445545,0.6036245217442099,654,180,360,360,480,LB180/H360;LB240/H360;LB360/H360;LB180/H480;LB240/H480;LB360/H480
2,EFF_MID__RANGE_HIGH,1,2,5,2,0.4,0.7463924461048687,0.9383749148117211,1.7481667662197122,2.4747769483278286,1.8791488422184468,62.342974540700766,0.5972222222222222,0.625,144,360,360,360,480,LB360/H360;LB360/H480
2,EFF_MID__RANGE_HIGH,2,1,3,1,0.3333333333333333,0.0563810860369531,0.0563810860369531,1.7636593111921566,1.7636593111921566,1.4288269466046462,74.826396997879,0.589041095890411,0.589041095890411,73,60,60,480,480,LB60/H480
2,EFF_MID__RANGE_LOW,1,1,4,2,0.5,0.8939293844018298,0.8939293844018298,1.7945362375374507,1.7945362375374507,1.6903913151154912,120.36034790395088,0.5774647887323944,0.5774647887323944,142,240,240,480,480,LB240/H480
2,EFF_MID__RANGE_MID,1,5,12,5,0.4166666666666667,0.5251580682889857,0.8076720720418218,0.9983357890418364,2.118184921946297,1.7975185667533191,59.402614449897925,0.6129032258064516,0.6153646845446301,455,60,120,120,480,LB120/H120;LB120/H240;LB120/H360;LB60/H480;LB120/H480
2,EFF_MID__RV_HIGH,1,1,4,1,0.25,0.3616259690605,0.3616259690605,1.99701239967906,1.99701239967906,1.6463221994253276,80.73510684861685,0.5934065934065934,0.5934065934065934,91,360,360,360,360,LB360/H360
2,EFF_MID__RV_LOW,1,5,12,6,0.5,0.0081106968012271,0.9917312874363893,0.6461707917077667,1.5653550496336248,1.7360072820734116,118.96437281733948,0.5538461538461539,0.5788734100545125,641,180,240,240,480,LB180/H240;LB180/H360;LB240/H360;LB180/H480;LB240/H480
2,EFF_MID__RV_MID,1,1,4,1,0.25,0.1341654712994893,0.1341654712994893,0.8534210951520304,0.8534210951520304,1.6430826682718576,44.1469185125907,0.5813953488372093,0.5813953488372093,86,120,120,120,120,LB120/H120
2,RV_HIGH__RANGE_MID,1,5,11,5,0.45454545454545453,0.0955606261763257,0.6885013930869033,0.5025833311149305,1.2691637861838616,1.7576905373307534,56.41321666512737,0.5588235294117647,0.587321504688832,337,180,360,120,360,LB180/H120;LB240/H120;LB360/H120;LB240/H240;LB240/H360
2,RV_LOW__RANGE_MID,1,6,14,7,0.5,0.795532227741959,1.8606261228311258,1.3471150839914967,2.894763122198405,2.904857616367371,48.2591221884092,0.582089552238806,0.6562007037980828,432,180,240,120,480,LB180/H120;LB180/H240;LB180/H360;LB240/H360;LB180/H480;LB240/H480
2,RV_MID,1,1,4,1,0.25,0.2592418311905631,0.2592418311905631,0.6879766833627883,0.6879766833627883,1.5031504677972376,99.32816945564753,0.559322033898305,0.559322033898305,236,120,120,120,120,LB120/H120
2,RV_MID__RANGE_LOW,1,2,6,2,0.3333333333333333,0.5464306040359264,0.9197511790529356,0.7219918464144089,1.0799694261601194,1.9094475452213846,38.62228143996815,0.5573770491803278,0.5830363506771205,130,120,180,120,120,LB120/H120;LB180/H120
2,STR_B80_100,1,1,3,1,0.3333333333333333,0.5015040281448739,0.5015040281448739,1.069810030298764,1.069810030298764,1.589029666466751,70.5282118143944,0.564935064935065,0.564935064935065,154,360,360,120,120,LB360/H120
3,DRIVE_DOWN__EXT_HIGH,1,2,8,3,0.375,0.5268679631502575,0.7084199916480578,1.069748739982337,1.1886620082174681,1.3783046334644973,95.18065534193444,0.5585585585585585,0.5610974610974611,221,180,240,360,360,LB180/H360;LB240/H360
3,DRIVE_DOWN__RV_HIGH,1,1,5,1,0.2,0.0208496428211004,0.0208496428211004,2.0736447424820392,2.0736447424820392,1.583774533564496,111.16593111282936,0.6201550387596899,0.6201550387596899,129,120,120,360,360,LB120/H360
3,DRIVE_DOWN__STR_B0_20,1,1,4,2,0.5,1.1666517103866585,1.1666517103866585,2.7110662253039832,2.7110662253039832,2.5833174184261365,38.33237925329743,0.5777777777777777,0.5777777777777777,90,60,60,240,240,LB60/H240
3,DRIVE_DOWN__STR_B40_60,1,1,5,1,0.2,1.2005157220695286,1.2005157220695286,1.886156290503706,1.886156290503706,1.9931828853538809,38.58302539895658,0.5925925925925926,0.5925925925925926,81,240,240,240,240,LB240/H240
3,DRIVE_DOWN__STR_B60_80,1,1,5,2,0.4,0.2322211901635468,0.2322211901635468,1.1220826652989933,1.1220826652989933,1.3827615631404528,61.7671171933516,0.676056338028169,0.676056338028169,71,120,120,360,360,LB120/H360
3,DRIVE_DOWN__STR_B80_100,1,1,5,1,0.2,0.037247930733094,0.037247930733094,1.2955531172594212,1.2955531172594212,1.31876535696681,102.15469705200776,0.6233766233766234,0.6233766233766234,77,180,180,360,360,LB180/H360
3,DRIVE_UP__EXT_LOW,1,1,4,1,0.25,2.206376352966441,2.206376352966441,2.4315599318788506,2.4315599318788506,1.9279604345884256,104.67323580061569,0.5572519083969466,0.5572519083969466,131,240,240,480,480,LB240/H480
3,DRIVE_UP__STR_B40_60,1,1,3,2,0.6666666666666666,2.873621371731302,2.873621371731302,3.549527339819563,3.549527339819563,2.451321917778998,47.74205079973011,0.6463414634146342,0.6463414634146342,82,360,360,480,480,LB360/H480
3,EFF_HIGH__EXT_MID,1,1,5,2,0.4,2.318130549408272,2.318130549408272,2.395041783595556,2.395041783595556,1.855093572208022,59.8382763819923,0.5555555555555556,0.5555555555555556,108,180,180,360,360,LB180/H360
3,EFF_HIGH__RANGE_LOW,1,1,3,1,0.3333333333333333,0.7432038893423742,0.7432038893423742,1.6734995218563358,1.6734995218563358,1.948004214660179,46.7560013470652,0.5694444444444444,0.5694444444444444,72,60,60,480,480,LB60/H480
3,EFF_HIGH__RANGE_MID,1,1,5,1,0.2,0.6327753894792425,0.6327753894792425,1.198742511861167,1.198742511861167,1.371061431242105,91.6868529333381,0.5671641791044776,0.5671641791044776,67,120,120,360,360,LB120/H360
3,EFF_LOW__RV_MID,1,1,4,2,0.5,0.0733483245582824,0.0733483245582824,0.6372211479638118,0.6372211479638118,1.2165860530992127,100.64062406145754,0.573170731707317,0.573170731707317,82,60,60,360,360,LB60/H360
3,EFF_MID__EXT_LOW,1,1,4,1,0.25,0.6856677566897293,0.6856677566897293,2.0037906847037523,2.0037906847037523,1.6803662861551336,63.74842651586361,0.6120689655172413,0.6120689655172413,116,240,240,480,480,LB240/H480
3,EFF_MID__RV_LOW,1,1,4,1,0.25,1.28875938507391,1.28875938507391,1.4615865454860213,1.4615865454860213,1.5526161416326334,55.8628272821677,0.55,0.55,120,240,240,480,480,LB240/H480
3,EFF_MID__RV_MID,1,2,5,2,0.4,0.9442345585702178,1.4634567075902294,2.0001744445094016,2.146284870299323,1.8967470472426298,56.40204868761069,0.5974025974025974,0.5974025974025974,154,60,60,360,480,LB60/H360;LB60/H480
3,EFF_MID__RV_MID,2,1,3,1,0.3333333333333333,1.452405490162804,1.452405490162804,1.7233193997251235,1.7233193997251235,1.7175211456278994,83.63863547924421,0.5934065934065934,0.5934065934065934,91,360,360,480,480,LB360/H480
3,RV_LOW__RANGE_MID,1,1,5,3,0.6,1.0207621792807666,1.0207621792807666,1.0751673914653688,1.0751673914653688,1.461002109062562,57.314107316519305,0.6027397260273972,0.6027397260273972,73,240,240,240,240,LB240/H240
3,STR_B40_60,1,1,3,2,0.6666666666666666,1.4095585283421117,1.4095585283421117,1.8978648938362448,1.8978648938362448,1.710081157273022,109.56276659704952,0.569060773480663,0.569060773480663,181,360,360,480,480,LB360/H480
4,DRIVE_DOWN__STR_B80_100,1,5,14,6,0.42857142857142855,0.3386937431052583,0.996743012964299,2.802867284432801,3.462103464442619,2.3598101927475224,84.77008842427014,0.5571428571428572,0.5799525922659243,357,120,240,240,360,LB120/H240;LB180/H240;LB240/H240;LB180/H360;LB240/H360
4,EFF_MID__EXT_LOW,1,1,4,1,0.25,0.6388181878841104,0.6388181878841104,1.961016611257173,1.961016611257173,1.6877524155997363,108.7202121988864,0.5982905982905983,0.5982905982905983,117,120,120,480,480,LB120/H480
4,RV_LOW__RANGE_MID,1,1,4,1,0.25,0.3156435637502697,0.3156435637502697,0.617234129984762,0.617234129984762,1.2372129925491582,113.65614886825152,0.5540540540540541,0.5540540540540541,74,360,360,360,360,LB360/H360
5,DRIVE_DOWN__EFF_HIGH,1,4,12,6,0.5,0.3883288128934001,1.0375223615226161,1.3207629595082009,1.8158091852889906,1.6882316169595173,119.27603112765064,0.5897435897435898,0.6323983034509351,516,180,240,240,480,LB180/H240;LB240/H240;LB180/H360;LB180/H480
5,DRIVE_DOWN__EFF_MID,1,1,3,1,0.3333333333333333,0.5128027155184369,0.5128027155184369,1.718272920078744,1.718272920078744,1.467185656114747,103.07636310954491,0.5655172413793104,0.5655172413793104,145,360,360,480,480,LB360/H480
5,DRIVE_DOWN__EXT_HIGH,1,1,4,3,0.75,1.0256946959535742,1.0256946959535742,1.3941573003804244,1.3941573003804244,1.430078113350896,116.56846168123434,0.5954198473282443,0.5954198473282443,131,180,180,480,480,LB180/H480
5,DRIVE_DOWN__RANGE_MID,1,2,7,2,0.2857142857142857,0.2072873979548391,0.33918713721680266,0.6873285506843495,0.9391722142595489,1.4001705930500137,71.74386218221012,0.6037735849056604,0.6226415094339622,212,240,240,360,480,LB240/H360;LB240/H480
5,DRIVE_DOWN__STR_B40_60,1,1,5,2,0.4,0.7441005614940599,0.7441005614940599,0.9055373230847648,0.9055373230847648,1.367793623974538,69.13882400545991,0.5697674418604651,0.5697674418604651,86,120,120,360,360,LB120/H360
5,DRIVE_DOWN__STR_B60_80,1,2,8,2,0.25,0.0657473377472087,0.09719713977644595,0.5973585097850836,1.0212020890577906,1.4066405886270403,73.00514355635836,0.5645161290322581,0.582258064516129,127,120,180,240,240,LB120/H240;LB180/H240
5,DRIVE_DOWN__STR_B60_80,2,1,3,1,0.3333333333333333,0.8405123209831091,0.8405123209831091,1.49042735599965,1.49042735599965,1.5820847113510474,57.40484958433228,0.6588235294117647,0.6588235294117647,85,60,60,480,480,LB60/H480
5,DRIVE_DOWN__STR_B80_100,1,1,5,2,0.4,2.7002244132357127,2.7002244132357127,3.329486145334321,3.329486145334321,2.6009027947897625,38.08700408371687,0.6447368421052632,0.6447368421052632,76,180,180,240,240,LB180/H240
