ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,local_date,candidate,entry_ts,entry_px,R
0.05,0.15,317.872,316.914,0.663194444444428,SL,2023-05-08 15:30:00+00:00,316.914,False,-0.00181423036946049,-0.00331423036946049,False,False,-1.657115184730245,2023-05-08,E2_F95_RECLAIM,2023-05-08 15:25:00+00:00,317.49,3.840000000000032
0.05,0.15,245.535,242.165,0.6399026763990235,TP,2023-07-10 15:50:00+00:00,245.535,False,0.005384489394807845,0.0038844893948078454,True,True,1.9422446974039227,2023-07-10,E2_F95_RECLAIM,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.05,0.15,218.7025,217.84250000000003,0.6618357487922382,TP,2023-08-28 14:50:00+00:00,218.7025,False,0.0015685107162481948,6.85107162481948e-05,True,True,0.0342553581240974,2023-08-28,E2_F95_RECLAIM,2023-08-28 14:30:00+00:00,218.36,3.4499999999999886
0.05,0.15,275.03,272.12,0.4057971014492646,SL,2023-12-21 15:45:00+00:00,272.12,False,-0.007549509464240156,-0.009049509464240156,False,False,-4.524754732120078,2023-12-21,E2_F95_RECLAIM,2023-12-21 15:15:00+00:00,274.19,13.799999999999955
0.05,0.15,592.3050000000001,589.405,0.5718157181572077,TP,2024-04-04 14:45:00+00:00,592.3050000000001,False,0.0017843551797041002,0.00028435517970410015,True,True,0.14217758985205006,2024-04-04,E2_F95_RECLAIM,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.05,0.15,599.1115,596.8955,0.4729145895646377,TP,2024-05-24 14:25:00+00:00,599.1115,False,0.001189004010695216,-0.00031099598930478404,True,False,-0.15549799465239203,2024-05-24,E2_F95_RECLAIM,2024-05-24 14:25:00+00:00,598.4,10.029999999999973
0.05,0.15,519.4075,517.4575,0.677419354838716,SL,2024-07-09 17:15:00+00:00,517.4575,False,-0.0022415255871350848,-0.003741525587135085,False,False,-1.8707627935675424,2024-07-09,E2_F95_RECLAIM,2024-07-09 17:00:00+00:00,518.62,7.75
0.05,0.15,722.5985,717.5145,0.6162772214274344,TP,2024-12-13 19:25:00+00:00,722.5985,False,0.002689895373685136,0.001189895373685136,True,True,0.594947686842568,2024-12-13,E2_F95_RECLAIM,2024-12-13 19:20:00+00:00,720.66,20.969999999999914
0.05,0.2,458.782,454.302,0.43222506393861304,TP,2022-01-11 16:30:00+00:00,458.782,False,0.0029556434864350667,0.0014556434864350667,True,True,0.7278217432175333,2022-01-11,E2_F95_RECLAIM,2022-01-11 16:30:00+00:00,457.43,15.639999999999986
0.05,0.2,483.9345,477.192,0.3544596223382875,TP,2022-01-12 16:40:00+00:00,483.9345,False,0.003659497687537483,0.002159497687537483,True,True,1.0797488437687415,2022-01-12,E2_F95_RECLAIM,2022-01-12 14:55:00+00:00,482.17,24.889999999999986
0.05,0.2,404.59549999999996,401.308,0.45335985853225697,SL,2022-02-14 17:55:00+00:00,401.308,False,-0.005604975592833905,-0.007104975592833905,False,False,-3.5524877964169526,2022-02-14,E2_F95_RECLAIM,2022-02-14 16:50:00+00:00,403.57,11.309999999999945
0.05,0.2,389.8165,388.294,0.37658227848105236,TP,2022-03-18 15:00:00+00:00,389.8165,False,0.0010695942475604792,-0.00043040575243952087,True,False,-0.21520287621976045,2022-03-18,E2_F95_RECLAIM,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.05,0.2,217.6045,215.832,0.4089825119236838,TP,2022-06-22 13:45:00+00:00,217.6045,False,0.002369984798931357,0.0008699847989313571,True,True,0.4349923994656786,2022-06-22,E2_F95_RECLAIM,2022-06-22 13:45:00+00:00,217.09,6.289999999999992
0.05,0.2,233.649,232.04399999999998,0.43817204301075113,TP,2022-07-11 18:40:00+00:00,233.649,False,0.002097272259392602,0.0005972722593926018,True,True,0.29863612969630093,2022-07-11,E2_F95_RECLAIM,2022-07-11 17:55:00+00:00,233.16,5.5800000000000125
0.05,0.2,335.996,330.636,0.3453815261044134,TP,2022-08-10 14:45:00+00:00,335.996,False,0.004112127189050296,0.0026121271890502964,True,True,1.3060635945251482,2022-08-10,E2_F95_RECLAIM,2022-08-10 14:40:00+00:00,334.62,19.920000000000016
0.05,0.2,271.4945,269.882,0.32389162561575363,TP,2022-09-22 18:35:00+00:00,271.4945,False,0.0014551825894504322,-4.481741054956781e-05,True,False,-0.022408705274783905,2022-09-22,E2_F95_RECLAIM,2022-09-22 18:35:00+00:00,271.1,6.089999999999975
0.05,0.2,313.4445,312.03200000000004,0.3875245579567823,TP,2023-01-31 16:35:00+00:00,313.4445,False,0.0012601820795399288,-0.00023981792046007125,True,False,-0.11990896023003562,2023-01-31,E2_F95_RECLAIM,2023-01-31 16:10:00+00:00,313.05,5.089999999999975
0.05,0.2,338.578,337.328,0.3130252100840361,TP,2023-03-20 18:30:00+00:00,338.578,False,0.0008809270426866078,-0.0006190729573133922,True,False,-0.3095364786566961,2023-03-20,E2_F95_RECLAIM,2023-03-20 18:30:00+00:00,338.28,4.759999999999991
0.05,0.2,337.995,334.94,0.48300970873786575,TP,2023-03-21 16:25:00+00:00,337.995,False,0.0029525222551929353,0.0014525222551929353,True,True,0.7262611275964677,2023-03-21,E2_F95_RECLAIM,2023-03-21 15:35:00+00:00,337.0,10.300000000000011
0.05,0.2,312.237,310.84200000000004,0.47151898734178543,TP,2023-03-28 14:50:00+00:00,312.237,False,0.00143365726931588,-6.634273068412003e-05,True,False,-0.033171365342060014,2023-03-28,E2_F95_RECLAIM,2023-03-28 14:45:00+00:00,311.79,4.740000000000009
0.05,0.2,321.72400000000005,320.764,0.30434782608702365,TP,2023-04-12 14:50:00+00:00,321.72400000000005,False,0.000696734059098203,-0.0008032659409017971,True,False,-0.4016329704508985,2023-04-12,E2_F95_RECLAIM,2023-04-12 14:50:00+00:00,321.5,3.680000000000007
0.05,0.2,317.872,316.722,0.497395833333321,SL,2023-05-08 15:35:00+00:00,316.722,False,-0.002418973825947357,-0.003918973825947357,False,False,-1.9594869129736783,2023-05-08,E2_F95_RECLAIM,2023-05-08 15:25:00+00:00,317.49,3.840000000000032
0.05,0.2,245.535,241.48,0.4799270072992676,TP,2023-07-10 15:50:00+00:00,245.535,False,0.005384489394807845,0.0038844893948078454,True,True,1.9422446974039227,2023-07-10,E2_F95_RECLAIM,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.05,0.2,218.7025,217.67000000000002,0.49637681159416497,TP,2023-08-28 14:50:00+00:00,218.7025,False,0.0015685107162481948,6.85107162481948e-05,True,True,0.0342553581240974,2023-08-28,E2_F95_RECLAIM,2023-08-28 14:30:00+00:00,218.36,3.4499999999999886
0.05,0.2,275.03,271.43,0.30434782608694844,SL,2023-12-21 15:45:00+00:00,271.43,False,-0.010066012618986764,-0.011566012618986763,False,False,-5.7830063094933815,2023-12-21,E2_F95_RECLAIM,2023-12-21 15:15:00+00:00,274.19,13.799999999999955
0.05,0.2,592.3050000000001,588.79,0.4288617886179057,TP,2024-04-04 14:45:00+00:00,592.3050000000001,False,0.0017843551797041002,0.00028435517970410015,True,True,0.14217758985205006,2024-04-04,E2_F95_RECLAIM,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.05,0.2,599.1115,596.394,0.354685942173485,TP,2024-05-24 14:25:00+00:00,599.1115,False,0.001189004010695216,-0.00031099598930478404,True,False,-0.15549799465239203,2024-05-24,E2_F95_RECLAIM,2024-05-24 14:25:00+00:00,598.4,10.029999999999973
0.05,0.2,519.4075,517.07,0.5080645161290618,SL,2024-07-09 17:15:00+00:00,517.07,False,-0.0029887007828467427,-0.004488700782846742,False,False,-2.2443503914233713,2024-07-09,E2_F95_RECLAIM,2024-07-09 17:00:00+00:00,518.62,7.75
0.05,0.2,722.5985,716.466,0.46220791607057576,TP,2024-12-13 19:25:00+00:00,722.5985,False,0.002689895373685136,0.001189895373685136,True,True,0.594947686842568,2024-12-13,E2_F95_RECLAIM,2024-12-13 19:20:00+00:00,720.66,20.969999999999914
0.05,0.3,458.782,452.738,0.2881500426257403,TP,2022-01-11 16:30:00+00:00,458.782,False,0.0029556434864350667,0.0014556434864350667,True,True,0.7278217432175333,2022-01-11,E2_F95_RECLAIM,2022-01-11 16:30:00+00:00,457.43,15.639999999999986
0.05,0.3,483.9345,474.70300000000003,0.23630641489219256,TP,2022-01-12 16:40:00+00:00,483.9345,False,0.003659497687537483,0.002159497687537483,True,True,1.0797488437687415,2022-01-12,E2_F95_RECLAIM,2022-01-12 14:55:00+00:00,482.17,24.889999999999986
0.05,0.3,404.59549999999996,400.177,0.3022399056881738,SL,2022-02-14 18:50:00+00:00,400.177,False,-0.008407463389250913,-0.009907463389250913,False,False,-4.953731694625456,2022-02-14,E2_F95_RECLAIM,2022-02-14 16:50:00+00:00,403.57,11.309999999999945
0.05,0.3,389.8165,387.741,0.25105485232070157,TP,2022-03-18 15:00:00+00:00,389.8165,False,0.0010695942475604792,-0.00043040575243952087,True,False,-0.21520287621976045,2022-03-18,E2_F95_RECLAIM,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.05,0.3,217.6045,215.203,0.27265500794912456,TP,2022-06-22 13:45:00+00:00,217.6045,False,0.002369984798931357,0.0008699847989313571,True,True,0.4349923994656786,2022-06-22,E2_F95_RECLAIM,2022-06-22 13:45:00+00:00,217.09,6.289999999999992
0.05,0.3,233.649,231.486,0.2921146953405032,TP,2022-07-11 18:40:00+00:00,233.649,False,0.002097272259392602,0.0005972722593926018,True,True,0.29863612969630093,2022-07-11,E2_F95_RECLAIM,2022-07-11 17:55:00+00:00,233.16,5.5800000000000125
0.05,0.3,335.996,328.644,0.23025435073627454,TP,2022-08-10 14:45:00+00:00,335.996,False,0.004112127189050296,0.0026121271890502964,True,True,1.3060635945251482,2022-08-10,E2_F95_RECLAIM,2022-08-10 14:40:00+00:00,334.62,19.920000000000016
0.05,0.3,271.4945,269.273,0.21592775041050577,TP,2022-09-22 18:35:00+00:00,271.4945,False,0.0014551825894504322,-4.481741054956781e-05,True,False,-0.022408705274783905,2022-09-22,E2_F95_RECLAIM,2022-09-22 18:35:00+00:00,271.1,6.089999999999975
0.05,0.3,313.4445,311.523,0.25834970530451673,TP,2023-01-31 16:35:00+00:00,313.4445,False,0.0012601820795399288,-0.00023981792046007125,True,False,-0.11990896023003562,2023-01-31,E2_F95_RECLAIM,2023-01-31 16:10:00+00:00,313.05,5.089999999999975
0.05,0.3,338.578,336.852,0.20868347338935742,TP,2023-03-20 18:30:00+00:00,338.578,False,0.0008809270426866078,-0.0006190729573133922,True,False,-0.3095364786566961,2023-03-20,E2_F95_RECLAIM,2023-03-20 18:30:00+00:00,338.28,4.759999999999991
0.05,0.3,337.995,333.90999999999997,0.32200647249190756,TP,2023-03-21 16:25:00+00:00,337.995,False,0.0029525222551929353,0.0014525222551929353,True,True,0.7262611275964677,2023-03-21,E2_F95_RECLAIM,2023-03-21 15:35:00+00:00,337.0,10.300000000000011
0.05,0.3,312.237,310.368,0.3143459915611777,TP,2023-03-28 14:50:00+00:00,312.237,False,0.00143365726931588,-6.634273068412003e-05,True,False,-0.033171365342060014,2023-03-28,E2_F95_RECLAIM,2023-03-28 14:45:00+00:00,311.79,4.740000000000009
0.05,0.3,321.72400000000005,320.396,0.20289855072468246,TP,2023-04-12 14:50:00+00:00,321.72400000000005,False,0.000696734059098203,-0.0008032659409017971,True,False,-0.4016329704508985,2023-04-12,E2_F95_RECLAIM,2023-04-12 14:50:00+00:00,321.5,3.680000000000007
0.05,0.3,317.872,316.338,0.33159722222223037,TP,2023-05-08 16:00:00+00:00,317.872,False,0.0012031875019686833,-0.00029681249803131674,True,False,-0.14840624901565838,2023-05-08,E2_F95_RECLAIM,2023-05-08 15:25:00+00:00,317.49,3.840000000000032
0.05,0.3,245.535,240.11,0.319951338199514,TP,2023-07-10 15:50:00+00:00,245.535,False,0.005384489394807845,0.0038844893948078454,True,True,1.9422446974039227,2023-07-10,E2_F95_RECLAIM,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.05,0.3,218.7025,217.32500000000002,0.33091787439611,TP,2023-08-28 14:50:00+00:00,218.7025,False,0.0015685107162481948,6.85107162481948e-05,True,True,0.0342553581240974,2023-08-28,E2_F95_RECLAIM,2023-08-28 14:30:00+00:00,218.36,3.4499999999999886
0.05,0.3,275.03,270.05,0.2028985507246323,SL,2023-12-21 16:50:00+00:00,270.05,False,-0.015099018928480201,-0.016599018928480203,False,False,-8.299509464240101,2023-12-21,E2_F95_RECLAIM,2023-12-21 15:15:00+00:00,274.19,13.799999999999955
0.05,0.3,592.3050000000001,587.56,0.28590785907860383,TP,2024-04-04 14:45:00+00:00,592.3050000000001,False,0.0017843551797041002,0.00028435517970410015,True,True,0.14217758985205006,2024-04-04,E2_F95_RECLAIM,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.05,0.3,599.1115,595.391,0.23645729478231886,TP,2024-05-24 14:25:00+00:00,599.1115,False,0.001189004010695216,-0.00031099598930478404,True,False,-0.15549799465239203,2024-05-24,E2_F95_RECLAIM,2024-05-24 14:25:00+00:00,598.4,10.029999999999973
0.05,0.3,519.4075,516.295,0.338709677419358,SL,2024-07-09 17:40:00+00:00,516.295,False,-0.0044830511742702805,-0.00598305117427028,False,False,-2.9915255871351403,2024-07-09,E2_F95_RECLAIM,2024-07-09 17:00:00+00:00,518.62,7.75
0.05,0.3,722.5985,714.369,0.3081386107137172,TP,2024-12-13 19:25:00+00:00,722.5985,False,0.002689895373685136,0.001189895373685136,True,True,0.594947686842568,2024-12-13,E2_F95_RECLAIM,2024-12-13 19:20:00+00:00,720.66,20.969999999999914
0.05,0.5,458.782,449.61,0.17289002557544458,TP,2022-01-11 16:30:00+00:00,458.782,False,0.0029556434864350667,0.0014556434864350667,True,True,0.7278217432175333,2022-01-11,E2_F95_RECLAIM,2022-01-11 16:30:00+00:00,457.43,15.639999999999986
0.05,0.5,483.9345,469.725,0.14178384893531532,TP,2022-01-12 16:40:00+00:00,483.9345,False,0.003659497687537483,0.002159497687537483,True,True,1.0797488437687415,2022-01-12,E2_F95_RECLAIM,2022-01-12 14:55:00+00:00,482.17,24.889999999999986
0.05,0.5,404.59549999999996,397.915,0.1813439434129037,SL,2022-02-14 19:05:00+00:00,397.915,False,-0.014012438982084818,-0.015512438982084818,False,False,-7.756219491042409,2022-02-14,E2_F95_RECLAIM,2022-02-14 16:50:00+00:00,403.57,11.309999999999945
0.05,0.5,389.8165,386.635,0.15063291139242094,TP,2022-03-18 15:00:00+00:00,389.8165,False,0.0010695942475604792,-0.00043040575243952087,True,False,-0.21520287621976045,2022-03-18,E2_F95_RECLAIM,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.05,0.5,217.6045,213.945,0.16359300476947425,TP,2022-06-22 13:45:00+00:00,217.6045,False,0.002369984798931357,0.0008699847989313571,True,True,0.4349923994656786,2022-06-22,E2_F95_RECLAIM,2022-06-22 13:45:00+00:00,217.09,6.289999999999992
0.05,0.5,233.649,230.37,0.17526881720430312,TP,2022-07-11 18:40:00+00:00,233.649,False,0.002097272259392602,0.0005972722593926018,True,True,0.29863612969630093,2022-07-11,E2_F95_RECLAIM,2022-07-11 17:55:00+00:00,233.16,5.5800000000000125
0.05,0.5,335.996,324.65999999999997,0.1381526104417642,TP,2022-08-10 14:45:00+00:00,335.996,False,0.004112127189050296,0.0026121271890502964,True,True,1.3060635945251482,2022-08-10,E2_F95_RECLAIM,2022-08-10 14:40:00+00:00,334.62,19.920000000000016
0.05,0.5,271.4945,268.05500000000006,0.12955665024630508,TP,2022-09-22 18:35:00+00:00,271.4945,False,0.0014551825894504322,-4.481741054956781e-05,True,False,-0.022408705274783905,2022-09-22,E2_F95_RECLAIM,2022-09-22 18:35:00+00:00,271.1,6.089999999999975
0.05,0.5,313.4445,310.505,0.15500982318270773,TP,2023-01-31 16:35:00+00:00,313.4445,False,0.0012601820795399288,-0.00023981792046007125,True,False,-0.11990896023003562,2023-01-31,E2_F95_RECLAIM,2023-01-31 16:10:00+00:00,313.05,5.089999999999975
0.05,0.5,338.578,335.9,0.12521008403361444,TP,2023-03-20 18:30:00+00:00,338.578,False,0.0008809270426866078,-0.0006190729573133922,True,False,-0.3095364786566961,2023-03-20,E2_F95_RECLAIM,2023-03-20 18:30:00+00:00,338.28,4.759999999999991
0.05,0.5,337.995,331.85,0.19320388349514736,TP,2023-03-21 16:25:00+00:00,337.995,False,0.0029525222551929353,0.0014525222551929353,True,True,0.7262611275964677,2023-03-21,E2_F95_RECLAIM,2023-03-21 15:35:00+00:00,337.0,10.300000000000011
0.05,0.5,312.237,309.42,0.18860759493670964,TP,2023-03-28 14:50:00+00:00,312.237,False,0.00143365726931588,-6.634273068412003e-05,True,False,-0.033171365342060014,2023-03-28,E2_F95_RECLAIM,2023-03-28 14:45:00+00:00,311.79,4.740000000000009
0.05,0.5,321.72400000000005,319.65999999999997,0.1217391304348057,TP,2023-04-12 14:50:00+00:00,321.72400000000005,False,0.000696734059098203,-0.0008032659409017971,True,False,-0.4016329704508985,2023-04-12,E2_F95_RECLAIM,2023-04-12 14:50:00+00:00,321.5,3.680000000000007
0.05,0.5,317.872,315.57,0.1989583333333343,TP,2023-05-08 16:00:00+00:00,317.872,False,0.0012031875019686833,-0.00029681249803131674,True,False,-0.14840624901565838,2023-05-08,E2_F95_RECLAIM,2023-05-08 15:25:00+00:00,317.49,3.840000000000032
0.05,0.5,245.535,237.37,0.19197080291970786,TP,2023-07-10 15:50:00+00:00,245.535,False,0.005384489394807845,0.0038844893948078454,True,True,1.9422446974039227,2023-07-10,E2_F95_RECLAIM,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.05,0.5,218.7025,216.63500000000002,0.198550724637666,TP,2023-08-28 14:50:00+00:00,218.7025,False,0.0015685107162481948,6.85107162481948e-05,True,True,0.0342553581240974,2023-08-28,E2_F95_RECLAIM,2023-08-28 14:30:00+00:00,218.36,3.4499999999999886
0.05,0.5,275.03,267.29,0.12173913043477938,SESSION_CLOSE,2023-12-21 20:55:00+00:00,270.94,False,-0.011853094569459155,-0.013353094569459155,False,False,-6.676547284729577,2023-12-21,E2_F95_RECLAIM,2023-12-21 15:15:00+00:00,274.19,13.799999999999955
0.05,0.5,592.3050000000001,585.0999999999999,0.1715447154471623,TP,2024-04-04 14:45:00+00:00,592.3050000000001,False,0.0017843551797041002,0.00028435517970410015,True,True,0.14217758985205006,2024-04-04,E2_F95_RECLAIM,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.05,0.5,599.1115,593.385,0.1418743768693924,TP,2024-05-24 14:25:00+00:00,599.1115,False,0.001189004010695216,-0.00031099598930478404,True,False,-0.15549799465239203,2024-05-24,E2_F95_RECLAIM,2024-05-24 14:25:00+00:00,598.4,10.029999999999973
0.05,0.5,519.4075,514.745,0.20322580645161878,TP,2024-07-09 18:20:00+00:00,519.4075,False,0.001518452817091509,1.8452817091509e-05,True,True,0.0092264085457545,2024-07-09,E2_F95_RECLAIM,2024-07-09 17:00:00+00:00,518.62,7.75
0.05,0.5,722.5985,710.175,0.1848831664282283,TP,2024-12-13 19:25:00+00:00,722.5985,False,0.002689895373685136,0.001189895373685136,True,True,0.594947686842568,2024-12-13,E2_F95_RECLAIM,2024-12-13 19:20:00+00:00,720.66,20.969999999999914
0.1,0.05,459.564,456.648,2.728900255754556,TP,2022-01-11 16:30:00+00:00,459.564,False,0.00466519467459503,0.00316519467459503,True,True,1.582597337297515,2022-01-11,E2_F95_RECLAIM,2022-01-11 16:30:00+00:00,457.43,15.639999999999986
0.1,0.05,485.179,480.9255,2.417838489353088,SL,2022-01-12 15:05:00+00:00,480.9255,False,-0.0025810398821992653,-0.004081039882199265,False,False,-2.0405199410996326,2022-01-12,E2_F95_RECLAIM,2022-01-12 14:55:00+00:00,482.17,24.889999999999986
0.1,0.05,405.16099999999994,403.0045,2.8134394341290734,SL,2022-02-14 16:50:00+00:00,403.0045,False,-0.001401243898208504,-0.002901243898208504,False,False,-1.450621949104252,2022-02-14,E2_F95_RECLAIM,2022-02-14 16:50:00+00:00,403.57,11.309999999999945
0.1,0.05,390.093,389.1235,2.506329113924209,TP,2022-03-18 15:05:00+00:00,390.093,False,0.0017796610169491522,0.0002796610169491522,True,True,0.1398305084745761,2022-03-18,E2_F95_RECLAIM,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.1,0.05,217.91899999999998,216.7755,2.635930047694608,SL_BOTH,2022-06-22 13:50:00+00:00,216.7755,True,-0.0014487079091621835,-0.0029487079091621835,False,False,-1.4743539545810918,2022-06-22,E2_F95_RECLAIM,2022-06-22 13:45:00+00:00,217.09,6.289999999999992
0.1,0.05,233.928,232.881,2.752688172043049,SL,2022-07-11 18:00:00+00:00,232.881,False,-0.0011966031909418362,-0.0026966031909418362,False,False,-1.348301595470918,2022-07-11,E2_F95_RECLAIM,2022-07-11 17:55:00+00:00,233.16,5.5800000000000125
0.1,0.05,336.992,333.624,2.3815261044177305,SL,2022-08-10 15:50:00+00:00,333.624,False,-0.002976510668818322,-0.004476510668818321,False,False,-2.238255334409161,2022-08-10,E2_F95_RECLAIM,2022-08-10 14:40:00+00:00,334.62,19.920000000000016
0.1,0.05,271.799,270.7955,2.2955665024627674,SL,2022-09-22 18:45:00+00:00,270.7955,False,-0.0011232017705644637,-0.0026232017705644637,False,False,-1.3116008852822318,2022-09-22,E2_F95_RECLAIM,2022-09-22 18:35:00+00:00,271.1,6.089999999999975
0.1,0.05,313.699,312.7955,2.5500982318270426,SL,2023-01-31 16:10:00+00:00,312.7955,False,-0.0008129691742533307,-0.0023129691742533307,False,False,-1.1564845871266654,2023-01-31,E2_F95_RECLAIM,2023-01-31 16:10:00+00:00,313.05,5.089999999999975
0.1,0.05,338.816,338.042,2.2521008403361447,SL,2023-03-20 18:30:00+00:00,338.042,False,-0.0007035591817429188,-0.002203559181742919,False,False,-1.1017795908714594,2023-03-20,E2_F95_RECLAIM,2023-03-20 18:30:00+00:00,338.28,4.759999999999991
0.1,0.05,338.51,336.485,2.9320388349515163,SL,2023-03-21 15:40:00+00:00,336.485,False,-0.0015281899109791386,-0.0030281899109791386,False,False,-1.5140949554895693,2023-03-21,E2_F95_RECLAIM,2023-03-21 15:35:00+00:00,337.0,10.300000000000011
0.1,0.05,312.474,311.553,2.886075949366676,SL,2023-03-28 14:50:00+00:00,311.553,False,-0.0007601270085635381,-0.002260127008563538,False,False,-1.130063504281769,2023-03-28,E2_F95_RECLAIM,2023-03-28 14:45:00+00:00,311.79,4.740000000000009
0.1,0.05,321.908,321.316,2.217391304347598,SL,2023-04-12 14:50:00+00:00,321.316,False,-0.0005723172628305795,-0.0020723172628305795,False,False,-1.0361586314152897,2023-04-12,E2_F95_RECLAIM,2023-04-12 14:50:00+00:00,321.5,3.680000000000007
0.1,0.05,318.064,317.298,2.989583333333284,SL,2023-05-08 15:25:00+00:00,317.298,False,-0.000604743456486867,-0.002104743456486867,False,False,-1.0523717282434335,2023-05-08,E2_F95_RECLAIM,2023-05-08 15:25:00+00:00,317.49,3.840000000000032
0.1,0.05,246.22,243.535,2.9197080291970705,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.006838096797969095,0.005338096797969096,True,True,2.6690483989845477,2023-07-10,E2_F95_RECLAIM,2023-07-10 15:20:00+00:00,244.22,13.699999999999989
0.1,0.05,218.875,218.1875,2.9855072463764962,TP,2023-08-28 15:00:00+00:00,218.875,False,0.002358490566037652,0.000858490566037652,True,True,0.42924528301882603,2023-08-28,E2_F95_RECLAIM,2023-08-28 14:30:00+00:00,218.36,3.4499999999999886
0.1,0.05,275.71999999999997,273.5,2.2173913043477937,SL,2023-12-21 15:15:00+00:00,273.5,False,-0.0025165031547467187,-0.004016503154746718,False,False,-2.0082515773733594,2023-12-21,E2_F95_RECLAIM,2023-12-21 15:15:00+00:00,274.19,13.799999999999955
0.1,0.05,592.9200000000001,590.635,2.7154471544716228,TP,2024-04-04 15:00:00+00:00,592.9200000000001,False,0.0028245243128965924,0.0013245243128965924,True,True,0.6622621564482962,2024-04-04,E2_F95_RECLAIM,2024-04-04 14:35:00+00:00,591.25,12.300000000000068
0.1,0.05,599.613,597.8985,2.418743768694247,SL,2024-05-24 14:30:00+00:00,597.8985,False,-0.0008380681818180857,-0.0023380681818180858,False,False,-1.1690340909090429,2024-05-24,E2_F95_RECLAIM,2024-05-24 14:25:00+00:00,598.4,10.029999999999973
0.1,0.05,519.795,518.2325,3.032258064515656,SL,2024-07-09 17:05:00+00:00,518.2325,False,-0.0007471751957117689,-0.002247175195711769,False,False,-1.1235875978558845,2024-07-09,E2_F95_RECLAIM,2024-07-09 17:00:00+00:00,518.62,7.75
0.1,0.05,723.6469999999999,719.6115,2.848831664282303,TP,2024-12-13 19:30:00+00:00,723.6469999999999,False,0.00414481170038572,0.00264481170038572,True,True,1.32240585019286,2024-12-13,E2_F95_RECLAIM,2024-12-13 19:20:00+00:00,720.66,20.969999999999914
0.1,0.1,459.564,455.866,1.3644501278772285,TP,2022-01-11 16:30:00+00:00,459.564,False,0.00466519467459503,0.00316519467459503,True,True,1.582597337297515,2022-01-11,E2_F95_RECLAIM,2022-01-11 16:30:00+00:00,457.43,15.639999999999986
0.1,0.1,485.179,479.68100000000004,1.2089192446765717,SL,2022-01-12 15:35:00+00:00,479.68100000000004,False,-0.0051620797643984195,-0.006662079764398419,False,False,-3.3310398821992098,2022-01-12,E2_F95_RECLAIM,2022-01-12 14:55:00+00:00,482.17,24.889999999999986
0.1,0.1,405.16099999999994,402.439,1.4067197170645367,SL,2022-02-14 16:55:00+00:00,402.439,False,-0.002802487796416897,-0.004302487796416897,False,False,-2.1512438982084485,2022-02-14,E2_F95_RECLAIM,2022-02-14 16:50:00+00:00,403.57,11.309999999999945
0.1,0.1,390.093,388.847,1.2531645569621046,TP,2022-03-18 15:05:00+00:00,390.093,False,0.0017796610169491522,0.0002796610169491522,True,True,0.1398305084745761,2022-03-18,E2_F95_RECLAIM,2022-03-18 15:00:00+00:00,389.4,5.53000000000003
0.1,0.1,217.91899999999998,216.461,1.3179650238473635,SL_BOTH,2022-06-22 13:50:00+00:00,216.461,True,-0.002897415818324145,-0.0043974158183241446,False,False,-2.1987079091620725,2022-06-22,E2_F95_RECLAIM,2022-06-22 13:45:00+00:00,217.09,6.289999999999992
0.1,0.1,233.928,232.602,1.3763440860215246,SL,2022-07-11 18:00:00+00:00,232.602,False,-0.0023932063818836724,-0.0038932063818836724,False,False,-1.9466031909418362,2022-07-11,E2_F95_RECLAIM,2022-07-11 17:55:00+00:00,233.16,5.5800000000000125
0.1,0.1,336.992,332.628,1.1907630522088313,SL,2022-08-10 16:35:00+00:00,332.628,False,-0.005953021337636755,-0.007453021337636754,False,False,-3.7265106688183773,2022-08-10,E2_F95_RECLAIM,2022-08-10 14:40:00+00:00,334.62,19.920000000000016
0.1,0.1,271.799,270.49100000000004,1.1477832512314907,SL,2022-09-22 18:45:00+00:00,270.49100000000004,False,-0.0022464035411287053,-0.0037464035411287054,False,False,-1.8732017705643527,2022-09-22,E2_F95_RECLAIM,2022-09-22 18:35:00+00:00,271.1,6.089999999999975
0.1,0.1,313.699,312.541,1.2750491159135213,SL,2023-01-31 16:10:00+00:00,312.541,False,-0.0016259383485066614,-0.0031259383485066614,False,False,-1.5629691742533307,2023-01-31,E2_F95_RECLAIM,2023-01-31 16:10:00+00:00,313.05,5.089999999999975
0.1,0.1,338.816,337.804,1.1260504201680723,SL,2023-03-20 18:30:00+00:00,337.804,False,-0.0014071183634858375,-0.0029071183634858376,False,False,-1.4535591817429188,2023-03-20,E2_F95_RECLAIM,2023-03-20 18:30:00+00:00,338.28,4.759999999999991
