role,partition,dev_block,execution_start,entry_ts,exit_ts,H,L,R,signal_ts,confirm_ts,confirm_close_R,eventual_E40,terminal,terminal_ts,e10_retest,e10_retest_before_E40,e10_retest_ts,e10_retest_min,e10_retest_to_E40,e05_retest,e05_retest_before_E40,e05_retest_ts,e05_retest_min,e05_retest_to_E40,H_touch,H_touch_before_E40,min_low_R,min_close_R,max_high_R,ref_min,hour
CLOCK_SUPPORT,development,5.0,2024-09-19 16:00:00+00:00,2024-09-19 16:00:00+00:00,2024-09-19 16:15:00+00:00,142.975,138.403,4.572000000000003,2024-09-19 16:20:00+00:00,2024-09-19 16:30:00+00:00,0.12992125984251832,False,H_FAIL,2024-09-19 17:10:00+00:00,True,True,2024-09-19 16:55:00+00:00,25.0,False,True,True,2024-09-19 16:55:00+00:00,25.0,False,True,True,-0.011373578302710513,-0.0017497812773362533,0.21325459317585166,360,16
CLOCK_SUPPORT,development,5.0,2024-09-29 16:00:00+00:00,2024-09-29 17:00:00+00:00,2024-09-29 17:10:00+00:00,157.5,155.104,2.3959999999999866,2024-09-29 17:15:00+00:00,2024-09-29 17:25:00+00:00,0.14816360601001324,False,H_FAIL,2024-09-29 17:50:00+00:00,True,True,2024-09-29 17:35:00+00:00,10.0,False,True,True,2024-09-29 17:50:00+00:00,25.0,False,True,True,-0.03130217028380177,-0.009181969949912973,0.260851419031721,360,16
CLOCK_SUPPORT,development,5.0,2024-10-04 16:00:00+00:00,2024-10-04 16:20:00+00:00,2024-10-04 18:05:00+00:00,142.598,138.042,4.556000000000012,2024-10-04 18:15:00+00:00,2024-10-04 18:25:00+00:00,0.12510974539069178,True,E40,2024-10-04 19:00:00+00:00,False,False,,,False,False,False,,,False,False,False,0.12006145741878746,0.15386303775241256,0.41703248463563924,360,16
CLOCK_SUPPORT,development,5.0,2024-10-06 16:00:00+00:00,2024-10-06 23:40:00+00:00,2024-10-06 23:50:00+00:00,146.594,143.312,3.2819999999999823,2024-10-07 00:15:00+00:00,2024-10-07 00:25:00+00:00,0.23705057891530293,True,E40,2024-10-07 00:30:00+00:00,False,False,,,False,False,False,,,False,False,False,0.16483851310176714,0.39366240097501787,0.40402193784277896,360,16
CLOCK_SUPPORT,development,5.0,2024-10-23 16:00:00+00:00,2024-10-23 18:45:00+00:00,2024-10-23 19:15:00+00:00,169.5,164.87,4.6299999999999955,2024-10-23 19:20:00+00:00,2024-10-23 19:30:00+00:00,0.20302375809935175,True,E40,2024-10-23 19:35:00+00:00,False,False,,,False,False,False,,,False,False,False,0.19222462203023483,0.37365010799135884,0.4254859611231103,360,16
CLOCK_SUPPORT,development,5.0,2024-11-05 16:00:00+00:00,2024-11-05 16:30:00+00:00,2024-11-05 16:45:00+00:00,167.79,160.92,6.8700000000000045,2024-11-05 16:55:00+00:00,2024-11-05 17:05:00+00:00,0.14119359534206669,False,H_FAIL,2024-11-05 17:30:00+00:00,True,True,2024-11-05 17:25:00+00:00,20.0,False,True,True,2024-11-05 17:30:00+00:00,25.0,False,True,True,-0.03056768558951665,0.0,0.18631732168850076,360,16
CLOCK_SUPPORT,development,5.0,2024-12-03 16:00:00+00:00,2024-12-03 18:40:00+00:00,2024-12-03 19:10:00+00:00,226.55,215.11,11.439999999999998,2024-12-03 19:30:00+00:00,2024-12-03 19:40:00+00:00,0.1258741258741257,True,E40,2024-12-03 21:10:00+00:00,True,True,2024-12-03 19:45:00+00:00,5.0,True,False,False,,,False,False,False,0.09440559440559303,0.12762237762237585,0.42832167832167645,360,16
CLOCK_SUPPORT,external,,2020-09-21 16:00:00+00:00,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,2.7324,2.4576,0.2748000000000004,2020-09-21 18:50:00+00:00,2020-09-21 19:00:00+00:00,0.24999999999999878,True,E40,2020-09-21 20:10:00+00:00,False,False,,,False,False,False,,,False,False,False,0.17576419213973699,0.20742358078602569,0.4184861717612795,360,16
CLOCK_SUPPORT,external,,2020-09-22 16:00:00+00:00,2020-09-23 00:15:00+00:00,2020-09-23 00:40:00+00:00,3.01,2.74,0.2699999999999996,2020-09-23 00:50:00+00:00,2020-09-23 01:00:00+00:00,0.13333333333333366,False,H_FAIL,2020-09-23 02:05:00+00:00,True,True,2020-09-23 01:05:00+00:00,5.0,False,True,True,2020-09-23 01:05:00+00:00,5.0,False,True,True,-0.6755555555555562,-0.0948148148148144,0.1370370370370386,360,16
CLOCK_SUPPORT,external,,2020-12-02 16:00:00+00:00,2020-12-02 17:10:00+00:00,2020-12-02 17:40:00+00:00,2.1379,2.0324,0.10550000000000015,2020-12-02 17:50:00+00:00,2020-12-02 18:00:00+00:00,0.17156398104265383,True,E40,2020-12-02 18:30:00+00:00,False,False,,,False,False,False,,,False,False,False,0.1033175355450227,0.14597156398104322,0.6331753554502337,360,16
CLOCK_SUPPORT,external,,2020-12-05 16:00:00+00:00,2020-12-05 16:15:00+00:00,2020-12-05 18:55:00+00:00,1.9424,1.8848,0.057599999999999874,2020-12-05 19:10:00+00:00,2020-12-05 19:20:00+00:00,0.2777777777777786,True,E40,2020-12-05 19:45:00+00:00,False,False,,,False,False,False,,,False,False,False,0.19097222222222474,0.2100694444444449,0.4652777777777815,360,16
CLOCK_SUPPORT,external,,2020-12-31 16:00:00+00:00,2020-12-31 17:10:00+00:00,2020-12-31 18:25:00+00:00,1.5117,1.412,0.09970000000000012,2020-12-31 18:30:00+00:00,2020-12-31 18:40:00+00:00,0.20060180541624867,False,H_FAIL,2020-12-31 21:15:00+00:00,True,True,2020-12-31 18:50:00+00:00,10.0,False,True,True,2020-12-31 21:00:00+00:00,140.0,False,True,True,-0.004012036108324528,-0.003009027081243396,0.31895687061183564,360,16
CLOCK_SUPPORT,external,,2021-03-26 16:00:00+00:00,2021-03-26 16:20:00+00:00,2021-03-26 19:30:00+00:00,14.1809,13.4163,0.7645999999999997,2021-03-26 19:50:00+00:00,2021-03-26 20:00:00+00:00,0.16950039236201933,True,E40,2021-03-26 21:45:00+00:00,False,False,,,False,False,False,,,False,False,False,0.1258174208736613,0.1484436306565527,0.5083703897462728,360,16
CLOCK_SUPPORT,external,,2021-03-27 16:00:00+00:00,2021-03-27 16:10:00+00:00,2021-03-27 16:35:00+00:00,16.077,15.3948,0.6822000000000017,2021-03-27 16:45:00+00:00,2021-03-27 16:55:00+00:00,0.17736734095572906,True,E40,2021-03-27 17:15:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14570507182644243,0.1612430372324819,0.42274992670770833,360,16
CLOCK_SUPPORT,external,,2021-04-04 16:00:00+00:00,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,25.0326,23.3189,1.7136999999999993,2021-04-04 16:25:00+00:00,2021-04-04 16:35:00+00:00,0.18492151485090771,False,H_FAIL,2021-04-04 17:15:00+00:00,True,True,2021-04-04 17:05:00+00:00,30.0,False,True,True,2021-04-04 17:05:00+00:00,30.0,False,True,True,-0.07288323510532782,-0.04487366516893181,0.3019198226060584,360,16
CLOCK_SUPPORT,external,,2021-04-15 16:00:00+00:00,2021-04-15 20:35:00+00:00,2021-04-15 20:50:00+00:00,27.7735,26.3455,1.4279999999999973,2021-04-15 21:00:00+00:00,2021-04-15 21:10:00+00:00,0.17317927170868572,False,H_FAIL,2021-04-15 21:35:00+00:00,True,True,2021-04-15 21:25:00+00:00,15.0,False,True,True,2021-04-15 21:25:00+00:00,15.0,False,True,True,-0.05987394957983183,-0.01624649859943926,0.2686974789915979,360,16
CLOCK_SUPPORT,external,,2021-06-22 16:00:00+00:00,2021-06-22 16:00:00+00:00,2021-06-22 16:35:00+00:00,26.426,20.098,6.327999999999999,2021-06-22 16:40:00+00:00,2021-06-22 16:50:00+00:00,0.15644753476611917,False,H_FAIL,2021-06-22 19:55:00+00:00,True,True,2021-06-22 17:10:00+00:00,20.0,False,True,True,2021-06-22 17:10:00+00:00,20.0,False,True,True,-0.03223767383059373,-0.0012642225031604172,0.28919089759797756,360,16
CLOCK_SUPPORT,external,,2021-07-07 16:00:00+00:00,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,37.58,34.702,2.878,2021-07-07 18:40:00+00:00,2021-07-07 18:50:00+00:00,0.1289089645587221,False,H_FAIL,2021-07-07 19:55:00+00:00,True,True,2021-07-07 18:55:00+00:00,5.0,False,True,True,2021-07-07 19:00:00+00:00,10.0,False,True,True,-0.0670604586518408,-0.011118832522583904,0.18658790826963134,360,16
CLOCK_SUPPORT,external,,2021-07-24 16:00:00+00:00,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,29.141,28.264,0.8769999999999989,2021-07-24 16:55:00+00:00,2021-07-24 17:05:00+00:00,0.1265678449258846,True,E40,2021-07-24 17:20:00+00:00,True,True,2021-07-24 17:10:00+00:00,5.0,True,True,True,2021-07-24 17:10:00+00:00,5.0,True,False,False,0.038768529076399674,0.16077537058153019,0.40250855188141615,360,16
CLOCK_SUPPORT,external,,2021-07-25 16:00:00+00:00,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,28.444,26.526,1.9179999999999993,2021-07-26 00:35:00+00:00,2021-07-26 00:45:00+00:00,0.29197080291970934,True,E40,2021-07-26 00:55:00+00:00,False,False,,,False,False,False,,,False,False,False,0.17518248175182596,0.30865484880083555,0.44994786235662143,360,16
CLOCK_SUPPORT,external,,2021-09-02 16:00:00+00:00,2021-09-02 16:45:00+00:00,2021-09-02 17:05:00+00:00,123.66,114.5,9.159999999999997,2021-09-02 17:10:00+00:00,2021-09-02 17:20:00+00:00,0.12947598253275192,True,E40,2021-09-02 17:30:00+00:00,True,True,2021-09-02 17:25:00+00:00,5.0,True,False,False,,,False,False,False,0.09716157205240185,0.2668122270742362,0.45906113537117904,360,16
CLOCK_SUPPORT,external,,2021-09-28 16:00:00+00:00,2021-09-29 00:25:00+00:00,2021-09-29 00:50:00+00:00,136.449,130.312,6.1370000000000005,2021-09-29 01:05:00+00:00,2021-09-29 01:15:00+00:00,0.12318722502851559,False,H_FAIL,2021-09-29 01:20:00+00:00,True,True,2021-09-29 01:20:00+00:00,5.0,False,True,True,2021-09-29 01:20:00+00:00,5.0,False,True,True,-0.0097767638911524,-0.002770083102497039,0.14290369887566906,360,16
CLOCK_SUPPORT,external,,2021-10-24 16:00:00+00:00,2021-10-24 21:05:00+00:00,2021-10-24 21:20:00+00:00,196.022,185.568,10.45399999999998,2021-10-24 21:25:00+00:00,2021-10-24 21:35:00+00:00,0.2521522862062369,True,E40,2021-10-24 22:00:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14138128945858155,0.19494930170269897,0.5565333843504902,360,16
CLOCK_SUPPORT,external,,2021-10-28 16:00:00+00:00,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,201.55,194.648,6.902000000000015,2021-10-29 01:40:00+00:00,2021-10-29 01:50:00+00:00,0.16835699797159884,True,E40,2021-10-29 02:10:00+00:00,True,True,2021-10-29 01:55:00+00:00,5.0,True,False,False,,,False,False,False,0.09417560127498925,0.12460156476383415,0.49203129527672834,360,16
CLOCK_SUPPORT,external,,2021-12-27 16:00:00+00:00,2021-12-27 17:05:00+00:00,2021-12-27 17:20:00+00:00,203.43,197.78,5.650000000000006,2021-12-27 17:25:00+00:00,2021-12-27 17:35:00+00:00,0.12920353982300692,False,H_FAIL,2021-12-27 18:10:00+00:00,True,True,2021-12-27 17:40:00+00:00,5.0,False,True,True,2021-12-27 17:45:00+00:00,10.0,False,True,True,-0.09734513274336475,-0.07433628318584345,0.1380530973451328,360,16
CLOCK_SUPPORT,reference_validation,,2025-01-22 16:00:00+00:00,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,264.9,252.08,12.819999999999965,2025-01-22 20:10:00+00:00,2025-01-22 20:20:00+00:00,0.18096723868955197,True,E40,2025-01-22 20:30:00+00:00,False,False,,,False,False,False,,,False,False,False,0.15444617784711573,0.2932917316692713,0.45865834633385427,360,16
CLOCK_SUPPORT,reference_validation,,2025-01-25 16:00:00+00:00,2025-01-25 16:05:00+00:00,2025-01-25 16:15:00+00:00,254.47,246.11,8.359999999999985,2025-01-25 16:20:00+00:00,2025-01-25 16:30:00+00:00,0.13277511961722674,False,H_FAIL,2025-01-25 16:45:00+00:00,True,True,2025-01-25 16:40:00+00:00,10.0,False,True,True,2025-01-25 16:40:00+00:00,10.0,False,True,True,-0.09449760765550161,-0.05741626794258261,0.23684210526315708,360,16
CLOCK_SUPPORT,reference_validation,,2025-01-27 16:00:00+00:00,2025-01-27 21:20:00+00:00,2025-01-28 03:55:00+00:00,237.5,220.76,16.74000000000001,2025-01-28 04:20:00+00:00,2025-01-28 04:30:00+00:00,0.16965352449223428,False,H_FAIL,2025-01-28 08:30:00+00:00,True,True,2025-01-28 07:00:00+00:00,150.0,False,True,True,2025-01-28 08:00:00+00:00,210.0,False,True,True,-0.021505376344086825,-0.011947431302269326,0.3745519713261653,360,16
CLOCK_SUPPORT,reference_validation,,2025-04-04 16:00:00+00:00,2025-04-04 16:55:00+00:00,2025-04-04 17:10:00+00:00,120.97,113.19,7.780000000000001,2025-04-04 17:25:00+00:00,2025-04-04 17:35:00+00:00,0.22622107969151733,False,H_FAIL,2025-04-05 02:25:00+00:00,True,True,2025-04-04 18:15:00+00:00,40.0,False,True,True,2025-04-04 18:35:00+00:00,60.0,False,True,True,-0.021850899742930807,-0.015424164524422176,0.38431876606683735,360,16
CLOCK_SUPPORT,reference_validation,,2025-04-09 16:00:00+00:00,2025-04-09 16:30:00+00:00,2025-04-09 16:45:00+00:00,107.4,102.22,5.180000000000007,2025-04-09 16:50:00+00:00,2025-04-09 17:00:00+00:00,0.35328185328185246,True,E40,2025-04-09 17:20:00+00:00,True,True,2025-04-09 17:10:00+00:00,10.0,True,True,True,2025-04-09 17:15:00+00:00,15.0,True,True,True,-0.04440154440154511,0.12162162162162059,1.3185328185328165,360,16
CLOCK_SUPPORT,reference_validation,,2025-06-19 16:00:00+00:00,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,146.45,142.83,3.619999999999976,2025-06-19 22:30:00+00:00,2025-06-19 22:40:00+00:00,0.18784530386740644,False,H_FAIL,2025-06-20 01:05:00+00:00,True,True,2025-06-19 22:50:00+00:00,10.0,False,True,True,2025-06-19 22:55:00+00:00,15.0,False,True,True,-0.033149171270711854,0.0,0.2790055248618856,360,16
CLOCK_SUPPORT,reference_validation,,2025-08-26 16:00:00+00:00,2025-08-26 16:40:00+00:00,2025-08-26 17:45:00+00:00,192.47,186.54,5.930000000000007,2025-08-26 17:50:00+00:00,2025-08-26 18:00:00+00:00,0.2124789207419881,True,E40,2025-08-26 18:40:00+00:00,False,False,,,False,False,False,,,False,False,False,0.17537942664418057,0.1804384485666091,0.4502529510961188,360,16
CLOCK_SUPPORT,reference_validation,,2025-08-27 16:00:00+00:00,2025-08-27 17:35:00+00:00,2025-08-27 17:50:00+00:00,209.43,202.48,6.950000000000017,2025-08-27 18:15:00+00:00,2025-08-27 18:25:00+00:00,0.2359712230215802,False,H_FAIL,2025-08-27 18:55:00+00:00,True,True,2025-08-27 18:50:00+00:00,25.0,False,True,True,2025-08-27 18:50:00+00:00,25.0,False,True,True,-0.1841726618705033,-0.15539568345323881,0.38561151079136696,360,16
CLOCK_SUPPORT,reference_validation,,2025-09-18 16:00:00+00:00,2025-09-18 16:10:00+00:00,2025-09-18 16:25:00+00:00,248.93,244.83,4.099999999999994,2025-09-18 16:50:00+00:00,2025-09-18 17:00:00+00:00,0.15121951219512328,True,E40,2025-09-18 17:05:00+00:00,True,False,2025-09-18 17:05:00+00:00,5.0,False,False,False,,,False,False,False,0.06097560975609764,0.7756097560975637,0.919512195121948,360,16
CLOCK_SUPPORT,reference_validation,,2025-09-26 16:00:00+00:00,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,198.18,190.72,7.460000000000008,2025-09-26 16:40:00+00:00,2025-09-26 16:50:00+00:00,0.14209115281501355,True,E40,2025-09-26 17:25:00+00:00,True,True,2025-09-26 16:55:00+00:00,5.0,True,False,False,,,False,False,False,0.08847184986595119,0.17024128686326817,0.5107238605898121,360,16
CLOCK_SUPPORT,reference_validation,,2025-10-03 16:00:00+00:00,2025-10-03 16:00:00+00:00,2025-10-03 16:20:00+00:00,234.88,227.0,7.8799999999999955,2025-10-03 16:25:00+00:00,2025-10-03 16:35:00+00:00,0.16370558375634425,False,H_FAIL,2025-10-03 16:55:00+00:00,True,True,2025-10-03 16:45:00+00:00,10.0,False,True,True,2025-10-03 16:45:00+00:00,10.0,False,True,True,-0.16116751269035312,-0.13578680203045607,0.2538071065989849,360,16
CLOCK_SUPPORT,reference_validation,,2025-10-04 16:00:00+00:00,2025-10-05 02:30:00+00:00,2025-10-05 02:45:00+00:00,229.81,224.0,5.810000000000002,2025-10-05 02:50:00+00:00,2025-10-05 03:00:00+00:00,0.34939759036144585,True,E40,2025-10-05 03:30:00+00:00,True,True,2025-10-05 03:15:00+00:00,15.0,True,True,True,2025-10-05 03:15:00+00:00,15.0,True,False,False,0.03958691910498962,0.06368330464716082,0.4096385542168665,360,16
CLOCK_SUPPORT,reference_validation,,2025-11-24 16:00:00+00:00,2025-11-24 16:00:00+00:00,2025-11-24 16:15:00+00:00,132.55,128.43,4.1200000000000045,2025-11-24 16:20:00+00:00,2025-11-24 16:30:00+00:00,0.2184466019417418,True,E40,2025-11-24 16:40:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14077669902912218,0.28883495145630983,0.41747572815533907,360,16
CLOCK_SUPPORT,reference_validation,,2026-01-12 16:00:00+00:00,2026-01-12 16:00:00+00:00,2026-01-12 16:15:00+00:00,142.7,138.59,4.109999999999985,2026-01-12 16:25:00+00:00,2026-01-12 16:35:00+00:00,0.18734793187348248,False,H_FAIL,2026-01-12 17:20:00+00:00,True,True,2026-01-12 16:45:00+00:00,10.0,False,True,True,2026-01-12 16:45:00+00:00,10.0,False,True,True,-0.04866180048661541,-0.0097323600973217,0.2457420924574265,360,16
CLOCK_SUPPORT,reference_validation,,2026-01-23 16:00:00+00:00,2026-01-23 16:00:00+00:00,2026-01-23 16:30:00+00:00,128.05,125.22,2.8300000000000125,2026-01-23 16:40:00+00:00,2026-01-23 16:50:00+00:00,0.24734982332154967,False,H_FAIL,2026-01-23 17:05:00+00:00,True,True,2026-01-23 16:55:00+00:00,5.0,False,True,True,2026-01-23 17:00:00+00:00,10.0,False,True,True,-0.08833922261484561,-0.08480565371025019,0.24734982332154967,360,16
CLOCK_SUPPORT,reference_validation,,2026-04-15 16:00:00+00:00,2026-04-15 16:15:00+00:00,2026-04-15 16:40:00+00:00,84.47,82.85,1.6200000000000045,2026-04-15 17:00:00+00:00,2026-04-15 17:10:00+00:00,0.16666666666666374,True,E40,2026-04-15 17:25:00+00:00,True,True,2026-04-15 17:15:00+00:00,5.0,True,True,True,2026-04-15 17:15:00+00:00,5.0,True,False,False,0.00617283950617598,0.061728395061724714,0.40123456790123696,360,16
CLOCK_SUPPORT,reference_validation,,2026-06-17 16:00:00+00:00,2026-06-17 16:00:00+00:00,2026-06-17 16:10:00+00:00,73.83,71.54,2.289999999999992,2026-06-17 16:15:00+00:00,2026-06-17 16:25:00+00:00,0.2576419213973823,False,H_FAIL,2026-06-17 16:50:00+00:00,True,True,2026-06-17 16:30:00+00:00,5.0,False,True,True,2026-06-17 16:35:00+00:00,10.0,False,True,True,-0.056768558951963276,0.0,0.28820960698689907,360,16
CLOCK_SUPPORT,reference_validation,,2026-06-26 16:00:00+00:00,2026-06-26 16:00:00+00:00,2026-06-26 16:25:00+00:00,72.22,68.13,4.090000000000003,2026-06-26 16:35:00+00:00,2026-06-26 16:45:00+00:00,0.1295843520782398,True,E40,2026-06-26 19:30:00+00:00,True,True,2026-06-26 16:50:00+00:00,5.0,True,True,True,2026-06-26 16:50:00+00:00,5.0,True,True,True,-0.014669926650367291,0.029339853300734582,0.4034229828850866,360,16
CLOCK_SUPPORT,reference_validation,,2026-06-30 16:00:00+00:00,2026-07-01 01:35:00+00:00,2026-07-01 01:50:00+00:00,74.08,71.85,2.230000000000004,2026-07-01 02:15:00+00:00,2026-07-01 02:25:00+00:00,0.17040358744394385,True,E40,2026-07-01 02:35:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14798206278026804,0.2645739910313912,0.4080717488789215,360,16
CLOCK_SUPPORT,reference_validation,,2026-07-03 16:00:00+00:00,2026-07-03 18:55:00+00:00,2026-07-03 19:15:00+00:00,82.1,80.83,1.269999999999996,2026-07-03 19:20:00+00:00,2026-07-03 19:30:00+00:00,0.1653543307086682,True,E40,2026-07-03 19:35:00+00:00,True,False,2026-07-03 19:35:00+00:00,5.0,False,False,False,,,False,False,False,0.06299212598426202,0.6850393700787459,0.8897637795275695,360,16
CLOCK_SUPPORT,reference_validation,,2026-07-17 16:00:00+00:00,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,74.97,73.32,1.6500000000000057,2026-07-17 17:05:00+00:00,2026-07-17 17:15:00+00:00,0.13939393939394132,False,H_FAIL,2026-07-17 19:20:00+00:00,True,True,2026-07-17 17:35:00+00:00,20.0,False,True,True,2026-07-17 18:15:00+00:00,60.0,False,True,True,-0.0666666666666661,-0.05454545454545642,0.24848484848484556,360,16
REF_SUPPORT,development,0.0,2022-01-01 15:00:00+00:00,2022-01-01 15:25:00+00:00,2022-01-01 15:50:00+00:00,173.37,170.52,2.8499999999999943,2022-01-01 16:00:00+00:00,2022-01-01 16:10:00+00:00,0.2561403508771899,True,E40,2022-01-01 16:25:00+00:00,False,False,,,False,False,False,,,False,False,False,0.133333333333332,0.2140350877192935,0.42807017543859693,300,15
REF_SUPPORT,development,0.0,2022-01-06 15:00:00+00:00,2022-01-06 17:05:00+00:00,2022-01-06 17:15:00+00:00,151.09,146.22,4.8700000000000045,2022-01-06 17:25:00+00:00,2022-01-06 17:35:00+00:00,0.2874743326488715,True,E40,2022-01-06 18:10:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14373716632443284,0.20944558521560766,0.5030800821355208,300,15
REF_SUPPORT,development,0.0,2022-01-21 15:00:00+00:00,2022-01-21 16:20:00+00:00,2022-01-21 16:35:00+00:00,124.12,115.5,8.620000000000005,2022-01-21 17:00:00+00:00,2022-01-21 17:10:00+00:00,0.1264501160092794,False,H_FAIL,2022-01-21 17:20:00+00:00,True,True,2022-01-21 17:15:00+00:00,5.0,False,True,True,2022-01-21 17:15:00+00:00,5.0,False,True,True,-0.11600928074245934,-0.003480278422273912,0.22389791183294566,300,15
REF_SUPPORT,development,0.0,2022-02-01 15:00:00+00:00,2022-02-01 16:30:00+00:00,2022-02-01 16:45:00+00:00,111.04,103.96,7.0800000000000125,2022-02-01 16:50:00+00:00,2022-02-01 17:00:00+00:00,0.25564971751412213,False,H_FAIL,2022-02-01 17:40:00+00:00,True,True,2022-02-01 17:10:00+00:00,10.0,False,True,True,2022-02-01 17:15:00+00:00,15.0,False,True,True,-0.060734463276837014,-0.05367231638418206,0.27542372881355726,300,15
REF_SUPPORT,development,0.0,2022-02-20 15:00:00+00:00,2022-02-20 17:40:00+00:00,2022-02-20 18:00:00+00:00,90.98,87.37,3.6099999999999994,2022-02-20 18:05:00+00:00,2022-02-20 18:15:00+00:00,0.20775623268698065,True,E40,2022-02-20 18:40:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14404432132963882,0.1966759002770066,0.6703601108033247,300,15
REF_SUPPORT,development,0.0,2022-03-27 15:00:00+00:00,2022-03-27 15:20:00+00:00,2022-03-27 16:15:00+00:00,101.1,98.68,2.4199999999999875,2022-03-27 16:25:00+00:00,2022-03-27 16:35:00+00:00,0.1983471074380192,False,H_FAIL,2022-03-27 17:05:00+00:00,True,True,2022-03-27 17:00:00+00:00,25.0,False,True,True,2022-03-27 17:05:00+00:00,30.0,False,True,True,-0.02479338842974726,0.0,0.31818181818182406,300,15
REF_SUPPORT,development,0.0,2022-05-30 15:00:00+00:00,2022-05-30 20:25:00+00:00,2022-05-30 20:35:00+00:00,46.71,44.92,1.7899999999999991,2022-05-30 20:55:00+00:00,2022-05-30 21:05:00+00:00,0.15083798882681348,True,E40,2022-05-30 21:10:00+00:00,False,False,,,False,False,False,,,False,False,False,0.14525139664804365,0.31284916201117463,0.4413407821229048,300,15
REF_SUPPORT,development,1.0,2022-08-21 15:00:00+00:00,2022-08-21 16:45:00+00:00,2022-08-21 17:00:00+00:00,36.27,35.55,0.720000000000006,2022-08-21 17:05:00+00:00,2022-08-21 17:15:00+00:00,0.18055555555554775,False,H_FAIL,2022-08-21 17:50:00+00:00,True,True,2022-08-21 17:40:00+00:00,25.0,False,True,True,2022-08-21 17:40:00+00:00,25.0,False,True,True,-0.1250000000000037,-0.06944444444444979,0.3472222222222193,300,15
REF_SUPPORT,development,1.0,2022-09-05 15:00:00+00:00,2022-09-05 15:00:00+00:00,2022-09-05 15:25:00+00:00,31.77,31.12,0.6499999999999986,2022-09-05 15:35:00+00:00,2022-09-05 15:45:00+00:00,0.13846153846153855,False,H_FAIL,2022-09-05 16:15:00+00:00,True,True,2022-09-05 15:50:00+00:00,5.0,False,True,True,2022-09-05 15:55:00+00:00,10.0,False,True,True,-0.015384615384612357,0.0,0.29230769230769493,300,15
REF_SUPPORT,development,1.0,2022-09-26 15:00:00+00:00,2022-09-26 18:05:00+00:00,2022-09-26 18:30:00+00:00,33.41,32.1,1.3099999999999952,2022-09-26 18:45:00+00:00,2022-09-26 18:55:00+00:00,0.16030534351145162,False,H_FAIL,2022-09-26 20:40:00+00:00,True,True,2022-09-26 20:15:00+00:00,80.0,False,True,True,2022-09-26 20:30:00+00:00,95.0,False,True,True,-0.03816793893129568,-0.03816793893129568,0.3969465648855,300,15
REF_SUPPORT,development,1.0,2022-10-05 15:00:00+00:00,2022-10-05 16:05:00+00:00,2022-10-05 16:25:00+00:00,33.78,33.15,0.6300000000000026,2022-10-05 16:50:00+00:00,2022-10-05 17:00:00+00:00,0.15873015873016033,True,E40,2022-10-05 17:20:00+00:00,False,False,,,False,False,False,,,False,False,False,0.12698412698412376,0.19047619047618564,0.41269841269840785,300,15
REF_SUPPORT,development,1.0,2022-10-17 15:00:00+00:00,2022-10-17 23:35:00+00:00,2022-10-17 23:55:00+00:00,31.19,30.39,0.8000000000000007,2022-10-18 00:20:00+00:00,2022-10-18 00:30:00+00:00,0.3374999999999992,False,H_FAIL,2022-10-18 01:30:00+00:00,True,True,2022-10-18 00:45:00+00:00,15.0,False,True,True,2022-10-18 01:20:00+00:00,50.0,False,True,True,-0.07500000000000277,-0.06250000000000083,0.3374999999999992,300,15
REF_SUPPORT,development,2.0,2023-04-25 15:00:00+00:00,2023-04-25 17:55:00+00:00,2023-04-25 18:05:00+00:00,21.163,20.726,0.43700000000000117,2023-04-25 18:15:00+00:00,2023-04-25 18:25:00+00:00,0.12814645308924666,False,H_FAIL,2023-04-25 18:40:00+00:00,True,True,2023-04-25 18:30:00+00:00,5.0,False,True,True,2023-04-25 18:40:00+00:00,15.0,False,True,True,-0.04576659038901492,-0.04576659038901492,0.25629290617848516,300,15
REF_SUPPORT,development,3.0,2023-11-25 15:00:00+00:00,2023-11-25 15:40:00+00:00,2023-11-25 16:30:00+00:00,58.528,57.351,1.1769999999999996,2023-11-25 16:50:00+00:00,2023-11-25 17:00:00+00:00,0.16482582837723253,True,E40,2023-11-25 17:35:00+00:00,False,False,,,False,False,False,,,False,False,False,0.1384876805437586,0.23704333050127746,0.40101954120645833,300,15
