date_wib,decision_t_utc,predicted,p_buy,p_neutral,p_sell,trade,a511_pnl,a511_win
2025-09-30,2025-09-29 23:00:00+00:00,NEUTRAL,0.3207369814458635,0.38983435529651717,0.28942866325761935,False,-0.3613940832010991,False
2025-10-07,2025-10-06 23:00:00+00:00,SELL_COMPATIBLE,0.44743511397393043,0.1002245327137585,0.45234035331231104,True,1.45040176032138,True
2025-10-14,2025-10-13 23:00:00+00:00,BUY_COMPATIBLE,0.38175501940671436,0.2677032052533788,0.3505417753399068,False,5.999999999999923,True
2025-10-21,2025-10-20 23:00:00+00:00,BUY_COMPATIBLE,0.43484737214190655,0.13777399525959919,0.4273786325984943,False,5.999999999999979,True
2025-10-28,2025-10-27 23:00:00+00:00,SELL_COMPATIBLE,0.42305342827049425,0.12136809621596308,0.4555784755135426,True,0.22914688868844246,True
2025-11-04,2025-11-03 23:00:00+00:00,BUY_COMPATIBLE,0.5167824233499755,0.010469485097890798,0.47274809155213376,False,0.23269849382204288,True
2025-11-11,2025-11-10 23:00:00+00:00,SELL_COMPATIBLE,0.4543178133632097,0.0838039959016066,0.4618781907351838,True,0.2500000000000564,True
2025-11-18,2025-11-17 23:00:00+00:00,SELL_COMPATIBLE,0.445373996543297,0.012524443005840432,0.5421015604508626,True,5.999999999999979,True
2025-11-25,2025-11-24 23:00:00+00:00,BUY_COMPATIBLE,0.5252074682385204,0.062004746095112626,0.41278778566636687,False,6.000000000000034,True
2025-12-02,2025-12-01 23:00:00+00:00,BUY_COMPATIBLE,0.5423126620011345,0.0036644391366857597,0.4540228988621797,False,-4.7500000000000036,False
2025-12-09,2025-12-08 23:00:00+00:00,SELL_COMPATIBLE,0.452574420923252,0.05591547339508406,0.4915101056816641,True,4.279265788876636,True
2025-12-16,2025-12-15 23:00:00+00:00,SELL_COMPATIBLE,0.4389902666899728,0.02677384293835739,0.5342358903716697,True,0.24999999999994538,True
2025-12-23,2025-12-22 23:00:00+00:00,SELL_COMPATIBLE,0.4388805785218157,0.07015817345737903,0.49096124802080526,True,3.335041076103635,True
2025-12-30,2025-12-29 23:00:00+00:00,SELL_COMPATIBLE,0.3993425554106125,0.19364272178572958,0.4070147228036579,True,-0.4344833371699157,False
2026-01-06,2026-01-05 23:00:00+00:00,BUY_COMPATIBLE,0.4475777298176906,0.10711767501334014,0.44530459516896925,False,1.1968729448936517,True
2026-01-13,2026-01-12 23:00:00+00:00,BUY_COMPATIBLE,0.466742196756747,0.09663290582132687,0.4366248974219261,False,-2.2598038570720007,False
2026-01-20,2026-01-19 23:00:00+00:00,BUY_COMPATIBLE,0.4213952967914881,0.1924823215224341,0.3861223816860777,False,1.961611620266341,True
2026-01-27,2026-01-26 23:00:00+00:00,SELL_COMPATIBLE,0.4391108444379294,0.10547638839295867,0.455412767169112,True,-4.7500000000000036,False
2026-02-03,2026-02-02 23:00:00+00:00,BUY_COMPATIBLE,0.4961691935518598,0.04168831541317602,0.46214249103496424,False,5.999999999999979,True
2026-02-10,2026-02-09 23:00:00+00:00,BUY_COMPATIBLE,0.5393525016071654,0.00589075996565809,0.4547567384271765,False,6.000000000000034,True
2026-02-17,2026-02-16 23:00:00+00:00,BUY_COMPATIBLE,0.48826655936756236,0.0441882188468699,0.4675452217855677,False,-4.7500000000000036,False
2026-02-24,2026-02-23 23:00:00+00:00,BUY_COMPATIBLE,0.49997800093028866,0.01951304213432703,0.4805089569353844,False,5.999999999999979,True
2026-03-03,2026-03-02 23:00:00+00:00,BUY_COMPATIBLE,0.4993971619354495,0.014498091320814468,0.4861047467437361,False,5.999999999999923,True
2026-03-10,2026-03-09 23:00:00+00:00,BUY_COMPATIBLE,0.4993163181456519,0.019974384212826147,0.48070929764152187,False,-4.7500000000000036,False
2026-03-17,2026-03-16 23:00:00+00:00,BUY_COMPATIBLE,0.5104655720951534,0.012713553045859118,0.47682087485898744,False,-4.7500000000000036,False
2026-03-24,2026-03-23 23:00:00+00:00,BUY_COMPATIBLE,0.49185807747253535,0.04394495502379963,0.46419696750366507,False,2.1138025813803036,True
2026-03-31,2026-03-30 23:00:00+00:00,SELL_COMPATIBLE,0.45387927192064065,0.06529505208833092,0.4808256759910283,True,0.2500000000000564,True
2026-04-07,2026-04-06 23:00:00+00:00,SELL_COMPATIBLE,0.4629055113990851,0.06370434643219322,0.47339014216872155,True,0.2500000000000009,True
2026-04-14,2026-04-13 23:00:00+00:00,BUY_COMPATIBLE,0.5215056867852255,0.004585543217807943,0.4739087699969667,False,0.8887399463806962,True
2026-04-21,2026-04-20 23:00:00+00:00,BUY_COMPATIBLE,0.4405274217453546,0.1366784312451944,0.42279414700945106,False,0.2996827903386796,True
2026-04-28,2026-04-27 23:00:00+00:00,SELL_COMPATIBLE,0.3830608450662323,0.20404820068809323,0.4128909542456744,True,0.4223344645560574,True
2026-05-05,2026-05-04 23:00:00+00:00,BUY_COMPATIBLE,0.4397849127077362,0.1584570069281404,0.4017580803641234,False,-4.7500000000000036,False
2026-05-12,2026-05-11 23:00:00+00:00,BUY_COMPATIBLE,0.42249250599221383,0.19048662448280249,0.38702086952498366,False,5.999999999999979,True
2026-05-19,2026-05-18 23:00:00+00:00,BUY_COMPATIBLE,0.4315135391544367,0.1554948702108336,0.4129915906347297,False,0.2597994678435196,True
2026-05-26,2026-05-25 23:00:00+00:00,SELL_COMPATIBLE,0.3810087213407948,0.2119928645501339,0.40699841410907134,True,1.6551465465909638,True
2026-06-02,2026-06-01 23:00:00+00:00,SELL_COMPATIBLE,0.4648170431924339,0.03268720361277922,0.5024957531947869,True,5.999999999999979,True
2026-06-09,2026-06-08 23:00:00+00:00,SELL_COMPATIBLE,0.47136903413341147,0.05154068415747191,0.47709028170911677,True,5.999999999999979,True
2026-06-16,2026-06-15 23:00:00+00:00,BUY_COMPATIBLE,0.4644922108838824,0.08061474380160658,0.45489304531451114,False,1.9619540577300594,True
2026-06-23,2026-06-22 23:00:00+00:00,SELL_COMPATIBLE,0.4678915133316465,0.04985474783394634,0.4822537388344071,True,2.0147247394387287,True
2026-06-30,2026-06-29 23:00:00+00:00,BUY_COMPATIBLE,0.4355121082322594,0.13831595191643037,0.42617193985131036,False,5.999999999999979,True
2026-07-07,2026-07-06 23:00:00+00:00,BUY_COMPATIBLE,0.5053821640677629,0.03665321549147417,0.4579646204407629,False,5.999999999999979,True
2026-07-14,2026-07-13 23:00:00+00:00,SELL_COMPATIBLE,0.4421271687360122,0.10219399202211855,0.4556788392418692,True,-4.7500000000000036,False
2026-07-21,2026-07-20 23:00:00+00:00,BUY_COMPATIBLE,0.4016029739230014,0.22778204970209556,0.370614976374903,False,-4.7500000000000036,False
2026-07-28,2026-07-27 23:00:00+00:00,BUY_COMPATIBLE,0.4580697936551433,0.09346757571295278,0.448462630631904,False,2.6379430009959854,True
