entry_ts,entry_px,exit_ts,exit_px,exit_reason,pnl_0bps,H,L,range,target_px,stop_px,execution_start,execution_end,partition,exec_min,execution_utc,zone,tie_order,entry_f,target_ext,stop_f,accepted,decision,blocked_by_zone,portfolio
2023-03-17 07:15:00+00:00,1712.314,2023-03-17 10:45:00+00:00,1744.029,TARGET,8.8608598656555,1725.0,1661.57,63.430000000000064,1744.029,1683.7704999999999,2023-03-17 05:00:00+00:00,2023-03-17 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-03-21 09:55:00+00:00,1746.1680000000001,2023-03-21 10:20:00+00:00,1763.1375,TARGET,4.459068543232925,1753.71,1716.0,37.710000000000036,1763.1375,1729.1985,2023-03-21 09:00:00+00:00,2023-03-21 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-03-22 05:40:00+00:00,1800.82,2023-03-22 08:55:00+00:00,1784.83,CLOSE_INVALIDATION,-4.839644162103907,1806.86,1776.66,30.199999999999818,1815.9199999999998,1787.23,2023-03-22 05:00:00+00:00,2023-03-22 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-03-23 10:20:00+00:00,1750.778,2023-03-23 14:45:00+00:00,1762.9775,TARGET,3.0840225316973284,1756.2,1729.09,27.110000000000127,1762.9775,1738.5785,2023-03-23 09:00:00+00:00,2023-03-23 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-03-23 10:55:00+00:00,1749.5700000000002,2023-03-23 14:45:00+00:00,1762.83,TARGET,3.3895025634869795,1756.2,1729.68,26.519999999999982,1762.83,1738.962,2023-03-23 10:00:00+00:00,2023-03-23 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-03-28 11:30:00+00:00,1730.798,2023-03-28 11:45:00+00:00,1743.29,TARGET,3.2087400147215566,1736.35,1708.59,27.75999999999999,1743.29,1718.3059999999998,2023-03-28 09:00:00+00:00,2023-03-28 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-04-10 05:55:00+00:00,1859.096,2023-04-10 11:00:00+00:00,1860.17,TIME_EXIT,-0.11114993523735317,1862.61,1845.04,17.569999999999936,1867.8809999999999,1851.1895,2023-04-10 05:00:00+00:00,2023-04-10 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-04-13 06:20:00+00:00,1915.602,2023-04-13 08:30:00+00:00,1926.597,TARGET,2.469855011635947,1920.0,1898.01,21.99000000000001,1926.597,1905.7065,2023-04-13 05:00:00+00:00,2023-04-13 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-04-14 12:30:00+00:00,2120.202,2023-04-14 12:50:00+00:00,2105.39,CLOSE_INVALIDATION,-3.8930633967896195,2125.0,2101.01,23.98999999999978,2130.9975,2109.4065,2023-04-14 09:00:00+00:00,2023-04-14 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-04-14 12:30:00+00:00,2119.0025,2023-04-14 12:50:00+00:00,2105.39,CLOSE_INVALIDATION,-3.612006592724692,2125.0,2101.01,23.98999999999978,2130.9975,2109.4065,2023-04-14 10:00:00+00:00,2023-04-14 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-04-25 14:00:00+00:00,1825.65,2023-04-25 14:15:00+00:00,1814.22,CLOSE_INVALIDATION,-3.530391915208308,1832.72,1804.44,28.279999999999973,1839.79,1814.338,2023-04-25 10:00:00+00:00,2023-04-25 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-04-28 05:55:00+00:00,1913.834,2023-04-28 07:45:00+00:00,1921.749,TARGET,1.6678386944740224,1917.0,1901.17,15.829999999999927,1921.749,1906.7105000000001,2023-04-28 05:00:00+00:00,2023-04-28 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-05 11:20:00+00:00,1904.192,2023-05-05 11:50:00+00:00,1911.2075,TARGET,1.4421199122777844,1907.31,1891.72,15.589999999999918,1911.2075,1897.1765,2023-05-05 09:00:00+00:00,2023-05-05 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-05 11:20:00+00:00,1903.4125,2023-05-05 11:50:00+00:00,1911.2075,TARGET,1.6476381236331776,1907.31,1891.72,15.589999999999918,1911.2075,1897.1765,2023-05-05 10:00:00+00:00,2023-05-05 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-05-08 13:30:00+00:00,1862.456,2023-05-08 15:00:00+00:00,1867.49,TIME_EXIT,0.9514413226406452,1869.82,1833.0,36.819999999999936,1879.0249999999999,1845.887,2023-05-08 09:00:00+00:00,2023-05-08 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-09 19:55:00+00:00,1851.75,2023-05-09 20:00:00+00:00,1859.03,TARGET,1.5657081139462519,1853.83,1833.03,20.799999999999955,1859.03,1840.31,2023-05-09 16:00:00+00:00,2023-05-09 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-12 11:20:00+00:00,1762.57,2023-05-12 14:10:00+00:00,1777.87,TARGET,3.940253153066298,1769.37,1735.37,34.0,1777.87,1747.27,2023-05-12 09:00:00+00:00,2023-05-12 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-17 17:05:00+00:00,1802.6,2023-05-17 17:45:00+00:00,1811.0,TARGET,1.9299678242538758,1805.0,1781.0,24.0,1811.0,1789.4,2023-05-17 16:00:00+00:00,2023-05-17 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-19 09:15:00+00:00,1807.502,2023-05-19 12:10:00+00:00,1812.83,TARGET,1.0738572903376657,1809.87,1798.03,11.839999999999918,1812.83,1802.174,2023-05-19 09:00:00+00:00,2023-05-19 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-19 10:35:00+00:00,1808.745,2023-05-19 11:10:00+00:00,1804.98,CLOSE_INVALIDATION,-1.4407768922650606,1810.98,1802.04,8.940000000000055,1813.2150000000001,1805.1689999999999,2023-05-19 10:00:00+00:00,2023-05-19 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-05-22 10:30:00+00:00,1814.7125,2023-05-22 13:30:00+00:00,1823.2675,TARGET,1.9571226847227678,1818.99,1801.88,17.1099999999999,1823.2675,1807.8685,2023-05-22 10:00:00+00:00,2023-05-22 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-25 10:40:00+00:00,1784.6725000000001,2023-05-25 11:55:00+00:00,1790.3274999999999,TARGET,1.1843242947934933,1787.5,1776.19,11.309999999999945,1790.3274999999999,1780.1485,2023-05-25 10:00:00+00:00,2023-05-25 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-26 12:45:00+00:00,1814.554,2023-05-26 13:30:00+00:00,1822.3075,TARGET,1.7364754093843309,1818.0,1800.77,17.230000000000018,1822.3075,1806.8005,2023-05-26 09:00:00+00:00,2023-05-26 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-05-26 12:45:00+00:00,1813.6925,2023-05-26 13:30:00+00:00,1822.3075,TARGET,1.9749891450727257,1818.0,1800.77,17.230000000000018,1822.3075,1806.8005,2023-05-26 10:00:00+00:00,2023-05-26 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-05-31 13:50:00+00:00,1869.785,2023-05-31 14:10:00+00:00,1862.02,CLOSE_INVALIDATION,-2.4764419438598635,1874.38,1856.0,18.38000000000011,1878.9750000000001,1862.433,2023-05-31 10:00:00+00:00,2023-05-31 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-01 16:30:00+00:00,1864.886,2023-06-01 16:50:00+00:00,1868.82,TARGET,0.6547561620388723,1866.01,1854.77,11.240000000000009,1868.82,1858.704,2023-06-01 16:00:00+00:00,2023-06-01 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-02 11:55:00+00:00,1892.6139999999998,2023-06-02 13:55:00+00:00,1881.78,CLOSE_INVALIDATION,-3.262178975744589,1897.12,1874.59,22.529999999999973,1902.7524999999998,1882.4755,2023-06-02 09:00:00+00:00,2023-06-02 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-02 11:55:00+00:00,1893.8999999999999,2023-06-02 12:55:00+00:00,1888.23,CLOSE_INVALIDATION,-1.8969111357515662,1897.12,1884.24,12.879999999999882,1900.34,1888.748,2023-06-02 10:00:00+00:00,2023-06-02 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-06-05 09:15:00+00:00,1870.356,2023-06-05 11:00:00+00:00,1863.56,CLOSE_INVALIDATION,-2.216766433769823,1872.91,1860.14,12.769999999999982,1876.1025,1864.6095,2023-06-05 09:00:00+00:00,2023-06-05 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-06 11:00:00+00:00,1817.9575,2023-06-06 11:40:00+00:00,1813.58,CLOSE_INVALIDATION,-1.6039610386931908,1820.41,1810.6,9.810000000000173,1822.8625000000002,1814.0335,2023-06-06 10:00:00+00:00,2023-06-06 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-08 11:10:00+00:00,1843.07,2023-06-08 12:35:00+00:00,1849.6399999999999,TARGET,1.3823522709392582,1845.99,1831.39,14.599999999999909,1849.6399999999999,1836.5,2023-06-08 09:00:00+00:00,2023-06-08 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-08 11:30:00+00:00,1842.3400000000001,2023-06-08 12:35:00+00:00,1849.6399999999999,TARGET,1.581176112986649,1845.99,1831.39,14.599999999999909,1849.6399999999999,1836.5,2023-06-08 10:00:00+00:00,2023-06-08 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-06-15 14:30:00+00:00,1644.2875,2023-06-15 16:00:00+00:00,1641.65,TIME_EXIT,-1.2020191116212549,1650.53,1625.56,24.970000000000027,1656.7725,1634.2994999999999,2023-06-15 10:00:00+00:00,2023-06-15 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-16 16:25:00+00:00,1682.765,2023-06-16 17:20:00+00:00,1697.5875,TARGET,4.004209738139264,1687.0,1644.65,42.34999999999991,1697.5875,1659.4725,2023-06-16 16:00:00+00:00,2023-06-16 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-23 10:00:00+00:00,1884.932,2023-06-23 10:25:00+00:00,1876.98,CLOSE_INVALIDATION,-2.5093599132488427,1887.7,1873.86,13.840000000000146,1891.16,1878.704,2023-06-23 09:00:00+00:00,2023-06-23 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-26 07:25:00+00:00,1896.0,2023-06-26 10:10:00+00:00,1872.95,CLOSE_INVALIDATION,-6.478586497890282,1904.0,1864.0,40.0,1916.0,1878.0,2023-06-26 05:00:00+00:00,2023-06-26 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-26 14:15:00+00:00,1897.938,2023-06-26 14:45:00+00:00,1872.6,CLOSE_INVALIDATION,-7.075139019293619,1905.0,1869.69,35.309999999999945,1913.8274999999999,1882.0485,2023-06-26 09:00:00+00:00,2023-06-26 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-26 14:15:00+00:00,1896.1725000000001,2023-06-26 14:45:00+00:00,1872.6,CLOSE_INVALIDATION,-6.615811061493659,1905.0,1869.69,35.309999999999945,1913.8274999999999,1882.0485,2023-06-26 10:00:00+00:00,2023-06-26 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-06-29 05:30:00+00:00,1839.356,2023-06-29 07:15:00+00:00,1847.066,TARGET,1.695842240436352,1842.44,1827.02,15.420000000000073,1847.066,1832.417,2023-06-29 05:00:00+00:00,2023-06-29 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-06-30 13:10:00+00:00,1900.516,2023-06-30 13:40:00+00:00,1870.71,CLOSE_INVALIDATION,-8.241554609379797,1908.53,1868.46,40.069999999999936,1918.5475,1882.4845,2023-06-30 09:00:00+00:00,2023-06-30 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-12 13:15:00+00:00,1892.662,2023-07-12 13:40:00+00:00,1880.34,CLOSE_INVALIDATION,-3.655203517585292,1896.43,1877.59,18.840000000000146,1901.14,1884.184,2023-07-12 09:00:00+00:00,2023-07-12 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-12 13:15:00+00:00,1892.405,2023-07-12 13:30:00+00:00,1884.75,CLOSE_INVALIDATION,-2.422558596072199,1896.43,1880.33,16.100000000000136,1900.4550000000002,1885.965,2023-07-12 10:00:00+00:00,2023-07-12 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-07-18 11:35:00+00:00,1905.2375,2023-07-18 11:55:00+00:00,1894.08,CLOSE_INVALIDATION,-3.328112636875979,1909.55,1892.3,17.25,1913.8625,1898.3374999999999,2023-07-18 10:00:00+00:00,2023-07-18 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-19 13:55:00+00:00,1911.1425,2023-07-19 14:15:00+00:00,1903.24,CLOSE_INVALIDATION,-2.4674805777172177,1914.4,1901.37,13.0300000000002,1917.6575000000003,1905.9305,2023-07-19 10:00:00+00:00,2023-07-19 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-26 16:35:00+00:00,1859.608,2023-07-26 18:10:00+00:00,1863.57,TARGET,0.6652782737007316,1860.74,1849.42,11.319999999999936,1863.57,1853.382,2023-07-26 16:00:00+00:00,2023-07-26 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-28 10:30:00+00:00,1865.0425,2023-07-28 12:25:00+00:00,1871.3575,TARGET,1.292990910394765,1868.2,1855.57,12.63000000000011,1871.3575,1859.9904999999999,2023-07-28 10:00:00+00:00,2023-07-28 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-31 11:25:00+00:00,1867.778,2023-07-31 12:45:00+00:00,1871.225,TARGET,0.5227542031225999,1869.31,1861.65,7.6599999999998545,1871.225,1864.3310000000001,2023-07-31 09:00:00+00:00,2023-07-31 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-07-31 11:25:00+00:00,1867.3425,2023-07-31 12:45:00+00:00,1871.1375,TARGET,0.6161499564220744,1869.24,1861.65,7.589999999999918,1871.1375,1864.3065000000001,2023-07-31 10:00:00+00:00,2023-07-31 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-08-01 09:15:00+00:00,1833.282,2023-08-01 15:00:00+00:00,1827.08,TIME_EXIT,-2.0915019075079417,1836.5,1820.41,16.089999999999918,1840.5225,1826.0415,2023-08-01 09:00:00+00:00,2023-08-01 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-03 14:10:00+00:00,1837.344,2023-08-03 14:45:00+00:00,1844.2875000000001,TARGET,1.4895481738857579,1840.43,1825.0,15.430000000000064,1844.2875000000001,1830.4005,2023-08-03 09:00:00+00:00,2023-08-03 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-03 14:15:00+00:00,1836.5725,2023-08-03 14:45:00+00:00,1844.2875000000001,TARGET,1.700379919660167,1840.43,1825.0,15.430000000000064,1844.2875000000001,1830.4005,2023-08-03 10:00:00+00:00,2023-08-03 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-08-04 12:40:00+00:00,1838.3,2023-08-04 13:30:00+00:00,1842.8,TARGET,0.8239569167165065,1840.3,1830.3,10.0,1842.8,1833.8,2023-08-04 09:00:00+00:00,2023-08-04 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-04 12:40:00+00:00,1837.8899999999999,2023-08-04 13:30:00+00:00,1842.71,TARGET,0.9112863120209317,1840.3,1830.66,9.639999999999873,1842.71,1834.034,2023-08-04 10:00:00+00:00,2023-08-04 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-08-08 12:10:00+00:00,1836.3725,2023-08-08 12:40:00+00:00,1841.2075,TARGET,0.9164540418678649,1838.79,1829.12,9.670000000000073,1841.2075,1832.5045,2023-08-08 10:00:00+00:00,2023-08-08 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-08 12:15:00+00:00,1836.84,2023-08-08 12:40:00+00:00,1841.2275,TARGET,0.7943065264258257,1838.79,1829.04,9.75,1841.2275,1832.4524999999999,2023-08-08 09:00:00+00:00,2023-08-08 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_1000,ETH_S5B_development
2023-08-09 11:15:00+00:00,1861.5839999999998,2023-08-09 12:45:00+00:00,1866.6374999999998,TARGET,0.9573118376608573,1863.83,1852.6,11.230000000000018,1866.6374999999998,1856.5304999999998,2023-08-09 09:00:00+00:00,2023-08-09 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-09 11:15:00+00:00,1861.1599999999999,2023-08-09 12:45:00+00:00,1866.5,TARGET,1.0345891809409706,1863.83,1853.15,10.679999999999836,1866.5,1856.888,2023-08-09 10:00:00+00:00,2023-08-09 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-08-16 12:55:00+00:00,1825.625,2023-08-16 13:25:00+00:00,1821.01,CLOSE_INVALIDATION,-1.6639507018144535,1827.84,1818.98,8.8599999999999,1830.0549999999998,1822.081,2023-08-16 10:00:00+00:00,2023-08-16 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-23 15:00:00+00:00,1652.03,2023-08-23 16:00:00+00:00,1656.54,TIME_EXIT,0.9649873186322159,1658.37,1633.01,25.3599999999999,1664.7099999999998,1641.886,2023-08-23 10:00:00+00:00,2023-08-23 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-08-29 16:35:00+00:00,1727.163,2023-08-29 22:00:00+00:00,1731.57,TIME_EXIT,0.8757915726541169,1736.92,1639.35,97.57000000000016,1761.3125,1673.4995,2023-08-29 16:00:00+00:00,2023-08-29 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-09-05 11:10:00+00:00,1631.7975000000001,2023-09-05 15:10:00+00:00,1639.6625,TARGET,2.0099191229303153,1635.73,1620.0,15.730000000000018,1639.6625,1625.5055,2023-09-05 10:00:00+00:00,2023-09-05 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-09-08 19:50:00+00:00,1633.199,2023-09-08 20:35:00+00:00,1636.9825,TARGET,0.7583095507651242,1634.28,1623.47,10.809999999999945,1636.9825,1627.2535,2023-09-08 16:00:00+00:00,2023-09-08 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-09-13 10:10:00+00:00,1598.308,2023-09-13 14:35:00+00:00,1608.3474999999999,TARGET,2.740665003240839,1602.77,1580.46,22.309999999999945,1608.3474999999999,1588.2685,2023-09-13 09:00:00+00:00,2023-09-13 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-09-13 10:15:00+00:00,1597.1925,2023-09-13 14:35:00+00:00,1608.3474999999999,TARGET,3.0920649827744344,1602.77,1580.46,22.309999999999945,1608.3474999999999,1588.2685,2023-09-13 10:00:00+00:00,2023-09-13 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-09-14 11:40:00+00:00,1622.44,2023-09-14 12:15:00+00:00,1628.6725000000001,TARGET,1.5207181775597882,1625.21,1611.36,13.850000000000136,1628.6725000000001,1616.2075,2023-09-14 09:00:00+00:00,2023-09-14 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-09-14 11:40:00+00:00,1621.7475,2023-09-14 12:15:00+00:00,1628.6725000000001,TARGET,1.73504260065156,1625.21,1611.36,13.850000000000136,1628.6725000000001,1616.2075,2023-09-14 10:00:00+00:00,2023-09-14 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-09-18 07:45:00+00:00,1628.556,2023-09-18 10:30:00+00:00,1647.291,TARGET,5.352028177109069,1636.05,1598.58,37.47000000000003,1647.291,1611.6944999999998,2023-09-18 05:00:00+00:00,2023-09-18 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-09-20 18:25:00+00:00,1632.299,2023-09-20 18:30:00+00:00,1637.2025,TARGET,1.102022607377751,1633.7,1619.69,14.009999999999991,1637.2025,1624.5935,2023-09-20 16:00:00+00:00,2023-09-20 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-06 10:40:00+00:00,1633.472,2023-10-06 12:35:00+00:00,1623.89,CLOSE_INVALIDATION,-3.3330162990243712,1637.34,1618.0,19.339999999999918,1642.175,1624.769,2023-10-06 09:00:00+00:00,2023-10-06 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-06 10:45:00+00:00,1632.5049999999999,2023-10-06 12:35:00+00:00,1623.89,CLOSE_INVALIDATION,-3.0385830364990536,1637.34,1618.0,19.339999999999918,1642.175,1624.769,2023-10-06 10:00:00+00:00,2023-10-06 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-10-06 18:05:00+00:00,1645.159,2023-10-06 21:35:00+00:00,1658.6025,TARGET,3.685775295883165,1649.0,1610.59,38.41000000000008,1658.6025,1624.0335,2023-10-06 16:00:00+00:00,2023-10-06 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-18 11:50:00+00:00,1578.9250000000002,2023-10-18 14:40:00+00:00,1571.61,CLOSE_INVALIDATION,-2.716449483034444,1583.42,1565.44,17.980000000000018,1587.915,1571.7330000000002,2023-10-18 10:00:00+00:00,2023-10-18 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-19 10:35:00+00:00,1549.7549999999999,2023-10-19 12:10:00+00:00,1555.905,TARGET,1.58418459692018,1552.83,1540.53,12.299999999999955,1555.905,1544.835,2023-10-19 10:00:00+00:00,2023-10-19 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-24 10:05:00+00:00,1829.604,2023-10-24 12:00:00+00:00,1846.245,TARGET,4.147705405103963,1837.0,1800.02,36.98000000000002,1846.245,1812.963,2023-10-24 09:00:00+00:00,2023-10-24 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-25 13:35:00+00:00,1788.048,2023-10-25 14:40:00+00:00,1804.2975,TARGET,4.143921639687531,1795.27,1759.16,36.1099999999999,1804.2975,1771.7985,2023-10-25 09:00:00+00:00,2023-10-25 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-10-25 13:35:00+00:00,1786.2425,2023-10-25 14:40:00+00:00,1804.2975,TARGET,4.653905054884677,1795.27,1759.16,36.1099999999999,1804.2975,1771.7985,2023-10-25 10:00:00+00:00,2023-10-25 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-10-31 19:10:00+00:00,1811.6,2023-10-31 22:00:00+00:00,1807.15,TIME_EXIT,-1.6281960697725357,1815.0,1781.0,34.0,1823.5,1792.9,2023-10-31 16:00:00+00:00,2023-10-31 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
