role,partition,dev_block,ref_min,hour,parent_entry_ts,parent_exit_ts,reentry_ts,recovery_exit_ts,exit_reason,parent_pnl,parent_loss_dollars,parent_loss_ret,entry_price,entry_R,remaining_E40_R,risk_to_H_R,reward_to_Hrisk,required_recovery_ret_to_episode_be,required_exit_price_to_episode_be,required_exit_R_to_episode_be,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,recovery_hold_min,max_price_R,min_price_R,mfe_from_entry_R,mae_from_entry_R,outcome_class,recovery_win,episode_rescue,hit_E10,hit_E10_min,E10_episode_rescue_if_hit,hit_E20,hit_E20_min,E20_episode_rescue_if_hit,hit_E30,hit_E30_min,E30_episode_rescue_if_hit,hit_E40,hit_E40_min,E40_episode_rescue_if_hit,fail_close_below_H_R,exit_open_below_H_R
CENTRAL,external,,360,15,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,2021-07-07 18:45:00+00:00,2021-07-07 20:00:00+00:00,FAILED_RECLAIM,-0.1463544438530806,0.1463544438530806,0.0002927088877061612,37.892,0.10452261306532823,0.2954773869346718,0.10452261306532823,2.826923076923019,0.0002927088877061612,37.903091325172966,0.10823829989044138,-4.460044336535407,-4.710044336535407,-4.6063987803884885,75.0,0.1798994974874369,-0.11021775544388633,0.07537688442210866,0.21474036850921457,REC_FAIL,False,False,True,5.0,False,False,,False,False,,False,False,,False,0.010720268006698988,0.008710217755442631
CENTRAL,external,,360,15,2021-07-11 15:15:00+00:00,2021-07-11 15:35:00+00:00,2021-07-11 16:00:00+00:00,2021-07-11 16:10:00+00:00,FAILED_RECLAIM,-0.8813978660894284,0.8813978660894284,0.0017627957321788568,32.381,0.0726698262243277,0.3273301737756723,0.0726698262243277,4.504347826087024,0.0017627957321788568,32.43808108860368,0.16284532164878437,-1.8992619128501143,-2.1492619128501147,-2.7806597789395426,10.0,0.10900473933649717,-0.23538704581358785,0.036334913112169465,0.30805687203791554,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.1216429699841995,0.1216429699841995
CENTRAL,external,,360,15,2021-07-22 15:40:00+00:00,2021-07-22 15:50:00+00:00,2021-07-22 16:00:00+00:00,2021-07-22 17:35:00+00:00,TARGET,-0.07257420712680762,0.07257420712680762,0.00014514841425361524,27.789,0.18347895154884955,0.21652104845115047,0.18347895154884955,1.1800865800865652,0.00014514841425361524,27.793033529283694,0.18668270792986,4.904818453344784,4.654818453344784,4.832244246217976,95.0,0.4487688641779199,0.07386814932486095,0.2652899126290703,0.1096108022239886,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,95.0,True,,
CENTRAL,external,,360,15,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,2021-07-24 17:00:00+00:00,2021-07-24 17:20:00+00:00,TARGET,-1.1152671493771527,1.1152671493771527,0.0022305342987543053,29.288,0.1676168757126593,0.23238312428734073,0.1676168757126593,1.3863945578230936,0.0022305342987543053,29.353327888541916,0.24210705649021413,3.479240644632564,3.229240644632564,2.3639734952554114,20.0,0.40250855188141615,-0.07411630558722669,0.23489167616875686,0.24173318129988597,REC_TARGET,True,True,True,5.0,False,True,10.0,False,True,10.0,True,True,20.0,True,,
CENTRAL,external,,360,15,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,2021-07-26 00:40:00+00:00,2021-07-26 00:55:00+00:00,TARGET,-0.33398959358738045,0.33398959358738045,0.0006679791871747609,28.613,0.08811261730969788,0.31188738269030214,0.08811261730969788,3.539644970414187,0.0006679791871747609,28.632112888482634,0.09807762694610812,10.453290462377197,10.203290462377195,10.119300868789816,15.0,0.44994786235662143,0.07924921793534989,0.36183524504692355,0.008863399374347991,REC_TARGET,True,True,True,5.0,True,True,5.0,True,True,5.0,True,True,15.0,True,,
CENTRAL,external,,360,15,2021-08-04 15:00:00+00:00,2021-08-04 15:35:00+00:00,2021-08-04 15:45:00+00:00,2021-08-04 16:55:00+00:00,TARGET,-0.24039821256854887,0.24039821256854887,0.00048079642513709775,35.467,0.05217807563427565,0.34782192436572434,0.05217807563427565,6.66605504587143,0.00048079642513709775,35.484052406810335,0.060341027673689804,10.243324780782048,9.993324780782048,10.0029265682135,70.0,0.45619913834370684,-0.008137865007178516,0.40402106270943117,0.060315940641454166,REC_TARGET,True,True,True,25.0,True,True,55.0,True,True,60.0,True,True,70.0,True,,
CENTRAL,external,,360,15,2021-08-09 15:10:00+00:00,2021-08-09 15:20:00+00:00,2021-08-09 15:30:00+00:00,2021-08-09 15:40:00+00:00,FAILED_RECLAIM,-0.9176387771520633,0.9176387771520633,0.0018352775543041266,39.784,0.006530612244894332,0.3934693877551057,0.006530612244894332,60.25000000003402,0.0018352775543041266,39.85701468222044,0.06613443446566075,-1.63382264226819,-1.88382264226819,-2.5514614194202534,10.0,0.11020408163265132,-0.1314285714285724,0.10367346938775698,0.1379591836734667,REC_FAIL,False,False,True,10.0,True,False,,False,False,,False,False,,False,0.09959183673469367,0.09959183673469367
CENTRAL,external,,360,15,2021-08-11 20:00:00+00:00,2021-08-11 20:15:00+00:00,2021-08-11 20:25:00+00:00,2021-08-11 20:40:00+00:00,FAILED_RECLAIM,-1.7593082354023237,1.7593082354023237,0.0035186164708046475,43.637,0.09993510707333146,0.30006489292666855,0.09993510707333146,3.0025974025973046,0.0035186164708046475,43.79054186693651,0.1995729181937127,-2.2572587483099538,-2.5072587483099538,-4.016566983712277,15.0,0.19208306294614347,-0.1349772874756644,0.092147955872812,0.23491239454899587,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.02790395846852651,0.02790395846852651
CENTRAL,external,,360,15,2021-08-28 16:00:00+00:00,2021-08-28 16:50:00+00:00,2021-08-28 17:05:00+00:00,2021-08-28 19:05:00+00:00,FAILED_RECLAIM,-1.0999999999999899,1.0999999999999899,0.0021999999999999797,95.249,0.034100246507805396,0.3658997534921946,0.034100246507805396,10.730120481927946,0.0021999999999999797,95.45854779999999,0.06279756231169413,-5.039422986068076,-5.289422986068076,-6.139422986068066,120.0,0.1894001643385366,-0.1972062448644202,0.15529991783073122,0.2313064913722256,REC_FAIL,False,False,True,10.0,True,False,,False,False,,False,False,,False,0.09737058340180743,0.09737058340180743
CENTRAL,external,,360,15,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,2021-09-06 15:35:00+00:00,2021-09-06 15:55:00+00:00,TARGET,-0.9805462360007455,0.9805462360007455,0.001961092472001491,148.277,0.18162996423865777,0.21837003576134226,0.18162996423865777,1.20227979274614,0.001961092472001491,148.56778490847094,0.20899538005561183,7.824544602332284,7.574544602332284,6.8439983663315385,20.0,0.5122341426689235,0.174665913796348,0.3306041784302658,0.0069640504423097715,REC_TARGET,True,True,True,5.0,False,True,5.0,False,True,5.0,True,True,20.0,True,,
CENTRAL,external,,360,15,2021-09-17 15:30:00+00:00,2021-09-17 15:40:00+00:00,2021-09-17 15:50:00+00:00,2021-09-17 16:05:00+00:00,FAILED_RECLAIM,-1.0240159414373062,1.0240159414373062,0.0020480318828746125,144.933,0.03837021559502294,0.36162978440497706,0.03837021559502294,9.424752475247614,0.0020480318828746125,145.22982740488067,0.06656163024795042,-4.322687034698736,-4.572687034698736,-5.346702976136042,15.0,0.1235634913097176,-0.18225852407635895,0.08519327571469465,0.22062873967138188,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.07816506790768428,0.08063443821825338
CENTRAL,external,,360,15,2021-09-26 15:35:00+00:00,2021-09-26 16:40:00+00:00,2021-09-26 16:50:00+00:00,2021-09-26 17:30:00+00:00,FAILED_RECLAIM,-1.3198623003933818,1.3198623003933818,0.0026397246007867636,138.56,0.02634467618002298,0.373655323819977,0.02634467618002298,14.183333333332742,0.0026397246007867636,138.925760240685,0.05980243694520835,-1.4001154734411547,-1.6501154734411547,-2.7199777738345365,40.0,0.12925356750823386,-0.09037687522868648,0.10290889132821088,0.11672155140870946,REC_FAIL,False,False,True,30.0,True,False,,False,False,,False,False,,False,0.009696304427368702,0.009147457006951557
CENTRAL,external,,360,15,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,2021-10-29 01:45:00+00:00,2021-10-29 02:10:00+00:00,TARGET,-2.331927561399161,2.331927561399161,0.004663855122798322,201.575,0.0033302251232152987,0.39666977487678473,0.0033302251232152987,119.11200000010932,0.004663855122798322,202.51511659637805,0.12856222144372426,7.3863326305345645,7.1363326305345645,5.054405069135404,25.0,0.4523777807379758,-0.0424936725722681,0.4490475556147605,0.045823897695483395,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,15.0,True,True,25.0,True,,
CENTRAL,external,,360,15,2021-11-02 15:50:00+00:00,2021-11-02 16:15:00+00:00,2021-11-02 16:35:00+00:00,2021-11-02 16:45:00+00:00,TARGET,-1.8710489402993802,1.8710489402993802,0.0037420978805987604,209.203,0.2005056398288617,0.19949436017113834,0.2005056398288617,0.9949563530552731,0.0037420978805987604,209.98585810291488,0.3527534233595643,2.4516856832836886,2.2016856832836886,0.5806367429843085,10.0,0.4122909373784532,-0.06651108518086052,0.2117852975495915,0.2670167250097222,REC_TARGET,True,True,True,5.0,False,True,5.0,False,True,10.0,False,True,10.0,True,,
CENTRAL,external,,360,15,2021-11-03 18:45:00+00:00,2021-11-03 19:35:00+00:00,2021-11-03 19:50:00+00:00,2021-11-03 20:00:00+00:00,FAILED_RECLAIM,-1.0902413832676872,1.0902413832676872,0.0021804827665353743,235.694,0.03461757758409892,0.36538242241590113,0.03461757758409892,10.554823529412245,0.0021804827665353743,236.20792670517574,0.07647851308754014,-1.9813826402029777,-2.2313826402029777,-3.071624023470665,10.0,0.08886535798647933,-0.06263745214629017,0.054247780402380416,0.09725502973038909,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.0425185305856472,0.04145963997719426
CENTRAL,external,,360,15,2021-11-10 15:05:00+00:00,2021-11-10 15:15:00+00:00,2021-11-10 15:25:00+00:00,2021-11-10 15:30:00+00:00,TARGET,-0.12682723267065654,0.12682723267065654,0.0002536544653413131,246.898,0.3201606633842974,0.07983933661570264,0.3201606633842974,0.2493727235936832,0.0002536544653413131,246.96062678018384,0.3282750427810126,1.2478837414641175,0.9978837414641175,1.121056508793461,5.0,0.4686447266131153,0.22972272609484304,0.1484840632288179,0.09043793728945435,REC_TARGET,True,True,True,5.0,False,True,5.0,False,True,5.0,False,True,5.0,True,,
CENTRAL,external,,360,15,2021-11-12 18:00:00+00:00,2021-11-12 18:15:00+00:00,2021-11-12 18:25:00+00:00,2021-11-12 18:40:00+00:00,FAILED_RECLAIM,-1.8560692817292113,1.8560692817292113,0.0037121385634584225,232.579,0.16326530612245116,0.23673469387754886,0.16326530612245116,1.4499999999999675,0.0037121385634584225,233.4423654749506,0.28312723517292976,-3.764312341183018,-4.014312341183018,-5.620381622912229,15.0,0.16493127863390478,-0.28751908926836,0.0016659725114536172,0.45078439539081117,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.08204914618908504,0.07982784950714819
CENTRAL,external,,360,15,2021-11-13 15:00:00+00:00,2021-11-13 15:25:00+00:00,2021-11-13 15:35:00+00:00,2021-11-13 16:00:00+00:00,FAILED_RECLAIM,-0.04890287463854559,0.04890287463854559,9.780574927709118e-05,235.885,0.07238418530351387,0.32761581469648615,0.07238418530351387,4.526068965517281,9.780574927709118e-05,235.90807090916823,0.07468759077158894,-4.555185789685668,-4.805185789685668,-4.604088664324213,25.0,0.19918130990415397,-0.39636581469648585,0.1267971246006401,0.4687499999999997,REC_FAIL,False,False,True,5.0,True,False,,False,False,,False,False,,False,0.13907747603833884,0.14217252396166213
CENTRAL,external,,360,15,2021-12-04 15:00:00+00:00,2021-12-04 15:20:00+00:00,2021-12-04 15:40:00+00:00,2021-12-04 15:50:00+00:00,FAILED_RECLAIM,-0.6556338199810163,0.6556338199810163,0.0013112676399620327,206.337,0.06047077922077809,0.33952922077922193,0.06047077922077809,5.614765100671264,0.0013112676399620327,206.60756303102684,0.07419658233699425,-4.286676650334109,-4.536676650334109,-4.9423104703151255,10.0,0.08948863636363535,-0.09567775974026088,0.029017857142857262,0.15614853896103897,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.027445211038960853,0.029271509740259622
CENTRAL,external,,360,15,2021-12-17 16:10:00+00:00,2021-12-17 16:45:00+00:00,2021-12-17 17:05:00+00:00,2021-12-17 17:20:00+00:00,FAILED_RECLAIM,-1.8198107396830698,1.8198107396830698,0.0036396214793661397,179.0,0.0388625592417058,0.36113744075829424,0.0388625592417058,9.292682926829364,0.0036396214793661397,179.65149224480655,0.10061537865464863,-2.541899441340756,-2.791899441340756,-4.361710181023826,15.0,0.042654028436017837,-0.1649289099526073,0.0037914691943120374,0.20379146919431312,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.0473933649289099,0.0473933649289099
CENTRAL,reference_validation,,360,15,2025-01-03 16:20:00+00:00,2025-01-03 16:30:00+00:00,2025-01-03 16:40:00+00:00,2025-01-03 16:50:00+00:00,FAILED_RECLAIM,-0.983711566617862,0.983711566617862,0.001967423133235724,219.67,0.11574556830031124,0.2842544316996888,0.11574556830031124,2.455855855855903,0.001967423133235724,220.10218383967785,0.16081166211447825,-2.708608367096077,-2.958608367096077,-3.692319933713939,10.0,0.11678832116788364,-0.10427528675703855,0.0010427528675723968,0.2200208550573498,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.007299270072991987,0.008342022940564388
CENTRAL,reference_validation,,360,15,2025-01-13 20:45:00+00:00,2025-01-13 21:35:00+00:00,2025-01-13 21:45:00+00:00,2025-01-14 05:00:00+00:00,TARGET,-0.7190265486726188,0.7190265486726188,0.0014380530973452377,181.9,0.0840336134453777,0.31596638655462234,0.0840336134453777,3.760000000000026,0.0014380530973452377,182.16158185840712,0.10401694869420215,11.368884002199042,11.118884002199042,10.649857453526423,435.0,0.40412528647822693,0.02673796791443806,0.32009167303284924,0.05729564553093964,REC_TARGET,True,True,True,15.0,False,True,90.0,True,True,385.0,True,True,435.0,True,,
CENTRAL,reference_validation,,360,15,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,2025-01-22 20:15:00+00:00,2025-01-22 20:30:00+00:00,TARGET,-0.3963759909399456,0.3963759909399456,0.0007927519818798912,268.87,0.3096723868954788,0.0903276131045212,0.3096723868954788,0.291687657430718,0.0007927519818798912,269.08314722536807,0.3262985355201326,2.1534570610330928,1.9034570610330928,1.7570810700931472,15.0,0.45865834633385427,0.11466458658346579,0.14898595943837545,0.19500780031201304,REC_TARGET,True,True,True,5.0,False,True,5.0,False,True,5.0,False,True,15.0,True,,
CENTRAL,reference_validation,,360,15,2025-02-04 15:50:00+00:00,2025-02-04 16:25:00+00:00,2025-02-04 16:40:00+00:00,2025-02-04 16:55:00+00:00,FAILED_RECLAIM,-0.43971302939133095,0.43971302939133095,0.0008794260587826619,216.13,0.0063291139240493665,0.39367088607595063,0.0063291139240493665,62.20000000001264,0.0008794260587826619,216.32007035408472,0.021366325481385156,-2.1052144542636486,-2.355214454263649,-2.5449274836549796,15.0,0.07594936708860589,-0.1305379746835446,0.06962025316455653,0.13686708860759397,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.06566455696202624,0.06566455696202624
CENTRAL,reference_validation,,360,15,2025-03-02 00:05:00+00:00,2025-03-02 00:15:00+00:00,2025-03-02 00:45:00+00:00,2025-03-02 01:45:00+00:00,FAILED_RECLAIM,-0.8323506970936423,0.8323506970936423,0.0016647013941872846,144.44,0.04761904761904953,0.35238095238095046,0.04761904761904953,7.399999999999663,0.0016647013941872846,144.6804494693764,0.0900263614420505,-2.3539185821102593,-2.6039185821102597,-3.1862692792039016,60.0,0.30335097001763717,-0.10052910052909955,0.25573192239858766,0.14814814814814908,REC_FAIL,False,False,True,5.0,True,True,5.0,True,True,35.0,True,False,,False,0.07231040564373853,0.07231040564373853
CENTRAL,reference_validation,,360,15,2025-03-14 15:00:00+00:00,2025-03-14 15:15:00+00:00,2025-03-14 15:25:00+00:00,2025-03-14 16:00:00+00:00,FAILED_RECLAIM,-0.9459663992735234,0.9459663992735234,0.0018919327985470469,133.06,0.1316165951359111,0.26838340486408896,0.1316165951359111,2.039130434782548,0.0018919327985470469,133.31174057817466,0.16763098400210028,-3.6449721929956436,-3.8949721929956436,-4.590938592269167,35.0,0.180257510729617,-0.07582260371959573,0.0486409155937059,0.20743919885550682,REC_FAIL,False,False,True,5.0,False,False,,False,False,,False,False,,False,0.0071530758226013,0.0071530758226013
CENTRAL,reference_validation,,360,15,2025-03-19 18:55:00+00:00,2025-03-19 19:05:00+00:00,2025-03-19 19:15:00+00:00,2025-03-19 19:25:00+00:00,FAILED_RECLAIM,-0.5651420390325179,0.5651420390325179,0.0011302840780650358,133.43,0.10682492581602343,0.2931750741839766,0.10682492581602343,2.7444444444444556,0.0011302840780650358,133.5808138045362,0.12920086120715082,-5.5459791651053525,-5.7959791651053525,-6.11112120413787,10.0,0.1290801186943625,-0.21216617210682565,0.022255192878339075,0.3189910979228491,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.11424332344213786,0.11275964391691666
CENTRAL,reference_validation,,360,15,2025-03-31 15:00:00+00:00,2025-03-31 15:10:00+00:00,2025-03-31 15:30:00+00:00,2025-03-31 15:45:00+00:00,FAILED_RECLAIM,-1.3757861635220192,1.3757861635220192,0.0027515723270440384,127.42,0.05164319248826258,0.3483568075117374,0.05164319248826258,6.745454545454595,0.0027515723270440384,127.77060534591195,0.13394491688073765,-2.315178150996744,-2.5651781509967444,-3.690964314518763,15.0,0.12910798122065645,-0.10093896713615172,0.07746478873239387,0.1525821596244143,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.08920187793427446,0.08685446009389768
CENTRAL,reference_validation,,360,15,2025-04-09 16:30:00+00:00,2025-04-09 16:40:00+00:00,2025-04-09 16:55:00+00:00,2025-04-09 17:20:00+00:00,TARGET,-0.46490004648996885,0.46490004648996885,0.0009298000929799377,107.93,0.07129455909943898,0.32870544090056103,0.07129455909943898,4.61052631578933,0.0009298000929799377,108.03035332403535,0.09012257486591913,8.11637172241264,7.866371722412641,7.6514716759226715,25.0,1.2532833020637915,-0.07129455909943631,1.1819887429643525,0.1425891181988753,REC_TARGET,True,True,True,5.0,True,True,5.0,True,True,5.0,True,True,25.0,True,,
CENTRAL,reference_validation,,360,15,2025-04-13 17:20:00+00:00,2025-04-13 17:30:00+00:00,2025-04-13 17:55:00+00:00,2025-04-13 18:20:00+00:00,FAILED_RECLAIM,-1.7486504979852824,1.7486504979852824,0.0034973009959705648,131.9,0.07692307692307783,0.3230769230769222,0.07692307692307783,4.199999999999939,0.0034973009959705648,132.36129400136855,0.1728261957107167,-2.084912812736983,-2.3349128127369836,-3.8335633107222655,25.0,0.1476091476091492,-0.09563409563409725,0.07068607068607137,0.17255717255717506,REC_FAIL,False,False,True,10.0,False,False,,False,False,,False,False,,False,0.03950103950103901,0.037422037422038826
CENTRAL,reference_validation,,360,15,2025-04-17 16:20:00+00:00,2025-04-17 16:40:00+00:00,2025-04-17 17:05:00+00:00,2025-04-17 18:10:00+00:00,TARGET,-0.22316447221604196,0.22316447221604196,0.00044632894443208393,134.69,0.06582278481012399,0.33417721518987603,0.06582278481012399,5.0769230769233165,0.00044632894443208393,134.75011604552554,0.08104203684190792,4.900141064667074,4.650141064667074,4.676976592451032,65.0,0.4632911392405003,-0.0658227848101312,0.3974683544303763,0.1316455696202552,REC_TARGET,True,True,True,5.0,True,True,5.0,True,True,30.0,True,True,65.0,True,,
CENTRAL,reference_validation,,360,15,2025-04-27 18:25:00+00:00,2025-04-27 18:40:00+00:00,2025-04-27 18:50:00+00:00,2025-04-27 19:00:00+00:00,FAILED_RECLAIM,-0.06679580522345185,0.06679580522345185,0.0001335916104469037,149.84,0.04577464788732229,0.35422535211267775,0.04577464788732229,7.738461538461856,0.0001335916104469037,149.86001736690935,0.05282301651737266,-0.600640683395659,-0.850640683395659,-0.6674364886191109,10.0,0.056338028169012816,-0.03873239436620194,0.01056338028169053,0.08450704225352423,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.02112676056338106,0.01760563380282088
CENTRAL,reference_validation,,360,15,2025-05-04 15:00:00+00:00,2025-05-04 15:45:00+00:00,2025-05-04 15:55:00+00:00,2025-05-04 16:20:00+00:00,FAILED_RECLAIM,-0.03410641200540798,0.03410641200540798,6.821282401081596e-05,146.88,0.1379310344827591,0.2620689655172409,0.1379310344827591,1.8999999999999901,6.821282401081596e-05,146.89001909959072,0.14286655152252326,-1.0893246187363426,-1.3393246187363426,-1.1234310307417505,25.0,0.22660098522167868,-0.08374384236452581,0.08866995073891959,0.2216748768472849,REC_FAIL,False,False,True,5.0,False,True,5.0,True,False,,False,False,,False,0.01477832512315326,0.019704433497533015
CENTRAL,reference_validation,,360,15,2025-05-05 18:35:00+00:00,2025-05-05 18:55:00+00:00,2025-05-05 19:10:00+00:00,2025-05-05 19:35:00+00:00,FAILED_RECLAIM,-0.5452191099297732,0.5452191099297732,0.0010904382198595464,146.93,0.05847953216374789,0.3415204678362521,0.05847953216374789,5.8399999999993915,0.0010904382198595464,147.09021808764396,0.10532692621168804,-0.9528346831824686,-1.2028346831824686,-1.4980537931122417,25.0,0.08771929824561768,-0.08771929824560937,0.02923976608186979,0.14619883040935727,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.02339181286549251,0.02339181286549251
CENTRAL,reference_validation,,360,15,2025-05-06 18:25:00+00:00,2025-05-06 18:35:00+00:00,2025-05-06 19:05:00+00:00,2025-05-06 19:20:00+00:00,FAILED_RECLAIM,-1.0032519200166012,1.0032519200166012,0.0020065038400332025,144.69,0.04953560371516938,0.3504643962848306,0.04953560371516938,7.075000000000147,0.0020065038400332025,144.9803210406144,0.13941827882798738,-0.7256894049347262,-0.9756894049347262,-1.7289413249513275,15.0,0.10216718266254289,-0.021671826625384954,0.05263157894737351,0.07120743034055434,REC_FAIL,False,False,True,15.0,False,False,,False,False,,False,False,,False,0.018575851393189617,0.01547987616099428
CENTRAL,reference_validation,,360,15,2025-05-19 15:05:00+00:00,2025-05-19 15:20:00+00:00,2025-05-19 15:45:00+00:00,2025-05-19 15:55:00+00:00,FAILED_RECLAIM,-0.6706090349326566,0.6706090349326566,0.0013412180698653131,164.35,0.08040201005024974,0.3195979899497503,0.08040201005024974,3.9750000000000942,0.0013412180698653131,164.57042918978235,0.135786228588529,-1.6428354122299815,-1.8928354122299815,-2.313444447162638,10.0,0.1608040201004995,-0.0728643216080384,0.08040201005024974,0.15326633165828812,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.052763819095479524,0.055276381909547596
CENTRAL,reference_validation,,360,15,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,2025-06-19 22:35:00+00:00,2025-06-20 01:10:00+00:00,FAILED_RECLAIM,0.0,-0.0,-0.0,146.88,0.11911357340720459,0.28088642659279545,0.11911357340720459,2.3581395348836542,-0.0,146.88,0.11911357340720459,-1.463779956427047,-1.713779956427047,-1.463779956427047,155.0,0.27977839335180704,-0.07202216066481772,0.16066481994460247,0.1911357340720223,REC_FAIL,False,False,True,5.0,False,True,5.0,True,False,,False,False,,False,0.0,0.0
CENTRAL,reference_validation,,360,15,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,2025-07-02 15:55:00+00:00,2025-07-02 16:05:00+00:00,TARGET,-0.23241915133803692,0.23241915133803692,0.00046483830267607384,150.88,0.08146067415730109,0.31853932584269895,0.08146067415730109,3.910344827586345,0.00046483830267607384,150.95013480310777,0.1011614615471261,3.757953340402964,3.507953340402964,3.525534189064927,10.0,0.6011235955056138,0.08146067415730109,0.5196629213483127,0.0,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,10.0,True,True,10.0,True,,
CENTRAL,reference_validation,,360,15,2025-07-14 02:25:00+00:00,2025-07-14 02:35:00+00:00,2025-07-14 02:45:00+00:00,2025-07-14 03:05:00+00:00,TARGET,-0.42651718254937965,0.42651718254937965,0.0008530343650987593,164.48,0.13740458015266588,0.26259541984733414,0.13740458015266588,1.9111111111112358,0.0008530343650987593,164.62030709237143,0.1909569054852779,2.091439688716057,1.841439688716057,1.6649225061666773,20.0,0.5267175572519057,0.11068702290076013,0.38931297709923984,0.02671755725190575,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,20.0,True,,
CENTRAL,reference_validation,,360,15,2025-07-15 17:45:00+00:00,2025-07-15 18:40:00+00:00,2025-07-15 19:10:00+00:00,2025-07-15 19:25:00+00:00,FAILED_RECLAIM,-1.2952568926170027,1.2952568926170027,0.0025905137852340054,162.44,0.06175298804780944,0.3382470119521906,0.06175298804780944,5.47741935483864,0.0025905137852340054,162.86080305927342,0.14557829866004574,-1.3235656242305271,-1.5735656242305271,-2.61882251684753,15.0,0.13545816733067914,-0.077689243027886,0.07370517928286971,0.13944223107569545,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.02589641434262867,0.023904382470120514
CENTRAL,reference_validation,,360,15,2025-08-07 21:20:00+00:00,2025-08-07 21:35:00+00:00,2025-08-07 21:50:00+00:00,2025-08-07 23:40:00+00:00,TARGET,-0.23064060427840927,0.23064060427840927,0.00046128120855681853,174.05,0.1399548532731385,0.2600451467268615,0.1399548532731385,1.858064516129016,0.00046128120855681853,174.13028599434935,0.15807810256192828,3.3093938523411914,3.0593938523411914,3.078753248062782,110.0,0.4130925507900635,-0.1399548532731385,0.273137697516925,0.279909706546277,REC_TARGET,True,True,True,10.0,False,True,35.0,True,True,60.0,True,True,110.0,True,,
CENTRAL,reference_validation,,360,15,2025-08-08 17:55:00+00:00,2025-08-08 18:05:00+00:00,2025-08-08 18:25:00+00:00,2025-08-08 18:35:00+00:00,FAILED_RECLAIM,-0.16756032171583168,0.16756032171583168,0.00033512064343166337,179.25,0.050847457627120625,0.3491525423728794,0.050847457627120625,6.866666666666361,0.00033512064343166337,179.31007037533513,0.06539234269615932,-1.6457461645746352,-1.8957461645746352,-1.8133064862904669,10.0,0.06053268765133179,-0.3244552058111392,0.009685230024211164,0.3753026634382598,REC_FAIL,False,False,False,,False,False,,False,False,,False,False,,False,0.08958837772397214,0.09200968523002322
CENTRAL,reference_validation,,360,15,2025-08-09 20:40:00+00:00,2025-08-10 02:55:00+00:00,2025-08-10 03:10:00+00:00,2025-08-10 03:20:00+00:00,TARGET,-0.1364182036450723,0.1364182036450723,0.0002728364072901446,184.01,0.1677852348993289,0.23221476510067113,0.1677852348993289,1.3839999999999997,0.0002728364072901446,184.06020462730544,0.1790166951466326,2.820498885930167,2.570498885930167,2.684080682285095,10.0,0.6017897091722592,0.01118568232662447,0.43400447427293026,0.15659955257270441,REC_TARGET,True,True,True,5.0,False,True,5.0,True,True,5.0,True,True,10.0,True,,
CENTRAL,reference_validation,,360,15,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,2025-09-26 16:45:00+00:00,2025-09-26 17:25:00+00:00,TARGET,-0.378443838934317,0.378443838934317,0.000756887677868634,199.02,0.11260053619302983,0.2873994638069702,0.11260053619302983,2.552380952380942,0.000756887677868634,199.1706357856494,0.13279300075729242,5.38639332730384,5.13639332730384,5.007949488369523,40.0,0.5107238605898121,0.06568364611259787,0.3981233243967823,0.046916890080431956,REC_TARGET,True,True,True,5.0,False,True,15.0,True,True,35.0,True,True,40.0,True,,
