partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,k1_elapsed_min,h_formation_ts,l_formation_ts,range_completion_ts,range_completion_elapsed_min,range_completion_age_min,range_completed_second_half,tie_order,accepted,decision,blocked_by_zone,portfolio,evaluation_stage
development,2023-11-23,210,2023-11-23 03:30:00+00:00,2023-11-23 09:00:00+00:00,2023-11-23 09:00:00+00:00,2023-11-23 15:30:00+00:00,37527.0,37275.0,252.0,37489.2,37363.2,37577.4,2023-11-23 09:00:00+00:00,2023-11-23 09:05:00+00:00,2023-11-23 09:05:00+00:00,2023-11-23 09:10:00+00:00,2023-11-23 09:40:00+00:00,,2023-11-23 09:10:00+00:00,True,True,2023-11-23 09:15:00+00:00,37493.5,0.8670634920634921,0.6438986953184925,2023-11-23 09:45:00+00:00,2023-11-23 09:45:00+00:00,37577.4,TP_E20,0.0022377212050088,0.7188606025044345,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2023-11-23 08:35:00+00:00,2023-11-23 06:55:00+00:00,2023-11-23 08:35:00+00:00,305.0,25.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-12-27,330,2023-12-27 05:30:00+00:00,2023-12-27 11:00:00+00:00,2023-12-27 11:00:00+00:00,2023-12-27 17:30:00+00:00,43265.3,42335.0,930.3000000000028,43125.755000000005,42660.605,43451.36,2023-12-27 11:00:00+00:00,2023-12-27 11:05:00+00:00,2023-12-27 11:05:00+00:00,2023-12-27 11:10:00+00:00,,,2023-12-27 11:10:00+00:00,True,True,2023-12-27 11:15:00+00:00,43190.5,0.9195958293023728,0.4922862076449149,2023-12-27 17:30:00+00:00,2023-12-27 17:30:00+00:00,42969.3,TIME_EXIT_EXEC_END,-0.0051214966254152,-2.960748312707639,False,True,TRADE_EXECUTED,True,RAW_0530,10.0,False,True,5.0,2023-12-27 10:45:00+00:00,2023-12-27 05:30:00+00:00,2023-12-27 10:45:00+00:00,315.0,15.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-12-29,210,2023-12-29 03:30:00+00:00,2023-12-29 09:00:00+00:00,2023-12-29 09:00:00+00:00,2023-12-29 15:30:00+00:00,42839.1,42253.2,585.9000000000015,42751.215,42458.265,42956.28,2023-12-29 10:30:00+00:00,2023-12-29 10:35:00+00:00,2023-12-29 10:35:00+00:00,2023-12-29 10:40:00+00:00,2023-12-29 11:15:00+00:00,,2023-12-29 10:50:00+00:00,True,True,2023-12-29 10:55:00+00:00,42767.7,0.8781362007168437,0.6094333220224059,2023-12-29 11:15:00+00:00,2023-12-29 11:15:00+00:00,42956.28,TP_E20,0.0044094024228564,1.8047012114282397,True,False,TRADE_EXECUTED,True,ALT_0330,110.0,True,True,95.0,2023-12-29 03:35:00+00:00,2023-12-29 07:40:00+00:00,2023-12-29 07:40:00+00:00,250.0,80.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-01-08,480,2024-01-08 08:00:00+00:00,2024-01-08 13:30:00+00:00,2024-01-08 13:30:00+00:00,2024-01-08 20:00:00+00:00,45180.0,43629.7,1550.300000000003,44947.455,44172.305,45490.06,2024-01-08 15:40:00+00:00,2024-01-08 15:45:00+00:00,2024-01-08 15:45:00+00:00,2024-01-08 15:50:00+00:00,2024-01-08 17:15:00+00:00,,2024-01-08 15:50:00+00:00,True,True,2024-01-08 15:55:00+00:00,44948.4,0.8506095594401096,0.6979300214535532,2024-01-08 17:45:00+00:00,2024-01-08 17:45:00+00:00,45490.06,TP_E20,0.0120507070329531,5.625353516476594,True,False,TRADE_EXECUTED,True,LONDON,140.0,True,True,135.0,2024-01-08 12:15:00+00:00,2024-01-08 09:55:00+00:00,2024-01-08 12:15:00+00:00,255.0,75.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-01-09,480,2024-01-09 08:00:00+00:00,2024-01-09 13:30:00+00:00,2024-01-09 13:30:00+00:00,2024-01-09 20:00:00+00:00,47080.0,45400.0,1680.0,46828.0,45988.0,47416.0,2024-01-09 13:50:00+00:00,2024-01-09 13:55:00+00:00,2024-01-09 13:55:00+00:00,2024-01-09 14:00:00+00:00,,,2024-01-09 14:00:00+00:00,True,True,2024-01-09 14:05:00+00:00,46854.1,0.8655357142857134,0.6487703498441316,2024-01-09 20:00:00+00:00,2024-01-09 20:00:00+00:00,46873.5,TIME_EXIT_EXEC_END,0.0004140512783299,-0.1929743608350295,False,True,TRADE_EXECUTED,True,LONDON,30.0,True,True,25.0,2024-01-09 12:50:00+00:00,2024-01-09 12:55:00+00:00,2024-01-09 12:55:00+00:00,295.0,35.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-01-16,330,2024-01-16 05:30:00+00:00,2024-01-16 11:00:00+00:00,2024-01-16 11:00:00+00:00,2024-01-16 17:30:00+00:00,43164.9,42600.5,564.4000000000015,43080.24,42798.04,43277.78,2024-01-16 12:55:00+00:00,2024-01-16 13:00:00+00:00,2024-01-16 13:05:00+00:00,2024-01-16 13:10:00+00:00,,2024-01-16 14:35:00+00:00,2024-01-16 13:10:00+00:00,True,True,2024-01-16 13:15:00+00:00,43127.5,0.9337349397590338,0.4561403508771907,2024-01-16 14:30:00+00:00,2024-01-16 14:35:00+00:00,42703.0,CLOSE_INVALIDATION_F35,-0.009842907657527,-5.321453828763523,False,False,TRADE_EXECUTED,True,RAW_0530,130.0,False,True,120.0,2024-01-16 09:20:00+00:00,2024-01-16 07:15:00+00:00,2024-01-16 09:20:00+00:00,230.0,100.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-01-30,330,2024-01-30 05:30:00+00:00,2024-01-30 11:00:00+00:00,2024-01-30 11:00:00+00:00,2024-01-30 17:30:00+00:00,43497.4,43200.4,297.0,43452.85,43304.35,43556.8,2024-01-30 11:00:00+00:00,2024-01-30 11:05:00+00:00,2024-01-30 11:05:00+00:00,2024-01-30 11:10:00+00:00,2024-01-30 11:30:00+00:00,,2024-01-30 11:20:00+00:00,True,True,2024-01-30 11:25:00+00:00,43454.9,0.8569023569023569,0.676851544337426,2024-01-30 12:00:00+00:00,2024-01-30 12:00:00+00:00,43556.8,TP_E20,0.0023449599469795,0.7724799734897928,True,False,TRADE_EXECUTED,True,RAW_0530,20.0,False,True,5.0,2024-01-30 10:55:00+00:00,2024-01-30 08:00:00+00:00,2024-01-30 10:55:00+00:00,325.0,5.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-02-28,480,2024-02-28 08:00:00+00:00,2024-02-28 13:30:00+00:00,2024-02-28 13:30:00+00:00,2024-02-28 20:00:00+00:00,61127.0,58226.9,2900.0999999999985,60691.985,59241.935,61707.02,2024-02-28 14:55:00+00:00,2024-02-28 15:00:00+00:00,2024-02-28 15:00:00+00:00,2024-02-28 15:05:00+00:00,2024-02-28 15:10:00+00:00,,2024-02-28 15:05:00+00:00,True,True,2024-02-28 15:10:00+00:00,60959.3,0.942174407779043,0.4353879344227881,2024-02-28 16:30:00+00:00,2024-02-28 16:30:00+00:00,61707.02,TP_E20,0.0122658888799576,5.732944439978804,True,False,TRADE_EXECUTED,True,LONDON,95.0,True,True,90.0,2024-02-28 13:25:00+00:00,2024-02-28 08:10:00+00:00,2024-02-28 13:25:00+00:00,325.0,5.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-03-04,210,2024-03-04 03:30:00+00:00,2024-03-04 09:00:00+00:00,2024-03-04 09:00:00+00:00,2024-03-04 15:30:00+00:00,65690.9,63249.1,2441.799999999996,65324.63,64103.73,66179.26,2024-03-04 09:30:00+00:00,2024-03-04 09:35:00+00:00,2024-03-04 09:35:00+00:00,2024-03-04 09:40:00+00:00,2024-03-04 13:40:00+00:00,,2024-03-04 09:45:00+00:00,True,True,2024-03-04 09:50:00+00:00,65488.2,0.91698746826112,0.4991512997753632,2024-03-04 14:35:00+00:00,2024-03-04 14:35:00+00:00,66179.26,TP_E20,0.0105524354005759,4.876217700287966,True,False,TRADE_EXECUTED,True,ALT_0330,45.0,True,True,35.0,2024-03-04 08:40:00+00:00,2024-03-04 05:35:00+00:00,2024-03-04 08:40:00+00:00,310.0,20.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-03-20,480,2024-03-20 08:00:00+00:00,2024-03-20 13:30:00+00:00,2024-03-20 13:30:00+00:00,2024-03-20 20:00:00+00:00,64380.0,62676.6,1703.4000000000017,64124.49,63272.79,64720.68,2024-03-20 15:00:00+00:00,2024-03-20 15:05:00+00:00,2024-03-20 15:05:00+00:00,2024-03-20 15:10:00+00:00,,2024-03-20 16:25:00+00:00,2024-03-20 15:10:00+00:00,True,True,2024-03-20 15:15:00+00:00,64177.1,0.8808852882470346,0.6010991805907301,2024-03-20 16:20:00+00:00,2024-03-20 16:25:00+00:00,63212.9,CLOSE_INVALIDATION_F35,-0.0150240506348837,-7.912025317441884,False,False,TRADE_EXECUTED,True,LONDON,100.0,True,True,95.0,2024-03-20 12:25:00+00:00,2024-03-20 09:10:00+00:00,2024-03-20 12:25:00+00:00,265.0,65.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-03-28,210,2024-03-28 03:30:00+00:00,2024-03-28 09:00:00+00:00,2024-03-28 09:00:00+00:00,2024-03-28 15:30:00+00:00,70924.0,69116.6,1807.3999999999944,70652.89,69749.19,71285.48,2024-03-28 09:05:00+00:00,2024-03-28 09:10:00+00:00,2024-03-28 09:10:00+00:00,2024-03-28 09:15:00+00:00,2024-03-28 10:55:00+00:00,,2024-03-28 09:50:00+00:00,True,True,2024-03-28 09:55:00+00:00,70660.5,0.8542104680756883,0.6858039525518183,2024-03-28 13:30:00+00:00,2024-03-28 13:30:00+00:00,71285.48,TP_E20,0.0088448284402176,4.022414220108805,True,False,TRADE_EXECUTED,True,ALT_0330,50.0,True,True,10.0,2024-03-28 08:45:00+00:00,2024-03-28 03:40:00+00:00,2024-03-28 08:45:00+00:00,315.0,15.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-03-28,330,2024-03-28 05:30:00+00:00,2024-03-28 11:00:00+00:00,2024-03-28 11:00:00+00:00,2024-03-28 17:30:00+00:00,70993.5,69667.7,1325.800000000003,70794.63,70131.73,71258.66,2024-03-28 11:10:00+00:00,2024-03-28 11:15:00+00:00,2024-03-28 11:15:00+00:00,2024-03-28 11:20:00+00:00,2024-03-28 13:25:00+00:00,,2024-03-28 11:25:00+00:00,True,True,2024-03-28 11:30:00+00:00,70813.3,0.8640820636596797,0.6534325161025222,2024-03-28 13:30:00+00:00,2024-03-28 13:30:00+00:00,71258.66,TP_E20,0.0062892140318273,2.744607015913681,True,False,TRADE_EXECUTED,True,RAW_0530,25.0,False,True,15.0,2024-03-28 09:05:00+00:00,2024-03-28 05:35:00+00:00,2024-03-28 09:05:00+00:00,215.0,115.0,True,2,False,SKIP_OPEN_POSITION,ALT_0330,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-06-27,330,2024-06-27 05:30:00+00:00,2024-06-27 11:00:00+00:00,2024-06-27 11:00:00+00:00,2024-06-27 17:30:00+00:00,61500.0,60605.0,895.0,61365.75,60918.25,61679.0,2024-06-27 12:10:00+00:00,2024-06-27 12:15:00+00:00,2024-06-27 12:15:00+00:00,2024-06-27 12:20:00+00:00,2024-06-27 12:25:00+00:00,,2024-06-27 12:20:00+00:00,True,True,2024-06-27 12:25:00+00:00,61401.0,0.8893854748603351,0.5758674262040394,2024-06-27 13:05:00+00:00,2024-06-27 13:05:00+00:00,61679.0,TP_E20,0.0045276135567824,1.86380677839122,True,False,TRADE_EXECUTED,True,RAW_0530,80.0,False,True,75.0,2024-06-27 10:30:00+00:00,2024-06-27 06:45:00+00:00,2024-06-27 10:30:00+00:00,300.0,30.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-06-27,480,2024-06-27 08:00:00+00:00,2024-06-27 13:30:00+00:00,2024-06-27 13:30:00+00:00,2024-06-27 20:00:00+00:00,61830.0,60730.0,1100.0,61665.0,61115.0,62050.0,2024-06-27 13:30:00+00:00,2024-06-27 13:35:00+00:00,2024-06-27 13:35:00+00:00,2024-06-27 13:40:00+00:00,2024-06-27 13:55:00+00:00,,2024-06-27 13:40:00+00:00,True,True,2024-06-27 13:45:00+00:00,61689.3,0.8720909090909117,0.6280689535086109,2024-06-27 14:00:00+00:00,2024-06-27 14:00:00+00:00,62050.0,TP_E20,0.0058470431663188,2.5235215831594497,True,False,TRADE_EXECUTED,True,LONDON,10.0,True,True,5.0,2024-06-27 13:20:00+00:00,2024-06-27 08:35:00+00:00,2024-06-27 13:20:00+00:00,320.0,10.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-07-05,210,2024-07-05 03:30:00+00:00,2024-07-05 09:00:00+00:00,2024-07-05 09:00:00+00:00,2024-07-05 15:30:00+00:00,55501.9,53329.5,2172.400000000001,55176.04,54089.84,55936.380000000005,2024-07-05 11:45:00+00:00,2024-07-05 11:50:00+00:00,2024-07-05 11:55:00+00:00,2024-07-05 12:00:00+00:00,2024-07-05 12:20:00+00:00,,2024-07-05 12:05:00+00:00,True,True,2024-07-05 12:10:00+00:00,55281.7,0.8986374516663579,0.5492927021630152,2024-07-05 15:00:00+00:00,2024-07-05 15:00:00+00:00,55936.380000000005,TP_E20,0.0118426169962213,5.5213084981106775,True,False,TRADE_EXECUTED,True,ALT_0330,185.0,True,True,170.0,2024-07-05 03:35:00+00:00,2024-07-05 04:15:00+00:00,2024-07-05 04:15:00+00:00,45.0,285.0,False,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-07-16,330,2024-07-16 05:30:00+00:00,2024-07-16 11:00:00+00:00,2024-07-16 11:00:00+00:00,2024-07-16 17:30:00+00:00,64142.1,62350.0,1792.0999999999983,63873.285,62977.235,64500.52,2024-07-16 12:30:00+00:00,2024-07-16 12:35:00+00:00,2024-07-16 12:35:00+00:00,2024-07-16 12:40:00+00:00,2024-07-16 15:10:00+00:00,,2024-07-16 12:40:00+00:00,True,True,2024-07-16 12:45:00+00:00,63913.5,0.8724401540092636,0.6269806091224143,2024-07-16 15:20:00+00:00,2024-07-16 15:20:00+00:00,64500.52,TP_E20,0.0091846010623732,4.192300531186644,True,False,TRADE_EXECUTED,True,RAW_0530,100.0,False,True,95.0,2024-07-16 05:35:00+00:00,2024-07-16 08:30:00+00:00,2024-07-16 08:30:00+00:00,180.0,150.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-08-07,210,2024-08-07 03:30:00+00:00,2024-08-07 09:00:00+00:00,2024-08-07 09:00:00+00:00,2024-08-07 15:30:00+00:00,57460.0,56510.0,950.0,57317.5,56842.5,57650.0,2024-08-07 09:00:00+00:00,2024-08-07 09:05:00+00:00,2024-08-07 09:10:00+00:00,2024-08-07 09:15:00+00:00,2024-08-07 09:20:00+00:00,,2024-08-07 09:15:00+00:00,True,True,2024-08-07 09:20:00+00:00,57397.0,0.9336842105263158,0.4562669071235347,2024-08-07 10:30:00+00:00,2024-08-07 10:30:00+00:00,57650.0,TP_E20,0.00440789588306,1.8039479415300048,True,False,TRADE_EXECUTED,True,ALT_0330,15.0,True,True,5.0,2024-08-07 08:50:00+00:00,2024-08-07 07:20:00+00:00,2024-08-07 08:50:00+00:00,320.0,10.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-08-08,330,2024-08-08 05:30:00+00:00,2024-08-08 11:00:00+00:00,2024-08-08 11:00:00+00:00,2024-08-08 17:30:00+00:00,57550.5,56757.1,793.4000000000015,57431.49,57034.79,57709.18,2024-08-08 11:35:00+00:00,2024-08-08 11:40:00+00:00,2024-08-08 11:40:00+00:00,2024-08-08 11:45:00+00:00,2024-08-08 12:30:00+00:00,,2024-08-08 11:45:00+00:00,True,True,2024-08-08 11:50:00+00:00,57506.0,0.9439122762793044,0.4311877931283306,2024-08-08 12:30:00+00:00,2024-08-08 12:30:00+00:00,57709.18,TP_E20,0.0035331965360136,1.3665982680068471,True,False,TRADE_EXECUTED,True,RAW_0530,45.0,False,True,40.0,2024-08-08 10:25:00+00:00,2024-08-08 06:00:00+00:00,2024-08-08 10:25:00+00:00,295.0,35.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-08-16,480,2024-08-16 08:00:00+00:00,2024-08-16 13:30:00+00:00,2024-08-16 13:30:00+00:00,2024-08-16 20:00:00+00:00,58908.5,57500.0,1408.5,58697.225,57992.975,59190.2,2024-08-16 17:30:00+00:00,2024-08-16 17:35:00+00:00,2024-08-16 17:35:00+00:00,2024-08-16 17:40:00+00:00,2024-08-16 17:45:00+00:00,,2024-08-16 17:40:00+00:00,True,True,2024-08-16 17:45:00+00:00,58738.2,0.8790912318068846,0.6065282297292776,2024-08-16 17:55:00+00:00,2024-08-16 17:55:00+00:00,59190.2,TP_E20,0.0076951626028716,3.4475813014358097,True,False,TRADE_EXECUTED,True,LONDON,250.0,True,True,245.0,2024-08-16 13:15:00+00:00,2024-08-16 12:40:00+00:00,2024-08-16 13:15:00+00:00,315.0,15.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-08-19,480,2024-08-19 08:00:00+00:00,2024-08-19 13:30:00+00:00,2024-08-19 13:30:00+00:00,2024-08-19 20:00:00+00:00,58940.0,57750.0,1190.0,58761.5,58166.5,59178.0,2024-08-19 13:30:00+00:00,2024-08-19 13:35:00+00:00,2024-08-19 13:40:00+00:00,2024-08-19 13:45:00+00:00,2024-08-19 17:30:00+00:00,,2024-08-19 17:20:00+00:00,True,True,2024-08-19 17:25:00+00:00,58772.0,0.8588235294117647,0.6705202312138728,2024-08-19 17:30:00+00:00,2024-08-19 17:30:00+00:00,59178.0,TP_E20,0.0069080514530728,3.054025726536414,True,False,TRADE_EXECUTED,True,LONDON,230.0,True,True,5.0,2024-08-19 13:15:00+00:00,2024-08-19 10:05:00+00:00,2024-08-19 13:15:00+00:00,315.0,15.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-08-30,330,2024-08-30 05:30:00+00:00,2024-08-30 11:00:00+00:00,2024-08-30 11:00:00+00:00,2024-08-30 17:30:00+00:00,59637.4,58681.7,955.7000000000044,59494.045,59016.195,59828.54,2024-08-30 12:15:00+00:00,2024-08-30 12:20:00+00:00,2024-08-30 12:20:00+00:00,2024-08-30 12:25:00+00:00,2024-08-30 12:30:00+00:00,,2024-08-30 12:25:00+00:00,True,True,2024-08-30 12:30:00+00:00,59524.9,0.8822852359527054,0.5968881768411916,2024-08-30 12:30:00+00:00,2024-08-30 12:30:00+00:00,59828.54,TP_E20,0.0051010585486073,2.150529274303659,True,False,TRADE_EXECUTED,True,RAW_0530,85.0,False,True,80.0,2024-08-30 10:15:00+00:00,2024-08-30 06:00:00+00:00,2024-08-30 10:15:00+00:00,285.0,45.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-09-09,330,2024-09-09 05:30:00+00:00,2024-09-09 11:00:00+00:00,2024-09-09 11:00:00+00:00,2024-09-09 17:30:00+00:00,55549.0,54557.0,992.0,55400.2,54904.2,55747.4,2024-09-09 13:20:00+00:00,2024-09-09 13:25:00+00:00,2024-09-09 13:25:00+00:00,2024-09-09 13:30:00+00:00,2024-09-09 13:35:00+00:00,,2024-09-09 13:30:00+00:00,True,True,2024-09-09 13:35:00+00:00,55405.3,0.855141129032261,0.6826980642586202,2024-09-09 13:55:00+00:00,2024-09-09 13:55:00+00:00,55747.4,TP_E20,0.0061744995514869,2.687249775743484,True,False,TRADE_EXECUTED,True,RAW_0530,150.0,False,True,145.0,2024-09-09 09:05:00+00:00,2024-09-09 05:50:00+00:00,2024-09-09 09:05:00+00:00,215.0,115.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-09-19,480,2024-09-19 08:00:00+00:00,2024-09-19 13:30:00+00:00,2024-09-19 13:30:00+00:00,2024-09-19 20:00:00+00:00,63369.6,61851.3,1518.2999999999956,63141.855,62382.705,63673.26,2024-09-19 14:10:00+00:00,2024-09-19 14:15:00+00:00,2024-09-19 14:15:00+00:00,2024-09-19 14:20:00+00:00,2024-09-19 14:30:00+00:00,,2024-09-19 14:20:00+00:00,True,True,2024-09-19 14:25:00+00:00,63180.2,0.8752552196535586,0.6182609295356091,2024-09-19 17:00:00+00:00,2024-09-19 17:00:00+00:00,63673.26,TP_E20,0.0078040272110566,3.502013605528332,True,False,TRADE_EXECUTED,True,LONDON,50.0,True,True,45.0,2024-09-19 13:25:00+00:00,2024-09-19 08:50:00+00:00,2024-09-19 13:25:00+00:00,325.0,5.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-10-11,330,2024-10-11 05:30:00+00:00,2024-10-11 11:00:00+00:00,2024-10-11 11:00:00+00:00,2024-10-11 17:30:00+00:00,61213.0,60561.4,651.5999999999985,61115.26,60789.46,61343.32,2024-10-11 11:50:00+00:00,2024-10-11 11:55:00+00:00,2024-10-11 11:55:00+00:00,2024-10-11 12:00:00+00:00,2024-10-11 12:05:00+00:00,,2024-10-11 12:00:00+00:00,True,True,2024-10-11 12:05:00+00:00,61147.3,0.8991712707182363,0.5477867203219169,2024-10-11 12:30:00+00:00,2024-10-11 12:30:00+00:00,61343.32,TP_E20,0.0032057016417732,1.2028508208866255,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,55.0,2024-10-11 10:15:00+00:00,2024-10-11 05:45:00+00:00,2024-10-11 10:15:00+00:00,285.0,45.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-10-14,330,2024-10-14 05:30:00+00:00,2024-10-14 11:00:00+00:00,2024-10-14 11:00:00+00:00,2024-10-14 17:30:00+00:00,65000.0,63752.8,1247.199999999997,64812.92,64189.32,65249.44,2024-10-14 11:30:00+00:00,2024-10-14 11:35:00+00:00,2024-10-14 11:35:00+00:00,2024-10-14 11:40:00+00:00,2024-10-14 12:30:00+00:00,,2024-10-14 12:00:00+00:00,True,True,2024-10-14 12:05:00+00:00,64839.9,0.8716324567030156,0.6294998309201018,2024-10-14 13:45:00+00:00,2024-10-14 13:45:00+00:00,65249.44,TP_E20,0.0063161726035974,2.7580863017987016,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,35.0,2024-10-14 10:20:00+00:00,2024-10-14 05:35:00+00:00,2024-10-14 10:20:00+00:00,290.0,40.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-10-24,330,2024-10-24 05:30:00+00:00,2024-10-24 11:00:00+00:00,2024-10-24 11:00:00+00:00,2024-10-24 17:30:00+00:00,67457.0,66700.0,757.0,67343.45,66964.95,67608.4,2024-10-24 12:05:00+00:00,2024-10-24 12:10:00+00:00,2024-10-24 12:10:00+00:00,2024-10-24 12:15:00+00:00,2024-10-24 12:45:00+00:00,,2024-10-24 12:15:00+00:00,True,True,2024-10-24 12:20:00+00:00,67417.9,0.9483487450462276,0.420576222541122,2024-10-24 13:10:00+00:00,2024-10-24 13:10:00+00:00,67608.4,TP_E20,0.0028256590608726,1.0128295304363104,True,False,TRADE_EXECUTED,True,RAW_0530,75.0,False,True,70.0,2024-10-24 06:20:00+00:00,2024-10-24 09:05:00+00:00,2024-10-24 09:05:00+00:00,215.0,115.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-12-19,210,2024-12-19 03:30:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 15:30:00+00:00,101816.7,100613.2,1203.5,101636.175,101034.425,102057.4,2024-12-19 09:15:00+00:00,2024-12-19 09:20:00+00:00,2024-12-19 09:20:00+00:00,2024-12-19 09:25:00+00:00,2024-12-19 09:35:00+00:00,,2024-12-19 09:30:00+00:00,True,True,2024-12-19 09:35:00+00:00,101764.1,0.9562941420855908,0.401959776612858,2024-12-19 10:15:00+00:00,2024-12-19 10:15:00+00:00,102057.4,TP_E20,0.0028821558879801,1.0410779439900657,True,False,TRADE_EXECUTED,True,ALT_0330,30.0,True,True,20.0,2024-12-19 08:45:00+00:00,2024-12-19 04:55:00+00:00,2024-12-19 08:45:00+00:00,315.0,15.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2024-12-31,480,2024-12-31 08:00:00+00:00,2024-12-31 13:30:00+00:00,2024-12-31 13:30:00+00:00,2024-12-31 20:00:00+00:00,96032.1,92800.0,3232.100000000006,95547.285,93931.235,96678.52,2024-12-31 14:30:00+00:00,2024-12-31 14:35:00+00:00,2024-12-31 14:40:00+00:00,2024-12-31 14:45:00+00:00,,,2024-12-31 14:50:00+00:00,True,True,2024-12-31 14:55:00+00:00,95639.9,0.8786547445932951,0.6078546701664831,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,CLOSE_INVALIDATION_F35,-0.0240265830474518,-12.413291523725931,False,False,TRADE_EXECUTED,True,LONDON,80.0,True,True,65.0,2024-12-31 13:25:00+00:00,2024-12-31 08:00:00+00:00,2024-12-31 13:25:00+00:00,325.0,5.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2022-01-05,210,2022-01-05 03:30:00+00:00,2022-01-05 09:00:00+00:00,2022-01-05 09:00:00+00:00,2022-01-05 15:30:00+00:00,46677.0,46243.1,433.9000000000015,46611.915,46394.965,46763.78,2022-01-05 09:00:00+00:00,2022-01-05 09:05:00+00:00,2022-01-05 09:05:00+00:00,2022-01-05 09:10:00+00:00,2022-01-05 09:15:00+00:00,,2022-01-05 09:10:00+00:00,True,True,2022-01-05 09:15:00+00:00,46625.97,0.882392256280252,0.5965671738706734,2022-01-05 09:20:00+00:00,2022-01-05 09:20:00+00:00,46763.78,TP_E20,0.002955648965587,1.077824482793544,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2022-01-05 08:50:00+00:00,2022-01-05 05:35:00+00:00,2022-01-05 08:50:00+00:00,320.0,10.0,True,1,True,ACCEPT,,B27DJ_RAW_2330_development_FILTER,DEVELOPMENT
