partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,T10,t10_touch_ts,t10_touch_close,activation_close_above_t10,final_active_ceiling,ratchets,exit_ts,exit_px,exit_reason,ceiling_kind,realized_exit_ext_r4,fixed_t10_ext_r4,delta_vs_fixed_r4,peak_down_ext_r4,giveback_r4,capture_ratio,t10_preserved,minutes_t10_to_exit
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 09:00:00+00:00,16888.0,16843.0,45.0,16838.5,2022-12-27 09:00:00+00:00,16836.9,False,16838.5,0,2022-12-27 09:05:00+00:00,16838.5,CEILING_STOP,T10,0.1,0.1,0.0,0.9422222222222546,0.8422222222222546,0.10613207547169447,True,5.0
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:55:00+00:00,16874.8,16800.6,74.20000000000073,16793.18,2022-12-27 15:55:00+00:00,16790.7,False,16793.18,0,2022-12-27 16:00:00+00:00,16790.7,TIME_EXIT_BLOCK_END,NONE,0.13342318059296118,0.1,0.03342318059296118,0.26010781671157795,0.12668463611861677,0.5129533678755539,True,5.0
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:35:00+00:00,16575.3,16529.5,45.79999999999927,16524.92,2022-12-29 08:35:00+00:00,16522.0,False,16524.92,0,2022-12-29 08:40:00+00:00,16524.92,CEILING_STOP,T10,0.10000000000003971,0.1,3.970435091815716e-14,0.3253275109170675,0.2253275109170278,0.30738255033565764,True,5.0
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:50:00+00:00,16524.9,16453.0,71.90000000000146,16445.81,2022-12-30 14:50:00+00:00,16400.5,False,16416.9,1,2022-12-30 15:05:00+00:00,16416.9,CEILING_STOP,STRUCTURAL,0.5020862308761865,0.1,0.40208623087618656,1.1641168289290547,0.6620305980528681,0.4313022700119263,True,15.0
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 00:55:00+00:00,16618.8,16579.1,39.70000000000073,16575.129999999997,2023-01-02 00:55:00+00:00,16578.0,True,16575.129999999997,0,2023-01-02 01:00:00+00:00,16578.0,CEILING_OPEN_EXIT,T10,0.027707808564194577,0.1,-0.07229219143580543,0.9546599496220938,0.9269521410578992,0.02902374670181024,False,5.0
development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,2023-01-04 12:40:00+00:00,16913.6,16824.5,89.09999999999854,16815.59,2023-01-04 12:40:00+00:00,16821.5,True,16815.59,0,2023-01-04 12:45:00+00:00,16821.5,CEILING_OPEN_EXIT,T10,0.03367003367003422,0.1,-0.0663299663299658,0.7317620650954185,0.6980920314253843,0.04601226993864979,False,5.0
development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:50:00+00:00,16830.0,16775.1,54.900000000001455,16769.609999999997,2023-01-05 14:50:00+00:00,16787.5,True,16769.609999999997,0,2023-01-05 14:55:00+00:00,16787.4,CEILING_OPEN_EXIT,T10,-0.2240437158470416,0.1,-0.3240437158470416,0.13479052823310786,0.35883424408014947,0.0,False,5.0
development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:55:00+00:00,20798.0,20673.9,124.09999999999854,20661.49,2023-01-15 08:55:00+00:00,20626.5,False,20658.5,1,2023-01-15 09:30:00+00:00,20658.5,CEILING_STOP,STRUCTURAL,0.12409347300565379,0.1,0.024093473005653787,0.7453666398066163,0.6212731668009626,0.16648648648650222,True,35.0
development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 23:05:00+00:00,23050.6,22968.1,82.5,22959.85,2023-01-28 23:05:00+00:00,22965.2,True,22959.85,0,2023-01-28 23:10:00+00:00,22965.3,CEILING_OPEN_EXIT,T10,0.033939393939385123,0.1,-0.06606060606061488,0.12848484848483085,0.09454545454544573,0.26415094339619405,False,5.0
development,BEAR,20-00,2023-02-10 20:00:00+00:00,2023-02-11 00:00:00+00:00,2023-02-10 22:00:00+00:00,21794.4,21550.1,244.3000000000029,21525.67,2023-02-10 22:00:00+00:00,21540.8,True,21525.67,0,2023-02-10 22:05:00+00:00,21540.7,CEILING_OPEN_EXIT,T10,0.03847728203028123,0.1,-0.061522717969718775,0.18338108882520973,0.1449038067949285,0.20982142857138325,False,5.0
development,BEAR,16-20,2023-02-11 16:00:00+00:00,2023-02-11 20:00:00+00:00,2023-02-11 19:15:00+00:00,21770.0,21651.1,118.90000000000146,21639.21,2023-02-11 19:15:00+00:00,21642.3,True,21639.21,0,2023-02-11 19:20:00+00:00,21642.3,CEILING_OPEN_EXIT,T10,0.0740117746004976,0.1,-0.025988225399502407,0.13204373423041965,0.05803195962992205,0.560509554140185,False,5.0
development,BEAR,16-20,2023-02-13 16:00:00+00:00,2023-02-13 20:00:00+00:00,2023-02-13 16:55:00+00:00,21688.0,21544.8,143.20000000000073,21530.48,2023-02-13 16:55:00+00:00,21496.9,False,21530.48,0,2023-02-13 17:00:00+00:00,21530.48,CEILING_STOP,T10,0.09999999999999747,0.1,-2.5396351688300456e-15,1.444134078212278,1.3441340782122806,0.06924564796905107,True,5.0
development,BEAR,20-00,2023-03-04 20:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-04 20:45:00+00:00,22335.5,22204.0,131.5,22190.85,2023-03-04 20:45:00+00:00,22185.3,False,22190.85,0,2023-03-04 20:50:00+00:00,22190.85,CEILING_STOP,T10,0.10000000000001107,0.1,1.1060596882828122e-14,0.4296577946768061,0.329657794676795,0.23274336283188415,True,5.0
development,BULL,00-04,2023-03-16 00:00:00+00:00,2023-03-16 04:00:00+00:00,2023-03-16 00:45:00+00:00,24645.4,24222.6,422.8000000000029,24180.32,2023-03-16 00:45:00+00:00,24237.6,True,24180.32,0,2023-03-16 00:50:00+00:00,24237.5,CEILING_OPEN_EXIT,T10,-0.035241248817410954,0.1,-0.13524124881741095,0.24148533585619167,0.2767265846736026,0.0,False,5.0
development,BULL,12-16,2023-03-27 12:00:00+00:00,2023-03-27 16:00:00+00:00,2023-03-27 13:10:00+00:00,27986.8,27760.1,226.7000000000008,27737.429999999997,2023-03-27 13:10:00+00:00,27722.5,False,27737.429999999997,0,2023-03-27 13:15:00+00:00,27737.429999999997,CEILING_STOP,T10,0.10000000000000799,0.1,7.979727989493313e-15,5.646669607410648,5.5466696074106405,0.01770955394109985,True,5.0
development,BULL,16-20,2023-03-29 16:00:00+00:00,2023-03-29 20:00:00+00:00,2023-03-29 17:45:00+00:00,28589.5,28211.5,378.0,28173.7,2023-03-29 17:45:00+00:00,28216.0,True,28173.7,0,2023-03-29 17:50:00+00:00,28216.0,CEILING_OPEN_EXIT,T10,-0.011904761904761904,0.1,-0.11190476190476191,0.13095238095238096,0.14285714285714285,0.0,False,5.0
development,BULL,12-16,2023-04-02 12:00:00+00:00,2023-04-02 16:00:00+00:00,2023-04-02 12:50:00+00:00,28432.9,28287.0,145.90000000000146,28272.41,2023-04-02 12:50:00+00:00,28249.2,False,28272.41,0,2023-04-02 13:30:00+00:00,28272.41,CEILING_STOP,T10,0.1,0.1,0.0,1.816312542837542,1.7163125428375419,0.055056603773585455,True,40.0
development,SIDEWAYS,16-20,2023-04-02 16:00:00+00:00,2023-04-02 20:00:00+00:00,2023-04-02 19:40:00+00:00,28352.5,28022.0,330.5,27988.95,2023-04-02 19:40:00+00:00,27935.9,False,27988.95,0,2023-04-02 19:50:00+00:00,27988.95,CEILING_STOP,T10,0.0999999999999978,0.1,-2.2065682614424986e-15,0.6111951588502269,0.5111951588502291,0.163613861386135,True,10.0
development,BULL,20-00,2023-04-13 20:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-13 20:25:00+00:00,30539.7,30242.1,297.6000000000022,30212.339999999997,2023-04-13 20:25:00+00:00,30230.5,True,30212.339999999997,0,2023-04-13 20:30:00+00:00,30230.6,CEILING_OPEN_EXIT,T10,0.038642473118279286,0.1,-0.06135752688172072,0.10114247311827394,0.06249999999999466,0.38205980066447026,False,5.0
development,BULL,16-20,2023-04-15 16:00:00+00:00,2023-04-15 20:00:00+00:00,2023-04-15 16:55:00+00:00,30432.1,30270.7,161.39999999999782,30254.56,2023-04-15 16:55:00+00:00,30306.3,True,30254.56,0,2023-04-15 17:00:00+00:00,30306.2,CEILING_OPEN_EXIT,T10,-0.21995043370508352,0.1,-0.3199504337050835,0.524783147459739,0.7447335811648225,0.0,False,5.0
development,BULL,08-12,2023-04-16 08:00:00+00:00,2023-04-16 12:00:00+00:00,2023-04-16 11:55:00+00:00,30397.4,30240.5,156.90000000000146,30224.81,2023-04-16 11:55:00+00:00,30220.1,False,30224.81,0,2023-04-16 12:00:00+00:00,30220.1,TIME_EXIT_BLOCK_END,NONE,0.13001912045889907,0.1,0.030019120458899068,0.19439133205863426,0.06437221159973519,0.6688524590164411,True,5.0
development,BEAR,12-16,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00,2023-04-20 15:45:00+00:00,28938.0,28575.6,362.4000000000015,28539.359999999997,2023-04-20 15:45:00+00:00,28585.1,True,28539.359999999997,0,2023-04-20 15:50:00+00:00,28585.1,CEILING_OPEN_EXIT,T10,-0.02621412803531998,0.1,-0.12621412803531998,0.4442604856512123,0.47047461368653226,0.0,False,5.0
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:55:00+00:00,28300.0,27954.4,345.59999999999854,27919.84,2023-04-21 17:55:00+00:00,27893.4,False,27919.84,0,2023-04-21 18:05:00+00:00,27919.84,CEILING_STOP,T10,0.10000000000000421,0.1,4.2049697057677804e-15,2.2175925925926063,2.1175925925926022,0.04509394572025214,True,10.0
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:25:00+00:00,28758.9,28515.0,243.90000000000143,28490.61,2023-05-03 12:25:00+00:00,28525.3,True,28490.61,0,2023-05-03 12:30:00+00:00,28525.3,CEILING_OPEN_EXIT,T10,-0.04223042230421981,0.1,-0.1422304223042198,1.7835178351783414,1.8257482574825612,0.0,False,5.0
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:05:00+00:00,26928.6,26730.0,198.5999999999985,26710.14,2023-05-14 01:05:00+00:00,26683.7,False,26691.2,1,2023-05-14 01:30:00+00:00,26691.2,CEILING_STOP,STRUCTURAL,0.19536757301107538,0.1,0.09536757301107537,0.5095669687814778,0.3141993957704024,0.38339920948615613,True,25.0
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 07:35:00+00:00,27238.5,26969.7,268.7999999999993,26942.82,2023-05-17 07:35:00+00:00,26958.8,True,26942.82,0,2023-05-17 07:40:00+00:00,26958.8,CEILING_OPEN_EXIT,T10,0.04055059523810076,0.1,-0.05944940476189924,1.0033482142857197,0.962797619047619,0.0404152762328566,False,5.0
development,BEAR,08-12,2023-05-19 08:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-19 11:10:00+00:00,26950.0,26801.5,148.5,26786.65,2023-05-19 11:10:00+00:00,26788.9,True,26786.65,0,2023-05-19 11:15:00+00:00,26788.9,CEILING_OPEN_EXIT,T10,0.08484848484847506,0.1,-0.01515151515152495,0.11784511784511785,0.032996632996642794,0.7199999999999169,False,5.0
development,BULL,00-04,2023-05-24 00:00:00+00:00,2023-05-24 04:00:00+00:00,2023-05-24 01:55:00+00:00,27244.0,27139.0,105.0,27128.5,2023-05-24 01:55:00+00:00,27125.6,False,27128.5,0,2023-05-24 02:00:00+00:00,27128.5,CEILING_STOP,T10,0.1,0.1,0.0,4.712380952380945,4.612380952380946,0.02122069523039615,True,5.0
development,BEAR,00-04,2023-05-25 00:00:00+00:00,2023-05-25 04:00:00+00:00,2023-05-25 01:20:00+00:00,26476.0,26228.2,247.79999999999927,26203.420000000002,2023-05-25 01:20:00+00:00,26166.6,False,26132.8,1,2023-05-25 01:45:00+00:00,26132.8,CEILING_STOP,STRUCTURAL,0.38498789346247675,0.1,0.28498789346247677,1.5262308313155846,1.1412429378531077,0.25224748810153697,True,25.0
development,SIDEWAYS,00-04,2023-06-03 00:00:00+00:00,2023-06-03 04:00:00+00:00,2023-06-03 01:40:00+00:00,27290.0,27132.0,158.0,27116.2,2023-06-03 01:40:00+00:00,27123.7,True,27116.2,0,2023-06-03 01:45:00+00:00,27123.8,CEILING_OPEN_EXIT,T10,0.051898734177219796,0.1,-0.04810126582278021,0.1987341772151991,0.1468354430379793,0.26114649681529767,False,5.0
development,BULL,20-00,2023-06-23 20:00:00+00:00,2023-06-24 00:00:00+00:00,2023-06-23 22:20:00+00:00,31440.5,30601.0,839.5,30517.05,2023-06-23 22:20:00+00:00,30478.4,False,30517.05,0,2023-06-23 22:25:00+00:00,30517.05,CEILING_STOP,T10,0.10000000000000087,0.1,8.604228440844963e-16,0.19047051816557647,0.09047051816557561,0.5250156347717321,True,5.0
development,BULL,12-16,2023-06-25 12:00:00+00:00,2023-06-25 16:00:00+00:00,2023-06-25 15:00:00+00:00,30754.2,30565.2,189.0,30546.3,2023-06-25 15:00:00+00:00,30546.1,False,30546.3,0,2023-06-25 15:05:00+00:00,30546.3,CEILING_STOP,T10,0.1000000000000077,0.1,7.688294445529209e-15,0.7417989417989457,0.641798941798938,0.13480741797433207,True,5.0
development,BEAR,04-08,2023-08-03 04:00:00+00:00,2023-08-03 08:00:00+00:00,2023-08-03 06:35:00+00:00,29273.1,29110.0,163.09999999999854,29093.69,2023-08-03 06:35:00+00:00,29105.4,True,29093.69,0,2023-08-03 06:40:00+00:00,29105.4,CEILING_OPEN_EXIT,T10,0.028203556100543137,0.1,-0.07179644389945687,0.6437768240343406,0.6155732679337974,0.04380952380950995,False,5.0
development,BEAR,12-16,2023-08-13 12:00:00+00:00,2023-08-13 16:00:00+00:00,2023-08-13 15:25:00+00:00,29400.7,29362.0,38.70000000000073,29358.13,2023-08-13 15:25:00+00:00,29351.9,False,29358.13,0,2023-08-13 15:30:00+00:00,29358.13,CEILING_STOP,T10,0.09999999999997179,0.1,-2.821354261328679e-14,0.3359173126614924,0.2359173126615206,0.2976923076922293,True,5.0
development,BEAR,04-08,2023-08-15 04:00:00+00:00,2023-08-15 08:00:00+00:00,2023-08-15 06:30:00+00:00,29446.5,29355.9,90.59999999999854,29346.84,2023-08-15 06:30:00+00:00,29351.4,True,29346.84,0,2023-08-15 06:35:00+00:00,29351.3,CEILING_OPEN_EXIT,T10,0.050772626931592235,0.1,-0.04922737306840777,0.18763796909492575,0.13686534216333351,0.270588235294246,False,5.0
development,BEAR,08-12,2023-08-17 08:00:00+00:00,2023-08-17 12:00:00+00:00,2023-08-17 08:50:00+00:00,28694.9,28590.2,104.70000000000071,28579.73,2023-08-17 08:50:00+00:00,28553.5,False,28579.73,0,2023-08-17 09:20:00+00:00,28579.73,CEILING_STOP,T10,0.10000000000001044,0.1,1.0436096431476471e-14,1.1556829035338985,1.055682903533888,0.08652892561984434,True,30.0
development,BEAR,12-16,2023-08-17 12:00:00+00:00,2023-08-17 16:00:00+00:00,2023-08-17 13:05:00+00:00,28627.8,28469.2,158.59999999999854,28453.34,2023-08-17 13:05:00+00:00,28445.1,False,28453.34,0,2023-08-17 13:10:00+00:00,28453.34,CEILING_STOP,T10,0.10000000000000459,0.1,4.579669976578771e-15,3.8726355611601915,3.772635561160187,0.025822207749919508,True,5.0
development,BEAR,04-08,2023-08-21 04:00:00+00:00,2023-08-21 08:00:00+00:00,2023-08-21 04:25:00+00:00,26183.2,26052.5,130.70000000000073,26039.43,2023-08-21 04:25:00+00:00,26047.3,True,26039.43,0,2023-08-21 04:30:00+00:00,26047.4,CEILING_OPEN_EXIT,T10,0.039020657995397987,0.1,-0.06097934200460202,0.516449885233356,0.477429227237958,0.075555555555534,False,5.0
development,SIDEWAYS,00-04,2023-08-28 00:00:00+00:00,2023-08-28 04:00:00+00:00,2023-08-28 00:55:00+00:00,26123.8,26025.2,98.59999999999854,26015.34,2023-08-28 00:55:00+00:00,26009.3,False,26015.34,0,2023-08-28 01:00:00+00:00,26015.34,CEILING_STOP,T10,0.10000000000000737,0.1,7.369105325949477e-15,0.4756592292089467,0.37565922920893935,0.21023454157783106,True,5.0
development,BULL,00-04,2023-08-30 00:00:00+00:00,2023-08-30 04:00:00+00:00,2023-08-30 02:05:00+00:00,27875.0,27517.5,357.5,27481.75,2023-08-30 02:10:00+00:00,27422.4,False,27387.6,3,2023-08-30 03:40:00+00:00,27387.6,CEILING_STOP,STRUCTURAL,0.3633566433566474,0.1,0.26335664335664744,0.7062937062937062,0.34293706293705883,0.5144554455445602,True,90.0
development,BEAR,00-04,2023-09-04 00:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 00:55:00+00:00,26135.2,25915.0,220.2000000000008,25892.98,2023-09-04 00:55:00+00:00,25900.2,True,25892.98,0,2023-09-04 01:00:00+00:00,25900.2,CEILING_OPEN_EXIT,T10,0.06721162579472852,0.1,-0.03278837420527149,0.23160762942779206,0.16439600363306356,0.2901960784313583,False,5.0
development,BEAR,12-16,2023-09-04 12:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04 12:50:00+00:00,26000.0,25845.2,154.79999999999927,25829.72,2023-09-04 12:50:00+00:00,25832.5,True,25829.72,0,2023-09-04 12:55:00+00:00,25832.5,CEILING_OPEN_EXIT,T10,0.08204134366925574,0.1,-0.01795865633074427,0.8895348837209391,0.8074935400516834,0.09222948438635194,False,5.0
development,BEAR,04-08,2023-09-06 04:00:00+00:00,2023-09-06 08:00:00+00:00,2023-09-06 04:45:00+00:00,25858.5,25758.1,100.40000000000146,25748.059999999998,2023-09-06 04:45:00+00:00,25753.3,True,25748.059999999998,0,2023-09-06 04:50:00+00:00,25753.3,CEILING_OPEN_EXIT,T10,0.047808764940231105,0.1,-0.0521912350597689,0.46912350597607433,0.4213147410358432,0.1019108280254654,False,5.0
development,BEAR,08-12,2023-09-06 08:00:00+00:00,2023-09-06 12:00:00+00:00,2023-09-06 09:25:00+00:00,25780.9,25711.0,69.90000000000146,25704.01,2023-09-06 09:25:00+00:00,25722.1,True,25704.01,0,2023-09-06 09:30:00+00:00,25722.0,CEILING_OPEN_EXIT,T10,-0.15736766809727856,0.1,-0.25736766809727857,0.1430615164520714,0.30042918454934997,0.0,False,5.0
development,BULL,08-12,2023-09-21 08:00:00+00:00,2023-09-21 12:00:00+00:00,2023-09-21 08:25:00+00:00,27092.4,26966.1,126.30000000000292,26953.469999999998,2023-09-21 08:25:00+00:00,26959.3,True,26953.469999999998,0,2023-09-21 08:30:00+00:00,26959.3,CEILING_OPEN_EXIT,T10,0.053840063341243985,0.1,-0.04615993665875602,2.799683293744975,2.745843230403731,0.019230769230767254,False,5.0
development,BEAR,12-16,2023-09-26 12:00:00+00:00,2023-09-26 16:00:00+00:00,2023-09-26 14:10:00+00:00,26322.4,26170.1,152.3000000000029,26154.87,2023-09-26 14:10:00+00:00,26146.8,False,26154.87,0,2023-09-26 14:25:00+00:00,26154.87,CEILING_STOP,T10,0.09999999999999522,0.1,-4.7878367936959876e-15,0.6323046618515918,0.5323046618515966,0.15815160955347535,True,15.0
development,BULL,12-16,2023-10-03 12:00:00+00:00,2023-10-03 16:00:00+00:00,2023-10-03 13:00:00+00:00,27630.0,27458.3,171.70000000000073,27441.129999999997,2023-10-03 13:00:00+00:00,27434.1,False,27441.129999999997,0,2023-10-03 13:05:00+00:00,27441.129999999997,CEILING_STOP,T10,0.1000000000000106,0.1,1.058875209736243e-14,1.4327315084449561,1.3327315084449456,0.06979674796748736,True,5.0
development,SIDEWAYS,08-12,2023-10-09 08:00:00+00:00,2023-10-09 12:00:00+00:00,2023-10-09 08:45:00+00:00,27934.0,27800.0,134.0,27786.6,2023-10-09 08:45:00+00:00,27740.0,False,27769.4,1,2023-10-09 09:10:00+00:00,27769.4,CEILING_STOP,STRUCTURAL,0.22835820895521303,0.1,0.12835820895521302,3.044776119402985,2.816417910447772,0.07499999999999643,True,25.0
development,BEAR,08-12,2023-10-12 08:00:00+00:00,2023-10-12 12:00:00+00:00,2023-10-12 10:15:00+00:00,26909.9,26768.8,141.10000000000218,26754.69,2023-10-12 10:15:00+00:00,26728.0,False,26754.69,0,2023-10-12 10:40:00+00:00,26754.69,CEILING_STOP,T10,0.10000000000000257,0.1,2.5673907444456745e-15,0.4266477675407498,0.3266477675407472,0.2343853820598075,True,25.0
development,BEAR,12-16,2023-10-15 12:00:00+00:00,2023-10-15 16:00:00+00:00,2023-10-15 12:35:00+00:00,26909.6,26830.1,79.5,26822.149999999998,2023-10-15 12:40:00+00:00,26821.7,False,26822.149999999998,0,2023-10-15 12:50:00+00:00,26822.149999999998,CEILING_STOP,T10,0.10000000000000915,0.1,9.145462165349727e-15,0.49937106918235336,0.3993710691823442,0.20025188916879874,True,10.0
development,BULL,12-16,2023-10-17 12:00:00+00:00,2023-10-17 16:00:00+00:00,2023-10-17 12:55:00+00:00,28605.0,28339.0,266.0,28312.4,2023-10-17 12:55:00+00:00,28203.5,False,28312.4,0,2023-10-17 13:15:00+00:00,28312.4,CEILING_STOP,T10,0.09999999999999452,0.1,-5.4817261840867104e-15,0.8345864661654135,0.734586466165419,0.11981981981981325,True,20.0
development,BULL,00-04,2023-10-18 00:00:00+00:00,2023-10-18 04:00:00+00:00,2023-10-18 01:05:00+00:00,28544.3,28360.0,184.29999999999927,28341.57,2023-10-18 01:05:00+00:00,28379.5,True,28341.57,0,2023-10-18 01:10:00+00:00,28379.4,CEILING_OPEN_EXIT,T10,-0.10526315789474515,0.1,-0.20526315789474514,0.2843190450352776,0.38958220293002277,0.0,False,5.0
development,BULL,08-12,2023-10-26 08:00:00+00:00,2023-10-26 12:00:00+00:00,2023-10-26 10:40:00+00:00,34809.4,34401.7,407.7000000000044,34360.92999999999,2023-10-26 10:40:00+00:00,34271.8,False,34268.7,2,2023-10-26 12:00:00+00:00,34104.1,TIME_EXIT_BLOCK_END,NONE,0.729948491537884,0.1,0.629948491537884,1.0760363012018452,0.34608780966396124,0.6783679051743801,True,80.0
development,BULL,08-12,2023-11-16 08:00:00+00:00,2023-11-16 12:00:00+00:00,2023-11-16 09:00:00+00:00,37645.9,37351.0,294.90000000000146,37321.51,2023-11-16 09:00:00+00:00,37313.0,False,37321.51,0,2023-11-16 09:10:00+00:00,37321.51,CEILING_STOP,T10,0.0999999999999926,0.1,-7.41073868937292e-15,0.6815869786368227,0.5815869786368302,0.1467164179104376,True,10.0
development,SIDEWAYS,16-20,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,2023-11-16 18:45:00+00:00,37352.5,36251.0,1101.5,36140.85,2023-11-16 18:50:00+00:00,36252.1,True,36140.85,0,2023-11-16 18:55:00+00:00,36252.0,CEILING_OPEN_EXIT,T10,-0.0009078529278256923,0.1,-0.1009078529278257,0.6944167044938733,0.695324557421699,0.0,False,5.0
development,SIDEWAYS,16-20,2023-11-26 16:00:00+00:00,2023-11-26 20:00:00+00:00,2023-11-26 16:50:00+00:00,37669.8,37248.0,421.8000000000029,37205.82,2023-11-26 16:50:00+00:00,37218.2,True,37205.82,0,2023-11-26 16:55:00+00:00,37218.2,CEILING_OPEN_EXIT,T10,0.07064959696539286,0.1,-0.029350403034607148,0.27477477477477635,0.2041251778093835,0.25711820534946106,False,5.0
development,BULL,04-08,2023-12-06 04:00:00+00:00,2023-12-06 08:00:00+00:00,2023-12-06 06:20:00+00:00,44160.1,43569.2,590.9000000000015,43510.11,2023-12-06 06:20:00+00:00,43475.6,False,43510.11,0,2023-12-06 06:25:00+00:00,43510.11,CEILING_STOP,T10,0.09999999999999384,0.1,-6.161737786669619e-15,0.2000338466745588,0.10003384667456497,0.4999153976311164,True,5.0
development,BULL,20-00,2023-12-09 20:00:00+00:00,2023-12-10 00:00:00+00:00,2023-12-09 23:15:00+00:00,44131.0,43903.6,227.40000000000143,43880.86,2023-12-09 23:15:00+00:00,43858.5,False,43759.9,1,2023-12-09 23:50:00+00:00,43759.9,CEILING_STOP,STRUCTURAL,0.6319261213720149,0.1,0.5319261213720149,1.532981530342992,0.901055408970977,0.4122203098106646,True,35.0
development,BEAR,16-20,2023-12-12 16:00:00+00:00,2023-12-12 20:00:00+00:00,2023-12-12 19:25:00+00:00,42085.9,41171.2,914.7000000000044,41079.729999999996,2023-12-12 19:25:00+00:00,41072.8,False,41079.729999999996,0,2023-12-12 19:30:00+00:00,41079.729999999996,CEILING_STOP,T10,0.1000000000000008,0.1,7.91033905045424e-16,0.13250245982288894,0.032502459822888144,0.7547029702970575,True,5.0
development,BEAR,04-08,2023-12-17 04:00:00+00:00,2023-12-17 08:00:00+00:00,2023-12-17 06:40:00+00:00,42322.2,41880.0,442.1999999999971,41835.78,2023-12-17 06:40:00+00:00,41873.6,True,41835.78,0,2023-12-17 06:45:00+00:00,41873.5,CEILING_OPEN_EXIT,T10,0.014699231117141661,0.1,-0.08530076888285834,0.14111261872456324,0.12641338760742157,0.10416666666666424,False,5.0
development,BULL,12-16,2023-12-19 12:00:00+00:00,2023-12-19 16:00:00+00:00,2023-12-19 12:45:00+00:00,43297.1,42962.0,335.09999999999854,42928.49,2023-12-19 12:50:00+00:00,42921.1,False,42928.49,0,2023-12-19 12:55:00+00:00,42928.49,CEILING_STOP,T10,0.10000000000000651,0.1,6.50868248186498e-15,2.158460161145945,2.0584601611459385,0.04632932393198106,True,5.0
development,BEAR,08-12,2023-12-30 08:00:00+00:00,2023-12-30 12:00:00+00:00,2023-12-30 11:20:00+00:00,42205.2,41960.0,245.1999999999971,41935.48,2023-12-30 11:25:00+00:00,41917.3,False,41935.48,0,2023-12-30 11:40:00+00:00,41935.48,CEILING_STOP,T10,0.09999999999998813,0.1,-1.1879386363489175e-14,0.3348287112561155,0.2348287112561274,0.2986601705237178,True,15.0
development,BULL,00-04,2024-01-09 00:00:00+00:00,2024-01-09 04:00:00+00:00,2024-01-09 00:50:00+00:00,47240.3,46666.1,574.2000000000044,46608.68,2024-01-09 00:50:00+00:00,46694.1,True,46608.68,0,2024-01-09 00:55:00+00:00,46694.0,CEILING_OPEN_EXIT,T10,-0.04858934169279213,0.1,-0.14858934169279214,0.6304423545802809,0.679031696273073,0.0,False,5.0
development,BEAR,08-12,2024-01-23 08:00:00+00:00,2024-01-23 12:00:00+00:00,2024-01-23 08:35:00+00:00,40172.7,39656.8,515.8999999999942,39605.21000000001,2024-01-23 08:35:00+00:00,39525.9,False,39129.6,3,2024-01-23 09:45:00+00:00,39129.6,CEILING_STOP,STRUCTURAL,1.0219034696646836,0.1,0.9219034696646836,1.9470827679783123,0.9251792983136287,0.5248382279741208,True,70.0
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:55:00+00:00,41924.0,41681.8,242.1999999999971,41657.58,2024-01-27 07:55:00+00:00,41699.1,True,41657.58,0,2024-01-27 08:00:00+00:00,41699.0,TIME_EXIT_BLOCK_END,NONE,-0.07101568951278818,0.1,-0.17101568951278817,0.1160198183319825,0.1870355078447707,0.0,False,5.0
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:55:00+00:00,42960.0,42550.0,410.0,42509.0,2024-02-04 22:55:00+00:00,42554.2,True,42509.0,0,2024-02-04 23:00:00+00:00,42554.1,CEILING_OPEN_EXIT,T10,-0.009999999999996451,0.1,-0.10999999999999646,0.14634146341463414,0.1563414634146306,0.0,False,5.0
