partition,date_utc,signal_ts,fill_bar_start,entry_px,H,L,range,b27ak_h2_after_fill,h2_bar_start,session_end,has_h2,first_close_break_bar_start,first_close_break_ts,max_low_extension,max_close_extension,E05_price,E05_low_reach,E05_low_reach_bar_start,E05_minutes_from_h2,E05_close_reach,E05_close_reach_ts,E10_price,E10_low_reach,E10_low_reach_bar_start,E10_minutes_from_h2,E10_close_reach,E10_close_reach_ts,E15_price,E15_low_reach,E15_low_reach_bar_start,E15_minutes_from_h2,E15_close_reach,E15_close_reach_ts,E20_price,E20_low_reach,E20_low_reach_bar_start,E20_minutes_from_h2,E20_close_reach,E20_close_reach_ts,E25_price,E25_low_reach,E25_low_reach_bar_start,E25_minutes_from_h2,E25_close_reach,E25_close_reach_ts,E30_price,E30_low_reach,E30_low_reach_bar_start,E30_minutes_from_h2,E30_close_reach,E30_close_reach_ts,E40_price,E40_low_reach,E40_low_reach_bar_start,E40_minutes_from_h2,E40_close_reach,E40_close_reach_ts,E50_price,E50_low_reach,E50_low_reach_bar_start,E50_minutes_from_h2,E50_close_reach,E50_close_reach_ts
development,2023-01-05,2023-01-05 13:40:00+00:00,2023-01-05 13:50:00+00:00,16783.335,16830.0,16775.1,54.900000000001455,True,2023-01-05 13:55:00+00:00,2023-01-05 20:00:00+00:00,True,2023-01-05 13:55:00+00:00,2023-01-05 14:00:00+00:00,0.632058287795923,0.13661202185791987,16772.355,True,2023-01-05 13:55:00+00:00,0.0,True,2023-01-05 14:00:00+00:00,16769.609999999997,True,2023-01-05 14:00:00+00:00,5.0,True,2023-01-05 14:50:00+00:00,16766.864999999998,True,2023-01-05 14:00:00+00:00,5.0,False,,16764.12,True,2023-01-05 14:00:00+00:00,5.0,False,,16761.375,True,2023-01-05 14:00:00+00:00,5.0,False,,16758.629999999997,True,2023-01-05 14:00:00+00:00,5.0,False,,16753.14,True,2023-01-05 14:00:00+00:00,5.0,False,,16747.649999999998,True,2023-01-05 14:00:00+00:00,5.0,False,
development,2023-01-24,2023-01-24 14:35:00+00:00,2023-01-24 14:45:00+00:00,22808.96,23086.4,22760.0,326.40000000000146,True,2023-01-24 15:05:00+00:00,2023-01-24 20:00:00+00:00,True,,,0.03308823529411527,-0.19148284313725406,22743.68,False,,,False,,22727.36,False,,,False,,22711.04,False,,,False,,22694.72,False,,,False,,22678.4,False,,,False,,22662.079999999998,False,,,False,,22629.44,False,,,False,,22596.8,False,,,False,
development,2023-01-25,2023-01-25 14:40:00+00:00,2023-01-25 14:45:00+00:00,22503.745,22747.1,22460.8,286.2999999999993,True,2023-01-25 14:55:00+00:00,2023-01-25 20:00:00+00:00,True,2023-01-25 14:55:00+00:00,2023-01-25 15:00:00+00:00,0.46664338106880504,0.11840726510652429,22446.485,True,2023-01-25 14:55:00+00:00,0.0,True,2023-01-25 15:00:00+00:00,22432.17,True,2023-01-25 14:55:00+00:00,0.0,True,2023-01-25 15:15:00+00:00,22417.855,True,2023-01-25 14:55:00+00:00,0.0,False,,22403.54,True,2023-01-25 15:00:00+00:00,5.0,False,,22389.225,True,2023-01-25 15:00:00+00:00,5.0,False,,22374.91,True,2023-01-25 15:00:00+00:00,5.0,False,,22346.28,True,2023-01-25 15:00:00+00:00,5.0,False,,22317.65,False,,,False,
development,2023-01-27,2023-01-27 14:25:00+00:00,2023-01-27 14:35:00+00:00,22884.5,23080.0,22850.0,230.0,False,,2023-01-27 20:00:00+00:00,False,,,,,22838.5,False,,,False,,22827.0,False,,,False,,22815.5,False,,,False,,22804.0,False,,,False,,22792.5,False,,,False,,22781.0,False,,,False,,22758.0,False,,,False,,22735.0,False,,,False,
development,2023-02-08,2023-02-08 13:35:00+00:00,2023-02-08 14:00:00+00:00,23080.73,23232.2,23054.0,178.20000000000073,True,2023-02-08 14:15:00+00:00,2023-02-08 20:00:00+00:00,True,2023-02-08 14:50:00+00:00,2023-02-08 14:55:00+00:00,2.194725028058344,1.9186307519640857,23045.09,True,2023-02-08 14:15:00+00:00,0.0,True,2023-02-08 14:55:00+00:00,23036.18,True,2023-02-08 14:15:00+00:00,0.0,True,2023-02-08 14:55:00+00:00,23027.27,True,2023-02-08 14:30:00+00:00,15.0,True,2023-02-08 14:55:00+00:00,23018.36,True,2023-02-08 14:30:00+00:00,15.0,True,2023-02-08 14:55:00+00:00,23009.45,True,2023-02-08 14:30:00+00:00,15.0,True,2023-02-08 15:05:00+00:00,23000.54,True,2023-02-08 14:30:00+00:00,15.0,True,2023-02-08 15:05:00+00:00,22982.72,True,2023-02-08 14:55:00+00:00,40.0,True,2023-02-08 15:15:00+00:00,22964.9,True,2023-02-08 15:00:00+00:00,45.0,True,2023-02-08 15:15:00+00:00
development,2023-02-13,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,21478.265,21865.1,21410.0,455.09999999999854,True,2023-02-13 17:50:00+00:00,2023-02-13 20:00:00+00:00,True,,,0.15820698747528067,-0.07492858712370612,21387.245,True,2023-02-13 17:55:00+00:00,5.0,False,,21364.49,True,2023-02-13 17:55:00+00:00,5.0,False,,21341.735,True,2023-02-13 17:55:00+00:00,5.0,False,,21318.98,False,,,False,,21296.225,False,,,False,,21273.47,False,,,False,,21227.96,False,,,False,,21182.45,False,,,False,
development,2023-02-14,2023-02-14 13:35:00+00:00,2023-02-14 14:00:00+00:00,21694.35,21894.1,21659.1,235.0,True,2023-02-14 14:05:00+00:00,2023-02-14 20:00:00+00:00,True,2023-02-14 14:05:00+00:00,2023-02-14 14:10:00+00:00,0.42170212765956827,0.2514893617021215,21647.35,True,2023-02-14 14:05:00+00:00,0.0,True,2023-02-14 14:10:00+00:00,21635.6,True,2023-02-14 14:05:00+00:00,0.0,True,2023-02-14 14:30:00+00:00,21623.85,True,2023-02-14 14:05:00+00:00,0.0,True,2023-02-14 14:30:00+00:00,21612.1,True,2023-02-14 14:25:00+00:00,20.0,True,2023-02-14 14:30:00+00:00,21600.35,True,2023-02-14 14:25:00+00:00,20.0,True,2023-02-14 14:30:00+00:00,21588.6,True,2023-02-14 14:30:00+00:00,25.0,False,,21565.1,True,2023-02-14 14:30:00+00:00,25.0,False,,21541.6,False,,,False,
development,2023-02-21,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,24605.72,25347.6,24474.8,872.7999999999993,True,2023-02-21 16:10:00+00:00,2023-02-21 20:00:00+00:00,True,2023-02-21 16:10:00+00:00,2023-02-21 16:15:00+00:00,0.23785517873510395,0.19649404216315322,24431.16,True,2023-02-21 16:10:00+00:00,0.0,True,2023-02-21 16:20:00+00:00,24387.52,True,2023-02-21 16:10:00+00:00,0.0,True,2023-02-21 16:20:00+00:00,24343.88,True,2023-02-21 16:15:00+00:00,5.0,True,2023-02-21 16:35:00+00:00,24300.239999999998,True,2023-02-21 16:30:00+00:00,20.0,False,,24256.6,False,,,False,,24212.96,False,,,False,,24125.68,False,,,False,,24038.4,False,,,False,
development,2023-03-02,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,23250.9,23460.0,23214.0,246.0,False,,2023-03-02 20:00:00+00:00,False,,,,,23201.7,False,,,False,,23189.4,False,,,False,,23177.1,False,,,False,,23164.8,False,,,False,,23152.5,False,,,False,,23140.2,False,,,False,,23115.6,False,,,False,,23091.0,False,,,False,
development,2023-03-07,2023-03-07 14:20:00+00:00,2023-03-07 14:25:00+00:00,22320.76,22419.7,22303.3,116.40000000000146,True,2023-03-07 14:30:00+00:00,2023-03-07 20:00:00+00:00,True,2023-03-07 14:40:00+00:00,2023-03-07 14:45:00+00:00,3.396048109965587,2.7345360824741864,22297.48,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:00:00+00:00,22291.66,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00,22285.84,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00,22280.02,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00,22274.199999999997,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00,22268.379999999997,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00,22256.739999999998,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00,22245.1,True,2023-03-07 14:30:00+00:00,0.0,True,2023-03-07 15:05:00+00:00
development,2023-03-08,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,21963.13,22135.0,21932.8,202.20000000000073,True,2023-03-08 15:00:00+00:00,2023-03-08 20:00:00+00:00,True,,,0.2611275964391646,-0.13946587537092298,21922.69,True,2023-03-08 15:00:00+00:00,0.0,False,,21912.579999999998,True,2023-03-08 15:00:00+00:00,0.0,False,,21902.469999999998,True,2023-03-08 15:00:00+00:00,0.0,False,,21892.36,True,2023-03-08 15:00:00+00:00,0.0,False,,21882.25,True,2023-03-08 15:00:00+00:00,0.0,False,,21872.14,False,,,False,,21851.92,False,,,False,,21831.699999999997,False,,,False,
development,2023-03-23,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,27339.835,27735.0,27270.1,464.90000000000146,False,,2023-03-23 20:00:00+00:00,False,,,,,27246.855,False,,,False,,27223.609999999997,False,,,False,,27200.364999999998,False,,,False,,27177.12,False,,,False,,27153.875,False,,,False,,27130.629999999997,False,,,False,,27084.14,False,,,False,,27037.649999999998,False,,,False,
development,2023-04-17,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,29378.27,29913.6,29283.8,629.7999999999993,True,2023-04-17 15:35:00+00:00,2023-04-17 20:00:00+00:00,True,,,0.10146078120037773,-0.007145125436646563,29252.309999999998,True,2023-04-17 15:40:00+00:00,5.0,False,,29220.82,True,2023-04-17 15:40:00+00:00,5.0,False,,29189.329999999998,False,,,False,,29157.84,False,,,False,,29126.35,False,,,False,,29094.86,False,,,False,,29031.88,False,,,False,,28968.9,False,,,False,
development,2023-04-20,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,28396.0,28940.0,28300.0,640.0,True,2023-04-20 18:30:00+00:00,2023-04-20 20:00:00+00:00,True,2023-04-20 18:40:00+00:00,2023-04-20 18:45:00+00:00,0.4953125,0.3920312500000023,28268.0,True,2023-04-20 18:40:00+00:00,10.0,True,2023-04-20 19:15:00+00:00,28236.0,True,2023-04-20 19:05:00+00:00,35.0,True,2023-04-20 19:20:00+00:00,28204.0,True,2023-04-20 19:10:00+00:00,40.0,True,2023-04-20 19:20:00+00:00,28172.0,True,2023-04-20 19:15:00+00:00,45.0,True,2023-04-20 19:25:00+00:00,28140.0,True,2023-04-20 19:15:00+00:00,45.0,True,2023-04-20 19:25:00+00:00,28108.0,True,2023-04-20 19:20:00+00:00,50.0,True,2023-04-20 19:25:00+00:00,28044.0,True,2023-04-20 19:25:00+00:00,55.0,False,,27980.0,False,,,False,
development,2023-05-02,2023-05-02 13:40:00+00:00,2023-05-02 14:00:00+00:00,27970.86,28250.0,27921.6,328.40000000000146,True,2023-05-02 14:05:00+00:00,2023-05-02 20:00:00+00:00,True,,,0.06577344701582963,-0.11601705237515839,27905.18,True,2023-05-02 14:05:00+00:00,0.0,False,,27888.76,False,,,False,,27872.339999999997,False,,,False,,27855.92,False,,,False,,27839.5,False,,,False,,27823.079999999998,False,,,False,,27790.239999999998,False,,,False,,27757.399999999998,False,,,False,
development,2023-05-03,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,28211.925000000003,28758.9,28115.4,643.5,False,,2023-05-03 20:00:00+00:00,False,,,,,28083.225000000002,False,,,False,,28051.050000000003,False,,,False,,28018.875,False,,,False,,27986.7,False,,,False,,27954.525,False,,,False,,27922.350000000002,False,,,False,,27858.0,False,,,False,,27793.65,False,,,False,
development,2023-05-18,2023-05-18 14:50:00+00:00,2023-05-18 15:05:00+00:00,27211.485,27471.5,27165.6,305.90000000000146,True,2023-05-18 15:20:00+00:00,2023-05-18 20:00:00+00:00,True,2023-05-18 15:20:00+00:00,2023-05-18 15:25:00+00:00,2.714285714285699,2.2569467146126008,27150.305,True,2023-05-18 15:20:00+00:00,0.0,True,2023-05-18 15:25:00+00:00,27135.01,True,2023-05-18 15:20:00+00:00,0.0,True,2023-05-18 15:25:00+00:00,27119.714999999997,True,2023-05-18 15:20:00+00:00,0.0,True,2023-05-18 15:25:00+00:00,27104.42,True,2023-05-18 15:20:00+00:00,0.0,True,2023-05-18 16:00:00+00:00,27089.125,True,2023-05-18 15:25:00+00:00,5.0,True,2023-05-18 16:00:00+00:00,27073.829999999998,True,2023-05-18 15:55:00+00:00,35.0,True,2023-05-18 16:10:00+00:00,27043.239999999998,True,2023-05-18 15:55:00+00:00,35.0,True,2023-05-18 16:15:00+00:00,27012.649999999998,True,2023-05-18 16:20:00+00:00,60.0,True,2023-05-18 17:35:00+00:00
development,2023-06-07,2023-06-07 14:55:00+00:00,2023-06-07 15:40:00+00:00,26426.38,26968.0,26330.8,637.2000000000007,True,2023-06-07 15:50:00+00:00,2023-06-07 20:00:00+00:00,True,2023-06-07 15:50:00+00:00,2023-06-07 15:55:00+00:00,0.17388575015693525,0.09698681732579913,26298.94,True,2023-06-07 15:50:00+00:00,0.0,True,2023-06-07 16:15:00+00:00,26267.079999999998,True,2023-06-07 15:55:00+00:00,5.0,False,,26235.219999999998,True,2023-06-07 16:10:00+00:00,20.0,False,,26203.36,False,,,False,,26171.5,False,,,False,,26139.64,False,,,False,,26075.92,False,,,False,,26012.199999999997,False,,,False,
