partition,dev_block,entry_ts,warning_ts,terminal_label,terminal_event_ts,H,L,R,available_5x1m,ohlc_parity,five_open,five_high,five_low,five_close,agg_open,agg_high,agg_low,agg_close
development,2.0,2023-04-01 20:30:00+00:00,2023-04-01 20:40:00+00:00,FAILED_BREAK,2023-04-01 20:45:00+00:00,21.111,20.86,0.2510000000000012,True,True,21.101,21.117,21.09,21.115,21.101,21.117,21.09,21.115
development,2.0,2023-04-03 18:35:00+00:00,2023-04-03 18:50:00+00:00,RECOVER_E40,2023-04-03 19:30:00+00:00,20.599,20.102,0.4969999999999999,True,True,20.591,20.662,20.551,20.612,20.591,20.662,20.551,20.612
development,2.0,2023-04-05 00:55:00+00:00,2023-04-05 01:05:00+00:00,FAILED_BREAK,2023-04-05 01:15:00+00:00,21.269,20.55,0.7189999999999976,True,True,21.228,21.293,21.228,21.279,21.228,21.293,21.228,21.279
development,2.0,2023-04-06 15:25:00+00:00,2023-04-06 15:35:00+00:00,FAILED_BREAK,2023-04-06 15:45:00+00:00,20.765,20.345,0.4200000000000017,True,True,20.763,20.776,20.733,20.767,20.763,20.776,20.733,20.767
development,2.0,2023-04-09 19:15:00+00:00,2023-04-09 19:15:00+00:00,FAILED_BREAK,2023-04-09 19:25:00+00:00,20.32,20.0,0.3200000000000003,True,True,20.268,20.425,20.265,20.347,20.268,20.425,20.265,20.347
development,2.0,2023-04-14 01:45:00+00:00,2023-04-14 01:45:00+00:00,FAILED_BREAK,2023-04-14 01:50:00+00:00,25.29,23.967,1.3230000000000004,True,True,25.23,25.3,25.18,25.295,25.23,25.3,25.18,25.295
development,2.0,2023-04-25 17:55:00+00:00,2023-04-25 17:55:00+00:00,FAILED_BREAK,2023-04-25 18:00:00+00:00,21.163,20.726,0.4370000000000011,True,True,21.079,21.24,21.076,21.197,21.079,21.24,21.076,21.197
development,2.0,2023-04-27 15:00:00+00:00,2023-04-27 15:00:00+00:00,RECOVER_E40,2023-04-27 15:20:00+00:00,21.878,21.285,0.593,True,True,21.813,21.897,21.807,21.883,21.813,21.897,21.807,21.883
development,2.0,2023-04-28 16:55:00+00:00,2023-04-28 17:00:00+00:00,FAILED_BREAK,2023-04-28 17:15:00+00:00,22.866,22.15,0.7160000000000011,True,True,23.004,23.086,22.842,22.881,23.004,23.086,22.842,22.881
development,2.0,2023-05-02 15:40:00+00:00,2023-05-02 15:40:00+00:00,FAILED_BREAK,2023-05-02 15:45:00+00:00,22.269,21.75,0.5189999999999984,True,True,22.218,22.292,22.213,22.291,22.218,22.292,22.213,22.291
development,2.0,2023-05-03 21:20:00+00:00,2023-05-03 21:25:00+00:00,RECOVER_E40,2023-05-03 21:40:00+00:00,21.786,21.22,0.5660000000000025,True,True,21.876,21.93,21.819,21.83,21.876,21.93,21.819,21.83
development,2.0,2023-05-05 16:00:00+00:00,2023-05-05 16:00:00+00:00,FAILED_BREAK,2023-05-05 16:05:00+00:00,22.481,21.5,0.9810000000000016,True,True,22.308,22.555,22.308,22.486,22.308,22.555,22.308,22.486
development,2.0,2023-05-07 15:00:00+00:00,2023-05-07 15:00:00+00:00,FAILED_BREAK,2023-05-07 15:15:00+00:00,22.4,21.923,0.4770000000000003,True,True,22.362,22.482,22.362,22.417,22.362,22.482,22.362,22.417
development,2.0,2023-05-17 01:45:00+00:00,2023-05-17 01:45:00+00:00,FAILED_BREAK,2023-05-17 01:50:00+00:00,21.062,20.629,0.4329999999999998,True,True,20.999,21.07,20.985,21.07,20.999,21.07,20.985,21.07
development,2.0,2023-05-17 16:35:00+00:00,2023-05-17 16:55:00+00:00,FAILED_BREAK,2023-05-17 17:00:00+00:00,20.725,20.412,0.3130000000000024,True,True,20.778,20.783,20.734,20.745,20.778,20.783,20.734,20.745
development,2.0,2023-05-23 15:05:00+00:00,2023-05-23 15:05:00+00:00,FAILED_BREAK,2023-05-23 15:35:00+00:00,19.973,19.762,0.2109999999999985,True,True,19.951,20.001,19.942,19.991,19.951,20.001,19.942,19.991
development,2.0,2023-05-31 22:45:00+00:00,2023-05-31 22:50:00+00:00,FAILED_BREAK,2023-05-31 22:55:00+00:00,20.77,20.32,0.4499999999999993,True,True,20.765,20.799,20.764,20.774,20.765,20.799,20.764,20.774
development,2.0,2023-06-03 15:55:00+00:00,2023-06-03 16:00:00+00:00,FAILED_BREAK,2023-06-03 16:05:00+00:00,21.238,21.083,0.1550000000000011,True,True,21.239,21.285,21.235,21.24,21.239,21.285,21.235,21.24
development,2.0,2023-06-04 17:05:00+00:00,2023-06-04 17:20:00+00:00,FAILED_BREAK,2023-06-04 17:30:00+00:00,22.149,21.501,0.6479999999999997,True,True,22.223,22.238,22.158,22.164,22.223,22.238,22.158,22.164
development,2.0,2023-06-11 18:15:00+00:00,2023-06-11 18:15:00+00:00,FAILED_BREAK,2023-06-11 18:25:00+00:00,15.704,15.101,0.6029999999999998,True,True,15.633,15.837,15.605,15.706,15.633,15.837,15.605,15.706
development,2.0,2023-06-20 16:30:00+00:00,2023-06-20 16:35:00+00:00,FAILED_BREAK,2023-06-20 16:50:00+00:00,16.09,15.715,0.375,True,True,16.155,16.184,16.096,16.118,16.155,16.184,16.096,16.118
development,2.0,2023-06-27 21:35:00+00:00,2023-06-27 21:35:00+00:00,FAILED_BREAK,2023-06-27 21:40:00+00:00,16.83,16.5,0.3299999999999983,True,True,16.8,16.869,16.791,16.834,16.8,16.869,16.791,16.834
development,2.0,2023-06-30 01:05:00+00:00,2023-06-30 01:05:00+00:00,FAILED_BREAK,2023-06-30 01:15:00+00:00,18.283,16.312,1.971,True,True,18.136,18.399,18.049,18.297,18.136,18.399,18.049,18.297
development,2.0,2023-06-30 17:15:00+00:00,2023-06-30 17:20:00+00:00,FAILED_BREAK,2023-06-30 17:35:00+00:00,19.6,16.991,2.6090000000000018,True,True,19.921,20.038,19.62,19.719,19.921,20.038,19.62,19.719
development,3.0,2023-07-01 23:45:00+00:00,2023-07-01 23:45:00+00:00,RECOVER_E40,2023-07-01 23:55:00+00:00,18.555,18.186,0.3689999999999998,True,True,18.517,18.588,18.512,18.573,18.517,18.588,18.512,18.573
development,3.0,2023-07-06 00:10:00+00:00,2023-07-06 00:15:00+00:00,RECOVER_E40,2023-07-06 00:25:00+00:00,19.21,18.151,1.059000000000001,True,True,19.122,19.319,19.119,19.29,19.122,19.319,19.119,19.29
development,3.0,2023-07-07 15:00:00+00:00,2023-07-07 15:00:00+00:00,FAILED_BREAK,2023-07-07 15:15:00+00:00,21.3,19.352,1.9480000000000004,True,True,21.19,21.74,21.182,21.357,21.19,21.74,21.182,21.357
development,3.0,2023-07-10 18:40:00+00:00,2023-07-10 18:40:00+00:00,FAILED_BREAK,2023-07-10 18:45:00+00:00,21.3,20.494,0.8060000000000009,True,True,21.232,21.362,21.229,21.314,21.232,21.362,21.229,21.314
development,3.0,2023-07-26 15:20:00+00:00,2023-07-26 15:20:00+00:00,FAILED_BREAK,2023-07-26 16:35:00+00:00,24.706,23.428,1.2779999999999987,True,True,24.574,24.837,24.558,24.761,24.574,24.837,24.558,24.761
development,3.0,2023-08-06 20:55:00+00:00,2023-08-06 21:25:00+00:00,FAILED_BREAK,2023-08-06 21:30:00+00:00,23.281,22.844,0.4369999999999976,True,True,23.361,23.362,23.287,23.296,23.361,23.362,23.287,23.296
development,3.0,2023-08-16 18:20:00+00:00,2023-08-16 18:35:00+00:00,FAILED_BREAK,2023-08-16 18:40:00+00:00,23.565,22.904,0.6610000000000014,True,True,23.551,23.596,23.537,23.581,23.551,23.596,23.537,23.581
development,3.0,2023-08-23 15:55:00+00:00,2023-08-23 16:00:00+00:00,FAILED_BREAK,2023-08-23 16:05:00+00:00,20.924,20.283,0.6409999999999982,True,True,20.901,20.955,20.882,20.925,20.901,20.955,20.882,20.925
development,3.0,2023-08-26 15:00:00+00:00,2023-08-26 15:00:00+00:00,FAILED_BREAK,2023-08-26 15:05:00+00:00,20.366,20.173,0.1930000000000014,True,True,20.365,20.384,20.352,20.367,20.365,20.384,20.352,20.367
development,3.0,2023-09-15 23:00:00+00:00,2023-09-15 23:15:00+00:00,FAILED_BREAK,2023-09-15 23:20:00+00:00,19.232,18.714,0.5180000000000007,True,True,19.299,19.318,19.206,19.234,19.299,19.318,19.206,19.234
development,3.0,2023-09-30 15:45:00+00:00,2023-09-30 15:45:00+00:00,FAILED_BREAK,2023-09-30 15:50:00+00:00,21.49,20.24,1.25,True,True,21.402,21.647,21.381,21.511,21.402,21.647,21.381,21.511
development,3.0,2023-10-06 15:45:00+00:00,2023-10-06 15:45:00+00:00,FAILED_BREAK,2023-10-06 15:50:00+00:00,23.562,22.666,0.8960000000000008,True,True,23.42,23.584,23.394,23.569,23.42,23.584,23.394,23.569
development,3.0,2023-10-08 16:00:00+00:00,2023-10-08 16:00:00+00:00,FAILED_BREAK,2023-10-08 16:05:00+00:00,23.52,23.046,0.4740000000000002,True,True,23.472,23.536,23.43,23.529,23.472,23.536,23.43,23.529
development,3.0,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,FAILED_BREAK,2023-10-13 20:05:00+00:00,21.6,21.29,0.3100000000000023,True,True,21.562,21.623,21.548,21.607,21.562,21.623,21.548,21.607
development,3.0,2023-10-15 20:40:00+00:00,2023-10-15 20:40:00+00:00,FAILED_BREAK,2023-10-15 21:05:00+00:00,22.01,21.68,0.3300000000000018,True,True,21.921,22.059,21.918,22.025,21.921,22.059,21.918,22.025
development,3.0,2023-10-19 15:00:00+00:00,2023-10-19 15:05:00+00:00,RECOVER_E40,2023-10-19 15:45:00+00:00,24.494,23.675,0.8189999999999991,True,True,24.684,24.695,24.49,24.507,24.684,24.695,24.49,24.507
development,3.0,2023-10-23 22:25:00+00:00,2023-10-23 22:30:00+00:00,RECOVER_E40,2023-10-23 22:35:00+00:00,30.277,28.802,1.4750000000000014,True,True,30.521,30.613,30.38,30.407,30.521,30.613,30.38,30.407
development,3.0,2023-10-29 16:05:00+00:00,2023-10-29 16:05:00+00:00,FAILED_BREAK,2023-10-29 16:25:00+00:00,32.704,32.117,0.5870000000000033,True,True,32.628,32.9,32.571,32.745,32.628,32.9,32.571,32.745
development,3.0,2023-10-31 20:45:00+00:00,2023-10-31 20:45:00+00:00,RECOVER_E40,2023-10-31 21:15:00+00:00,36.977,35.717,1.259999999999998,True,True,36.814,37.682,36.8,37.102,36.814,37.682,36.8,37.102
development,3.0,2023-11-01 15:05:00+00:00,2023-11-01 15:05:00+00:00,FAILED_BREAK,2023-11-01 15:10:00+00:00,40.872,38.361,2.511000000000003,True,True,40.73,41.999,40.589,40.933,40.73,41.999,40.589,40.933
development,3.0,2023-11-04 01:40:00+00:00,2023-11-04 01:40:00+00:00,FAILED_BREAK,2023-11-04 01:45:00+00:00,40.315,38.1,2.2149999999999963,True,True,40.077,40.46,40.026,40.333,40.077,40.46,40.026,40.333
development,3.0,2023-11-05 02:05:00+00:00,2023-11-05 02:05:00+00:00,FAILED_BREAK,2023-11-05 02:10:00+00:00,42.785,41.197,1.587999999999994,True,True,42.318,42.896,42.274,42.846,42.318,42.896,42.274,42.846
development,3.0,2023-11-18 15:05:00+00:00,2023-11-18 15:05:00+00:00,RECOVER_E40,2023-11-18 16:00:00+00:00,57.699,55.505,2.1939999999999955,True,True,57.248,57.979,57.182,57.79,57.248,57.979,57.182,57.79
development,3.0,2023-11-19 23:05:00+00:00,2023-11-19 23:05:00+00:00,FAILED_BREAK,2023-11-19 23:10:00+00:00,61.8,59.087,2.712999999999994,True,True,61.589,62.0,61.438,61.963,61.589,62.0,61.438,61.963
development,3.0,2023-11-22 18:15:00+00:00,2023-11-22 18:15:00+00:00,RECOVER_E40,2023-11-22 18:25:00+00:00,55.798,54.23,1.568000000000005,True,True,55.362,56.224,55.357,55.82,55.362,56.224,55.357,55.82
development,3.0,2023-11-26 20:45:00+00:00,2023-11-26 20:45:00+00:00,FAILED_BREAK,2023-11-26 20:50:00+00:00,58.48,56.663,1.817,True,True,57.622,58.759,57.568,58.66,57.622,58.759,57.568,58.66
development,3.0,2023-12-03 22:35:00+00:00,2023-12-03 22:35:00+00:00,FAILED_BREAK,2023-12-03 22:40:00+00:00,63.956,62.446,1.5100000000000051,True,True,63.604,64.071,63.572,63.979,63.604,64.071,63.572,63.979
development,3.0,2023-12-07 15:30:00+00:00,2023-12-07 16:05:00+00:00,RECOVER_E40,2023-12-07 17:20:00+00:00,65.249,61.696,3.5529999999999973,True,True,65.709,65.751,65.11,65.263,65.709,65.751,65.11,65.263
development,3.0,2023-12-08 23:40:00+00:00,2023-12-08 23:40:00+00:00,FAILED_BREAK,2023-12-09 00:20:00+00:00,74.5,70.532,3.968000000000004,True,True,74.334,75.311,74.237,74.872,74.334,75.311,74.237,74.872
development,3.0,2023-12-10 15:00:00+00:00,2023-12-10 15:00:00+00:00,FAILED_BREAK,2023-12-10 16:30:00+00:00,73.605,70.728,2.877000000000009,True,True,73.446,73.93,73.405,73.721,73.446,73.93,73.405,73.721
development,3.0,2023-12-11 16:35:00+00:00,2023-12-11 16:45:00+00:00,FAILED_BREAK,2023-12-11 16:50:00+00:00,70.014,66.936,3.0779999999999887,True,True,70.481,70.612,69.871,70.039,70.481,70.612,69.871,70.039
development,3.0,2023-12-13 15:00:00+00:00,2023-12-13 15:10:00+00:00,FAILED_BREAK,2023-12-13 16:00:00+00:00,67.568,65.154,2.414000000000001,True,True,67.891,68.208,67.7,67.727,67.891,68.208,67.7,67.727
development,3.0,2023-12-17 16:35:00+00:00,2023-12-17 16:35:00+00:00,FAILED_BREAK,2023-12-17 16:45:00+00:00,73.35,71.389,1.9609999999999983,True,True,73.19,73.542,73.161,73.487,73.19,73.542,73.161,73.487
development,3.0,2023-12-18 17:15:00+00:00,2023-12-18 17:15:00+00:00,FAILED_BREAK,2023-12-18 17:35:00+00:00,71.857,66.851,5.006,True,True,71.756,71.982,71.672,71.923,71.756,71.982,71.672,71.923
development,3.0,2023-12-21 16:05:00+00:00,2023-12-21 16:05:00+00:00,FAILED_BREAK,2023-12-21 16:10:00+00:00,88.89,85.183,3.7069999999999936,True,True,87.712,89.691,87.706,89.087,87.712,89.691,87.706,89.087
development,3.0,2023-12-23 16:45:00+00:00,2023-12-23 16:45:00+00:00,FAILED_BREAK,2023-12-23 16:55:00+00:00,97.645,94.75,2.894999999999996,True,True,97.066,97.867,97.053,97.737,97.066,97.867,97.053,97.737
development,3.0,2023-12-25 15:00:00+00:00,2023-12-25 15:00:00+00:00,FAILED_BREAK,2023-12-25 15:05:00+00:00,119.603,109.625,9.977999999999994,True,True,119.385,120.408,118.526,120.148,119.385,120.408,118.526,120.148
development,3.0,2023-12-30 15:50:00+00:00,2023-12-30 15:55:00+00:00,FAILED_BREAK,2023-12-30 16:00:00+00:00,104.33,100.698,3.632000000000005,True,True,104.19,104.399,103.768,104.334,104.19,104.399,103.768,104.334
development,4.0,2024-01-06 17:35:00+00:00,2024-01-06 17:40:00+00:00,FAILED_BREAK,2024-01-06 18:05:00+00:00,96.496,92.818,3.677999999999997,True,True,96.416,96.99,96.243,96.657,96.416,96.99,96.243,96.657
development,4.0,2024-01-13 15:30:00+00:00,2024-01-13 15:30:00+00:00,FAILED_BREAK,2024-01-13 15:35:00+00:00,93.051,91.092,1.9590000000000032,True,True,92.627,93.4,92.579,93.206,92.627,93.4,92.579,93.206
development,4.0,2024-01-14 15:25:00+00:00,2024-01-14 15:30:00+00:00,RECOVER_E40,2024-01-14 16:05:00+00:00,99.0,96.302,2.6979999999999933,True,True,99.336,99.553,99.02,99.186,99.336,99.553,99.02,99.186
development,4.0,2024-01-15 18:25:00+00:00,2024-01-15 18:45:00+00:00,FAILED_BREAK,2024-01-15 18:50:00+00:00,95.99,93.168,2.8219999999999885,True,True,96.501,96.737,95.826,96.056,96.501,96.737,95.826,96.056
development,4.0,2024-01-16 21:55:00+00:00,2024-01-16 21:55:00+00:00,FAILED_BREAK,2024-01-16 22:20:00+00:00,98.185,94.187,3.9980000000000047,True,True,98.13,98.637,98.085,98.392,98.13,98.637,98.085,98.392
development,4.0,2024-01-24 23:30:00+00:00,2024-01-24 23:35:00+00:00,FAILED_BREAK,2024-01-25 01:30:00+00:00,88.52,85.227,3.292999999999992,True,True,88.492,88.664,88.41,88.611,88.492,88.664,88.41,88.611
development,4.0,2024-01-26 15:55:00+00:00,2024-01-26 16:05:00+00:00,FAILED_BREAK,2024-01-26 20:45:00+00:00,92.411,87.306,5.105000000000004,True,True,92.209,92.93,92.151,92.753,92.209,92.93,92.151,92.753
development,4.0,2024-01-31 15:40:00+00:00,2024-01-31 15:45:00+00:00,FAILED_BREAK,2024-01-31 15:50:00+00:00,101.119,97.242,3.8769999999999953,True,True,101.101,101.598,100.506,101.296,101.101,101.598,100.506,101.296
development,4.0,2024-02-01 15:05:00+00:00,2024-02-01 15:05:00+00:00,FAILED_BREAK,2024-02-01 15:15:00+00:00,97.123,94.612,2.51100000000001,True,True,96.736,97.3,96.583,97.235,96.736,97.3,96.583,97.235
development,4.0,2024-02-06 18:50:00+00:00,2024-02-06 18:50:00+00:00,FAILED_BREAK,2024-02-06 19:00:00+00:00,96.29,93.116,3.1740000000000066,True,True,95.965,96.6,95.96,96.488,95.965,96.6,95.96,96.488
development,4.0,2024-02-07 15:25:00+00:00,2024-02-07 15:30:00+00:00,FAILED_BREAK,2024-02-07 15:45:00+00:00,96.201,94.56,1.6409999999999911,True,True,96.627,96.627,96.22,96.291,96.627,96.627,96.22,96.291
development,4.0,2024-02-09 21:35:00+00:00,2024-02-09 21:35:00+00:00,RECOVER_E40,2024-02-09 21:50:00+00:00,107.0,104.06,2.9399999999999977,True,True,105.86,107.162,105.817,107.085,105.86,107.162,105.817,107.085
development,4.0,2024-02-25 15:10:00+00:00,2024-02-25 15:10:00+00:00,FAILED_BREAK,2024-02-25 15:15:00+00:00,103.747,102.033,1.7139999999999986,True,True,103.679,103.87,103.67,103.759,103.679,103.87,103.67,103.759
development,4.0,2024-02-26 15:25:00+00:00,2024-02-26 15:35:00+00:00,FAILED_BREAK,2024-02-26 15:40:00+00:00,104.15,100.35,3.8000000000000114,True,True,104.599,104.753,103.8,104.258,104.599,104.753,103.8,104.258
development,4.0,2024-02-28 16:10:00+00:00,2024-02-28 16:20:00+00:00,FAILED_BREAK,2024-02-28 17:20:00+00:00,115.333,109.563,5.769999999999996,True,True,115.941,115.973,115.081,115.712,115.941,115.973,115.081,115.712
development,4.0,2024-03-02 19:50:00+00:00,2024-03-02 19:55:00+00:00,FAILED_BREAK,2024-03-02 20:05:00+00:00,130.737,127.2,3.536999999999992,True,True,130.47,130.826,130.429,130.806,130.47,130.826,130.429,130.806
development,4.0,2024-03-03 22:35:00+00:00,2024-03-03 22:35:00+00:00,FAILED_BREAK,2024-03-03 22:45:00+00:00,131.503,126.661,4.8419999999999845,True,True,131.467,132.386,131.434,131.935,131.467,132.386,131.434,131.935
development,4.0,2024-03-05 15:00:00+00:00,2024-03-05 15:10:00+00:00,FAILED_BREAK,2024-03-05 15:15:00+00:00,138.884,129.471,9.412999999999982,True,True,138.737,139.6,137.0,139.265,138.737,139.6,137.0,139.265
development,4.0,2024-03-07 00:35:00+00:00,2024-03-07 00:35:00+00:00,FAILED_BREAK,2024-03-07 01:05:00+00:00,133.044,126.263,6.781000000000006,True,True,132.175,133.119,132.072,133.048,132.175,133.119,132.072,133.048
development,4.0,2024-03-14 23:10:00+00:00,2024-03-14 23:10:00+00:00,FAILED_BREAK,2024-03-14 23:15:00+00:00,174.599,164.55,10.048999999999978,True,True,174.016,175.63,173.421,175.024,174.016,175.63,173.421,175.024
development,4.0,2024-03-17 15:35:00+00:00,2024-03-17 15:35:00+00:00,FAILED_BREAK,2024-03-17 16:10:00+00:00,194.597,185.085,9.512,True,True,194.028,195.5,193.902,195.263,194.028,195.5,193.902,195.263
development,4.0,2024-03-24 20:15:00+00:00,2024-03-24 20:15:00+00:00,RECOVER_E40,2024-03-24 20:50:00+00:00,177.5,173.713,3.787000000000006,True,True,177.085,177.812,177.084,177.531,177.085,177.812,177.084,177.531
development,4.0,2024-03-28 22:50:00+00:00,2024-03-28 22:50:00+00:00,FAILED_BREAK,2024-03-28 23:50:00+00:00,189.689,182.8,6.888999999999982,True,True,189.131,189.857,189.103,189.788,189.131,189.857,189.103,189.788
development,4.0,2024-04-04 18:00:00+00:00,2024-04-04 18:00:00+00:00,FAILED_BREAK,2024-04-04 18:05:00+00:00,189.692,184.772,4.920000000000016,True,True,189.2,190.295,189.173,189.817,189.2,190.295,189.173,189.817
development,4.0,2024-04-06 16:00:00+00:00,2024-04-06 16:05:00+00:00,FAILED_BREAK,2024-04-06 16:10:00+00:00,178.616,173.85,4.76600000000002,True,True,178.16,179.0,178.014,178.792,178.16,179.0,178.014,178.792
development,4.0,2024-04-09 17:20:00+00:00,2024-04-09 17:25:00+00:00,FAILED_BREAK,2024-04-09 17:40:00+00:00,176.7,170.0,6.699999999999989,True,True,176.568,177.247,176.128,177.235,176.568,177.247,176.128,177.235
development,4.0,2024-04-10 17:15:00+00:00,2024-04-10 17:20:00+00:00,FAILED_BREAK,2024-04-10 17:25:00+00:00,172.3,162.29,10.01000000000002,True,True,172.265,173.256,172.077,172.89,172.265,173.256,172.077,172.89
development,4.0,2024-04-14 22:00:00+00:00,2024-04-14 22:00:00+00:00,RECOVER_E40,2024-04-14 22:15:00+00:00,144.361,135.472,8.888999999999982,True,True,141.516,145.038,141.507,144.81,141.516,145.038,141.507,144.81
development,4.0,2024-04-18 15:05:00+00:00,2024-04-18 15:10:00+00:00,FAILED_BREAK,2024-04-18 15:15:00+00:00,139.799,129.451,10.348000000000011,True,True,140.874,141.481,140.185,140.304,140.874,141.481,140.185,140.304
development,4.0,2024-04-19 15:30:00+00:00,2024-04-19 15:45:00+00:00,FAILED_BREAK,2024-04-19 15:50:00+00:00,146.922,141.622,5.299999999999983,True,True,146.69,147.327,146.574,146.955,146.69,147.327,146.574,146.955
development,4.0,2024-04-22 17:40:00+00:00,2024-04-22 17:40:00+00:00,RECOVER_E40,2024-04-22 17:50:00+00:00,154.9,152.341,2.558999999999997,True,True,154.187,155.621,154.0,155.149,154.187,155.621,154.0,155.149
development,4.0,2024-04-25 15:50:00+00:00,2024-04-25 15:50:00+00:00,FAILED_BREAK,2024-04-25 16:00:00+00:00,147.5,142.041,5.459000000000003,True,True,147.304,148.125,147.227,147.905,147.304,148.125,147.227,147.905
development,4.0,2024-04-27 17:35:00+00:00,2024-04-27 17:35:00+00:00,RECOVER_E40,2024-04-27 17:50:00+00:00,139.748,135.21,4.537999999999983,True,True,138.973,140.177,138.949,140.161,138.973,140.177,138.949,140.161
development,4.0,2024-04-28 18:45:00+00:00,2024-04-28 19:00:00+00:00,FAILED_BREAK,2024-04-28 19:15:00+00:00,143.188,140.822,2.365999999999985,True,True,143.756,143.886,143.351,143.391,143.756,143.886,143.351,143.391
development,4.0,2024-05-01 16:25:00+00:00,2024-05-01 16:25:00+00:00,FAILED_BREAK,2024-05-01 16:35:00+00:00,125.027,120.333,4.694000000000003,True,True,123.835,125.426,123.785,125.154,123.835,125.426,123.785,125.154
development,4.0,2024-05-02 15:00:00+00:00,2024-05-02 15:00:00+00:00,FAILED_BREAK,2024-05-02 15:05:00+00:00,139.303,132.366,6.936999999999983,True,True,138.675,139.499,138.175,139.34,138.675,139.499,138.175,139.34
development,4.0,2024-05-03 20:25:00+00:00,2024-05-03 20:25:00+00:00,FAILED_BREAK,2024-05-03 20:50:00+00:00,143.976,135.84,8.135999999999996,True,True,143.446,144.526,143.399,144.347,143.446,144.526,143.399,144.347
development,4.0,2024-05-07 01:45:00+00:00,2024-05-07 01:45:00+00:00,FAILED_BREAK,2024-05-07 02:15:00+00:00,156.85,149.503,7.347000000000008,True,True,155.679,157.778,155.527,157.118,155.679,157.778,155.527,157.118
development,4.0,2024-05-11 15:00:00+00:00,2024-05-11 15:05:00+00:00,RECOVER_E40,2024-05-11 15:15:00+00:00,145.45,143.068,2.3819999999999766,True,True,145.444,145.68,145.316,145.48,145.444,145.68,145.316,145.48
development,4.0,2024-05-13 15:40:00+00:00,2024-05-13 15:45:00+00:00,FAILED_BREAK,2024-05-13 15:55:00+00:00,147.444,144.1,3.343999999999994,True,True,147.442,147.738,147.352,147.578,147.442,147.738,147.352,147.578
development,4.0,2024-05-15 15:05:00+00:00,2024-05-15 15:10:00+00:00,FAILED_BREAK,2024-05-15 15:35:00+00:00,153.118,143.021,10.097000000000008,True,True,152.968,153.762,152.836,153.612,152.968,153.762,152.836,153.612
development,4.0,2024-05-17 15:15:00+00:00,2024-05-17 15:20:00+00:00,RECOVER_E40,2024-05-17 15:30:00+00:00,169.078,165.603,3.4749999999999943,True,True,169.069,170.344,169.017,169.259,169.069,170.344,169.017,169.259
development,4.0,2024-05-20 15:50:00+00:00,2024-05-20 15:50:00+00:00,FAILED_BREAK,2024-05-20 16:05:00+00:00,178.889,175.2,3.689000000000021,True,True,178.199,179.5,178.06,179.057,178.199,179.5,178.06,179.057
development,4.0,2024-05-26 15:00:00+00:00,2024-05-26 15:00:00+00:00,FAILED_BREAK,2024-05-26 15:05:00+00:00,165.527,162.176,3.350999999999999,True,True,165.316,165.937,165.294,165.668,165.316,165.937,165.294,165.668
development,4.0,2024-05-27 15:00:00+00:00,2024-05-27 15:20:00+00:00,FAILED_BREAK,2024-05-27 15:25:00+00:00,169.3,165.071,4.229000000000013,True,True,169.961,170.051,169.509,169.532,169.961,170.051,169.509,169.532
development,4.0,2024-05-30 16:45:00+00:00,2024-05-30 16:45:00+00:00,FAILED_BREAK,2024-05-30 17:05:00+00:00,169.791,164.708,5.082999999999998,True,True,169.105,169.921,169.093,169.856,169.105,169.921,169.093,169.856
development,4.0,2024-06-06 15:05:00+00:00,2024-06-06 15:05:00+00:00,FAILED_BREAK,2024-06-06 15:10:00+00:00,173.659,172.4,1.258999999999986,True,True,173.493,173.84,173.374,173.755,173.493,173.84,173.374,173.755
development,4.0,2024-06-09 15:10:00+00:00,2024-06-09 15:15:00+00:00,FAILED_BREAK,2024-06-09 15:20:00+00:00,161.589,158.876,2.712999999999994,True,True,161.425,161.78,161.39,161.622,161.425,161.78,161.39,161.622
development,4.0,2024-06-15 15:15:00+00:00,2024-06-15 15:25:00+00:00,FAILED_BREAK,2024-06-15 15:30:00+00:00,144.934,142.879,2.055000000000007,True,True,145.155,145.155,144.823,144.943,145.155,145.155,144.823,144.943
development,4.0,2024-06-16 15:10:00+00:00,2024-06-16 15:10:00+00:00,RECOVER_E40,2024-06-16 15:45:00+00:00,146.867,143.743,3.1239999999999952,True,True,146.771,147.42,146.709,147.038,146.771,147.42,146.709,147.038
development,4.0,2024-06-19 01:00:00+00:00,2024-06-19 01:00:00+00:00,FAILED_BREAK,2024-06-19 01:30:00+00:00,138.689,132.8,5.888999999999982,True,True,137.902,139.208,137.748,139.12,137.902,139.208,137.748,139.12
development,4.0,2024-06-21 15:00:00+00:00,2024-06-21 15:00:00+00:00,FAILED_BREAK,2024-06-21 15:05:00+00:00,133.451,129.31,4.140999999999991,True,True,132.875,133.69,132.87,133.457,132.875,133.69,132.87,133.457
development,4.0,2024-06-22 17:00:00+00:00,2024-06-22 17:00:00+00:00,FAILED_BREAK,2024-06-22 17:05:00+00:00,134.73,133.65,1.079999999999984,True,True,134.617,134.985,134.617,134.799,134.617,134.985,134.617,134.799
development,4.0,2024-06-24 18:55:00+00:00,2024-06-24 18:55:00+00:00,FAILED_BREAK,2024-06-24 19:00:00+00:00,129.772,121.4,8.371999999999986,True,True,129.19,130.298,129.189,130.23,129.19,130.298,129.189,130.23
