partition,regime,clock_block,leak_type,obs_start,obs_end,fill_ts,exit_ts,exit_reason,H,L,R4,F05,T5,T10,REBREAK_AT_EXIT,T5_AT_EXIT,FAST_L_TOUCH_10M,NO_F25_CLOSE_BEFORE_EXIT,LAST_CLOSE_LE_F05,first_l_touch_min,carried_rebreak_at_exit,fresh_rebreak_after_exit,rebreak_available,rebreak_available_min,future_t5,future_t5_min,future_t10,future_t10_min,future_high_break,future_high_break_min,no_resolution_4h,breath_rows
external,BEAR,04-08,TIME_OTHER,2021-07-02 04:00:00+00:00,2021-07-02 08:00:00+00:00,2021-07-02 06:25:00+00:00,2021-07-02 08:00:00+00:00,TIME_BLOCK_END_OPEN,33960.0,32750.0,1210.0,32810.5,32689.5,32629.0,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
external,BEAR,16-20,BE,2021-07-06 16:00:00+00:00,2021-07-06 20:00:00+00:00,2021-07-06 17:25:00+00:00,2021-07-06 17:40:00+00:00,CEILING_STOP,34501.3,33760.0,741.3000000000029,33797.065,33722.935,33685.87,True,False,True,True,True,5.0,True,False,True,0.0,False,,False,,False,,True,48
external,BEAR,08-12,TIME_OTHER,2021-07-08 08:00:00+00:00,2021-07-08 12:00:00+00:00,2021-07-08 11:10:00+00:00,2021-07-08 12:00:00+00:00,TIME_BLOCK_END_OPEN,33483.81,32216.0,1267.8099999999977,32279.3905,32152.6095,32089.219,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
external,BEAR,08-12,BE,2021-07-15 08:00:00+00:00,2021-07-15 12:00:00+00:00,2021-07-15 08:40:00+00:00,2021-07-15 09:05:00+00:00,CEILING_OPEN_EXIT,32675.06,32350.89,324.1700000000019,32367.0985,32334.6815,32318.473,False,False,False,True,False,20.0,False,True,True,80.0,True,80.0,True,80.0,False,,False,48
external,BEAR,20-00,BE,2021-07-17 20:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-17 23:35:00+00:00,2021-07-17 23:45:00+00:00,CEILING_STOP,31909.98,31522.16,387.8199999999997,31541.551,31502.769,31483.378,True,False,False,True,True,,True,False,True,0.0,True,5.0,True,10.0,False,,False,48
external,BULL,20-00,TIME_OTHER,2021-07-21 20:00:00+00:00,2021-07-22 00:00:00+00:00,2021-07-21 20:45:00+00:00,2021-07-22 00:00:00+00:00,TIME_BLOCK_END_OPEN,32883.9,31560.0,1323.9000000000017,31626.195,31493.805,31427.61,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
external,BULL,12-16,BE,2021-07-25 12:00:00+00:00,2021-07-25 16:00:00+00:00,2021-07-25 12:15:00+00:00,2021-07-25 13:05:00+00:00,CEILING_STOP,34780.0,34250.01,529.989999999998,34276.5095,34223.510500000004,34197.011,True,False,False,True,True,25.0,True,False,True,0.0,True,5.0,True,5.0,False,,False,48
external,BULL,16-20,TIME_OTHER,2021-07-28 16:00:00+00:00,2021-07-28 20:00:00+00:00,2021-07-28 18:15:00+00:00,2021-07-28 20:00:00+00:00,TIME_BLOCK_END_OPEN,40864.39,39306.04,1558.3499999999983,39383.9575,39228.1225,39150.205,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
external,BULL,04-08,BE,2021-09-05 04:00:00+00:00,2021-09-05 08:00:00+00:00,2021-09-05 05:45:00+00:00,2021-09-05 05:55:00+00:00,CEILING_OPEN_EXIT,50341.16,49670.0,671.1600000000035,49703.558,49636.442,49602.884,False,False,True,True,False,5.0,False,True,True,15.0,True,15.0,True,15.0,False,,False,48
external,BULL,12-16,BE,2021-09-17 12:00:00+00:00,2021-09-17 16:00:00+00:00,2021-09-17 13:25:00+00:00,2021-09-17 13:35:00+00:00,CEILING_STOP,47988.0,47300.0,688.0,47334.4,47265.6,47231.2,True,False,False,True,True,,True,False,True,0.0,True,20.0,True,25.0,False,,False,48
external,BULL,16-20,BE,2021-09-18 16:00:00+00:00,2021-09-18 20:00:00+00:00,2021-09-18 16:45:00+00:00,2021-09-18 17:00:00+00:00,CEILING_STOP,48686.29,48256.0,430.2900000000009,48277.5145,48234.4855,48212.971,False,False,True,True,True,5.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
external,SIDEWAYS,08-12,BE,2021-09-23 08:00:00+00:00,2021-09-23 12:00:00+00:00,2021-09-23 10:45:00+00:00,2021-09-23 11:00:00+00:00,CEILING_STOP,44413.45,43682.01,731.439999999995,43718.582,43645.438,43608.866,True,False,True,True,True,5.0,True,False,True,0.0,True,5.0,True,10.0,False,,False,48
external,BULL,00-04,BE,2021-10-07 00:00:00+00:00,2021-10-07 04:00:00+00:00,2021-10-07 00:50:00+00:00,2021-10-07 01:05:00+00:00,CEILING_STOP,55817.0,54840.0,977.0,54888.85,54791.15,54742.3,False,False,True,True,True,5.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
external,BULL,08-12,TIME_OTHER,2021-10-11 08:00:00+00:00,2021-10-11 12:00:00+00:00,2021-10-11 11:20:00+00:00,2021-10-11 12:00:00+00:00,TIME_BLOCK_END_OPEN,57164.92,56158.31,1006.6100000000006,56208.6405,56107.9795,56057.649,False,False,False,False,False,,False,False,False,,False,,False,,True,100.0,False,48
external,BULL,12-16,TIME_OTHER,2021-10-14 12:00:00+00:00,2021-10-14 16:00:00+00:00,2021-10-14 15:15:00+00:00,2021-10-14 16:00:00+00:00,TIME_BLOCK_END_OPEN,58199.2,57224.7,974.5,57273.425,57175.975,57127.25,False,False,False,False,False,,False,True,True,30.0,True,30.0,True,30.0,False,,False,48
external,BULL,12-16,TIME_OTHER,2021-10-18 12:00:00+00:00,2021-10-18 16:00:00+00:00,2021-10-18 13:20:00+00:00,2021-10-18 16:00:00+00:00,TIME_BLOCK_END_OPEN,62529.14,60620.0,1909.14,60715.457,60524.543,60429.086,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
external,BULL,08-12,BE,2021-10-19 08:00:00+00:00,2021-10-19 12:00:00+00:00,2021-10-19 08:50:00+00:00,2021-10-19 09:35:00+00:00,CEILING_STOP,62870.95,62018.13,852.8199999999997,62060.771,61975.489,61932.848,True,False,False,False,False,20.0,True,False,True,0.0,False,,False,,True,240.0,False,48
external,BEAR,16-20,BE,2021-10-22 16:00:00+00:00,2021-10-22 20:00:00+00:00,2021-10-22 16:20:00+00:00,2021-10-22 17:35:00+00:00,CEILING_OPEN_EXIT,63776.96,60550.0,3226.959999999999,60711.348,60388.652,60227.304,False,False,False,False,False,70.0,False,True,True,40.0,True,40.0,False,,False,,True,48
external,BEAR,04-08,BE,2021-10-24 04:00:00+00:00,2021-10-24 08:00:00+00:00,2021-10-24 07:20:00+00:00,2021-10-24 07:30:00+00:00,CEILING_STOP,61550.0,60848.13,701.8700000000026,60883.2235,60813.0365,60777.943,True,False,False,True,True,,True,False,True,0.0,True,0.0,True,20.0,False,,False,48
external,SIDEWAYS,16-20,TIME_OTHER,2021-10-28 16:00:00+00:00,2021-10-28 20:00:00+00:00,2021-10-28 19:50:00+00:00,2021-10-28 20:00:00+00:00,TIME_BLOCK_END_OPEN,61900.0,60893.0,1007.0,60943.35,60842.65,60792.3,False,False,False,False,False,,False,False,False,,False,,False,,True,10.0,False,48
external,BULL,04-08,BE,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:05:00+00:00,2021-10-30 05:20:00+00:00,CEILING_STOP,62415.85,61661.16,754.689999999995,61698.8945,61623.425500000005,61585.691000000006,False,False,True,True,True,5.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
external,BULL,12-16,BE,2021-11-10 12:00:00+00:00,2021-11-10 16:00:00+00:00,2021-11-10 13:10:00+00:00,2021-11-10 13:35:00+00:00,CEILING_STOP,67186.0,66443.82,742.179999999993,66480.929,66406.71100000001,66369.60200000001,False,False,False,True,True,15.0,False,False,False,,False,,False,,True,5.0,False,48
external,BEAR,16-20,BE,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 17:55:00+00:00,2021-11-14 18:30:00+00:00,CEILING_STOP,64832.74,64024.6,808.1399999999994,64065.007,63984.193,63943.786,False,False,False,False,False,25.0,False,True,True,5.0,True,5.0,True,15.0,False,,False,48
external,BEAR,08-12,BE,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 08:55:00+00:00,2021-11-18 09:10:00+00:00,CEILING_STOP,60122.57,59533.54,589.0299999999988,59562.9915,59504.0885,59474.637,True,False,True,False,True,5.0,True,False,True,0.0,True,0.0,True,0.0,False,,False,48
external,BEAR,20-00,BE,2021-11-18 20:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-18 23:25:00+00:00,2021-11-18 23:55:00+00:00,CEILING_STOP,58500.0,56600.0,1900.0,56695.0,56505.0,56410.0,False,False,False,True,False,20.0,False,True,True,165.0,True,165.0,True,165.0,False,,False,48
external,SIDEWAYS,04-08,TIME_OTHER,2021-12-08 04:00:00+00:00,2021-12-08 08:00:00+00:00,2021-12-08 04:45:00+00:00,2021-12-08 08:00:00+00:00,TIME_BLOCK_END_OPEN,50789.38,50105.0,684.3799999999974,50139.219,50070.781,50036.562,False,False,False,False,False,,False,True,True,160.0,True,160.0,True,160.0,False,,False,48
reference_validation,BULL,04-08,BE,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:30:00+00:00,2025-01-03 05:40:00+00:00,CEILING_STOP,97325.7,96622.0,703.6999999999971,96657.185,96586.815,96551.63,True,False,False,True,True,,True,False,True,0.0,True,40.0,True,65.0,False,,False,48
reference_validation,BULL,08-12,BE,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 08:55:00+00:00,2025-01-06 09:05:00+00:00,CEILING_STOP,99886.7,99005.0,881.6999999999971,99049.085,98960.915,98916.83,True,False,False,True,True,,True,False,True,0.0,True,45.0,True,45.0,False,,False,48
reference_validation,BULL,08-12,TIME_OTHER,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 09:30:00+00:00,2025-01-19 12:00:00+00:00,TIME_BLOCK_END_OPEN,105629.4,104214.6,1414.7999999999884,104285.34,104143.86,104073.12,False,False,False,False,False,145.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,08-12,TIME_OTHER,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:55:00+00:00,2025-01-23 12:00:00+00:00,TIME_BLOCK_END_OPEN,102955.0,101550.4,1404.6000000000058,101620.63,101480.17,101409.94,False,False,False,False,False,,False,True,True,20.0,True,20.0,True,20.0,False,,False,48
reference_validation,BULL,08-12,BE,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:40:00+00:00,2025-01-26 09:20:00+00:00,CEILING_STOP,105496.9,104905.3,591.5999999999913,104934.88,104875.72,104846.14,True,False,False,True,True,25.0,True,False,True,0.0,True,0.0,True,5.0,False,,False,48
reference_validation,BEAR,08-12,BE,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 10:55:00+00:00,2025-02-23 11:05:00+00:00,CEILING_OPEN_EXIT,96504.1,96102.2,401.90000000000873,96122.295,96082.105,96062.01,False,False,True,True,False,5.0,False,True,True,40.0,True,40.0,True,40.0,False,,False,48
reference_validation,BEAR,12-16,BE,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,2025-02-27 14:40:00+00:00,CEILING_OPEN_EXIT,87066.0,85827.1,1238.8999999999942,85889.04500000001,85765.155,85703.21,False,False,True,False,False,10.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
reference_validation,BEAR,08-12,TIME_OTHER,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,2025-03-04 12:00:00+00:00,TIME_BLOCK_END_OPEN,84566.0,83100.3,1465.699999999997,83173.585,83027.015,82953.73000000001,False,False,False,False,False,,False,True,True,85.0,True,85.0,True,85.0,False,,False,48
reference_validation,SIDEWAYS,00-04,TIME_OTHER,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-05 00:55:00+00:00,2025-03-05 04:00:00+00:00,TIME_BLOCK_END_OPEN,88931.0,86544.0,2387.0,86663.35,86424.65,86305.3,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,16-20,TIME_OTHER,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,2025-03-05 16:40:00+00:00,2025-03-05 20:00:00+00:00,TIME_BLOCK_END_OPEN,90897.1,87890.0,3007.100000000006,88040.355,87739.645,87589.29,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,12-16,BE,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-06 15:10:00+00:00,2025-03-06 15:20:00+00:00,CEILING_OPEN_EXIT,91642.3,90572.4,1069.9000000000087,90625.895,90518.905,90465.41,False,False,True,False,False,5.0,False,True,True,65.0,True,65.0,True,65.0,False,,False,48
reference_validation,BEAR,16-20,BE,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,2025-03-08 17:20:00+00:00,2025-03-08 17:30:00+00:00,CEILING_OPEN_EXIT,86587.0,85774.8,812.1999999999971,85815.41,85734.19,85693.58,False,False,True,True,False,5.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,16-20,BE,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:30:00+00:00,2025-03-29 17:50:00+00:00,CEILING_STOP,82839.9,82104.0,735.8999999999942,82140.795,82067.205,82030.41,True,False,True,False,True,10.0,True,False,True,0.0,True,0.0,False,,False,,True,48
reference_validation,BULL,00-04,BE,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 01:30:00+00:00,2025-04-24 02:50:00+00:00,CEILING_STOP,93869.9,93181.8,688.0999999999913,93216.205,93147.395,93112.99,False,False,False,False,True,70.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
reference_validation,BULL,04-08,BE,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:05:00+00:00,2025-04-27 05:20:00+00:00,CEILING_STOP,95280.5,94000.0,1280.5,94064.025,93935.975,93871.95,True,False,True,True,True,5.0,True,False,True,0.0,True,0.0,True,5.0,False,,False,48
reference_validation,BULL,12-16,BE,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:25:00+00:00,2025-04-29 13:45:00+00:00,CEILING_STOP,95264.9,94700.1,564.7999999999884,94728.34,94671.86,94643.62,True,False,True,True,True,10.0,True,False,True,0.0,True,0.0,True,0.0,False,,False,48
reference_validation,BULL,12-16,BE,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,2025-05-08 13:55:00+00:00,2025-05-08 14:20:00+00:00,CEILING_STOP,99863.3,99165.2,698.1000000000058,99200.105,99130.295,99095.39,True,False,False,True,True,15.0,True,False,True,0.0,False,,False,,True,65.0,False,48
reference_validation,SIDEWAYS,00-04,TIME_OTHER,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,2025-05-13 03:45:00+00:00,2025-05-13 04:00:00+00:00,TIME_BLOCK_END_OPEN,103080.9,101728.3,1352.5999999999913,101795.93,101660.67,101593.04,True,False,True,True,True,5.0,True,False,True,0.0,True,0.0,True,0.0,False,,False,48
reference_validation,BULL,20-00,BE,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-16 20:55:00+00:00,2025-05-16 21:35:00+00:00,CEILING_STOP,104524.2,103533.2,991.0,103582.75,103483.65,103434.1,True,False,False,True,True,30.0,True,False,True,0.0,True,25.0,True,30.0,False,,False,48
reference_validation,BULL,08-12,BE,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,2025-05-20 08:35:00+00:00,2025-05-20 11:30:00+00:00,CEILING_STOP,106371.3,104868.5,1502.800000000003,104943.64,104793.36,104718.22,False,False,False,False,True,165.0,False,True,True,55.0,True,55.0,True,60.0,False,,False,48
reference_validation,SIDEWAYS,00-04,BE,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,2025-05-28 02:35:00+00:00,2025-05-28 03:05:00+00:00,CEILING_OPEN_EXIT,109857.6,108533.5,1324.1000000000058,108599.705,108467.295,108401.09,False,False,False,True,False,25.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,04-08,TIME_OTHER,2025-05-29 04:00:00+00:00,2025-05-29 08:00:00+00:00,2025-05-29 04:55:00+00:00,2025-05-29 08:00:00+00:00,TIME_BLOCK_END_OPEN,108450.0,107378.6,1071.3999999999942,107432.17,107325.03,107271.46,False,False,False,False,False,,False,False,False,,False,,False,,True,75.0,False,48
reference_validation,BULL,00-04,TIME_OTHER,2025-06-04 00:00:00+00:00,2025-06-04 04:00:00+00:00,2025-06-04 00:50:00+00:00,2025-06-04 04:00:00+00:00,TIME_BLOCK_END_OPEN,106208.0,105200.4,1007.6000000000058,105250.78,105150.02,105099.64,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,20-00,BE,2025-06-11 20:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-11 22:50:00+00:00,2025-06-11 23:05:00+00:00,CEILING_STOP,109776.5,108331.7,1444.800000000003,108403.94,108259.46,108187.22,False,False,True,True,True,5.0,False,True,True,150.0,True,150.0,False,,False,,True,48
reference_validation,BEAR,12-16,BE,2025-06-21 12:00:00+00:00,2025-06-21 16:00:00+00:00,2025-06-21 14:35:00+00:00,2025-06-21 15:05:00+00:00,CEILING_STOP,103940.6,103401.9,538.7000000000116,103428.835,103374.965,103348.03,False,False,False,False,False,15.0,False,True,True,25.0,True,25.0,True,30.0,False,,False,48
reference_validation,BULL,08-12,TIME_OTHER,2025-07-04 08:00:00+00:00,2025-07-04 12:00:00+00:00,2025-07-04 08:25:00+00:00,2025-07-04 12:00:00+00:00,TIME_BLOCK_END_OPEN,109283.2,108661.0,622.1999999999971,108692.11,108629.89,108598.78,False,False,False,False,False,,False,True,True,70.0,True,70.0,True,70.0,False,,False,48
reference_validation,BULL,08-12,TIME_OTHER,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,2025-07-10 12:00:00+00:00,TIME_BLOCK_END_OPEN,111399.7,110894.2,505.5,110919.475,110868.925,110843.65,False,False,False,False,False,,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
reference_validation,BULL,16-20,TIME_OTHER,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,2025-07-11 20:00:00+00:00,TIME_BLOCK_END_OPEN,118226.0,116725.1,1500.8999999999942,116800.145,116650.055,116575.01,False,False,False,False,False,,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,20-00,BE,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,2025-07-13 23:15:00+00:00,CEILING_OPEN_EXIT,119454.9,118325.4,1129.5,118381.875,118268.925,118212.45,False,False,False,False,False,45.0,False,False,False,,False,,False,,True,190.0,False,48
reference_validation,BULL,16-20,BE,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,2025-07-14 19:05:00+00:00,CEILING_OPEN_EXIT,122113.9,119590.9,2523.0,119717.05,119464.75,119338.6,False,False,False,False,False,155.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BULL,08-12,BE,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,2025-07-29 11:25:00+00:00,CEILING_OPEN_EXIT,119258.7,118377.1,881.5999999999913,118421.18,118333.02,118288.94,False,False,True,True,False,5.0,False,True,True,10.0,True,10.0,True,160.0,False,,False,48
reference_validation,BULL,16-20,BE,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,2025-08-09 17:10:00+00:00,CEILING_STOP,117200.0,116600.0,600.0,116630.0,116570.0,116540.0,True,False,True,True,True,5.0,True,False,True,0.0,True,35.0,True,95.0,False,,False,48
reference_validation,BULL,20-00,BE,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-11 22:00:00+00:00,2025-08-11 22:20:00+00:00,CEILING_STOP,120799.0,118499.0,2300.0,118614.0,118384.0,118269.0,True,False,True,True,True,5.0,True,False,True,0.0,True,0.0,True,0.0,False,,False,48
reference_validation,BEAR,00-04,BE,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,2025-08-19 00:35:00+00:00,2025-08-19 00:50:00+00:00,CEILING_STOP,116938.7,115929.9,1008.8000000000028,115980.34,115879.46,115829.02,False,False,True,True,True,5.0,False,True,True,60.0,True,60.0,True,60.0,False,,False,48
reference_validation,SIDEWAYS,20-00,BE,2025-08-28 20:00:00+00:00,2025-08-29 00:00:00+00:00,2025-08-28 20:15:00+00:00,2025-08-28 21:15:00+00:00,CEILING_STOP,113153.1,111853.6,1299.5,111918.575,111788.625,111723.65,True,False,False,True,False,30.0,True,False,True,0.0,False,,False,,False,,True,48
reference_validation,BEAR,12-16,BE,2025-08-30 12:00:00+00:00,2025-08-30 16:00:00+00:00,2025-08-30 13:30:00+00:00,2025-08-30 13:50:00+00:00,CEILING_STOP,108742.9,108359.6,383.2999999999884,108378.765,108340.435,108321.27,True,False,True,False,True,10.0,True,False,True,0.0,False,,False,,True,110.0,False,48
reference_validation,BEAR,20-00,BE,2025-08-30 20:00:00+00:00,2025-08-31 00:00:00+00:00,2025-08-30 20:55:00+00:00,2025-08-30 21:15:00+00:00,CEILING_STOP,108851.0,108562.0,289.0,108576.45,108547.55,108533.1,True,False,True,True,True,10.0,True,False,True,0.0,True,0.0,True,5.0,False,,False,48
reference_validation,SIDEWAYS,20-00,TIME_OTHER,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 23:00:00+00:00,2025-09-02 00:00:00+00:00,TIME_BLOCK_END_OPEN,109298.6,108350.0,948.6000000000058,108397.43,108302.57,108255.14,False,False,False,False,False,,False,False,False,,False,,False,,True,105.0,False,48
reference_validation,BULL,00-04,BE,2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,2025-09-04 02:35:00+00:00,2025-09-04 02:50:00+00:00,CEILING_STOP,112207.1,111550.9,656.2000000000116,111583.71,111518.09,111485.28,False,False,True,True,True,5.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
reference_validation,BULL,04-08,TIME_OTHER,2025-09-14 04:00:00+00:00,2025-09-14 08:00:00+00:00,2025-09-14 04:25:00+00:00,2025-09-14 08:00:00+00:00,TIME_BLOCK_END_OPEN,116075.8,115580.0,495.8000000000029,115604.79,115555.21,115530.42,False,False,False,False,False,,False,False,False,,False,,False,,True,100.0,False,48
reference_validation,BULL,12-16,BE,2025-09-17 12:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 12:15:00+00:00,2025-09-17 12:30:00+00:00,CEILING_STOP,117156.6,116197.0,959.6000000000058,116244.98,116149.02,116101.04,False,False,True,True,False,5.0,False,True,True,15.0,True,15.0,True,15.0,False,,False,48
reference_validation,SIDEWAYS,20-00,TIME_OTHER,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:25:00+00:00,2025-09-22 00:00:00+00:00,TIME_BLOCK_END_OPEN,115620.0,115158.0,462.0,115181.1,115134.9,115111.8,False,False,False,True,False,,False,True,True,25.0,True,25.0,True,25.0,False,,False,48
reference_validation,BULL,00-04,BE,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,2025-10-03 01:30:00+00:00,2025-10-03 01:45:00+00:00,CEILING_STOP,120880.9,120018.0,862.8999999999942,120061.145,119974.855,119931.71,False,False,True,True,True,5.0,False,True,True,5.0,True,5.0,True,5.0,False,,False,48
reference_validation,BULL,08-12,BE,2025-10-07 08:00:00+00:00,2025-10-07 12:00:00+00:00,2025-10-07 08:30:00+00:00,2025-10-07 08:40:00+00:00,CEILING_STOP,124631.9,123503.9,1128.0,123560.3,123447.5,123391.1,True,False,False,True,True,,True,False,True,0.0,False,,False,,False,,True,48
reference_validation,BEAR,16-20,BE,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-11 17:00:00+00:00,2025-10-11 17:10:00+00:00,CEILING_STOP,112466.2,111740.8,725.3999999999942,111777.07,111704.53,111668.26,True,False,False,True,True,,True,False,True,0.0,True,110.0,True,120.0,False,,False,48
reference_validation,BEAR,16-20,BE,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,2025-10-15 17:20:00+00:00,2025-10-15 17:35:00+00:00,CEILING_STOP,112183.4,110320.4,1863.0,110413.55,110227.25,110134.1,False,False,True,True,True,5.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,08-12,TIME_OTHER,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 11:05:00+00:00,2025-11-03 12:00:00+00:00,TIME_BLOCK_END_OPEN,108088.8,106946.7,1142.1000000000058,107003.805,106889.595,106832.49,False,False,False,False,False,,False,False,False,,False,,False,,True,20.0,False,48
reference_validation,BEAR,12-16,BE,2025-11-07 12:00:00+00:00,2025-11-07 16:00:00+00:00,2025-11-07 13:10:00+00:00,2025-11-07 14:45:00+00:00,CEILING_STOP,102024.7,99750.0,2274.699999999997,99863.735,99636.265,99522.53,True,False,False,False,True,85.0,True,False,True,0.0,False,,False,,True,160.0,False,48
reference_validation,SIDEWAYS,20-00,BE,2025-11-11 20:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 20:40:00+00:00,2025-11-11 20:50:00+00:00,CEILING_OPEN_EXIT,103694.8,102777.0,917.8000000000028,102822.89,102731.11,102685.22,False,False,True,True,False,5.0,False,True,True,10.0,True,10.0,True,10.0,False,,False,48
reference_validation,BEAR,20-00,BE,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-13 20:25:00+00:00,2025-11-13 21:05:00+00:00,CEILING_STOP,101495.7,98100.0,3395.699999999997,98269.785,97930.215,97760.43,False,False,False,True,True,30.0,False,False,False,,False,,False,,False,,True,48
reference_validation,BEAR,20-00,TIME_OTHER,2025-11-18 20:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-18 22:05:00+00:00,2025-11-19 00:00:00+00:00,TIME_BLOCK_END_OPEN,93799.1,92532.0,1267.1000000000058,92595.355,92468.645,92405.29,False,False,False,False,False,,False,True,True,15.0,True,15.0,True,15.0,False,,False,48
reference_validation,BEAR,04-08,TIME_OTHER,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 07:40:00+00:00,2025-11-19 08:00:00+00:00,TIME_BLOCK_END_OPEN,92944.8,91600.0,1344.800000000003,91667.24,91532.76,91465.52,False,False,False,False,False,,False,True,True,45.0,True,45.0,True,45.0,False,,False,48
reference_validation,BEAR,08-12,TIME_OTHER,2025-11-22 08:00:00+00:00,2025-11-22 12:00:00+00:00,2025-11-22 11:10:00+00:00,2025-11-22 12:00:00+00:00,TIME_BLOCK_END_OPEN,84764.3,83792.0,972.3000000000028,83840.615,83743.385,83694.77,False,False,False,False,False,,False,True,True,10.0,True,10.0,True,10.0,False,,False,48
reference_validation,BULL,16-20,BE,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28 16:35:00+00:00,2025-11-28 16:45:00+00:00,CEILING_OPEN_EXIT,93080.0,91314.4,1765.6000000000058,91402.68,91226.12,91137.84,False,False,True,True,False,5.0,False,True,True,10.0,True,10.0,True,10.0,False,,False,48
