tf,week,week_start,candidates,winning_windows,long_winning_windows,short_winning_windows,both_direction_winning_windows,has_any_win,first_win_entry_ts
H4,2023-W05,2023-01-30 00:00:00+00:00,41,35,11,24,0,1,2023-01-30 04:00:00+00:00
H4,2023-W06,2023-02-06 00:00:00+00:00,41,41,18,23,0,1,2023-02-06 04:00:00+00:00
H4,2023-W07,2023-02-13 00:00:00+00:00,41,34,26,8,0,1,2023-02-13 04:00:00+00:00
H4,2023-W08,2023-02-20 00:00:00+00:00,41,37,12,25,0,1,2023-02-20 04:00:00+00:00
H4,2023-W09,2023-02-27 00:00:00+00:00,41,36,20,16,0,1,2023-02-27 04:00:00+00:00
H4,2023-W10,2023-03-06 00:00:00+00:00,41,41,16,25,0,1,2023-03-06 04:00:00+00:00
H4,2023-W11,2023-03-13 00:00:00+00:00,41,36,20,16,0,1,2023-03-13 04:00:00+00:00
H4,2023-W12,2023-03-20 00:00:00+00:00,41,37,24,13,0,1,2023-03-20 04:00:00+00:00
H4,2023-W13,2023-03-27 00:00:00+00:00,41,38,16,22,0,1,2023-03-27 04:00:00+00:00
H4,2023-W14,2023-04-03 00:00:00+00:00,41,41,29,12,0,1,2023-04-03 04:00:00+00:00
H4,2023-W15,2023-04-10 00:00:00+00:00,41,30,23,7,0,1,2023-04-10 04:00:00+00:00
H4,2023-W16,2023-04-17 00:00:00+00:00,41,37,10,27,0,1,2023-04-17 04:00:00+00:00
H4,2023-W17,2023-04-24 00:00:00+00:00,41,38,22,16,0,1,2023-04-24 04:00:00+00:00
H4,2023-W18,2023-05-01 00:00:00+00:00,41,39,20,19,0,1,2023-05-01 04:00:00+00:00
H4,2023-W19,2023-05-08 00:00:00+00:00,41,38,20,18,0,1,2023-05-08 04:00:00+00:00
H4,2023-W20,2023-05-15 00:00:00+00:00,41,38,17,21,0,1,2023-05-15 04:00:00+00:00
H4,2023-W21,2023-05-22 00:00:00+00:00,41,41,29,12,0,1,2023-05-22 04:00:00+00:00
H4,2023-W22,2023-05-29 00:00:00+00:00,41,39,21,18,0,1,2023-05-29 04:00:00+00:00
H4,2023-W23,2023-06-05 00:00:00+00:00,41,33,16,17,0,1,2023-06-05 04:00:00+00:00
H4,2023-W24,2023-06-12 00:00:00+00:00,41,33,15,18,0,1,2023-06-12 04:00:00+00:00
H4,2023-W25,2023-06-19 00:00:00+00:00,41,39,26,13,0,1,2023-06-19 04:00:00+00:00
H4,2023-W26,2023-06-26 00:00:00+00:00,41,39,19,20,0,1,2023-06-26 04:00:00+00:00
H4,2023-W27,2023-07-03 00:00:00+00:00,41,29,15,14,0,1,2023-07-03 04:00:00+00:00
H4,2023-W28,2023-07-10 00:00:00+00:00,41,29,19,10,0,1,2023-07-10 04:00:00+00:00
H4,2023-W29,2023-07-17 00:00:00+00:00,41,40,26,14,0,1,2023-07-17 04:00:00+00:00
H4,2023-W30,2023-07-24 00:00:00+00:00,41,35,18,17,0,1,2023-07-24 04:00:00+00:00
H4,2023-W31,2023-07-31 00:00:00+00:00,41,28,7,21,0,1,2023-07-31 04:00:00+00:00
H4,2023-W32,2023-08-07 00:00:00+00:00,41,19,12,7,0,1,2023-08-07 04:00:00+00:00
H4,2023-W33,2023-08-14 00:00:00+00:00,41,31,4,27,0,1,2023-08-14 04:00:00+00:00
H4,2023-W34,2023-08-21 00:00:00+00:00,41,25,9,16,0,1,2023-08-21 04:00:00+00:00
H4,2023-W35,2023-08-28 00:00:00+00:00,41,37,24,13,0,1,2023-08-28 04:00:00+00:00
H4,2023-W36,2023-09-04 00:00:00+00:00,41,31,9,22,0,1,2023-09-04 04:00:00+00:00
H4,2023-W37,2023-09-11 00:00:00+00:00,41,28,19,9,0,1,2023-09-11 04:00:00+00:00
H4,2023-W38,2023-09-18 00:00:00+00:00,41,41,7,34,0,1,2023-09-18 04:00:00+00:00
H4,2023-W39,2023-09-25 00:00:00+00:00,41,41,35,6,0,1,2023-09-25 04:00:00+00:00
H4,2023-W40,2023-10-02 00:00:00+00:00,41,23,16,7,0,1,2023-10-02 04:00:00+00:00
H4,2023-W41,2023-10-09 00:00:00+00:00,41,41,27,14,0,1,2023-10-09 04:00:00+00:00
H4,2023-W42,2023-10-16 00:00:00+00:00,41,37,30,7,0,1,2023-10-16 04:00:00+00:00
H4,2023-W43,2023-10-23 00:00:00+00:00,41,37,21,16,0,1,2023-10-23 04:00:00+00:00
H4,2023-W44,2023-10-30 00:00:00+00:00,41,33,18,15,0,1,2023-10-30 04:00:00+00:00
H4,2023-W45,2023-11-06 00:00:00+00:00,41,34,18,16,0,1,2023-11-06 04:00:00+00:00
H4,2023-W46,2023-11-13 00:00:00+00:00,41,39,22,17,0,1,2023-11-13 04:00:00+00:00
H4,2023-W47,2023-11-20 00:00:00+00:00,41,38,13,25,0,1,2023-11-20 08:00:00+00:00
H4,2023-W48,2023-11-27 00:00:00+00:00,41,41,32,9,0,1,2023-11-27 04:00:00+00:00
H4,2023-W49,2023-12-04 00:00:00+00:00,41,34,19,15,0,1,2023-12-04 04:00:00+00:00
H4,2023-W50,2023-12-11 00:00:00+00:00,41,39,15,24,0,1,2023-12-11 04:00:00+00:00
H4,2023-W51,2023-12-18 00:00:00+00:00,41,41,16,25,0,1,2023-12-18 04:00:00+00:00
H4,2023-W52,2023-12-25 00:00:00+00:00,41,40,17,23,0,1,2023-12-25 04:00:00+00:00
H4,2024-W01,2024-01-01 00:00:00+00:00,41,39,24,15,0,1,2024-01-01 04:00:00+00:00
H4,2024-W02,2024-01-08 00:00:00+00:00,41,35,9,26,0,1,2024-01-08 04:00:00+00:00
H4,2024-W03,2024-01-15 00:00:00+00:00,41,25,6,19,0,1,2024-01-15 04:00:00+00:00
H4,2024-W04,2024-01-22 00:00:00+00:00,41,39,22,17,0,1,2024-01-22 04:00:00+00:00
H4,2024-W05,2024-01-29 00:00:00+00:00,41,41,10,31,0,1,2024-01-29 04:00:00+00:00
H4,2024-W06,2024-02-05 00:00:00+00:00,41,36,27,9,0,1,2024-02-05 04:00:00+00:00
H4,2024-W07,2024-02-12 00:00:00+00:00,41,41,23,18,0,1,2024-02-12 04:00:00+00:00
H4,2024-W08,2024-02-19 00:00:00+00:00,41,33,13,20,0,1,2024-02-19 04:00:00+00:00
H4,2024-W09,2024-02-26 00:00:00+00:00,41,36,25,11,0,1,2024-02-26 04:00:00+00:00
H4,2024-W10,2024-03-04 00:00:00+00:00,41,39,27,12,0,1,2024-03-04 04:00:00+00:00
H4,2024-W11,2024-03-11 00:00:00+00:00,41,37,18,19,0,1,2024-03-11 04:00:00+00:00
H4,2024-W12,2024-03-18 00:00:00+00:00,41,35,19,16,0,1,2024-03-18 04:00:00+00:00
H4,2024-W13,2024-03-25 00:00:00+00:00,41,37,28,9,0,1,2024-03-25 04:00:00+00:00
H4,2024-W14,2024-04-01 00:00:00+00:00,41,39,23,16,0,1,2024-04-01 04:00:00+00:00
H4,2024-W15,2024-04-08 00:00:00+00:00,41,38,10,28,0,1,2024-04-08 04:00:00+00:00
H4,2024-W16,2024-04-15 00:00:00+00:00,41,38,15,23,0,1,2024-04-15 04:00:00+00:00
H4,2024-W17,2024-04-22 00:00:00+00:00,41,41,19,22,0,1,2024-04-22 04:00:00+00:00
H4,2024-W18,2024-04-29 00:00:00+00:00,41,38,21,17,0,1,2024-04-29 04:00:00+00:00
H4,2024-W19,2024-05-06 00:00:00+00:00,41,38,22,16,0,1,2024-05-06 04:00:00+00:00
H4,2024-W20,2024-05-13 00:00:00+00:00,41,39,23,16,0,1,2024-05-13 04:00:00+00:00
H4,2024-W21,2024-05-20 00:00:00+00:00,41,39,14,25,0,1,2024-05-20 04:00:00+00:00
H4,2024-W22,2024-05-27 00:00:00+00:00,41,38,22,16,0,1,2024-05-27 04:00:00+00:00
H4,2024-W23,2024-06-03 00:00:00+00:00,41,28,17,11,0,1,2024-06-03 04:00:00+00:00
H4,2024-W24,2024-06-10 00:00:00+00:00,41,33,19,14,0,1,2024-06-10 04:00:00+00:00
H4,2024-W25,2024-06-17 00:00:00+00:00,41,41,10,31,0,1,2024-06-17 04:00:00+00:00
H4,2024-W26,2024-06-24 00:00:00+00:00,41,39,24,15,0,1,2024-06-24 04:00:00+00:00
H4,2024-W27,2024-07-01 00:00:00+00:00,41,38,10,28,0,1,2024-07-01 04:00:00+00:00
H4,2024-W28,2024-07-08 00:00:00+00:00,41,38,30,8,0,1,2024-07-08 04:00:00+00:00
H4,2024-W29,2024-07-15 00:00:00+00:00,41,39,21,18,0,1,2024-07-15 04:00:00+00:00
H4,2024-W30,2024-07-22 00:00:00+00:00,41,35,23,12,0,1,2024-07-22 04:00:00+00:00
H4,2024-W31,2024-07-29 00:00:00+00:00,41,39,9,30,0,1,2024-07-29 08:00:00+00:00
H4,2024-W32,2024-08-05 00:00:00+00:00,41,33,20,13,0,1,2024-08-05 20:00:00+00:00
H4,2024-W33,2024-08-12 00:00:00+00:00,41,37,20,17,0,1,2024-08-12 04:00:00+00:00
H4,2024-W34,2024-08-19 00:00:00+00:00,41,41,29,12,0,1,2024-08-19 04:00:00+00:00
H4,2024-W35,2024-08-26 00:00:00+00:00,41,38,10,28,0,1,2024-08-26 04:00:00+00:00
H4,2024-W36,2024-09-02 00:00:00+00:00,41,38,18,20,0,1,2024-09-02 04:00:00+00:00
H4,2024-W37,2024-09-09 00:00:00+00:00,41,41,18,23,0,1,2024-09-09 04:00:00+00:00
H4,2024-W38,2024-09-16 00:00:00+00:00,41,37,20,17,0,1,2024-09-16 04:00:00+00:00
H4,2024-W39,2024-09-23 00:00:00+00:00,41,28,15,13,0,1,2024-09-23 04:00:00+00:00
H4,2024-W40,2024-09-30 00:00:00+00:00,41,38,18,20,0,1,2024-09-30 04:00:00+00:00
H4,2024-W41,2024-10-07 00:00:00+00:00,41,39,14,25,0,1,2024-10-07 04:00:00+00:00
H4,2024-W42,2024-10-14 00:00:00+00:00,41,40,29,11,0,1,2024-10-14 04:00:00+00:00
H4,2024-W43,2024-10-21 00:00:00+00:00,41,39,17,22,0,1,2024-10-21 04:00:00+00:00
H4,2024-W44,2024-10-28 00:00:00+00:00,41,39,17,22,0,1,2024-10-28 04:00:00+00:00
H4,2024-W45,2024-11-04 00:00:00+00:00,41,38,25,13,0,1,2024-11-04 04:00:00+00:00
H4,2024-W46,2024-11-11 00:00:00+00:00,41,36,15,21,0,1,2024-11-11 04:00:00+00:00
H4,2024-W47,2024-11-18 00:00:00+00:00,41,40,21,19,0,1,2024-11-18 04:00:00+00:00
H4,2024-W48,2024-11-25 00:00:00+00:00,41,37,21,16,0,1,2024-11-25 04:00:00+00:00
H4,2024-W49,2024-12-02 00:00:00+00:00,41,37,18,19,0,1,2024-12-02 04:00:00+00:00
H4,2024-W50,2024-12-09 00:00:00+00:00,41,37,25,12,0,1,2024-12-09 04:00:00+00:00
H4,2024-W51,2024-12-16 00:00:00+00:00,41,34,13,21,0,1,2024-12-16 08:00:00+00:00
H4,2024-W52,2024-12-23 00:00:00+00:00,41,40,19,21,0,1,2024-12-23 04:00:00+00:00
H4,2025-W01,2024-12-30 00:00:00+00:00,41,34,23,11,0,1,2024-12-30 04:00:00+00:00
H4,2025-W02,2025-01-06 00:00:00+00:00,41,35,15,20,0,1,2025-01-06 04:00:00+00:00
H4,2025-W03,2025-01-13 00:00:00+00:00,41,40,24,16,0,1,2025-01-13 04:00:00+00:00
H4,2025-W04,2025-01-20 00:00:00+00:00,41,37,11,26,0,1,2025-01-20 04:00:00+00:00
H4,2025-W05,2025-01-27 00:00:00+00:00,41,41,20,21,0,1,2025-01-27 04:00:00+00:00
H4,2025-W06,2025-02-03 00:00:00+00:00,41,38,17,21,0,1,2025-02-03 16:00:00+00:00
H4,2025-W07,2025-02-10 00:00:00+00:00,41,40,17,23,0,1,2025-02-10 04:00:00+00:00
H4,2025-W08,2025-02-17 00:00:00+00:00,41,34,20,14,0,1,2025-02-17 04:00:00+00:00
H4,2025-W09,2025-02-24 00:00:00+00:00,41,36,16,20,0,1,2025-02-24 04:00:00+00:00
H4,2025-W10,2025-03-03 00:00:00+00:00,41,33,11,22,0,1,2025-03-03 04:00:00+00:00
H4,2025-W11,2025-03-10 00:00:00+00:00,41,33,13,20,0,1,2025-03-10 12:00:00+00:00
H4,2025-W12,2025-03-17 00:00:00+00:00,41,39,23,16,0,1,2025-03-17 04:00:00+00:00
H4,2025-W13,2025-03-24 00:00:00+00:00,41,41,12,29,0,1,2025-03-24 04:00:00+00:00
H4,2025-W14,2025-03-31 00:00:00+00:00,41,36,17,19,0,1,2025-03-31 04:00:00+00:00
H4,2025-W15,2025-04-07 00:00:00+00:00,41,37,22,15,0,1,2025-04-07 04:00:00+00:00
H4,2025-W16,2025-04-14 00:00:00+00:00,41,35,20,15,0,1,2025-04-14 16:00:00+00:00
H4,2025-W17,2025-04-21 00:00:00+00:00,41,35,23,12,0,1,2025-04-21 04:00:00+00:00
H4,2025-W18,2025-04-28 00:00:00+00:00,41,41,14,27,0,1,2025-04-28 04:00:00+00:00
H4,2025-W19,2025-05-05 00:00:00+00:00,41,38,26,12,0,1,2025-05-05 04:00:00+00:00
H4,2025-W20,2025-05-12 00:00:00+00:00,41,41,20,21,0,1,2025-05-12 04:00:00+00:00
H4,2025-W21,2025-05-19 00:00:00+00:00,41,40,19,21,0,1,2025-05-19 04:00:00+00:00
H4,2025-W22,2025-05-26 00:00:00+00:00,41,40,17,23,0,1,2025-05-26 04:00:00+00:00
H4,2025-W23,2025-06-02 00:00:00+00:00,41,34,20,14,0,1,2025-06-02 04:00:00+00:00
H4,2025-W24,2025-06-09 00:00:00+00:00,41,35,18,17,0,1,2025-06-09 04:00:00+00:00
H4,2025-W25,2025-06-16 00:00:00+00:00,41,41,16,25,0,1,2025-06-16 04:00:00+00:00
H4,2025-W26,2025-06-23 00:00:00+00:00,41,37,30,7,0,1,2025-06-23 04:00:00+00:00
H4,2025-W27,2025-06-30 00:00:00+00:00,41,40,23,17,0,1,2025-06-30 04:00:00+00:00
H4,2025-W28,2025-07-07 00:00:00+00:00,41,39,33,6,0,1,2025-07-07 04:00:00+00:00
H4,2025-W29,2025-07-14 00:00:00+00:00,41,39,16,23,0,1,2025-07-14 04:00:00+00:00
H4,2025-W30,2025-07-21 00:00:00+00:00,41,39,19,20,0,1,2025-07-21 04:00:00+00:00
H4,2025-W31,2025-07-28 00:00:00+00:00,41,37,10,27,0,1,2025-07-28 04:00:00+00:00
H4,2025-W32,2025-08-04 00:00:00+00:00,41,37,27,10,0,1,2025-08-04 04:00:00+00:00
H4,2025-W33,2025-08-11 00:00:00+00:00,41,32,18,14,0,1,2025-08-11 04:00:00+00:00
H4,2025-W34,2025-08-18 00:00:00+00:00,41,38,10,28,0,1,2025-08-18 04:00:00+00:00
H4,2025-W35,2025-08-25 00:00:00+00:00,41,29,15,14,0,1,2025-08-25 04:00:00+00:00
H4,2025-W36,2025-09-01 00:00:00+00:00,41,29,15,14,0,1,2025-09-01 04:00:00+00:00
H4,2025-W37,2025-09-08 00:00:00+00:00,41,29,25,4,0,1,2025-09-08 04:00:00+00:00
H4,2025-W38,2025-09-15 00:00:00+00:00,41,27,10,17,0,1,2025-09-15 04:00:00+00:00
H4,2025-W39,2025-09-22 00:00:00+00:00,41,41,24,17,0,1,2025-09-22 04:00:00+00:00
H4,2025-W40,2025-09-29 00:00:00+00:00,41,39,32,7,0,1,2025-09-29 04:00:00+00:00
H4,2025-W41,2025-10-06 00:00:00+00:00,41,35,17,18,0,1,2025-10-06 04:00:00+00:00
H4,2025-W42,2025-10-13 00:00:00+00:00,41,35,14,21,0,1,2025-10-13 04:00:00+00:00
H4,2025-W43,2025-10-20 00:00:00+00:00,41,41,26,15,0,1,2025-10-20 04:00:00+00:00
H4,2025-W44,2025-10-27 00:00:00+00:00,41,34,16,18,0,1,2025-10-27 04:00:00+00:00
H4,2025-W45,2025-11-03 00:00:00+00:00,41,39,16,23,0,1,2025-11-03 04:00:00+00:00
H4,2025-W46,2025-11-10 00:00:00+00:00,41,40,15,25,0,1,2025-11-10 04:00:00+00:00
H4,2025-W47,2025-11-17 00:00:00+00:00,41,38,15,23,0,1,2025-11-17 04:00:00+00:00
H4,2025-W48,2025-11-24 00:00:00+00:00,41,41,26,15,0,1,2025-11-24 04:00:00+00:00
H4,2025-W49,2025-12-01 00:00:00+00:00,41,41,13,28,0,1,2025-12-01 04:00:00+00:00
H4,2025-W50,2025-12-08 00:00:00+00:00,41,40,12,28,0,1,2025-12-08 04:00:00+00:00
H4,2025-W51,2025-12-15 00:00:00+00:00,41,33,20,13,0,1,2025-12-15 04:00:00+00:00
H4,2025-W52,2025-12-22 00:00:00+00:00,41,28,12,16,0,1,2025-12-22 04:00:00+00:00
H4,2026-W01,2025-12-29 00:00:00+00:00,41,36,27,9,0,1,2025-12-29 04:00:00+00:00
H4,2026-W02,2026-01-05 00:00:00+00:00,41,29,7,22,0,1,2026-01-05 04:00:00+00:00
H4,2026-W03,2026-01-12 00:00:00+00:00,41,41,13,28,0,1,2026-01-12 04:00:00+00:00
H4,2026-W04,2026-01-19 00:00:00+00:00,41,38,6,32,0,1,2026-01-19 04:00:00+00:00
H4,2026-W05,2026-01-26 00:00:00+00:00,41,38,16,22,0,1,2026-01-26 04:00:00+00:00
H4,2026-W06,2026-02-02 00:00:00+00:00,41,35,16,19,0,1,2026-02-02 04:00:00+00:00
H4,2026-W07,2026-02-09 00:00:00+00:00,41,37,21,16,0,1,2026-02-09 04:00:00+00:00
H4,2026-W08,2026-02-16 00:00:00+00:00,41,34,16,18,0,1,2026-02-16 16:00:00+00:00
H4,2026-W09,2026-02-23 00:00:00+00:00,41,36,17,19,0,1,2026-02-23 04:00:00+00:00
H4,2026-W10,2026-03-02 00:00:00+00:00,41,39,10,29,0,1,2026-03-02 04:00:00+00:00
H4,2026-W11,2026-03-09 00:00:00+00:00,41,40,31,9,0,1,2026-03-09 04:00:00+00:00
H4,2026-W12,2026-03-16 00:00:00+00:00,41,41,15,26,0,1,2026-03-16 04:00:00+00:00
H4,2026-W13,2026-03-23 00:00:00+00:00,41,41,20,21,0,1,2026-03-23 04:00:00+00:00
H4,2026-W14,2026-03-30 00:00:00+00:00,41,41,24,17,0,1,2026-03-30 04:00:00+00:00
H4,2026-W15,2026-04-06 00:00:00+00:00,41,36,23,13,0,1,2026-04-06 04:00:00+00:00
H4,2026-W16,2026-04-13 00:00:00+00:00,41,41,19,22,0,1,2026-04-13 04:00:00+00:00
H4,2026-W17,2026-04-20 00:00:00+00:00,41,41,29,12,0,1,2026-04-20 04:00:00+00:00
H4,2026-W18,2026-04-27 00:00:00+00:00,41,39,29,10,0,1,2026-04-27 04:00:00+00:00
H4,2026-W19,2026-05-04 00:00:00+00:00,41,39,27,12,0,1,2026-05-04 04:00:00+00:00
H4,2026-W20,2026-05-11 00:00:00+00:00,41,41,11,30,0,1,2026-05-11 04:00:00+00:00
H4,2026-W21,2026-05-18 00:00:00+00:00,41,39,19,20,0,1,2026-05-18 08:00:00+00:00
H4,2026-W22,2026-05-25 00:00:00+00:00,41,28,8,20,0,1,2026-05-25 04:00:00+00:00
H4,2026-W23,2026-06-01 00:00:00+00:00,41,38,9,29,0,1,2026-06-01 04:00:00+00:00
H4,2026-W24,2026-06-08 00:00:00+00:00,41,39,19,20,0,1,2026-06-08 04:00:00+00:00
H4,2026-W25,2026-06-15 00:00:00+00:00,41,40,16,24,0,1,2026-06-15 04:00:00+00:00
H4,2026-W26,2026-06-22 00:00:00+00:00,41,39,15,24,0,1,2026-06-22 04:00:00+00:00
H4,2026-W27,2026-06-29 00:00:00+00:00,41,37,26,11,0,1,2026-06-29 04:00:00+00:00
H4,2026-W28,2026-07-06 00:00:00+00:00,41,26,15,11,0,1,2026-07-06 04:00:00+00:00
H4,2026-W29,2026-07-13 00:00:00+00:00,41,34,20,14,0,1,2026-07-13 04:00:00+00:00
H4,2026-W30,2026-07-20 00:00:00+00:00,41,40,23,17,0,1,2026-07-20 04:00:00+00:00
H4,2026-W31,2026-07-27 00:00:00+00:00,41,37,15,22,0,1,2026-07-27 04:00:00+00:00
H4,2026-W32,2026-08-03 00:00:00+00:00,41,28,26,2,0,1,2026-08-03 04:00:00+00:00
H4,2026-W33,2026-08-10 00:00:00+00:00,41,25,5,20,0,1,2026-08-10 04:00:00+00:00
