role,partition,execution_start,entry_ts,snapshot_min,outcome,loss_class,pnl,close_R,running_mfe_R,running_mae_R,break_confirmed_by_snapshot,closes_above_H
CLOCK_SUPPORT,reference_validation,2025-12-28 17:00:00+00:00,2025-12-28 23:45:00+00:00,5,WIN,WIN,1.3762201952312036,0.43023255813952394,0.6046511627906934,0.38372093023255643,True,1
CLOCK_SUPPORT,reference_validation,2025-12-28 17:00:00+00:00,2025-12-28 23:45:00+00:00,10,WIN,WIN,1.3762201952312036,0.2441860465116208,0.7209302325581288,0.38372093023255643,True,2
CLOCK_SUPPORT,reference_validation,2026-01-01 17:00:00+00:00,2026-01-01 17:30:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1996964613786844,0.04040404040404693,0.4343434343434435,0.27272727272727015,True,1
CLOCK_SUPPORT,reference_validation,2026-01-01 17:00:00+00:00,2026-01-01 17:30:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1996964613786844,0.12121212121212645,0.4343434343434435,0.27272727272727015,True,2
CLOCK_SUPPORT,reference_validation,2026-01-01 17:00:00+00:00,2026-01-01 17:30:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1996964613786844,-0.0505050505050479,0.4343434343434435,0.27272727272727015,True,2
CLOCK_SUPPORT,reference_validation,2026-01-02 17:00:00+00:00,2026-01-02 17:05:00+00:00,5,WIN,WIN,1.8588770864945705,-0.06547619047619288,0.0019841269841251773,0.10515873015873026,False,0
CLOCK_SUPPORT,reference_validation,2026-01-02 17:00:00+00:00,2026-01-02 17:05:00+00:00,10,WIN,WIN,1.8588770864945705,-0.049603174603174545,0.0019841269841251773,0.10515873015873026,False,0
CLOCK_SUPPORT,reference_validation,2026-01-02 17:00:00+00:00,2026-01-02 17:05:00+00:00,15,WIN,WIN,1.8588770864945705,-0.007936507936511987,0.09920634920634909,0.10515873015873026,False,0
CLOCK_SUPPORT,reference_validation,2026-01-02 17:00:00+00:00,2026-01-02 17:05:00+00:00,30,WIN,WIN,1.8588770864945705,-0.11706349206349259,0.09920634920634909,0.16269841269841678,False,0
CLOCK_SUPPORT,reference_validation,2026-01-03 17:00:00+00:00,2026-01-03 21:20:00+00:00,5,WIN,WIN,2.1041477444747603,0.20863309352517193,0.2733812949640226,0.07913669064749099,True,1
CLOCK_SUPPORT,reference_validation,2026-01-03 17:00:00+00:00,2026-01-03 21:20:00+00:00,10,WIN,WIN,2.1041477444747603,0.30935251798561314,0.3597122302158235,0.07913669064749099,True,2
CLOCK_SUPPORT,reference_validation,2026-01-03 17:00:00+00:00,2026-01-03 21:20:00+00:00,15,WIN,WIN,2.1041477444747603,0.2877697841726629,0.6546762589927964,0.07913669064749099,True,3
CLOCK_SUPPORT,reference_validation,2026-01-04 17:00:00+00:00,2026-01-05 00:45:00+00:00,5,WIN,WIN,2.7011070110700697,-0.005464480874311933,0.12021857923497123,0.5136612021857876,False,0
CLOCK_SUPPORT,reference_validation,2026-01-04 17:00:00+00:00,2026-01-05 00:45:00+00:00,10,WIN,WIN,2.7011070110700697,-0.060109289617493386,0.12021857923497123,0.5136612021857876,False,0
CLOCK_SUPPORT,reference_validation,2026-01-04 17:00:00+00:00,2026-01-05 00:45:00+00:00,15,WIN,WIN,2.7011070110700697,-0.005464480874311933,0.15846994535518583,0.5136612021857876,False,0
CLOCK_SUPPORT,reference_validation,2026-01-05 17:00:00+00:00,2026-01-05 17:55:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.5129332454018587,0.002958579881654118,0.10650887573964915,0.09467455621301586,True,1
CLOCK_SUPPORT,reference_validation,2026-01-05 17:00:00+00:00,2026-01-05 17:55:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.5129332454018587,-0.04437869822485381,0.10650887573964915,0.13609467455621554,True,1
CLOCK_SUPPORT,reference_validation,2026-01-05 17:00:00+00:00,2026-01-05 17:55:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.5129332454018587,-0.11242603550295739,0.10650887573964915,0.13609467455621554,True,1
CLOCK_SUPPORT,reference_validation,2026-01-08 17:00:00+00:00,2026-01-08 17:00:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-1.339221080063624,0.024822695035463672,0.09397163120567419,0.003546099290776925,True,1
CLOCK_SUPPORT,reference_validation,2026-01-08 17:00:00+00:00,2026-01-08 17:00:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-1.339221080063624,0.012411347517734357,0.09397163120567419,0.03191489361701753,True,2
CLOCK_SUPPORT,reference_validation,2026-01-08 17:00:00+00:00,2026-01-08 17:00:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-1.339221080063624,-0.06737588652482206,0.09397163120567419,0.0762411347517694,True,2
CLOCK_SUPPORT,reference_validation,2026-01-10 17:00:00+00:00,2026-01-10 17:15:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1464236034848798,0.04545454545454741,0.04545454545454741,0.12121212121214078,True,1
CLOCK_SUPPORT,reference_validation,2026-01-10 17:00:00+00:00,2026-01-10 17:15:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1464236034848798,0.04545454545454741,0.06060606060604886,0.12121212121214078,True,2
CLOCK_SUPPORT,reference_validation,2026-01-10 17:00:00+00:00,2026-01-10 17:15:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1464236034848798,-0.07575757575759337,0.09090909090909483,0.12121212121214078,True,2
CLOCK_SUPPORT,reference_validation,2026-01-11 17:00:00+00:00,2026-01-12 01:05:00+00:00,5,WIN,WIN,6.763148605718361,-0.08141962421712222,0.04592901878914389,0.09812108559498949,False,0
CLOCK_SUPPORT,reference_validation,2026-01-11 17:00:00+00:00,2026-01-12 01:05:00+00:00,10,WIN,WIN,6.763148605718361,-0.03757828810021026,0.04592901878914389,0.11482254697286269,False,0
CLOCK_SUPPORT,reference_validation,2026-01-11 17:00:00+00:00,2026-01-12 01:05:00+00:00,15,WIN,WIN,6.763148605718361,-0.0521920668058456,0.04592901878914389,0.1273486430062661,False,0
CLOCK_SUPPORT,reference_validation,2026-01-11 17:00:00+00:00,2026-01-12 01:05:00+00:00,30,WIN,WIN,6.763148605718361,-0.1503131524008351,0.0521920668058456,0.16492693110647044,True,1
CLOCK_SUPPORT,reference_validation,2026-01-13 17:00:00+00:00,2026-01-13 22:05:00+00:00,5,WIN,WIN,4.786939679026103,0.34682080924855085,0.35838150289017523,0.3236994219653185,True,1
CLOCK_SUPPORT,reference_validation,2026-01-13 17:00:00+00:00,2026-01-13 22:05:00+00:00,10,WIN,WIN,4.786939679026103,0.7225433526011544,1.2254335260115605,0.3236994219653185,True,2
CLOCK_SUPPORT,reference_validation,2026-01-16 17:00:00+00:00,2026-01-16 18:40:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3827951002227658,0.008547008547008822,0.008547008547008822,0.1111111111111147,True,1
CLOCK_SUPPORT,reference_validation,2026-01-16 17:00:00+00:00,2026-01-16 18:40:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3827951002227658,-0.031339031339035046,0.13390313390313283,0.1111111111111147,True,1
CLOCK_SUPPORT,reference_validation,2026-01-16 17:00:00+00:00,2026-01-16 18:40:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3827951002227658,-0.037037037037035536,0.13390313390313283,0.1111111111111147,True,1
CLOCK_SUPPORT,reference_validation,2026-01-17 17:00:00+00:00,2026-01-17 19:30:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.4851341049275093,0.012658227848125857,0.03797468354430562,0.34177215189871457,True,1
CLOCK_SUPPORT,reference_validation,2026-01-17 17:00:00+00:00,2026-01-17 19:30:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.4851341049275093,0.10126582278482697,0.21518987341774384,0.34177215189871457,True,2
CLOCK_SUPPORT,reference_validation,2026-01-17 17:00:00+00:00,2026-01-17 19:30:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.4851341049275093,0.02531645569621574,0.21518987341774384,0.34177215189871457,True,3
CLOCK_SUPPORT,reference_validation,2026-01-17 17:00:00+00:00,2026-01-17 19:30:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-0.4851341049275093,-0.11392405063291686,0.21518987341774384,0.34177215189871457,True,4
CLOCK_SUPPORT,reference_validation,2026-01-18 17:00:00+00:00,2026-01-18 18:45:00+00:00,5,WIN,WIN,1.7803322352281103,0.03149606299214255,0.06299212598426272,0.20472440944881468,True,1
CLOCK_SUPPORT,reference_validation,2026-01-18 17:00:00+00:00,2026-01-18 18:45:00+00:00,10,WIN,WIN,1.7803322352281103,0.07874015748033399,0.14173228346457434,0.20472440944881468,True,2
CLOCK_SUPPORT,reference_validation,2026-01-18 17:00:00+00:00,2026-01-18 18:45:00+00:00,15,WIN,WIN,1.7803322352281103,0.007874015748046827,0.16535433070867006,0.20472440944881468,True,3
CLOCK_SUPPORT,reference_validation,2026-01-19 17:00:00+00:00,2026-01-19 19:15:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-6.352154531946541,-0.02857142857142277,0.03571428571429369,0.21428571428570123,False,0
CLOCK_SUPPORT,reference_validation,2026-01-19 17:00:00+00:00,2026-01-19 19:15:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-6.352154531946541,-0.08571428571428862,0.03571428571429369,0.21428571428570123,False,0
CLOCK_SUPPORT,reference_validation,2026-01-19 17:00:00+00:00,2026-01-19 19:15:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-6.352154531946541,-0.13571428571428354,0.03571428571429369,0.21428571428570123,False,0
CLOCK_SUPPORT,reference_validation,2026-01-19 17:00:00+00:00,2026-01-19 19:15:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-6.352154531946541,-0.06428571428571646,0.03571428571429369,0.30714285714286077,False,0
CLOCK_SUPPORT,reference_validation,2026-01-21 17:00:00+00:00,2026-01-21 19:45:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.6100815984137475,0.04378283712784593,0.07180385288966673,0.021015761821366843,True,1
CLOCK_SUPPORT,reference_validation,2026-01-21 17:00:00+00:00,2026-01-21 19:45:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.6100815984137475,0.029772329246938022,0.07180385288966673,0.06129597197898331,True,2
CLOCK_SUPPORT,reference_validation,2026-01-21 17:00:00+00:00,2026-01-21 19:45:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.6100815984137475,0.05779334500875882,0.08931698774080411,0.06129597197898331,True,3
CLOCK_SUPPORT,reference_validation,2026-01-23 17:00:00+00:00,2026-01-23 17:25:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-1.5102230483272083,0.1589743589743599,0.16153846153846013,0.11794871794871982,True,1
CLOCK_SUPPORT,reference_validation,2026-01-23 17:00:00+00:00,2026-01-23 17:25:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-1.5102230483272083,0.07435897435897221,0.2512820512820483,0.11794871794871982,True,2
CLOCK_SUPPORT,reference_validation,2026-01-23 17:00:00+00:00,2026-01-23 17:25:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-1.5102230483272083,0.12820512820512803,0.264102564102564,0.11794871794871982,True,3
CLOCK_SUPPORT,reference_validation,2026-01-23 17:00:00+00:00,2026-01-23 17:25:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-1.5102230483272083,-0.10256410256410388,0.264102564102564,0.11794871794871982,True,5
CLOCK_SUPPORT,reference_validation,2026-01-24 17:00:00+00:00,2026-01-24 18:35:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2748547196482209,0.025641025641020502,0.06410256410256036,0.07692307692307973,True,1
CLOCK_SUPPORT,reference_validation,2026-01-24 17:00:00+00:00,2026-01-24 18:35:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2748547196482209,-0.08974358974359908,0.06410256410256036,0.10256410256410023,True,1
CLOCK_SUPPORT,reference_validation,2026-01-24 17:00:00+00:00,2026-01-24 18:35:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2748547196482209,-0.11538461538461958,0.06410256410256036,0.12820512820513896,True,1
CLOCK_SUPPORT,reference_validation,2026-01-26 17:00:00+00:00,2026-01-26 18:30:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-3.15621254494608,-0.05204460966542749,0.14498141263940478,0.08921933085502157,False,0
CLOCK_SUPPORT,reference_validation,2026-01-26 17:00:00+00:00,2026-01-26 18:30:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-3.15621254494608,-0.16356877323420446,0.14498141263940478,0.20817843866170996,False,0
CLOCK_SUPPORT,reference_validation,2026-01-26 17:00:00+00:00,2026-01-26 18:30:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-3.15621254494608,-0.2676579925650541,0.14498141263940478,0.30111524163568726,False,0
CLOCK_SUPPORT,reference_validation,2026-01-26 17:00:00+00:00,2026-01-26 18:30:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-3.15621254494608,-0.10780669144981597,0.14498141263940478,0.33085501858735933,False,0
CLOCK_SUPPORT,reference_validation,2026-01-27 17:00:00+00:00,2026-01-27 20:15:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.3550575982325665,-0.03260869565217135,0.013586956521742247,0.15489130434782455,False,0
CLOCK_SUPPORT,reference_validation,2026-01-27 17:00:00+00:00,2026-01-27 20:15:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.3550575982325665,0.06793478260869579,0.15760869565217375,0.15489130434782455,True,1
CLOCK_SUPPORT,reference_validation,2026-01-27 17:00:00+00:00,2026-01-27 20:15:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.3550575982325665,0.13586956521739157,0.15760869565217375,0.15489130434782455,True,2
CLOCK_SUPPORT,reference_validation,2026-01-27 17:00:00+00:00,2026-01-27 20:15:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-0.3550575982325665,-0.013586956521738386,0.15760869565217375,0.15489130434782455,True,3
CLOCK_SUPPORT,reference_validation,2026-01-30 17:00:00+00:00,2026-01-30 18:55:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.3391267486222982,0.026086956521740097,0.17681159420289824,0.0898550724637687,True,1
CLOCK_SUPPORT,reference_validation,2026-01-30 17:00:00+00:00,2026-01-30 18:55:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.3391267486222982,0.17101449275362404,0.23768115942028767,0.0898550724637687,True,2
CLOCK_SUPPORT,reference_validation,2026-01-30 17:00:00+00:00,2026-01-30 18:55:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.3391267486222982,0.12753623188405722,0.318840579710143,0.0898550724637687,True,3
CLOCK_SUPPORT,reference_validation,2026-01-30 17:00:00+00:00,2026-01-30 18:55:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.3391267486222982,0.22318840579710011,0.3304347826086955,0.0898550724637687,True,6
CLOCK_SUPPORT,reference_validation,2026-02-06 17:00:00+00:00,2026-02-06 17:05:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.5740528128587719,0.0,0.0036231884057989576,0.16304347826086812,False,0
CLOCK_SUPPORT,reference_validation,2026-02-06 17:00:00+00:00,2026-02-06 17:05:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.5740528128587719,-0.08695652173912864,0.043478260869566895,0.16304347826086812,False,0
CLOCK_SUPPORT,reference_validation,2026-02-06 17:00:00+00:00,2026-02-06 17:05:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.5740528128587719,0.03985507246376794,0.07789855072463897,0.16304347826086812,True,1
CLOCK_SUPPORT,reference_validation,2026-02-06 17:00:00+00:00,2026-02-06 17:05:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-0.5740528128587719,0.15398550724637847,0.2699275362318859,0.16304347826086812,True,4
CLOCK_SUPPORT,reference_validation,2026-02-07 17:00:00+00:00,2026-02-07 18:20:00+00:00,5,WIN,WIN,5.995231066197371,0.011363636363636853,0.11363636363636853,0.07575757575757185,True,1
CLOCK_SUPPORT,reference_validation,2026-02-07 17:00:00+00:00,2026-02-07 18:20:00+00:00,10,WIN,WIN,5.995231066197371,0.07196969696970186,0.11363636363636853,0.07575757575757185,True,2
CLOCK_SUPPORT,reference_validation,2026-02-07 17:00:00+00:00,2026-02-07 18:20:00+00:00,15,WIN,WIN,5.995231066197371,0.21212121212121407,0.21969696969697558,0.07575757575757185,True,3
CLOCK_SUPPORT,reference_validation,2026-02-07 17:00:00+00:00,2026-02-07 18:20:00+00:00,30,WIN,WIN,5.995231066197371,0.39393939393939836,0.40909090909091594,0.07575757575757185,True,6
CLOCK_SUPPORT,reference_validation,2026-02-08 17:00:00+00:00,2026-02-08 23:05:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-9.907678450799317,-0.09554140127388486,0.08598726114650045,0.3089171974522303,False,0
CLOCK_SUPPORT,reference_validation,2026-02-08 17:00:00+00:00,2026-02-08 23:05:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-9.907678450799317,-0.2866242038216546,0.08598726114650045,0.42993630573248415,False,0
CLOCK_SUPPORT,reference_validation,2026-02-08 17:00:00+00:00,2026-02-08 23:05:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-9.907678450799317,-0.38535031847133727,0.08598726114650045,0.43312101910828193,False,0
CLOCK_SUPPORT,reference_validation,2026-02-08 17:00:00+00:00,2026-02-08 23:05:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-9.907678450799317,-0.8057324840764325,0.08598726114650045,0.8248407643312103,False,0
CLOCK_SUPPORT,reference_validation,2026-02-09 17:00:00+00:00,2026-02-09 17:30:00+00:00,5,WIN,WIN,7.713562053879852,0.014925373134327536,0.09552238805970387,0.13731343283581926,True,1
CLOCK_SUPPORT,reference_validation,2026-02-09 17:00:00+00:00,2026-02-09 17:30:00+00:00,10,WIN,WIN,7.713562053879852,0.2626865671641782,0.27761194029851,0.13731343283581926,True,2
CLOCK_SUPPORT,reference_validation,2026-02-09 17:00:00+00:00,2026-02-09 17:30:00+00:00,15,WIN,WIN,7.713562053879852,0.2865671641791031,0.3402985074626873,0.13731343283581926,True,3
CLOCK_SUPPORT,reference_validation,2026-02-09 17:00:00+00:00,2026-02-09 17:30:00+00:00,30,WIN,WIN,7.713562053879852,0.2626865671641782,0.3582089552238821,0.13731343283581926,True,6
CLOCK_SUPPORT,reference_validation,2026-02-13 17:00:00+00:00,2026-02-13 18:35:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-1.411930815390039,0.037664783427495914,0.08097928436911635,0.06026365348399132,True,1
CLOCK_SUPPORT,reference_validation,2026-02-13 17:00:00+00:00,2026-02-13 18:35:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-1.411930815390039,0.028248587570622603,0.08097928436911635,0.06026365348399132,True,2
CLOCK_SUPPORT,reference_validation,2026-02-13 17:00:00+00:00,2026-02-13 18:35:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-1.411930815390039,0.03389830508474712,0.08662900188324087,0.06026365348399132,True,3
CLOCK_SUPPORT,reference_validation,2026-02-13 17:00:00+00:00,2026-02-13 18:35:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-1.411930815390039,0.030131826741998335,0.10922787193973627,0.06026365348399132,True,6
CLOCK_SUPPORT,reference_validation,2026-02-14 17:00:00+00:00,2026-02-14 17:20:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1700873114865442,0.013513513513514033,0.036036036036035286,0.10360360360360545,True,1
CLOCK_SUPPORT,reference_validation,2026-02-14 17:00:00+00:00,2026-02-14 17:20:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1700873114865442,0.004504504504506812,0.10360360360360545,0.10360360360360545,True,2
CLOCK_SUPPORT,reference_validation,2026-02-14 17:00:00+00:00,2026-02-14 17:20:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1700873114865442,-0.013513513513514033,0.10360360360360545,0.10360360360360545,True,2
CLOCK_SUPPORT,reference_validation,2026-02-16 17:00:00+00:00,2026-02-17 00:45:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6906077348065587,0.05034324942791747,0.052631578947369445,0.08466819221967761,True,1
CLOCK_SUPPORT,reference_validation,2026-02-16 17:00:00+00:00,2026-02-17 00:45:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6906077348065587,-0.02745995423340746,0.052631578947369445,0.08466819221967761,True,1
CLOCK_SUPPORT,reference_validation,2026-02-16 17:00:00+00:00,2026-02-17 00:45:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6906077348065587,-0.07322654462242423,0.052631578947369445,0.10526315789473564,True,1
CLOCK_SUPPORT,reference_validation,2026-02-17 17:00:00+00:00,2026-02-17 19:10:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.287001287001266,0.02681992337165035,0.03831417624520856,0.12643678160919478,True,1
CLOCK_SUPPORT,reference_validation,2026-02-17 17:00:00+00:00,2026-02-17 19:10:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.287001287001266,-0.08429118773946319,0.09578544061302684,0.12643678160919478,True,1
CLOCK_SUPPORT,reference_validation,2026-02-17 17:00:00+00:00,2026-02-17 19:10:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.287001287001266,-0.16858237547892638,0.09578544061302684,0.1724137931034494,True,1
CLOCK_SUPPORT,reference_validation,2026-02-19 17:00:00+00:00,2026-02-19 17:15:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-1.968261778816649,0.2499999999999938,0.35465116279069464,0.19186046511628488,True,1
CLOCK_SUPPORT,reference_validation,2026-02-19 17:00:00+00:00,2026-02-19 17:15:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-1.968261778816649,0.11627906976743436,0.35465116279069464,0.19186046511628488,True,2
CLOCK_SUPPORT,reference_validation,2026-02-19 17:00:00+00:00,2026-02-19 17:15:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-1.968261778816649,-0.18604651162790986,0.35465116279069464,0.20930232558139342,True,2
CLOCK_SUPPORT,reference_validation,2026-02-20 17:00:00+00:00,2026-02-20 18:30:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.0598210080075554,0.021806853582552337,0.07476635514018513,0.18691588785046948,True,1
CLOCK_SUPPORT,reference_validation,2026-02-20 17:00:00+00:00,2026-02-20 18:30:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.0598210080075554,-0.05607476635514217,0.07476635514018513,0.20560747663551246,True,1
CLOCK_SUPPORT,reference_validation,2026-02-20 17:00:00+00:00,2026-02-20 18:30:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.0598210080075554,0.028037383177571085,0.07476635514018513,0.20560747663551246,True,2
CLOCK_SUPPORT,reference_validation,2026-02-24 17:00:00+00:00,2026-02-24 17:00:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1278772378516257,-0.02661596958175176,0.05703422053231594,0.08745247148289093,False,0
CLOCK_SUPPORT,reference_validation,2026-02-24 17:00:00+00:00,2026-02-24 17:00:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1278772378516257,0.019011406844105315,0.08745247148289093,0.08745247148289093,True,1
CLOCK_SUPPORT,reference_validation,2026-02-24 17:00:00+00:00,2026-02-24 17:00:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1278772378516257,0.0684410646387802,0.09505703422053197,0.08745247148289093,True,2
CLOCK_SUPPORT,reference_validation,2026-02-25 17:00:00+00:00,2026-02-25 17:00:00+00:00,5,WIN,WIN,9.992015512718112,-0.04794520547945391,0.08675799086757895,0.07305936073059535,False,0
CLOCK_SUPPORT,reference_validation,2026-02-25 17:00:00+00:00,2026-02-25 17:00:00+00:00,10,WIN,WIN,9.992015512718112,-0.011415525114154612,0.08675799086757895,0.07305936073059535,False,0
CLOCK_SUPPORT,reference_validation,2026-02-25 17:00:00+00:00,2026-02-25 17:00:00+00:00,15,WIN,WIN,9.992015512718112,0.13926940639269406,0.20776255707762498,0.07305936073059535,True,1
CLOCK_SUPPORT,reference_validation,2026-02-25 17:00:00+00:00,2026-02-25 17:00:00+00:00,30,WIN,WIN,9.992015512718112,0.13698630136986184,0.20776255707762498,0.07305936073059535,True,4
CLOCK_SUPPORT,reference_validation,2026-02-26 17:00:00+00:00,2026-02-27 04:15:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-4.137383813194284,-0.030226700251890323,0.010075566750631301,0.09823677581863997,False,0
CLOCK_SUPPORT,reference_validation,2026-02-26 17:00:00+00:00,2026-02-27 04:15:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-4.137383813194284,-0.07556675062972222,0.010075566750631301,0.09823677581863997,False,0
CLOCK_SUPPORT,reference_validation,2026-02-26 17:00:00+00:00,2026-02-27 04:15:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-4.137383813194284,-0.07556675062972222,0.010075566750631301,0.10075566750629869,False,0
CLOCK_SUPPORT,reference_validation,2026-02-26 17:00:00+00:00,2026-02-27 04:15:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-4.137383813194284,-0.16876574307304834,0.010075566750631301,0.19395465994962122,False,0
CLOCK_SUPPORT,reference_validation,2026-02-28 17:00:00+00:00,2026-02-28 17:55:00+00:00,5,WIN,WIN,6.948195433341575,-0.04593639575971573,0.0070671378091908986,0.16607773851590077,False,0
CLOCK_SUPPORT,reference_validation,2026-02-28 17:00:00+00:00,2026-02-28 17:55:00+00:00,10,WIN,WIN,6.948195433341575,-0.03886925795052986,0.0070671378091908986,0.16607773851590077,False,0
CLOCK_SUPPORT,reference_validation,2026-02-28 17:00:00+00:00,2026-02-28 17:55:00+00:00,15,WIN,WIN,6.948195433341575,-0.08833922261484105,0.0070671378091908986,0.16607773851590077,False,0
CLOCK_SUPPORT,reference_validation,2026-02-28 17:00:00+00:00,2026-02-28 17:55:00+00:00,30,WIN,WIN,6.948195433341575,-0.13780918727915223,0.0070671378091908986,0.16607773851590077,False,0
CLOCK_SUPPORT,reference_validation,2026-03-03 17:00:00+00:00,2026-03-03 23:10:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-11.167105715267468,-0.054989816700610226,0.02443991853360583,0.08350305498981607,False,0
CLOCK_SUPPORT,reference_validation,2026-03-03 17:00:00+00:00,2026-03-03 23:10:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-11.167105715267468,-0.042769857433810204,0.02443991853360583,0.08961303462321753,False,0
CLOCK_SUPPORT,reference_validation,2026-03-03 17:00:00+00:00,2026-03-03 23:10:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-11.167105715267468,-0.0020366598778014506,0.02443991853360583,0.08961303462321753,False,0
CLOCK_SUPPORT,reference_validation,2026-03-03 17:00:00+00:00,2026-03-03 23:10:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-11.167105715267468,-0.059063136456213125,0.02443991853360583,0.15682281059063066,False,0
CLOCK_SUPPORT,reference_validation,2026-03-04 17:00:00+00:00,2026-03-04 19:15:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-2.5773195876289123,0.025906735751293864,0.04145077720207166,0.1217616580310878,True,1
