rule,source_tf,family,side_type,mode,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,router_rank
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,56907,2026-06-29 03:00:00+00:00,LONG,59883.2,H1|SWING2_HIGH|2026-06-28T22:00:00+00:00,2026-W27,2026-06-29 04:00:00+00:00,2026-06-29 05:00:00+00:00,60019.9,60710.12885000001,59509.73085000001,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,reference_validation,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,57087,2026-07-06 15:00:00+00:00,LONG,63226.4,H1|SWING2_HIGH|2026-07-06T08:00:00+00:00,2026-W28,2026-07-06 16:00:00+00:00,2026-07-06 21:00:00+00:00,63523.0,64253.514500000005,62983.054500000006,TP,0.010000000000000066,6,PRIMARY_RULE,PRIMARY_RULE,reference_validation,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,57263,2026-07-13 23:00:00+00:00,LONG,62299.0,H1|SWING2_HIGH|2026-07-13T20:00:00+00:00,2026-W29,2026-07-14 00:00:00+00:00,2026-07-14 12:00:00+00:00,62307.0,63023.5305,61777.3905,TP,0.010000000000000066,13,PRIMARY_RULE,PRIMARY_RULE,reference_validation,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,57410,2026-07-20 02:00:00+00:00,LONG,64733.0,H1|SWING2_HIGH|2026-07-19T17:00:00+00:00,2026-W30,2026-07-20 03:00:00+00:00,2026-07-20 05:00:00+00:00,64800.1,65545.30115,64249.29915,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,reference_validation,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,57786,2026-08-04 18:00:00+00:00,LONG,64200.0,H1|SWING2_HIGH|2026-08-04T15:00:00+00:00,2026-W32,2026-08-04 19:00:00+00:00,2026-08-05 20:00:00+00:00,64270.8,65009.91420000001,63724.49820000001,TP,0.010000000000000066,26,PRIMARY_RULE,PRIMARY_RULE,august,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,57961,2026-08-12 01:00:00+00:00,LONG,63757.5,H1|SWING2_HIGH|2026-08-11T21:00:00+00:00,2026-W33,2026-08-12 02:00:00+00:00,2026-08-13 16:00:00+00:00,63796.0,64529.654,63253.734000000004,SL,-0.009999999999999952,39,PRIMARY_RULE,PRIMARY_RULE,august,
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,17592,2022-01-03 00:00:00+00:00,SHORT,47261.81,H1|PREV_OPEN|2022-01-02T23:00:00+00:00,2022-W01,2022-01-03 01:00:00+00:00,2022-01-03 12:00:00+00:00,47059.44,46518.256440000005,47459.44524,SL,-0.009999999999999952,12,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,17767,2022-01-10 07:00:00+00:00,SHORT,42039.06,H1|PREV_HIGH|2022-01-10T06:00:00+00:00,2022-W02,2022-01-10 08:00:00+00:00,2022-01-10 11:00:00+00:00,42035.0,41551.5975,42392.2975,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,17935,2022-01-17 07:00:00+00:00,SHORT,42649.7,H1|PREV_OPEN|2022-01-17T06:00:00+00:00,2022-W03,2022-01-17 08:00:00+00:00,2022-01-17 16:00:00+00:00,42638.1,42147.76185,43000.52385,TP,0.009999999999999955,9,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,18100,2022-01-24 04:00:00+00:00,SHORT,35384.6,H1|PREV_HIGH|2022-01-24T03:00:00+00:00,2022-W04,2022-01-24 05:00:00+00:00,2022-01-24 08:00:00+00:00,35106.28,34702.55778,35404.683379999995,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,18268,2022-01-31 04:00:00+00:00,SHORT,36965.9,H1|PREV_OPEN|2022-01-31T03:00:00+00:00,2022-W05,2022-01-31 05:00:00+00:00,2022-01-31 09:00:00+00:00,36895.0,36470.707500000004,37208.6075,SL,-0.009999999999999952,5,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,18435,2022-02-07 03:00:00+00:00,LONG,42656.8,H1|SWING2_HIGH|2022-02-06T23:00:00+00:00,2022-W06,2022-02-07 04:00:00+00:00,2022-02-07 09:00:00+00:00,42784.68,43276.70382,42421.010220000004,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,18604,2022-02-14 04:00:00+00:00,SHORT,41949.0,H1|PREV_HIGH|2022-02-14T03:00:00+00:00,2022-W07,2022-02-14 05:00:00+00:00,2022-02-14 07:00:00+00:00,41940.0,41457.69,42296.49,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,18769,2022-02-21 01:00:00+00:00,LONG,38958.2,H1|R6_HIGH|2022-02-20T23:00:00+00:00,2022-W08,2022-02-21 02:00:00+00:00,2022-02-21 03:00:00+00:00,39111.9,39561.686850000006,38779.44885,SL,-0.010000000000000063,2,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,18940,2022-02-28 04:00:00+00:00,SHORT,37865.3,H1|PREV_HIGH|2022-02-28T03:00:00+00:00,2022-W09,2022-02-28 05:00:00+00:00,2022-02-28 06:00:00+00:00,37789.0,37354.4265,38110.2065,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,19105,2022-03-07 01:00:00+00:00,SHORT,38524.0,H1|PREV_HIGH|2022-03-07T00:00:00+00:00,2022-W10,2022-03-07 02:00:00+00:00,2022-03-07 02:00:00+00:00,38310.1,37869.53385,38635.73585,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,19276,2022-03-14 04:00:00+00:00,LONG,38338.0,H1|SWING2_HIGH|2022-03-14T01:00:00+00:00,2022-W11,2022-03-14 05:00:00+00:00,2022-03-14 07:00:00+00:00,38500.3,38943.05345000001,38173.047450000005,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,19441,2022-03-21 01:00:00+00:00,SHORT,41419.7,H1|PREV_HIGH|2022-03-21T00:00:00+00:00,2022-W12,2022-03-21 02:00:00+00:00,2022-03-21 02:00:00+00:00,41215.1,40741.12635,41565.428349999995,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,19609,2022-03-28 01:00:00+00:00,SHORT,46820.9,H1|PREV_OPEN|2022-03-28T00:00:00+00:00,2022-W13,2022-03-28 02:00:00+00:00,2022-03-28 04:00:00+00:00,46799.0,46260.8115,47196.7915,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,19778,2022-04-04 02:00:00+00:00,SHORT,46032.1,H1|PREV_HIGH|2022-04-04T01:00:00+00:00,2022-W14,2022-04-04 03:00:00+00:00,2022-04-04 17:00:00+00:00,46022.1,45492.84585,46413.28784999999,TP,0.010000000000000066,15,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,19945,2022-04-11 01:00:00+00:00,SHORT,42373.1,H1|PREV_HIGH|2022-04-11T00:00:00+00:00,2022-W15,2022-04-11 02:00:00+00:00,2022-04-11 09:00:00+00:00,42150.0,41665.275,42508.275,TP,0.009999999999999955,8,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,20113,2022-04-18 01:00:00+00:00,SHORT,39750.0,H1|PREV_HIGH|2022-04-18T00:00:00+00:00,2022-W16,2022-04-18 02:00:00+00:00,2022-04-18 04:00:00+00:00,39732.3,39275.37855,40070.02455,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,20282,2022-04-25 02:00:00+00:00,SHORT,39130.0,H1|PREV_HIGH|2022-04-25T01:00:00+00:00,2022-W17,2022-04-25 03:00:00+00:00,2022-04-25 06:00:00+00:00,39066.6,38617.3341,39398.666099999995,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,20448,2022-05-02 00:00:00+00:00,LONG,38600.0,H1|R6_HIGH|2022-05-01T23:00:00+00:00,2022-W18,2022-05-02 01:00:00+00:00,2022-05-02 04:00:00+00:00,38648.9,39093.36235,38320.38435,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,20617,2022-05-09 01:00:00+00:00,SHORT,34238.0,H1|PREV_HIGH|2022-05-09T00:00:00+00:00,2022-W19,2022-05-09 02:00:00+00:00,2022-05-09 02:00:00+00:00,34050.1,33658.52385,34339.52585,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,20789,2022-05-16 05:00:00+00:00,SHORT,30436.9,H1|PREV_HIGH|2022-05-16T04:00:00+00:00,2022-W20,2022-05-16 06:00:00+00:00,2022-05-16 06:00:00+00:00,30279.9,29931.681150000004,30537.27915,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,20956,2022-05-23 04:00:00+00:00,SHORT,30197.7,H1|PREV_HIGH|2022-05-23T03:00:00+00:00,2022-W21,2022-05-23 05:00:00+00:00,2022-05-23 06:00:00+00:00,30117.8,29771.4453,30373.8013,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,21120,2022-05-30 00:00:00+00:00,SHORT,29415.8,H1|PREV_OPEN|2022-05-29T23:00:00+00:00,2022-W22,2022-05-30 01:00:00+00:00,2022-05-30 01:00:00+00:00,29318.2,28981.0407,29567.4047,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,21288,2022-06-06 00:00:00+00:00,LONG,30123.8,H1|SWING2_HIGH|2022-06-05T20:00:00+00:00,2022-W23,2022-06-06 01:00:00+00:00,2022-06-06 01:00:00+00:00,30285.3,30633.58095,30027.87495,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,21460,2022-06-13 04:00:00+00:00,SHORT,25658.7,H1|PREV_HIGH|2022-06-13T03:00:00+00:00,2022-W24,2022-06-13 05:00:00+00:00,2022-06-13 05:00:00+00:00,25373.8,25082.0013,25589.4773,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,21627,2022-06-20 03:00:00+00:00,SHORT,20109.6,H1|PREV_HIGH|2022-06-20T02:00:00+00:00,2022-W25,2022-06-20 04:00:00+00:00,2022-06-20 04:00:00+00:00,19966.7,19737.08295,20136.41695,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,21793,2022-06-27 01:00:00+00:00,SHORT,21113.9,H1|PREV_HIGH|2022-06-27T00:00:00+00:00,2022-W26,2022-06-27 02:00:00+00:00,2022-06-27 04:00:00+00:00,21080.0,20837.58,21259.18,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,21960,2022-07-04 00:00:00+00:00,SHORT,19331.9,H1|PREV_HIGH|2022-07-03T23:00:00+00:00,2022-W27,2022-07-04 01:00:00+00:00,2022-07-04 09:00:00+00:00,19254.9,19033.468650000003,19418.56665,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,22128,2022-07-11 00:00:00+00:00,SHORT,20830.1,H1|PREV_OPEN|2022-07-10T23:00:00+00:00,2022-W28,2022-07-11 01:00:00+00:00,2022-07-11 01:00:00+00:00,20804.1,20564.85285,20980.934849999998,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,22299,2022-07-18 03:00:00+00:00,SHORT,21368.9,H1|PREV_HIGH|2022-07-18T02:00:00+00:00,2022-W29,2022-07-18 04:00:00+00:00,2022-07-18 05:00:00+00:00,21274.1,21029.44785,21454.929849999997,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,22470,2022-07-25 06:00:00+00:00,SHORT,21926.1,H1|PREV_HIGH|2022-07-25T05:00:00+00:00,2022-W30,2022-07-25 07:00:00+00:00,2022-07-25 08:00:00+00:00,21896.7,21644.88795,22082.82195,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,22634,2022-08-01 02:00:00+00:00,SHORT,23432.6,H1|PREV_HIGH|2022-08-01T01:00:00+00:00,2022-W31,2022-08-01 03:00:00+00:00,2022-08-01 06:00:00+00:00,23412.0,23142.762000000002,23611.002,TP,0.009999999999999844,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,22803,2022-08-08 03:00:00+00:00,SHORT,23316.0,H1|PREV_HIGH|2022-08-08T02:00:00+00:00,2022-W32,2022-08-08 04:00:00+00:00,2022-08-08 06:00:00+00:00,23294.5,23026.613250000002,23492.503249999998,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,22971,2022-08-15 03:00:00+00:00,SHORT,24917.3,H1|PREV_HIGH|2022-08-15T02:00:00+00:00,2022-W33,2022-08-15 04:00:00+00:00,2022-08-15 06:00:00+00:00,24856.2,24570.353700000003,25067.4777,TP,0.009999999999999844,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,23138,2022-08-22 02:00:00+00:00,SHORT,21468.6,H1|PREV_HIGH|2022-08-22T01:00:00+00:00,2022-W34,2022-08-22 03:00:00+00:00,2022-08-22 07:00:00+00:00,21463.0,21216.1755,21645.4355,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,23312,2022-08-29 08:00:00+00:00,SHORT,19896.1,H1|PREV_HIGH|2022-08-29T07:00:00+00:00,2022-W35,2022-08-29 09:00:00+00:00,2022-08-29 12:00:00+00:00,19782.8,19555.2978,19950.9538,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,23476,2022-09-05 04:00:00+00:00,SHORT,19894.1,H1|PREV_HIGH|2022-09-05T03:00:00+00:00,2022-W36,2022-09-05 05:00:00+00:00,2022-09-05 11:00:00+00:00,19878.0,19649.403000000002,20046.963,TP,0.009999999999999844,7,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,23641,2022-09-12 01:00:00+00:00,LONG,21883.4,H1|SWING2_HIGH|2022-09-11T17:00:00+00:00,2022-W37,2022-09-12 02:00:00+00:00,2022-09-12 02:00:00+00:00,22036.5,22289.91975,21849.18975,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,23812,2022-09-19 04:00:00+00:00,SHORT,18821.6,H1|PREV_HIGH|2022-09-19T03:00:00+00:00,2022-W38,2022-09-19 05:00:00+00:00,2022-09-19 05:00:00+00:00,18804.4,18588.149400000002,18964.2374,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,23976,2022-09-26 00:00:00+00:00,SHORT,18834.9,H1|PREV_HIGH|2022-09-25T23:00:00+00:00,2022-W39,2022-09-26 01:00:00+00:00,2022-09-26 02:00:00+00:00,18765.7,18549.89445,18925.20845,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,24148,2022-10-03 04:00:00+00:00,SHORT,19129.2,H1|PREV_OPEN|2022-10-03T03:00:00+00:00,2022-W40,2022-10-03 05:00:00+00:00,2022-10-03 05:00:00+00:00,19090.0,18870.465,19252.265,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,24313,2022-10-10 01:00:00+00:00,SHORT,19513.0,H1|PREV_HIGH|2022-10-10T00:00:00+00:00,2022-W41,2022-10-10 02:00:00+00:00,2022-10-10 08:00:00+00:00,19492.0,19267.842,19657.682,TP,0.009999999999999955,7,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,24480,2022-10-17 00:00:00+00:00,SHORT,19289.8,H1|PREV_OPEN|2022-10-16T23:00:00+00:00,2022-W42,2022-10-17 01:00:00+00:00,2022-10-17 10:00:00+00:00,19220.0,18998.97,19383.37,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,24648,2022-10-24 00:00:00+00:00,SHORT,19584.1,H1|PREV_OPEN|2022-10-23T23:00:00+00:00,2022-W43,2022-10-24 01:00:00+00:00,2022-10-24 04:00:00+00:00,19510.4,19286.030400000003,19676.238400000002,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,24816,2022-10-31 00:00:00+00:00,SHORT,20575.9,H1|PREV_OPEN|2022-10-30T23:00:00+00:00,2022-W44,2022-10-31 01:00:00+00:00,2022-10-31 09:00:00+00:00,20532.7,20296.57395,20707.22795,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,24986,2022-11-07 02:00:00+00:00,SHORT,20990.7,H1|PREV_HIGH|2022-11-07T01:00:00+00:00,2022-W45,2022-11-07 03:00:00+00:00,2022-11-07 07:00:00+00:00,20977.4,20736.159900000002,21155.7079,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,25158,2022-11-14 06:00:00+00:00,LONG,16578.8,H1|SWING2_HIGH|2022-11-13T20:00:00+00:00,2022-W46,2022-11-14 07:00:00+00:00,2022-11-14 07:00:00+00:00,16627.9,16819.120850000003,16486.562850000002,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,25321,2022-11-21 01:00:00+00:00,SHORT,16272.7,H1|PREV_OPEN|2022-11-21T00:00:00+00:00,2022-W47,2022-11-21 02:00:00+00:00,2022-11-21 02:00:00+00:00,16204.4,16018.0494,16342.1374,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,25491,2022-11-28 03:00:00+00:00,SHORT,16181.3,H1|PREV_HIGH|2022-11-28T02:00:00+00:00,2022-W48,2022-11-28 04:00:00+00:00,2022-11-28 16:00:00+00:00,16169.0,15983.0565,16306.4365,SL,-0.009999999999999952,13,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,25656,2022-12-05 00:00:00+00:00,LONG,17150.0,H1|SWING2_HIGH|2022-12-04T18:00:00+00:00,2022-W49,2022-12-05 01:00:00+00:00,2022-12-05 04:00:00+00:00,17205.8,17403.6667,17059.5507,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,25833,2022-12-12 09:00:00+00:00,LONG,16939.0,H1|SWING2_HIGH|2022-12-12T05:00:00+00:00,2022-W50,2022-12-12 10:00:00+00:00,2022-12-12 21:00:00+00:00,16953.2,17148.1618,16809.097800000003,TP,0.010000000000000066,12,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,25996,2022-12-19 04:00:00+00:00,SHORT,16722.0,H1|PREV_HIGH|2022-12-19T03:00:00+00:00,2022-W51,2022-12-19 05:00:00+00:00,2022-12-19 22:00:00+00:00,16702.5,16510.42125,16844.47125,TP,0.010000000000000066,18,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,26161,2022-12-26 01:00:00+00:00,LONG,16840.2,H1|SWING2_HIGH|2022-12-25T21:00:00+00:00,2022-W52,2022-12-26 02:00:00+00:00,2022-12-27 17:00:00+00:00,16845.6,17039.3244,16702.4124,SL,-0.00999999999999984,40,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,26328,2023-01-02 00:00:00+00:00,SHORT,16594.4,H1|PREV_OPEN|2023-01-01T23:00:00+00:00,2023-W01,2023-01-02 01:00:00+00:00,2023-01-02 07:00:00+00:00,16578.0,16387.353,16718.913,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,26496,2023-01-09 00:00:00+00:00,SHORT,17181.1,H1|PREV_HIGH|2023-01-08T23:00:00+00:00,2023-W02,2023-01-09 01:00:00+00:00,2023-01-09 15:00:00+00:00,17178.9,16981.342650000002,17324.92065,SL,-0.009999999999999952,15,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,26664,2023-01-16 00:00:00+00:00,LONG,20970.0,H1|R6_HIGH|2023-01-15T22:00:00+00:00,2023-W03,2023-01-16 01:00:00+00:00,2023-01-16 01:00:00+00:00,20981.5,21222.78725,20803.15725,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,26832,2023-01-23 00:00:00+00:00,SHORT,22770.0,H1|PREV_HIGH|2023-01-22T23:00:00+00:00,2023-W04,2023-01-23 01:00:00+00:00,2023-01-23 10:00:00+00:00,22743.1,22481.55435,22936.416349999996,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,27001,2023-01-30 01:00:00+00:00,SHORT,23740.2,H1|PREV_OPEN|2023-01-30T00:00:00+00:00,2023-W05,2023-01-30 02:00:00+00:00,2023-01-30 09:00:00+00:00,23672.7,23400.46395,23873.91795,TP,0.009999999999999955,8,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,27168,2023-02-06 00:00:00+00:00,LONG,23025.0,H1|R6_HIGH|2023-02-05T22:00:00+00:00,2023-W06,2023-02-06 01:00:00+00:00,2023-02-06 03:00:00+00:00,23050.0,23315.075,22854.075,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,27336,2023-02-13 00:00:00+00:00,SHORT,21823.7,H1|PREV_HIGH|2023-02-12T23:00:00+00:00,2023-W07,2023-02-13 01:00:00+00:00,2023-02-13 09:00:00+00:00,21800.0,21549.3,21985.3,TP,0.010000000000000066,9,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,27510,2023-02-20 06:00:00+00:00,SHORT,24506.3,H1|PREV_HIGH|2023-02-20T05:00:00+00:00,2023-W08,2023-02-20 07:00:00+00:00,2023-02-20 09:00:00+00:00,24500.2,24218.4477,24708.451699999998,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,1.0
