partition,date_utc,signal_ts,signal_bar_start,session_end,H,L,range,F15,status,k1_episode_bars,h2_bar_start,h2_episode_bars,leave2_bar_start,eligible_start,filled,fill_bar_start,h3_bar_start,h3_after_fill,terminal
development,2024-11-12,2024-11-12 13:40:00+00:00,2024-11-12 13:35:00+00:00,2024-11-12 20:00:00+00:00,89590.2,85500.0,4090.199999999997,86113.53,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 13:55:00+00:00,2024-11-18 20:00:00+00:00,92338.9,89502.0,2836.899999999994,89927.535,OPPOSITE_BREAK_BEFORE_H2,2,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:40:00+00:00,2024-11-22 20:00:00+00:00,99340.0,97600.1,1739.8999999999942,97861.085,FILLED,2,2024-11-22 14:00:00+00:00,1,2024-11-22 14:05:00+00:00,2024-11-22 14:10:00+00:00,True,2024-11-22 14:15:00+00:00,2024-11-22 14:30:00+00:00,True,H3_ARRIVAL
development,2024-12-04,2024-12-04 13:35:00+00:00,2024-12-04 13:30:00+00:00,2024-12-04 20:00:00+00:00,97041.1,95706.5,1334.6000000000058,95906.69,BREAKDOWN_DURING_H2_EPISODE,1,2024-12-04 13:40:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
development,2024-12-23,2024-12-23 13:45:00+00:00,2024-12-23 13:40:00+00:00,2024-12-23 20:00:00+00:00,96499.0,94974.2,1524.800000000003,95202.92,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 13:50:00+00:00,2020-01-02 20:00:00+00:00,7175.0,7106.75,68.25,7116.9875,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-01-17,2020-01-17 14:25:00+00:00,2020-01-17 14:20:00+00:00,2020-01-17 20:00:00+00:00,9039.0,8800.0,239.0,8835.85,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 16:35:00+00:00,2020-01-22 20:00:00+00:00,8749.0,8616.09,132.90999999999985,8636.0265,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2020-01-23,2020-01-23 13:40:00+00:00,2020-01-23 13:35:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,251.0,8411.65,BREAKDOWN_DURING_H2_EPISODE,1,2020-01-23 13:45:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-02-03,2020-02-03 15:30:00+00:00,2020-02-03 15:25:00+00:00,2020-02-03 20:00:00+00:00,9407.0,9304.0,103.0,9319.45,BREAKDOWN_DURING_H2_EPISODE,2,2020-02-03 15:45:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 15:45:00+00:00,2020-02-24 20:00:00+00:00,9848.2,9702.0,146.20000000000073,9723.93,FILLED,4,2020-02-24 16:15:00+00:00,1,2020-02-24 16:20:00+00:00,2020-02-24 16:25:00+00:00,True,2020-02-24 16:25:00+00:00,,False,BREAKDOWN_BEFORE_H3
external,2020-02-26,2020-02-26 14:05:00+00:00,2020-02-26 14:00:00+00:00,2020-02-26 20:00:00+00:00,9300.0,9016.66,283.34000000000015,9059.161,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:05:00+00:00,2020-03-03 20:00:00+00:00,8907.0,8737.07,169.9300000000003,8762.5595,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-03-09,2020-03-09 13:40:00+00:00,2020-03-09 13:35:00+00:00,2020-03-09 20:00:00+00:00,7996.28,7762.06,234.21999999999935,7797.193,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-03-11,2020-03-11 15:40:00+00:00,2020-03-11 15:35:00+00:00,2020-03-11 20:00:00+00:00,7930.0,7758.18,171.8199999999997,7783.953,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-03-24,2020-03-24 15:10:00+00:00,2020-03-24 15:05:00+00:00,2020-03-24 20:00:00+00:00,6840.0,6500.68,339.3199999999997,6551.578,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:45:00+00:00,2020-03-27 20:00:00+00:00,6699.0,6579.0,120.0,6597.0,FILLED,1,2020-03-27 14:00:00+00:00,1,2020-03-27 14:05:00+00:00,2020-03-27 14:10:00+00:00,True,2020-03-27 14:30:00+00:00,,False,SESSION_END
external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:35:00+00:00,2020-04-01 20:00:00+00:00,6337.0,6180.0,157.0,6203.55,FILLED,1,2020-04-01 16:00:00+00:00,1,2020-04-01 16:05:00+00:00,2020-04-01 16:10:00+00:00,True,2020-04-01 16:10:00+00:00,,False,BREAKDOWN_BEFORE_H3
external,2020-04-03,2020-04-03 14:00:00+00:00,2020-04-03 13:55:00+00:00,2020-04-03 20:00:00+00:00,7049.11,6835.0,214.10999999999967,6867.1165,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 13:55:00+00:00,2020-04-08 20:00:00+00:00,7343.46,7210.46,133.0,7230.41,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:30:00+00:00,2020-04-17 20:00:00+00:00,7122.64,7013.33,109.3100000000004,7029.7265,CLEAN_NO_FILL,2,2020-04-17 14:35:00+00:00,1,2020-04-17 14:40:00+00:00,2020-04-17 14:45:00+00:00,False,,2020-04-17 14:45:00+00:00,False,H3_ARRIVAL
external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 13:30:00+00:00,2020-04-27 20:00:00+00:00,7738.0,7650.0,88.0,7663.2,FILLED,1,2020-04-27 14:40:00+00:00,2,2020-04-27 14:50:00+00:00,2020-04-27 14:55:00+00:00,True,2020-04-27 14:55:00+00:00,2020-04-27 17:00:00+00:00,True,H3_ARRIVAL
external,2020-04-28,2020-04-28 15:00:00+00:00,2020-04-28 14:55:00+00:00,2020-04-28 20:00:00+00:00,7760.0,7681.05,78.94999999999982,7692.8925,NO_H2_BY_SESSION_END,3,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2020-05-01,2020-05-01 14:05:00+00:00,2020-05-01 14:00:00+00:00,2020-05-01 20:00:00+00:00,9065.0,8755.0,310.0,8801.5,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 16:35:00+00:00,2020-05-11 20:00:00+00:00,9164.0,8472.01,691.9899999999998,8575.808500000001,BREAKDOWN_DURING_H2_EPISODE,3,2020-05-11 17:55:00+00:00,2,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:05:00+00:00,2020-05-15 20:00:00+00:00,9700.0,9460.0,240.0,9496.0,CLEAN_NO_FILL,1,2020-05-15 15:30:00+00:00,1,2020-05-15 15:35:00+00:00,2020-05-15 15:40:00+00:00,False,,,False,BREAKDOWN_BEFORE_H3
external,2020-05-21,2020-05-21 14:10:00+00:00,2020-05-21 14:05:00+00:00,2020-05-21 20:00:00+00:00,9498.49,9225.53,272.9599999999991,9266.474,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:15:00+00:00,2020-05-29 20:00:00+00:00,9590.0,9339.97,250.03000000000065,9377.4745,NO_H2_BY_SESSION_END,2,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2020-06-03,2020-06-03 14:15:00+00:00,2020-06-03 14:10:00+00:00,2020-06-03 20:00:00+00:00,9644.0,9486.34,157.65999999999985,9509.989,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2020-06-17,2020-06-17 13:35:00+00:00,2020-06-17 13:30:00+00:00,2020-06-17 20:00:00+00:00,9569.0,9450.0,119.0,9467.85,BREAKDOWN_DURING_H2_EPISODE,1,2020-06-17 13:50:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-06-18,2020-06-18 16:20:00+00:00,2020-06-18 16:15:00+00:00,2020-06-18 20:00:00+00:00,9483.85,9373.3,110.55000000000109,9389.8825,BREAKDOWN_DURING_H2_EPISODE,1,2020-06-18 19:00:00+00:00,2,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-06-19,2020-06-19 18:35:00+00:00,2020-06-19 18:30:00+00:00,2020-06-19 20:00:00+00:00,9453.0,9270.08,182.92000000000007,9297.518,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2020-06-24,2020-06-24 15:45:00+00:00,2020-06-24 15:40:00+00:00,2020-06-24 20:00:00+00:00,9555.83,9257.76,298.0699999999997,9302.4705,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-06-29,2020-06-29 13:35:00+00:00,2020-06-29 13:30:00+00:00,2020-06-29 20:00:00+00:00,9136.66,9028.0,108.65999999999985,9044.298999999999,FILLED,1,2020-06-29 13:45:00+00:00,1,2020-06-29 13:50:00+00:00,2020-06-29 13:55:00+00:00,True,2020-06-29 13:55:00+00:00,,False,OPPOSITE_BREAK_BEFORE_H3
external,2020-07-09,2020-07-09 14:25:00+00:00,2020-07-09 14:20:00+00:00,2020-07-09 20:00:00+00:00,9435.0,9352.01,82.98999999999978,9364.4585,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-07-15,2020-07-15 16:55:00+00:00,2020-07-15 16:50:00+00:00,2020-07-15 20:00:00+00:00,9248.0,9190.0,58.0,9198.7,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-08-11,2020-08-11 13:35:00+00:00,2020-08-11 13:30:00+00:00,2020-08-11 20:00:00+00:00,11780.0,11583.0,197.0,11612.55,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-08-19,2020-08-19 15:00:00+00:00,2020-08-19 14:55:00+00:00,2020-08-19 20:00:00+00:00,11922.5,11741.87,180.6299999999992,11768.9645,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-08-21,2020-08-21 17:05:00+00:00,2020-08-21 17:00:00+00:00,2020-08-21 20:00:00+00:00,11842.01,11628.79,213.21999999999935,11660.773000000001,BREAKDOWN_DURING_H2_EPISODE,1,2020-08-21 18:15:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-08-25,2020-08-25 13:40:00+00:00,2020-08-25 13:35:00+00:00,2020-08-25 20:00:00+00:00,11662.71,11460.0,202.70999999999913,11490.4065,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-08-26,2020-08-26 13:35:00+00:00,2020-08-26 13:30:00+00:00,2020-08-26 20:00:00+00:00,11450.47,11266.83,183.63999999999942,11294.376,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
external,2020-08-27,2020-08-27 14:10:00+00:00,2020-08-27 14:05:00+00:00,2020-08-27 20:00:00+00:00,11593.0,11278.08,314.9200000000001,11325.318,BREAKDOWN_DURING_H2_EPISODE,3,2020-08-27 16:55:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-09-03,2020-09-03 15:40:00+00:00,2020-09-03 15:35:00+00:00,2020-09-03 20:00:00+00:00,11475.0,10612.16,862.8400000000001,10741.586,BREAKDOWN_DURING_H2_EPISODE,2,2020-09-03 16:50:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-09-04,2020-09-04 14:20:00+00:00,2020-09-04 14:15:00+00:00,2020-09-04 20:00:00+00:00,10530.37,10295.0,235.3700000000008,10330.3055,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-10-13,2020-10-13 13:35:00+00:00,2020-10-13 13:30:00+00:00,2020-10-13 20:00:00+00:00,11562.0,11372.06,189.9400000000005,11400.551,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-11-10,2020-11-10 15:00:00+00:00,2020-11-10 14:55:00+00:00,2020-11-10 20:00:00+00:00,15474.17,15164.2,309.96999999999935,15210.6955,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-11-18,2020-11-18 13:50:00+00:00,2020-11-18 13:45:00+00:00,2020-11-18 20:00:00+00:00,18292.67,17855.0,437.66999999999825,17920.6505,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 17:25:00+00:00,2020-11-26 20:00:00+00:00,17646.21,16312.0,1334.2099999999991,16512.1315,FILLED,1,2020-11-26 19:25:00+00:00,1,2020-11-26 19:30:00+00:00,2020-11-26 19:35:00+00:00,True,2020-11-26 19:35:00+00:00,,False,SESSION_END
external,2020-12-02,2020-12-02 15:05:00+00:00,2020-12-02 15:00:00+00:00,2020-12-02 20:00:00+00:00,19365.0,18800.0,565.0,18884.75,BREAKDOWN_DURING_H2_EPISODE,1,2020-12-02 15:30:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2020-12-07,2020-12-07 14:20:00+00:00,2020-12-07 14:15:00+00:00,2020-12-07 20:00:00+00:00,19396.61,19100.0,296.6100000000006,19144.4915,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-12-10,2020-12-10 13:40:00+00:00,2020-12-10 13:35:00+00:00,2020-12-10 20:00:00+00:00,18487.47,18080.0,407.47000000000116,18141.1205,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-12-18,2020-12-18 13:50:00+00:00,2020-12-18 13:45:00+00:00,2020-12-18 20:00:00+00:00,23330.0,22738.07,591.9300000000003,22826.8595,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2020-12-29,2020-12-29 16:10:00+00:00,2020-12-29 16:05:00+00:00,2020-12-29 20:00:00+00:00,27133.76,26454.18,679.5799999999981,26556.117,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-01-01,2021-01-01 18:45:00+00:00,2021-01-01 18:40:00+00:00,2021-01-01 20:00:00+00:00,29668.86,28900.0,768.8600000000006,29015.329,NO_H2_BY_SESSION_END,3,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2021-01-15,2021-01-15 14:25:00+00:00,2021-01-15 14:20:00+00:00,2021-01-15 20:00:00+00:00,38850.0,37232.0,1618.0,37474.7,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-01-21,2021-01-21 14:40:00+00:00,2021-01-21 14:35:00+00:00,2021-01-21 20:00:00+00:00,34728.2,31330.0,3398.199999999997,31839.73,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-02-04,2021-02-04 14:55:00+00:00,2021-02-04 14:50:00+00:00,2021-02-04 20:00:00+00:00,38833.0,36800.0,2033.0,37104.95,BREAKDOWN_DURING_H2_EPISODE,1,2021-02-04 15:00:00+00:00,2,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2021-02-10,2021-02-10 15:15:00+00:00,2021-02-10 15:10:00+00:00,2021-02-10 20:00:00+00:00,47475.0,44427.55,3047.449999999997,44884.6675,BREAKDOWN_DURING_H2_EPISODE,1,2021-02-10 15:25:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2021-02-17,2021-02-17 13:35:00+00:00,2021-02-17 13:30:00+00:00,2021-02-17 20:00:00+00:00,51806.46,50666.0,1140.4599999999991,50837.069,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
external,2021-03-18,2021-03-18 14:15:00+00:00,2021-03-18 14:10:00+00:00,2021-03-18 20:00:00+00:00,58726.81,57650.0,1076.8099999999977,57811.5215,OPPOSITE_BREAK_BEFORE_H2,2,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
external,2021-04-06,2021-04-06 14:05:00+00:00,2021-04-06 14:00:00+00:00,2021-04-06 20:00:00+00:00,59116.71,58340.48,776.2299999999959,58456.9145,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-05-04,2021-05-04 13:55:00+00:00,2021-05-04 13:50:00+00:00,2021-05-04 20:00:00+00:00,56670.0,55503.12,1166.8799999999974,55678.152,BREAKDOWN_BEFORE_H2,3,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-05-06,2021-05-06 15:55:00+00:00,2021-05-06 15:50:00+00:00,2021-05-06 20:00:00+00:00,58450.0,56848.04,1601.9599999999991,57088.334,BREAKDOWN_DURING_H2_EPISODE,1,2021-05-06 16:50:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2021-05-10,2021-05-10 14:05:00+00:00,2021-05-10 14:00:00+00:00,2021-05-10 20:00:00+00:00,58695.57,57446.09,1249.4800000000032,57633.511999999995,BREAKDOWN_DURING_H2_EPISODE,2,2021-05-10 14:15:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2021-05-12,2021-05-12 13:35:00+00:00,2021-05-12 13:30:00+00:00,2021-05-12 20:00:00+00:00,57265.0,55867.0,1398.0,56076.7,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-05-13,2021-05-13 16:55:00+00:00,2021-05-13 16:50:00+00:00,2021-05-13 20:00:00+00:00,50963.89,48500.0,2463.8899999999994,48869.5835,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-06-07,2021-06-07 14:55:00+00:00,2021-06-07 14:50:00+00:00,2021-06-07 20:00:00+00:00,36799.0,35903.03,895.9700000000012,36037.4255,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-06-10,2021-06-10 17:30:00+00:00,2021-06-10 17:25:00+00:00,2021-06-10 20:00:00+00:00,38489.0,36229.23,2259.769999999997,36568.1955,FILLED,2,2021-06-10 17:40:00+00:00,1,2021-06-10 17:45:00+00:00,2021-06-10 17:50:00+00:00,True,2021-06-10 18:00:00+00:00,,False,SESSION_END
external,2021-06-11,2021-06-11 15:05:00+00:00,2021-06-11 15:00:00+00:00,2021-06-11 20:00:00+00:00,37679.54,36890.58,788.9599999999991,37008.924,BREAKDOWN_DURING_H2_EPISODE,2,2021-06-11 15:15:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2021-06-18,2021-06-18 13:45:00+00:00,2021-06-18 13:40:00+00:00,2021-06-18 20:00:00+00:00,38000.0,37049.57,950.4300000000003,37192.1345,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-06-25,2021-06-25 14:50:00+00:00,2021-06-25 14:45:00+00:00,2021-06-25 20:00:00+00:00,34479.1,32637.0,1842.0999999999985,32913.315,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-07-07,2021-07-07 16:15:00+00:00,2021-07-07 16:10:00+00:00,2021-07-07 20:00:00+00:00,35089.56,34447.6,641.9599999999991,34543.894,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 13:30:00+00:00,2021-07-12 20:00:00+00:00,34450.0,33340.0,1110.0,33506.5,FILLED,1,2021-07-12 15:00:00+00:00,1,2021-07-12 15:05:00+00:00,2021-07-12 15:10:00+00:00,True,2021-07-12 15:30:00+00:00,2021-07-12 15:55:00+00:00,True,H3_ARRIVAL
external,2021-07-13,2021-07-13 19:30:00+00:00,2021-07-13 19:25:00+00:00,2021-07-13 20:00:00+00:00,33329.84,32259.0,1070.8399999999965,32419.626,FILLED,1,2021-07-13 19:35:00+00:00,1,2021-07-13 19:40:00+00:00,2021-07-13 19:45:00+00:00,True,2021-07-13 19:45:00+00:00,2021-07-13 19:55:00+00:00,True,H3_ARRIVAL
external,2021-07-19,2021-07-19 13:45:00+00:00,2021-07-19 13:40:00+00:00,2021-07-19 20:00:00+00:00,31659.44,30550.0,1109.4399999999987,30716.416,FILLED,1,2021-07-19 14:05:00+00:00,4,2021-07-19 14:25:00+00:00,2021-07-19 14:30:00+00:00,True,2021-07-19 14:30:00+00:00,2021-07-19 19:15:00+00:00,True,H3_ARRIVAL
external,2021-07-20,2021-07-20 14:20:00+00:00,2021-07-20 14:15:00+00:00,2021-07-20 20:00:00+00:00,29868.2,29250.0,618.2000000000007,29342.73,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
external,2021-07-28,2021-07-28 14:55:00+00:00,2021-07-28 14:50:00+00:00,2021-07-28 20:00:00+00:00,40894.0,39350.0,1544.0,39581.6,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-07-29,2021-07-29 18:35:00+00:00,2021-07-29 18:30:00+00:00,2021-07-29 20:00:00+00:00,40665.0,39400.0,1265.0,39589.75,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2021-08-03,2021-08-03 18:10:00+00:00,2021-08-03 18:05:00+00:00,2021-08-03 20:00:00+00:00,38799.56,37658.69,1140.8699999999953,37829.8205,NO_H2_BY_SESSION_END,1,,0,,,False,,,False,NO_H2_BY_SESSION_END
external,2021-08-12,2021-08-12 14:10:00+00:00,2021-08-12 14:05:00+00:00,2021-08-12 20:00:00+00:00,45680.0,44300.0,1380.0,44507.0,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-08-17,2021-08-17 14:30:00+00:00,2021-08-17 14:25:00+00:00,2021-08-17 20:00:00+00:00,47194.0,45884.79,1309.2099999999991,46081.171500000004,BREAKDOWN_DURING_H2_EPISODE,2,2021-08-17 15:00:00+00:00,1,,,False,,,False,BREAKDOWN_DURING_H2_EPISODE
external,2021-09-07,2021-09-07 14:05:00+00:00,2021-09-07 14:00:00+00:00,2021-09-07 20:00:00+00:00,52397.46,50500.0,1897.4599999999991,50784.619,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-09-10,2021-09-10 14:10:00+00:00,2021-09-10 14:05:00+00:00,2021-09-10 20:00:00+00:00,46538.5,45622.0,916.5,45759.475,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-09-17,2021-09-17 18:10:00+00:00,2021-09-17 18:05:00+00:00,2021-09-17 20:00:00+00:00,47988.0,47123.96,864.0400000000009,47253.566,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-09-27,2021-09-27 14:45:00+00:00,2021-09-27 14:40:00+00:00,2021-09-27 20:00:00+00:00,44100.0,43206.2,893.8000000000029,43340.27,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-09-28,2021-09-28 14:15:00+00:00,2021-09-28 14:10:00+00:00,2021-09-28 20:00:00+00:00,42566.85,41505.01,1061.8399999999965,41664.286,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-10-07,2021-10-07 14:40:00+00:00,2021-10-07 14:35:00+00:00,2021-10-07 20:00:00+00:00,54826.87,53666.0,1160.8700000000026,53840.1305,CLEAN_NO_FILL,2,2021-10-07 16:10:00+00:00,2,2021-10-07 16:20:00+00:00,2021-10-07 16:25:00+00:00,False,,,False,SESSION_END
external,2021-10-12,2021-10-12 14:50:00+00:00,2021-10-12 14:45:00+00:00,2021-10-12 20:00:00+00:00,57630.0,56707.43,922.5699999999997,56845.8155,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-10-14,2021-10-14 15:05:00+00:00,2021-10-14 15:00:00+00:00,2021-10-14 20:00:00+00:00,58199.2,57224.7,974.5,57370.875,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-10-26,2021-10-26 13:40:00+00:00,2021-10-26 13:35:00+00:00,2021-10-26 20:00:00+00:00,63194.0,62350.0,844.0,62476.6,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-11-01,2021-11-01 14:50:00+00:00,2021-11-01 14:45:00+00:00,2021-11-01 20:00:00+00:00,62543.58,61666.0,877.5800000000017,61797.637,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-11-09,2021-11-09 15:00:00+00:00,2021-11-09 14:55:00+00:00,2021-11-09 20:00:00+00:00,68300.0,67343.0,957.0,67486.55,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-11-10,2021-11-10 13:35:00+00:00,2021-11-10 13:30:00+00:00,2021-11-10 20:00:00+00:00,67186.0,66333.8,852.1999999999971,66461.63,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
external,2021-11-15,2021-11-15 14:15:00+00:00,2021-11-15 14:10:00+00:00,2021-11-15 20:00:00+00:00,66395.05,65326.39,1068.6600000000035,65486.689,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-11-24,2021-11-24 13:50:00+00:00,2021-11-24 13:45:00+00:00,2021-11-24 20:00:00+00:00,57499.02,56312.21,1186.8099999999977,56490.2315,BREAKDOWN_BEFORE_H2,1,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-12-14,2021-12-14 16:00:00+00:00,2021-12-14 15:55:00+00:00,2021-12-14 20:00:00+00:00,47958.62,46768.01,1190.6100000000006,46946.601500000004,BREAKDOWN_BEFORE_H2,2,,0,,,False,,,False,BREAKDOWN_BEFORE_H2
external,2021-12-20,2021-12-20 14:25:00+00:00,2021-12-20 14:20:00+00:00,2021-12-20 20:00:00+00:00,46548.04,45550.0,998.0400000000009,45699.706,OPPOSITE_BREAK_BEFORE_H2,1,,0,,,False,,,False,OPPOSITE_BREAK_BEFORE_H2
