partition,side,signal_ts,entry_ts,swing_level_ts,swing_level,prior_touches,touch_bucket,entry_px,stop_px,target_px,risk_pct,resolved,exit_ts,exit_px,gross_return,net_pnl_usd,exit_reason,hold_minutes
development,LONG,2023-10-15 16:00:00+00:00,2023-10-15 20:00:00+00:00,2023-10-15 00:00:00+00:00,26896.3,1,1,27030.1,26880.0,27330.299999999996,0.005553068616098296,True,2023-10-15 20:40:00+00:00,27330.299999999996,0.011106137232196556,5.1530686160982775,TP_2R,40.0
development,LONG,2023-10-16 04:00:00+00:00,2023-10-16 08:00:00+00:00,2023-10-15 20:00:00+00:00,27456.1,0,0,27837.2,27176.5,29158.600000000002,0.02373442731309186,True,2023-10-16 13:25:00+00:00,29158.600000000002,0.047468854626183665,23.334427313091833,TP_2R,325.0
development,LONG,2023-10-16 16:00:00+00:00,2023-10-16 20:00:00+00:00,2023-10-16 04:00:00+00:00,28168.6,1,1,28457.9,28050.0,29273.700000000004,0.014333453979387146,True,2023-10-20 03:15:00+00:00,29273.700000000004,0.028666907958774246,13.933453979387123,TP_2R,4755.0
development,LONG,2023-10-21 08:00:00+00:00,2023-10-21 12:00:00+00:00,2023-10-20 20:00:00+00:00,29784.5,0,0,29794.6,29614.1,30155.6,0.006058144764487525,True,2023-10-21 17:55:00+00:00,30155.6,0.012116289528975033,5.658144764487516,TP_2R,355.0
development,LONG,2023-10-23 00:00:00+00:00,2023-10-23 04:00:00+00:00,2023-10-22 04:00:00+00:00,30229.7,0,0,30723.9,29869.4,32432.9,0.027812224359537688,True,2023-10-23 22:40:00+00:00,32432.9,0.05562444871907535,27.412224359537674,TP_2R,1120.0
development,LONG,2023-10-25 12:00:00+00:00,2023-10-25 16:00:00+00:00,2023-10-25 00:00:00+00:00,34388.0,1,1,34841.5,34191.8,36140.899999999994,0.018647302785471265,True,2023-10-26 10:45:00+00:00,34191.8,-0.01864730278547122,-9.72365139273561,SL,1125.0
development,SHORT,2023-10-27 16:00:00+00:00,2023-10-27 20:00:00+00:00,2023-10-27 00:00:00+00:00,33774.0,0,0,33705.6,34042.2,33032.4,0.009986471090857263,True,2023-10-28 02:50:00+00:00,34042.2,-0.009986471090857263,-5.393235545428632,SL,410.0
development,LONG,2023-10-29 16:00:00+00:00,2023-10-29 20:00:00+00:00,2023-10-28 08:00:00+00:00,34535.8,1,1,34571.6,34382.0,34950.799999999996,0.005484270325932226,True,2023-10-30 02:00:00+00:00,34382.0,-0.005484270325932239,-3.1421351629661194,SL,360.0
development,LONG,2023-10-31 20:00:00+00:00,2023-11-01 00:00:00+00:00,2023-10-31 08:00:00+00:00,34563.6,1,1,34651.4,34439.5,35075.200000000004,0.006115193036933615,True,2023-11-01 02:00:00+00:00,34439.5,-0.006115193036933642,-3.4575965184668207,SL,120.0
development,SHORT,2023-11-01 12:00:00+00:00,2023-11-01 16:00:00+00:00,2023-11-01 04:00:00+00:00,34330.4,0,0,34296.9,35249.0,32392.700000000004,0.027760526461575202,True,2023-11-01 20:55:00+00:00,35249.0,-0.02776052646157523,-14.280263230787616,SL,295.0
development,SHORT,2023-11-02 12:00:00+00:00,2023-11-02 16:00:00+00:00,2023-11-02 04:00:00+00:00,35050.0,0,0,34645.1,35468.0,32999.299999999996,0.023752276656727835,True,2023-11-07 18:15:00+00:00,35468.0,-0.023752276656727744,-12.276138328363873,SL,7335.0
development,LONG,2023-11-09 00:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-07 20:00:00+00:00,35921.7,1,1,36455.5,35538.8,38288.899999999994,0.02514572561067595,True,2023-11-09 14:10:00+00:00,38288.899999999994,0.050291451221351924,24.74572561067596,TP_2R,610.0
development,LONG,2023-11-10 08:00:00+00:00,2023-11-10 12:00:00+00:00,2023-11-10 00:00:00+00:00,36940.6,0,0,37098.9,36350.0,38596.700000000004,0.020186582351498332,True,2023-11-13 21:35:00+00:00,36350.0,-0.020186582351498283,-10.493291175749142,SL,4895.0
development,SHORT,2023-11-14 12:00:00+00:00,2023-11-14 16:00:00+00:00,2023-11-14 00:00:00+00:00,36220.4,0,0,36168.8,36720.0,35066.40000000001,0.015239654066488162,True,2023-11-14 18:50:00+00:00,35066.40000000001,0.03047930813297628,14.839654066488139,TP_2R,170.0
development,LONG,2023-11-15 16:00:00+00:00,2023-11-15 20:00:00+00:00,2023-11-14 08:00:00+00:00,36779.9,0,0,37527.4,36256.0,40070.200000000004,0.03387924556457419,True,2023-11-16 15:45:00+00:00,36256.0,-0.03387924556457422,-17.33962278228711,SL,1185.0
development,LONG,2023-11-19 16:00:00+00:00,2023-11-19 20:00:00+00:00,2023-11-19 08:00:00+00:00,36720.9,0,0,36962.0,36515.5,37855.0,0.01207997402737947,True,2023-11-21 14:55:00+00:00,36515.5,-0.012079974027379481,-6.439987013689741,SL,2575.0
development,SHORT,2023-11-21 20:00:00+00:00,2023-11-22 00:00:00+00:00,2023-11-21 12:00:00+00:00,36212.2,0,0,35737.0,37190.0,32831.0,0.04065814142205557,True,2023-11-22 18:30:00+00:00,37190.0,-0.04065814142205548,-20.729070711027738,SL,1110.0
development,LONG,2023-11-24 08:00:00+00:00,2023-11-24 12:00:00+00:00,2023-11-23 08:00:00+00:00,37650.0,0,0,37749.8,37427.3,38394.8,0.008543091619028444,True,2023-11-24 15:35:00+00:00,38394.8,0.017086183238056885,8.143091619028441,TP_2R,215.0
development,SHORT,2023-11-26 12:00:00+00:00,2023-11-26 16:00:00+00:00,2023-11-26 00:00:00+00:00,37650.0,0,0,37418.0,37669.8,36914.399999999994,0.006729381581057323,True,2023-11-26 22:00:00+00:00,37669.8,-0.006729381581057403,-3.7646907905287015,SL,360.0
development,SHORT,2023-11-27 08:00:00+00:00,2023-11-27 12:00:00+00:00,2023-11-26 16:00:00+00:00,37126.0,1,1,37023.3,37457.0,36155.90000000001,0.011714244813401211,True,2023-11-28 15:40:00+00:00,37457.0,-0.011714244813401109,-6.257122406700555,SL,1660.0
development,LONG,2023-12-01 00:00:00+00:00,2023-12-01 04:00:00+00:00,2023-11-30 12:00:00+00:00,37964.6,0,0,38030.1,37600.0,38890.299999999996,0.011309462767649797,True,2023-12-01 16:30:00+00:00,38890.299999999996,0.02261892553529954,10.909462767649769,TP_2R,750.0
development,LONG,2023-12-02 16:00:00+00:00,2023-12-02 20:00:00+00:00,2023-12-02 04:00:00+00:00,38815.5,1,1,39416.4,38688.1,40873.00000000001,0.018477080606042227,True,2023-12-04 01:45:00+00:00,40873.00000000001,0.0369541612120845,18.07708060604225,TP_2R,1785.0
development,LONG,2023-12-05 16:00:00+00:00,2023-12-05 20:00:00+00:00,2023-12-04 20:00:00+00:00,42440.0,1,1,43834.0,42124.6,47252.8,0.03899712551900355,True,2023-12-11 02:10:00+00:00,42124.6,-0.038997125519003584,-19.89856275950179,SL,7570.0
development,LONG,2023-12-13 12:00:00+00:00,2023-12-13 16:00:00+00:00,2023-12-12 20:00:00+00:00,41577.0,0,0,41960.0,41010.6,43858.8,0.022626310772164,True,2023-12-18 01:35:00+00:00,41010.6,-0.022626310772164038,-11.71315538608202,SL,6335.0
development,LONG,2023-12-18 20:00:00+00:00,2023-12-19 00:00:00+00:00,2023-12-18 12:00:00+00:00,41780.0,0,0,42671.8,41590.0,44835.40000000001,0.02535163738112765,True,2023-12-29 22:20:00+00:00,41590.0,-0.025351637381127667,-13.075818690563834,SL,15740.0
development,SHORT,2023-12-31 20:00:00+00:00,2024-01-01 00:00:00+00:00,2023-12-31 12:00:00+00:00,42381.0,0,0,42314.0,42724.5,41493.0,0.009701280899938554,True,2024-01-01 01:35:00+00:00,42724.5,-0.009701280899938602,-5.250640449969302,SL,95.0
development,LONG,2024-01-01 16:00:00+00:00,2024-01-01 20:00:00+00:00,2024-01-01 00:00:00+00:00,42832.0,1,1,43556.2,42693.1,45282.399999999994,0.019815778235934233,True,2024-01-02 00:55:00+00:00,45282.399999999994,0.039631556471868556,19.41577823593428,TP_2R,295.0
development,SHORT,2024-01-03 08:00:00+00:00,2024-01-03 12:00:00+00:00,2024-01-02 20:00:00+00:00,44598.0,0,0,43728.9,45582.3,40022.1,0.0423838697063041,True,2024-01-08 17:55:00+00:00,45582.3,-0.042383869706304145,-21.591934853152072,SL,7555.0
development,SHORT,2024-01-12 12:00:00+00:00,2024-01-12 16:00:00+00:00,2024-01-11 16:00:00+00:00,45600.0,1,1,44495.1,46120.0,41245.299999999996,0.036518627893858006,True,2024-01-18 19:50:00+00:00,41245.299999999996,0.07303725578771603,36.11862789385801,TP_2R,8870.0
development,LONG,2024-01-19 16:00:00+00:00,2024-01-19 20:00:00+00:00,2024-01-19 04:00:00+00:00,41578.3,0,0,41818.6,40300.0,44855.799999999996,0.03631398468624006,True,2024-01-22 18:45:00+00:00,40300.0,-0.03631398468624003,-18.556992343120015,SL,4245.0
development,SHORT,2024-01-23 08:00:00+00:00,2024-01-23 12:00:00+00:00,2024-01-22 16:00:00+00:00,39402.0,0,0,38850.2,39862.9,36824.79999999999,0.026066789874955712,True,2024-01-23 23:50:00+00:00,39862.9,-0.02606678987495581,-13.433394937477905,SL,710.0
development,LONG,2024-01-26 08:00:00+00:00,2024-01-26 12:00:00+00:00,2024-01-26 00:00:00+00:00,40250.0,0,0,41271.9,39944.7,43926.30000000001,0.03215747275991666,True,2024-02-07 20:15:00+00:00,43926.30000000001,0.0643149455198333,31.757472759916652,TP_2R,17775.0
development,LONG,2024-02-08 12:00:00+00:00,2024-02-08 16:00:00+00:00,2024-02-08 00:00:00+00:00,44795.1,1,1,45406.4,44580.4,47058.4,0.018191268191268192,True,2024-02-09 11:45:00+00:00,47058.4,0.0363825363825363,17.791268191268152,TP_2R,1185.0
development,LONG,2024-02-11 00:00:00+00:00,2024-02-11 04:00:00+00:00,2024-02-09 16:00:00+00:00,48230.3,0,0,48517.6,47539.4,50473.99999999999,0.020161755734001623,True,2024-02-14 08:55:00+00:00,50473.99999999999,0.04032351146800317,19.761755734001586,TP_2R,4615.0
development,LONG,2024-02-15 00:00:00+00:00,2024-02-15 04:00:00+00:00,2024-02-14 12:00:00+00:00,52100.0,0,0,52379.9,51732.6,53674.50000000001,0.01235779373385598,True,2024-02-15 07:40:00+00:00,51732.6,-0.012357793733855926,-6.5788968669279635,SL,220.0
development,SHORT,2024-02-17 12:00:00+00:00,2024-02-17 16:00:00+00:00,2024-02-16 08:00:00+00:00,51611.7,1,1,51013.4,51777.0,49486.200000000004,0.014968616089105971,True,2024-02-17 21:20:00+00:00,51777.0,-0.014968616089106046,-7.884308044553023,SL,320.0
development,LONG,2024-02-18 20:00:00+00:00,2024-02-19 00:00:00+00:00,2024-02-18 08:00:00+00:00,52107.3,0,0,52175.9,51616.5,53294.700000000004,0.010721425025730298,True,2024-02-20 00:40:00+00:00,51616.5,-0.010721425025730258,-5.76071251286513,SL,1480.0
development,SHORT,2024-02-23 04:00:00+00:00,2024-02-23 08:00:00+00:00,2024-02-22 12:00:00+00:00,50967.5,0,0,50952.3,51352.6,50151.70000000001,0.00785636762226623,True,2024-02-23 14:20:00+00:00,51352.6,-0.00785636762226627,-4.328183811133135,SL,380.0
development,LONG,2024-02-24 16:00:00+00:00,2024-02-24 20:00:00+00:00,2024-02-23 12:00:00+00:00,51372.3,0,0,51589.9,51117.1,52535.50000000001,0.009164584540772572,True,2024-02-26 09:20:00+00:00,51117.1,-0.009164584540772625,-4.982292270386313,SL,2240.0
development,LONG,2024-02-26 12:00:00+00:00,2024-02-26 16:00:00+00:00,2024-02-25 20:00:00+00:00,52050.0,0,0,52872.2,50990.0,56636.59999999999,0.03559904827111407,True,2024-02-27 02:05:00+00:00,56636.59999999999,0.07119809654222808,35.199048271114044,TP_2R,605.0
development,LONG,2024-02-28 04:00:00+00:00,2024-02-28 08:00:00+00:00,2024-02-27 16:00:00+00:00,57679.5,0,0,58299.9,56932.2,61035.30000000001,0.023459731491820814,True,2024-02-28 13:25:00+00:00,61035.30000000001,0.04691946298364158,23.05973149182079,TP_2R,325.0
development,LONG,2024-03-03 12:00:00+00:00,2024-03-03 16:00:00+00:00,2024-03-03 04:00:00+00:00,62181.2,0,0,62210.8,61885.6,62861.20000000001,0.005227388170542805,True,2024-03-03 16:45:00+00:00,62861.20000000001,0.010454776341085603,4.827388170542801,TP_2R,45.0
development,LONG,2024-03-04 08:00:00+00:00,2024-03-04 12:00:00+00:00,2024-03-04 00:00:00+00:00,64429.3,0,0,65313.9,64078.2,67785.30000000002,0.018919403067341016,True,2024-03-04 20:35:00+00:00,67785.30000000002,0.03783880613468216,18.51940306734108,TP_2R,515.0
development,SHORT,2024-03-05 16:00:00+00:00,2024-03-05 20:00:00+00:00,2024-03-05 04:00:00+00:00,65021.1,0,0,61497.3,67096.5,50298.90000000001,0.09104789966388763,True,2024-03-06 08:10:00+00:00,67096.5,-0.09104789966388771,-45.92394983194385,SL,730.0
development,LONG,2024-03-08 16:00:00+00:00,2024-03-08 20:00:00+00:00,2024-03-07 16:00:00+00:00,68101.3,1,1,68921.9,66120.0,74525.69999999998,0.04065326115501741,True,2024-03-15 09:05:00+00:00,66120.0,-0.04065326115501744,-20.72663057750872,SL,9425.0
development,SHORT,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-15 20:00:00+00:00,67420.0,0,0,66969.1,68477.0,63953.30000000002,0.02251635455754959,True,2024-03-17 17:50:00+00:00,68477.0,-0.022516354557549523,-11.658177278774762,SL,1310.0
development,SHORT,2024-03-19 00:00:00+00:00,2024-03-19 04:00:00+00:00,2024-03-18 16:00:00+00:00,66601.6,0,0,65930.4,68178.6,61433.99999999997,0.034099595937534304,True,2024-03-20 04:30:00+00:00,61433.99999999997,0.06819919187506862,33.69959593753431,TP_2R,1470.0
development,LONG,2024-03-20 16:00:00+00:00,2024-03-20 20:00:00+00:00,2024-03-19 16:00:00+00:00,65802.8,0,0,65821.6,62057.7,73349.40000000002,0.05718335622348907,True,2024-04-13 20:05:00+00:00,62057.7,-0.057183356223489024,-28.99167811174451,SL,34565.0
development,LONG,2024-04-14 20:00:00+00:00,2024-04-15 00:00:00+00:00,2024-04-14 08:00:00+00:00,64891.6,0,0,65615.9,63300.0,70247.69999999998,0.035294798974029075,True,2024-04-15 18:15:00+00:00,63300.0,-0.035294798974029096,-18.047399487014545,SL,1095.0
development,SHORT,2024-04-16 12:00:00+00:00,2024-04-16 16:00:00+00:00,2024-04-15 16:00:00+00:00,62242.5,1,1,61749.2,63399.7,58448.2,0.02672909122709282,True,2024-04-16 21:10:00+00:00,63399.7,-0.02672909122709277,-13.764545613546387,SL,310.0
development,SHORT,2024-04-17 12:00:00+00:00,2024-04-17 16:00:00+00:00,2024-04-16 16:00:00+00:00,61680.0,0,0,60274.0,62957.2,54907.600000000006,0.04451670703786039,True,2024-04-18 11:25:00+00:00,62957.2,-0.04451670703786048,-22.65835351893024,SL,1165.0
development,LONG,2024-04-19 04:00:00+00:00,2024-04-19 08:00:00+00:00,2024-04-18 12:00:00+00:00,64100.0,0,0,64519.5,61701.3,70155.9,0.04367981772952359,True,2024-04-30 09:30:00+00:00,61701.3,-0.04367981772952356,-22.23990886476178,SL,15930.0
development,SHORT,2024-05-01 04:00:00+00:00,2024-05-01 08:00:00+00:00,2024-04-30 16:00:00+00:00,59150.0,0,0,57482.0,60331.8,51782.399999999994,0.049577258968024826,True,2024-05-03 12:35:00+00:00,60331.8,-0.049577258968024784,-25.18862948401239,SL,3155.0
development,LONG,2024-05-03 20:00:00+00:00,2024-05-04 00:00:00+00:00,2024-05-03 12:00:00+00:00,62239.6,0,0,62853.7,61931.1,64698.899999999994,0.014678531255916494,True,2024-05-06 08:15:00+00:00,64698.899999999994,0.0293570625118329,14.27853125591645,TP_2R,3375.0
development,SHORT,2024-05-06 16:00:00+00:00,2024-05-06 20:00:00+00:00,2024-05-05 20:00:00+00:00,63520.3,1,1,63199.9,63731.3,62137.1,0.008408241152280328,True,2024-05-07 01:20:00+00:00,63731.3,-0.008408241152280338,-4.604120576140169,SL,320.0
development,SHORT,2024-05-07 20:00:00+00:00,2024-05-08 00:00:00+00:00,2024-05-07 00:00:00+00:00,62805.6,1,1,62296.0,63177.3,60533.399999999994,0.014146975728778781,True,2024-05-09 22:45:00+00:00,63177.3,-0.014146975728778877,-7.473487864389439,SL,2805.0
development,LONG,2024-05-11 12:00:00+00:00,2024-05-11 16:00:00+00:00,2024-05-11 00:00:00+00:00,61079.4,0,0,61146.1,60602.6,62233.1,0.008888547266301531,True,2024-05-12 07:30:00+00:00,60602.6,-0.008888547266301505,-4.8442736331507525,SL,930.0
development,LONG,2024-05-13 04:00:00+00:00,2024-05-13 08:00:00+00:00,2024-05-12 16:00:00+00:00,61849.4,0,0,62296.5,60757.6,65374.3,0.02470283242236725,True,2024-05-15 18:35:00+00:00,65374.3,0.04940566484473452,24.30283242236726,TP_2R,3515.0
development,SHORT,2024-05-16 16:00:00+00:00,2024-05-16 20:00:00+00:00,2024-05-16 04:00:00+00:00,65633.0,1,1,65152.3,65809.6,63837.7,0.010088669164404063,True,2024-05-17 03:40:00+00:00,65809.6,-0.010088669164403985,-5.444334582201993,SL,460.0
development,LONG,2024-05-17 12:00:00+00:00,2024-05-17 16:00:00+00:00,2024-05-16 12:00:00+00:00,66800.0,0,0,67169.9,65773.8,69962.09999999998,0.02078460739110809,True,2024-05-20 19:30:00+00:00,69962.09999999998,0.0415692147822162,20.3846073911081,TP_2R,4530.0
development,LONG,2024-05-22 12:00:00+00:00,2024-05-22 16:00:00+00:00,2024-05-22 00:00:00+00:00,70423.2,0,0,70485.7,69466.7,72523.7,0.014456833088129933,True,2024-05-22 18:20:00+00:00,69466.7,-0.01445683308812995,-7.628416544064976,SL,140.0
development,SHORT,2024-05-22 20:00:00+00:00,2024-05-23 00:00:00+00:00,2024-05-22 04:00:00+00:00,69242.0,1,1,69219.2,69999.0,67659.59999999999,0.011265660394803796,True,2024-05-23 11:25:00+00:00,69999.0,-0.011265660394803811,-6.032830197401906,SL,685.0
development,SHORT,2024-05-23 12:00:00+00:00,2024-05-23 16:00:00+00:00,2024-05-22 20:00:00+00:00,68736.8,0,0,68102.9,70133.3,64042.09999999998,0.029813708373652353,True,2024-05-27 15:20:00+00:00,70133.3,-0.02981370837365227,-15.306854186826135,SL,5720.0
development,SHORT,2024-05-28 00:00:00+00:00,2024-05-28 04:00:00+00:00,2024-05-27 08:00:00+00:00,68268.7,0,0,68070.0,69628.0,64954.0,0.02288820332011165,True,2024-06-03 12:35:00+00:00,69628.0,-0.022888203320111655,-11.844101660055829,SL,9155.0
development,LONG,2024-06-04 12:00:00+00:00,2024-06-04 16:00:00+00:00,2024-06-03 12:00:00+00:00,70372.9,0,0,70492.1,68882.4,73711.50000000003,0.02283518294957891,True,2024-06-07 18:05:00+00:00,68882.4,-0.02283518294957887,-11.817591474789435,SL,4445.0
development,LONG,2024-06-09 12:00:00+00:00,2024-06-09 16:00:00+00:00,2024-06-09 04:00:00+00:00,69461.9,0,0,69530.1,69284.8,70020.70000000001,0.0035279684625795574,True,2024-06-10 07:55:00+00:00,69284.8,-0.0035279684625795227,-2.1639842312897613,SL,955.0
development,LONG,2024-06-10 12:00:00+00:00,2024-06-10 16:00:00+00:00,2024-06-09 16:00:00+00:00,69879.0,0,0,70090.9,69255.1,71762.49999999997,0.0119245151653066,True,2024-06-11 01:50:00+00:00,69255.1,-0.01192451516530657,-6.362257582653285,SL,590.0
development,LONG,2024-06-12 08:00:00+00:00,2024-06-12 12:00:00+00:00,2024-06-12 00:00:00+00:00,67624.2,0,0,67790.0,67346.6,68676.79999999999,0.0065407877268032774,True,2024-06-12 12:30:00+00:00,68676.79999999999,0.013081575453606664,6.140787726803332,TP_2R,30.0
development,SHORT,2024-06-13 12:00:00+00:00,2024-06-13 16:00:00+00:00,2024-06-13 00:00:00+00:00,66957.0,0,0,66464.3,68607.7,62177.500000000015,0.03224889151017906,True,2024-06-24 06:05:00+00:00,62177.500000000015,0.06449778302035813,31.848891510179065,TP_2R,15245.0
development,SHORT,2024-06-24 16:00:00+00:00,2024-06-24 20:00:00+00:00,2024-06-24 08:00:00+00:00,60500.0,0,0,59292.8,61018.6,55841.20000000001,0.029106400777160053,True,2024-06-25 03:05:00+00:00,61018.6,-0.02910640077715998,-14.95320038857999,SL,425.0
development,LONG,2024-06-25 12:00:00+00:00,2024-06-25 16:00:00+00:00,2024-06-25 00:00:00+00:00,61566.0,1,1,61775.9,60941.9,63443.9,0.013500410354199615,True,2024-06-26 17:05:00+00:00,60941.9,-0.013500410354199577,-7.150205177099789,SL,1505.0
development,LONG,2024-06-27 12:00:00+00:00,2024-06-27 16:00:00+00:00,2024-06-27 00:00:00+00:00,61327.9,1,1,61570.6,61137.7,62436.4,0.007030953084751513,True,2024-06-28 14:15:00+00:00,61137.7,-0.007030953084751546,-3.9154765423757727,SL,1335.0
development,LONG,2024-06-30 04:00:00+00:00,2024-06-30 08:00:00+00:00,2024-06-29 08:00:00+00:00,61232.0,0,0,61533.6,60705.0,63190.799999999996,0.01346581379929012,True,2024-07-01 01:05:00+00:00,63190.799999999996,0.026931627598580254,13.065813799290128,TP_2R,1025.0
development,SHORT,2024-07-02 12:00:00+00:00,2024-07-02 16:00:00+00:00,2024-07-01 12:00:00+00:00,62502.2,1,1,61945.0,63167.4,59500.2,0.019733634675922214,True,2024-07-03 21:00:00+00:00,59500.2,0.039467269351844414,19.33363467592221,TP_2R,1740.0
development,SHORT,2024-07-04 00:00:00+00:00,2024-07-04 04:00:00+00:00,2024-07-03 08:00:00+00:00,59515.1,1,1,59092.4,60500.0,56277.200000000004,0.023820322071873852,True,2024-07-05 02:50:00+00:00,56277.200000000004,0.04764064414374769,23.420322071873848,TP_2R,1370.0
development,LONG,2024-07-06 12:00:00+00:00,2024-07-06 16:00:00+00:00,2024-07-06 00:00:00+00:00,56975.0,0,0,57285.4,56475.7,58904.80000000001,0.014134491510926071,True,2024-07-07 21:20:00+00:00,56475.7,-0.01413449151092605,-7.467245755463026,SL,1760.0
development,LONG,2024-07-10 04:00:00+00:00,2024-07-10 08:00:00+00:00,2024-07-09 16:00:00+00:00,58290.6,0,0,58948.0,58153.3,60537.399999999994,0.01348137341385623,True,2024-07-10 12:30:00+00:00,58153.3,-0.013481373413856246,-7.140686706928124,SL,270.0
development,LONG,2024-07-11 08:00:00+00:00,2024-07-11 12:00:00+00:00,2024-07-11 00:00:00+00:00,58380.0,0,0,58754.0,58024.0,60214.0,0.012424685978826974,True,2024-07-11 14:15:00+00:00,58024.0,-0.012424685978826955,-6.612342989413477,SL,135.0
development,SHORT,2024-07-12 00:00:00+00:00,2024-07-12 04:00:00+00:00,2024-07-11 00:00:00+00:00,57030.0,0,0,56887.6,57554.4,55553.99999999999,0.011721359312046965,True,2024-07-12 13:15:00+00:00,57554.4,-0.011721359312046875,-6.260679656023438,SL,555.0
development,LONG,2024-07-13 08:00:00+00:00,2024-07-13 12:00:00+00:00,2024-07-12 16:00:00+00:00,58500.0,0,0,58514.0,57882.3,59777.399999999994,0.010795707010288086,True,2024-07-13 23:10:00+00:00,59777.399999999994,0.021591414020576183,10.39570701028809,TP_2R,670.0
development,LONG,2024-07-14 04:00:00+00:00,2024-07-14 08:00:00+00:00,2024-07-13 20:00:00+00:00,59850.0,0,0,60031.2,59387.4,61318.79999999999,0.010724423299883988,True,2024-07-14 21:55:00+00:00,61318.79999999999,0.02144884659976798,10.324423299883989,TP_2R,835.0
development,LONG,2024-07-16 16:00:00+00:00,2024-07-16 20:00:00+00:00,2024-07-16 04:00:00+00:00,64988.8,0,0,65125.2,64070.4,67234.79999999999,0.0161964953658491,True,2024-07-16 22:05:00+00:00,64070.4,-0.016196495365849106,-8.498247682924553,SL,125.0
development,SHORT,2024-07-17 20:00:00+00:00,2024-07-18 00:00:00+00:00,2024-07-16 20:00:00+00:00,64058.0,1,1,64055.8,64654.4,62858.600000000006,0.0093449773478748,True,2024-07-18 02:00:00+00:00,64654.4,-0.009344977347874872,-5.072488673937436,SL,120.0
development,SHORT,2024-07-18 12:00:00+00:00,2024-07-18 16:00:00+00:00,2024-07-18 00:00:00+00:00,63871.2,0,0,63500.1,65098.9,60302.49999999999,0.025177913105648698,True,2024-07-19 13:55:00+00:00,65098.9,-0.025177913105648653,-12.988956552824327,SL,1315.0
development,LONG,2024-07-21 20:00:00+00:00,2024-07-22 00:00:00+00:00,2024-07-20 16:00:00+00:00,67648.7,1,1,68138.0,67239.9,69934.20000000001,0.01318060406821459,True,2024-07-22 06:35:00+00:00,67239.9,-0.01318060406821464,-6.990302034107321,SL,395.0
development,SHORT,2024-07-23 16:00:00+00:00,2024-07-23 20:00:00+00:00,2024-07-23 04:00:00+00:00,66216.1,1,1,65516.2,66745.1,63058.39999999998,0.018757192877486922,True,2024-07-24 13:20:00+00:00,66745.1,-0.018757192877487006,-9.778596438743504,SL,1040.0
development,SHORT,2024-07-24 20:00:00+00:00,2024-07-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,65450.8,0,0,65350.7,66059.7,63932.7,0.010849156933284572,True,2024-07-25 02:45:00+00:00,63932.7,0.021698313866569174,10.449156933284586,TP_2R,165.0
development,LONG,2024-07-26 12:00:00+00:00,2024-07-26 16:00:00+00:00,2024-07-26 00:00:00+00:00,67470.4,0,0,67527.9,66865.7,68852.29999999999,0.009806317092638704,True,2024-07-27 13:10:00+00:00,68852.29999999999,0.019612634185277367,9.406317092638682,TP_2R,1270.0
development,LONG,2024-07-29 00:00:00+00:00,2024-07-29 04:00:00+00:00,2024-07-28 16:00:00+00:00,68300.0,0,0,69323.1,68130.1,71709.1,0.01720927079141008,True,2024-07-29 14:55:00+00:00,68130.1,-0.017209270791410103,-9.004635395705051,SL,655.0
development,SHORT,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,2024-07-28 04:00:00+00:00,67037.0,1,1,66750.1,67521.0,65208.30000000002,0.011549046368469772,True,2024-07-31 19:50:00+00:00,65208.30000000002,0.023098092736939524,11.149046368469762,TP_2R,2630.0
development,SHORT,2024-08-01 12:00:00+00:00,2024-08-01 16:00:00+00:00,2024-08-01 04:00:00+00:00,63559.5,0,0,62892.6,64927.2,58823.4,0.03235038780397056,True,2024-08-01 21:40:00+00:00,64927.2,-0.03235038780397059,-16.575193901985294,SL,340.0
development,SHORT,2024-08-02 20:00:00+00:00,2024-08-03 00:00:00+00:00,2024-08-02 12:00:00+00:00,62350.0,0,0,61483.7,63181.0,58089.09999999999,0.027605690613935124,True,2024-08-04 17:20:00+00:00,58089.09999999999,0.05521138122787028,27.205690613935143,TP_2R,2480.0
development,SHORT,2024-08-05 00:00:00+00:00,2024-08-05 04:00:00+00:00,2024-08-04 16:00:00+00:00,57040.0,0,0,53864.0,58286.9,45018.2,0.08211235704737861,True,2024-08-08 12:30:00+00:00,58286.9,-0.08211235704737851,-41.45617852368925,SL,4830.0
development,LONG,2024-08-11 04:00:00+00:00,2024-08-11 08:00:00+00:00,2024-08-10 16:00:00+00:00,61200.0,1,1,61225.0,60838.5,61998.0,0.006312780726827277,True,2024-08-11 09:20:00+00:00,61998.0,0.012625561453654566,5.9127807268272825,TP_2R,80.0
development,SHORT,2024-08-11 12:00:00+00:00,2024-08-11 16:00:00+00:00,2024-08-10 16:00:00+00:00,60360.0,0,0,60099.9,60736.6,58826.50000000001,0.010594027610694811,True,2024-08-11 20:05:00+00:00,58826.50000000001,0.021188055221389668,10.194027610694834,TP_2R,245.0
development,LONG,2024-08-13 16:00:00+00:00,2024-08-13 20:00:00+00:00,2024-08-13 00:00:00+00:00,59895.0,0,0,60794.5,59402.6,63578.3,0.022895163213777586,True,2024-08-14 14:00:00+00:00,59402.6,-0.022895163213777603,-11.847581606888802,SL,1080.0
