entry_ts,exit_ts,clock,lookback_min,hold_min,gross,net
2024-08-27 22:30:00+00:00,2024-08-28 02:30:00+00:00,1350,180,240,0.48232633173377,-0.26767366826623
2024-08-27 22:45:00+00:00,2024-08-28 02:45:00+00:00,1365,180,240,1.7633397367893142,1.0133397367893142
2024-09-23 22:45:00+00:00,2024-09-24 02:45:00+00:00,1365,180,240,-4.732678359388628,-5.482678359388628
2024-10-01 22:00:00+00:00,2024-10-02 02:00:00+00:00,1320,180,240,1.8597667095688044,1.1097667095688044
2024-10-01 22:15:00+00:00,2024-10-02 02:15:00+00:00,1335,180,240,4.031585159859158,3.2815851598591577
2024-10-01 22:30:00+00:00,2024-10-02 02:30:00+00:00,1350,180,240,6.151496640195487,5.401496640195487
2024-10-01 22:45:00+00:00,2024-10-02 02:45:00+00:00,1365,180,240,8.025485511241845,7.275485511241845
2024-10-02 22:15:00+00:00,2024-10-03 02:15:00+00:00,1335,180,240,6.814559205059962,6.064559205059962
2024-10-09 22:00:00+00:00,2024-10-10 02:00:00+00:00,1320,180,240,2.8522508802853817,2.1022508802853817
2024-10-09 22:15:00+00:00,2024-10-10 02:15:00+00:00,1335,180,240,3.295464582693578,2.545464582693578
2024-10-09 22:30:00+00:00,2024-10-10 02:30:00+00:00,1350,180,240,6.029745335659383,5.279745335659383
2024-10-09 22:45:00+00:00,2024-10-10 02:45:00+00:00,1365,180,240,5.764333765482351,5.014333765482351
2024-10-29 22:00:00+00:00,2024-10-30 02:00:00+00:00,1320,180,240,0.6729423785939889,-0.07705762140601113
2024-10-29 22:15:00+00:00,2024-10-30 02:15:00+00:00,1335,180,240,1.2950953730292956,0.5450953730292956
2024-11-04 22:00:00+00:00,2024-11-05 02:00:00+00:00,1320,180,240,8.406144395833401,7.656144395833401
2024-11-04 22:15:00+00:00,2024-11-05 02:15:00+00:00,1335,180,240,4.262004646420771,3.5120046464207713
2024-11-04 22:30:00+00:00,2024-11-05 02:30:00+00:00,1350,180,240,5.153321797713247,4.403321797713247
2024-11-04 22:45:00+00:00,2024-11-05 02:45:00+00:00,1365,180,240,2.1346099219676424,1.3846099219676424
2024-11-05 22:00:00+00:00,2024-11-06 02:00:00+00:00,1320,180,240,13.856329884609938,13.106329884609938
2024-11-05 22:15:00+00:00,2024-11-06 02:15:00+00:00,1335,180,240,15.182261684874925,14.432261684874925
2024-11-05 22:30:00+00:00,2024-11-06 02:30:00+00:00,1350,180,240,24.485100336244088,23.735100336244088
2024-11-12 22:15:00+00:00,2024-11-13 02:15:00+00:00,1335,180,240,-0.9152715662776025,-1.6652715662776025
2024-11-13 22:00:00+00:00,2024-11-14 02:00:00+00:00,1320,180,240,10.059325446526215,9.309325446526215
2024-11-13 22:15:00+00:00,2024-11-14 02:15:00+00:00,1335,180,240,5.737014860429238,4.987014860429238
2024-11-14 22:30:00+00:00,2024-11-15 02:30:00+00:00,1350,180,240,-6.515512358393374,-7.265512358393374
2024-11-14 22:45:00+00:00,2024-11-15 02:45:00+00:00,1365,180,240,-4.018419636440985,-4.768419636440985
2024-11-19 22:00:00+00:00,2024-11-20 02:00:00+00:00,1320,180,240,1.190999469948658,0.4409994699486579
2024-11-19 22:15:00+00:00,2024-11-20 02:15:00+00:00,1335,180,240,-0.6245682893606956,-1.3745682893606956
2024-11-19 22:30:00+00:00,2024-11-20 02:30:00+00:00,1350,180,240,4.100103557643336,3.350103557643336
2024-11-19 22:45:00+00:00,2024-11-20 02:45:00+00:00,1365,180,240,1.4079897341508079,0.6579897341508079
2024-11-25 22:30:00+00:00,2024-11-26 02:30:00+00:00,1350,180,240,5.70245020271457,4.95245020271457
2024-11-25 22:45:00+00:00,2024-11-26 02:45:00+00:00,1365,180,240,7.851239669421469,7.101239669421469
2024-12-05 22:30:00+00:00,2024-12-06 02:30:00+00:00,1350,180,240,15.986662220740264,15.236662220740264
2024-12-05 22:45:00+00:00,2024-12-06 02:45:00+00:00,1365,180,240,10.18232796898925,9.43232796898925
2024-12-09 22:00:00+00:00,2024-12-10 02:00:00+00:00,1320,180,240,8.01134320772722,7.26134320772722
2024-12-09 22:15:00+00:00,2024-12-10 02:15:00+00:00,1335,180,240,10.869000942635882,10.119000942635882
2024-12-09 22:30:00+00:00,2024-12-10 02:30:00+00:00,1350,180,240,1.8198092300724151,1.0698092300724151
2024-12-09 22:45:00+00:00,2024-12-10 02:45:00+00:00,1365,180,240,6.437663450999972,5.687663450999972
2024-12-12 22:00:00+00:00,2024-12-13 02:00:00+00:00,1320,180,240,2.462289320936084,1.712289320936084
2024-12-12 22:15:00+00:00,2024-12-13 02:15:00+00:00,1335,180,240,5.302557704304452,4.552557704304452
2024-12-17 22:45:00+00:00,2024-12-18 02:45:00+00:00,1365,180,240,-0.13827147730793304,-0.888271477307933
2024-12-18 22:00:00+00:00,2024-12-19 02:00:00+00:00,1320,180,240,-11.142782051247314,-11.892782051247314
2024-12-18 22:15:00+00:00,2024-12-19 02:15:00+00:00,1335,180,240,-15.337005682792825,-16.087005682792825
2024-12-18 22:30:00+00:00,2024-12-19 02:30:00+00:00,1350,180,240,-14.122616520397656,-14.872616520397656
2024-12-18 22:45:00+00:00,2024-12-19 02:45:00+00:00,1365,180,240,-10.405140979031668,-11.155140979031668
2024-12-19 22:00:00+00:00,2024-12-20 02:00:00+00:00,1320,180,240,-5.772830983443486,-6.522830983443486
2024-12-19 22:15:00+00:00,2024-12-20 02:15:00+00:00,1335,180,240,-1.751657190728525,-2.501657190728525
2024-12-19 22:30:00+00:00,2024-12-20 02:30:00+00:00,1350,180,240,0.32230966228948316,-0.42769033771051684
2024-12-30 22:00:00+00:00,2024-12-31 02:00:00+00:00,1320,180,240,3.2279259294980096,2.4779259294980096
2024-12-30 22:15:00+00:00,2024-12-31 02:15:00+00:00,1335,180,240,-0.3051562429881323,-1.0551562429881323
2024-01-12 22:00:00+00:00,2024-01-13 04:00:00+00:00,1320,180,360,4.201381471195661,3.4513814711956607
2024-01-12 22:15:00+00:00,2024-01-13 04:15:00+00:00,1335,180,360,6.035220376081968,5.285220376081968
2024-01-12 22:30:00+00:00,2024-01-13 04:30:00+00:00,1350,180,360,15.657087307855873,14.907087307855873
2024-01-12 22:45:00+00:00,2024-01-13 04:45:00+00:00,1365,180,360,10.311860141765498,9.561860141765498
2024-01-15 22:30:00+00:00,2024-01-16 04:30:00+00:00,1350,180,360,3.9626807774175083,3.2126807774175083
2024-01-22 22:00:00+00:00,2024-01-23 04:00:00+00:00,1320,180,360,2.515790830576212,1.7657908305762118
2024-01-31 22:00:00+00:00,2024-02-01 04:00:00+00:00,1320,180,360,-4.8155009086679135,-5.5655009086679135
2024-01-31 22:15:00+00:00,2024-02-01 04:15:00+00:00,1335,180,360,-4.202990843013653,-4.952990843013653
2024-01-31 22:30:00+00:00,2024-02-01 04:30:00+00:00,1350,180,360,-5.136408458420084,-5.886408458420084
2024-01-31 22:45:00+00:00,2024-02-01 04:45:00+00:00,1365,180,360,-3.4664971057709053,-4.216497105770905
2024-02-29 22:30:00+00:00,2024-03-01 04:30:00+00:00,1350,180,360,9.481914460898787,8.731914460898787
2024-02-29 22:45:00+00:00,2024-03-01 04:45:00+00:00,1365,180,360,10.713269439180436,9.963269439180436
2024-03-05 22:00:00+00:00,2024-03-06 04:00:00+00:00,1320,180,360,2.5636075607969535,1.8136075607969535
2024-03-05 22:15:00+00:00,2024-03-06 04:15:00+00:00,1335,180,360,6.538184078538,5.788184078538
2024-03-05 22:30:00+00:00,2024-03-06 04:30:00+00:00,1350,180,360,9.308903134107208,8.558903134107208
2024-03-15 22:00:00+00:00,2024-03-16 04:00:00+00:00,1320,180,360,9.042755991285382,8.292755991285382
2024-03-15 22:15:00+00:00,2024-03-16 04:15:00+00:00,1335,180,360,6.929071406647669,6.179071406647669
2024-03-15 22:30:00+00:00,2024-03-16 04:30:00+00:00,1350,180,360,7.876623993700871,7.126623993700871
2024-03-19 22:15:00+00:00,2024-03-20 04:15:00+00:00,1335,180,360,-9.38934675590459,-10.13934675590459
2024-03-19 22:30:00+00:00,2024-03-20 04:30:00+00:00,1350,180,360,-10.237713195343678,-10.987713195343678
2024-03-19 22:45:00+00:00,2024-03-20 04:45:00+00:00,1365,180,360,-14.342247719551542,-15.092247719551542
2024-03-22 22:00:00+00:00,2024-03-23 04:00:00+00:00,1320,180,360,1.2951992695925374,0.5451992695925374
2024-04-04 22:00:00+00:00,2024-04-05 04:00:00+00:00,1320,180,360,-2.074439119198259,-2.824439119198259
2024-04-04 22:15:00+00:00,2024-04-05 04:15:00+00:00,1335,180,360,0.3194570435757325,-0.4305429564242675
2024-04-04 22:30:00+00:00,2024-04-05 04:30:00+00:00,1350,180,360,-3.2354435097273995,-3.9854435097273995
2024-04-04 22:45:00+00:00,2024-04-05 04:45:00+00:00,1365,180,360,-6.259364225499595,-7.009364225499595
2024-05-08 22:15:00+00:00,2024-05-09 04:15:00+00:00,1335,180,360,6.97797797459546,6.22797797459546
2024-05-08 22:45:00+00:00,2024-05-09 04:45:00+00:00,1365,180,360,5.459123232746026,4.709123232746026
2024-05-30 22:00:00+00:00,2024-05-31 04:00:00+00:00,1320,180,360,1.2415244641596617,0.49152446415966167
2024-05-30 22:15:00+00:00,2024-05-31 04:15:00+00:00,1335,180,360,2.361967524279453,1.6119675242794531
2024-06-17 22:30:00+00:00,2024-06-18 04:30:00+00:00,1350,180,360,-9.504731054471073,-10.254731054471073
2024-07-01 22:30:00+00:00,2024-07-02 04:30:00+00:00,1350,180,360,4.250451710672039,3.5004517106720394
2024-07-01 22:45:00+00:00,2024-07-02 04:45:00+00:00,1365,180,360,3.394201911349059,2.644201911349059
2024-07-11 22:15:00+00:00,2024-07-12 04:15:00+00:00,1335,180,360,-2.4497858454665784,-3.1997858454665784
2024-07-16 22:15:00+00:00,2024-07-17 04:15:00+00:00,1335,180,360,8.767265758291067,8.017265758291067
2024-07-16 22:30:00+00:00,2024-07-17 04:30:00+00:00,1350,180,360,8.851344824861043,8.101344824861043
2024-07-16 22:45:00+00:00,2024-07-17 04:45:00+00:00,1365,180,360,9.382045306345647,8.632045306345647
2024-07-22 22:45:00+00:00,2024-07-23 04:45:00+00:00,1365,180,360,0.5935432938315245,-0.1564567061684755
2024-07-24 22:00:00+00:00,2024-07-25 04:00:00+00:00,1320,180,360,-25.275862068965537,-26.025862068965537
2024-07-24 22:15:00+00:00,2024-07-25 04:15:00+00:00,1335,180,360,-24.871965953763446,-25.621965953763446
2024-07-24 22:30:00+00:00,2024-07-25 04:30:00+00:00,1350,180,360,-25.286541770388244,-26.036541770388244
2024-07-24 22:45:00+00:00,2024-07-25 04:45:00+00:00,1365,180,360,-23.277333141057998,-24.027333141057998
2024-07-31 22:00:00+00:00,2024-08-01 04:00:00+00:00,1320,180,360,-9.364845998937477,-10.114845998937477
2024-07-31 22:15:00+00:00,2024-08-01 04:15:00+00:00,1335,180,360,-6.69401656474956,-7.44401656474956
2024-07-31 22:30:00+00:00,2024-08-01 04:30:00+00:00,1350,180,360,-8.685175582142767,-9.435175582142767
2024-07-31 22:45:00+00:00,2024-08-01 04:45:00+00:00,1365,180,360,-11.419711098468973,-12.169711098468973
2024-08-06 22:30:00+00:00,2024-08-07 04:30:00+00:00,1350,180,360,11.590662433896792,10.840662433896792
2024-08-06 22:45:00+00:00,2024-08-07 04:45:00+00:00,1365,180,360,10.26775584297705,9.51775584297705
2024-08-27 22:00:00+00:00,2024-08-28 04:00:00+00:00,1320,180,360,-2.506789220806263,-3.256789220806263
2024-08-27 22:15:00+00:00,2024-08-28 04:15:00+00:00,1335,180,360,11.801296218122168,11.051296218122168
2024-08-27 22:30:00+00:00,2024-08-28 04:30:00+00:00,1350,180,360,8.4868909860392,7.7368909860391994
2024-08-27 22:45:00+00:00,2024-08-28 04:45:00+00:00,1365,180,360,6.725676766104585,5.975676766104585
2024-09-23 22:45:00+00:00,2024-09-24 04:45:00+00:00,1365,180,360,-4.19001807607082,-4.94001807607082
2024-10-01 22:00:00+00:00,2024-10-02 04:00:00+00:00,1320,180,360,3.59608862122288,2.84608862122288
2024-10-01 22:15:00+00:00,2024-10-02 04:15:00+00:00,1335,180,360,5.2872580743635185,4.5372580743635185
2024-10-01 22:30:00+00:00,2024-10-02 04:30:00+00:00,1350,180,360,5.803298717165546,5.053298717165546
2024-10-01 22:45:00+00:00,2024-10-02 04:45:00+00:00,1365,180,360,6.92478915232092,6.17478915232092
2024-10-02 22:15:00+00:00,2024-10-03 04:15:00+00:00,1335,180,360,7.210927034405571,6.460927034405571
2024-10-09 22:00:00+00:00,2024-10-10 04:00:00+00:00,1320,180,360,3.6347267854963765,2.8847267854963765
2024-10-09 22:15:00+00:00,2024-10-10 04:15:00+00:00,1335,180,360,3.083057484511075,2.333057484511075
2024-10-09 22:30:00+00:00,2024-10-10 04:30:00+00:00,1350,180,360,6.401456431657947,5.651456431657947
2024-10-09 22:45:00+00:00,2024-10-10 04:45:00+00:00,1365,180,360,5.850904345843045,5.100904345843045
2024-10-29 22:00:00+00:00,2024-10-30 04:00:00+00:00,1320,180,360,3.7459823624281,2.9959823624281
2024-10-29 22:15:00+00:00,2024-10-30 04:15:00+00:00,1335,180,360,2.4646748949280255,1.7146748949280255
2024-11-04 22:00:00+00:00,2024-11-05 04:00:00+00:00,1320,180,360,10.42910361179435,9.67910361179435
2024-11-04 22:15:00+00:00,2024-11-05 04:15:00+00:00,1335,180,360,6.1903528271297725,5.4403528271297725
2024-11-04 22:30:00+00:00,2024-11-05 04:30:00+00:00,1350,180,360,8.262073646415102,7.512073646415102
2024-11-04 22:45:00+00:00,2024-11-05 04:45:00+00:00,1365,180,360,7.12441726402319,6.37441726402319
2024-11-05 22:00:00+00:00,2024-11-06 04:00:00+00:00,1320,180,360,34.09100322230595,33.34100322230595
2024-11-05 22:15:00+00:00,2024-11-06 04:15:00+00:00,1335,180,360,36.11895670612018,35.36895670612018
2024-11-05 22:30:00+00:00,2024-11-06 04:30:00+00:00,1350,180,360,35.01235098270862,34.26235098270862
2024-11-12 22:15:00+00:00,2024-11-13 04:15:00+00:00,1335,180,360,-6.226295537821506,-6.976295537821506
2024-11-13 22:00:00+00:00,2024-11-14 04:00:00+00:00,1320,180,360,10.427136873412621,9.677136873412621
2024-11-13 22:15:00+00:00,2024-11-14 04:15:00+00:00,1335,180,360,8.048216780019569,7.298216780019569
2024-11-14 22:30:00+00:00,2024-11-15 04:30:00+00:00,1350,180,360,-7.59526261585991,-8.345262615859909
2024-11-14 22:45:00+00:00,2024-11-15 04:45:00+00:00,1365,180,360,-11.34148188488692,-12.09148188488692
2024-11-19 22:00:00+00:00,2024-11-20 04:00:00+00:00,1320,180,360,0.746596682654376,-0.003403317345624046
2024-11-19 22:15:00+00:00,2024-11-20 04:15:00+00:00,1335,180,360,-0.5067556663029871,-1.256755666302987
2024-11-19 22:30:00+00:00,2024-11-20 04:30:00+00:00,1350,180,360,3.3420875792508378,2.5920875792508378
2024-11-19 22:45:00+00:00,2024-11-20 04:45:00+00:00,1365,180,360,2.1370983421690584,1.3870983421690584
2024-11-25 22:30:00+00:00,2024-11-26 04:30:00+00:00,1350,180,360,3.4138315999764646,2.6638315999764646
2024-11-25 22:45:00+00:00,2024-11-26 04:45:00+00:00,1365,180,360,4.614570159701201,3.864570159701201
2024-12-05 22:30:00+00:00,2024-12-06 04:30:00+00:00,1350,180,360,19.298432810936983,18.548432810936983
2024-12-05 22:45:00+00:00,2024-12-06 04:45:00+00:00,1365,180,360,13.451266334809931,12.701266334809931
2024-12-09 22:00:00+00:00,2024-12-10 04:00:00+00:00,1320,180,360,-2.180242381316703,-2.930242381316703
2024-12-09 22:15:00+00:00,2024-12-10 04:15:00+00:00,1335,180,360,0.015027527698483222,-0.7349724723015167
2024-12-09 22:30:00+00:00,2024-12-10 04:30:00+00:00,1350,180,360,-5.1615181792202005,-5.9115181792202005
2024-12-09 22:45:00+00:00,2024-12-10 04:45:00+00:00,1365,180,360,2.2042147298514427,1.4542147298514427
2024-12-12 22:00:00+00:00,2024-12-13 04:00:00+00:00,1320,180,360,8.67688501639369,7.92688501639369
2024-12-12 22:15:00+00:00,2024-12-13 04:15:00+00:00,1335,180,360,9.744749428155545,8.994749428155545
2024-12-17 22:45:00+00:00,2024-12-18 04:45:00+00:00,1365,180,360,-4.367827974775112,-5.117827974775112
2024-12-18 22:00:00+00:00,2024-12-19 04:00:00+00:00,1320,180,360,-3.1931352334091305,-3.9431352334091305
2024-12-18 22:15:00+00:00,2024-12-19 04:15:00+00:00,1335,180,360,-0.8835966878057915,-1.6335966878057915
2024-12-18 22:30:00+00:00,2024-12-19 04:30:00+00:00,1350,180,360,-3.375438196946603,-4.125438196946603
2024-12-18 22:45:00+00:00,2024-12-19 04:45:00+00:00,1365,180,360,-1.2740710863534537,-2.0240710863534535
2024-12-19 22:00:00+00:00,2024-12-20 04:00:00+00:00,1320,180,360,-0.7605452524424937,-1.5105452524424936
2024-12-19 22:15:00+00:00,2024-12-20 04:15:00+00:00,1335,180,360,-0.4584186460685335,-1.2084186460685336
2024-12-19 22:30:00+00:00,2024-12-20 04:30:00+00:00,1350,180,360,0.2610562423068568,-0.4889437576931432
2024-12-30 22:00:00+00:00,2024-12-31 04:00:00+00:00,1320,180,360,3.196279596855867,2.446279596855867
2024-12-30 22:15:00+00:00,2024-12-31 04:15:00+00:00,1335,180,360,0.4562385005459495,-0.2937614994540505
2024-01-12 22:00:00+00:00,2024-01-13 02:00:00+00:00,1320,240,240,-0.290773576396267,-1.0407735763962669
2024-01-12 22:15:00+00:00,2024-01-13 02:15:00+00:00,1335,240,240,4.258282757934552,3.508282757934552
2024-01-12 22:30:00+00:00,2024-01-13 02:30:00+00:00,1350,240,240,14.682949551410577,13.932949551410577
2024-01-12 22:45:00+00:00,2024-01-13 02:45:00+00:00,1365,240,240,9.664739328516946,8.914739328516946
2024-01-15 22:45:00+00:00,2024-01-16 02:45:00+00:00,1365,240,240,0.09529443996640144,-0.6547055600335986
2024-01-22 22:00:00+00:00,2024-01-23 02:00:00+00:00,1320,240,240,1.4781076784255691,0.7281076784255691
2024-01-22 22:15:00+00:00,2024-01-23 02:15:00+00:00,1335,240,240,0.15648378785076233,-0.5935162121492377
2024-01-22 22:30:00+00:00,2024-01-23 02:30:00+00:00,1350,240,240,0.9514604810996212,0.20146048109962122
2024-01-22 22:45:00+00:00,2024-01-23 02:45:00+00:00,1365,240,240,6.180640916881622,5.430640916881622
2024-01-31 22:00:00+00:00,2024-02-01 02:00:00+00:00,1320,240,240,-7.427372413369302,-8.177372413369302
2024-01-31 22:15:00+00:00,2024-02-01 02:15:00+00:00,1335,240,240,-5.5205428314191956,-6.2705428314191956
2024-01-31 22:30:00+00:00,2024-02-01 02:30:00+00:00,1350,240,240,-6.019502574778087,-6.769502574778087
2024-01-31 22:45:00+00:00,2024-02-01 02:45:00+00:00,1365,240,240,-5.1745307840729495,-5.9245307840729495
2024-02-29 22:15:00+00:00,2024-03-01 02:15:00+00:00,1335,240,240,1.9831913712522256,1.2331913712522256
2024-02-29 22:30:00+00:00,2024-03-01 02:30:00+00:00,1350,240,240,7.517437743864791,6.767437743864791
2024-02-29 22:45:00+00:00,2024-03-01 02:45:00+00:00,1365,240,240,10.764731880679772,10.014731880679772
2024-03-05 22:00:00+00:00,2024-03-06 02:00:00+00:00,1320,240,240,-0.11355958187364537,-0.8635595818736453
2024-03-05 22:15:00+00:00,2024-03-06 02:15:00+00:00,1335,240,240,5.357718222229815,4.607718222229815
2024-03-05 22:30:00+00:00,2024-03-06 02:30:00+00:00,1350,240,240,4.10497267649951,3.35497267649951
2024-03-05 22:45:00+00:00,2024-03-06 02:45:00+00:00,1365,240,240,9.911224263253649,9.161224263253649
2024-03-19 22:30:00+00:00,2024-03-20 02:30:00+00:00,1350,240,240,-1.1058588837330834,-1.8558588837330834
2024-03-19 22:45:00+00:00,2024-03-20 02:45:00+00:00,1365,240,240,1.5120026880047475,0.7620026880047475
2024-03-22 22:00:00+00:00,2024-03-23 02:00:00+00:00,1320,240,240,7.9152751615965915,7.1652751615965915
2024-03-25 22:00:00+00:00,2024-03-26 02:00:00+00:00,1320,240,240,3.688752783964365,2.938752783964365
2024-04-04 22:00:00+00:00,2024-04-05 02:00:00+00:00,1320,240,240,-3.2688587425800093,-4.01885874258001
2024-04-04 22:15:00+00:00,2024-04-05 02:15:00+00:00,1335,240,240,-3.4326563455922763,-4.182656345592276
2024-04-04 22:30:00+00:00,2024-04-05 02:30:00+00:00,1350,240,240,-5.784125438430432,-6.534125438430432
2024-04-04 22:45:00+00:00,2024-04-05 02:45:00+00:00,1365,240,240,-9.04381103669879,-9.79381103669879
2024-04-12 22:00:00+00:00,2024-04-13 02:00:00+00:00,1320,240,240,-9.051579561971248,-9.801579561971248
2024-04-12 22:15:00+00:00,2024-04-13 02:15:00+00:00,1335,240,240,-5.285428670772856,-6.035428670772856
2024-04-12 22:30:00+00:00,2024-04-13 02:30:00+00:00,1350,240,240,-3.4434407107757696,-4.19344071077577
2024-04-17 22:15:00+00:00,2024-04-18 02:15:00+00:00,1335,240,240,2.1590506197863877,1.4090506197863877
2024-04-17 22:30:00+00:00,2024-04-18 02:30:00+00:00,1350,240,240,1.057990586725131,0.3079905867251309
2024-04-17 22:45:00+00:00,2024-04-18 02:45:00+00:00,1365,240,240,1.5222908058971028,0.7722908058971028
2024-05-08 22:00:00+00:00,2024-05-09 02:00:00+00:00,1320,240,240,4.305281122402597,3.5552811224025973
2024-05-08 22:15:00+00:00,2024-05-09 02:15:00+00:00,1335,240,240,5.5553490509612224,4.8053490509612224
2024-05-08 22:30:00+00:00,2024-05-09 02:30:00+00:00,1350,240,240,4.68636375878688,3.9363637587868796
2024-05-08 22:45:00+00:00,2024-05-09 02:45:00+00:00,1365,240,240,6.711262162791558,5.961262162791558
2024-05-27 22:00:00+00:00,2024-05-28 02:00:00+00:00,1320,240,240,-5.431222076350514,-6.181222076350514
2024-05-27 22:15:00+00:00,2024-05-28 02:15:00+00:00,1335,240,240,-4.847780713749635,-5.597780713749635
2024-05-30 22:00:00+00:00,2024-05-31 02:00:00+00:00,1320,240,240,-0.2837389601566098,-1.0337389601566098
2024-05-30 22:15:00+00:00,2024-05-31 02:15:00+00:00,1335,240,240,1.4142480492440466,0.6642480492440466
2024-05-30 22:30:00+00:00,2024-05-31 02:30:00+00:00,1350,240,240,1.0738047593797972,0.32380475937979725
2024-05-30 22:45:00+00:00,2024-05-31 02:45:00+00:00,1365,240,240,0.8707293591805543,0.12072935918055427
2024-06-12 22:00:00+00:00,2024-06-13 02:00:00+00:00,1320,240,240,-3.7380818844643655,-4.488081884464366
2024-06-17 22:15:00+00:00,2024-06-18 02:15:00+00:00,1335,240,240,-16.969767501270237,-17.719767501270237
2024-07-11 22:15:00+00:00,2024-07-12 02:15:00+00:00,1335,240,240,-0.698786081084995,-1.4487860810849948
2024-07-24 22:00:00+00:00,2024-07-25 02:00:00+00:00,1320,240,240,-18.278860569715153,-19.028860569715153
2024-07-24 22:15:00+00:00,2024-07-25 02:15:00+00:00,1335,240,240,-19.119450355249334,-19.869450355249334
2024-07-24 22:30:00+00:00,2024-07-25 02:30:00+00:00,1350,240,240,-23.364752584656298,-24.114752584656298
2024-07-24 22:45:00+00:00,2024-07-25 02:45:00+00:00,1365,240,240,-23.98634845098178,-24.73634845098178
2024-07-31 22:00:00+00:00,2024-08-01 02:00:00+00:00,1320,240,240,-4.20213488837549,-4.95213488837549
2024-07-31 22:15:00+00:00,2024-08-01 02:15:00+00:00,1335,240,240,-3.6721108444925767,-4.422110844492577
2024-07-31 22:30:00+00:00,2024-08-01 02:30:00+00:00,1350,240,240,-5.406110364143873,-6.156110364143873
2024-07-31 22:45:00+00:00,2024-08-01 02:45:00+00:00,1365,240,240,-5.987348190655225,-6.737348190655225
2024-08-05 22:00:00+00:00,2024-08-06 02:00:00+00:00,1320,240,240,18.07181760503604,17.32181760503604
2024-08-06 22:30:00+00:00,2024-08-07 02:30:00+00:00,1350,240,240,11.818288980029854,11.068288980029854
2024-08-06 22:45:00+00:00,2024-08-07 02:45:00+00:00,1365,240,240,5.5390774417323385,4.7890774417323385
2024-08-15 22:00:00+00:00,2024-08-16 02:00:00+00:00,1320,240,240,0.16532654910974745,-0.5846734508902526
2024-08-27 22:00:00+00:00,2024-08-28 02:00:00+00:00,1320,240,240,-9.57521171120495,-10.32521171120495
2024-08-27 22:15:00+00:00,2024-08-28 02:15:00+00:00,1335,240,240,5.249848940097483,4.499848940097483
2024-08-27 22:30:00+00:00,2024-08-28 02:30:00+00:00,1350,240,240,0.48232633173377,-0.26767366826623
2024-08-27 22:45:00+00:00,2024-08-28 02:45:00+00:00,1365,240,240,1.7633397367893142,1.0133397367893142
2024-08-29 22:00:00+00:00,2024-08-30 02:00:00+00:00,1320,240,240,-0.9748207555751227,-1.7248207555751227
2024-08-29 22:15:00+00:00,2024-08-30 02:15:00+00:00,1335,240,240,0.978178484835315,0.228178484835315
2024-09-06 22:15:00+00:00,2024-09-07 02:15:00+00:00,1335,240,240,2.7992234412389028,2.0492234412389028
2024-09-23 22:45:00+00:00,2024-09-24 02:45:00+00:00,1365,240,240,-4.732678359388628,-5.482678359388628
2024-10-01 22:00:00+00:00,2024-10-02 02:00:00+00:00,1320,240,240,1.8597667095688044,1.1097667095688044
2024-10-01 22:15:00+00:00,2024-10-02 02:15:00+00:00,1335,240,240,4.031585159859158,3.2815851598591577
2024-10-01 22:30:00+00:00,2024-10-02 02:30:00+00:00,1350,240,240,6.151496640195487,5.401496640195487
2024-10-01 22:45:00+00:00,2024-10-02 02:45:00+00:00,1365,240,240,8.025485511241845,7.275485511241845
2024-10-02 22:00:00+00:00,2024-10-03 02:00:00+00:00,1320,240,240,1.2344069379138198,0.48440693791381984
2024-10-02 22:15:00+00:00,2024-10-03 02:15:00+00:00,1335,240,240,6.814559205059962,6.064559205059962
2024-10-02 22:30:00+00:00,2024-10-03 02:30:00+00:00,1350,240,240,6.072711559968837,5.322711559968837
2024-10-02 22:45:00+00:00,2024-10-03 02:45:00+00:00,1365,240,240,2.496694931667213,1.746694931667213
2024-10-09 22:00:00+00:00,2024-10-10 02:00:00+00:00,1320,240,240,2.8522508802853817,2.1022508802853817
2024-10-09 22:15:00+00:00,2024-10-10 02:15:00+00:00,1335,240,240,3.295464582693578,2.545464582693578
2024-10-09 22:30:00+00:00,2024-10-10 02:30:00+00:00,1350,240,240,6.029745335659383,5.279745335659383
2024-10-09 22:45:00+00:00,2024-10-10 02:45:00+00:00,1365,240,240,5.764333765482351,5.014333765482351
2024-10-18 22:45:00+00:00,2024-10-19 02:45:00+00:00,1365,240,240,1.1760778184135503,0.4260778184135503
2024-10-29 22:00:00+00:00,2024-10-30 02:00:00+00:00,1320,240,240,0.6729423785939889,-0.07705762140601113
2024-11-04 22:00:00+00:00,2024-11-05 02:00:00+00:00,1320,240,240,8.406144395833401,7.656144395833401
2024-11-04 22:15:00+00:00,2024-11-05 02:15:00+00:00,1335,240,240,4.262004646420771,3.5120046464207713
2024-11-04 22:30:00+00:00,2024-11-05 02:30:00+00:00,1350,240,240,5.153321797713247,4.403321797713247
2024-11-04 22:45:00+00:00,2024-11-05 02:45:00+00:00,1365,240,240,2.1346099219676424,1.3846099219676424
2024-11-05 22:00:00+00:00,2024-11-06 02:00:00+00:00,1320,240,240,13.856329884609938,13.106329884609938
2024-11-05 22:15:00+00:00,2024-11-06 02:15:00+00:00,1335,240,240,15.182261684874925,14.432261684874925
2024-11-05 22:30:00+00:00,2024-11-06 02:30:00+00:00,1350,240,240,24.485100336244088,23.735100336244088
2024-11-05 22:45:00+00:00,2024-11-06 02:45:00+00:00,1365,240,240,27.135136025837447,26.385136025837447
