partition,regime,clock_block,obs_start,obs_end,fraction,entry_label,fill_ts,entry_price,H,L,R4,LOCAL_R,variant,stop_multiple,target_multiple,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,hold_minutes
development,BULL,12-16,2023-01-08 12:00:00+00:00,2023-01-08 16:00:00+00:00,0.05,F05,2023-01-08 12:10:00+00:00,16919.91,16960.0,16917.8,42.20000000000073,2.110000000000582,S1_T1_5,1.0,1.5,1.5,16922.02,16916.745,2023-01-08 12:30:00+00:00,16922.02,STOP,-0.00012470515505109554,-0.4623525775255478,False,20.0
development,BULL,12-16,2023-01-08 12:00:00+00:00,2023-01-08 16:00:00+00:00,0.05,F05,2023-01-08 12:10:00+00:00,16919.91,16960.0,16917.8,42.20000000000073,2.110000000000582,S1_T2,1.0,2.0,2.0,16922.02,16915.69,2023-01-08 12:30:00+00:00,16922.02,STOP,-0.00012470515505109554,-0.4623525775255478,False,20.0
development,BULL,12-16,2023-01-08 12:00:00+00:00,2023-01-08 16:00:00+00:00,0.05,F05,2023-01-08 12:10:00+00:00,16919.91,16960.0,16917.8,42.20000000000073,2.110000000000582,S1_5_T1_5,1.5,1.5,1.0,16923.075,16916.745,2023-01-08 12:40:00+00:00,16916.745,TP,0.00018705773257664333,-0.30647113371167833,False,30.0
development,BULL,12-16,2023-01-08 12:00:00+00:00,2023-01-08 16:00:00+00:00,0.05,F05,2023-01-08 12:10:00+00:00,16919.91,16960.0,16917.8,42.20000000000073,2.110000000000582,S1_5_T2,1.5,2.0,1.3333333333333333,16923.075,16915.69,2023-01-08 12:55:00+00:00,16915.69,TP,0.0002494103101021911,-0.2752948449489045,False,45.0
development,BULL,12-16,2023-01-08 12:00:00+00:00,2023-01-08 16:00:00+00:00,0.05,F05,2023-01-08 12:10:00+00:00,16919.91,16960.0,16917.8,42.20000000000073,2.110000000000582,S2_T2,2.0,2.0,1.0,16924.13,16915.69,2023-01-08 12:55:00+00:00,16915.69,TP,0.0002494103101021911,-0.2752948449489045,False,45.0
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,0.05,F05,2023-01-08 17:00:00+00:00,16917.845,17015.6,16912.7,102.89999999999782,5.145000000000437,S1_T1,1.0,1.0,1.0,16922.99,16912.7,2023-01-08 17:00:00+00:00,16922.99,STOP_FILL_BAR,-0.0003041167477300115,-0.5520583738650058,False,0.0
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,0.05,F05,2023-01-08 17:00:00+00:00,16917.845,17015.6,16912.7,102.89999999999782,5.145000000000437,S1_T1_5,1.0,1.5,1.5,16922.99,16910.127500000002,2023-01-08 17:00:00+00:00,16922.99,STOP_FILL_BAR,-0.0003041167477300115,-0.5520583738650058,False,0.0
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,0.05,F05,2023-01-08 17:00:00+00:00,16917.845,17015.6,16912.7,102.89999999999782,5.145000000000437,S1_T2,1.0,2.0,2.0,16922.99,16907.555,2023-01-08 17:00:00+00:00,16922.99,STOP_FILL_BAR,-0.0003041167477300115,-0.5520583738650058,False,0.0
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,0.05,F05,2023-01-08 17:00:00+00:00,16917.845,17015.6,16912.7,102.89999999999782,5.145000000000437,S1_5_T1_5,1.5,1.5,1.0,16925.5625,16910.127500000002,2023-01-08 17:00:00+00:00,16925.5625,STOP_FILL_BAR,-0.0004561751215949097,-0.6280875607974549,False,0.0
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,0.05,F05,2023-01-08 17:00:00+00:00,16917.845,17015.6,16912.7,102.89999999999782,5.145000000000437,S1_5_T2,1.5,2.0,1.3333333333333333,16925.5625,16907.555,2023-01-08 17:00:00+00:00,16925.5625,STOP_FILL_BAR,-0.0004561751215949097,-0.6280875607974549,False,0.0
development,BULL,16-20,2023-01-08 16:00:00+00:00,2023-01-08 20:00:00+00:00,0.05,F05,2023-01-08 17:00:00+00:00,16917.845,17015.6,16912.7,102.89999999999782,5.145000000000437,S2_T2,2.0,2.0,1.0,16928.135000000002,16907.555,2023-01-08 17:00:00+00:00,16928.135000000002,STOP_FILL_BAR,-0.000608233495460023,-0.7041167477300114,False,0.0
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,0.05,F05,2023-01-13 13:05:00+00:00,18816.205,19050.0,18803.9,246.09999999999854,12.305000000000291,S1_T1,1.0,1.0,1.0,18828.510000000002,18803.9,2023-01-13 13:05:00+00:00,18828.510000000002,STOP_FILL_BAR,-0.0006539575860275911,-0.7269787930137956,False,0.0
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,0.05,F05,2023-01-13 13:05:00+00:00,18816.205,19050.0,18803.9,246.09999999999854,12.305000000000291,S1_T1_5,1.0,1.5,1.5,18828.510000000002,18797.7475,2023-01-13 13:05:00+00:00,18828.510000000002,STOP_FILL_BAR,-0.0006539575860275911,-0.7269787930137956,False,0.0
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,0.05,F05,2023-01-13 13:05:00+00:00,18816.205,19050.0,18803.9,246.09999999999854,12.305000000000291,S1_T2,1.0,2.0,2.0,18828.510000000002,18791.595,2023-01-13 13:05:00+00:00,18828.510000000002,STOP_FILL_BAR,-0.0006539575860275911,-0.7269787930137956,False,0.0
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,0.05,F05,2023-01-13 13:05:00+00:00,18816.205,19050.0,18803.9,246.09999999999854,12.305000000000291,S1_5_T1_5,1.5,1.5,1.0,18834.662500000002,18797.7475,2023-01-13 13:05:00+00:00,18834.662500000002,STOP_FILL_BAR,-0.0009809363790413866,-0.8904681895206933,False,0.0
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,0.05,F05,2023-01-13 13:05:00+00:00,18816.205,19050.0,18803.9,246.09999999999854,12.305000000000291,S1_5_T2,1.5,2.0,1.3333333333333333,18834.662500000002,18791.595,2023-01-13 13:05:00+00:00,18834.662500000002,STOP_FILL_BAR,-0.0009809363790413866,-0.8904681895206933,False,0.0
development,BULL,12-16,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,0.05,F05,2023-01-13 13:05:00+00:00,18816.205,19050.0,18803.9,246.09999999999854,12.305000000000291,S2_T2,2.0,2.0,1.0,18840.815000000002,18791.595,2023-01-13 13:10:00+00:00,18840.815000000002,STOP,-0.0013079151720551822,-1.0539575860275912,False,5.0
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,0.1,F10,2023-01-19 10:30:00+00:00,20758.79,20882.0,20745.1,136.90000000000146,13.690000000002328,S1_T1,1.0,1.0,1.0,20772.480000000003,20745.1,2023-01-19 10:30:00+00:00,20772.480000000003,STOP_FILL_BAR,-0.0006594796710213999,-0.7297398355107,False,0.0
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,0.1,F10,2023-01-19 10:30:00+00:00,20758.79,20882.0,20745.1,136.90000000000146,13.690000000002328,S1_T1_5,1.0,1.5,1.5,20772.480000000003,20738.254999999997,2023-01-19 10:30:00+00:00,20772.480000000003,STOP_FILL_BAR,-0.0006594796710213999,-0.7297398355107,False,0.0
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,0.1,F10,2023-01-19 10:30:00+00:00,20758.79,20882.0,20745.1,136.90000000000146,13.690000000002328,S1_T2,1.0,2.0,2.0,20772.480000000003,20731.409999999996,2023-01-19 10:30:00+00:00,20772.480000000003,STOP_FILL_BAR,-0.0006594796710213999,-0.7297398355107,False,0.0
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,0.1,F10,2023-01-19 10:30:00+00:00,20758.79,20882.0,20745.1,136.90000000000146,13.690000000002328,S1_5_T1_5,1.5,1.5,1.0,20779.325000000004,20738.254999999997,2023-01-19 10:50:00+00:00,20779.325000000004,STOP,-0.0009892195065321,-0.8946097532660501,False,20.0
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,0.1,F10,2023-01-19 10:30:00+00:00,20758.79,20882.0,20745.1,136.90000000000146,13.690000000002328,S1_5_T2,1.5,2.0,1.3333333333333333,20779.325000000004,20731.409999999996,2023-01-19 10:50:00+00:00,20779.325000000004,STOP,-0.0009892195065321,-0.8946097532660501,False,20.0
development,SIDEWAYS,08-12,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,0.1,F10,2023-01-19 10:30:00+00:00,20758.79,20882.0,20745.1,136.90000000000146,13.690000000002328,S2_T2,2.0,2.0,1.0,20786.170000000006,20731.409999999996,2023-01-19 10:50:00+00:00,20786.170000000006,STOP,-0.0013189593420427999,-1.0594796710213998,False,20.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,0.05,F05,2023-01-22 12:20:00+00:00,22743.055,22934.1,22733.0,201.09999999999854,10.055000000000291,S1_T1,1.0,1.0,1.0,22753.11,22733.0,2023-01-22 12:20:00+00:00,22753.11,STOP_FILL_BAR,-0.000442112987898956,-0.621056493949478,False,0.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,0.05,F05,2023-01-22 12:20:00+00:00,22743.055,22934.1,22733.0,201.09999999999854,10.055000000000291,S1_T1_5,1.0,1.5,1.5,22753.11,22727.9725,2023-01-22 12:20:00+00:00,22753.11,STOP_FILL_BAR,-0.000442112987898956,-0.621056493949478,False,0.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,0.05,F05,2023-01-22 12:20:00+00:00,22743.055,22934.1,22733.0,201.09999999999854,10.055000000000291,S1_T2,1.0,2.0,2.0,22753.11,22722.945,2023-01-22 12:20:00+00:00,22753.11,STOP_FILL_BAR,-0.000442112987898956,-0.621056493949478,False,0.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,0.05,F05,2023-01-22 12:20:00+00:00,22743.055,22934.1,22733.0,201.09999999999854,10.055000000000291,S1_5_T1_5,1.5,1.5,1.0,22758.1375,22727.9725,2023-01-22 12:20:00+00:00,22758.1375,STOP_FILL_BAR,-0.000663169481848434,-0.7315847409242171,False,0.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,0.05,F05,2023-01-22 12:20:00+00:00,22743.055,22934.1,22733.0,201.09999999999854,10.055000000000291,S1_5_T2,1.5,2.0,1.3333333333333333,22758.1375,22722.945,2023-01-22 12:20:00+00:00,22758.1375,STOP_FILL_BAR,-0.000663169481848434,-0.7315847409242171,False,0.0
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,0.05,F05,2023-01-22 12:20:00+00:00,22743.055,22934.1,22733.0,201.09999999999854,10.055000000000291,S2_T2,2.0,2.0,1.0,22763.165,22722.945,2023-01-22 12:20:00+00:00,22763.165,STOP_FILL_BAR,-0.000884225975797912,-0.842112987898956,False,0.0
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,0.1,F10,2023-01-28 09:25:00+00:00,22961.04,23124.3,22942.9,181.39999999999782,18.139999999999418,S1_T1,1.0,1.0,1.0,22979.18,22942.9,2023-01-28 09:25:00+00:00,22979.18,STOP_FILL_BAR,-0.000790033900903418,-0.7950169504517091,False,0.0
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,0.1,F10,2023-01-28 09:25:00+00:00,22961.04,23124.3,22942.9,181.39999999999782,18.139999999999418,S1_T1_5,1.0,1.5,1.5,22979.18,22933.83,2023-01-28 09:25:00+00:00,22979.18,STOP_FILL_BAR,-0.000790033900903418,-0.7950169504517091,False,0.0
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,0.1,F10,2023-01-28 09:25:00+00:00,22961.04,23124.3,22942.9,181.39999999999782,18.139999999999418,S1_T2,1.0,2.0,2.0,22979.18,22924.760000000002,2023-01-28 09:25:00+00:00,22979.18,STOP_FILL_BAR,-0.000790033900903418,-0.7950169504517091,False,0.0
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,0.1,F10,2023-01-28 09:25:00+00:00,22961.04,23124.3,22942.9,181.39999999999782,18.139999999999418,S1_5_T1_5,1.5,1.5,1.0,22988.25,22933.83,2023-01-28 09:30:00+00:00,22988.25,STOP,-0.001185050851355127,-0.9925254256775635,False,5.0
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,0.1,F10,2023-01-28 09:25:00+00:00,22961.04,23124.3,22942.9,181.39999999999782,18.139999999999418,S1_5_T2,1.5,2.0,1.3333333333333333,22988.25,22924.760000000002,2023-01-28 09:30:00+00:00,22988.25,STOP,-0.001185050851355127,-0.9925254256775635,False,5.0
development,BULL,08-12,2023-01-28 08:00:00+00:00,2023-01-28 12:00:00+00:00,0.1,F10,2023-01-28 09:25:00+00:00,22961.04,23124.3,22942.9,181.39999999999782,18.139999999999418,S2_T2,2.0,2.0,1.0,22997.32,22924.760000000002,2023-01-28 09:40:00+00:00,22997.32,STOP,-0.001580067801806836,-1.1900339009034182,False,15.0
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,0.05,F05,2023-02-02 21:20:00+00:00,23744.775,24149.0,23723.5,425.5,21.275000000001455,S1_T1,1.0,1.0,1.0,23766.050000000003,23723.5,2023-02-02 21:20:00+00:00,23766.050000000003,STOP_FILL_BAR,-0.0008959865907342333,-0.8479932953671168,False,0.0
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,0.05,F05,2023-02-02 21:20:00+00:00,23744.775,24149.0,23723.5,425.5,21.275000000001455,S1_T1_5,1.0,1.5,1.5,23766.050000000003,23712.8625,2023-02-02 21:20:00+00:00,23766.050000000003,STOP_FILL_BAR,-0.0008959865907342333,-0.8479932953671168,False,0.0
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,0.05,F05,2023-02-02 21:20:00+00:00,23744.775,24149.0,23723.5,425.5,21.275000000001455,S1_T2,1.0,2.0,2.0,23766.050000000003,23702.225,2023-02-02 21:20:00+00:00,23766.050000000003,STOP_FILL_BAR,-0.0008959865907342333,-0.8479932953671168,False,0.0
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,0.05,F05,2023-02-02 21:20:00+00:00,23744.775,24149.0,23723.5,425.5,21.275000000001455,S1_5_T1_5,1.5,1.5,1.0,23776.687500000004,23712.8625,2023-02-02 21:20:00+00:00,23776.687500000004,STOP_FILL_BAR,-0.00134397988610135,-1.071989943050675,False,0.0
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,0.05,F05,2023-02-02 21:20:00+00:00,23744.775,24149.0,23723.5,425.5,21.275000000001455,S1_5_T2,1.5,2.0,1.3333333333333333,23776.687500000004,23702.225,2023-02-02 21:20:00+00:00,23776.687500000004,STOP_FILL_BAR,-0.00134397988610135,-1.071989943050675,False,0.0
development,BULL,20-00,2023-02-02 20:00:00+00:00,2023-02-03 00:00:00+00:00,0.05,F05,2023-02-02 21:20:00+00:00,23744.775,24149.0,23723.5,425.5,21.275000000001455,S2_T2,2.0,2.0,1.0,23787.325000000004,23702.225,2023-02-02 21:30:00+00:00,23702.225,TP,0.0017919731814684666,0.49598659073423335,True,10.0
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,0.05,F05,2023-02-05 17:05:00+00:00,23018.68,23373.6,23000.0,373.59999999999854,18.68000000000029,S1_T1,1.0,1.0,1.0,23037.36,23000.0,2023-02-05 17:05:00+00:00,23037.36,STOP_FILL_BAR,-0.0008115148218751158,-0.8057574109375579,False,0.0
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,0.05,F05,2023-02-05 17:05:00+00:00,23018.68,23373.6,23000.0,373.59999999999854,18.68000000000029,S1_T1_5,1.0,1.5,1.5,23037.36,22990.66,2023-02-05 17:05:00+00:00,23037.36,STOP_FILL_BAR,-0.0008115148218751158,-0.8057574109375579,False,0.0
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,0.05,F05,2023-02-05 17:05:00+00:00,23018.68,23373.6,23000.0,373.59999999999854,18.68000000000029,S1_T2,1.0,2.0,2.0,23037.36,22981.32,2023-02-05 17:05:00+00:00,23037.36,STOP_FILL_BAR,-0.0008115148218751158,-0.8057574109375579,False,0.0
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,0.05,F05,2023-02-05 17:05:00+00:00,23018.68,23373.6,23000.0,373.59999999999854,18.68000000000029,S1_5_T1_5,1.5,1.5,1.0,23046.7,22990.66,2023-02-05 17:05:00+00:00,23046.7,STOP_FILL_BAR,-0.0012172722328126738,-1.0086361164063369,False,0.0
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,0.05,F05,2023-02-05 17:05:00+00:00,23018.68,23373.6,23000.0,373.59999999999854,18.68000000000029,S1_5_T2,1.5,2.0,1.3333333333333333,23046.7,22981.32,2023-02-05 17:05:00+00:00,23046.7,STOP_FILL_BAR,-0.0012172722328126738,-1.0086361164063369,False,0.0
development,BEAR,16-20,2023-02-05 16:00:00+00:00,2023-02-05 20:00:00+00:00,0.05,F05,2023-02-05 17:05:00+00:00,23018.68,23373.6,23000.0,373.59999999999854,18.68000000000029,S2_T2,2.0,2.0,1.0,23056.04,22981.32,2023-02-05 17:05:00+00:00,23056.04,STOP_FILL_BAR,-0.0016230296437502315,-1.2115148218751157,False,0.0
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,0.1,F10,2023-02-08 09:05:00+00:00,23184.68,23283.5,23173.7,109.79999999999927,10.979999999999563,S1_T1,1.0,1.0,1.0,23195.66,23173.7,2023-02-08 09:05:00+00:00,23195.66,STOP_FILL_BAR,-0.00047358859384729756,-0.6367942969236489,False,0.0
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,0.1,F10,2023-02-08 09:05:00+00:00,23184.68,23283.5,23173.7,109.79999999999927,10.979999999999563,S1_T1_5,1.0,1.5,1.5,23195.66,23168.21,2023-02-08 09:05:00+00:00,23195.66,STOP_FILL_BAR,-0.00047358859384729756,-0.6367942969236489,False,0.0
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,0.1,F10,2023-02-08 09:05:00+00:00,23184.68,23283.5,23173.7,109.79999999999927,10.979999999999563,S1_T2,1.0,2.0,2.0,23195.66,23162.72,2023-02-08 09:05:00+00:00,23195.66,STOP_FILL_BAR,-0.00047358859384729756,-0.6367942969236489,False,0.0
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,0.1,F10,2023-02-08 09:05:00+00:00,23184.68,23283.5,23173.7,109.79999999999927,10.979999999999563,S1_5_T1_5,1.5,1.5,1.0,23201.15,23168.21,2023-02-08 09:10:00+00:00,23201.15,STOP,-0.0007103828907710248,-0.7551914453855124,False,5.0
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,0.1,F10,2023-02-08 09:05:00+00:00,23184.68,23283.5,23173.7,109.79999999999927,10.979999999999563,S1_5_T2,1.5,2.0,1.3333333333333333,23201.15,23162.72,2023-02-08 09:10:00+00:00,23201.15,STOP,-0.0007103828907710248,-0.7551914453855124,False,5.0
development,BULL,08-12,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,0.1,F10,2023-02-08 09:05:00+00:00,23184.68,23283.5,23173.7,109.79999999999927,10.979999999999563,S2_T2,2.0,2.0,1.0,23206.64,23162.72,2023-02-08 09:10:00+00:00,23206.64,STOP,-0.0009471771876945951,-0.8735885938472976,False,5.0
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,0.05,F05,2023-02-09 16:15:00+00:00,22564.5,22840.0,22550.0,290.0,14.5,S1_T1,1.0,1.0,1.0,22579.0,22550.0,2023-02-09 16:15:00+00:00,22579.0,STOP_FILL_BAR,-0.0006426023178000842,-0.7213011589000422,False,0.0
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,0.05,F05,2023-02-09 16:15:00+00:00,22564.5,22840.0,22550.0,290.0,14.5,S1_T1_5,1.0,1.5,1.5,22579.0,22542.75,2023-02-09 16:15:00+00:00,22579.0,STOP_FILL_BAR,-0.0006426023178000842,-0.7213011589000422,False,0.0
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,0.05,F05,2023-02-09 16:15:00+00:00,22564.5,22840.0,22550.0,290.0,14.5,S1_T2,1.0,2.0,2.0,22579.0,22535.5,2023-02-09 16:15:00+00:00,22579.0,STOP_FILL_BAR,-0.0006426023178000842,-0.7213011589000422,False,0.0
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,0.05,F05,2023-02-09 16:15:00+00:00,22564.5,22840.0,22550.0,290.0,14.5,S1_5_T1_5,1.5,1.5,1.0,22586.25,22542.75,2023-02-09 16:15:00+00:00,22586.25,STOP_FILL_BAR,-0.0009639034767001263,-0.8819517383500632,False,0.0
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,0.05,F05,2023-02-09 16:15:00+00:00,22564.5,22840.0,22550.0,290.0,14.5,S1_5_T2,1.5,2.0,1.3333333333333333,22586.25,22535.5,2023-02-09 16:15:00+00:00,22586.25,STOP_FILL_BAR,-0.0009639034767001263,-0.8819517383500632,False,0.0
development,BEAR,16-20,2023-02-09 16:00:00+00:00,2023-02-09 20:00:00+00:00,0.05,F05,2023-02-09 16:15:00+00:00,22564.5,22840.0,22550.0,290.0,14.5,S2_T2,2.0,2.0,1.0,22593.5,22535.5,2023-02-09 16:15:00+00:00,22593.5,STOP_FILL_BAR,-0.0012852046356001685,-1.0426023178000843,False,0.0
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,0.05,F05,2023-02-10 04:55:00+00:00,21760.235,21933.8,21751.1,182.70000000000073,9.135000000002037,S1_T1,1.0,1.0,1.0,21769.370000000003,21751.1,2023-02-10 04:55:00+00:00,21769.370000000003,STOP_FILL_BAR,-0.0004198024515820733,-0.6099012257910367,False,0.0
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,0.05,F05,2023-02-10 04:55:00+00:00,21760.235,21933.8,21751.1,182.70000000000073,9.135000000002037,S1_T1_5,1.0,1.5,1.5,21769.370000000003,21746.532499999998,2023-02-10 04:55:00+00:00,21769.370000000003,STOP_FILL_BAR,-0.0004198024515820733,-0.6099012257910367,False,0.0
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,0.05,F05,2023-02-10 04:55:00+00:00,21760.235,21933.8,21751.1,182.70000000000073,9.135000000002037,S1_T2,1.0,2.0,2.0,21769.370000000003,21741.964999999997,2023-02-10 04:55:00+00:00,21769.370000000003,STOP_FILL_BAR,-0.0004198024515820733,-0.6099012257910367,False,0.0
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,0.05,F05,2023-02-10 04:55:00+00:00,21760.235,21933.8,21751.1,182.70000000000073,9.135000000002037,S1_5_T1_5,1.5,1.5,1.0,21773.937500000004,21746.532499999998,2023-02-10 04:55:00+00:00,21773.937500000004,STOP_FILL_BAR,-0.00062970367737311,-0.714851838686555,False,0.0
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,0.05,F05,2023-02-10 04:55:00+00:00,21760.235,21933.8,21751.1,182.70000000000073,9.135000000002037,S1_5_T2,1.5,2.0,1.3333333333333333,21773.937500000004,21741.964999999997,2023-02-10 04:55:00+00:00,21773.937500000004,STOP_FILL_BAR,-0.00062970367737311,-0.714851838686555,False,0.0
development,BEAR,04-08,2023-02-10 04:00:00+00:00,2023-02-10 08:00:00+00:00,0.05,F05,2023-02-10 04:55:00+00:00,21760.235,21933.8,21751.1,182.70000000000073,9.135000000002037,S2_T2,2.0,2.0,1.0,21778.505000000005,21741.964999999997,2023-02-10 04:55:00+00:00,21778.505000000005,STOP_FILL_BAR,-0.0008396049031641466,-0.8198024515820733,False,0.0
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,0.05,F05,2023-02-15 01:15:00+00:00,22118.63,22275.0,22110.4,164.59999999999854,8.229999999999563,S1_T1,1.0,1.0,1.0,22126.86,22110.4,2023-02-15 01:15:00+00:00,22126.86,STOP_FILL_BAR,-0.0003720845278391819,-0.586042263919591,False,0.0
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,0.05,F05,2023-02-15 01:15:00+00:00,22118.63,22275.0,22110.4,164.59999999999854,8.229999999999563,S1_T1_5,1.0,1.5,1.5,22126.86,22106.285000000003,2023-02-15 01:15:00+00:00,22126.86,STOP_FILL_BAR,-0.0003720845278391819,-0.586042263919591,False,0.0
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,0.05,F05,2023-02-15 01:15:00+00:00,22118.63,22275.0,22110.4,164.59999999999854,8.229999999999563,S1_T2,1.0,2.0,2.0,22126.86,22102.170000000002,2023-02-15 01:15:00+00:00,22126.86,STOP_FILL_BAR,-0.0003720845278391819,-0.586042263919591,False,0.0
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,0.05,F05,2023-02-15 01:15:00+00:00,22118.63,22275.0,22110.4,164.59999999999854,8.229999999999563,S1_5_T1_5,1.5,1.5,1.0,22130.975,22106.285000000003,2023-02-15 01:15:00+00:00,22130.975,STOP_FILL_BAR,-0.0005581267917586906,-0.6790633958793453,False,0.0
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,0.05,F05,2023-02-15 01:15:00+00:00,22118.63,22275.0,22110.4,164.59999999999854,8.229999999999563,S1_5_T2,1.5,2.0,1.3333333333333333,22130.975,22102.170000000002,2023-02-15 01:15:00+00:00,22130.975,STOP_FILL_BAR,-0.0005581267917586906,-0.6790633958793453,False,0.0
development,BULL,00-04,2023-02-15 00:00:00+00:00,2023-02-15 04:00:00+00:00,0.05,F05,2023-02-15 01:15:00+00:00,22118.63,22275.0,22110.4,164.59999999999854,8.229999999999563,S2_T2,2.0,2.0,1.0,22135.09,22102.170000000002,2023-02-15 01:20:00+00:00,22135.09,STOP,-0.0007441690556783638,-0.7720845278391819,False,5.0
development,BULL,00-04,2023-02-17 00:00:00+00:00,2023-02-17 04:00:00+00:00,0.05,F05,2023-02-17 00:10:00+00:00,23586.305,24884.1,23518.0,1366.0999999999985,68.30500000000029,S1_T1,1.0,1.0,1.0,23654.61,23518.0,2023-02-17 00:10:00+00:00,23654.61,STOP_FILL_BAR,-0.002895960176890797,-1.8479800884453987,False,0.0
