motif,lead_feature,current_feature,lag_min,partition,side,lead_bucket,current_bucket,n,long_rate,short_rate,D,none_rate,ambiguous_rate,median_fwd_ret_4h,median_max_up_4h,median_max_down_4h
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,30,validation_2026,LEFT,HIGH,HIGH,2247,0.3355585224744103,0.35469514908767247,-0.019136626613262153,0.30885625278148643,0.0008900756564307966,-0.0003532736693359073,0.007276141297969829,-0.007912745936697996
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,30,validation_2026,RIGHT,LOW,HIGH,2699,0.3234531307891812,0.3434605409410893,-0.0200074101519081,0.3327158206743238,0.0003705075954057058,0.0,0.007077596190966595,-0.007535721276179408
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,60,development,LEFT,HIGH,HIGH,7365,0.41452817379497625,0.44209097080787507,-0.02756279701289882,0.14243041412084181,0.0009504412763068567,-0.00019679675436745647,0.010205225135036189,-0.010843844523549695
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,60,development,RIGHT,LOW,HIGH,8002,0.41339665083729066,0.43151712071982007,-0.01812046988252941,0.15446138465383655,0.0006248437890527368,0.0002955378991368329,0.010107906692105595,-0.010275626346754274
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,60,validation_2025,LEFT,HIGH,HIGH,3585,0.397768479776848,0.43403068340306833,-0.036262203626220346,0.16764295676429566,0.0005578800557880056,0.00020426227275827102,0.009557945041816174,-0.009987852611688663
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,60,validation_2025,RIGHT,LOW,HIGH,4323,0.40064769835762204,0.43719639139486466,-0.03654869303724262,0.16169326856349758,0.0004626416840157298,-7.058657443348437e-05,0.0093100082588784,-0.010065795934400379
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,60,validation_2026,LEFT,HIGH,HIGH,2195,0.330751708428246,0.35170842824601367,-0.020956719817767644,0.3175398633257403,0.0,-0.0005221542592868111,0.007334963325183352,-0.007885398869759586
A1_OI_to_TakerBuy,oi_chg_15m,taker_imb_15m,60,validation_2026,RIGHT,LOW,HIGH,2769,0.3279162152401589,0.3401950162513543,-0.012278801011195384,0.3315276273022752,0.00036114120621162876,0.0,0.006999351911859852,-0.007352941176470451
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,15,development,LEFT,HIGH,LOW,6432,0.423818407960199,0.435634328358209,-0.011815920398009994,0.13914800995024876,0.0013992537313432835,0.000526774200954705,0.010533627179235339,-0.01056458040053504
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,15,development,RIGHT,LOW,LOW,8807,0.42352674009310776,0.4324968774838197,-0.008970137390711952,0.14306801407970932,0.0009083683433632338,0.0010858172186760662,0.010776888119454542,-0.01065536205316231
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,15,validation_2025,LEFT,HIGH,LOW,2539,0.4214257581725089,0.41985033477747147,0.001575423395037412,0.15714848365498227,0.0015754233950374162,0.00042976424361484966,0.00989543125833392,-0.009827725748641436
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,15,validation_2025,RIGHT,LOW,LOW,5806,0.40062004822597314,0.4288666896314158,-0.02824664140544264,0.1698243196693076,0.0006889424733034792,0.0005375445591827566,0.009490043248595259,-0.00976481257553724
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,15,validation_2026,LEFT,HIGH,LOW,1408,0.3231534090909091,0.3806818181818182,-0.05752840909090906,0.29545454545454547,0.0007102272727272727,-0.00025738372138478516,0.0073555704042634895,-0.008094387343430653
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,15,validation_2026,RIGHT,LOW,LOW,3446,0.3229831688914684,0.3354614045269878,-0.012478235635519419,0.340975043528729,0.0005803830528148578,0.00012290123708236234,0.007308829601238465,-0.007418829304764174
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,30,development,LEFT,HIGH,LOW,7847,0.4261501210653753,0.43035554989167835,-0.004205428826303037,0.14247483114566076,0.0010194978972855868,0.0004781028877414162,0.010603259176789726,-0.010617876424715011
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,30,development,RIGHT,LOW,LOW,7281,0.4253536602115094,0.43441834912786703,-0.009064688916357644,0.13899189671748385,0.0012360939431396785,0.0007369196757553986,0.010732296021723098,-0.01074681735870342
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,30,validation_2025,LEFT,HIGH,LOW,3965,0.4098360655737705,0.42648171500630516,-0.01664564943253466,0.16292559899117276,0.0007566204287515763,0.00025041736227038314,0.009589527626972405,-0.009729966109106813
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,30,validation_2025,RIGHT,LOW,LOW,4218,0.41038406827880514,0.42508297771455666,-0.014698909435751528,0.16334755808440019,0.0011853959222380276,0.0006543761836088624,0.009688875311004597,-0.009872666062174074
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,30,validation_2026,LEFT,HIGH,LOW,2196,0.3469945355191257,0.34562841530054644,0.0013661202185792365,0.3064663023679417,0.0009107468123861566,9.381630502269811e-05,0.007674692262037319,-0.007737163216059106
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,30,validation_2026,RIGHT,LOW,LOW,2544,0.31761006289308175,0.34394654088050314,-0.02633647798742139,0.3376572327044025,0.0007861635220125787,0.0002924988211074897,0.007113286472266611,-0.007310146916165439
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,60,development,LEFT,HIGH,LOW,7913,0.436876026791356,0.4237330974346013,0.013142929356754707,0.13875900417035258,0.0006318716036901302,0.0008555365436324625,0.010832894418425942,-0.010314595152140393
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,60,development,RIGHT,LOW,LOW,7416,0.4255663430420712,0.43338727076591155,-0.007820927723840354,0.1395631067961165,0.0014832793959007552,0.0008344777072378795,0.010745980653964149,-0.010782296562125815
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,60,validation_2025,LEFT,HIGH,LOW,4149,0.410942395758014,0.41431670281995664,-0.0033743070619426385,0.1737768136900458,0.0009640877319836105,0.0005713469504355917,0.009626436781609238,-0.009474076837001189
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,60,validation_2025,RIGHT,LOW,LOW,4009,0.4020952856073834,0.43177849837864807,-0.029683212771264678,0.16612621601396857,0.0,0.00016745743790114176,0.009386120996441205,-0.010021757763565509
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,60,validation_2026,LEFT,HIGH,LOW,2320,0.3426724137931034,0.35517241379310344,-0.012500000000000011,0.3017241379310345,0.0004310344827586207,-0.00015020823269668027,0.007489258824342038,-0.007869209235858265
A2_OI_to_TakerSell,oi_chg_15m,taker_imb_15m,60,validation_2026,RIGHT,LOW,LOW,2462,0.32656376929325753,0.32859463850528026,-0.0020308692120227234,0.34321689683184403,0.0016246953696181965,0.00026634180768414506,0.007258355376599246,-0.007184493529231506
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,15,development,LEFT,HIGH,HIGH,7298,0.44642367771992325,0.41490819402576046,0.031515483694162794,0.13798300904357358,0.0006851192107426692,0.00029708834883468427,0.010926111256701732,-0.01019662214713829
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,15,development,RIGHT,LOW,HIGH,8083,0.4573796857602375,0.40566621303971295,0.05171347272052457,0.1362118025485587,0.0007422986514907832,0.000847896745018728,0.011193581875578174,-0.010168359473962996
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,15,validation_2025,LEFT,HIGH,HIGH,3609,0.46910501523967857,0.36381269049598225,0.10529232474369632,0.16597395400387918,0.0011083402604599613,0.0011605977078195107,0.010769597331427239,-0.008782936010037767
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,15,validation_2025,RIGHT,LOW,HIGH,4131,0.4831759864439603,0.35971919632050353,0.12345679012345678,0.15637860082304528,0.0007262164124909223,0.0012333497779970504,0.010987248375972536,-0.008535356528954985
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,15,validation_2026,LEFT,HIGH,HIGH,2173,0.4146341463414634,0.30464795213989876,0.10998619420156464,0.2802577082374597,0.0004601932811780948,0.0006751434679870272,0.008765243902439046,-0.006822612085770063
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,15,validation_2026,RIGHT,LOW,HIGH,2354,0.38700084961767206,0.3007646559048428,0.08623619371282926,0.31180968564146133,0.0004248088360237893,0.001063735894019091,0.008255601066424312,-0.006762625550531309
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,30,development,LEFT,HIGH,HIGH,7459,0.45207132323367744,0.4027349510658265,0.04933637216785092,0.14398712964204316,0.0012065960584528757,0.0005648557050426106,0.011058621430105164,-0.010060450955301503
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,30,development,RIGHT,LOW,HIGH,7883,0.449575034885196,0.41101103640745906,0.03856399847773695,0.13903336293289356,0.000380565774451351,0.0006389776357826893,0.011121438415435225,-0.010141021005226625
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,30,validation_2025,LEFT,HIGH,HIGH,3671,0.4816126396077363,0.3603922636883683,0.12122037591936802,0.1574502860256061,0.0005448106782892945,0.0013069197963957446,0.010839140015484361,-0.008559431524547856
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,30,validation_2025,RIGHT,LOW,HIGH,4034,0.48339117501239465,0.35845314823996033,0.12493802677243432,0.15716410510659395,0.0009915716410510659,0.0015338067975544378,0.011154694820033395,-0.008712779511195923
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,30,validation_2026,LEFT,HIGH,HIGH,2214,0.41779584462511293,0.2922312556458898,0.12556458897922312,0.2895212285456188,0.00045167118337850043,0.0005144437756554598,0.008759789782556204,-0.006742652159493323
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,30,validation_2026,RIGHT,LOW,HIGH,2264,0.38913427561837455,0.3166961130742049,0.07243816254416963,0.29372791519434627,0.00044169611307420494,0.0006379610415296888,0.008296564720529087,-0.00687547111841158
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,60,development,LEFT,HIGH,HIGH,7523,0.4572643892064336,0.40741725375515087,0.04984713545128272,0.1347866542602685,0.0005317027781470158,0.00040139246695813924,0.011343041059933778,-0.010190583508892348
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,60,development,RIGHT,LOW,HIGH,7742,0.44445879617669853,0.4107465771118574,0.03371221906484112,0.14401963316972358,0.0007749935417204857,0.0007282288963357253,0.010883692071044337,-0.010254923193238674
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,60,validation_2025,LEFT,HIGH,HIGH,3715,0.48209959623149395,0.3572005383580081,0.12489905787348587,0.15989232839838494,0.0008075370121130552,0.001455839534131309,0.011068443641292003,-0.008482200231332726
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,60,validation_2025,RIGHT,LOW,HIGH,3996,0.4752252252252252,0.3711211211211211,0.10410410410410409,0.1524024024024024,0.0012512512512512512,0.0009539763468146001,0.010824985118106811,-0.008919819394957729
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,60,validation_2026,LEFT,HIGH,HIGH,2254,0.41171251109139306,0.3114463176574978,0.10026619343389526,0.27684117125110913,0.0,0.0006280226360132479,0.008819486879074634,-0.006791171477079805
B1_Taker_to_OIHigh,taker_imb_15m,oi_chg_15m,60,validation_2026,RIGHT,LOW,HIGH,2263,0.38400353513035795,0.2982766239505082,0.08572691117984976,0.3168360583296509,0.0008837825894829872,0.0010112796577206318,0.008185404339250413,-0.006708760852407236
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,15,development,LEFT,HIGH,LOW,7952,0.3914738430583501,0.45711770623742454,-0.06564386317907445,0.15077967806841047,0.0006287726358148893,9.698521785372893e-05,0.009744430344353905,-0.01102384283082003
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,15,development,RIGHT,LOW,LOW,7416,0.3919902912621359,0.4610302049622438,-0.06903991370010787,0.1454962243797195,0.0014832793959007552,0.0006510153675484132,0.010174642468209316,-0.011050211785933128
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,15,validation_2025,LEFT,HIGH,LOW,4259,0.34421225639821557,0.49612585113876495,-0.15191359474054938,0.15942709556233858,0.00023479690068091102,-0.000958619587793641,0.008133933507067814,-0.01130686300289252
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,15,validation_2025,RIGHT,LOW,LOW,4189,0.32824063022201,0.5091907376462163,-0.18095010742420625,0.1613750298400573,0.0011936022917164002,-0.001019170104343603,0.00808516372456558,-0.01138047850942181
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,15,validation_2026,LEFT,HIGH,LOW,2751,0.26208651399491095,0.3969465648854962,-0.13486005089058523,0.3406034169392948,0.0003635041802980734,-0.0009416195856873921,0.006188118811881083,-0.00854883522120109
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,15,validation_2026,RIGHT,LOW,LOW,2480,0.2709677419354839,0.4088709677419355,-0.1379032258064516,0.3185483870967742,0.0016129032258064516,-0.0005558015077178902,0.006137923871405437,-0.008738461352562288
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,30,development,LEFT,HIGH,LOW,7873,0.39883144925695413,0.4539565603962911,-0.05512511113933699,0.14632287565095897,0.0008891146957957577,0.0001690617075233991,0.009932392955512848,-0.010975547501148597
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,30,development,RIGHT,LOW,LOW,7461,0.39110038868784347,0.4641468971987669,-0.07304650851092342,0.14368047178662377,0.0010722423267658491,0.0005433392994118602,0.010146387885912711,-0.011128220005504508
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,30,validation_2025,LEFT,HIGH,LOW,4285,0.3486581096849475,0.4935822637106184,-0.14492415402567094,0.1572928821470245,0.0004667444574095683,-0.0008537058595264879,0.008267090620031947,-0.011191633795064715
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,30,validation_2025,RIGHT,LOW,LOW,4165,0.33301320528211287,0.49747899159663866,-0.1644657863145258,0.16854741896758704,0.0009603841536614646,-0.0011275112751127914,0.008228808820004874,-0.011279676879125344
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,30,validation_2026,LEFT,HIGH,LOW,2735,0.2676416819012797,0.40914076782449726,-0.14149908592321758,0.32212065813528334,0.0010968921389396709,-0.0011214953271028172,0.006179903868162029,-0.008749544294568201
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,30,validation_2026,RIGHT,LOW,LOW,2549,0.26755590427618675,0.3970184386033739,-0.12946253432718713,0.335033346410357,0.00039231071008238524,-0.00035570310647381476,0.006329855819950714,-0.008602150537634357
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,60,development,LEFT,HIGH,LOW,7808,0.40292008196721313,0.4499231557377049,-0.04700307377049179,0.14651639344262296,0.0006403688524590163,0.00023966818055976002,0.010101960704403723,-0.010722856308968076
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,60,development,RIGHT,LOW,LOW,7579,0.38553898931257424,0.4728856049610767,-0.08734661564850243,0.14025597044464969,0.0013194352816994325,0.00035652579326983513,0.010067971584811097,-0.011396766498807387
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,60,validation_2025,LEFT,HIGH,LOW,4220,0.3353080568720379,0.5082938388625592,-0.17298578199052128,0.1556872037914692,0.0007109004739336493,-0.0010960668068465962,0.008167260830910461,-0.011411069145684627
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,60,validation_2025,RIGHT,LOW,LOW,4193,0.3434295253994753,0.49034104459813976,-0.14691151919866446,0.16551395182446935,0.0007154781779155736,-0.0007595321282090062,0.008122743682310585,-0.011272774937737595
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,60,validation_2026,LEFT,HIGH,LOW,2736,0.266812865497076,0.40752923976608185,-0.14071637426900585,0.3256578947368421,0.0,-0.0010730762470805844,0.006118889124037241,-0.008619346746683076
B2_Taker_to_OILow,taker_imb_15m,oi_chg_15m,60,validation_2026,RIGHT,LOW,LOW,2559,0.2629933567799922,0.4099257522469715,-0.14693239546697928,0.32590855803048063,0.0011723329425556857,-0.00047276853252653517,0.006556955515556684,-0.008749544294568201
C1_OI_to_VolumeHigh,oi_chg_15m,quotevol_z_24h,15,development,LEFT,HIGH,HIGH,9167,0.4326388131340679,0.463728591687575,-0.03108977855350714,0.10199629104396203,0.001636304134395113,-0.00037355248412396236,0.011581273530856251,-0.012184475232491887
C1_OI_to_VolumeHigh,oi_chg_15m,quotevol_z_24h,15,development,RIGHT,LOW,HIGH,9012,0.44329782512205945,0.45206391478029295,-0.0087660896582335,0.10230803373280072,0.002330226364846871,0.0012270399197154003,0.0120192693889416,-0.01189529023347019
