partition,session,variant,session_open_ts,or_high,or_low,side,sweep_ts,sweep_extreme,bos_ts,bos_level,bos_level_ts,fvg_mid,retest_ts,entry_ts,entry_px,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-05-30 07:00:00+00:00,67975.7,67755.0,LONG,2024-05-30 07:25:00+00:00,67752.1,2024-05-30 07:35:00+00:00,67975.7,2024-05-30 07:10:00+00:00,,2024-05-30 07:40:00+00:00,2024-05-30 07:45:00+00:00,68018.5,67752.1,68551.29999999999,0.003916581518263328,SL,2024-05-30 07:50:00+00:00,67752.1,-0.003916581518263351,-1.9582907591316756,-2.3582907591316755,5.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-05-31 07:00:00+00:00,68374.8,68284.9,SHORT,2024-05-31 07:30:00+00:00,68408.1,2024-05-31 07:35:00+00:00,68314.1,2024-05-31 07:15:00+00:00,,2024-05-31 08:00:00+00:00,2024-05-31 08:05:00+00:00,68273.5,68408.1,68004.29999999999,0.0019714823467378386,TP_2R,2024-05-31 09:15:00+00:00,68004.29999999999,0.003942964693475659,1.9714823467378295,1.5714823467378296,70.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-06-05 07:00:00+00:00,71249.8,71116.9,SHORT,2024-06-05 07:25:00+00:00,71430.0,2024-06-05 08:00:00+00:00,71162.0,2024-06-05 07:15:00+00:00,,2024-06-05 08:05:00+00:00,2024-06-05 08:10:00+00:00,71088.4,71430.0,70405.19999999998,0.004805284687797248,TIME_EXIT_4H,2024-06-05 11:00:00+00:00,70840.8,0.003482987379094027,1.7414936895470134,1.3414936895470135,170.0
development,LONDON_0800,V2_FVG_RETEST,2024-06-05 07:00:00+00:00,71249.8,71116.9,LONG,2024-06-05 07:30:00+00:00,71071.3,2024-06-05 07:40:00+00:00,71263.1,2024-06-05 07:20:00+00:00,71178.25,2024-06-05 07:50:00+00:00,2024-06-05 07:55:00+00:00,71225.5,71071.3,71533.9,0.002164954966971058,SL,2024-06-05 08:15:00+00:00,71071.3,-0.002164954966971111,-1.0824774834855555,-1.4824774834855554,20.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-06-10 07:00:00+00:00,69476.9,69363.9,SHORT,2024-06-10 07:30:00+00:00,69499.0,2024-06-10 07:45:00+00:00,69363.9,2024-06-10 07:05:00+00:00,,2024-06-10 07:50:00+00:00,2024-06-10 07:55:00+00:00,69312.6,69499.0,68939.80000000002,0.002689265732348724,SL,2024-06-10 08:15:00+00:00,69499.0,-0.0026892657323487335,-1.3446328661743667,-1.7446328661743666,20.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-06-17 07:00:00+00:00,66160.4,65910.0,LONG,2024-06-17 07:15:00+00:00,65907.5,2024-06-17 07:25:00+00:00,66160.4,2024-06-17 07:05:00+00:00,,2024-06-17 07:40:00+00:00,2024-06-17 07:45:00+00:00,66171.1,65907.5,66698.30000000002,0.003983612181148655,SL,2024-06-17 09:50:00+00:00,65907.5,-0.003983612181148621,-1.9918060905743107,-2.3918060905743106,125.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-07-03 07:00:00+00:00,61004.2,60950.0,SHORT,2024-07-03 07:15:00+00:00,61017.0,2024-07-03 07:25:00+00:00,60950.0,2024-07-03 07:05:00+00:00,,2024-07-03 07:40:00+00:00,2024-07-03 07:45:00+00:00,60873.1,61017.0,60585.299999999996,0.002363934151538224,TP_2R,2024-07-03 08:55:00+00:00,60585.299999999996,0.004727868303076477,2.3639341515382384,1.9639341515382385,70.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-07-31 07:00:00+00:00,66435.6,66297.0,SHORT,2024-07-31 07:20:00+00:00,66499.7,2024-07-31 07:35:00+00:00,66315.4,2024-07-31 07:10:00+00:00,,2024-07-31 07:50:00+00:00,2024-07-31 07:55:00+00:00,66218.8,66499.7,65657.00000000001,0.00424199774082276,TIME_EXIT_4H,2024-07-31 11:00:00+00:00,65960.2,0.003905235371224003,1.9526176856120014,1.5526176856120015,185.0
development,LONDON_0800,V2_FVG_RETEST,2024-07-31 07:00:00+00:00,66435.6,66297.0,SHORT,2024-07-31 07:20:00+00:00,66499.7,2024-07-31 07:35:00+00:00,66315.4,2024-07-31 07:10:00+00:00,66316.85,2024-07-31 07:50:00+00:00,2024-07-31 07:55:00+00:00,66218.8,66499.7,65657.00000000001,0.00424199774082276,TIME_EXIT_4H,2024-07-31 11:00:00+00:00,65960.2,0.003905235371224003,1.9526176856120014,1.5526176856120015,185.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-08-07 07:00:00+00:00,56893.4,56620.5,LONG,2024-08-07 07:20:00+00:00,56510.0,2024-08-07 07:45:00+00:00,56893.4,2024-08-07 07:10:00+00:00,,2024-08-07 07:55:00+00:00,2024-08-07 08:00:00+00:00,56898.8,56510.0,57676.40000000001,0.006833184531132517,TP_2R,2024-08-07 10:30:00+00:00,57676.40000000001,0.013666369062264927,6.8331845311324635,6.433184531132463,150.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-08-08 07:00:00+00:00,57304.5,57095.3,SHORT,2024-08-08 07:40:00+00:00,57351.0,2024-08-08 07:50:00+00:00,57173.7,2024-08-08 07:30:00+00:00,,2024-08-08 07:55:00+00:00,2024-08-08 08:00:00+00:00,57166.4,57351.0,56797.200000000004,0.003229169582132136,SL,2024-08-08 08:45:00+00:00,57351.0,-0.003229169582132041,-1.6145847910660205,-2.0145847910660204,45.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-08-13 07:00:00+00:00,59376.1,59239.1,SHORT,2024-08-13 07:20:00+00:00,59429.5,2024-08-13 07:25:00+00:00,59272.8,2024-08-13 07:10:00+00:00,,2024-08-13 07:45:00+00:00,2024-08-13 07:50:00+00:00,59269.8,59429.5,58950.40000000001,0.0026944582232434912,TP_2R,2024-08-13 08:30:00+00:00,58950.40000000001,0.00538891644648698,2.69445822324349,2.29445822324349,40.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-08-16 07:00:00+00:00,58523.9,58356.1,LONG,2024-08-16 07:20:00+00:00,58279.3,2024-08-16 07:40:00+00:00,58477.8,2024-08-16 07:10:00+00:00,,2024-08-16 08:00:00+00:00,2024-08-16 08:05:00+00:00,58493.2,58279.3,58920.999999999985,0.0036568353244478707,SL,2024-08-16 09:10:00+00:00,58279.3,-0.003656835324447827,-1.8284176622239134,-2.2284176622239134,65.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-10-02 07:00:00+00:00,61717.1,61565.2,LONG,2024-10-02 07:25:00+00:00,61557.9,2024-10-02 07:30:00+00:00,61688.0,2024-10-02 07:15:00+00:00,,2024-10-02 07:55:00+00:00,2024-10-02 08:00:00+00:00,61702.5,61557.9,61991.7,0.0023435030995502377,SL,2024-10-02 09:20:00+00:00,61557.9,-0.002343503099550226,-1.171751549775113,-1.5717515497751129,80.0
development,LONDON_0800,V2_FVG_RETEST,2024-10-02 07:00:00+00:00,61717.1,61565.2,LONG,2024-10-02 07:25:00+00:00,61557.9,2024-10-02 07:30:00+00:00,61688.0,2024-10-02 07:15:00+00:00,61686.7,2024-10-02 07:55:00+00:00,2024-10-02 08:00:00+00:00,61702.5,61557.9,61991.7,0.0023435030995502377,SL,2024-10-02 09:20:00+00:00,61557.9,-0.002343503099550226,-1.171751549775113,-1.5717515497751129,80.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-10-18 07:00:00+00:00,68150.0,67935.2,SHORT,2024-10-18 07:25:00+00:00,68176.4,2024-10-18 07:45:00+00:00,67921.0,2024-10-18 07:15:00+00:00,,2024-10-18 08:05:00+00:00,2024-10-18 08:10:00+00:00,67866.9,68176.4,67247.9,0.004560396894509695,TIME_EXIT_4H,2024-10-18 11:00:00+00:00,67861.5,7.956750639848131e-05,0.03978375319924066,-0.36021624680075937,170.0
development,LONDON_0800,V2_FVG_RETEST,2024-10-18 07:00:00+00:00,68150.0,67935.2,SHORT,2024-10-18 07:25:00+00:00,68176.4,2024-10-18 07:45:00+00:00,67921.0,2024-10-18 07:15:00+00:00,67976.0,2024-10-18 07:50:00+00:00,2024-10-18 07:55:00+00:00,67972.3,68176.4,67564.10000000002,0.003002693744363384,TIME_EXIT_4H,2024-10-18 11:00:00+00:00,67861.5,0.0016300757808695998,0.8150378904347999,0.4150378904347999,185.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-10-24 07:00:00+00:00,67219.7,67057.0,SHORT,2024-10-24 07:35:00+00:00,67267.1,2024-10-24 07:45:00+00:00,67150.0,2024-10-24 07:25:00+00:00,,2024-10-24 07:50:00+00:00,2024-10-24 07:55:00+00:00,67094.7,67267.1,66749.89999999998,0.0025695025091401966,TP_2R,2024-10-24 09:00:00+00:00,66749.89999999998,0.0051390050182803515,2.5695025091401757,2.169502509140176,65.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-11-05 08:00:00+00:00,68993.3,68826.9,LONG,2024-11-05 08:45:00+00:00,68760.8,2024-11-05 08:50:00+00:00,68849.2,2024-11-05 08:25:00+00:00,,2024-11-05 09:00:00+00:00,2024-11-05 09:05:00+00:00,69041.1,68760.8,69601.70000000001,0.004059900551990088,SL,2024-11-05 09:40:00+00:00,68760.8,-0.0040599005519901255,-2.0299502759950627,-2.4299502759950626,35.0
development,LONDON_0800,V2_FVG_RETEST,2024-11-05 08:00:00+00:00,68993.3,68826.9,LONG,2024-11-05 08:45:00+00:00,68760.8,2024-11-05 08:50:00+00:00,68849.2,2024-11-05 08:25:00+00:00,68844.75,2024-11-05 09:00:00+00:00,2024-11-05 09:05:00+00:00,69041.1,68760.8,69601.70000000001,0.004059900551990088,SL,2024-11-05 09:40:00+00:00,68760.8,-0.0040599005519901255,-2.0299502759950627,-2.4299502759950626,35.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-11-21 08:00:00+00:00,97189.3,96868.9,LONG,2024-11-21 08:25:00+00:00,96757.6,2024-11-21 08:55:00+00:00,97107.8,2024-11-21 08:10:00+00:00,,2024-11-21 09:00:00+00:00,2024-11-21 09:05:00+00:00,97241.4,96757.6,98208.99999999997,0.004975247168387008,TP_2R,2024-11-21 11:05:00+00:00,98208.99999999997,0.009950494336774085,4.9752471683870425,4.575247168387042,120.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-12-09 08:00:00+00:00,99735.9,99411.7,SHORT,2024-12-09 08:25:00+00:00,99757.3,2024-12-09 08:30:00+00:00,99411.7,2024-12-09 08:10:00+00:00,,2024-12-09 08:45:00+00:00,2024-12-09 08:50:00+00:00,99102.1,99757.3,97791.70000000001,0.006611363432258217,TIME_EXIT_4H,2024-12-09 12:00:00+00:00,98157.5,0.00953158409357624,4.765792046788119,4.365792046788119,190.0
development,LONDON_0800,V2_FVG_RETEST,2024-12-09 08:00:00+00:00,99735.9,99411.7,SHORT,2024-12-09 08:25:00+00:00,99757.3,2024-12-09 08:30:00+00:00,99411.7,2024-12-09 08:10:00+00:00,99540.8,2024-12-09 08:40:00+00:00,2024-12-09 08:45:00+00:00,99526.6,99757.3,99065.20000000001,0.002317973285533687,TP_2R,2024-12-09 08:50:00+00:00,99065.20000000001,0.004635946571067362,2.317973285533681,1.917973285533681,5.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-12-10 08:00:00+00:00,97270.0,97000.2,LONG,2024-12-10 08:15:00+00:00,96961.1,2024-12-10 08:20:00+00:00,97270.0,2024-12-10 08:05:00+00:00,,2024-12-10 08:25:00+00:00,2024-12-10 08:30:00+00:00,97325.7,96961.1,98054.89999999998,0.003746184204172087,TIME_EXIT_4H,2024-12-10 12:00:00+00:00,97745.7,0.0043154069274611295,2.1577034637305648,1.7577034637305649,210.0
development,LONDON_0800,V1_STRUCTURE_RETEST,2024-12-30 08:00:00+00:00,93840.2,93682.7,LONG,2024-12-30 08:30:00+00:00,93674.4,2024-12-30 08:35:00+00:00,93834.1,2024-12-30 08:15:00+00:00,,2024-12-30 08:50:00+00:00,2024-12-30 08:55:00+00:00,93848.1,93674.4,94195.50000000003,0.0018508632566883254,SL,2024-12-30 09:15:00+00:00,93674.4,-0.0018508632566883731,-0.9254316283441866,-1.3254316283441865,20.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-01-05 03:45:00+00:00,46486.17,46393.03,LONG,2022-01-05 04:00:00+00:00,46372.48,2022-01-05 04:10:00+00:00,46486.17,2022-01-05 03:50:00+00:00,,2022-01-05 04:25:00+00:00,2022-01-05 04:30:00+00:00,46486.22,46372.48,46713.7,0.0024467465842565378,SL,2022-01-05 04:35:00+00:00,46372.48,-0.002446746584256587,-1.2233732921282936,-1.6233732921282935,5.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-01-11 03:45:00+00:00,42251.6,42163.72,SHORT,2022-01-11 04:05:00+00:00,42328.0,2022-01-11 04:10:00+00:00,42176.57,2022-01-11 03:55:00+00:00,,2022-01-11 04:15:00+00:00,2022-01-11 04:20:00+00:00,42146.09,42328.0,41782.26999999999,0.004316177372562994,SL,2022-01-11 04:30:00+00:00,42328.0,-0.004316177372563068,-2.158088686281534,-2.558088686281534,10.0
development,NSE_0915,V2_FVG_RETEST,2022-01-11 03:45:00+00:00,42251.6,42163.72,SHORT,2022-01-11 04:05:00+00:00,42328.0,2022-01-11 04:10:00+00:00,42176.57,2022-01-11 03:55:00+00:00,42210.11,2022-01-11 04:45:00+00:00,2022-01-11 04:50:00+00:00,42134.81,42328.0,41748.42999999999,0.0045850450019829765,SL,2022-01-11 04:50:00+00:00,42328.0,-0.004585045001982868,-2.292522500991434,-2.692522500991434,0.0
development,NSE_0915,V2_FVG_RETEST,2022-01-12 03:45:00+00:00,42618.35,42550.0,SHORT,2022-01-12 04:25:00+00:00,42665.99,2022-01-12 04:30:00+00:00,42550.0,2022-01-12 03:55:00+00:00,42592.545,2022-01-12 04:45:00+00:00,2022-01-12 04:50:00+00:00,42569.97,42665.99,42377.93000000001,0.002255580635833119,SL,2022-01-12 05:10:00+00:00,42665.99,-0.0022555806358330877,-1.1277903179165438,-1.5277903179165437,20.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-01-14 03:45:00+00:00,42713.0,42611.77,LONG,2022-01-14 04:05:00+00:00,42595.87,2022-01-14 04:35:00+00:00,42713.0,2022-01-14 03:55:00+00:00,,2022-01-14 04:40:00+00:00,2022-01-14 04:45:00+00:00,42738.11,42595.87,43022.59,0.003328177123415096,TIME_EXIT_4H,2022-01-14 07:45:00+00:00,42656.43,-0.0019111748273379359,-0.9555874136689679,-1.3555874136689678,180.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-01-18 03:45:00+00:00,42067.0,41953.9,SHORT,2022-01-18 04:10:00+00:00,42073.52,2022-01-18 04:15:00+00:00,41970.71,2022-01-18 04:00:00+00:00,,2022-01-18 04:25:00+00:00,2022-01-18 04:30:00+00:00,41951.63,42073.52,41707.85,0.002905489011988317,SL,2022-01-18 04:40:00+00:00,42073.52,-0.0029054890119883936,-1.4527445059941968,-1.8527445059941967,10.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-01-20 03:45:00+00:00,41946.7,41880.48,SHORT,2022-01-20 04:00:00+00:00,41978.89,2022-01-20 04:40:00+00:00,41880.48,2022-01-20 03:50:00+00:00,,2022-01-20 04:45:00+00:00,2022-01-20 04:50:00+00:00,41875.71,41978.89,41669.35,0.002463958223036703,SL,2022-01-20 06:05:00+00:00,41978.89,-0.0024639582230367996,-1.2319791115183998,-1.6319791115183997,75.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-03-17 03:45:00+00:00,41030.7,40950.4,LONG,2022-03-17 04:10:00+00:00,40924.3,2022-03-17 04:45:00+00:00,41045.4,2022-03-17 04:00:00+00:00,,2022-03-17 04:50:00+00:00,2022-03-17 04:55:00+00:00,41202.3,40924.3,41758.3,0.006747196151671144,SL,2022-03-17 06:30:00+00:00,40924.3,-0.0067471961516711865,-3.3735980758355932,-3.773598075835593,95.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-03-28 03:45:00+00:00,47047.2,46970.5,SHORT,2022-03-28 04:00:00+00:00,47047.5,2022-03-28 04:05:00+00:00,46970.5,2022-03-28 03:50:00+00:00,,2022-03-28 04:15:00+00:00,2022-03-28 04:20:00+00:00,46937.0,47047.5,46716.0,0.0023542194856935894,SL,2022-03-28 04:55:00+00:00,47047.5,-0.002354219485693587,-1.1771097428467936,-1.5771097428467935,35.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-04-12 03:45:00+00:00,39732.5,39637.8,LONG,2022-04-12 04:15:00+00:00,39607.5,2022-04-12 04:20:00+00:00,39758.2,2022-04-12 04:00:00+00:00,,2022-04-12 04:30:00+00:00,2022-04-12 04:35:00+00:00,39764.9,39607.5,40079.700000000004,0.003958264700778864,TP_2R,2022-04-12 05:20:00+00:00,40079.700000000004,0.007916529401557737,3.9582647007788685,3.5582647007788686,45.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-04-15 03:45:00+00:00,40193.3,40076.7,SHORT,2022-04-15 04:25:00+00:00,40209.5,2022-04-15 04:30:00+00:00,40130.0,2022-04-15 04:10:00+00:00,,2022-04-15 04:35:00+00:00,2022-04-15 04:40:00+00:00,40124.6,40209.5,39954.799999999996,0.002115908943640596,TP_2R,2022-04-15 06:35:00+00:00,39954.799999999996,0.0042318178872812195,2.1159089436406098,1.7159089436406099,115.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-05-02 03:45:00+00:00,38688.0,38621.0,LONG,2022-05-02 04:30:00+00:00,38617.9,2022-05-02 04:35:00+00:00,38694.6,2022-05-02 04:10:00+00:00,,2022-05-02 04:45:00+00:00,2022-05-02 04:50:00+00:00,38749.6,38617.9,39012.99999999999,0.00339874476123617,TP_2R,2022-05-02 04:50:00+00:00,39012.99999999999,0.0067974895224722776,3.398744761236139,2.998744761236139,0.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-05-11 03:45:00+00:00,31284.0,31134.8,LONG,2022-05-11 04:15:00+00:00,31105.0,2022-05-11 04:25:00+00:00,31309.6,2022-05-11 04:05:00+00:00,,2022-05-11 04:30:00+00:00,2022-05-11 04:35:00+00:00,31311.9,31105.0,31725.700000000004,0.006607711445169455,SL,2022-05-11 04:45:00+00:00,31105.0,-0.006607711445169473,-3.3038557225847365,-3.7038557225847364,10.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-05-16 03:45:00+00:00,30333.0,30240.4,LONG,2022-05-16 04:10:00+00:00,30216.7,2022-05-16 04:15:00+00:00,30333.0,2022-05-16 03:55:00+00:00,,2022-05-16 04:40:00+00:00,2022-05-16 04:45:00+00:00,30397.0,30216.7,30757.6,0.005931506398657738,SL,2022-05-16 06:00:00+00:00,30216.7,-0.005931506398657693,-2.9657531993288466,-3.3657531993288465,75.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-05-24 03:45:00+00:00,29318.5,29266.2,LONG,2022-05-24 04:05:00+00:00,29259.1,2022-05-24 04:20:00+00:00,29318.5,2022-05-24 03:50:00+00:00,,2022-05-24 04:35:00+00:00,2022-05-24 04:40:00+00:00,29355.0,29259.1,29546.800000000003,0.003266905126894957,SL,2022-05-24 06:45:00+00:00,29259.1,-0.003266905126894981,-1.6334525634474906,-2.0334525634474905,125.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-06-24 03:45:00+00:00,21100.0,21026.2,SHORT,2022-06-24 04:05:00+00:00,21147.2,2022-06-24 04:30:00+00:00,21026.2,2022-06-24 03:50:00+00:00,,2022-06-24 04:35:00+00:00,2022-06-24 04:40:00+00:00,21005.2,21147.2,20721.2,0.006760230799992383,SL,2022-06-24 05:40:00+00:00,21147.2,-0.006760230799992328,-3.380115399996164,-3.780115399996164,60.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-06-28 03:45:00+00:00,20748.9,20700.0,LONG,2022-06-28 04:05:00+00:00,20691.9,2022-06-28 04:20:00+00:00,20748.9,2022-06-28 03:55:00+00:00,,2022-06-28 04:35:00+00:00,2022-06-28 04:40:00+00:00,20751.9,20691.9,20871.9,0.002891301519378948,TP_2R,2022-06-28 06:25:00+00:00,20871.9,0.005782603038757994,2.891301519378997,2.491301519378997,105.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-07-20 03:45:00+00:00,23472.2,23379.7,SHORT,2022-07-20 04:05:00+00:00,23522.0,2022-07-20 04:15:00+00:00,23379.7,2022-07-20 03:50:00+00:00,,2022-07-20 04:20:00+00:00,2022-07-20 04:25:00+00:00,23361.7,23522.0,23041.100000000002,0.006861658184121843,SL,2022-07-20 05:45:00+00:00,23522.0,-0.006861658184121877,-3.4308290920609386,-3.8308290920609385,80.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-07-22 03:45:00+00:00,22948.9,22879.4,SHORT,2022-07-22 04:15:00+00:00,22950.0,2022-07-22 04:25:00+00:00,22900.0,2022-07-22 04:00:00+00:00,,2022-07-22 04:30:00+00:00,2022-07-22 04:35:00+00:00,22886.5,22950.0,22759.5,0.0027745614226727545,SL,2022-07-22 04:45:00+00:00,22950.0,-0.00277456142267285,-1.387280711336425,-1.7872807113364249,10.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-08-03 03:45:00+00:00,22852.9,22801.0,SHORT,2022-08-03 04:25:00+00:00,22873.6,2022-08-03 04:40:00+00:00,22827.2,2022-08-03 04:15:00+00:00,,2022-08-03 04:50:00+00:00,2022-08-03 04:55:00+00:00,22826.4,22873.6,22732.000000000007,0.0020677811656676956,SL,2022-08-03 05:25:00+00:00,22873.6,-0.002067781165667748,-1.033890582833874,-1.433890582833874,30.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-08-11 03:45:00+00:00,24363.4,24287.4,LONG,2022-08-11 04:25:00+00:00,24277.1,2022-08-11 04:40:00+00:00,24378.9,2022-08-11 04:05:00+00:00,,2022-08-11 04:50:00+00:00,2022-08-11 04:55:00+00:00,24444.3,24277.1,24778.7,0.006840040418420684,TIME_EXIT_4H,2022-08-11 07:45:00+00:00,24462.5,0.0007445498541582829,0.37227492707914145,-0.027725072920858573,170.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-08-19 03:45:00+00:00,22788.4,22750.9,LONG,2022-08-19 04:10:00+00:00,22744.3,2022-08-19 04:20:00+00:00,22788.4,2022-08-19 03:55:00+00:00,,2022-08-19 04:50:00+00:00,2022-08-19 04:55:00+00:00,22795.9,22744.3,22899.100000000006,0.0022635649393093573,SL,2022-08-19 06:15:00+00:00,22744.3,-0.002263564939309348,-1.131782469654674,-1.531782469654674,80.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-08-29 03:45:00+00:00,19863.6,19807.0,SHORT,2022-08-29 04:15:00+00:00,19877.1,2022-08-29 04:25:00+00:00,19807.0,2022-08-29 03:50:00+00:00,,2022-08-29 04:30:00+00:00,2022-08-29 04:35:00+00:00,19792.8,19877.1,19624.2,0.004259124530132133,SL,2022-08-29 06:55:00+00:00,19877.1,-0.004259124530132219,-2.1295622650661095,-2.5295622650661094,140.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-10-05 03:45:00+00:00,20202.0,20178.1,SHORT,2022-10-05 04:15:00+00:00,20213.0,2022-10-05 04:20:00+00:00,20172.6,2022-10-05 04:00:00+00:00,,2022-10-05 04:25:00+00:00,2022-10-05 04:30:00+00:00,20086.9,20213.0,19834.700000000004,0.006277723292294905,SL,2022-10-05 06:00:00+00:00,20213.0,-0.006277723292294812,-3.138861646147406,-3.538861646147406,90.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-10-17 03:45:00+00:00,19196.0,19166.0,LONG,2022-10-17 04:10:00+00:00,19157.0,2022-10-17 04:35:00+00:00,19196.0,2022-10-17 03:50:00+00:00,,2022-10-17 04:40:00+00:00,2022-10-17 04:45:00+00:00,19207.7,19157.0,19309.100000000002,0.0026395664238821268,TP_2R,2022-10-17 06:05:00+00:00,19309.100000000002,0.005279132847764156,2.639566423882078,2.2395664238820783,80.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-10-25 03:45:00+00:00,19351.0,19327.5,SHORT,2022-10-25 04:10:00+00:00,19369.0,2022-10-25 04:20:00+00:00,19327.5,2022-10-25 03:55:00+00:00,,2022-10-25 04:25:00+00:00,2022-10-25 04:30:00+00:00,19323.8,19369.0,19233.399999999998,0.0023390844450884777,TIME_EXIT_4H,2022-10-25 07:45:00+00:00,19298.0,0.0013351411213115005,0.6675705606557503,0.26757056065575024,195.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-11-01 03:45:00+00:00,20495.0,20470.0,LONG,2022-11-01 04:10:00+00:00,20456.3,2022-11-01 04:20:00+00:00,20495.0,2022-11-01 03:50:00+00:00,,2022-11-01 04:35:00+00:00,2022-11-01 04:40:00+00:00,20499.1,20456.3,20584.699999999997,0.0020878965417993607,TP_2R,2022-11-01 06:10:00+00:00,20584.699999999997,0.004175793083598611,2.0878965417993056,1.6878965417993057,90.0
development,NSE_0915,V2_FVG_RETEST,2022-11-01 03:45:00+00:00,20495.0,20470.0,LONG,2022-11-01 04:10:00+00:00,20456.3,2022-11-01 04:20:00+00:00,20495.0,2022-11-01 03:50:00+00:00,20476.4,2022-11-01 04:30:00+00:00,2022-11-01 04:35:00+00:00,20481.9,20456.3,20533.100000000006,0.0012498840439608718,TP_2R,2022-11-01 05:05:00+00:00,20533.100000000006,0.0024997680879217388,1.2498840439608694,0.8498840439608694,30.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-11-04 03:45:00+00:00,20315.0,20304.2,LONG,2022-11-04 04:05:00+00:00,20297.6,2022-11-04 04:25:00+00:00,20315.0,2022-11-04 03:55:00+00:00,,2022-11-04 04:30:00+00:00,2022-11-04 04:35:00+00:00,20327.3,20297.6,20386.7,0.0014610892740305268,TP_2R,2022-11-04 05:45:00+00:00,20386.7,0.002922178548061094,1.461089274030547,1.061089274030547,70.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-11-24 03:45:00+00:00,16717.4,16691.0,SHORT,2022-11-24 04:15:00+00:00,16728.6,2022-11-24 04:25:00+00:00,16694.2,2022-11-24 04:05:00+00:00,,2022-11-24 04:45:00+00:00,2022-11-24 04:50:00+00:00,16688.7,16728.6,16608.900000000005,0.0023908393104314783,TIME_EXIT_4H,2022-11-24 07:45:00+00:00,16699.5,-0.0006471444750040245,-0.32357223750201225,-0.7235722375020123,175.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-12-01 03:45:00+00:00,17151.8,17135.6,SHORT,2022-12-01 04:30:00+00:00,17161.1,2022-12-01 04:35:00+00:00,17139.6,2022-12-01 04:20:00+00:00,,2022-12-01 04:50:00+00:00,2022-12-01 04:55:00+00:00,17132.3,17161.1,17074.7,0.0016810352375337388,TP_2R,2022-12-01 05:45:00+00:00,17074.7,0.0033620704750674246,1.6810352375337123,1.2810352375337124,50.0
development,NSE_0915,V1_STRUCTURE_RETEST,2022-12-07 03:45:00+00:00,17025.3,17017.4,LONG,2022-12-07 04:20:00+00:00,17013.2,2022-12-07 04:25:00+00:00,17020.2,2022-12-07 04:10:00+00:00,,2022-12-07 04:30:00+00:00,2022-12-07 04:35:00+00:00,17022.4,17013.2,17040.800000000003,0.0005404643293543053,SL,2022-12-07 04:35:00+00:00,17013.2,-0.0005404643293542843,-0.2702321646771422,-0.6702321646771422,0.0
