partition,regime,clock_block,obs_start,obs_end,H,L,range,k1_start,k1_complete,low_visits_before_terminal,low_break,break_side,break_ts,genuine_l2,l2_ts,low_break_after_l2,clean_leave,leave_complete,eligible_start,first_return_type,first_return_ts
reference_validation,BEAR,12-16,2025-06-13 12:00:00+00:00,2025-06-13 16:00:00+00:00,105459.7,104360.0,1099.699999999997,2025-06-13 14:10:00+00:00,2025-06-13 14:15:00+00:00,1,True,LOW,2025-06-13 14:25:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,16-20,2025-06-14 16:00:00+00:00,2025-06-14 20:00:00+00:00,105084.2,104570.0,514.1999999999971,2025-06-14 16:30:00+00:00,2025-06-14 16:35:00+00:00,1,True,LOW,2025-06-14 16:50:00+00:00,False,,False,True,2025-06-14 16:45:00+00:00,2025-06-14 16:45:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-06-14 16:45:00+00:00
reference_validation,BEAR,20-00,2025-06-14 20:00:00+00:00,2025-06-15 00:00:00+00:00,105011.0,104290.0,721.0,2025-06-14 20:10:00+00:00,2025-06-14 20:15:00+00:00,1,False,HIGH,2025-06-14 21:30:00+00:00,False,,False,True,2025-06-14 20:25:00+00:00,2025-06-14 20:25:00+00:00,OPPOSITE_HIGH_BREAK,2025-06-14 21:25:00+00:00
reference_validation,BEAR,08-12,2025-06-15 08:00:00+00:00,2025-06-15 12:00:00+00:00,106099.4,105137.0,962.3999999999942,2025-06-15 08:45:00+00:00,2025-06-15 08:50:00+00:00,1,True,LOW,2025-06-15 08:55:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,12-16,2025-06-16 12:00:00+00:00,2025-06-16 16:00:00+00:00,107199.9,106540.0,659.8999999999942,2025-06-16 13:05:00+00:00,2025-06-16 13:10:00+00:00,2,False,HIGH,2025-06-16 14:30:00+00:00,True,2025-06-16 13:35:00+00:00,False,True,2025-06-16 13:15:00+00:00,2025-06-16 13:15:00+00:00,GENUINE_L2,2025-06-16 13:35:00+00:00
reference_validation,BEAR,16-20,2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,105816.5,104068.0,1748.5,2025-06-17 16:25:00+00:00,2025-06-17 16:30:00+00:00,1,True,LOW,2025-06-17 16:50:00+00:00,False,,False,True,2025-06-17 16:40:00+00:00,2025-06-17 16:40:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-06-17 16:45:00+00:00
reference_validation,BEAR,08-12,2025-06-18 08:00:00+00:00,2025-06-18 12:00:00+00:00,105500.0,104660.0,840.0,2025-06-18 09:35:00+00:00,2025-06-18 09:40:00+00:00,1,True,LOW,2025-06-18 09:45:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,12-16,2025-06-20 12:00:00+00:00,2025-06-20 16:00:00+00:00,106486.2,105715.0,771.1999999999971,2025-06-20 13:35:00+00:00,2025-06-20 13:40:00+00:00,1,True,LOW,2025-06-20 13:50:00+00:00,False,,False,True,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-06-20 13:45:00+00:00
reference_validation,BEAR,12-16,2025-06-21 12:00:00+00:00,2025-06-21 16:00:00+00:00,103940.6,103401.9,538.7000000000116,2025-06-21 14:15:00+00:00,2025-06-21 14:20:00+00:00,1,True,LOW,2025-06-21 14:30:00+00:00,False,,False,True,2025-06-21 14:25:00+00:00,2025-06-21 14:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-06-21 14:25:00+00:00
reference_validation,BEAR,16-20,2025-06-22 16:00:00+00:00,2025-06-22 20:00:00+00:00,102789.7,98786.9,4002.800000000003,2025-06-22 16:00:00+00:00,2025-06-22 16:05:00+00:00,2,True,LOW,2025-06-22 16:25:00+00:00,True,2025-06-22 16:15:00+00:00,True,True,2025-06-22 16:10:00+00:00,2025-06-22 16:10:00+00:00,GENUINE_L2,2025-06-22 16:15:00+00:00
reference_validation,BEAR,12-16,2025-06-23 12:00:00+00:00,2025-06-23 16:00:00+00:00,102028.9,101071.1,957.7999999999884,2025-06-23 12:15:00+00:00,2025-06-23 12:20:00+00:00,2,True,LOW,2025-06-23 13:35:00+00:00,True,2025-06-23 13:25:00+00:00,True,True,2025-06-23 12:30:00+00:00,2025-06-23 12:30:00+00:00,GENUINE_L2,2025-06-23 13:25:00+00:00
reference_validation,BEAR,16-20,2025-06-23 16:00:00+00:00,2025-06-23 20:00:00+00:00,102596.5,100749.8,1846.699999999997,2025-06-23 16:15:00+00:00,2025-06-23 16:20:00+00:00,1,True,LOW,2025-06-23 16:25:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,04-08,2025-06-24 04:00:00+00:00,2025-06-24 08:00:00+00:00,105454.1,104658.0,796.1000000000058,2025-06-24 04:15:00+00:00,2025-06-24 04:20:00+00:00,1,False,HIGH,2025-06-24 06:35:00+00:00,False,,False,True,2025-06-24 04:25:00+00:00,2025-06-24 04:25:00+00:00,OPPOSITE_HIGH_BREAK,2025-06-24 06:30:00+00:00
reference_validation,BULL,08-12,2025-06-24 08:00:00+00:00,2025-06-24 12:00:00+00:00,105775.9,104651.4,1124.5,2025-06-24 08:10:00+00:00,2025-06-24 08:15:00+00:00,1,False,NONE,,False,,False,True,2025-06-24 08:25:00+00:00,2025-06-24 08:25:00+00:00,BLOCK_END,
reference_validation,BULL,08-12,2025-06-27 08:00:00+00:00,2025-06-27 12:00:00+00:00,107686.0,106801.0,885.0,2025-06-27 08:05:00+00:00,2025-06-27 08:10:00+00:00,1,True,LOW,2025-06-27 08:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,16-20,2025-06-29 16:00:00+00:00,2025-06-29 20:00:00+00:00,108499.0,107580.6,918.3999999999942,2025-06-29 16:05:00+00:00,2025-06-29 16:10:00+00:00,1,True,LOW,2025-06-29 16:25:00+00:00,False,,False,True,2025-06-29 16:20:00+00:00,2025-06-29 16:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-06-29 16:20:00+00:00
reference_validation,BULL,20-00,2025-06-29 20:00:00+00:00,2025-06-30 00:00:00+00:00,107735.7,107233.1,502.59999999999127,2025-06-29 21:00:00+00:00,2025-06-29 21:05:00+00:00,1,False,HIGH,2025-06-29 22:15:00+00:00,False,,False,True,2025-06-29 21:10:00+00:00,2025-06-29 21:10:00+00:00,OPPOSITE_HIGH_BREAK,2025-06-29 22:10:00+00:00
reference_validation,BULL,08-12,2025-06-30 08:00:00+00:00,2025-06-30 12:00:00+00:00,108500.0,107427.5,1072.5,2025-06-30 08:55:00+00:00,2025-06-30 09:00:00+00:00,1,True,LOW,2025-06-30 09:05:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,08-12,2025-07-01 08:00:00+00:00,2025-07-01 12:00:00+00:00,107164.5,106557.4,607.1000000000058,2025-07-01 09:20:00+00:00,2025-07-01 09:25:00+00:00,1,True,LOW,2025-07-01 09:35:00+00:00,False,,False,True,2025-07-01 09:30:00+00:00,2025-07-01 09:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-07-01 09:30:00+00:00
reference_validation,BEAR,00-04,2025-07-02 00:00:00+00:00,2025-07-02 04:00:00+00:00,106066.1,105182.6,883.5,2025-07-02 01:15:00+00:00,2025-07-02 01:20:00+00:00,1,False,HIGH,2025-07-02 03:25:00+00:00,False,,False,True,2025-07-02 01:25:00+00:00,2025-07-02 01:25:00+00:00,OPPOSITE_HIGH_BREAK,2025-07-02 03:20:00+00:00
reference_validation,BULL,00-04,2025-07-03 00:00:00+00:00,2025-07-03 04:00:00+00:00,109621.9,108682.5,939.3999999999942,2025-07-03 00:20:00+00:00,2025-07-03 00:25:00+00:00,1,True,LOW,2025-07-03 02:25:00+00:00,False,,False,True,2025-07-03 00:30:00+00:00,2025-07-03 00:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-07-03 02:20:00+00:00
reference_validation,BULL,12-16,2025-07-03 12:00:00+00:00,2025-07-03 16:00:00+00:00,110265.1,109234.9,1030.2000000000116,2025-07-03 12:30:00+00:00,2025-07-03 12:35:00+00:00,1,True,LOW,2025-07-03 12:40:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,00-04,2025-07-04 00:00:00+00:00,2025-07-04 04:00:00+00:00,109963.1,109488.8,474.3000000000029,2025-07-04 00:15:00+00:00,2025-07-04 00:20:00+00:00,1,True,LOW,2025-07-04 00:25:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,08-12,2025-07-04 08:00:00+00:00,2025-07-04 12:00:00+00:00,109283.2,108661.0,622.1999999999971,2025-07-04 08:00:00+00:00,2025-07-04 08:05:00+00:00,1,True,LOW,2025-07-04 08:10:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,08-12,2025-07-05 08:00:00+00:00,2025-07-05 12:00:00+00:00,108368.1,107946.1,422.0,2025-07-05 08:30:00+00:00,2025-07-05 08:35:00+00:00,1,True,LOW,2025-07-05 08:40:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,16-20,2025-07-05 16:00:00+00:00,2025-07-05 20:00:00+00:00,108194.4,107908.8,285.59999999999127,2025-07-05 16:25:00+00:00,2025-07-05 16:30:00+00:00,1,True,LOW,2025-07-05 16:35:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,04-08,2025-07-07 04:00:00+00:00,2025-07-07 08:00:00+00:00,109667.3,108622.6,1044.699999999997,2025-07-07 07:05:00+00:00,2025-07-07 07:10:00+00:00,1,False,NONE,,False,,False,True,2025-07-07 07:15:00+00:00,2025-07-07 07:15:00+00:00,BLOCK_END,
reference_validation,BULL,08-12,2025-07-07 08:00:00+00:00,2025-07-07 12:00:00+00:00,109409.7,108611.0,798.6999999999971,2025-07-07 11:15:00+00:00,2025-07-07 11:20:00+00:00,3,True,LOW,2025-07-07 11:55:00+00:00,True,2025-07-07 11:35:00+00:00,True,True,2025-07-07 11:30:00+00:00,2025-07-07 11:30:00+00:00,GENUINE_L2,2025-07-07 11:35:00+00:00
reference_validation,BULL,12-16,2025-07-07 12:00:00+00:00,2025-07-07 16:00:00+00:00,109041.2,108525.0,516.1999999999971,2025-07-07 12:00:00+00:00,2025-07-07 12:05:00+00:00,1,True,LOW,2025-07-07 12:10:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,SIDEWAYS,16-20,2025-07-07 16:00:00+00:00,2025-07-07 20:00:00+00:00,108612.2,107903.2,709.0,2025-07-07 16:20:00+00:00,2025-07-07 16:25:00+00:00,2,True,LOW,2025-07-07 17:05:00+00:00,True,2025-07-07 16:50:00+00:00,True,True,2025-07-07 16:30:00+00:00,2025-07-07 16:30:00+00:00,GENUINE_L2,2025-07-07 16:50:00+00:00
reference_validation,SIDEWAYS,04-08,2025-07-09 04:00:00+00:00,2025-07-09 08:00:00+00:00,109107.4,108284.2,823.1999999999971,2025-07-09 04:25:00+00:00,2025-07-09 04:30:00+00:00,1,False,NONE,,False,,False,True,2025-07-09 04:35:00+00:00,2025-07-09 04:35:00+00:00,BLOCK_END,
reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,111399.7,110894.2,505.5,2025-07-10 10:40:00+00:00,2025-07-10 10:45:00+00:00,1,True,LOW,2025-07-10 10:50:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,111370.3,110800.0,570.3000000000029,2025-07-10 12:05:00+00:00,2025-07-10 12:10:00+00:00,1,True,LOW,2025-07-10 12:15:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,118226.0,116725.1,1500.8999999999942,2025-07-11 16:05:00+00:00,2025-07-11 16:10:00+00:00,1,True,LOW,2025-07-11 16:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,00-04,2025-07-12 00:00:00+00:00,2025-07-12 04:00:00+00:00,118072.7,117130.0,942.6999999999971,2025-07-12 00:35:00+00:00,2025-07-12 00:40:00+00:00,1,False,NONE,,False,,False,True,2025-07-12 00:45:00+00:00,2025-07-12 00:45:00+00:00,BLOCK_END,
reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,119454.9,118325.4,1129.5,2025-07-13 22:10:00+00:00,2025-07-13 22:15:00+00:00,1,True,LOW,2025-07-13 22:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,122113.9,119590.9,2523.0,2025-07-14 16:05:00+00:00,2025-07-14 16:10:00+00:00,1,True,LOW,2025-07-14 16:15:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,SIDEWAYS,16-20,2025-07-18 16:00:00+00:00,2025-07-18 20:00:00+00:00,119519.8,117230.7,2289.100000000006,2025-07-18 18:55:00+00:00,2025-07-18 19:00:00+00:00,1,False,NONE,,False,,False,True,2025-07-18 19:15:00+00:00,2025-07-18 19:15:00+00:00,BLOCK_END,
reference_validation,BEAR,20-00,2025-07-18 20:00:00+00:00,2025-07-19 00:00:00+00:00,118053.5,117109.4,944.1000000000058,2025-07-18 20:05:00+00:00,2025-07-18 20:10:00+00:00,1,True,LOW,2025-07-18 20:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,16-20,2025-07-19 16:00:00+00:00,2025-07-19 20:00:00+00:00,118301.4,117615.3,686.0999999999913,2025-07-19 19:10:00+00:00,2025-07-19 19:15:00+00:00,1,False,NONE,,False,,False,True,2025-07-19 19:20:00+00:00,2025-07-19 19:20:00+00:00,BLOCK_END,
reference_validation,BEAR,20-00,2025-07-19 20:00:00+00:00,2025-07-20 00:00:00+00:00,118149.8,117562.1,587.6999999999971,2025-07-19 21:10:00+00:00,2025-07-19 21:15:00+00:00,1,True,LOW,2025-07-19 21:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,20-00,2025-07-20 20:00:00+00:00,2025-07-21 00:00:00+00:00,118856.6,117912.8,943.8000000000029,2025-07-20 20:00:00+00:00,2025-07-20 20:05:00+00:00,1,True,LOW,2025-07-20 21:05:00+00:00,False,,False,True,2025-07-20 20:20:00+00:00,2025-07-20 20:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-07-20 21:00:00+00:00
reference_validation,BEAR,20-00,2025-07-21 20:00:00+00:00,2025-07-22 00:00:00+00:00,118381.0,116600.0,1781.0,2025-07-21 20:00:00+00:00,2025-07-21 20:05:00+00:00,1,False,NONE,,False,,False,True,2025-07-21 20:10:00+00:00,2025-07-21 20:10:00+00:00,BLOCK_END,
reference_validation,BEAR,00-04,2025-07-22 00:00:00+00:00,2025-07-22 04:00:00+00:00,117596.6,116566.9,1029.7000000000116,2025-07-22 01:15:00+00:00,2025-07-22 01:20:00+00:00,1,False,HIGH,2025-07-22 01:45:00+00:00,False,,False,True,2025-07-22 01:25:00+00:00,2025-07-22 01:25:00+00:00,OPPOSITE_HIGH_BREAK,2025-07-22 01:40:00+00:00
reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,120264.8,119207.5,1057.300000000003,2025-07-23 02:00:00+00:00,2025-07-23 02:05:00+00:00,1,True,LOW,2025-07-23 02:15:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,120146.5,118522.0,1624.5,2025-07-23 06:10:00+00:00,2025-07-23 06:15:00+00:00,1,True,LOW,2025-07-23 06:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,SIDEWAYS,08-12,2025-07-23 08:00:00+00:00,2025-07-23 12:00:00+00:00,118997.7,118236.1,761.5999999999913,2025-07-23 08:00:00+00:00,2025-07-23 08:05:00+00:00,3,True,LOW,2025-07-23 09:10:00+00:00,True,2025-07-23 08:40:00+00:00,True,True,2025-07-23 08:15:00+00:00,2025-07-23 08:15:00+00:00,GENUINE_L2,2025-07-23 08:40:00+00:00
reference_validation,BULL,16-20,2025-07-23 16:00:00+00:00,2025-07-23 20:00:00+00:00,118687.1,117259.7,1427.4000000000087,2025-07-23 17:20:00+00:00,2025-07-23 17:25:00+00:00,1,False,NONE,,False,,False,True,2025-07-23 17:30:00+00:00,2025-07-23 17:30:00+00:00,BLOCK_END,
reference_validation,BEAR,08-12,2025-07-26 08:00:00+00:00,2025-07-26 12:00:00+00:00,117515.9,117288.0,227.89999999999418,2025-07-26 08:00:00+00:00,2025-07-26 08:05:00+00:00,1,False,HIGH,2025-07-26 08:50:00+00:00,False,,False,True,2025-07-26 08:10:00+00:00,2025-07-26 08:10:00+00:00,OPPOSITE_HIGH_BREAK,2025-07-26 08:45:00+00:00
reference_validation,BULL,08-12,2025-07-27 08:00:00+00:00,2025-07-27 12:00:00+00:00,118432.1,118041.6,390.5,2025-07-27 08:05:00+00:00,2025-07-27 08:10:00+00:00,1,True,LOW,2025-07-27 08:20:00+00:00,False,,False,True,2025-07-27 08:15:00+00:00,2025-07-27 08:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-07-27 08:15:00+00:00
reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,119091.2,118471.3,619.8999999999942,2025-07-28 13:20:00+00:00,2025-07-28 13:25:00+00:00,1,True,LOW,2025-07-28 13:35:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,119085.0,117900.0,1185.0,2025-07-28 17:00:00+00:00,2025-07-28 17:05:00+00:00,1,True,LOW,2025-07-28 17:15:00+00:00,False,,False,True,2025-07-28 17:10:00+00:00,2025-07-28 17:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-07-28 17:10:00+00:00
reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,119258.7,118377.1,881.5999999999913,2025-07-29 10:45:00+00:00,2025-07-29 10:50:00+00:00,1,True,LOW,2025-07-29 11:00:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,16-20,2025-07-30 16:00:00+00:00,2025-07-30 20:00:00+00:00,118763.5,117300.6,1462.8999999999942,2025-07-30 18:00:00+00:00,2025-07-30 18:05:00+00:00,2,True,LOW,2025-07-30 18:50:00+00:00,True,2025-07-30 18:40:00+00:00,True,True,2025-07-30 18:10:00+00:00,2025-07-30 18:10:00+00:00,GENUINE_L2,2025-07-30 18:40:00+00:00
reference_validation,BEAR,08-12,2025-08-01 08:00:00+00:00,2025-08-01 12:00:00+00:00,115873.4,114579.5,1293.8999999999942,2025-08-01 08:05:00+00:00,2025-08-01 08:10:00+00:00,2,True,LOW,2025-08-01 08:25:00+00:00,True,2025-08-01 08:15:00+00:00,True,True,2025-08-01 08:15:00+00:00,2025-08-01 08:15:00+00:00,GENUINE_L2,2025-08-01 08:15:00+00:00
reference_validation,BEAR,20-00,2025-08-01 20:00:00+00:00,2025-08-02 00:00:00+00:00,115656.8,113173.7,2483.100000000006,2025-08-01 20:05:00+00:00,2025-08-01 20:10:00+00:00,3,True,LOW,2025-08-01 22:35:00+00:00,True,2025-08-01 20:15:00+00:00,True,True,2025-08-01 20:15:00+00:00,2025-08-01 20:15:00+00:00,GENUINE_L2,2025-08-01 20:15:00+00:00
reference_validation,BEAR,16-20,2025-08-02 16:00:00+00:00,2025-08-02 20:00:00+00:00,113740.5,112769.2,971.3000000000029,2025-08-02 16:00:00+00:00,2025-08-02 16:05:00+00:00,1,True,LOW,2025-08-02 16:10:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,00-04,2025-08-03 00:00:00+00:00,2025-08-03 04:00:00+00:00,113022.5,112007.9,1014.6000000000058,2025-08-03 00:35:00+00:00,2025-08-03 00:40:00+00:00,1,False,HIGH,2025-08-03 01:30:00+00:00,False,,False,True,2025-08-03 00:45:00+00:00,2025-08-03 00:45:00+00:00,OPPOSITE_HIGH_BREAK,2025-08-03 01:25:00+00:00
reference_validation,SIDEWAYS,12-16,2025-08-06 12:00:00+00:00,2025-08-06 16:00:00+00:00,114372.7,113663.3,709.3999999999942,2025-08-06 13:35:00+00:00,2025-08-06 13:40:00+00:00,1,False,HIGH,2025-08-06 14:55:00+00:00,False,,False,True,2025-08-06 13:45:00+00:00,2025-08-06 13:45:00+00:00,OPPOSITE_HIGH_BREAK,2025-08-06 14:50:00+00:00
reference_validation,BULL,16-20,2025-08-07 16:00:00+00:00,2025-08-07 20:00:00+00:00,116747.6,115950.1,797.5,2025-08-07 16:45:00+00:00,2025-08-07 16:50:00+00:00,1,False,HIGH,2025-08-07 19:40:00+00:00,False,,False,True,2025-08-07 16:55:00+00:00,2025-08-07 16:55:00+00:00,OPPOSITE_HIGH_BREAK,2025-08-07 19:35:00+00:00
reference_validation,BULL,04-08,2025-08-08 04:00:00+00:00,2025-08-08 08:00:00+00:00,117591.8,116639.9,951.9000000000087,2025-08-08 04:00:00+00:00,2025-08-08 04:05:00+00:00,1,True,LOW,2025-08-08 05:05:00+00:00,False,,False,True,2025-08-08 04:15:00+00:00,2025-08-08 04:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-08-08 05:00:00+00:00
reference_validation,BULL,08-12,2025-08-08 08:00:00+00:00,2025-08-08 12:00:00+00:00,116917.1,116342.0,575.1000000000058,2025-08-08 10:50:00+00:00,2025-08-08 10:55:00+00:00,1,False,NONE,,False,,False,True,2025-08-08 11:00:00+00:00,2025-08-08 11:00:00+00:00,BLOCK_END,
reference_validation,BULL,12-16,2025-08-09 12:00:00+00:00,2025-08-09 16:00:00+00:00,117906.7,116700.0,1206.699999999997,2025-08-09 14:00:00+00:00,2025-08-09 14:05:00+00:00,2,False,NONE,,True,2025-08-09 15:20:00+00:00,False,True,2025-08-09 14:10:00+00:00,2025-08-09 14:10:00+00:00,GENUINE_L2,2025-08-09 15:20:00+00:00
reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,117200.0,116600.0,600.0,2025-08-09 16:30:00+00:00,2025-08-09 16:35:00+00:00,1,True,LOW,2025-08-09 16:50:00+00:00,False,,False,True,2025-08-09 16:40:00+00:00,2025-08-09 16:40:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-08-09 16:45:00+00:00
reference_validation,BULL,20-00,2025-08-09 20:00:00+00:00,2025-08-10 00:00:00+00:00,116900.9,116458.1,442.79999999998836,2025-08-09 20:10:00+00:00,2025-08-09 20:15:00+00:00,1,True,LOW,2025-08-09 21:30:00+00:00,False,,False,True,2025-08-09 20:20:00+00:00,2025-08-09 20:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-08-09 21:25:00+00:00
reference_validation,BULL,20-00,2025-08-11 20:00:00+00:00,2025-08-12 00:00:00+00:00,120799.0,118499.0,2300.0,2025-08-11 21:35:00+00:00,2025-08-11 21:40:00+00:00,1,True,LOW,2025-08-11 21:50:00+00:00,False,,False,True,2025-08-11 21:45:00+00:00,2025-08-11 21:45:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-08-11 21:45:00+00:00
reference_validation,BULL,04-08,2025-08-13 04:00:00+00:00,2025-08-13 08:00:00+00:00,120146.6,119028.0,1118.6000000000058,2025-08-13 05:45:00+00:00,2025-08-13 05:50:00+00:00,1,True,LOW,2025-08-13 05:55:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,SIDEWAYS,16-20,2025-08-14 16:00:00+00:00,2025-08-14 20:00:00+00:00,121154.7,117410.0,3744.699999999997,2025-08-14 16:25:00+00:00,2025-08-14 16:30:00+00:00,2,False,NONE,,True,2025-08-14 18:20:00+00:00,False,True,2025-08-14 16:40:00+00:00,2025-08-14 16:40:00+00:00,GENUINE_L2,2025-08-14 18:20:00+00:00
reference_validation,BEAR,08-12,2025-08-15 08:00:00+00:00,2025-08-15 12:00:00+00:00,119184.0,118569.7,614.3000000000029,2025-08-15 09:55:00+00:00,2025-08-15 10:00:00+00:00,1,False,NONE,,False,,False,True,2025-08-15 10:05:00+00:00,2025-08-15 10:05:00+00:00,BLOCK_END,
reference_validation,BEAR,12-16,2025-08-15 12:00:00+00:00,2025-08-15 16:00:00+00:00,119114.9,118550.0,564.8999999999942,2025-08-15 12:30:00+00:00,2025-08-15 12:35:00+00:00,3,True,LOW,2025-08-15 13:10:00+00:00,True,2025-08-15 12:40:00+00:00,True,True,2025-08-15 12:40:00+00:00,2025-08-15 12:40:00+00:00,GENUINE_L2,2025-08-15 12:40:00+00:00
reference_validation,BEAR,16-20,2025-08-15 16:00:00+00:00,2025-08-15 20:00:00+00:00,119068.8,116750.0,2318.800000000003,2025-08-15 16:05:00+00:00,2025-08-15 16:10:00+00:00,2,False,NONE,,True,2025-08-15 16:15:00+00:00,False,True,2025-08-15 16:15:00+00:00,2025-08-15 16:15:00+00:00,GENUINE_L2,2025-08-15 16:15:00+00:00
reference_validation,BEAR,08-12,2025-08-16 08:00:00+00:00,2025-08-16 12:00:00+00:00,117857.1,117226.8,630.3000000000029,2025-08-16 10:00:00+00:00,2025-08-16 10:05:00+00:00,1,True,LOW,2025-08-16 10:20:00+00:00,False,,False,True,2025-08-16 10:10:00+00:00,2025-08-16 10:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2025-08-16 10:15:00+00:00
reference_validation,BEAR,00-04,2025-08-17 00:00:00+00:00,2025-08-17 04:00:00+00:00,117673.9,117137.4,536.5,2025-08-17 01:05:00+00:00,2025-08-17 01:10:00+00:00,1,False,HIGH,2025-08-17 03:55:00+00:00,False,,False,True,2025-08-17 01:15:00+00:00,2025-08-17 01:15:00+00:00,OPPOSITE_HIGH_BREAK,2025-08-17 03:50:00+00:00
reference_validation,BEAR,16-20,2025-08-17 16:00:00+00:00,2025-08-17 20:00:00+00:00,118558.0,118010.0,548.0,2025-08-17 16:10:00+00:00,2025-08-17 16:15:00+00:00,1,True,LOW,2025-08-17 16:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,04-08,2025-08-18 04:00:00+00:00,2025-08-18 08:00:00+00:00,117499.4,114950.3,2549.0999999999913,2025-08-18 05:45:00+00:00,2025-08-18 05:50:00+00:00,3,False,NONE,,True,2025-08-18 06:20:00+00:00,False,True,2025-08-18 05:55:00+00:00,2025-08-18 05:55:00+00:00,GENUINE_L2,2025-08-18 06:20:00+00:00
reference_validation,BEAR,08-12,2025-08-18 08:00:00+00:00,2025-08-18 12:00:00+00:00,115684.5,114815.2,869.3000000000029,2025-08-18 09:10:00+00:00,2025-08-18 09:15:00+00:00,1,True,LOW,2025-08-18 09:20:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,00-04,2025-08-19 00:00:00+00:00,2025-08-19 04:00:00+00:00,116938.7,115929.9,1008.8000000000029,2025-08-19 00:20:00+00:00,2025-08-19 00:25:00+00:00,1,True,LOW,2025-08-19 00:30:00+00:00,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,20-00,2025-08-19 20:00:00+00:00,2025-08-20 00:00:00+00:00,113844.0,112714.4,1129.6000000000058,2025-08-19 23:50:00+00:00,2025-08-19 23:55:00+00:00,1,False,NONE,,False,,False,False,,,BLOCK_END,
reference_validation,BEAR,08-12,2025-08-20 08:00:00+00:00,2025-08-20 12:00:00+00:00,113805.5,113360.9,444.6000000000058,2025-08-20 08:00:00+00:00,2025-08-20 08:05:00+00:00,1,False,HIGH,2025-08-20 08:35:00+00:00,False,,False,True,2025-08-20 08:10:00+00:00,2025-08-20 08:10:00+00:00,OPPOSITE_HIGH_BREAK,2025-08-20 08:30:00+00:00
