partition,side,source,anchor_date_utc,execution_end,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,candidate_id,exit_ts,exit_px,exit_reason,pnl,priority,accepted,blocked_by,structural_outcome,structural_h2_ts,full_mfe_R,full_mae_R,pre_h2_mfe_R,pre_h2_mae_R,post_h2_extension_R,e10_reached,e20_reached,e30_reached,e50_reached,first_e10_ts,first_e20_ts,first_e30_ts,first_e50_ts,e20_before_or_at_exit,e20_after_exit,execution_end_open,execution_end_return_R,economic_label
development,LONG,RAW_0530,2023-03-31,2023-03-31 17:30:00+00:00,2023-03-31 12:55:00+00:00,316.46,2023-03-31 12:50:00+00:00,316.98,312.5,4.480000000000018,316.308,314.068,317.87600000000003,110.0,development|LONG|RAW_0530|2023-03-31T12:55:00+00:00,2023-03-31 14:00:00+00:00,317.87600000000003,LIVE_FLOOR_TOUCH,1.8372495734058751,1,False,development|LONG|ALT_0330|2023-03-31T10:50:00+00:00,H2,2023-03-31 13:10:00+00:00,0.7455357142857184,0.2343749999999889,0.09821428571428481,0.06696428571427529,0.6294642857142816,True,True,True,True,2023-03-31 13:15:00+00:00,2023-03-31 13:30:00+00:00,2023-03-31 13:30:00+00:00,2023-03-31 14:20:00+00:00,True,False,317.04,0.12946428571429433,WIN
development,LONG,ALT_0330,2023-04-03,2023-04-03 15:30:00+00:00,2023-04-03 09:30:00+00:00,313.07,2023-04-03 09:25:00+00:00,313.57,308.6,4.96999999999997,312.8245,310.3395,314.564,25.0,development|LONG|ALT_0330|2023-04-03T09:30:00+00:00,2023-04-03 14:50:00+00:00,309.86,CLOSE_INVALIDATION_F35,-5.526648992238137,0,True,,H2,2023-04-03 09:30:00+00:00,0.12877263581488735,0.8953722334004055,,,0.028169014084504465,False,False,False,False,,,,,False,False,310.3,-0.5573440643863176,LOSS
development,SHORT,SHORT_2000,2023-05-01,2023-05-02 08:00:00+00:00,2023-05-02 02:45:00+00:00,326.18,2023-05-02 02:40:00+00:00,328.82,325.72,3.099999999999966,326.185,327.735,325.1,70.0,development|SHORT|SHORT_2000|2023-05-02T02:45:00+00:00,2023-05-02 03:15:00+00:00,325.1,TP_E20_DOWN,1.2555276227849248,2,True,,H2,2023-05-02 02:45:00+00:00,1.2322580645161403,0.0,,,1.0838709677419518,True,True,True,True,2023-05-02 02:45:00+00:00,2023-05-02 03:15:00+00:00,2023-05-02 03:20:00+00:00,2023-05-02 04:30:00+00:00,True,False,323.58,0.8387096774193714,WIN
development,LONG,RAW_0530,2023-05-02,2023-05-02 17:30:00+00:00,2023-05-02 11:55:00+00:00,324.13,2023-05-02 11:50:00+00:00,324.39,322.57,1.8199999999999927,324.117,323.207,324.754,50.0,development|LONG|RAW_0530|2023-05-02T11:55:00+00:00,2023-05-02 12:50:00+00:00,323.92,LIVE_FLOOR_GAP_OPEN,-0.723944096504436,1,True,,H2,2023-05-02 12:40:00+00:00,0.8131868131868264,1.5164835164835175,0.054945054945067656,0.3791208791208794,0.670329670329688,True,True,True,True,2023-05-02 12:40:00+00:00,2023-05-02 12:40:00+00:00,2023-05-02 12:40:00+00:00,2023-05-02 14:40:00+00:00,True,False,323.61,-0.28571428571427687,LOSS
development,SHORT,SHORT_2000,2023-06-08,2023-06-09 08:00:00+00:00,2023-06-09 02:20:00+00:00,260.74,2023-06-09 02:15:00+00:00,265.26,260.43,4.829999999999984,261.1545,263.5695,259.464,45.0,development|SHORT|SHORT_2000|2023-06-09T02:20:00+00:00,2023-06-09 02:20:00+00:00,259.464,TP_E20_DOWN,2.0468819513692176,2,True,,H2,2023-06-09 02:20:00+00:00,1.0910973084886186,0.12215320910972607,,,1.0269151138716406,True,True,True,True,2023-06-09 02:20:00+00:00,2023-06-09 02:20:00+00:00,2023-06-09 02:20:00+00:00,2023-06-09 02:20:00+00:00,True,False,258.3,0.5051759834368542,WIN
development,LONG,ALT_0330,2023-06-09,2023-06-09 15:30:00+00:00,2023-06-09 11:10:00+00:00,260.9,2023-06-09 11:05:00+00:00,261.33,255.47,5.859999999999985,260.451,257.521,262.50199999999995,125.0,development|LONG|ALT_0330|2023-06-09T11:10:00+00:00,2023-06-09 12:05:00+00:00,262.50199999999995,TP_E20,2.670141816787997,0,True,,H2,2023-06-09 12:05:00+00:00,0.6604095563139956,0.17747440273036966,0.02730375426621594,0.17747440273036966,0.5870307167235506,True,True,True,True,2023-06-09 12:05:00+00:00,2023-06-09 12:05:00+00:00,2023-06-09 12:35:00+00:00,2023-06-09 12:55:00+00:00,True,False,262.62,0.29351535836178017,WIN
development,SHORT,SHORT_2000,2023-06-19,2023-06-20 08:00:00+00:00,2023-06-20 06:00:00+00:00,241.74,2023-06-20 05:55:00+00:00,245.1,241.35,3.75,241.9125,243.7875,240.6,265.0,development|SHORT|SHORT_2000|2023-06-20T06:00:00+00:00,2023-06-20 07:00:00+00:00,240.6,TP_E20_DOWN,1.9579051873914293,2,True,,H2,2023-06-20 06:20:00+00:00,0.34933333333333394,0.09599999999999606,0.09866666666666787,0.09599999999999606,0.24533333333333,True,True,False,False,2023-06-20 06:55:00+00:00,2023-06-20 07:00:00+00:00,,,True,False,241.27,0.12533333333333302,WIN
development,SHORT,SHORT_2000,2023-07-03,2023-07-04 08:00:00+00:00,2023-07-04 03:25:00+00:00,245.39,2023-07-04 03:20:00+00:00,248.35,245.1,3.25,245.5875,247.2125,244.45,110.0,development|SHORT|SHORT_2000|2023-07-04T03:25:00+00:00,2023-07-04 08:00:00+00:00,244.91,TIME_EXIT_SESSION_END,0.5780349647499631,2,True,,H2,2023-07-04 04:20:00+00:00,0.17230769230768425,0.4000000000000035,0.08615384615383775,0.4000000000000035,0.08307692307691748,False,False,False,False,,,,,False,False,244.91,0.14769230769230454,WIN
development,LONG,ALT_0330,2023-07-20,2023-07-20 15:30:00+00:00,2023-07-20 10:00:00+00:00,244.45,2023-07-20 09:55:00+00:00,245.0,241.3,3.6999999999999886,244.445,242.595,245.74,55.0,development|LONG|ALT_0330|2023-07-20T10:00:00+00:00,2023-07-20 14:40:00+00:00,242.25,CLOSE_INVALIDATION_F35,-4.899897729597025,0,True,,H2,2023-07-20 10:10:00+00:00,0.2189189189189202,0.9675675675675662,0.13783783783784348,0.029729729729725828,0.07027027027026803,False,False,False,False,,,,,False,False,242.21,-0.605405405405402,LOSS
development,SHORT,SHORT_2000,2023-08-02,2023-08-03 08:00:00+00:00,2023-08-03 02:50:00+00:00,240.1,2023-08-03 02:45:00+00:00,242.26,239.86,2.3999999999999773,240.22,241.42,239.38,75.0,development|SHORT|SHORT_2000|2023-08-03T02:50:00+00:00,2023-08-03 07:25:00+00:00,239.38,TP_E20_DOWN,1.0993752603081337,2,True,,H2,2023-08-03 03:05:00+00:00,0.37500000000000594,0.46250000000001007,0.05000000000000237,0.07500000000000355,0.275000000000013,True,True,False,False,2023-08-03 04:35:00+00:00,2023-08-03 07:25:00+00:00,,,True,False,239.22,0.36666666666666825,WIN
development,SHORT,SHORT_2000,2023-08-21,2023-08-22 08:00:00+00:00,2023-08-22 02:10:00+00:00,210.23,2023-08-22 02:05:00+00:00,212.12,209.91,2.210000000000008,210.2415,211.3465,209.468,35.0,development|SHORT|SHORT_2000|2023-08-22T02:10:00+00:00,2023-08-22 04:05:00+00:00,209.468,TP_E20_DOWN,1.4123008133948405,2,True,,H2,2023-08-22 02:45:00+00:00,0.9999999999999871,0.0859728506787317,0.12217194570134879,0.0859728506787317,0.855203619909493,True,True,True,True,2023-08-22 03:05:00+00:00,2023-08-22 04:05:00+00:00,2023-08-22 04:15:00+00:00,2023-08-22 04:30:00+00:00,True,False,209.74,0.22171945701356513,WIN
development,LONG,RAW_0530,2023-08-25,2023-08-25 17:30:00+00:00,2023-08-25 13:05:00+00:00,216.61,2023-08-25 13:00:00+00:00,216.68,214.79,1.8900000000000148,216.3965,215.4515,217.058,120.0,development|LONG|RAW_0530|2023-08-25T13:05:00+00:00,2023-08-25 13:30:00+00:00,216.869,LIVE_FLOOR_TOUCH,0.1978486681131878,1,True,,H2,2023-08-25 13:05:00+00:00,1.1587301587301484,0.835978835978836,,,1.1216931216931154,True,True,True,True,2023-08-25 13:10:00+00:00,2023-08-25 13:15:00+00:00,2023-08-25 13:30:00+00:00,2023-08-25 13:30:00+00:00,True,False,216.84,0.12169312169311533,WIN
development,LONG,ALT_0330,2023-09-06,2023-09-06 15:30:00+00:00,2023-09-06 11:50:00+00:00,214.95,2023-09-06 11:45:00+00:00,215.07,214.03,1.039999999999992,214.914,214.394,215.278,165.0,development|LONG|ALT_0330|2023-09-06T11:50:00+00:00,2023-09-06 14:05:00+00:00,214.22,CLOSE_INVALIDATION_F35,-2.098069318446127,0,True,,H2,2023-09-06 12:05:00+00:00,0.24038461538461722,1.7596153846153828,0.019230769230779217,0.12499999999999659,0.12499999999999659,True,False,False,False,2023-09-06 13:40:00+00:00,,,,False,False,213.44,-1.4519230769230793,LOSS
development,LONG,ALT_0330,2023-09-13,2023-09-13 15:30:00+00:00,2023-09-13 10:20:00+00:00,211.72,2023-09-13 10:15:00+00:00,212.06,209.28,2.780000000000001,211.643,210.253,212.616,75.0,development|LONG|ALT_0330|2023-09-13T10:20:00+00:00,2023-09-13 14:35:00+00:00,212.616,TP_E20,1.7160022671453672,0,True,,H2,2023-09-13 11:45:00+00:00,0.5251798561151105,0.30575539568345106,0.10431654676258702,0.16187050359711816,0.4028776978417281,True,True,True,False,2023-09-13 11:55:00+00:00,2023-09-13 14:35:00+00:00,2023-09-13 14:35:00+00:00,,True,False,212.72,0.3597122302158272,WIN
development,SHORT,SHORT_2000,2023-09-14,2023-09-15 08:00:00+00:00,2023-09-15 01:55:00+00:00,211.71,2023-09-15 01:50:00+00:00,212.97,211.5,1.4699999999999989,211.7205,212.4555,211.206,20.0,development|SHORT|SHORT_2000|2023-09-15T01:55:00+00:00,2023-09-15 02:05:00+00:00,212.75,CLOSE_INVALIDATION_F65,-2.856190071323916,2,True,,OPPOSITE_BREAK,2023-09-15 05:10:00+00:00,0.040816326530613824,1.0136054421768583,,,,False,False,False,False,,,,,False,False,211.72,-0.006802721088429192,LOSS
development,LONG,RAW_0530,2023-09-18,2023-09-18 17:30:00+00:00,2023-09-18 12:20:00+00:00,219.68,2023-09-18 12:15:00+00:00,220.18,216.43,3.75,219.6175,217.7425,220.93,75.0,development|LONG|RAW_0530|2023-09-18T12:20:00+00:00,2023-09-18 12:45:00+00:00,220.53,LIVE_FLOOR_GAP_OPEN,1.5346321922796284,1,True,,H2,2023-09-18 12:25:00+00:00,0.47466666666666696,0.8426666666666658,0.02400000000000091,0.005333333333336062,0.34133333333333366,True,True,True,False,2023-09-18 12:30:00+00:00,2023-09-18 12:35:00+00:00,2023-09-18 12:40:00+00:00,,True,False,217.1,-0.6880000000000034,WIN
development,LONG,ALT_0330,2023-10-04,2023-10-04 15:30:00+00:00,2023-10-04 10:15:00+00:00,212.69,2023-10-04 10:10:00+00:00,212.97,210.79,2.180000000000007,212.643,211.553,213.406,70.0,development|LONG|ALT_0330|2023-10-04T10:15:00+00:00,2023-10-04 12:35:00+00:00,213.406,TP_E20,1.2832009027223372,0,True,,H2,2023-10-04 12:35:00+00:00,0.3944954128440417,0.5,0.07339449541284224,0.17431192660550196,0.26605504587156453,True,True,False,False,2023-10-04 12:35:00+00:00,2023-10-04 12:35:00+00:00,,,True,False,212.55,-0.06422018348623207,WIN
development,SHORT,SHORT_2000,2023-10-11,2023-10-12 08:00:00+00:00,2023-10-12 01:50:00+00:00,205.21,2023-10-12 01:45:00+00:00,206.81,204.95,1.8600000000000136,205.229,206.159,204.578,15.0,development|SHORT|SHORT_2000|2023-10-12T01:50:00+00:00,2023-10-12 02:55:00+00:00,206.34,CLOSE_INVALIDATION_F65,-3.153277130744136,2,True,,H2,2023-10-12 02:10:00+00:00,0.16666666666666666,0.6720430107526832,0.10215053763440662,0.053763440860211606,0.02688172043009816,False,False,False,False,,,,,False,False,205.36,-0.08064516129032505,LOSS
development,LONG,ALT_0330,2023-11-02,2023-11-02 15:30:00+00:00,2023-11-02 12:05:00+00:00,231.53,2023-11-02 12:00:00+00:00,232.14,227.81,4.329999999999984,231.4905,229.3255,233.006,180.0,development|LONG|ALT_0330|2023-11-02T12:05:00+00:00,2023-11-02 13:20:00+00:00,233.006,TP_E20,2.7874919016973148,0,True,,H2,2023-11-02 12:45:00+00:00,0.5635103926097013,0.655889145496539,0.08545034642032469,0.2355658198614351,0.42263279445727925,True,True,True,False,2023-11-02 12:45:00+00:00,2023-11-02 13:20:00+00:00,2023-11-02 13:20:00+00:00,,True,False,229.16,-0.5473441108545065,WIN
development,LONG,RAW_0530,2023-11-06,2023-11-06 17:30:00+00:00,2023-11-06 11:15:00+00:00,244.7,2023-11-06 11:10:00+00:00,244.98,241.58,3.3999999999999773,244.47,242.77,245.66,10.0,development|LONG|RAW_0530|2023-11-06T11:15:00+00:00,2023-11-06 13:20:00+00:00,250.08,LIVE_FLOOR_TOUCH,10.593052717613306,1,True,,H2,2023-11-06 11:15:00+00:00,2.902941176470609,0.08823529411764264,,,2.8205882352941374,True,True,True,True,2023-11-06 11:50:00+00:00,2023-11-06 12:10:00+00:00,2023-11-06 12:25:00+00:00,2023-11-06 12:35:00+00:00,True,False,251.94,2.129411764705899,WIN
development,SHORT,SHORT_2000,2023-11-06,2023-11-07 08:00:00+00:00,2023-11-07 01:55:00+00:00,251.65,2023-11-07 01:50:00+00:00,256.0,250.9,5.099999999999994,251.665,254.215,249.88,20.0,development|SHORT|SHORT_2000|2023-11-07T01:55:00+00:00,2023-11-07 08:00:00+00:00,251.36,TIME_EXIT_SESSION_END,0.1761970991456366,2,True,,H2,2023-11-07 02:25:00+00:00,0.32352941176470734,0.25098039215686324,0.13725490196078782,0.16274509803921275,0.17647058823529543,True,False,False,False,2023-11-07 02:25:00+00:00,,,,False,False,251.36,0.056862745098037716,WIN
development,LONG,RAW_0530,2023-11-15,2023-11-15 17:30:00+00:00,2023-11-15 11:55:00+00:00,246.63,2023-11-15 11:50:00+00:00,246.95,244.74,2.2099999999999795,246.6185,245.5135,247.392,50.0,development|LONG|RAW_0530|2023-11-15T11:55:00+00:00,2023-11-15 13:15:00+00:00,251.14899999999997,LIVE_FLOOR_TOUCH,8.761496979280592,1,True,,H2,2023-11-15 11:55:00+00:00,3.696832579185562,0.0,,,3.552036199095066,True,True,True,True,2023-11-15 11:55:00+00:00,2023-11-15 12:00:00+00:00,2023-11-15 12:00:00+00:00,2023-11-15 12:00:00+00:00,True,False,252.49,2.6515837104072704,WIN
development,LONG,RAW_0530,2023-12-13,2023-12-13 17:30:00+00:00,2023-12-13 11:20:00+00:00,250.47,2023-12-13 11:15:00+00:00,251.42,244.54,6.879999999999996,250.388,246.948,252.796,15.0,development|LONG|RAW_0530|2023-12-13T11:20:00+00:00,2023-12-13 17:30:00+00:00,251.67,TIME_EXIT_EXEC_END,1.9954964666427213,1,True,,H2,2023-12-13 16:00:00+00:00,0.22529069767442036,0.2863372093023256,0.130813953488373,0.2863372093023256,0.08720930232558474,False,False,False,False,,,,,False,False,251.67,0.17441860465116124,WIN
development,LONG,RAW_0530,2023-12-19,2023-12-19 17:30:00+00:00,2023-12-19 12:25:00+00:00,252.41,2023-12-19 12:20:00+00:00,253.28,244.82,8.460000000000008,252.011,247.781,254.972,80.0,development|LONG|RAW_0530|2023-12-19T12:25:00+00:00,2023-12-19 17:30:00+00:00,251.31,TIME_EXIT_EXEC_END,-2.5789944930866167,1,True,,H2,2023-12-19 16:35:00+00:00,0.18794326241134773,0.3912529550827422,0.08865248226950347,0.3912529550827422,0.0851063829787232,False,False,False,False,,,,,False,False,251.31,-0.13002364066193775,LOSS
development,LONG,RAW_0530,2024-01-25,2024-01-25 17:30:00+00:00,2024-01-25 12:00:00+00:00,294.64,2024-01-25 11:55:00+00:00,295.2,287.74,7.4599999999999795,294.081,290.351,296.692,55.0,development|LONG|RAW_0530|2024-01-25T12:00:00+00:00,2024-01-25 17:00:00+00:00,289.93,CLOSE_INVALIDATION_F35,-8.392804778712948,1,True,,H2,2024-01-25 12:00:00+00:00,0.23592493297587075,0.7774798927613977,,,0.1608579088471839,True,False,False,False,2024-01-25 12:05:00+00:00,,,,False,False,290.27,-0.5857908847185008,LOSS
development,LONG,RAW_0530,2024-02-16,2024-02-16 17:30:00+00:00,2024-02-16 13:55:00+00:00,362.43,2024-02-16 13:50:00+00:00,363.63,350.65,12.980000000000018,361.683,355.193,366.226,170.0,development|LONG|RAW_0530|2024-02-16T13:55:00+00:00,2024-02-16 17:30:00+00:00,356.71,TIME_EXIT_EXEC_END,-8.29117898628705,1,True,,H2,2024-02-16 14:00:00+00:00,0.1502311248073949,0.5338983050847456,0.06702619414483847,0.053929121725730944,0.057781201848998376,False,False,False,False,,,,,False,False,356.71,-0.4406779661016964,LOSS
development,SHORT,SHORT_2000,2024-02-26,2024-02-27 08:00:00+00:00,2024-02-27 02:30:00+00:00,398.47,2024-02-27 02:25:00+00:00,405.0,397.55,7.449999999999989,398.6675,402.3925,396.06,55.0,development|SHORT|SHORT_2000|2024-02-27T02:30:00+00:00,2024-02-27 03:45:00+00:00,403.05,CLOSE_INVALIDATION_F65,-6.146982206941587,2,True,,H2,2024-02-27 04:40:00+00:00,0.5731543624161134,0.6751677852348967,0.08724832214765572,0.6751677852348967,0.4496644295302051,True,True,True,False,2024-02-27 04:45:00+00:00,2024-02-27 05:00:00+00:00,2024-02-27 05:05:00+00:00,,False,True,395.53,0.3946308724832294,LOSS
development,LONG,ALT_0330,2024-03-26,2024-03-26 15:30:00+00:00,2024-03-26 10:00:00+00:00,596.55,2024-03-26 09:55:00+00:00,597.63,590.21,7.419999999999959,596.517,592.807,599.114,55.0,development|LONG|ALT_0330|2024-03-26T10:00:00+00:00,2024-03-26 11:35:00+00:00,592.35,CLOSE_INVALIDATION_F35,-3.920241387980849,0,True,,OPPOSITE_BREAK,2024-03-26 13:25:00+00:00,0.12264150943397398,3.308625336927236,,,,False,False,False,False,,,,,False,False,576.42,-2.71293800539085,LOSS
development,SHORT,SHORT_2000,2024-04-07,2024-04-08 08:00:00+00:00,2024-04-08 03:05:00+00:00,578.22,2024-04-08 03:00:00+00:00,584.66,577.44,7.219999999999914,578.523,582.133,575.9960000000001,90.0,development|SHORT|SHORT_2000|2024-04-08T03:05:00+00:00,2024-04-08 05:10:00+00:00,582.49,CLOSE_INVALIDATION_F65,-4.092366227387445,2,True,,H2,2024-04-08 03:10:00+00:00,0.1398891966759007,1.4224376731302084,0.05678670360112005,0.06094182825484019,0.03185595567867326,False,False,False,False,,,,,False,False,588.28,-1.3933518005540257,LOSS
development,LONG,RAW_0530,2024-04-15,2024-04-15 17:30:00+00:00,2024-04-15 11:20:00+00:00,582.26,2024-04-15 11:15:00+00:00,584.5,565.38,19.120000000000005,581.632,572.072,588.324,15.0,development|LONG|RAW_0530|2024-04-15T11:20:00+00:00,2024-04-15 13:55:00+00:00,571.03,CLOSE_INVALIDATION_F35,-10.04345824889229,1,True,,OPPOSITE_BREAK,2024-04-15 14:10:00+00:00,0.013075313807531378,1.4775104602510456,,,,False,False,False,False,,,,,False,False,556.89,-1.3268828451882844,LOSS
development,SHORT,SHORT_2000,2024-05-30,2024-05-31 08:00:00+00:00,2024-05-31 05:40:00+00:00,591.95,2024-05-31 05:35:00+00:00,597.45,591.51,5.940000000000055,592.401,595.371,590.322,245.0,development|SHORT|SHORT_2000|2024-05-31T05:40:00+00:00,2024-05-31 08:00:00+00:00,592.1,TIME_EXIT_SESSION_END,-0.5266998901934269,2,True,,H2,2024-05-31 07:45:00+00:00,0.09764309764310364,0.3367003367003336,0.05892255892256221,0.3367003367003336,0.023569023569021057,False,False,False,False,,,,,False,False,592.1,-0.025252525252521193,LOSS
development,LONG,ALT_0330,2024-06-06,2024-06-06 15:30:00+00:00,2024-06-06 09:20:00+00:00,706.58,2024-06-06 09:15:00+00:00,709.0,691.77,17.230000000000018,706.4155,697.8004999999999,712.446,15.0,development|LONG|ALT_0330|2024-06-06T09:20:00+00:00,2024-06-06 13:25:00+00:00,712.446,TP_E20,3.750980780661784,0,True,,H2,2024-06-06 10:10:00+00:00,0.964596633778293,0.23563551944283545,0.1352292513058575,0.22112594312246403,0.8241439349970998,True,True,True,True,2024-06-06 13:20:00+00:00,2024-06-06 13:25:00+00:00,2024-06-06 13:35:00+00:00,2024-06-06 13:40:00+00:00,True,False,707.61,0.05977945443992871,WIN
development,SHORT,SHORT_2000,2024-06-06,2024-06-07 08:00:00+00:00,2024-06-07 03:00:00+00:00,702.05,2024-06-07 02:55:00+00:00,712.15,700.37,11.779999999999973,702.137,708.027,698.014,85.0,development|SHORT|SHORT_2000|2024-06-07T03:00:00+00:00,2024-06-07 04:40:00+00:00,708.06,CLOSE_INVALIDATION_F65,-4.680321914393537,2,True,,H2,2024-06-07 07:40:00+00:00,0.41680814940577077,0.634974533106964,0.06196943972834518,0.634974533106964,0.274193548387099,True,True,False,False,2024-06-07 07:40:00+00:00,2024-06-07 07:45:00+00:00,,,False,True,697.8,0.360780984719865,LOSS
development,LONG,ALT_0330,2024-08-13,2024-08-13 15:30:00+00:00,2024-08-13 10:20:00+00:00,524.05,2024-08-13 10:15:00+00:00,524.58,514.61,9.970000000000027,523.0845,518.0995,526.5740000000001,75.0,development|LONG|ALT_0330|2024-08-13T10:20:00+00:00,2024-08-13 12:10:00+00:00,526.5740000000001,TP_E20,2.008167159622332,0,True,,H2,2024-08-13 12:10:00+00:00,0.37311935807422436,1.1083249749247668,0.0010030090270803287,0.45436308926779945,0.3199598796389099,True,True,True,False,2024-08-13 12:10:00+00:00,2024-08-13 12:10:00+00:00,2024-08-13 12:10:00+00:00,,True,False,516.23,-0.7843530591775241,WIN
development,SHORT,SHORT_2000,2024-08-14,2024-08-15 08:00:00+00:00,2024-08-15 05:50:00+00:00,520.17,2024-08-15 05:45:00+00:00,527.18,519.45,7.729999999999904,520.6095,524.4745,517.9040000000001,255.0,development|SHORT|SHORT_2000|2024-08-15T05:50:00+00:00,2024-08-15 06:00:00+00:00,517.9040000000001,TP_E20_DOWN,1.7781340715533729,2,True,,H2,2024-08-15 05:55:00+00:00,0.7904269081500763,0.03363518758085306,0.028460543337634713,0.021992238033644876,0.6972833117723373,True,True,True,True,2024-08-15 05:55:00+00:00,2024-08-15 06:00:00+00:00,2024-08-15 06:20:00+00:00,2024-08-15 06:50:00+00:00,True,False,517.27,0.375161707632602,WIN
development,SHORT,SHORT_2000,2024-08-29,2024-08-30 08:00:00+00:00,2024-08-30 02:40:00+00:00,532.69,2024-08-30 02:35:00+00:00,537.45,532.08,5.3700000000000045,532.8855000000001,535.5705,531.0060000000001,65.0,development|SHORT|SHORT_2000|2024-08-30T02:40:00+00:00,2024-08-30 03:10:00+00:00,531.0060000000001,TP_E20_DOWN,1.180656667104663,2,True,,H2,2024-08-30 02:45:00+00:00,0.8454376163873507,0.5009310986964504,0.08007448789572873,0.02793296089385049,0.7318435754190057,True,True,True,True,2024-08-30 03:05:00+00:00,2024-08-30 03:10:00+00:00,2024-08-30 03:25:00+00:00,2024-08-30 03:30:00+00:00,True,False,533.09,-0.0744878957169417,WIN
development,LONG,RAW_0530,2024-09-03,2024-09-03 17:30:00+00:00,2024-09-03 12:20:00+00:00,537.0,2024-09-03 12:15:00+00:00,537.76,531.59,6.169999999999959,536.8345,533.7495,538.994,75.0,development|LONG|RAW_0530|2024-09-03T12:20:00+00:00,2024-09-03 13:35:00+00:00,531.81,CLOSE_INVALIDATION_F35,-5.232402234636934,1,True,,H2,2024-09-03 12:20:00+00:00,0.12479740680712915,2.5283630470016414,,,0.0016207455429482936,False,False,False,False,,,,,False,False,524.15,-2.082658022690455,LOSS
development,LONG,ALT_0330,2024-09-27,2024-09-27 15:30:00+00:00,2024-09-27 09:35:00+00:00,607.83,2024-09-27 09:30:00+00:00,608.79,600.12,8.669999999999959,607.4895,603.1545,610.524,30.0,development|LONG|ALT_0330|2024-09-27T09:35:00+00:00,2024-09-27 12:10:00+00:00,610.524,TP_E20,1.8160801539904408,0,True,,H2,2024-09-27 11:55:00+00:00,0.8269896193771619,0.6136101499423385,0.018454440599765736,0.6136101499423385,0.7162629757785542,True,True,True,True,2024-09-27 12:00:00+00:00,2024-09-27 12:10:00+00:00,2024-09-27 12:20:00+00:00,2024-09-27 12:25:00+00:00,True,False,610.88,0.35178777393309907,WIN
development,LONG,ALT_0330,2024-10-08,2024-10-08 15:30:00+00:00,2024-10-08 09:25:00+00:00,570.88,2024-10-08 09:20:00+00:00,572.2,559.04,13.160000000000082,570.226,563.646,574.8320000000001,20.0,development|LONG|ALT_0330|2024-10-08T09:25:00+00:00,2024-10-08 11:05:00+00:00,574.8320000000001,TP_E20,3.0613228699552635,0,True,,H2,2024-10-08 09:50:00+00:00,0.7082066869300906,0.04863221884498346,0.08662613981762761,0.04863221884498346,0.6079027355623062,True,True,True,True,2024-10-08 10:50:00+00:00,2024-10-08 11:05:00+00:00,2024-10-08 11:55:00+00:00,2024-10-08 14:00:00+00:00,True,False,575.49,0.35030395136778003,WIN
development,LONG,RAW_0530,2024-10-14,2024-10-14 17:30:00+00:00,2024-10-14 11:45:00+00:00,580.9,2024-10-14 11:40:00+00:00,581.79,575.13,6.659999999999968,580.7909999999999,577.461,583.122,40.0,development|LONG|RAW_0530|2024-10-14T11:45:00+00:00,2024-10-14 14:20:00+00:00,583.788,LIVE_FLOOR_TOUCH,2.085797899810627,1,True,,H2,2024-10-14 12:10:00+00:00,1.7132132132132165,0.2462462462462454,0.05255255255255622,0.08558558558557644,1.5795795795795844,True,True,True,True,2024-10-14 13:50:00+00:00,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,2024-10-14 14:00:00+00:00,True,False,587.84,1.0420420420420553,WIN
development,SHORT,SHORT_2000,2024-10-22,2024-10-23 08:00:00+00:00,2024-10-23 01:45:00+00:00,591.99,2024-10-23 01:40:00+00:00,596.64,591.31,5.330000000000041,592.1094999999999,594.7745,590.2439999999999,10.0,development|SHORT|SHORT_2000|2024-10-23T01:45:00+00:00,2024-10-23 03:15:00+00:00,590.2439999999999,TP_E20_DOWN,1.074687072416825,2,True,,H2,2024-10-23 02:20:00+00:00,1.7335834896810391,0.12570356472794633,0.12570356472794633,0.12570356472794633,1.606003752345193,True,True,True,True,2024-10-23 03:10:00+00:00,2024-10-23 03:15:00+00:00,2024-10-23 03:25:00+00:00,2024-10-23 05:10:00+00:00,True,False,584.18,1.4652908067542212,WIN
development,SHORT,SHORT_2000,2024-10-27,2024-10-28 08:00:00+00:00,2024-10-28 04:45:00+00:00,586.7,2024-10-28 04:40:00+00:00,590.94,586.26,4.680000000000064,586.962,589.302,585.324,190.0,development|SHORT|SHORT_2000|2024-10-28T04:45:00+00:00,2024-10-28 07:10:00+00:00,590.62,CLOSE_INVALIDATION_F65,-3.74071927731372,2,True,,H2,2024-10-28 05:25:00+00:00,0.28418803418803906,1.3055555555555165,0.05128205128205253,0.22008547008546125,0.19017094017093467,True,False,False,False,2024-10-28 05:30:00+00:00,,,,False,False,591.58,-1.0427350427350275,LOSS
development,LONG,ALT_0330,2024-11-15,2024-11-15 15:30:00+00:00,2024-11-15 10:10:00+00:00,622.44,2024-11-15 10:05:00+00:00,625.12,607.1,18.019999999999985,622.417,613.407,628.724,65.0,development|LONG|ALT_0330|2024-11-15T10:10:00+00:00,2024-11-15 14:30:00+00:00,613.1,CLOSE_INVALIDATION_F35,-7.902731186941725,0,True,,H2,2024-11-15 12:10:00+00:00,0.2513873473917856,1.0438401775804702,0.14150943396226173,0.06270810210877414,0.1026637069922322,True,False,False,False,2024-11-15 12:10:00+00:00,,,,False,False,606.74,-0.8712541620421785,LOSS
