partition,transition,date_utc,tf,tolerance,tol_value,previous_session_high,previous_session_low,active_session_start,active_session_end,active_tf_bars,partial_tf_bars,direction,breakout_ts,breakout_bar_start,breakout_on_partial_bar,high_retests,low_retests,high_raw_touch_bars,low_raw_touch_bars,high_rejection_bars,low_rejection_bars,both_zone_bars
development,LONDON_TO_NEWYORK,2023-07-25,15m,TOL_0.10,0.001,29277.6,29058.0,2023-07-25 13:30:00+00:00,2023-07-25 20:00:00+00:00,26,0,BULL,2023-07-25 13:45:00+00:00,2023-07-25 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-25,15m,TOL_0.20,0.002,29277.6,29058.0,2023-07-25 13:30:00+00:00,2023-07-25 20:00:00+00:00,26,0,BULL,2023-07-25 13:45:00+00:00,2023-07-25 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-25,1h,TOL_0.10,0.001,29277.6,29058.0,2023-07-25 13:30:00+00:00,2023-07-25 20:00:00+00:00,7,1,NO_BREAK,,,False,1,0,7,0,4,0,0
development,LONDON_TO_NEWYORK,2023-07-25,1h,TOL_0.20,0.002,29277.6,29058.0,2023-07-25 13:30:00+00:00,2023-07-25 20:00:00+00:00,7,1,NO_BREAK,,,False,1,0,7,0,3,0,0
development,ASIA_TO_LONDON,2023-07-26,15m,TOL_0.10,0.001,29414.6,29083.0,2023-07-26 08:00:00+00:00,2023-07-26 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-26,15m,TOL_0.20,0.002,29414.6,29083.0,2023-07-26 08:00:00+00:00,2023-07-26 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-26,1h,TOL_0.10,0.001,29414.6,29083.0,2023-07-26 08:00:00+00:00,2023-07-26 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-26,1h,TOL_0.20,0.002,29414.6,29083.0,2023-07-26 08:00:00+00:00,2023-07-26 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-26,15m,TOL_0.10,0.001,29321.4,29145.2,2023-07-26 13:30:00+00:00,2023-07-26 20:00:00+00:00,26,0,BULL,2023-07-26 18:15:00+00:00,2023-07-26 18:00:00+00:00,False,4,0,15,0,9,0,0
development,LONDON_TO_NEWYORK,2023-07-26,15m,TOL_0.20,0.002,29321.4,29145.2,2023-07-26 13:30:00+00:00,2023-07-26 20:00:00+00:00,26,0,BULL,2023-07-26 18:15:00+00:00,2023-07-26 18:00:00+00:00,False,1,1,18,1,3,1,1
development,LONDON_TO_NEWYORK,2023-07-26,1h,TOL_0.10,0.001,29321.4,29145.2,2023-07-26 13:30:00+00:00,2023-07-26 20:00:00+00:00,7,1,BULL,2023-07-26 19:30:00+00:00,2023-07-26 18:30:00+00:00,False,1,0,5,0,5,0,0
development,LONDON_TO_NEWYORK,2023-07-26,1h,TOL_0.20,0.002,29321.4,29145.2,2023-07-26 13:30:00+00:00,2023-07-26 20:00:00+00:00,7,1,BULL,2023-07-26 19:30:00+00:00,2023-07-26 18:30:00+00:00,False,1,1,5,1,0,1,1
development,ASIA_TO_LONDON,2023-07-27,15m,TOL_0.10,0.001,29485.9,29286.2,2023-07-27 08:00:00+00:00,2023-07-27 13:30:00+00:00,22,0,BULL,2023-07-27 09:30:00+00:00,2023-07-27 09:15:00+00:00,False,1,0,2,0,1,0,0
development,ASIA_TO_LONDON,2023-07-27,15m,TOL_0.20,0.002,29485.9,29286.2,2023-07-27 08:00:00+00:00,2023-07-27 13:30:00+00:00,22,0,BULL,2023-07-27 09:30:00+00:00,2023-07-27 09:15:00+00:00,False,1,0,3,0,1,0,0
development,ASIA_TO_LONDON,2023-07-27,1h,TOL_0.10,0.001,29485.9,29286.2,2023-07-27 08:00:00+00:00,2023-07-27 13:30:00+00:00,6,1,BULL,2023-07-27 10:00:00+00:00,2023-07-27 09:00:00+00:00,False,1,0,1,0,1,0,0
development,ASIA_TO_LONDON,2023-07-27,1h,TOL_0.20,0.002,29485.9,29286.2,2023-07-27 08:00:00+00:00,2023-07-27 13:30:00+00:00,6,1,BULL,2023-07-27 10:00:00+00:00,2023-07-27 09:00:00+00:00,False,1,0,1,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-27,15m,TOL_0.10,0.001,29558.4,29380.0,2023-07-27 13:30:00+00:00,2023-07-27 20:00:00+00:00,26,0,BEAR,2023-07-27 14:30:00+00:00,2023-07-27 14:15:00+00:00,False,0,1,0,1,0,0,0
development,LONDON_TO_NEWYORK,2023-07-27,15m,TOL_0.20,0.002,29558.4,29380.0,2023-07-27 13:30:00+00:00,2023-07-27 20:00:00+00:00,26,0,BEAR,2023-07-27 14:30:00+00:00,2023-07-27 14:15:00+00:00,False,0,1,0,3,0,1,0
development,LONDON_TO_NEWYORK,2023-07-27,1h,TOL_0.10,0.001,29558.4,29380.0,2023-07-27 13:30:00+00:00,2023-07-27 20:00:00+00:00,7,1,BEAR,2023-07-27 14:30:00+00:00,2023-07-27 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-27,1h,TOL_0.20,0.002,29558.4,29380.0,2023-07-27 13:30:00+00:00,2023-07-27 20:00:00+00:00,7,1,BEAR,2023-07-27 14:30:00+00:00,2023-07-27 13:30:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-28,15m,TOL_0.10,0.001,29299.9,29125.5,2023-07-28 08:00:00+00:00,2023-07-28 13:30:00+00:00,22,0,NO_BREAK,,,False,1,1,6,8,2,3,0
development,ASIA_TO_LONDON,2023-07-28,15m,TOL_0.20,0.002,29299.9,29125.5,2023-07-28 08:00:00+00:00,2023-07-28 13:30:00+00:00,22,0,NO_BREAK,,,False,1,1,6,8,0,1,0
development,ASIA_TO_LONDON,2023-07-28,1h,TOL_0.10,0.001,29299.9,29125.5,2023-07-28 08:00:00+00:00,2023-07-28 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,2,2,0,1,0
development,ASIA_TO_LONDON,2023-07-28,1h,TOL_0.20,0.002,29299.9,29125.5,2023-07-28 08:00:00+00:00,2023-07-28 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,2,2,0,1,0
development,LONDON_TO_NEWYORK,2023-07-28,15m,TOL_0.10,0.001,29320.0,29112.8,2023-07-28 13:30:00+00:00,2023-07-28 20:00:00+00:00,26,0,BULL,2023-07-28 14:15:00+00:00,2023-07-28 14:00:00+00:00,False,1,0,1,0,1,0,0
development,LONDON_TO_NEWYORK,2023-07-28,15m,TOL_0.20,0.002,29320.0,29112.8,2023-07-28 13:30:00+00:00,2023-07-28 20:00:00+00:00,26,0,BULL,2023-07-28 14:15:00+00:00,2023-07-28 14:00:00+00:00,False,1,0,2,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-28,1h,TOL_0.10,0.001,29320.0,29112.8,2023-07-28 13:30:00+00:00,2023-07-28 20:00:00+00:00,7,1,BULL,2023-07-28 14:30:00+00:00,2023-07-28 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-28,1h,TOL_0.20,0.002,29320.0,29112.8,2023-07-28 13:30:00+00:00,2023-07-28 20:00:00+00:00,7,1,BULL,2023-07-28 14:30:00+00:00,2023-07-28 13:30:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-31,15m,TOL_0.10,0.001,29525.8,29250.0,2023-07-31 08:00:00+00:00,2023-07-31 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-31,15m,TOL_0.20,0.002,29525.8,29250.0,2023-07-31 08:00:00+00:00,2023-07-31 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-31,1h,TOL_0.10,0.001,29525.8,29250.0,2023-07-31 08:00:00+00:00,2023-07-31 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-07-31,1h,TOL_0.20,0.002,29525.8,29250.0,2023-07-31 08:00:00+00:00,2023-07-31 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-07-31,15m,TOL_0.10,0.001,29461.4,29317.4,2023-07-31 13:30:00+00:00,2023-07-31 20:00:00+00:00,26,0,BEAR,2023-07-31 14:45:00+00:00,2023-07-31 14:30:00+00:00,False,1,1,1,3,1,1,0
development,LONDON_TO_NEWYORK,2023-07-31,15m,TOL_0.20,0.002,29461.4,29317.4,2023-07-31 13:30:00+00:00,2023-07-31 20:00:00+00:00,26,0,BEAR,2023-07-31 14:45:00+00:00,2023-07-31 14:30:00+00:00,False,1,1,2,4,2,1,2
development,LONDON_TO_NEWYORK,2023-07-31,1h,TOL_0.10,0.001,29461.4,29317.4,2023-07-31 13:30:00+00:00,2023-07-31 20:00:00+00:00,7,1,BEAR,2023-07-31 15:30:00+00:00,2023-07-31 14:30:00+00:00,False,1,1,1,1,1,0,1
development,LONDON_TO_NEWYORK,2023-07-31,1h,TOL_0.20,0.002,29461.4,29317.4,2023-07-31 13:30:00+00:00,2023-07-31 20:00:00+00:00,7,1,BEAR,2023-07-31 15:30:00+00:00,2023-07-31 14:30:00+00:00,False,1,1,1,1,1,0,1
development,ASIA_TO_LONDON,2023-08-01,15m,TOL_0.10,0.001,29337.3,28684.7,2023-08-01 08:00:00+00:00,2023-08-01 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-01,15m,TOL_0.20,0.002,29337.3,28684.7,2023-08-01 08:00:00+00:00,2023-08-01 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,1,0,1,0
development,ASIA_TO_LONDON,2023-08-01,1h,TOL_0.10,0.001,29337.3,28684.7,2023-08-01 08:00:00+00:00,2023-08-01 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-01,1h,TOL_0.20,0.002,29337.3,28684.7,2023-08-01 08:00:00+00:00,2023-08-01 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
development,LONDON_TO_NEWYORK,2023-08-01,15m,TOL_0.10,0.001,28986.5,28715.0,2023-08-01 13:30:00+00:00,2023-08-01 20:00:00+00:00,26,0,BULL,2023-08-01 16:15:00+00:00,2023-08-01 16:00:00+00:00,False,1,1,1,1,1,1,0
development,LONDON_TO_NEWYORK,2023-08-01,15m,TOL_0.20,0.002,28986.5,28715.0,2023-08-01 13:30:00+00:00,2023-08-01 20:00:00+00:00,26,0,BULL,2023-08-01 16:15:00+00:00,2023-08-01 16:00:00+00:00,False,1,1,1,2,0,1,0
development,LONDON_TO_NEWYORK,2023-08-01,1h,TOL_0.10,0.001,28986.5,28715.0,2023-08-01 13:30:00+00:00,2023-08-01 20:00:00+00:00,7,1,BULL,2023-08-01 18:30:00+00:00,2023-08-01 17:30:00+00:00,False,1,1,2,1,2,1,1
development,LONDON_TO_NEWYORK,2023-08-01,1h,TOL_0.20,0.002,28986.5,28715.0,2023-08-01 13:30:00+00:00,2023-08-01 20:00:00+00:00,7,1,BULL,2023-08-01 18:30:00+00:00,2023-08-01 17:30:00+00:00,False,1,1,2,2,0,1,1
development,ASIA_TO_LONDON,2023-08-02,15m,TOL_0.10,0.001,30059.9,29550.0,2023-08-02 08:00:00+00:00,2023-08-02 13:30:00+00:00,22,0,BEAR,2023-08-02 08:15:00+00:00,2023-08-02 08:00:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-02,15m,TOL_0.20,0.002,30059.9,29550.0,2023-08-02 08:00:00+00:00,2023-08-02 13:30:00+00:00,22,0,BEAR,2023-08-02 08:15:00+00:00,2023-08-02 08:00:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-02,1h,TOL_0.10,0.001,30059.9,29550.0,2023-08-02 08:00:00+00:00,2023-08-02 13:30:00+00:00,6,1,BEAR,2023-08-02 09:00:00+00:00,2023-08-02 08:00:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-02,1h,TOL_0.20,0.002,30059.9,29550.0,2023-08-02 08:00:00+00:00,2023-08-02 13:30:00+00:00,6,1,BEAR,2023-08-02 09:00:00+00:00,2023-08-02 08:00:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-02,15m,TOL_0.10,0.001,29599.0,29360.0,2023-08-02 13:30:00+00:00,2023-08-02 20:00:00+00:00,26,0,BEAR,2023-08-02 14:15:00+00:00,2023-08-02 14:00:00+00:00,False,0,1,0,2,0,2,0
development,LONDON_TO_NEWYORK,2023-08-02,15m,TOL_0.20,0.002,29599.0,29360.0,2023-08-02 13:30:00+00:00,2023-08-02 20:00:00+00:00,26,0,BEAR,2023-08-02 14:15:00+00:00,2023-08-02 14:00:00+00:00,False,0,1,0,2,0,1,0
development,LONDON_TO_NEWYORK,2023-08-02,1h,TOL_0.10,0.001,29599.0,29360.0,2023-08-02 13:30:00+00:00,2023-08-02 20:00:00+00:00,7,1,BEAR,2023-08-02 14:30:00+00:00,2023-08-02 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-02,1h,TOL_0.20,0.002,29599.0,29360.0,2023-08-02 13:30:00+00:00,2023-08-02 20:00:00+00:00,7,1,BEAR,2023-08-02 14:30:00+00:00,2023-08-02 13:30:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-03,15m,TOL_0.10,0.001,29273.1,29005.0,2023-08-03 08:00:00+00:00,2023-08-03 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,2,0,2,0
development,ASIA_TO_LONDON,2023-08-03,15m,TOL_0.20,0.002,29273.1,29005.0,2023-08-03 08:00:00+00:00,2023-08-03 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,4,0,1,0
development,ASIA_TO_LONDON,2023-08-03,1h,TOL_0.10,0.001,29273.1,29005.0,2023-08-03 08:00:00+00:00,2023-08-03 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
development,ASIA_TO_LONDON,2023-08-03,1h,TOL_0.20,0.002,29273.1,29005.0,2023-08-03 08:00:00+00:00,2023-08-03 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
development,LONDON_TO_NEWYORK,2023-08-03,15m,TOL_0.10,0.001,29193.5,28955.4,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,26,0,BULL,2023-08-03 14:15:00+00:00,2023-08-03 14:00:00+00:00,False,1,0,2,0,1,0,0
development,LONDON_TO_NEWYORK,2023-08-03,15m,TOL_0.20,0.002,29193.5,28955.4,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,26,0,BULL,2023-08-03 14:15:00+00:00,2023-08-03 14:00:00+00:00,False,1,0,2,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-03,1h,TOL_0.10,0.001,29193.5,28955.4,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,7,1,BULL,2023-08-03 14:30:00+00:00,2023-08-03 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-03,1h,TOL_0.20,0.002,29193.5,28955.4,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,7,1,BULL,2023-08-03 14:30:00+00:00,2023-08-03 13:30:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-04,15m,TOL_0.10,0.001,29244.4,29079.6,2023-08-04 08:00:00+00:00,2023-08-04 13:30:00+00:00,22,0,NO_BREAK,,,False,2,0,6,0,4,0,0
development,ASIA_TO_LONDON,2023-08-04,15m,TOL_0.20,0.002,29244.4,29079.6,2023-08-04 08:00:00+00:00,2023-08-04 13:30:00+00:00,22,0,NO_BREAK,,,False,3,3,12,5,3,5,1
development,ASIA_TO_LONDON,2023-08-04,1h,TOL_0.10,0.001,29244.4,29079.6,2023-08-04 08:00:00+00:00,2023-08-04 13:30:00+00:00,6,1,NO_BREAK,,,False,2,0,3,0,3,0,0
development,ASIA_TO_LONDON,2023-08-04,1h,TOL_0.20,0.002,29244.4,29079.6,2023-08-04 08:00:00+00:00,2023-08-04 13:30:00+00:00,6,1,NO_BREAK,,,False,2,1,5,3,2,3,2
development,LONDON_TO_NEWYORK,2023-08-04,15m,TOL_0.10,0.001,29263.2,29116.0,2023-08-04 13:30:00+00:00,2023-08-04 20:00:00+00:00,26,0,BULL,2023-08-04 15:45:00+00:00,2023-08-04 15:30:00+00:00,False,2,0,7,0,3,0,0
development,LONDON_TO_NEWYORK,2023-08-04,15m,TOL_0.20,0.002,29263.2,29116.0,2023-08-04 13:30:00+00:00,2023-08-04 20:00:00+00:00,26,0,BULL,2023-08-04 15:45:00+00:00,2023-08-04 15:30:00+00:00,False,1,1,8,1,1,1,1
development,LONDON_TO_NEWYORK,2023-08-04,1h,TOL_0.10,0.001,29263.2,29116.0,2023-08-04 13:30:00+00:00,2023-08-04 20:00:00+00:00,7,1,BEAR,2023-08-04 18:30:00+00:00,2023-08-04 17:30:00+00:00,False,1,0,4,0,2,0,0
development,LONDON_TO_NEWYORK,2023-08-04,1h,TOL_0.20,0.002,29263.2,29116.0,2023-08-04 13:30:00+00:00,2023-08-04 20:00:00+00:00,7,1,BEAR,2023-08-04 18:30:00+00:00,2023-08-04 17:30:00+00:00,False,1,1,4,1,0,1,1
development,ASIA_TO_LONDON,2023-08-07,15m,TOL_0.10,0.001,29220.7,29005.5,2023-08-07 08:00:00+00:00,2023-08-07 13:30:00+00:00,22,0,NO_BREAK,,,False,0,3,0,6,0,5,0
development,ASIA_TO_LONDON,2023-08-07,15m,TOL_0.20,0.002,29220.7,29005.5,2023-08-07 08:00:00+00:00,2023-08-07 13:30:00+00:00,22,0,NO_BREAK,,,False,0,2,0,12,0,3,0
development,ASIA_TO_LONDON,2023-08-07,1h,TOL_0.10,0.001,29220.7,29005.5,2023-08-07 08:00:00+00:00,2023-08-07 13:30:00+00:00,6,1,NO_BREAK,,,False,0,2,0,3,0,3,0
development,ASIA_TO_LONDON,2023-08-07,1h,TOL_0.20,0.002,29220.7,29005.5,2023-08-07 08:00:00+00:00,2023-08-07 13:30:00+00:00,6,1,NO_BREAK,,,False,0,2,0,4,0,2,0
development,LONDON_TO_NEWYORK,2023-08-07,15m,TOL_0.10,0.001,29148.8,29025.1,2023-08-07 13:30:00+00:00,2023-08-07 20:00:00+00:00,26,0,BEAR,2023-08-07 14:00:00+00:00,2023-08-07 13:45:00+00:00,False,0,1,0,1,0,0,0
development,LONDON_TO_NEWYORK,2023-08-07,15m,TOL_0.20,0.002,29148.8,29025.1,2023-08-07 13:30:00+00:00,2023-08-07 20:00:00+00:00,26,0,BEAR,2023-08-07 14:00:00+00:00,2023-08-07 13:45:00+00:00,False,0,1,0,1,0,0,0
development,LONDON_TO_NEWYORK,2023-08-07,1h,TOL_0.10,0.001,29148.8,29025.1,2023-08-07 13:30:00+00:00,2023-08-07 20:00:00+00:00,7,1,BEAR,2023-08-07 14:30:00+00:00,2023-08-07 13:30:00+00:00,False,0,0,0,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-07,1h,TOL_0.20,0.002,29148.8,29025.1,2023-08-07 13:30:00+00:00,2023-08-07 20:00:00+00:00,7,1,BEAR,2023-08-07 14:30:00+00:00,2023-08-07 13:30:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-08,15m,TOL_0.10,0.001,29330.0,29132.4,2023-08-08 08:00:00+00:00,2023-08-08 13:30:00+00:00,22,0,BULL,2023-08-08 11:30:00+00:00,2023-08-08 11:15:00+00:00,False,1,1,2,1,2,1,0
development,ASIA_TO_LONDON,2023-08-08,15m,TOL_0.20,0.002,29330.0,29132.4,2023-08-08 08:00:00+00:00,2023-08-08 13:30:00+00:00,22,0,BULL,2023-08-08 11:30:00+00:00,2023-08-08 11:15:00+00:00,False,1,1,2,9,0,4,0
development,ASIA_TO_LONDON,2023-08-08,1h,TOL_0.10,0.001,29330.0,29132.4,2023-08-08 08:00:00+00:00,2023-08-08 13:30:00+00:00,6,1,BULL,2023-08-08 12:00:00+00:00,2023-08-08 11:00:00+00:00,False,1,1,1,1,1,1,0
development,ASIA_TO_LONDON,2023-08-08,1h,TOL_0.20,0.002,29330.0,29132.4,2023-08-08 08:00:00+00:00,2023-08-08 13:30:00+00:00,6,1,BULL,2023-08-08 12:00:00+00:00,2023-08-08 11:00:00+00:00,False,1,1,1,3,0,2,1
development,LONDON_TO_NEWYORK,2023-08-08,15m,TOL_0.10,0.001,29666.0,29160.0,2023-08-08 13:30:00+00:00,2023-08-08 20:00:00+00:00,26,0,BULL,2023-08-08 16:45:00+00:00,2023-08-08 16:30:00+00:00,False,1,0,1,0,1,0,0
development,LONDON_TO_NEWYORK,2023-08-08,15m,TOL_0.20,0.002,29666.0,29160.0,2023-08-08 13:30:00+00:00,2023-08-08 20:00:00+00:00,26,0,BULL,2023-08-08 16:45:00+00:00,2023-08-08 16:30:00+00:00,False,1,0,1,0,1,0,0
development,LONDON_TO_NEWYORK,2023-08-08,1h,TOL_0.10,0.001,29666.0,29160.0,2023-08-08 13:30:00+00:00,2023-08-08 20:00:00+00:00,7,1,BULL,2023-08-08 17:30:00+00:00,2023-08-08 16:30:00+00:00,False,1,0,1,0,1,0,0
development,LONDON_TO_NEWYORK,2023-08-08,1h,TOL_0.20,0.002,29666.0,29160.0,2023-08-08 13:30:00+00:00,2023-08-08 20:00:00+00:00,7,1,BULL,2023-08-08 17:30:00+00:00,2023-08-08 16:30:00+00:00,False,1,0,1,0,1,0,0
development,ASIA_TO_LONDON,2023-08-09,15m,TOL_0.10,0.001,29874.5,29628.0,2023-08-09 08:00:00+00:00,2023-08-09 13:30:00+00:00,22,0,BULL,2023-08-09 12:00:00+00:00,2023-08-09 11:45:00+00:00,False,1,0,1,0,1,0,0
development,ASIA_TO_LONDON,2023-08-09,15m,TOL_0.20,0.002,29874.5,29628.0,2023-08-09 08:00:00+00:00,2023-08-09 13:30:00+00:00,22,0,BULL,2023-08-09 12:00:00+00:00,2023-08-09 11:45:00+00:00,False,3,0,8,0,4,0,0
development,ASIA_TO_LONDON,2023-08-09,1h,TOL_0.10,0.001,29874.5,29628.0,2023-08-09 08:00:00+00:00,2023-08-09 13:30:00+00:00,6,1,BULL,2023-08-09 12:00:00+00:00,2023-08-09 11:00:00+00:00,False,0,0,0,0,0,0,0
development,ASIA_TO_LONDON,2023-08-09,1h,TOL_0.20,0.002,29874.5,29628.0,2023-08-09 08:00:00+00:00,2023-08-09 13:30:00+00:00,6,1,BULL,2023-08-09 12:00:00+00:00,2023-08-09 11:00:00+00:00,False,1,0,3,0,1,0,0
development,LONDON_TO_NEWYORK,2023-08-09,15m,TOL_0.10,0.001,30149.7,29715.6,2023-08-09 13:30:00+00:00,2023-08-09 20:00:00+00:00,26,0,BEAR,2023-08-09 16:30:00+00:00,2023-08-09 16:15:00+00:00,False,0,1,0,6,0,3,0
development,LONDON_TO_NEWYORK,2023-08-09,15m,TOL_0.20,0.002,30149.7,29715.6,2023-08-09 13:30:00+00:00,2023-08-09 20:00:00+00:00,26,0,BEAR,2023-08-09 16:30:00+00:00,2023-08-09 16:15:00+00:00,False,0,1,0,6,0,1,0
development,LONDON_TO_NEWYORK,2023-08-09,1h,TOL_0.10,0.001,30149.7,29715.6,2023-08-09 13:30:00+00:00,2023-08-09 20:00:00+00:00,7,1,BEAR,2023-08-09 16:30:00+00:00,2023-08-09 15:30:00+00:00,False,0,1,0,1,0,0,0
development,LONDON_TO_NEWYORK,2023-08-09,1h,TOL_0.20,0.002,30149.7,29715.6,2023-08-09 13:30:00+00:00,2023-08-09 20:00:00+00:00,7,1,BEAR,2023-08-09 16:30:00+00:00,2023-08-09 15:30:00+00:00,False,0,1,0,1,0,0,0
development,ASIA_TO_LONDON,2023-08-10,15m,TOL_0.10,0.001,29650.0,29477.2,2023-08-10 08:00:00+00:00,2023-08-10 13:30:00+00:00,22,0,NO_BREAK,,,False,0,4,0,15,0,8,0
development,ASIA_TO_LONDON,2023-08-10,15m,TOL_0.20,0.002,29650.0,29477.2,2023-08-10 08:00:00+00:00,2023-08-10 13:30:00+00:00,22,0,NO_BREAK,,,False,1,1,1,22,1,5,1
development,ASIA_TO_LONDON,2023-08-10,1h,TOL_0.10,0.001,29650.0,29477.2,2023-08-10 08:00:00+00:00,2023-08-10 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,5,0,4,0
development,ASIA_TO_LONDON,2023-08-10,1h,TOL_0.20,0.002,29650.0,29477.2,2023-08-10 08:00:00+00:00,2023-08-10 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,1,6,1,3,1
development,LONDON_TO_NEWYORK,2023-08-10,15m,TOL_0.10,0.001,29620.0,29461.4,2023-08-10 13:30:00+00:00,2023-08-10 20:00:00+00:00,26,0,BULL,2023-08-10 14:00:00+00:00,2023-08-10 13:45:00+00:00,False,1,0,1,0,1,0,0
development,LONDON_TO_NEWYORK,2023-08-10,15m,TOL_0.20,0.002,29620.0,29461.4,2023-08-10 13:30:00+00:00,2023-08-10 20:00:00+00:00,26,0,BULL,2023-08-10 14:00:00+00:00,2023-08-10 13:45:00+00:00,False,1,0,1,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-10,1h,TOL_0.10,0.001,29620.0,29461.4,2023-08-10 13:30:00+00:00,2023-08-10 20:00:00+00:00,7,1,BEAR,2023-08-10 16:30:00+00:00,2023-08-10 15:30:00+00:00,False,1,1,2,1,1,0,1
development,LONDON_TO_NEWYORK,2023-08-10,1h,TOL_0.20,0.002,29620.0,29461.4,2023-08-10 13:30:00+00:00,2023-08-10 20:00:00+00:00,7,1,BEAR,2023-08-10 16:30:00+00:00,2023-08-10 15:30:00+00:00,False,1,1,2,1,1,0,1
development,ASIA_TO_LONDON,2023-08-11,15m,TOL_0.10,0.001,29489.5,29336.0,2023-08-11 08:00:00+00:00,2023-08-11 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,1,0,1,0
development,ASIA_TO_LONDON,2023-08-11,15m,TOL_0.20,0.002,29489.5,29336.0,2023-08-11 08:00:00+00:00,2023-08-11 13:30:00+00:00,22,0,NO_BREAK,,,False,2,2,9,11,5,6,2
development,ASIA_TO_LONDON,2023-08-11,1h,TOL_0.10,0.001,29489.5,29336.0,2023-08-11 08:00:00+00:00,2023-08-11 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
development,ASIA_TO_LONDON,2023-08-11,1h,TOL_0.20,0.002,29489.5,29336.0,2023-08-11 08:00:00+00:00,2023-08-11 13:30:00+00:00,6,1,NO_BREAK,,,False,2,1,4,4,3,2,2
development,LONDON_TO_NEWYORK,2023-08-11,15m,TOL_0.10,0.001,29450.0,29333.9,2023-08-11 13:30:00+00:00,2023-08-11 20:00:00+00:00,26,0,BULL,2023-08-11 14:00:00+00:00,2023-08-11 13:45:00+00:00,False,1,0,1,0,0,0,0
development,LONDON_TO_NEWYORK,2023-08-11,15m,TOL_0.20,0.002,29450.0,29333.9,2023-08-11 13:30:00+00:00,2023-08-11 20:00:00+00:00,26,0,BULL,2023-08-11 14:00:00+00:00,2023-08-11 13:45:00+00:00,False,1,0,1,0,0,0,0
