partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,candidate,role,candidate_scope,fill_delay_min,prefill_bar_count,immediate_fill,prefill_last_close_location_R,prefill_last_close_distance_H_R,prefill_min_low_location_R,prefill_max_close_location_R,prefill_close_range_R,prefill_realized_close_path_R,prefill_signed_efficiency,prefill_upstep_fraction,prefill_upper80_close_fraction,prefill_upper90_close_fraction,prefill_nearH10_high_fraction,prefill_nearH05_high_fraction,prefill_nearH05_episode_count,prefill_last30_range_R,prefill_last30_efficiency,prefill_last30_upstep_fraction,prefill_last60_range_R,prefill_last60_efficiency,prefill_last60_upstep_fraction,stress_outcome,raw_outcome,ref_quotevol_perbar_vs_pre6,ref_basevol_perbar_vs_pre6,ref_trades_perbar_vs_pre6,ref_taker_buy_ratio,pre6_taker_buy_ratio,ref_minus_pre6_taker_buy_ratio,ref_last60_quotevol_vs_prior300,ref_last60_trades_vs_prior300,ref_last60_taker_buy_ratio,ref_last30_quotevol_vs_prior330,ref_last30_trades_vs_prior330,ref_last30_taker_buy_ratio,upper80_quotevol_share,upper90_quotevol_share,nearH10_quotevol_share,nearH05_quotevol_share,nearH10_trades_share,nearH05_trades_share,prefill_quotevol_perbar_vs_ref,prefill_trades_perbar_vs_ref,prefill_taker_buy_ratio,prefill_lastbar_quotevol_vs_refavg,prefill_lastbar_trades_vs_refavg,prefill_last30_quotevol_vs_refavg,prefill_last30_trades_vs_refavg,prefill_last30_taker_buy_ratio
development,5.0,360,15,2024-07-13 15:00:00+00:00,E0_RESTING_H,0.4,140.9,138.345,2.555000000000007,2024-07-13 22:45:00+00:00,2024-07-13 22:45:00+00:00,2024-07-13 22:45:00+00:00,140.9,1.0,2024-07-13 22:50:00+00:00,141.922,TARGET,0.0072533711852376,3.6266855926188057,0.0067533711852376,3.3766855926188057,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,465.0,93.0,0.0,0.7291585127201544,0.2708414872798456,0.2661448140900215,0.8258317025440345,0.4833659491193778,4.707240704500994,0.0306809678223994,0.5591397849462365,0.021505376344086,0.0,0.021505376344086,0.0,0.0,0.682191780821914,-0.017112299465246,0.5,0.682191780821914,0.1574981160512426,0.6666666666666666,WIN,WIN,1.5762409925323724,1.5644548109886935,1.5011459530454767,0.4987554670714514,0.4884930184378072,0.010262448633644228,0.7185851429112593,0.8030849999746131,0.4690187912355273,0.47869978070163566,0.5731197098500923,0.49195437032560246,0.12927144732491339,0.0,0.1536620538674936,0.05764642840552353,0.12990240039897283,0.05288139745479839,0.667068544619073,0.6997197509468055,0.4869535828479223,3.843248790987659,3.5702817745541084,1.9747869533855964,1.6823528897093887,0.49445130817926375
development,5.0,360,15,2024-07-14 15:00:00+00:00,E0_RESTING_H,0.4,146.881,143.305,3.5759999999999934,2024-07-14 21:20:00+00:00,2024-07-14 21:20:00+00:00,2024-07-14 21:20:00+00:00,146.881,1.0,2024-07-14 22:25:00+00:00,146.829,FAILED_BREAK,-0.0003540280907673,-0.1770140453836721,-0.0008540280907673,-0.4270140453836721,False,False,True,2024-07-14 22:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,380.0,76.0,0.0,0.851510067114092,0.1484899328859079,0.341163310961969,0.851510067114092,0.4874161073825498,3.489093959731583,0.1132483770137027,0.5263157894736842,0.0263157894736842,0.0,0.0,0.0,0.0,0.3078859060402688,0.3142448103077929,0.5,0.3232662192393759,0.4471468662301153,0.6666666666666666,FAIL,FAIL,1.3418081024003827,1.3403183554485616,1.2562814251084369,0.4809540994037733,0.5221709648775207,-0.041216865473747366,0.7889415603118678,0.7842835284064941,0.5101503283043873,1.0937854254103652,1.087269055206541,0.5787829998371152,0.23869866346150728,0.09774225114814554,0.21383962063628417,0.13325867005516004,0.2059582191761213,0.12105674508086195,0.4773336716873171,0.5317835827878423,0.5102758379374266,0.5278091087270412,0.6008605807631857,0.49730922334130256,0.5659563869349754,0.5029898724551519
development,5.0,360,15,2024-07-15 15:00:00+00:00,E0_RESTING_H,0.4,153.742,150.863,2.8789999999999907,2024-07-15 15:00:00+00:00,,2024-07-15 15:00:00+00:00,153.742,1.0,2024-07-15 18:25:00+00:00,154.8936,TARGET,0.0074904710489001,3.745235524450053,0.0069904710489001,3.4952355244500524,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,WIN,WIN,1.1293686389432276,1.1306061027189485,1.0269288129896865,0.48306982397806836,0.49970134943730166,-0.0166315254592333,0.9360401471585782,1.031913056046137,0.46683595954334334,0.82078066599098,1.0000159385917937,0.521419372787278,0.07159620539409522,0.04184904272875421,0.0638585695591081,0.0638585695591081,0.056112534809174136,0.056112534809174136,,,,,,,,
development,5.0,360,15,2024-07-16 15:00:00+00:00,E0_RESTING_H,0.4,157.922,153.867,4.055000000000007,2024-07-16 15:15:00+00:00,2024-07-16 15:15:00+00:00,2024-07-16 15:15:00+00:00,157.922,1.0,2024-07-16 15:25:00+00:00,157.409,FAILED_BREAK,-0.0032484391028482,-1.624219551424111,-0.0037484391028482,-1.874219551424111,False,False,True,2024-07-16 15:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,15.0,3.0,0.0,0.8360049321824929,0.163995067817507,0.4064118372379762,0.8360049321824929,0.2332922318125761,0.3511713933415546,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,FAIL,FAIL,0.7642775284840793,0.7618985875246076,0.779171526944252,0.5010445309811523,0.48207809776131616,0.018966433219836154,1.0453606254791166,1.0995453422578787,0.5199653065907376,0.619396738431349,0.6542528465542519,0.5416277946809059,0.09528627482074854,0.01590211434609383,0.09010413919076984,0.04018295430703901,0.08781065202874548,0.04185018309455104,1.4726893507988854,1.4032732821777523,0.5693281960896831,1.8319563159206518,1.8610409991972285,,,
development,5.0,360,15,2024-07-19 15:00:00+00:00,E0_RESTING_H,0.4,168.777,160.013,8.763999999999982,2024-07-19 15:00:00+00:00,,2024-07-19 15:00:00+00:00,168.777,1.0,2024-07-19 16:00:00+00:00,172.28259999999997,TARGET,0.0207706026295051,10.38530131475257,0.0202706026295051,10.13530131475257,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,WIN,WIN,1.1187006709806127,1.1016341532942477,1.064319676004958,0.5127700196576,0.5068541492487368,0.005915870408863211,1.7952241330304617,1.6211321275887831,0.5123643765705047,1.0049832857285856,0.9756805439190177,0.4870252756370889,0.2890589043063683,0.061649374682238356,0.2050764717074572,0.10000172831313948,0.18740558136594923,0.09165323472709459,,,,,,,,
development,5.0,360,15,2024-07-20 15:00:00+00:00,E0_RESTING_H,0.4,169.787,167.187,2.5999999999999943,2024-07-20 16:00:00+00:00,2024-07-20 16:10:00+00:00,2024-07-20 16:00:00+00:00,169.787,1.0,2024-07-20 16:40:00+00:00,169.604,FAILED_BREAK,-0.0010778210345903,-0.5389105172951547,-0.0015778210345903,-0.7889105172951547,False,False,True,2024-07-20 16:35:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.7630769230769172,0.2369230769230828,0.5446153846153846,0.8773076923076856,0.2626923076923054,0.7211538461538368,0.1071999999999981,0.4166666666666667,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,1.0,0.4057692307692233,-0.2851851851852015,0.3333333333333333,0.4057692307692233,0.1071999999999981,0.4166666666666667,FAIL,FAIL,1.00522742248354,1.0119770444361136,0.9845948573945121,0.5093688132451875,0.4594324407337465,0.04993637251144095,1.0220707317184738,1.1039206781713593,0.5605205527040881,1.1300034300003352,1.2310332432206186,0.5550784260110865,0.05701487387510745,0.02097090094858135,0.06409709070267751,0.023385494198197226,0.05567168277193697,0.020021611471794373,0.8860817395649591,0.9625519251038502,0.48971014151498743,0.557225468976697,0.6562093124186249,0.9380336498727473,1.017581463734356,0.44671988378212113
development,5.0,360,15,2024-07-21 15:00:00+00:00,E0_RESTING_H,0.4,174.49,171.207,3.2830000000000155,2024-07-21 15:00:00+00:00,2024-07-21 15:00:00+00:00,2024-07-21 15:00:00+00:00,174.49,1.0,2024-07-21 15:10:00+00:00,174.038,FAILED_BREAK,-0.0025904063270101,-1.2952031635050654,-0.0030904063270101,-1.5452031635050654,False,False,True,2024-07-21 15:05:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,FAIL,FAIL,1.1119271831370583,1.109522501522684,1.093402868515636,0.5075771882941321,0.49151748345133,0.016059704842802114,2.515898781452831,2.2414580187519753,0.5128176557434974,2.4076149249647165,2.2019297523581476,0.5236587091360787,0.13592364404561574,0.0784735724800093,0.13592364404561574,0.05017293104801549,0.1259538415176948,0.05134031402731546,,,,,,,,
development,5.0,360,15,2024-07-22 15:00:00+00:00,E0_RESTING_H,0.4,181.837,176.667,5.169999999999988,2024-07-22 18:00:00+00:00,2024-07-22 18:00:00+00:00,2024-07-22 18:00:00+00:00,181.837,1.0,2024-07-22 18:20:00+00:00,181.676,FAILED_BREAK,-0.0008854083602347,-0.4427041801173814,-0.0013854083602347,-0.6927041801173814,False,False,True,2024-07-22 18:15:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,180.0,36.0,0.0,0.8580270793036784,0.1419729206963214,0.0361702127659598,0.8580270793036784,0.7976789168278539,2.6090909090909102,0.2212914226406716,0.6111111111111112,0.1111111111111111,0.0,0.0277777777777777,0.0,0.0,0.2866537717601553,0.598591549295788,0.8333333333333334,0.5609284332688612,0.5785310734463341,0.75,FAIL,FAIL,1.288644824133537,1.2892300150894123,1.3341825212762177,0.49717589017378,0.47451715624026,0.022658733933520026,1.500364469685193,1.5207912196936815,0.4665318168745483,1.7541372094801402,1.5961922931176418,0.4360797221738404,0.00854378502403807,0.0,0.04037664429046364,0.04037664429046364,0.03543906094286084,0.03543906094286084,0.9061010607267814,0.9159306509649984,0.4928175146027403,0.7004162123444829,0.74395782458863,0.8555039232939287,0.9009745076112012,0.49122575124613466
development,5.0,360,15,2024-07-24 15:00:00+00:00,E0_RESTING_H,0.4,181.988,175.794,6.193999999999988,2024-07-24 17:40:00+00:00,2024-07-24 17:40:00+00:00,2024-07-24 17:40:00+00:00,181.988,1.0,2024-07-24 17:50:00+00:00,181.394,FAILED_BREAK,-0.0032639514693275,-1.631975734663782,-0.0037639514693275,-1.881975734663782,False,False,True,2024-07-24 17:45:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,160.0,32.0,0.0,0.9581853406522464,0.0418146593477537,0.0952534711010616,0.9581853406522464,0.8569583467872185,2.536971262512104,0.0576555937380685,0.5625,0.1875,0.0625,0.1875,0.0625,2.0,0.2342589602841453,0.4680100755667417,0.6666666666666666,0.5729738456570851,0.7294090805384382,0.75,FAIL,FAIL,1.7943577117657532,1.75702483463165,1.705238312473967,0.5019657435627739,0.5140275342931057,-0.012061790730331756,2.428546647256501,2.1949151123930886,0.5328213608748309,2.9192135473358394,2.52085954477868,0.539350299553602,0.12840777459640113,0.07763435324800802,0.11124996570547582,0.11124996570547582,0.0915248585796316,0.0915248585796316,1.5809045403107649,1.4720319169971967,0.4889658240461217,0.7326319017995645,0.72106358973166,1.2481403972233145,1.0959022018540705,0.5066419441234694
development,5.0,360,15,2024-07-25 15:00:00+00:00,E0_RESTING_H,0.4,171.399,165.679,5.719999999999999,2024-07-25 15:00:00+00:00,,2024-07-25 15:00:00+00:00,171.399,1.0,2024-07-26 01:05:00+00:00,173.687,TARGET,0.0133489693638819,6.674484681940984,0.0128489693638819,6.424484681940984,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,WIN,WIN,1.4343664937672227,1.4527243690995781,1.3085057630617205,0.48783483424307306,0.495145947811271,-0.007311113568197969,2.4474793208037227,2.2400736406523674,0.5176869993243896,2.1717991556023812,2.0722251270904124,0.5289899035983416,0.1686020466059286,0.07157134951843733,0.1686020466059286,0.05262105966243127,0.17171943104529094,0.059789982370997787,,,,,,,,
development,5.0,360,15,2024-07-26 15:00:00+00:00,E0_RESTING_H,0.4,184.0,177.402,6.598000000000013,2024-07-27 02:55:00+00:00,,2024-07-27 02:55:00+00:00,184.0,1.0,2024-07-27 02:55:00+00:00,183.976,TIME,-0.0001304347826086,-0.0652173913043285,-0.0006304347826086,-0.3152173913043286,False,False,False,,A20_Z1_R360_H15,CANDIDATE,A17,715.0,143.0,0.0,0.993937556835406,0.0060624431645941,0.479236132161261,0.993937556835406,0.4896938466201861,4.531676265534981,0.1038795986622076,0.5174825174825175,0.1748251748251748,0.0209790209790209,0.0419580419580419,0.0139860139860139,2.0,0.3520763867838743,1.0,1.0,0.4148226735374339,0.6593198992443213,0.75,FAIL,FAIL,1.8190669448956003,1.7864973394647918,1.7602012197305135,0.5115179968879037,0.48318109075003157,0.028336906137872098,2.4428960591172335,2.335634545034033,0.48629544377653694,1.7762865392470673,1.7248380315936436,0.5236420945574717,0.0,0.0,0.11761584515423856,0.11761584515423856,0.098124900413939,0.098124900413939,0.41800905727772625,0.46009425176868757,0.5107721653735822,1.2905530684085957,1.2219235111248226,0.514317455270272,0.5445077651701353,0.6288091873584102
development,5.0,360,15,2024-07-28 15:00:00+00:00,E0_RESTING_H,0.4,186.575,183.409,3.165999999999997,2024-07-29 00:20:00+00:00,2024-07-29 00:20:00+00:00,2024-07-29 00:20:00+00:00,186.575,1.0,2024-07-29 00:25:00+00:00,187.8414,TARGET,0.0067876189200053,3.3938094600026725,0.0062876189200053,3.1438094600026725,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,560.0,112.0,0.0,0.975679090334808,0.0243209096651921,-0.2871130764371423,0.975679090334808,1.1715097915350623,9.463676563487072,0.060676857352646,0.5178571428571429,0.0089285714285714,0.0089285714285714,0.0178571428571428,0.0089285714285714,1.0,0.7154137713202744,0.8219424460431811,0.8333333333333334,0.8430195830701154,0.7643236857649135,0.6666666666666666,WIN,WIN,1.2345631783067486,1.2207277276576183,1.1572125996608886,0.4958260612640345,0.4748066689006497,0.021019392363384792,1.7363914746116085,1.56602787456446,0.434161387240109,1.7237809840759166,1.494302371137818,0.4547393508819868,0.127751588760648,0.0466798665691354,0.1457469397974152,0.07636168558179428,0.1399258846524627,0.07500567510119369,0.7330297006025185,0.7351292343730456,0.5069257821795965,2.51217464761873,2.4136485446682054,1.6232729605159104,1.4607622029416185,0.5949776794240705
development,5.0,360,15,2024-08-05 15:00:00+00:00,E0_RESTING_H,0.4,131.397,109.903,21.493999999999986,2024-08-05 15:10:00+00:00,,2024-08-05 15:10:00+00:00,131.397,1.0,2024-08-06 01:10:00+00:00,139.9946,TARGET,0.0654322397010587,32.71611985052936,0.0649322397010587,32.46611985052936,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,10.0,2.0,0.0,0.973620545268448,0.026379454731552,0.8268353959244442,0.973620545268448,0.1362240625290785,0.1955429422164327,0.3932905067808753,0.5,1.0,0.5,1.0,0.5,1.0,,,,,,,WIN,WIN,0.8592991138905048,0.8654896887310034,0.9231950152608595,0.5058070667774712,0.4833984019946337,0.02240866478283754,1.6999709390867688,1.3839925465303375,0.5018460981764734,1.2445053769462424,1.0409755296436198,0.502038660028106,0.14795233271995933,0.07085503475249448,0.14029099235489917,0.06395015827375931,0.11950439060108073,0.05170015774937053,1.0167263634432577,0.8923682685077341,0.4840761013990917,0.8855188351012554,0.7807398606995889,,,
development,5.0,360,15,2024-08-06 15:00:00+00:00,E0_RESTING_H,0.4,146.313,136.052,10.260999999999996,2024-08-06 16:00:00+00:00,2024-08-06 16:10:00+00:00,2024-08-06 16:00:00+00:00,146.313,1.0,2024-08-06 16:20:00+00:00,146.208,FAILED_BREAK,-0.0007176395808984,-0.3588197904492163,-0.0012176395808984,-0.6088197904492163,False,False,True,2024-08-06 16:15:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.9500048728194156,0.0499951271805844,0.7400838124939088,0.9500048728194156,0.1686970080888825,0.5992593314491769,0.1731988941291262,0.75,0.8333333333333334,0.25,0.5,0.25,2.0,0.225806451612904,0.7126389460683498,0.8333333333333334,0.2586492544586323,0.1731988941291262,0.75,FAIL,FAIL,1.4026274229190516,1.405020038962054,1.5170038106662305,0.5084578166645325,0.49157468931374976,0.016883127350782734,2.4409903807471682,2.306597849582849,0.5151694012294812,1.4737247133523905,1.4463886938313313,0.4972143630718138,0.18440845259043515,0.019938895991541618,0.1015073012949257,0.08721044479942272,0.09738212117194327,0.08360263449216697,0.7919485557509421,0.774566575559542,0.5138274340072191,0.7598023628627173,0.6654792389173854,0.7000358124629473,0.6794152743676948,0.5305816530213097
development,5.0,360,15,2024-08-07 15:00:00+00:00,E0_RESTING_H,0.4,154.854,146.464,8.390000000000015,2024-08-08 02:20:00+00:00,,2024-08-08 02:20:00+00:00,154.854,1.0,2024-08-08 02:55:00+00:00,154.78,TIME,-0.0004778694770558,-0.2389347385279294,-0.0009778694770558,-0.4889347385279294,False,False,False,,A20_Z1_R360_H15,CANDIDATE,A17,680.0,136.0,0.0,0.9663885578069118,0.0336114421930882,-0.6137067938021444,0.9663885578069118,1.5674612634088183,8.435518474374264,0.1064232627801168,0.5073529411764706,0.0294117647058823,0.0147058823529411,0.0294117647058823,0.0073529411764705,1.0,0.443027413587605,1.0,1.0,0.9625744934445744,0.7315974941268583,0.8333333333333334,FAIL,FAIL,1.54093080396983,1.5539548070000926,1.412512715489656,0.492945636539035,0.5023551603222813,-0.009409523783246332,2.8695801578429565,2.6203040637783803,0.4842676389646307,3.0953103287568235,2.780729396328282,0.49594886610807437,0.253398536560194,0.032990563293114186,0.16195503950404283,0.0711268831202246,0.16055815958808592,0.07080393065833376,0.8498215234430915,0.9440735619832124,0.5036747700220884,0.9243866806175141,1.1388836426695053,1.16427232611031,1.4431491051857448,0.5135081133782401
development,5.0,360,15,2024-08-08 15:00:00+00:00,E0_RESTING_H,0.4,160.375,152.5,7.875,2024-08-08 15:55:00+00:00,2024-08-08 15:55:00+00:00,2024-08-08 15:55:00+00:00,160.375,1.0,2024-08-08 16:40:00+00:00,159.968,FAILED_BREAK,-0.0025378020265004,-1.2689010132502232,-0.0030378020265004,-1.5189010132502232,False,False,True,2024-08-08 16:35:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,55.0,11.0,0.0,0.8935873015873024,0.1064126984126976,0.7339682539682542,0.8935873015873024,0.1027301587301584,0.4803809523809435,0.0187681734073484,0.5454545454545454,0.9090909090909092,0.0,0.5454545454545454,0.1818181818181818,2.0,0.2448253968253964,0.0845130845130871,0.5,,,,FAIL,FAIL,1.911668334612032,1.886794179261983,1.7266826341308719,0.5099068416099801,0.5013308572315606,0.008575984378419554,1.9687919567680912,1.854694647788774,0.5292907355933097,1.9740964012915456,1.8283421995709483,0.5229439039221648,0.11471549908052711,0.0,0.09436555293096596,0.034944821112657405,0.08982558027135394,0.0322537302468014,0.9472606310754669,0.9211896718324845,0.5158489638791056,0.7336547851001687,0.7087836244195354,0.8480744530508898,0.836298326947094,0.5411880372649125
development,5.0,360,15,2024-08-10 15:00:00+00:00,E0_RESTING_H,0.4,155.448,152.7,2.748000000000019,2024-08-11 02:05:00+00:00,,2024-08-11 02:05:00+00:00,155.448,1.0,2024-08-11 02:55:00+00:00,154.736,TIME,-0.0045803098142145,-2.290154907107267,-0.0050803098142145,-2.540154907107267,False,False,False,,A20_Z1_R360_H15,CANDIDATE,A17,665.0,133.0,0.0,0.8326055312954859,0.1673944687045141,0.0665938864628893,0.885371179039303,0.7543668122270718,10.048034934497798,0.0491815152832101,0.5112781954887218,0.0902255639097744,0.0,0.0300751879699248,0.0,0.0,0.3216885007278051,0.2405745062836621,0.5,0.3879184861717595,0.1286853971557433,0.5833333333333334,FAIL,FAIL,1.062721774736599,1.0628364608331429,0.9843592873451266,0.47792168686791636,0.4907395396311177,-0.012817852763201354,1.020239467153542,0.9521806305548333,0.5228390028233542,0.8707314739035273,0.8140979194700342,0.5321089407567815,0.13562583054697938,0.029874887123164953,0.1432824054385467,0.033001260730736004,0.15087702390131072,0.03464405037265485,0.8949366902538587,0.8840679184468496,0.5058360556266752,0.8789653955251014,0.9279876638396299,0.6235124170130428,0.7303777949113338,0.5526219715859219
development,5.0,360,15,2024-08-13 15:00:00+00:00,E0_RESTING_H,0.4,147.61,143.108,4.5020000000000095,2024-08-13 16:35:00+00:00,2024-08-13 16:40:00+00:00,2024-08-13 16:35:00+00:00,147.61,1.0,2024-08-13 17:00:00+00:00,149.41080000000002,TARGET,0.0121997154664319,6.099857733215974,0.0116997154664319,5.849857733215974,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,95.0,19.0,0.0,0.8358507330075516,0.1641492669924484,0.459573522878717,0.8651710350955072,0.3909373611728092,1.1834740115504263,0.0878378378378406,0.631578947368421,0.1578947368421052,0.0,0.1052631578947368,0.0526315789473684,1.0,0.3693913816081758,0.3428300094966857,0.6666666666666666,0.4744557974233654,0.4216944801027046,0.75,WIN,WIN,1.4341333184030989,1.428688333892418,1.3433307060015762,0.5001419191751836,0.49785636220012336,0.002285556975060221,1.4614431594238284,1.4521034835600108,0.492731476894711,1.8856909190671898,1.711507949576804,0.5077867272459126,0.1293682382003168,0.057266055819000364,0.191280031592547,0.13583855103122258,0.19303074906203793,0.13379245137517476,0.988192272912505,0.8982391671359199,0.5163269505222698,1.0051493515164762,1.0244054544296286,1.5835228536106694,1.2821664828182786,0.4900576708609549
development,5.0,360,15,2024-08-15 15:00:00+00:00,E0_RESTING_H,0.4,146.589,141.184,5.405000000000001,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,146.589,1.0,2024-08-15 16:15:00+00:00,146.415,FAILED_BREAK,-0.0011869922026891,-0.5934961013445705,-0.0016869922026891,-0.8434961013445705,False,False,True,2024-08-15 16:10:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.8654949121184082,0.1345050878815918,0.5702127659574455,0.9274745605920452,0.3300647548566127,0.5901942645698475,0.3009404388714733,0.5833333333333334,0.5,0.0833333333333333,0.25,0.0,0.0,0.2099907493061962,0.1630615640598948,0.6666666666666666,0.3692876965772449,0.3009404388714733,0.5833333333333334,FAIL,FAIL,1.6638361033159441,1.651324686323628,1.4501303865120962,0.48583264131599135,0.4804474373815894,0.00538520393440195,1.3183077053913708,1.2286519096837156,0.504307807523665,1.5878882157268162,1.390836641037656,0.5116594381797558,0.04707848869845253,0.0,0.04707848869845253,0.04707848869845253,0.03836261664090383,0.03836261664090383,0.8777764370127639,0.894937805006353,0.4741138016757205,0.6146023162955606,0.6388708593996585,0.7322138420311677,0.8038717091686023,0.46977011844060124
development,5.0,360,15,2024-08-17 15:00:00+00:00,E0_RESTING_H,0.4,141.262,138.01,3.252000000000009,2024-08-17 15:00:00+00:00,,2024-08-17 15:00:00+00:00,141.262,1.0,2024-08-18 00:35:00+00:00,142.5628,TARGET,0.0092084212314706,4.604210615735349,0.0087084212314706,4.354210615735349,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,WIN,WIN,1.8155170447292857,1.8066699499330476,1.589007884330565,0.5047710530889874,0.4860155160076396,0.018755537081347806,1.5592248719811193,1.365558888723536,0.5581292224920925,2.448316068020251,1.9116170916469886,0.5700096330676941,0.06408178216040217,0.029781194124041746,0.1447245152648939,0.1269370513998164,0.10628022295775862,0.08911850475569391,,,,,,,,
development,5.0,360,15,2024-08-19 15:00:00+00:00,E0_RESTING_H,0.4,144.578,140.252,4.325999999999993,2024-08-19 17:20:00+00:00,,2024-08-19 17:20:00+00:00,144.578,1.0,2024-08-20 00:25:00+00:00,146.3084,TARGET,0.0119686259320228,5.984312966011429,0.0114686259320228,5.734312966011429,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,140.0,28.0,0.0,0.8446601941747577,0.1553398058252422,0.6273693943596863,0.9738788719371244,0.3030513176144265,1.487748497457259,-0.0500310752019885,0.5714285714285714,0.7857142857142857,0.2142857142857142,0.5714285714285714,0.1785714285714285,2.0,0.2901063337956601,0.3394077448747118,0.8333333333333334,0.3675450762829417,0.0206689214581005,0.6666666666666666,WIN,WIN,2.2398458416853053,2.244222577656603,2.0897512575144157,0.5030926755770952,0.49323749514289883,0.00985518043419642,1.4317018115502345,1.3790439988952292,0.554371478615001,1.288639333465896,1.2236325457177224,0.6235313351899069,0.2063389704767758,0.14103127471433946,0.18330165212682473,0.11743760761918647,0.16218715257010974,0.10469220692970128,0.7564031980381838,0.8094607337719282,0.4783481623662142,0.47831041631658033,0.6255884522101586,0.7566913862196908,0.7939619207667216,0.507751401161556
development,5.0,360,15,2024-08-21 15:00:00+00:00,E0_RESTING_H,0.4,142.42,138.689,3.7309999999999945,2024-08-21 18:20:00+00:00,2024-08-21 18:20:00+00:00,2024-08-21 18:20:00+00:00,142.42,1.0,2024-08-21 18:40:00+00:00,142.283,FAILED_BREAK,-0.0009619435472546,-0.4809717736273255,-0.0014619435472546,-0.7309717736273256,False,False,True,2024-08-21 18:35:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,200.0,40.0,0.0,0.8767086571964674,0.1232913428035326,0.1436612168319491,0.8767086571964674,0.6601447333154643,2.028678638434751,0.2944906856916369,0.575,0.15,0.0,0.0,0.0,0.0,0.2288930581613471,0.1833839918946323,0.5,0.2374698472259439,0.3413482181193619,0.5833333333333334,FAIL,FAIL,2.8989468737639443,2.9410322888788576,2.345324441020859,0.4833477945440265,0.46377275255538,0.019575041988646513,3.881687392477712,3.304063850250492,0.49440612672390544,2.128479766275815,2.0047863513369903,0.48743701656527527,0.0946767904723157,0.004901800164435831,0.14559987687972106,0.0672706864162117,0.13676216883381792,0.05632634151906874,0.6173878019879641,0.6948137033566932,0.4830968715957348,0.40358260372980104,0.5495033587675415,0.5629934372172469,0.683549817973123,0.47341992550526385
development,5.0,360,15,2024-08-22 15:00:00+00:00,E0_RESTING_H,0.4,144.828,142.063,2.765000000000015,2024-08-23 00:35:00+00:00,2024-08-23 00:35:00+00:00,2024-08-23 00:35:00+00:00,144.828,1.0,2024-08-23 00:45:00+00:00,144.684,FAILED_BREAK,-0.0009942828734775,-0.4971414367387905,-0.0014942828734775,-0.7471414367387905,False,False,True,2024-08-23 00:40:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,575.0,115.0,0.0,0.7996383363471974,0.2003616636528025,-0.0665461121157311,0.8452079566003635,0.8162748643761276,5.914285714285737,0.0952118877270209,0.5217391304347826,0.008695652173913,0.0,0.0,0.0,0.0,0.4491862567811875,0.8110944527736065,0.8333333333333334,0.4896925858951095,0.5817157169693157,0.6666666666666666,FAIL,FAIL,1.6275912770060648,1.6158810737382754,1.5301509901698893,0.4934059368221246,0.5096655235589796,-0.01625958673685507,1.1943748729221555,1.1339180001508677,0.498502112045457,0.8451858430919161,0.8715539154445178,0.4477882692218243,0.09763636540439215,0.0,0.06867959854765321,0.05107601070432769,0.06203716080737869,0.045833444726640825,0.5448949334604379,0.5365048848386929,0.5034759279357499,0.8011598687697754,0.8003635877556476,1.1633331899705286,0.9310626921534555,0.5673082955843047
