partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_px,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,target_reached,target_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_target,event_id,complete_ts,ema20_1h,ema50_1h,ema50_lag3_1h,reclaim_close,ema50_down,ema20_50_down
external,BULL,12-16,2020-06-30 12:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 12:45:00+00:00,9178.0,9119.2,58.79999999999927,9122.14,0.1,9113.320000000002,True,2020-06-30 12:45:00+00:00,,True,2020-06-30 13:05:00+00:00,True,2020-06-30 13:10:00+00:00,False,,False,0.0,20.0,25.0,371,2020-06-30 12:00:00+00:00,9149.4101491191,9134.29883745824,9131.84121826512,9121.9,False,False
external,BULL,04-08,2020-07-07 04:00:00+00:00,2020-07-07 08:00:00+00:00,2020-07-07 06:35:00+00:00,9380.0,9256.1,123.89999999999964,9262.295,0.15,9237.515,True,2020-07-07 06:35:00+00:00,,True,2020-07-07 07:10:00+00:00,True,2020-07-07 07:35:00+00:00,False,,False,0.0,35.0,60.0,372,2020-07-07 06:00:00+00:00,9265.979766559116,9200.376978304148,9189.437940220687,9266.51,False,False
external,BULL,00-04,2020-07-09 00:00:00+00:00,2020-07-09 04:00:00+00:00,2020-07-09 00:35:00+00:00,9466.0,9413.8,52.20000000000073,9416.41,0.05,9411.19,True,2020-07-09 00:35:00+00:00,,True,2020-07-09 00:45:00+00:00,True,2020-07-09 00:50:00+00:00,False,,False,0.0,10.0,15.0,373,2020-07-09 00:00:00+00:00,9379.169180026815,9314.604922617995,9298.798306064647,9413.95,False,False
external,BULL,08-12,2020-07-25 08:00:00+00:00,2020-07-25 12:00:00+00:00,2020-07-25 10:35:00+00:00,9630.37,9569.01,61.36000000000058,9572.078,0.15,9559.806,True,2020-07-25 10:35:00+00:00,,False,,False,,False,,True,0.0,,,374,2020-07-25 10:00:00+00:00,9570.909178984408,9538.194490671805,9532.979449056986,9569.12,False,False
external,SIDEWAYS,08-12,2020-08-04 08:00:00+00:00,2020-08-04 12:00:00+00:00,2020-08-04 11:45:00+00:00,11337.0,11206.0,131.0,11212.55,0.15,11186.35,True,2020-08-04 11:45:00+00:00,,True,2020-08-04 11:50:00+00:00,True,2020-08-04 11:55:00+00:00,False,,False,0.0,5.0,10.0,375,2020-08-04 11:00:00+00:00,11280.57712882814,11292.163904999565,11297.727778069486,11216.38,True,True
external,BULL,04-08,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06 04:50:00+00:00,11813.0,11616.16,196.84000000000012,11626.002,0.15,11586.634,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,376,2020-08-06 04:00:00+00:00,11604.12444216518,11465.136418065958,11438.08866690637,11617.65,False,False
external,BULL,12-16,2020-08-07 12:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 14:15:00+00:00,11855.0,11688.01,166.98999999999978,11696.3595,0.1,11671.311,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,377,2020-08-07 14:00:00+00:00,11789.813383066105,11708.883797435441,11702.713120669181,11690.63,False,False
external,BULL,16-20,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 18:10:00+00:00,11780.0,11488.0,292.0,11502.6,0.1,11458.8,True,2020-08-07 18:10:00+00:00,,True,2020-08-07 18:25:00+00:00,True,2020-08-07 18:30:00+00:00,False,,False,0.0,15.0,20.0,378,2020-08-07 18:00:00+00:00,11727.982794280972,11693.517835266035,11706.133452437973,11528.48,True,False
external,BULL,08-12,2020-08-09 08:00:00+00:00,2020-08-09 12:00:00+00:00,2020-08-09 10:20:00+00:00,11750.0,11641.0,109.0,11646.45,0.15,11624.65,True,2020-08-09 10:20:00+00:00,,True,2020-08-09 13:05:00+00:00,True,2020-08-09 13:10:00+00:00,False,,False,0.0,165.0,170.0,379,2020-08-09 10:00:00+00:00,11700.40600525772,11689.78098679778,11690.269271134577,11660.0,True,False
external,SIDEWAYS,16-20,2020-08-09 16:00:00+00:00,2020-08-09 20:00:00+00:00,2020-08-09 18:05:00+00:00,11694.17,11542.0,152.17000000000007,11549.6085,0.1,11526.783,True,2020-08-09 18:05:00+00:00,,False,,False,,True,2020-08-09 22:20:00+00:00,False,0.0,,,380,2020-08-09 18:00:00+00:00,11648.313715884007,11668.623789540987,11681.658731365342,11558.85,True,True
external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 05:15:00+00:00,11944.0,11819.86,124.13999999999942,11826.067,0.15,11801.239,True,2020-08-11 05:15:00+00:00,,True,2020-08-11 06:25:00+00:00,True,2020-08-11 06:30:00+00:00,False,,False,0.0,70.0,75.0,381,2020-08-11 05:00:00+00:00,11865.185532608433,11819.080130599725,11815.434543805588,11827.31,False,False
external,SIDEWAYS,00-04,2020-08-21 00:00:00+00:00,2020-08-21 04:00:00+00:00,2020-08-21 01:40:00+00:00,11888.0,11811.36,76.63999999999942,11815.192,0.05,11807.528,True,2020-08-21 01:40:00+00:00,,True,2020-08-21 01:50:00+00:00,True,2020-08-21 01:55:00+00:00,False,,False,0.0,10.0,15.0,382,2020-08-21 01:00:00+00:00,11824.185063434245,11845.210876858377,11845.697929996348,11814.0,True,True
external,SIDEWAYS,12-16,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,2020-08-21 12:35:00+00:00,11842.01,11695.7,146.3099999999995,11703.0155,0.1,11681.069,True,2020-08-21 12:40:00+00:00,,True,2020-08-21 14:10:00+00:00,True,2020-08-21 17:00:00+00:00,False,,False,5.0,90.0,260.0,383,2020-08-21 12:00:00+00:00,11813.301474497355,11834.067174560534,11843.840359991409,11696.9,True,True
external,BEAR,16-20,2020-08-22 16:00:00+00:00,2020-08-22 20:00:00+00:00,2020-08-22 16:55:00+00:00,11645.66,11565.34,80.31999999999971,11569.356,0.1,11557.308,True,2020-08-22 16:55:00+00:00,,False,,False,,True,2020-08-22 21:35:00+00:00,False,0.0,,,384,2020-08-22 16:00:00+00:00,11588.0254855516,11662.259629575761,11669.714586973576,11572.3,True,True
external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 05:15:00+00:00,11695.9,11592.29,103.60999999999876,11597.4705,0.15,11576.748500000002,True,2020-08-23 05:15:00+00:00,,True,2020-08-23 05:20:00+00:00,True,2020-08-23 05:40:00+00:00,False,,False,0.0,5.0,25.0,385,2020-08-23 05:00:00+00:00,11617.396054710107,11648.337200668333,11653.325285772553,11597.17,True,True
external,BULL,16-20,2020-08-24 16:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 18:50:00+00:00,11825.0,11731.29,93.70999999999913,11735.9755,0.1,11721.919000000002,True,2020-08-24 18:50:00+00:00,,True,2020-08-24 19:05:00+00:00,True,2020-08-24 19:10:00+00:00,False,,False,0.0,15.0,20.0,386,2020-08-24 18:00:00+00:00,11730.82424535141,11690.278535118514,11681.317829492862,11734.92,False,False
external,SIDEWAYS,08-12,2020-08-25 08:00:00+00:00,2020-08-25 12:00:00+00:00,2020-08-25 08:35:00+00:00,11704.68,11556.0,148.6800000000003,11563.434,0.15,11533.698,True,2020-08-25 08:35:00+00:00,,True,2020-08-25 12:15:00+00:00,True,2020-08-25 12:20:00+00:00,False,,False,0.0,220.0,225.0,387,2020-08-25 08:00:00+00:00,11700.211372442529,11695.284375720184,11704.084858210934,11566.81,True,False
external,SIDEWAYS,04-08,2020-08-27 04:00:00+00:00,2020-08-27 08:00:00+00:00,2020-08-27 06:10:00+00:00,11486.61,11366.22,120.39000000000124,11372.2395,0.15,11348.161499999998,True,2020-08-27 06:10:00+00:00,,True,2020-08-27 10:40:00+00:00,True,2020-08-27 11:40:00+00:00,False,,False,0.0,270.0,330.0,388,2020-08-27 06:00:00+00:00,11415.72774692254,11454.643090997733,11465.211032511457,11375.77,True,True
external,SIDEWAYS,20-00,2020-08-28 20:00:00+00:00,2020-08-29 00:00:00+00:00,2020-08-28 22:45:00+00:00,11544.88,11464.42,80.45999999999913,11468.443,0.15,11452.351,True,2020-08-28 22:45:00+00:00,,False,,False,,False,,True,0.0,,,389,2020-08-28 22:00:00+00:00,11450.787871129058,11423.921678594883,11414.810249022852,11468.66,False,False
external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-29 23:55:00+00:00,11549.99,11480.0,69.98999999999978,11483.4995,0.15,11469.5015,True,2020-08-29 23:55:00+00:00,,True,2020-08-30 00:00:00+00:00,True,2020-08-30 00:05:00+00:00,False,,False,0.0,5.0,10.0,390,2020-08-29 23:00:00+00:00,11498.887495643034,11473.29639498175,11469.337364284644,11484.35,False,False
external,BULL,00-04,2020-09-02 00:00:00+00:00,2020-09-02 04:00:00+00:00,2020-09-02 03:05:00+00:00,12059.79,11867.0,192.79000000000087,11876.6395,0.05,11857.3605,True,2020-09-02 03:05:00+00:00,,True,2020-09-02 03:15:00+00:00,True,2020-09-02 03:20:00+00:00,False,,False,0.0,10.0,15.0,391,2020-09-02 03:00:00+00:00,11911.874714854372,11816.94452862512,11807.50574001182,11877.13,False,False
external,BULL,20-00,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,2020-09-14 23:15:00+00:00,10746.06,10636.0,110.05999999999948,10641.503,0.15,10619.491,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,392,2020-09-14 23:00:00+00:00,10563.074597294639,10466.888053624618,10440.33516138139,10640.54,False,False
external,BULL,08-12,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,2020-09-15 10:35:00+00:00,10777.98,10700.01,77.96999999999935,10703.9085,0.15,10688.3145,True,2020-09-15 10:35:00+00:00,,False,,False,,True,2020-09-15 10:40:00+00:00,False,0.0,,,393,2020-09-15 10:00:00+00:00,10659.692874400182,10552.986643519782,10535.812626962766,10716.36,False,False
external,BULL,20-00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-16 23:50:00+00:00,11089.08,10948.25,140.82999999999993,10955.2915,0.15,10927.1255,True,2020-09-16 23:50:00+00:00,,True,2020-09-16 23:55:00+00:00,True,2020-09-17 00:05:00+00:00,False,,False,0.0,5.0,15.0,394,2020-09-16 23:00:00+00:00,10930.57902411152,10815.075078609947,10790.869567039992,10951.8,False,False
external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:30:00+00:00,11040.0,10864.0,176.0,10872.8,0.15,10837.6,True,2020-09-17 06:30:00+00:00,,True,2020-09-17 06:40:00+00:00,True,2020-09-17 10:25:00+00:00,False,,False,0.0,10.0,235.0,395,2020-09-17 06:00:00+00:00,10926.388302694359,10842.013245919157,10835.449312823923,10873.56,False,False
external,BULL,08-12,2020-09-25 08:00:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25 09:05:00+00:00,10697.78,10613.39,84.39000000000124,10617.6095,0.15,10600.7315,True,2020-09-25 09:05:00+00:00,,True,2020-09-25 09:25:00+00:00,True,2020-09-25 09:40:00+00:00,False,,False,0.0,20.0,35.0,396,2020-09-25 09:00:00+00:00,10612.651814205863,10537.934323927364,10522.99528685572,10626.14,False,False
external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 09:25:00+00:00,10792.0,10620.0,172.0,10628.6,0.15,10594.2,True,2020-09-27 09:25:00+00:00,,False,,False,,False,,True,0.0,,,397,2020-09-27 09:00:00+00:00,10716.762116842183,10685.358895404914,10689.279646697869,10637.0,True,False
external,BEAR,20-00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,2020-10-02 22:15:00+00:00,10561.44,10487.86,73.57999999999993,10491.539,0.15,10476.823,True,2020-10-02 22:15:00+00:00,,False,,False,,True,2020-10-02 22:35:00+00:00,False,0.0,,,398,2020-10-02 22:00:00+00:00,10529.524944443277,10602.135647711635,10614.601081731218,10488.19,True,True
external,SIDEWAYS,20-00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 21:10:00+00:00,10743.99,10528.24,215.75,10539.0275,0.15,10495.8775,True,2020-10-06 21:10:00+00:00,,False,,False,,False,,True,0.0,,,399,2020-10-06 21:00:00+00:00,10674.239680826728,10676.502910385634,10690.294190733153,10540.0,True,True
external,BULL,08-12,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 08:35:00+00:00,13144.0,13018.03,125.96999999999936,13024.3285,0.15,12999.1345,True,2020-10-26 08:35:00+00:00,,False,,False,,True,2020-10-26 11:15:00+00:00,False,0.0,,,400,2020-10-26 08:00:00+00:00,13047.93807449321,13018.247235912218,13011.81754465394,13022.72,False,False
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 13:05:00+00:00,13700.75,13301.0,399.75,13320.9875,0.1,13261.025,True,2020-10-28 13:05:00+00:00,,True,2020-10-28 13:10:00+00:00,True,2020-10-28 13:25:00+00:00,False,,False,0.0,5.0,20.0,401,2020-10-28 13:00:00+00:00,13553.0689610491,13412.41801434843,13416.160782168428,13325.69,True,False
external,BULL,04-08,2020-11-01 04:00:00+00:00,2020-11-01 08:00:00+00:00,2020-11-01 04:25:00+00:00,13891.52,13628.37,263.14999999999964,13641.5275,0.15,13588.8975,True,2020-11-01 04:25:00+00:00,,False,,False,,False,,True,0.0,,,402,2020-11-01 04:00:00+00:00,13739.188522225706,13631.79130357338,13621.575421383204,13646.42,False,False
external,SIDEWAYS,04-08,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,2020-11-03 06:10:00+00:00,13632.74,13303.86,328.8799999999992,13320.304,0.15,13254.528,True,2020-11-03 06:10:00+00:00,,False,,False,,False,,True,0.0,,,403,2020-11-03 06:00:00+00:00,13505.686398231217,13574.68858485828,13598.523973939735,13339.23,True,True
external,BULL,08-12,2020-11-06 08:00:00+00:00,2020-11-06 12:00:00+00:00,2020-11-06 09:45:00+00:00,15795.93,15435.0,360.9300000000003,15453.0465,0.15,15380.8605,True,2020-11-06 09:45:00+00:00,,True,2020-11-06 10:00:00+00:00,True,2020-11-06 12:30:00+00:00,False,,False,0.0,15.0,165.0,404,2020-11-06 09:00:00+00:00,15343.832102964943,14812.720261251003,14707.654024217856,15445.23,False,False
external,BULL,12-16,2020-11-07 12:00:00+00:00,2020-11-07 16:00:00+00:00,2020-11-07 14:25:00+00:00,15598.0,15408.0,190.0,15417.5,0.1,15389.0,True,2020-11-07 14:25:00+00:00,,True,2020-11-07 14:40:00+00:00,True,2020-11-07 14:45:00+00:00,False,,False,0.0,15.0,20.0,405,2020-11-07 14:00:00+00:00,15524.501027296863,15309.268195297562,15282.137592792262,15416.71,False,False
external,BULL,08-12,2020-11-09 08:00:00+00:00,2020-11-09 12:00:00+00:00,2020-11-09 08:45:00+00:00,15495.0,15281.0,214.0,15291.7,0.15,15248.9,True,2020-11-09 08:45:00+00:00,,False,,False,,True,2020-11-09 11:10:00+00:00,False,0.0,,,406,2020-11-09 08:00:00+00:00,15369.4739302192,15288.732414207509,15276.971214519803,15300.0,False,False
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:45:00+00:00,16449.9,16180.0,269.90000000000146,16193.495,0.15,16139.515,True,2020-11-13 08:45:00+00:00,,True,2020-11-13 11:05:00+00:00,True,2020-11-13 11:10:00+00:00,False,,False,0.0,140.0,145.0,407,2020-11-13 08:00:00+00:00,16188.088923579224,15942.103288880591,15900.852437277828,16206.13,False,False
external,BULL,00-04,2020-11-14 00:00:00+00:00,2020-11-14 04:00:00+00:00,2020-11-14 02:20:00+00:00,16355.0,16180.0,175.0,16188.75,0.05,16171.25,True,2020-11-14 02:20:00+00:00,,True,2020-11-14 02:50:00+00:00,True,2020-11-14 02:55:00+00:00,False,,False,0.0,30.0,35.0,408,2020-11-14 02:00:00+00:00,16237.479663314747,16096.99987633697,16075.819285127585,16189.39,False,False
external,BULL,12-16,2020-11-18 12:00:00+00:00,2020-11-18 16:00:00+00:00,2020-11-18 14:10:00+00:00,18292.67,17855.0,437.6699999999983,17876.8835,0.1,17811.233,True,2020-11-18 14:10:00+00:00,,True,2020-11-18 14:35:00+00:00,True,2020-11-18 14:40:00+00:00,False,,False,0.0,25.0,30.0,409,2020-11-18 14:00:00+00:00,17850.309310509234,17348.908612920255,17258.16656777775,17904.19,False,False
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:40:00+00:00,18142.0,17885.0,257.0,17897.85,0.15,17846.45,True,2020-11-19 22:40:00+00:00,,True,2020-11-19 23:00:00+00:00,True,2020-11-19 23:10:00+00:00,False,,False,0.0,20.0,30.0,410,2020-11-19 22:00:00+00:00,17901.5780233353,17720.016869732037,17686.348157203414,17918.85,False,False
external,BULL,08-12,2020-11-22 08:00:00+00:00,2020-11-22 12:00:00+00:00,2020-11-22 09:05:00+00:00,18635.84,18310.0,325.84000000000015,18326.292,0.15,18261.124,True,2020-11-22 09:05:00+00:00,,True,2020-11-22 09:25:00+00:00,True,2020-11-22 09:30:00+00:00,False,,False,0.0,20.0,25.0,411,2020-11-22 09:00:00+00:00,18579.630280409016,18504.423508392236,18514.435767339615,18355.12,True,False
external,BULL,04-08,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,2020-11-25 05:05:00+00:00,19240.56,18750.0,490.5600000000013,18774.528,0.15,18676.416,True,2020-11-25 05:05:00+00:00,,False,,False,,True,2020-11-25 10:20:00+00:00,False,0.0,,,412,2020-11-25 05:00:00+00:00,18981.840191631763,18809.44063423263,18805.62672450758,18766.92,False,False
external,SIDEWAYS,12-16,2020-12-08 12:00:00+00:00,2020-12-08 16:00:00+00:00,2020-12-08 12:50:00+00:00,19177.31,18675.0,502.3100000000013,18700.1155,0.1,18624.769,True,2020-12-08 12:50:00+00:00,,False,,False,,False,,True,0.0,,,413,2020-12-08 12:00:00+00:00,19067.889960302386,19118.980368915072,19160.765880007082,18714.69,True,True
external,SIDEWAYS,12-16,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,2020-12-10 13:15:00+00:00,18487.47,18118.0,369.4700000000012,18136.4735,0.1,18081.053,True,2020-12-10 13:15:00+00:00,,True,2020-12-10 13:40:00+00:00,True,2020-12-10 13:45:00+00:00,False,,False,0.0,25.0,30.0,414,2020-12-10 13:00:00+00:00,18323.07308144604,18458.32240043283,18493.040875313985,18141.14,True,True
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 11:20:00+00:00,18042.64,17680.0,362.6399999999994,17698.132,0.15,17625.604,True,2020-12-11 11:20:00+00:00,,True,2020-12-11 11:30:00+00:00,True,2020-12-11 11:35:00+00:00,False,,False,0.0,10.0,15.0,415,2020-12-11 11:00:00+00:00,18008.15187845057,18206.838736043388,18256.89502583865,17700.59,True,True
external,BULL,12-16,2020-12-20 12:00:00+00:00,2020-12-20 16:00:00+00:00,2020-12-20 13:20:00+00:00,23826.02,23382.0,444.0200000000005,23404.201,0.1,23337.598,True,2020-12-20 13:20:00+00:00,,False,,False,,True,2020-12-20 15:50:00+00:00,False,0.0,,,416,2020-12-20 13:00:00+00:00,23534.609018176874,23250.915760338186,23219.54684293637,23400.59,False,False
external,BULL,04-08,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,2020-12-29 04:20:00+00:00,27139.79,26464.14,675.6500000000015,26497.9225,0.15,26362.7925,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,417,2020-12-29 04:00:00+00:00,26905.769686068506,26708.974265113025,26705.84743790009,26474.0,False,False
external,BULL,12-16,2020-12-31 12:00:00+00:00,2020-12-31 16:00:00+00:00,2020-12-31 15:15:00+00:00,29259.0,28606.6,652.4000000000015,28639.22,0.1,28541.36,True,2020-12-31 15:15:00+00:00,,True,2020-12-31 15:20:00+00:00,True,2020-12-31 16:40:00+00:00,False,,False,0.0,5.0,85.0,418,2020-12-31 15:00:00+00:00,28722.23774193619,28238.60583990639,28202.616128733967,28633.4,False,False
external,BULL,12-16,2021-01-03 12:00:00+00:00,2021-01-03 16:00:00+00:00,2021-01-03 15:20:00+00:00,34743.92,33457.0,1286.9199999999985,33521.346,0.1,33328.308,True,2021-01-03 15:20:00+00:00,,True,2021-01-03 15:25:00+00:00,True,2021-01-03 15:30:00+00:00,False,,False,0.0,5.0,10.0,419,2021-01-03 15:00:00+00:00,33299.27495576165,31844.710697390452,31570.3198784481,33466.76,False,False
external,SIDEWAYS,00-04,2021-01-11 00:00:00+00:00,2021-01-11 04:00:00+00:00,2021-01-11 03:55:00+00:00,39080.0,35268.0,3812.0,35458.6,0.05,35077.4,True,2021-01-11 03:55:00+00:00,,True,2021-01-11 04:25:00+00:00,True,2021-01-11 04:30:00+00:00,False,,False,0.0,30.0,35.0,420,2021-01-11 03:00:00+00:00,38573.19456273841,39262.20346561588,39551.979239070555,35465.78,True,True
external,SIDEWAYS,04-08,2021-01-11 04:00:00+00:00,2021-01-11 08:00:00+00:00,2021-01-11 07:05:00+00:00,38322.18,33600.0,4722.18,33836.109,0.15,32891.673,True,2021-01-11 07:05:00+00:00,,True,2021-01-11 07:10:00+00:00,True,2021-01-11 07:20:00+00:00,False,,False,0.0,5.0,15.0,421,2021-01-11 07:00:00+00:00,37268.90053542831,38585.15341220548,39113.62764343486,33733.0,True,True
external,SIDEWAYS,12-16,2021-01-13 12:00:00+00:00,2021-01-13 16:00:00+00:00,2021-01-13 12:25:00+00:00,35325.39,34212.39,1113.0,34268.04,0.1,34101.09,True,2021-01-13 12:25:00+00:00,,True,2021-01-13 12:30:00+00:00,False,,True,2021-01-13 18:35:00+00:00,False,0.0,5.0,,422,2021-01-13 12:00:00+00:00,34241.16787990302,34799.31553768207,34825.03295998321,34239.67,True,True
external,BULL,04-08,2021-01-15 04:00:00+00:00,2021-01-15 08:00:00+00:00,2021-01-15 04:25:00+00:00,39790.0,38500.0,1290.0,38564.5,0.15,38306.5,True,2021-01-15 04:25:00+00:00,,True,2021-01-15 05:00:00+00:00,True,2021-01-15 05:50:00+00:00,False,,False,0.0,35.0,85.0,423,2021-01-15 04:00:00+00:00,38822.20366277677,37649.8238249993,37466.488594463044,38569.1,False,False
external,SIDEWAYS,08-12,2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,2021-01-17 08:15:00+00:00,36431.22,34522.88,1908.340000000004,34618.297,0.15,34236.62899999999,True,2021-01-17 08:15:00+00:00,,True,2021-01-17 08:50:00+00:00,True,2021-01-17 09:55:00+00:00,False,,False,0.0,35.0,100.0,424,2021-01-17 08:00:00+00:00,36218.4465761362,36673.95471725811,36856.11429573566,34619.02,True,True
external,SIDEWAYS,04-08,2021-01-21 04:00:00+00:00,2021-01-21 08:00:00+00:00,2021-01-21 05:10:00+00:00,35636.17,34256.21,1379.9599999999991,34325.208,0.15,34049.216,True,2021-01-21 05:10:00+00:00,,True,2021-01-21 05:20:00+00:00,True,2021-01-21 05:25:00+00:00,False,,False,0.0,10.0,15.0,425,2021-01-21 05:00:00+00:00,35003.76236780014,35498.947932239455,35627.62100943906,34287.39,True,True
external,SIDEWAYS,08-12,2021-01-25 08:00:00+00:00,2021-01-25 12:00:00+00:00,2021-01-25 10:05:00+00:00,33863.09,33065.0,798.0899999999965,33104.9045,0.15,32945.2865,True,2021-01-25 10:05:00+00:00,,True,2021-01-25 10:15:00+00:00,True,2021-01-25 10:20:00+00:00,False,,False,0.0,10.0,15.0,426,2021-01-25 10:00:00+00:00,32838.93069221848,32605.645772720512,32516.92181622579,33084.2,False,False
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:35:00+00:00,33500.57,31921.47,1579.0999999999983,32000.425000000003,0.05,31842.515,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,427,2021-01-26 03:00:00+00:00,33052.58419892562,32935.92624693185,32989.55344033316,31921.5,True,False
external,BEAR,00-04,2021-01-28 00:00:00+00:00,2021-01-28 04:00:00+00:00,2021-01-28 00:30:00+00:00,31674.65,30082.59,1592.0600000000013,30162.193,0.05,30002.987,True,2021-01-28 00:30:00+00:00,,False,,False,,True,2021-01-28 06:00:00+00:00,False,0.0,,,428,2021-01-28 00:00:00+00:00,30888.233645034463,31477.668503662062,31586.815243982317,30201.78,True,True
external,BULL,12-16,2021-02-01 12:00:00+00:00,2021-02-01 16:00:00+00:00,2021-02-01 14:25:00+00:00,34720.0,33644.05,1075.949999999997,33697.8475,0.1,33536.455,True,2021-02-01 14:25:00+00:00,,True,2021-02-01 15:00:00+00:00,True,2021-02-01 15:05:00+00:00,False,,False,0.0,35.0,40.0,429,2021-02-01 14:00:00+00:00,33724.46173880806,33689.27761835369,33659.41503448594,33653.49,False,False
external,BULL,00-04,2021-02-07 00:00:00+00:00,2021-02-07 04:00:00+00:00,2021-02-07 00:15:00+00:00,40583.0,39100.0,1483.0,39174.15,0.05,39025.85,True,2021-02-07 00:15:00+00:00,,True,2021-02-07 01:55:00+00:00,True,2021-02-07 02:00:00+00:00,False,,False,0.0,100.0,105.0,430,2021-02-07 00:00:00+00:00,39807.17954075477,38947.502715984614,38837.820199900336,39317.53,False,False
external,BULL,08-12,2021-02-09 08:00:00+00:00,2021-02-09 12:00:00+00:00,2021-02-09 09:50:00+00:00,48266.36,46300.0,1966.3600000000008,46398.318,0.15,46005.046,True,2021-02-09 09:50:00+00:00,,True,2021-02-09 10:05:00+00:00,True,2021-02-09 10:50:00+00:00,False,,False,0.0,15.0,60.0,431,2021-02-09 09:00:00+00:00,45249.3728026778,42677.42126760363,42039.62807120239,46605.3,False,False
external,BULL,00-04,2021-02-10 00:00:00+00:00,2021-02-10 04:00:00+00:00,2021-02-10 01:30:00+00:00,47600.0,46257.88,1342.1200000000026,46324.986,0.05,46190.774,True,2021-02-10 01:30:00+00:00,,True,2021-02-10 01:55:00+00:00,True,2021-02-10 04:05:00+00:00,False,,False,0.0,25.0,155.0,432,2021-02-10 01:00:00+00:00,46439.123933638344,44569.99527240215,44301.6606512543,46288.85,False,False
external,BULL,20-00,2021-02-13 20:00:00+00:00,2021-02-14 00:00:00+00:00,2021-02-13 20:30:00+00:00,47462.89,46770.0,692.8899999999994,46804.6445,0.15,46666.0665,True,2021-02-13 20:30:00+00:00,,True,2021-02-13 21:35:00+00:00,False,,True,2021-02-14 00:15:00+00:00,False,0.0,65.0,,433,2021-02-13 20:00:00+00:00,47190.07340006036,47134.64593994377,47163.57742011816,46828.93,True,False
external,BULL,20-00,2021-02-20 20:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-20 22:25:00+00:00,57536.1,56228.42,1307.6800000000003,56293.804,0.15,56032.268,True,2021-02-20 22:25:00+00:00,,True,2021-02-20 22:30:00+00:00,True,2021-02-20 22:35:00+00:00,False,,False,0.0,5.0,10.0,434,2021-02-20 22:00:00+00:00,56310.19824769967,54928.566069584034,54688.75607575408,56273.96,False,False
external,SIDEWAYS,12-16,2021-02-22 12:00:00+00:00,2021-02-22 16:00:00+00:00,2021-02-22 12:25:00+00:00,56699.0,53500.0,3199.0,53659.95,0.1,53180.1,True,2021-02-22 12:25:00+00:00,,True,2021-02-22 12:50:00+00:00,True,2021-02-22 12:55:00+00:00,False,,False,0.0,25.0,30.0,435,2021-02-22 12:00:00+00:00,56159.30774604977,56166.211648647906,56340.79627455221,53591.06,True,True
