hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
3,1,DRIVE_UP__STR_B60_80,2,360,360,67,0.582089552238806,245.7913598706926,3.6685277592640686,1.876847212194094,63.53614059708127,5,79,0.6582278481012658,565.1741095598617,7.154102652656477,5.552747577097814,35.99105181153075,13,7.613829586245979,1.9501290768729629,2.958550669985798,115.3042108956219,12,True,True,True
3,2,DRIVE_UP__STR_B40_60,2,360,360,79,0.620253164556962,219.04250380211474,2.7726899215457563,1.8770159281129597,84.81640087571766,9,85,0.47058823529411764,86.42367271528163,1.0167490907680192,1.204735176522459,129.85699507991328,11,-14.966492926284436,0.36670133319530673,0.6418353507173634,147.2246013135765,13,False,False,False
3,2,DRIVE_UP__STR_B40_60,2,360,480,79,0.6455696202531646,220.44586796415857,2.7904540248627665,1.8092359071565678,104.76675968882009,6,85,0.5294117647058824,126.6221781563395,1.4896726841922294,1.3274793490925219,108.63278510458734,7,-11.61578555472822,0.5338459873982303,0.7337237470478991,160.0,12,False,True,False
3,3,EFF_HIGH__RANGE_LOW,2,120,120,70,0.6,52.10641349845401,0.7443773356922001,1.5814969616194923,34.841177931817,5,49,0.3673469387755102,-12.566500862681039,-0.25645920127920485,0.8242177563354895,37.92588042909995,7,-23.265306122448976,-0.34452849244895695,0.521163034983937,72.2617668977255,12,False,False,False
3,3,EFF_HIGH__RANGE_LOW,2,120,240,70,0.6,79.58933698818312,1.136990528402616,1.5535406898905786,27.342874264571076,7,49,0.42857142857142855,-15.674086092740431,-0.31987930801511083,0.8434398172916009,53.178490703594576,12,-17.142857142857142,-0.2813385864036322,0.5429145324484597,61.01431139685661,12,False,False,False
4,1,EFF_MID__RANGE_MID,2,120,360,98,0.6020408163265306,268.8737920975759,2.743610123444652,1.655342132274417,103.52491285678889,5,99,0.5656565656565656,229.7644020198056,2.320852545654602,1.8965464332763842,46.04840166747471,4,-3.638425066996498,0.8459119339961938,1.1457126574012562,160.0,12,False,True,True
4,1,EFF_MID__RANGE_MID,2,120,480,98,0.5918367346938775,302.29478514356106,3.0846406647302147,1.785844019315242,100.09596287813346,5,99,0.6161616161616161,260.40114427393394,2.630314588625595,1.9690423195931446,47.38390275152652,4,2.432488146773859,0.8527134517484047,1.1025835953736585,160.0,12,False,True,True
5,1,DRIVE_DOWN__STR_B80_100,4,180,120,85,0.6352941176470588,849.9354369602689,9.999240434826694,5.288978234207326,82.74422821132708,4,77,0.6103896103896104,112.547120798456,1.4616509194604677,1.7524012561997397,56.29943198019144,7,-2.4904507257448416,0.14617619498073414,0.3313307747923408,144.11634231699063,12,False,True,False
5,1,DRIVE_DOWN__STR_B80_100,4,240,120,95,0.6421052631578947,824.5662539021756,8.679644777917638,4.865528308556544,93.56405428987222,8,85,0.4823529411764706,32.09560884232059,0.3775953981449481,1.1522312100245293,93.19293658609655,8,-15.975232198142415,0.04350355432812289,0.23681523093765774,160.0,12,False,False,False
5,1,DRIVE_DOWN__STR_B80_100,4,360,120,92,0.5760869565217391,870.201353937403,9.458710368884816,3.3718517190407624,102.30372446992212,7,84,0.5833333333333334,155.47870097964775,1.850936916424378,2.2802245258608496,36.105789641382366,7,0.7246376811594235,0.19568597031083465,0.6762529066697918,160.0,12,False,True,False
5,1,DRIVE_DOWN__STR_B80_100,4,180,240,85,0.6235294117647059,619.6894970685793,7.29046467139505,3.49252719004232,69.10992187886814,9,77,0.6753246753246753,392.79374623043134,5.101217483512095,4.960692803311353,33.11801245503227,3,5.179526355996944,0.6997108844827532,1.4203734239936563,123.6648828183022,13,False,True,True
5,2,EFF_HIGH__RV_HIGH,2,120,120,111,0.5765765765765766,444.50685604975587,4.004566270718521,2.3731982804982263,120.76688786621364,10,122,0.5245901639344263,92.33232906448566,0.75682236938103,1.3056972490567584,124.975613925221,9,-5.1986412642150315,0.18898984764340954,0.5501846431401601,160.0,14,False,True,False
5,2,EFF_HIGH__RV_HIGH,2,180,120,90,0.5777777777777777,317.5145155893121,3.527939062103468,2.2730954713495435,81.50297627765872,6,112,0.5446428571428571,177.11892397850514,1.581418964093796,1.9183347992976192,78.3034905536557,7,-3.313492063492063,0.44825574825856096,0.8439305886957305,142.25446441648808,12,False,True,False
5,3,DRIVE_UP__RANGE_HIGH,2,360,120,112,0.5982142857142857,142.15463481470294,1.269237810845562,1.5067234486467727,83.93630586921242,7,158,0.4936708860759494,-3.6557299003821786,-0.02313753101507708,0.9925131293816957,175.48747777794355,14,-10.45433996383363,-0.018229468754687457,0.6587228268552516,145.9044588038186,12,True,False,False
5,3,DRIVE_UP__RANGE_HIGH,2,360,240,112,0.5803571428571429,222.2411325274844,1.9842958261382537,1.6171527817930733,111.97553774994869,14,158,0.5379746835443038,325.3629416042339,2.05925912407743,1.585529717297728,120.75416111458631,14,-4.238245931283913,1.0377782873660861,0.9804452214711079,160.0,18,False,True,True
6,1,EFF_LOW__RANGE_LOW,3,240,240,169,0.5857988165680473,216.17396794880602,1.2791359050225208,1.4353853138153871,100.04179156208737,9,130,0.36153846153846153,-228.25206241615584,-1.755785095508891,0.4831890141174075,288.08276514814014,15,-22.42603550295858,-1.3726337354887854,0.3366266949137485,160.0,13,True,False,False
6,1,EFF_LOW__RANGE_LOW,3,180,360,161,0.5527950310559007,254.22853209934203,1.5790592055859753,1.4693747629415406,115.35521020284412,13,148,0.4594594594594595,-238.21133885759644,-1.6095360733621382,0.4824198079339276,294.42558264820946,8,-9.333557159644117,-1.0193006491893084,0.3283163833358425,160.0,17,False,False,False
6,1,EFF_LOW__RANGE_LOW,3,240,360,169,0.5976331360946746,352.21843169511,2.0841327319237277,1.6879673089553964,122.79874167163268,11,130,0.4,-262.328115070418,-2.0179085774647536,0.42646084281626584,279.72767087514023,18,-19.76331360946746,-0.9682245984410758,0.25264757235149443,160.0,15,True,False,False
6,2,EFF_LOW__RV_LOW,3,180,240,147,0.5578231292517006,107.65640421725598,0.7323564912738503,1.2367260178223118,111.74768440314497,7,112,0.4017857142857143,-243.04653018774394,-2.170058305247714,0.36387452708264534,262.59627433491414,17,-15.603741496598634,-2.9631174586479676,0.294224041411673,160.0,12,True,False,False
6,2,EFF_LOW__RV_LOW,3,180,360,147,0.5714285714285714,270.82092427899806,1.8423192127822998,1.6109707104879514,98.13290563823213,6,112,0.36607142857142855,-287.93009572351804,-2.5708044261028395,0.3096724364328861,287.93009572351815,8,-20.535714285714285,-1.3954174761171652,0.1922272294690501,160.0,12,False,False,False
6,2,EFF_LOW__RV_LOW,3,180,480,147,0.5578231292517006,190.35773300255786,1.2949505646432509,1.390232551128717,110.97993243516888,6,112,0.2857142857142857,-375.84118048948096,-3.355724825798937,0.2570428626716907,375.8411804894808,14,-27.210884353741495,-2.5913922256355897,0.18489198980630972,160.0,12,True,False,False
6,3,DRIVE_DOWN__STR_B80_100,3,180,120,89,0.5730337078651685,135.23158469691333,1.5194560078304868,1.5113610093306227,60.91831329108791,6,91,0.6263736263736264,356.71936721206265,3.9199930462864025,3.1844993139239195,78.34756082755834,6,5.333991850845788,2.5798661008181845,2.1070408024713596,111.37746993663187,12,False,True,True
6,3,DRIVE_DOWN__STR_B80_100,3,240,120,89,0.6292134831460674,211.9337347399072,2.3812779184259236,2.133061877876472,40.65676028913575,4,73,0.6438356164383562,273.40737752980385,3.745306541504162,3.606491994959148,31.18770962208879,9,1.4622133292288786,1.5728137033160292,1.6907582627417825,80.98514043370362,12,False,True,True
6,3,DRIVE_DOWN__STR_B80_100,3,360,120,98,0.5816326530612245,254.77834179869507,2.599778997945868,1.7793307234911364,108.58142384121987,8,65,0.5846153846153846,260.5010682154976,4.007708741776886,2.936934798088487,43.58361644932094,6,0.29827315541601784,1.5415574727480486,1.6505839860540783,160.0,12,False,True,True
7,1,DRIVE_DOWN__EXT_LOW,4,180,240,176,0.6647727272727273,255.87090374928516,1.4538119531209384,1.6122891780189526,105.99712758044276,6,144,0.5416666666666666,27.614669048164075,0.19176853505669497,1.0746217768678143,108.39845137149598,9,-12.310606060606066,0.13190738640236116,0.6665192519546776,160.0,12,False,False,False
7,1,DRIVE_DOWN__EXT_LOW,4,240,240,144,0.6597222222222222,508.682347583707,3.532516302664632,2.9761573519133226,62.69735336114422,4,169,0.5207100591715976,180.3524853765943,1.06717446968399,1.4037239947624822,88.96456732035749,9,-13.901216305062459,0.3021003664948421,0.4716565116626146,114.04603004171634,12,False,True,False
7,1,DRIVE_DOWN__EXT_LOW,4,240,360,144,0.5763888888888888,615.6705487455768,4.275489921844283,2.7555265998226663,50.17454960894702,6,169,0.5266272189349113,221.24626386806145,1.3091494903435588,1.4260961472533138,123.54313047899495,7,-4.976166995397757,0.3061987080486069,0.5175403305288692,95.26182441342053,12,False,False,False
7,1,DRIVE_DOWN__EXT_LOW,4,240,480,144,0.5694444444444444,709.7423686788603,4.928766449158752,2.8267736064658306,71.94789204606536,8,169,0.5680473372781065,363.70384040959857,2.152093730234311,1.6407194055917438,106.89649942950496,6,-0.13971071663378964,0.43663942133059136,0.5804212271682594,127.92183806909804,12,False,True,False
7,2,EFF_MID__RANGE_LOW,4,120,240,107,0.5514018691588785,115.51403616676478,1.0795704314650914,1.3464192609878873,83.16997482900197,7,129,0.3488372093023256,-221.7168537923401,-1.7187353007158146,0.4520694107892754,239.0800245764082,10,-20.256465985655286,-1.5920548123787615,0.33575679128177766,144.75496224350297,12,False,False,False
7,2,EFF_MID__RANGE_LOW,4,180,240,112,0.6339285714285714,292.83134257336815,2.614565558690787,1.95528561745024,75.33128500849358,5,109,0.3486238532110092,-170.10609096966786,-1.5606063391712648,0.4928006441901425,221.90578341588295,10,-28.53047182175622,-0.5968893508842517,0.25203511946902757,132.99692751274037,12,False,False,False
7,2,EFF_MID__RANGE_LOW,4,240,240,104,0.5961538461538461,187.082838160634,1.79887344385225,1.7234276113433449,46.8659821484145,6,119,0.42016806722689076,-90.00689983380047,-0.756360502805046,0.7243872108338496,149.55255725285485,12,-17.598577892695538,-0.42046343248323,0.4203177470675533,90.29897322262175,12,False,False,False
7,2,EFF_MID__RANGE_LOW,4,180,360,112,0.5803571428571429,286.0126835844666,2.5536846748613087,1.8357518121964431,91.65699660177575,10,109,0.3302752293577982,-246.72457269004067,-2.263528189816887,0.4455417597284352,302.06596661938863,10,-25.00819134993447,-0.8863773245378542,0.24270261195894052,157.48549490266362,14,False,False,False
7,3,EFF_MID__RV_LOW,4,120,240,106,0.6132075471698113,183.18366042133184,1.7281477398238851,1.66009606820403,58.51106411922194,4,108,0.37037037037037035,-182.65035455391754,-1.6912069866103476,0.5039765538866466,193.27569796051085,10,-24.283717679944093,-0.9786240768874875,0.3035827645998055,107.76659617883291,12,False,False,False
7,3,EFF_MID__RV_LOW,4,180,240,112,0.6517857142857143,373.1144123674959,3.331378681852642,2.3827997821181643,39.60605126518979,5,100,0.3,-215.40968338065446,-2.1540968338065447,0.37324455390346284,252.57622217357513,10,-35.17857142857143,-0.6466082182553354,0.1566411734231699,79.40907689778469,12,False,False,False
7,3,EFF_MID__RV_LOW,4,180,360,112,0.5982142857142857,350.4201866700301,3.1287516666966972,2.0603658907784683,88.11949034775529,9,100,0.28,-288.9167686999222,-2.889167686999222,0.34133662971592127,320.4964511516505,10,-31.821428571428566,-0.9234250572687906,0.16566796763799754,152.17923552163293,13,False,False,False
7,3,EFF_MID__RV_LOW,4,180,480,112,0.5625,310.6093307289669,2.773297595794347,1.7869166041140072,86.477946805214,9,100,0.3,-371.4408384030917,-3.7144083840309166,0.278559651518197,396.12016305387124,9,-26.25,-1.3393472051696673,0.15588844542429725,149.716920207821,13,False,False,False
8,1,DRIVE_DOWN__STR_B40_60,5,180,120,88,0.6022727272727273,166.29231665182823,1.889685416498048,1.7332153420059795,50.173514868632395,4,100,0.45,-40.06151317618466,-0.4006151317618466,0.8370364367901986,71.61295669136025,7,-15.227272727272728,-0.2120009649565184,0.4829385111612466,95.2602723029486,12,False,False,False
8,1,DRIVE_DOWN__STR_B40_60,5,180,240,88,0.6363636363636364,324.249710260381,3.6846557984134205,2.1798601620732243,60.87679575330509,6,100,0.47,11.231581628686005,0.11231581628686005,1.046718259058157,115.9691325567104,9,-16.636363636363637,0.030482037517648792,0.4801767917363299,111.31519362995763,12,False,False,False
8,1,DRIVE_DOWN__STR_B40_60,5,180,360,88,0.6136363636363636,418.3363669743707,4.753822351981485,2.4777934998168174,79.35419667458046,6,100,0.5,16.1887481494742,0.161887481494742,1.052601658039924,113.7267432769348,14,-11.363636363636365,0.03405417146630735,0.4248141171238614,139.0312950118707,12,True,False,False
8,1,DRIVE_DOWN__STR_B40_60,5,240,360,87,0.5517241379310345,71.70665797162555,0.8242144594439718,1.237866125227445,75.94964507542149,4,89,0.5168539325842697,-52.97487587076403,-0.5952233243906071,0.8287100179484203,116.89101044250857,5,-3.487020534676477,-0.7221704467453219,0.6694665934057719,133.92446761313224,12,False,False,False
8,1,DRIVE_DOWN__STR_B40_60,5,180,480,88,0.5568181818181818,333.4333999695294,3.789015908744652,1.979189598401273,69.78964953934133,6,100,0.41,4.7458042735637385,0.04745804273563738,1.0128474157468266,166.47715859473843,11,-14.68181818181818,0.012525163229351766,0.511748554340106,124.68447430901199,12,False,False,False
8,2,DRIVE_DOWN__STR_B20_40,4,240,120,117,0.5726495726495726,138.97603976471132,1.1878293996983873,1.5683467635556219,39.705117936331455,7,99,0.3939393939393939,-63.09752190166159,-0.6373487060773898,0.7469032129015079,101.67194436964294,10,-17.87101787101787,-0.5365658622687945,0.47623601505587493,79.55767690449719,12,False,False,False
8,2,DRIVE_DOWN__STR_B20_40,4,240,240,117,0.5811965811965812,127.32395274994826,1.08823891239272,1.414145335733371,81.8975841455474,5,99,0.4444444444444444,-25.363293786276184,-0.25619488673006247,0.8903753336900225,145.27866090640947,12,-13.675213675213682,-0.235421545593113,0.6296208113774082,142.8463762183211,12,False,False,False
8,2,DRIVE_DOWN__STR_B20_40,4,360,240,80,0.55,83.61630153217651,1.0452037691522063,1.3578450963327455,69.45822661106189,7,95,0.4105263157894737,-40.94508651755838,-0.4310009107111408,0.8464635398969332,119.54464579160509,11,-13.947368421052635,-0.4123606548613364,0.6233874115560409,124.18733991659283,12,False,False,False
8,2,DRIVE_DOWN__STR_B20_40,4,360,360,80,0.6375,153.34275410518407,1.9167844263148008,1.6369919501167494,100.43430749449435,6,95,0.4105263157894737,-78.77552468623216,-0.8292160493287596,0.7497031137828867,138.3745421451445,10,-22.697368421052627,-0.4326078811705528,0.4579760540236122,160.0,12,False,False,False
8,3,DRIVE_UP__STR_B0_20,4,120,120,82,0.573170731707317,63.31928506830007,0.7721864032719521,1.3841128258004525,32.80494300712788,7,78,0.3717948717948718,-57.5295369635616,-0.7375581661995076,0.6872113360335852,65.2889486682608,7,-20.13758599124452,-0.9551555985371981,0.4964995072826964,69.20741451069182,12,False,False,False
8,3,DRIVE_UP__STR_B0_20,4,120,240,82,0.6097560975609756,97.81698106677327,1.19289001300943,1.5070865005586798,34.77189128342465,4,78,0.4230769230769231,-11.80727242573202,-0.15137528750938486,0.947582793504717,67.48580032792216,7,-18.66791744840525,-0.1268979418542489,0.628751430759579,72.15783692513698,12,False,False,False
8,3,DRIVE_UP__STR_B0_20,4,120,360,82,0.6219512195121951,140.5286575091593,1.7137641159653574,1.7475415934516947,38.48517661519329,5,78,0.4358974358974359,18.035063793528348,0.23121876658369678,1.0603359929797231,85.70851590277685,11,-18.60537836147592,0.1349186649607563,0.6067586585366346,77.72776492278993,12,False,False,False
8,3,DRIVE_UP__STR_B0_20,4,120,480,82,0.5853658536585366,161.873010703132,1.974061106135756,1.7001740366421865,48.96544733578584,4,78,0.44871794871794873,24.28576346297597,0.3113559418330253,1.0724117123564707,106.84115706348567,8,-13.664790494058781,0.15772355823498677,0.6307658446981491,93.44817100367877,12,False,False,False
9,1,DRIVE_UP__STR_B20_40,2,360,360,89,0.5955056179775281,211.70953993569316,2.3787588756819456,1.6720391774902297,73.58868078461282,7,86,0.47674418604651164,-37.46266920241946,-0.4356124325862728,0.8633115793199413,120.8721579166463,8,-11.876143193101646,-0.18312593051760695,0.5163225784073986,130.38302117691921,12,False,False,False
9,1,DRIVE_UP__STR_B20_40,2,360,480,89,0.5842696629213483,310.27638217824455,3.486251485148815,1.999858880646893,69.42698683235625,6,86,0.4418604651162791,34.062577820112395,0.39607648628037667,1.1252240860158564,104.92818240167541,8,-14.240919780506921,0.11361099105088503,0.5626517435329641,124.14048024853437,12,False,False,False
9,2,EFF_LOW__RANGE_MID,2,120,120,65,0.6,103.75051832740294,1.5961618204215837,1.8690745473053292,41.75471831709352,5,73,0.5753424657534246,70.90457353642199,0.9712955278961917,1.5484586717520266,44.139168389049566,7,-2.465753424657535,0.608519459286183,0.8284627673007805,82.63207747564027,12,False,True,True
9,2,EFF_LOW__RANGE_MID,2,120,240,65,0.5846153846153846,155.253317718382,2.3885125802828,1.9875971629095919,54.95985694033871,4,73,0.5068493150684932,15.344537625145485,0.21019914554993815,1.0771700508450288,61.51643198909417,10,-7.7766069546891465,0.08800420281858033,0.5419458585200371,102.43978541050807,12,False,False,False
9,3,DRIVE_UP__STR_B60_80,2,180,360,74,0.5540540540540541,235.61363532898847,3.183968044986331,2.0900564146909355,53.736558251298156,4,89,0.47191011235955055,177.68572643420404,1.9964688363393712,1.7556290506884356,103.23531037349727,10,-8.214394169450351,0.6270379627343096,0.8399912262406788,100.60483737694723,12,False,False,False
9,3,DRIVE_UP__STR_B60_80,2,180,480,74,0.5540540540540541,331.5350476558947,4.48020334670128,2.2305251862866577,73.13556452196893,4,89,0.48314606741573035,308.46727193084126,3.4659244037173176,2.406918132744241,63.40907266856607,10,-7.090798663832371,0.7736087261015142,1.0790813515767734,129.7033467829534,12,False,False,False
10,1,RV_MID__RANGE_LOW,2,240,360,67,0.5970149253731343,218.05916670911716,3.254614428494286,2.397523172532982,53.49514083069039,6,56,0.5357142857142857,226.88479746465856,4.051514240440332,2.7021559823848547,57.66273073205444,9,-6.130063965884858,1.2448522949352017,1.1270614663256948,100.24271124603558,12,False,True,False
10,1,RV_MID__RANGE_LOW,2,360,360,74,0.6081081081081081,263.94668931405363,3.5668471528926164,2.151490998983157,104.36712182741076,9,83,0.5903614457831325,267.4548255909231,3.2223472962761823,2.5610606882476157,74.58770278282596,9,-1.774666232497557,0.9034161426465797,1.1903655137102738,160.0,13,False,True,True
10,2,DRIVE_DOWN__STR_B0_20,2,240,120,77,0.5714285714285714,77.85880792979762,1.0111533497376315,1.6067809311956995,29.76984009475864,5,59,0.2542372881355932,-123.43053730305003,-2.0920430051364414,0.2125436438885314,123.43053730305002,20,-31.719128329297817,-2.068967091568527,0.13227916747204937,64.65476014213796,12,True,False,False
10,2,DRIVE_DOWN__STR_B0_20,2,240,240,77,0.5584415584415584,131.56598543750687,1.7086491615260633,1.7011604908860418,45.4663762411392,5,59,0.3898305084745763,-100.94261824535839,-1.7108918346670914,0.41950213961290767,134.88083430708977,8,-16.861104996698213,-1.0013125416214907,0.24659762665567894,88.19956436170881,12,False,False,False
11,1,DRIVE_UP__STR_B80_100,3,120,360,92,0.5760869565217391,219.8697179457909,2.3898882385412055,1.4917128924667953,121.06255108477471,8,111,0.5045045045045045,127.33391246680485,1.1471523645658095,1.3001966175294366,122.93062730580073,14,-7.158245201723467,0.48000251478957634,0.8716131797851162,160.0,12,True,False,False
11,1,DRIVE_UP__STR_B80_100,3,60,480,85,0.5529411764705883,487.2940835937563,5.73287157169125,2.2685452466472276,98.27452180323908,5,113,0.49557522123893805,55.40238937224584,0.49028663161279507,1.1010571809931065,185.94727951521105,7,-5.736595523165022,0.08552199809146535,0.48535826323958153,160.0,12,False,False,False
11,1,DRIVE_UP__STR_B80_100,3,120,480,92,0.5869565217391305,691.5994300696033,7.517385109452209,3.288391229778223,58.388937467592655,5,111,0.5405405405405406,235.20222046865797,2.1189389231410627,1.5230481944689356,126.82650818596977,11,-4.641598119858992,0.28187180679046914,0.4631590610864309,107.58340620138898,12,False,False,False
