partition,bull_cross_ts,signal_ts,entry_ts,entry_px,regime_at_cross,regime_at_signal,resolved,exit_reason,exit_ts,exit_px,gross_return,hold_minutes,gross_pnl_usd,net_pnl_usd
development,2022-12-11 17:45:00+00:00,2022-12-11 18:15:00+00:00,2022-12-11 18:30:00+00:00,17162.7,True,True,True,SL,2022-12-12 00:00:00+00:00,16991.073,-0.01,330.0,-5.0,-5.4
development,2023-01-06 16:45:00+00:00,2023-01-06 17:15:00+00:00,2023-01-06 17:30:00+00:00,16818.6,True,True,True,TP,2023-01-06 20:00:00+00:00,16986.786,0.01,150.0,5.0,4.6
development,2023-01-08 03:45:00+00:00,2023-01-08 05:00:00+00:00,2023-01-08 05:15:00+00:00,16933.6,True,True,True,TP,2023-01-08 23:55:00+00:00,17102.935999999998,0.01,1120.0,5.0,4.6
development,2023-01-08 15:00:00+00:00,2023-01-08 15:15:00+00:00,2023-01-08 15:30:00+00:00,16944.8,True,True,True,TP,2023-01-08 23:55:00+00:00,17114.248,0.01,505.0,5.0,4.6
development,2023-01-08 20:30:00+00:00,2023-01-08 21:00:00+00:00,2023-01-08 21:15:00+00:00,16964.4,True,True,True,TP,2023-01-08 23:55:00+00:00,17134.044,0.01,160.0,5.0,4.6
development,2023-01-10 09:00:00+00:00,2023-01-10 09:15:00+00:00,2023-01-10 09:30:00+00:00,17269.5,True,True,True,TP,2023-01-10 19:10:00+00:00,17442.195,0.01,580.0,5.0,4.6
development,2023-01-11 18:30:00+00:00,2023-01-11 18:45:00+00:00,2023-01-11 19:00:00+00:00,17476.4,True,True,True,TP,2023-01-11 23:25:00+00:00,17651.164,0.01,265.0,5.0,4.6
development,2023-01-15 15:00:00+00:00,2023-01-15 15:30:00+00:00,2023-01-15 15:45:00+00:00,20921.4,True,True,True,SL,2023-01-15 18:00:00+00:00,20712.186,-0.01,135.0,-5.0,-5.4
development,2023-01-16 17:15:00+00:00,2023-01-16 17:30:00+00:00,2023-01-16 17:45:00+00:00,21090.4,True,True,True,TP,2023-01-16 19:00:00+00:00,21301.304,0.01,75.0,5.0,4.6
development,2023-01-18 02:45:00+00:00,2023-01-18 03:00:00+00:00,2023-01-18 03:15:00+00:00,21347.1,True,True,True,SL,2023-01-18 09:05:00+00:00,21133.628999999997,-0.01,350.0,-5.0,-5.4
development,2023-01-18 13:45:00+00:00,2023-01-18 14:00:00+00:00,2023-01-18 14:15:00+00:00,21503.9,True,True,True,SL,2023-01-18 15:40:00+00:00,21288.861,-0.01,85.0,-5.0,-5.4
development,2023-01-22 14:45:00+00:00,2023-01-22 15:00:00+00:00,2023-01-22 15:15:00+00:00,23039.1,True,True,True,SL,2023-01-22 15:20:00+00:00,22808.709,-0.01,5.0,-5.0,-5.4
development,2023-01-23 09:30:00+00:00,2023-01-23 09:45:00+00:00,2023-01-23 10:00:00+00:00,22785.3,True,True,True,TP,2023-01-23 14:50:00+00:00,23013.153,0.01,290.0,5.0,4.6
development,2023-01-24 19:30:00+00:00,2023-01-24 20:15:00+00:00,2023-01-24 20:30:00+00:00,22975.7,True,True,True,SL,2023-01-24 22:25:00+00:00,22745.943,-0.01,115.0,-5.0,-5.4
development,2023-01-26 13:15:00+00:00,2023-01-26 13:45:00+00:00,2023-01-26 14:00:00+00:00,23121.2,True,True,True,SL,2023-01-26 16:05:00+00:00,22889.988,-0.01,125.0,-5.0,-5.4
development,2023-01-26 19:30:00+00:00,2023-01-26 19:45:00+00:00,2023-01-26 20:00:00+00:00,23063.4,True,True,True,SL,2023-01-27 01:35:00+00:00,22832.766,-0.01,335.0,-5.0,-5.4
development,2023-01-27 07:45:00+00:00,2023-01-27 08:30:00+00:00,2023-01-27 08:45:00+00:00,22995.4,True,True,True,TP,2023-01-27 17:50:00+00:00,23225.354000000003,0.01,545.0,5.0,4.6
development,2023-01-27 15:00:00+00:00,2023-01-27 15:30:00+00:00,2023-01-27 15:45:00+00:00,23116.6,True,True,True,TP,2023-01-27 20:05:00+00:00,23347.766,0.01,260.0,5.0,4.6
development,2023-01-28 19:30:00+00:00,2023-01-28 19:45:00+00:00,2023-01-28 20:00:00+00:00,23033.2,True,True,True,TP,2023-01-29 01:15:00+00:00,23263.532,0.01,315.0,5.0,4.6
development,2023-01-29 00:30:00+00:00,2023-01-29 00:45:00+00:00,2023-01-29 01:00:00+00:00,23105.2,True,True,True,TP,2023-01-29 01:15:00+00:00,23336.252,0.01,15.0,5.0,4.6
development,2023-02-03 16:00:00+00:00,2023-02-03 16:15:00+00:00,2023-02-03 16:30:00+00:00,23670.5,True,True,True,SL,2023-02-03 18:05:00+00:00,23433.795,-0.01,95.0,-5.0,-5.4
development,2023-02-17 15:15:00+00:00,2023-02-17 15:30:00+00:00,2023-02-17 15:45:00+00:00,24146.0,True,True,True,TP,2023-02-17 17:10:00+00:00,24387.46,0.01,85.0,5.0,4.6
development,2023-02-19 12:45:00+00:00,2023-02-19 13:00:00+00:00,2023-02-19 13:15:00+00:00,24701.3,True,True,True,TP,2023-02-19 15:15:00+00:00,24948.313,0.01,120.0,5.0,4.6
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,True,True,True,TP,2023-02-20 09:40:00+00:00,24756.009000000002,0.01,85.0,5.0,4.6
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,True,True,True,SL,2023-03-16 09:15:00+00:00,24380.136000000002,-0.01,105.0,-5.0,-5.4
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,True,True,True,SL,2023-03-18 22:35:00+00:00,27115.308,-0.01,170.0,-5.0,-5.4
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,True,True,True,TP,2023-03-19 15:00:00+00:00,27475.130999999998,0.01,90.0,5.0,4.6
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,True,True,True,TP,2023-03-20 09:00:00+00:00,28466.749000000003,0.01,30.0,5.0,4.6
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,True,True,True,SL,2023-03-20 23:35:00+00:00,27703.17,-0.01,95.0,-5.0,-5.4
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,True,True,True,TP,2023-03-21 12:50:00+00:00,28221.722999999998,0.01,80.0,5.0,4.6
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,True,True,True,SL,2023-03-27 13:35:00+00:00,27600.012,-0.01,170.0,-5.0,-5.4
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,True,True,True,TP,2023-03-31 14:45:00+00:00,28656.629,0.01,30.0,5.0,4.6
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,True,True,True,SL,2023-04-02 13:10:00+00:00,28182.924,-0.01,925.0,-5.0,-5.4
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,True,True,True,SL,2023-04-02 15:00:00+00:00,28107.288,-0.01,585.0,-5.0,-5.4
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,True,True,True,SL,2023-04-12 15:10:00+00:00,29912.355,-0.01,115.0,-5.0,-5.4
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,True,True,True,TP,2023-04-13 09:15:00+00:00,30329.593,0.01,405.0,5.0,4.6
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,True,True,True,SL,2023-04-17 00:25:00+00:00,30096.0,-0.01,2245.0,-5.0,-5.4
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,True,True,True,TP,2023-04-30 15:00:00+00:00,29552.6,0.01,480.0,5.0,4.6
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,True,True,True,TP,2023-04-30 15:00:00+00:00,29558.761,0.01,90.0,5.0,4.6
development,2023-05-05 01:30:00+00:00,2023-05-05 01:45:00+00:00,2023-05-05 02:00:00+00:00,29314.9,True,True,True,SL,2023-05-05 09:15:00+00:00,29021.751,-0.01,435.0,-5.0,-5.4
development,2023-05-05 13:30:00+00:00,2023-05-05 13:45:00+00:00,2023-05-05 14:00:00+00:00,29163.8,True,True,True,TP,2023-05-05 16:00:00+00:00,29455.438,0.01,120.0,5.0,4.6
development,2023-05-30 03:15:00+00:00,2023-05-30 04:45:00+00:00,2023-05-30 05:00:00+00:00,27767.0,True,True,True,SL,2023-05-31 04:45:00+00:00,27489.329999999998,-0.01,1425.0,-5.0,-5.4
development,2023-06-20 11:45:00+00:00,2023-06-20 12:00:00+00:00,2023-06-20 12:15:00+00:00,26905.3,True,True,True,SL,2023-06-20 14:30:00+00:00,26636.247,-0.01,135.0,-5.0,-5.4
development,2023-06-20 15:45:00+00:00,2023-06-20 16:00:00+00:00,2023-06-20 16:15:00+00:00,27091.0,True,True,True,TP,2023-06-20 16:45:00+00:00,27361.91,0.01,30.0,5.0,4.6
development,2023-06-22 19:30:00+00:00,2023-06-22 19:45:00+00:00,2023-06-22 20:00:00+00:00,30208.7,True,True,True,SL,2023-06-22 22:55:00+00:00,29906.613,-0.01,175.0,-5.0,-5.4
development,2023-06-23 10:00:00+00:00,2023-06-23 10:30:00+00:00,2023-06-23 10:45:00+00:00,30049.0,True,True,True,TP,2023-06-23 14:45:00+00:00,30349.49,0.01,240.0,5.0,4.6
development,2023-06-24 10:30:00+00:00,2023-06-24 10:45:00+00:00,2023-06-24 11:00:00+00:00,30730.0,True,True,True,SL,2023-06-24 15:30:00+00:00,30422.7,-0.01,270.0,-5.0,-5.4
development,2023-06-25 03:00:00+00:00,2023-06-25 03:15:00+00:00,2023-06-25 03:30:00+00:00,30699.1,True,True,True,TP,2023-06-25 04:35:00+00:00,31006.091,0.01,65.0,5.0,4.6
development,2023-07-01 10:30:00+00:00,2023-07-01 11:00:00+00:00,2023-07-01 11:15:00+00:00,30486.9,True,True,True,SL,2023-07-02 15:20:00+00:00,30182.031000000003,-0.01,1685.0,-5.0,-5.4
development,2023-07-02 16:15:00+00:00,2023-07-02 16:30:00+00:00,2023-07-02 16:45:00+00:00,30592.2,True,True,True,TP,2023-07-03 15:00:00+00:00,30898.122,0.01,1335.0,5.0,4.6
development,2023-07-02 20:00:00+00:00,2023-07-02 20:15:00+00:00,2023-07-02 20:30:00+00:00,30555.7,True,True,True,TP,2023-07-03 15:00:00+00:00,30861.257,0.01,1110.0,5.0,4.6
development,2023-07-03 14:30:00+00:00,2023-07-03 15:00:00+00:00,2023-07-03 15:15:00+00:00,30899.5,True,True,True,TP,2023-07-03 18:50:00+00:00,31208.495,0.01,215.0,5.0,4.6
development,2023-09-15 22:30:00+00:00,2023-09-15 22:45:00+00:00,2023-09-15 23:00:00+00:00,26764.2,True,True,True,SL,2023-09-16 06:00:00+00:00,26496.558,-0.01,420.0,-5.0,-5.4
development,2023-09-16 17:30:00+00:00,2023-09-16 18:00:00+00:00,2023-09-16 18:15:00+00:00,26565.8,True,True,True,TP,2023-09-18 09:35:00+00:00,26831.458,0.01,2360.0,5.0,4.6
development,2023-09-17 08:45:00+00:00,2023-09-17 09:45:00+00:00,2023-09-17 10:00:00+00:00,26564.7,True,True,True,TP,2023-09-18 09:35:00+00:00,26830.347,0.01,1415.0,5.0,4.6
development,2023-09-18 02:30:00+00:00,2023-09-18 02:45:00+00:00,2023-09-18 03:00:00+00:00,26648.5,True,True,True,TP,2023-09-18 09:50:00+00:00,26914.985,0.01,410.0,5.0,4.6
development,2023-09-19 08:15:00+00:00,2023-09-19 08:30:00+00:00,2023-09-19 08:45:00+00:00,26979.0,True,True,True,TP,2023-09-19 09:25:00+00:00,27248.79,0.01,40.0,5.0,4.6
development,2023-09-20 15:30:00+00:00,2023-09-20 15:45:00+00:00,2023-09-20 16:00:00+00:00,27168.7,True,True,True,SL,2023-09-20 19:15:00+00:00,26897.013,-0.01,195.0,-5.0,-5.4
development,2023-10-01 21:45:00+00:00,2023-10-01 22:00:00+00:00,2023-10-01 22:15:00+00:00,27214.2,True,True,True,TP,2023-10-01 22:15:00+00:00,27486.342,0.01,0.0,5.0,4.6
development,2023-10-07 22:30:00+00:00,2023-10-07 22:45:00+00:00,2023-10-07 23:00:00+00:00,27938.5,True,True,True,SL,2023-10-09 09:40:00+00:00,27659.114999999998,-0.01,2080.0,-5.0,-5.4
development,2023-10-08 21:15:00+00:00,2023-10-08 21:30:00+00:00,2023-10-08 21:45:00+00:00,27958.6,True,True,True,SL,2023-10-09 09:35:00+00:00,27679.014,-0.01,710.0,-5.0,-5.4
development,2023-10-09 02:15:00+00:00,2023-10-09 02:30:00+00:00,2023-10-09 02:45:00+00:00,27933.0,True,True,True,SL,2023-10-09 09:45:00+00:00,27653.67,-0.01,420.0,-5.0,-5.4
development,2023-10-18 03:15:00+00:00,2023-10-18 03:30:00+00:00,2023-10-18 03:45:00+00:00,28485.2,True,True,True,TP,2023-10-18 04:55:00+00:00,28770.052,0.01,70.0,5.0,4.6
development,2023-10-19 08:15:00+00:00,2023-10-19 09:15:00+00:00,2023-10-19 09:30:00+00:00,28344.1,True,True,True,TP,2023-10-19 14:50:00+00:00,28627.540999999997,0.01,320.0,5.0,4.6
development,2023-10-22 04:30:00+00:00,2023-10-22 05:00:00+00:00,2023-10-22 05:15:00+00:00,29985.0,True,True,True,SL,2023-10-22 07:40:00+00:00,29685.15,-0.01,145.0,-5.0,-5.4
development,2023-10-22 23:15:00+00:00,2023-10-22 23:30:00+00:00,2023-10-22 23:45:00+00:00,29987.7,True,True,True,TP,2023-10-23 01:20:00+00:00,30287.577,0.01,95.0,5.0,4.6
development,2023-10-25 01:00:00+00:00,2023-10-25 01:15:00+00:00,2023-10-25 01:30:00+00:00,34349.3,True,True,True,SL,2023-10-25 02:35:00+00:00,34005.807,-0.01,65.0,-5.0,-5.4
development,2023-10-25 09:15:00+00:00,2023-10-25 10:15:00+00:00,2023-10-25 10:30:00+00:00,34144.2,True,True,True,TP,2023-10-25 13:05:00+00:00,34485.642,0.01,155.0,5.0,4.6
development,2023-10-30 10:00:00+00:00,2023-10-30 10:30:00+00:00,2023-10-30 10:45:00+00:00,34552.5,True,True,True,SL,2023-10-30 17:10:00+00:00,34206.975,-0.01,385.0,-5.0,-5.4
development,2023-10-31 00:00:00+00:00,2023-10-31 00:15:00+00:00,2023-10-31 00:30:00+00:00,34527.6,True,True,True,SL,2023-10-31 05:15:00+00:00,34182.324,-0.01,285.0,-5.0,-5.4
development,2023-10-31 17:45:00+00:00,2023-10-31 18:00:00+00:00,2023-10-31 18:15:00+00:00,34398.1,True,True,True,TP,2023-10-31 21:20:00+00:00,34742.081,0.01,185.0,5.0,4.6
development,2023-11-01 12:45:00+00:00,2023-11-01 13:00:00+00:00,2023-11-01 13:15:00+00:00,34830.6,True,True,True,TP,2023-11-01 13:20:00+00:00,35178.905999999995,0.01,5.0,5.0,4.6
development,2023-11-05 18:00:00+00:00,2023-11-05 18:45:00+00:00,2023-11-05 19:00:00+00:00,35050.0,True,True,True,SL,2023-11-05 21:50:00+00:00,34699.5,-0.01,170.0,-5.0,-5.4
development,2023-11-06 09:30:00+00:00,2023-11-06 09:45:00+00:00,2023-11-06 10:00:00+00:00,35140.0,True,True,True,SL,2023-11-07 09:35:00+00:00,34788.6,-0.01,1415.0,-5.0,-5.4
development,2023-11-06 22:30:00+00:00,2023-11-06 22:45:00+00:00,2023-11-06 23:00:00+00:00,35131.0,True,True,True,SL,2023-11-07 09:35:00+00:00,34779.69,-0.01,635.0,-5.0,-5.4
development,2023-11-08 16:45:00+00:00,2023-11-08 17:45:00+00:00,2023-11-08 18:00:00+00:00,35322.9,True,True,True,TP,2023-11-08 19:05:00+00:00,35676.129,0.01,65.0,5.0,4.6
development,2023-11-10 02:00:00+00:00,2023-11-10 02:15:00+00:00,2023-11-10 02:30:00+00:00,36745.2,True,True,True,SL,2023-11-10 08:15:00+00:00,36377.748,-0.01,345.0,-5.0,-5.4
development,2023-11-10 11:15:00+00:00,2023-11-10 11:30:00+00:00,2023-11-10 11:45:00+00:00,36973.5,True,True,True,TP,2023-11-10 16:45:00+00:00,37343.235,0.01,300.0,5.0,4.6
development,2023-11-11 14:00:00+00:00,2023-11-11 14:15:00+00:00,2023-11-11 14:30:00+00:00,37234.6,True,True,True,SL,2023-11-11 22:10:00+00:00,36862.254,-0.01,460.0,-5.0,-5.4
development,2023-11-12 06:15:00+00:00,2023-11-12 06:45:00+00:00,2023-11-12 07:00:00+00:00,37167.1,True,True,True,SL,2023-11-13 06:35:00+00:00,36795.429,-0.01,1415.0,-5.0,-5.4
development,2023-11-13 01:00:00+00:00,2023-11-13 01:15:00+00:00,2023-11-13 01:30:00+00:00,37340.2,True,True,True,SL,2023-11-13 03:40:00+00:00,36966.797999999995,-0.01,130.0,-5.0,-5.4
development,2023-11-23 23:00:00+00:00,2023-11-23 23:45:00+00:00,2023-11-24 00:00:00+00:00,37294.4,True,True,True,TP,2023-11-24 09:35:00+00:00,37667.344000000005,0.01,575.0,5.0,4.6
development,2023-11-25 02:30:00+00:00,2023-11-25 02:45:00+00:00,2023-11-25 03:00:00+00:00,37822.1,True,True,True,SL,2023-11-26 12:25:00+00:00,37443.879,-0.01,2005.0,-5.0,-5.4
development,2023-11-25 17:45:00+00:00,2023-11-25 18:15:00+00:00,2023-11-25 18:30:00+00:00,37774.4,True,True,True,SL,2023-11-26 12:25:00+00:00,37396.656,-0.01,1075.0,-5.0,-5.4
development,2023-11-26 06:15:00+00:00,2023-11-26 06:45:00+00:00,2023-11-26 07:00:00+00:00,37781.9,True,True,True,SL,2023-11-26 12:25:00+00:00,37404.081,-0.01,325.0,-5.0,-5.4
development,2023-11-30 03:45:00+00:00,2023-11-30 04:00:00+00:00,2023-11-30 04:15:00+00:00,38125.7,True,True,True,SL,2023-11-30 08:00:00+00:00,37744.443,-0.01,225.0,-5.0,-5.4
development,2023-12-01 01:45:00+00:00,2023-12-01 02:30:00+00:00,2023-12-01 02:45:00+00:00,37950.5,True,True,True,TP,2023-12-01 07:15:00+00:00,38330.005,0.01,270.0,5.0,4.6
development,2023-12-05 12:45:00+00:00,2023-12-05 13:00:00+00:00,2023-12-05 13:15:00+00:00,41996.9,True,True,True,TP,2023-12-05 15:40:00+00:00,42416.869,0.01,145.0,5.0,4.6
development,2023-12-07 02:30:00+00:00,2023-12-07 03:15:00+00:00,2023-12-07 03:30:00+00:00,43946.8,True,True,True,SL,2023-12-07 09:05:00+00:00,43507.332,-0.01,335.0,-5.0,-5.4
development,2023-12-08 03:15:00+00:00,2023-12-08 03:30:00+00:00,2023-12-08 03:45:00+00:00,43465.2,True,True,True,TP,2023-12-08 14:35:00+00:00,43899.852,0.01,650.0,5.0,4.6
development,2023-12-08 11:45:00+00:00,2023-12-08 12:15:00+00:00,2023-12-08 12:30:00+00:00,43686.6,True,True,True,TP,2023-12-08 20:30:00+00:00,44123.466,0.01,480.0,5.0,4.6
development,2023-12-10 07:00:00+00:00,2023-12-10 07:30:00+00:00,2023-12-10 07:45:00+00:00,43924.1,True,True,True,SL,2023-12-11 01:05:00+00:00,43484.859,-0.01,1040.0,-5.0,-5.4
development,2023-12-10 20:30:00+00:00,2023-12-10 20:45:00+00:00,2023-12-10 21:00:00+00:00,43996.9,True,True,True,SL,2023-12-10 23:15:00+00:00,43556.931000000004,-0.01,135.0,-5.0,-5.4
development,2023-12-14 17:45:00+00:00,2023-12-14 18:15:00+00:00,2023-12-14 18:30:00+00:00,43101.7,True,True,True,SL,2023-12-15 03:15:00+00:00,42670.683,-0.01,525.0,-5.0,-5.4
development,2023-12-16 04:45:00+00:00,2023-12-16 05:45:00+00:00,2023-12-16 06:00:00+00:00,42291.8,True,True,True,TP,2023-12-16 16:35:00+00:00,42714.718,0.01,635.0,5.0,4.6
development,2023-12-22 23:00:00+00:00,2023-12-22 23:15:00+00:00,2023-12-22 23:30:00+00:00,43999.9,True,True,True,SL,2023-12-23 02:35:00+00:00,43559.901,-0.01,185.0,-5.0,-5.4
development,2023-12-23 13:15:00+00:00,2023-12-23 13:45:00+00:00,2023-12-23 14:00:00+00:00,43740.9,True,True,True,SL,2023-12-24 22:10:00+00:00,43303.491,-0.01,1930.0,-5.0,-5.4
development,2024-01-03 02:00:00+00:00,2024-01-03 02:15:00+00:00,2024-01-03 02:30:00+00:00,45353.0,True,True,True,SL,2024-01-03 11:10:00+00:00,44899.47,-0.01,520.0,-5.0,-5.4
development,2024-01-08 08:15:00+00:00,2024-01-08 09:00:00+00:00,2024-01-08 09:15:00+00:00,43864.4,True,True,True,TP,2024-01-08 11:45:00+00:00,44303.044,0.01,150.0,5.0,4.6
development,2024-01-10 18:00:00+00:00,2024-01-10 18:15:00+00:00,2024-01-10 18:30:00+00:00,46392.6,True,True,True,SL,2024-01-10 20:10:00+00:00,45928.674,-0.01,100.0,-5.0,-5.4
development,2024-01-11 09:30:00+00:00,2024-01-11 10:00:00+00:00,2024-01-11 10:15:00+00:00,46241.9,True,True,True,TP,2024-01-11 10:40:00+00:00,46704.319,0.01,25.0,5.0,4.6
development,2024-01-31 15:45:00+00:00,2024-01-31 16:00:00+00:00,2024-01-31 16:15:00+00:00,43496.6,True,True,True,SL,2024-01-31 19:30:00+00:00,43061.634,-0.01,195.0,-5.0,-5.4
development,2024-02-02 16:00:00+00:00,2024-02-02 16:45:00+00:00,2024-02-02 17:00:00+00:00,43193.5,True,True,True,SL,2024-02-02 18:05:00+00:00,42761.565,-0.01,65.0,-5.0,-5.4
development,2024-02-02 22:30:00+00:00,2024-02-02 22:45:00+00:00,2024-02-02 23:00:00+00:00,43182.5,True,True,True,SL,2024-02-04 06:30:00+00:00,42750.675,-0.01,1890.0,-5.0,-5.4
development,2024-02-03 17:00:00+00:00,2024-02-03 17:30:00+00:00,2024-02-03 17:45:00+00:00,43177.0,True,True,True,SL,2024-02-04 06:30:00+00:00,42745.23,-0.01,765.0,-5.0,-5.4
development,2024-02-04 12:00:00+00:00,2024-02-04 12:15:00+00:00,2024-02-04 12:30:00+00:00,43064.4,True,True,True,SL,2024-02-04 19:05:00+00:00,42633.756,-0.01,395.0,-5.0,-5.4
development,2024-02-07 13:15:00+00:00,2024-02-07 13:45:00+00:00,2024-02-07 14:00:00+00:00,43121.4,True,True,True,TP,2024-02-07 17:35:00+00:00,43552.614,0.01,215.0,5.0,4.6
development,2024-02-10 14:45:00+00:00,2024-02-10 15:00:00+00:00,2024-02-10 15:15:00+00:00,47289.9,True,True,True,TP,2024-02-10 20:40:00+00:00,47762.799,0.01,325.0,5.0,4.6
development,2024-02-12 14:45:00+00:00,2024-02-12 15:00:00+00:00,2024-02-12 15:15:00+00:00,49095.2,True,True,True,TP,2024-02-12 15:40:00+00:00,49586.151999999995,0.01,25.0,5.0,4.6
development,2024-02-13 23:00:00+00:00,2024-02-13 23:15:00+00:00,2024-02-13 23:30:00+00:00,49508.6,True,True,True,TP,2024-02-14 08:50:00+00:00,50003.686,0.01,560.0,5.0,4.6
development,2024-02-16 02:45:00+00:00,2024-02-16 03:00:00+00:00,2024-02-16 03:15:00+00:00,52292.8,True,True,True,SL,2024-02-16 07:55:00+00:00,51769.872,-0.01,280.0,-5.0,-5.4
development,2024-02-16 11:00:00+00:00,2024-02-16 11:15:00+00:00,2024-02-16 11:30:00+00:00,52294.9,True,True,True,SL,2024-02-16 15:10:00+00:00,51771.951,-0.01,220.0,-5.0,-5.4
development,2024-02-16 16:00:00+00:00,2024-02-16 16:30:00+00:00,2024-02-16 16:45:00+00:00,52150.0,True,True,True,SL,2024-02-17 10:10:00+00:00,51628.5,-0.01,1045.0,-5.0,-5.4
development,2024-02-17 00:00:00+00:00,2024-02-17 00:30:00+00:00,2024-02-17 00:45:00+00:00,52127.4,True,True,True,SL,2024-02-17 10:10:00+00:00,51606.126000000004,-0.01,565.0,-5.0,-5.4
development,2024-02-20 10:45:00+00:00,2024-02-20 11:00:00+00:00,2024-02-20 11:15:00+00:00,52336.7,True,True,True,TP,2024-02-20 13:35:00+00:00,52860.066999999995,0.01,140.0,5.0,4.6
development,2024-02-20 21:30:00+00:00,2024-02-20 22:00:00+00:00,2024-02-20 22:15:00+00:00,52183.9,True,True,True,SL,2024-02-21 07:05:00+00:00,51662.061,-0.01,530.0,-5.0,-5.4
development,2024-02-25 20:00:00+00:00,2024-02-25 20:15:00+00:00,2024-02-25 20:30:00+00:00,51963.7,True,True,True,SL,2024-02-26 03:05:00+00:00,51444.062999999995,-0.01,395.0,-5.0,-5.4
development,2024-03-01 08:30:00+00:00,2024-03-01 09:00:00+00:00,2024-03-01 09:15:00+00:00,62185.8,True,True,True,SL,2024-03-01 15:35:00+00:00,61563.942,-0.01,380.0,-5.0,-5.4
development,2024-03-01 18:00:00+00:00,2024-03-01 18:15:00+00:00,2024-03-01 18:30:00+00:00,62310.0,True,True,True,TP,2024-03-01 20:55:00+00:00,62933.1,0.01,145.0,5.0,4.6
development,2024-03-03 04:15:00+00:00,2024-03-03 05:30:00+00:00,2024-03-03 05:45:00+00:00,61987.2,True,True,True,SL,2024-03-03 07:30:00+00:00,61367.327999999994,-0.01,105.0,-5.0,-5.4
development,2024-03-03 12:15:00+00:00,2024-03-03 13:00:00+00:00,2024-03-03 13:15:00+00:00,62393.8,True,True,True,TP,2024-03-03 17:05:00+00:00,63017.738000000005,0.01,230.0,5.0,4.6
development,2024-03-05 13:15:00+00:00,2024-03-05 13:30:00+00:00,2024-03-05 13:45:00+00:00,67917.6,True,True,True,TP,2024-03-05 14:45:00+00:00,68596.77600000001,0.01,60.0,5.0,4.6
development,2024-03-07 08:15:00+00:00,2024-03-07 08:30:00+00:00,2024-03-07 08:45:00+00:00,66879.2,True,True,True,TP,2024-03-07 14:30:00+00:00,67547.992,0.01,345.0,5.0,4.6
development,2024-03-08 07:00:00+00:00,2024-03-08 07:15:00+00:00,2024-03-08 07:30:00+00:00,67454.0,True,True,True,TP,2024-03-08 14:10:00+00:00,68128.54,0.01,400.0,5.0,4.6
development,2024-03-09 20:30:00+00:00,2024-03-09 20:45:00+00:00,2024-03-09 21:00:00+00:00,68394.9,True,True,True,TP,2024-03-10 01:15:00+00:00,69078.849,0.01,255.0,5.0,4.6
development,2024-03-11 07:00:00+00:00,2024-03-11 07:15:00+00:00,2024-03-11 07:30:00+00:00,70747.1,True,True,True,TP,2024-03-11 07:35:00+00:00,71454.57100000001,0.01,5.0,5.0,4.6
development,2024-03-12 12:45:00+00:00,2024-03-12 13:00:00+00:00,2024-03-12 13:15:00+00:00,72340.2,True,True,True,TP,2024-03-12 14:05:00+00:00,73063.602,0.01,50.0,5.0,4.6
development,2024-03-13 01:30:00+00:00,2024-03-13 01:45:00+00:00,2024-03-13 02:00:00+00:00,72076.7,True,True,True,TP,2024-03-13 06:35:00+00:00,72797.467,0.01,275.0,5.0,4.6
development,2024-03-28 04:30:00+00:00,2024-03-28 04:45:00+00:00,2024-03-28 05:00:00+00:00,69781.0,True,True,True,TP,2024-03-28 07:05:00+00:00,70478.81,0.01,125.0,5.0,4.6
