structure_id,sweep_i_h1,sweep_time,sweep_close_time,year,liquidity_high,liquidity_pivot_i,liquidity_confirm_i,significant_low,significant_low_pivot_i,significant_low_confirm_i,sweep_open,sweep_high,sweep_low,sweep_close,sweep_depth_pct,bos_i_h1,bos_time,bos_close_time,bos_close,bos_low,bars_sweep_to_bos,displacement_range_units,bear_path_efficiency,origin_i_h1,origin_time,origin_open,origin_high,origin_low,origin_close,zone_low,zone_high,new_low_below_significant_pct,first_return_i_5m,first_return_time,bos_to_return_min,return_open,return_high,return_low,return_close,activation_i_5m,activation_bar_time,signal_time,return_to_activation_min,activation_open,activation_high,activation_low,activation_close,invalidated_before_activation
2022-08-04 13:00:00+00:00__H16414__L16415,16422,2022-08-04 13:00:00+00:00,2022-08-04 14:00:00+00:00,2022,39.73,16414,16416,38.51,16415,16417,38.72,39.83,38.58,39.33,0.25169896803423075,16425,2022-08-04 16:00:00+00:00,2022-08-04 17:00:00+00:00,38.09,37.9,3,3.5510204081632404,1.0,16422,2022-08-04 13:00:00+00:00,38.72,39.83,38.58,39.33,38.58,39.83,1.5840041547649946,197129,2022-08-04 18:25:00+00:00,85.0,38.47,38.8,38.46,38.63,197132,2022-08-04 18:40:00+00:00,2022-08-04 18:45:00+00:00,15.0,38.58,38.59,38.23,38.3,0
2022-08-06 20:00:00+00:00__H16465__L16474,16477,2022-08-06 20:00:00+00:00,2022-08-06 21:00:00+00:00,2022,40.88,16465,16467,39.83,16474,16476,40.79,40.89,40.46,40.68,0.024461839530331986,16481,2022-08-07 00:00:00+00:00,2022-08-07 01:00:00+00:00,39.37,39.19,4,5.066666666666605,0.9160839160839133,16478,2022-08-06 21:00:00+00:00,40.67,40.83,40.64,40.74,40.64,40.83,1.6068290233492357,197970,2022-08-07 16:30:00+00:00,930.0,40.55,40.69,40.55,40.69,197971,2022-08-07 16:35:00+00:00,2022-08-07 16:40:00+00:00,5.0,40.68,40.69,40.56,40.57,0
2022-08-12 09:00:00+00:00__H16603__L16607,16610,2022-08-12 09:00:00+00:00,2022-08-12 10:00:00+00:00,2022,43.65,16603,16605,42.79,16607,16609,43.16,43.78,43.15,43.31,0.2978235967926679,16611,2022-08-12 10:00:00+00:00,2022-08-12 11:00:00+00:00,42.49,42.46,1,2.2434782608695665,1.0,16610,2022-08-12 09:00:00+00:00,43.16,43.78,43.15,43.31,43.15,43.78,0.7712082262210757,199396,2022-08-12 15:20:00+00:00,260.0,42.85,43.26,42.85,43.1,199398,2022-08-12 15:30:00+00:00,2022-08-12 15:35:00+00:00,10.0,43.11,43.2,43.02,43.02,0
2022-08-14 08:00:00+00:00__H16649__L16650,16657,2022-08-14 08:00:00+00:00,2022-08-14 09:00:00+00:00,2022,47.68,16649,16651,46.04,16650,16652,47.71,47.75,46.95,47.12,0.14681208053690664,16662,2022-08-14 13:00:00+00:00,2022-08-14 14:00:00+00:00,46.01,45.72,5,2.7619047619047694,0.698113207547168,16658,2022-08-14 09:00:00+00:00,47.12,47.41,46.94,47.36,46.94,47.41,0.6950477845351875,200112,2022-08-15 03:00:00+00:00,780.0,46.81,47.05,46.76,46.9,200113,2022-08-15 03:05:00+00:00,2022-08-15 03:10:00+00:00,5.0,46.91,46.97,46.67,46.74,0
2022-08-27 09:00:00+00:00__H16965__L16966,16970,2022-08-27 09:00:00+00:00,2022-08-27 10:00:00+00:00,2022,31.97,16965,16967,31.1,16966,16968,31.99,32.04,31.75,31.83,0.21895527056614572,16979,2022-08-27 18:00:00+00:00,2022-08-27 19:00:00+00:00,31.05,31.0,9,1.7837837837837818,0.7499999999999958,16972,2022-08-27 11:00:00+00:00,31.89,32.04,31.82,31.96,31.82,32.04,0.3215434083601332,203913,2022-08-28 07:45:00+00:00,765.0,31.75,31.84,31.71,31.75,203919,2022-08-28 08:15:00+00:00,2022-08-28 08:20:00+00:00,30.0,31.83,31.85,31.76,31.8,0
2022-09-01 11:00:00+00:00__H17086__L17088,17092,2022-09-01 11:00:00+00:00,2022-09-01 12:00:00+00:00,2022,31.53,17086,17088,30.8,17088,17090,31.36,31.57,31.25,31.44,0.12686330478908214,17095,2022-09-01 14:00:00+00:00,2022-09-01 15:00:00+00:00,30.55,30.37,3,3.187499999999996,1.0,17092,2022-09-01 11:00:00+00:00,31.36,31.57,31.25,31.44,31.25,31.57,1.3961038961038952,205213,2022-09-01 20:05:00+00:00,305.0,31.11,31.26,31.08,31.25,205214,2022-09-01 20:10:00+00:00,2022-09-01 20:15:00+00:00,5.0,31.25,31.26,31.09,31.14,0
2022-09-16 11:00:00+00:00__H17447__L17449,17452,2022-09-16 11:00:00+00:00,2022-09-16 12:00:00+00:00,2022,33.1,17447,17449,32.32,17449,17451,32.88,33.13,32.8,33.05,0.09063444108761143,17454,2022-09-16 13:00:00+00:00,2022-09-16 14:00:00+00:00,32.02,31.81,2,2.7407407407407316,1.0,17452,2022-09-16 11:00:00+00:00,32.88,33.13,32.8,33.05,32.8,33.13,1.5779702970297078,209586,2022-09-17 00:30:00+00:00,630.0,32.7,32.95,32.68,32.91,209589,2022-09-17 00:45:00+00:00,2022-09-17 00:50:00+00:00,15.0,32.85,32.86,32.7,32.72,0
2022-10-11 17:00:00+00:00__H18053__L18055,18058,2022-10-11 17:00:00+00:00,2022-10-11 18:00:00+00:00,2022,31.71,18053,18055,31.05,18055,18057,31.73,31.76,31.62,31.65,0.15767896562599582,18064,2022-10-11 23:00:00+00:00,2022-10-12 00:00:00+00:00,30.78,30.36,6,3.9199999999999737,0.7190082644628115,18063,2022-10-11 22:00:00+00:00,31.16,31.37,30.97,31.27,30.97,31.37,2.2222222222222263,216786,2022-10-12 00:30:00+00:00,30.0,30.9,31.0,30.9,30.99,216796,2022-10-12 01:20:00+00:00,2022-10-12 01:25:00+00:00,50.0,30.99,31.02,30.94,30.96,0
2022-11-06 08:00:00+00:00__H18669__L18670,18673,2022-11-06 08:00:00+00:00,2022-11-06 09:00:00+00:00,2022,36.23,18669,18671,35.5,18670,18672,36.15,36.37,35.85,36.22,0.38642009384488585,18680,2022-11-06 15:00:00+00:00,2022-11-06 16:00:00+00:00,35.03,35.0,7,2.233333333333322,0.8095238095238086,18679,2022-11-06 14:00:00+00:00,35.62,35.95,35.15,35.71,35.15,35.95,1.4084507042253522,224173,2022-11-06 16:05:00+00:00,5.0,34.9,35.39,34.65,35.38,224174,2022-11-06 16:10:00+00:00,2022-11-06 16:15:00+00:00,5.0,35.38,35.4,34.86,34.95,0
2022-11-16 04:00:00+00:00__H18902__L18905,18909,2022-11-16 04:00:00+00:00,2022-11-16 05:00:00+00:00,2022,14.42,18902,18904,14.06,18905,18907,14.496,14.511,14.389,14.413,0.6310679611650327,18918,2022-11-16 13:00:00+00:00,2022-11-16 14:00:00+00:00,13.869,13.82,9,2.060995184590691,0.8192771084337338,18910,2022-11-16 05:00:00+00:00,14.412,14.517,14.372,14.473,14.372,14.517,1.7069701280227612,227136,2022-11-16 23:00:00+00:00,540.0,14.301,14.401,14.295,14.394,227137,2022-11-16 23:05:00+00:00,2022-11-16 23:10:00+00:00,5.0,14.394,14.41,14.332,14.359,0
2022-12-03 17:00:00+00:00__H19322__L19324,19330,2022-12-03 17:00:00+00:00,2022-12-03 18:00:00+00:00,2022,13.584,19322,19324,13.428,19324,19326,13.511,13.617,13.497,13.555,0.24293286219081445,19335,2022-12-03 22:00:00+00:00,2022-12-03 23:00:00+00:00,13.304,13.2,5,4.536231884058042,1.0,19330,2022-12-03 17:00:00+00:00,13.511,13.617,13.497,13.555,13.497,13.617,1.6979445933869641,232060,2022-12-04 01:20:00+00:00,140.0,13.46,13.5,13.442,13.488,232062,2022-12-04 01:30:00+00:00,2022-12-04 01:35:00+00:00,10.0,13.501,13.513,13.485,13.492,0
2022-12-18 05:00:00+00:00__H19672__L19675,19678,2022-12-18 05:00:00+00:00,2022-12-18 06:00:00+00:00,2022,12.532,19672,19674,12.357,19675,19677,12.53,12.547,12.453,12.457,0.11969358442387446,19682,2022-12-18 09:00:00+00:00,2022-12-18 10:00:00+00:00,12.287,12.25,4,2.2807017543859653,0.7727272727272702,19681,2022-12-18 08:00:00+00:00,12.415,12.46,12.41,12.44,12.41,12.46,0.8659059642307948,236221,2022-12-18 12:05:00+00:00,125.0,12.387,12.416,12.384,12.414,236222,2022-12-18 12:10:00+00:00,2022-12-18 12:15:00+00:00,5.0,12.414,12.427,12.391,12.397,0
2022-12-28 14:00:00+00:00__H19921__L19923,19927,2022-12-28 14:00:00+00:00,2022-12-28 15:00:00+00:00,2022,10.187,19921,19923,9.82,19923,19925,9.969,10.4,9.87,10.156,2.0909001668793614,19932,2022-12-28 19:00:00+00:00,2022-12-28 20:00:00+00:00,9.773,9.756,5,4.4626334519572906,0.6950998185117981,19930,2022-12-28 17:00:00+00:00,9.991,10.04,9.933,10.024,9.933,10.04,0.6517311608961309,239515,2022-12-29 22:35:00+00:00,1595.0,8.504,10.89,8.5,9.949,239516,2022-12-29 22:40:00+00:00,2022-12-29 22:45:00+00:00,5.0,9.949,9.983,8.912,8.975,0
2023-01-15 00:00:00+00:00__H20338__L20342,20345,2023-01-15 00:00:00+00:00,2023-01-15 01:00:00+00:00,2023,23.43,20338,20340,22.47,20342,20344,24.284,25.2,23.122,23.4,7.554417413572345,20353,2023-01-15 08:00:00+00:00,2023-01-15 09:00:00+00:00,22.185,22.1,8,4.173010380622837,0.5653792461610058,20352,2023-01-15 07:00:00+00:00,22.569,22.705,22.14,22.657,22.14,22.705,1.6466399643969625,244248,2023-01-15 09:00:00+00:00,0.0,22.186,22.325,22.178,22.296,244249,2023-01-15 09:05:00+00:00,2023-01-15 09:10:00+00:00,5.0,22.297,22.305,22.0,22.116,0
2023-01-18 14:00:00+00:00__H20420__L20425,20431,2023-01-18 14:00:00+00:00,2023-01-18 15:00:00+00:00,2023,23.339,20420,20422,22.08,20425,20427,23.081,23.362,22.975,23.157,0.0985474956082033,20432,2023-01-18 15:00:00+00:00,2023-01-18 16:00:00+00:00,21.781,20.645,1,4.909937888198741,1.0,20431,2023-01-18 14:00:00+00:00,23.081,23.362,22.975,23.157,22.975,23.362,6.499094202898545,245796,2023-01-20 18:00:00+00:00,3000.0,22.494,22.977,22.479,22.786,245805,2023-01-20 18:45:00+00:00,2023-01-20 18:50:00+00:00,45.0,22.949,22.983,22.864,22.889,0
2023-02-10 19:00:00+00:00__H20983__L20984,20988,2023-02-10 19:00:00+00:00,2023-02-10 20:00:00+00:00,2023,20.989,20983,20985,20.406,20984,20986,20.727,20.99,20.62,20.874,0.004764400400203428,20990,2023-02-10 21:00:00+00:00,2023-02-10 22:00:00+00:00,20.192,20.03,2,2.737564322469951,1.0,20988,2023-02-10 19:00:00+00:00,20.727,20.99,20.62,20.874,20.62,20.99,1.8425953151033896,252177,2023-02-11 21:45:00+00:00,1425.0,20.489,20.67,20.489,20.66,252180,2023-02-11 22:00:00+00:00,2023-02-11 22:05:00+00:00,15.0,20.644,20.657,20.578,20.588,0
2023-03-04 01:00:00+00:00__H21493__L21494,21498,2023-03-04 01:00:00+00:00,2023-03-04 02:00:00+00:00,2023,21.533,21493,21495,21.154,21494,21496,21.449,21.62,21.329,21.365,0.40403102215205156,21502,2023-03-04 05:00:00+00:00,2023-03-04 06:00:00+00:00,21.134,21.008,4,3.186885245901647,0.9428571428571313,21500,2023-03-04 03:00:00+00:00,21.31,21.351,21.287,21.318,21.287,21.351,0.6901767987141949,258259,2023-03-05 00:35:00+00:00,1115.0,21.185,21.346,21.16,21.321,258261,2023-03-05 00:45:00+00:00,2023-03-05 00:50:00+00:00,10.0,21.31,21.318,21.205,21.219,0
2023-03-22 16:00:00+00:00__H21939__L21942,21945,2023-03-22 16:00:00+00:00,2023-03-22 17:00:00+00:00,2023,22.704,21939,21941,22.31,21942,21944,22.625,22.724,22.435,22.686,0.08809020436926218,21948,2023-03-22 19:00:00+00:00,2023-03-22 20:00:00+00:00,21.089,20.918,3,6.526946107784421,1.0,21945,2023-03-22 16:00:00+00:00,22.625,22.724,22.435,22.686,22.435,22.724,6.239354549529357,263619,2023-03-23 15:15:00+00:00,1155.0,22.346,22.745,22.345,22.411,263620,2023-03-23 15:20:00+00:00,2023-03-23 15:25:00+00:00,5.0,22.411,22.47,22.217,22.262,0
2023-03-31 01:00:00+00:00__H22141__L22143,22146,2023-03-31 01:00:00+00:00,2023-03-31 02:00:00+00:00,2023,20.708,22141,22143,20.361,22143,22145,20.57,20.74,20.527,20.585,0.15452965037665578,22152,2023-03-31 07:00:00+00:00,2023-03-31 08:00:00+00:00,20.288,20.01,6,2.2156862745098076,0.7836411609498669,22149,2023-03-31 04:00:00+00:00,20.513,20.576,20.436,20.552,20.436,20.576,1.7238838956829188,265890,2023-03-31 12:30:00+00:00,270.0,20.26,20.462,20.206,20.43,265892,2023-03-31 12:40:00+00:00,2023-03-31 12:45:00+00:00,10.0,20.438,20.491,20.416,20.434,0
2023-04-22 22:00:00+00:00__H22689__L22691,22695,2023-04-22 22:00:00+00:00,2023-04-22 23:00:00+00:00,2023,21.928,22689,22691,21.608,22691,22693,21.814,21.99,21.767,21.856,0.28274352426120863,22697,2023-04-23 00:00:00+00:00,2023-04-23 01:00:00+00:00,21.569,21.42,2,2.7880794701986424,1.0,22695,2023-04-22 22:00:00+00:00,21.814,21.99,21.767,21.856,21.767,21.99,0.8700481303220976,272406,2023-04-23 03:30:00+00:00,150.0,21.745,21.767,21.722,21.724,272406,2023-04-23 03:30:00+00:00,2023-04-23 03:35:00+00:00,0.0,21.745,21.767,21.722,21.724,0
2023-06-24 03:00:00+00:00__H24182__L24183,24188,2023-06-24 03:00:00+00:00,2023-06-24 04:00:00+00:00,2023,17.526,24182,24184,16.905,24183,24185,17.475,17.535,17.348,17.36,0.0513522766175889,24200,2023-06-24 15:00:00+00:00,2023-06-24 16:00:00+00:00,16.614,16.4,12,3.301075268817203,0.5892575039494452,24199,2023-06-24 14:00:00+00:00,17.132,17.201,17.069,17.16,17.069,17.201,2.987281869269462,290558,2023-06-25 04:10:00+00:00,730.0,17.059,17.11,17.056,17.06,290560,2023-06-25 04:20:00+00:00,2023-06-25 04:25:00+00:00,10.0,17.11,17.112,17.044,17.059,0
2023-06-24 04:00:00+00:00__H24177__L24183,24189,2023-06-24 04:00:00+00:00,2023-06-24 05:00:00+00:00,2023,17.29,24177,24179,16.905,24183,24185,17.36,17.417,17.245,17.272,0.7345286292654851,24200,2023-06-24 15:00:00+00:00,2023-06-24 16:00:00+00:00,16.614,16.4,11,2.87813620071685,0.5585738539898109,24199,2023-06-24 14:00:00+00:00,17.132,17.201,17.069,17.16,17.069,17.201,2.987281869269462,290558,2023-06-25 04:10:00+00:00,730.0,17.059,17.11,17.056,17.06,290560,2023-06-25 04:20:00+00:00,2023-06-25 04:25:00+00:00,10.0,17.11,17.112,17.044,17.059,0
2023-07-09 10:00:00+00:00__H24551__L24552,24555,2023-07-09 10:00:00+00:00,2023-07-09 11:00:00+00:00,2023,21.872,24551,24553,21.375,24552,24554,21.635,21.894,21.635,21.742,0.1005852231163118,24560,2023-07-09 15:00:00+00:00,2023-07-09 16:00:00+00:00,21.25,21.083,5,2.4301886792452714,0.6227848101265813,24557,2023-07-09 12:00:00+00:00,21.596,21.786,21.528,21.745,21.528,21.786,1.3660818713450367,295065,2023-07-10 19:45:00+00:00,1665.0,21.398,21.584,21.374,21.578,295071,2023-07-10 20:15:00+00:00,2023-07-10 20:20:00+00:00,30.0,21.602,21.668,21.448,21.48,0
2023-07-27 14:00:00+00:00__H24986__L24988,24991,2023-07-27 14:00:00+00:00,2023-07-27 15:00:00+00:00,2023,25.481,24986,24988,25.16,24988,24990,25.438,25.654,25.211,25.451,0.6789372473607669,24992,2023-07-27 15:00:00+00:00,2023-07-27 16:00:00+00:00,25.142,25.025,1,1.6176935229067968,1.0,24991,2023-07-27 14:00:00+00:00,25.438,25.654,25.211,25.451,25.211,25.654,0.5365659777424546,299916,2023-07-27 16:00:00+00:00,0.0,25.145,25.248,25.108,25.239,299919,2023-07-27 16:15:00+00:00,2023-07-27 16:20:00+00:00,15.0,25.283,25.313,25.143,25.196,0
2023-08-24 23:00:00+00:00__H25668__L25669,25672,2023-08-24 23:00:00+00:00,2023-08-25 00:00:00+00:00,2023,21.074,25668,25670,20.652,25669,25671,20.925,21.077,20.85,21.039,0.01423555091581985,25677,2023-08-25 04:00:00+00:00,2023-08-25 05:00:00+00:00,20.486,20.407,5,3.0861618798955455,0.7008871989860612,25674,2023-08-25 01:00:00+00:00,20.769,20.887,20.676,20.886,20.676,20.887,1.186325779585517,308145,2023-08-25 05:45:00+00:00,45.0,20.654,20.686,20.65,20.674,308148,2023-08-25 06:00:00+00:00,2023-08-25 06:05:00+00:00,15.0,20.686,20.71,20.66,20.666,0
2023-09-16 23:00:00+00:00__H26218__L26220,26224,2023-09-16 23:00:00+00:00,2023-09-17 00:00:00+00:00,2023,19.126,26218,26220,18.91,26220,26222,19.062,19.14,19.051,19.112,0.07319878699152405,26225,2023-09-17 00:00:00+00:00,2023-09-17 01:00:00+00:00,18.86,18.81,1,1.9243986254295586,1.0,26224,2023-09-16 23:00:00+00:00,19.062,19.14,19.051,19.112,19.051,19.14,0.5288207297726146,314820,2023-09-17 10:00:00+00:00,540.0,19.024,19.072,19.024,19.03,314824,2023-09-17 10:20:00+00:00,2023-09-17 10:25:00+00:00,20.0,19.051,19.073,19.043,19.047,0
2023-09-24 18:00:00+00:00__H26405__L26408,26411,2023-09-24 18:00:00+00:00,2023-09-24 19:00:00+00:00,2023,19.64,26405,26407,19.424,26408,26410,19.601,19.648,19.416,19.578,0.04073319755599769,26416,2023-09-24 23:00:00+00:00,2023-09-25 00:00:00+00:00,19.351,19.17,5,3.578313253012124,0.7252396166134222,26415,2023-09-24 22:00:00+00:00,19.474,19.52,19.416,19.496,19.416,19.52,1.3076606260296426,317015,2023-09-25 00:55:00+00:00,55.0,19.329,19.425,19.329,19.425,317023,2023-09-25 01:35:00+00:00,2023-09-25 01:40:00+00:00,40.0,19.425,19.433,19.385,19.39,0
2023-10-05 13:00:00+00:00__H26661__L26664,26670,2023-10-05 13:00:00+00:00,2023-10-05 14:00:00+00:00,2023,23.47,26661,26663,22.826,26664,26666,23.2,23.593,23.186,23.3,0.5240732850447349,26672,2023-10-05 15:00:00+00:00,2023-10-05 16:00:00+00:00,22.79,22.552,2,3.3250517598343925,1.0,26670,2023-10-05 13:00:00+00:00,23.2,23.593,23.186,23.3,23.186,23.593,1.2003855252781954,320190,2023-10-06 01:30:00+00:00,570.0,22.956,23.2,22.948,23.115,320194,2023-10-06 01:50:00+00:00,2023-10-06 01:55:00+00:00,20.0,23.195,23.197,23.112,23.116,0
2023-11-30 12:00:00+00:00__H28007__L28010,28013,2023-11-30 12:00:00+00:00,2023-11-30 13:00:00+00:00,2023,61.294,28007,28009,59.236,28010,28012,60.775,61.762,60.553,61.223,0.7635331353803121,28017,2023-11-30 16:00:00+00:00,2023-11-30 17:00:00+00:00,59.11,59.021,4,3.352718078381795,1.0,28013,2023-11-30 12:00:00+00:00,60.775,61.762,60.553,61.223,60.553,61.762,0.3629549598217238,336328,2023-12-01 02:20:00+00:00,560.0,60.327,60.635,60.322,60.63,336337,2023-12-01 03:05:00+00:00,2023-12-01 03:10:00+00:00,45.0,60.659,60.788,60.527,60.527,0
2023-12-10 22:00:00+00:00__H28256__L28258,28263,2023-12-10 22:00:00+00:00,2023-12-10 23:00:00+00:00,2023,74.695,28256,28258,72.192,28258,28260,73.984,74.745,73.729,74.256,0.06693888479818444,28267,2023-12-11 02:00:00+00:00,2023-12-11 03:00:00+00:00,70.288,63.501,4,4.083371507100315,0.7529411764705894,28264,2023-12-10 23:00:00+00:00,74.256,74.961,73.415,74.907,73.415,74.961,12.038730053191484,340185,2023-12-14 11:45:00+00:00,4845.0,72.739,73.456,72.68,73.076,340189,2023-12-14 12:05:00+00:00,2023-12-14 12:10:00+00:00,20.0,73.565,73.565,73.171,73.285,0
2023-12-30 01:00:00+00:00__H28716__L28719,28722,2023-12-30 01:00:00+00:00,2023-12-30 02:00:00+00:00,2023,106.8,28716,28718,102.727,28719,28721,105.943,107.651,105.226,106.46,0.7968164794007526,28729,2023-12-30 08:00:00+00:00,2023-12-30 09:00:00+00:00,101.449,101.2,7,2.6235194585448416,0.6952962397668934,28726,2023-12-30 05:00:00+00:00,104.203,104.986,103.688,104.741,103.688,104.986,1.4864641233560805,344802,2023-12-30 12:30:00+00:00,210.0,103.423,103.8,103.306,103.313,344802,2023-12-30 12:30:00+00:00,2023-12-30 12:35:00+00:00,0.0,103.423,103.8,103.306,103.313,0
2024-01-31 16:00:00+00:00__H29497__L29500,29505,2024-01-31 16:00:00+00:00,2024-01-31 17:00:00+00:00,2024,101.909,29497,29499,97.242,29500,29502,101.536,102.4,100.5,101.108,0.48180239233042155,29510,2024-01-31 21:00:00+00:00,2024-01-31 22:00:00+00:00,97.228,95.837,5,3.4503002001334244,0.5674173735010244,29506,2024-01-31 17:00:00+00:00,101.108,102.719,100.796,102.587,100.796,102.719,1.4448489335883683,354537,2024-02-02 07:45:00+00:00,2025.0,100.438,100.988,100.313,100.858,354542,2024-02-02 08:10:00+00:00,2024-02-02 08:15:00+00:00,25.0,100.957,101.024,100.485,100.666,0
2024-02-06 02:00:00+00:00__H29628__L29631,29635,2024-02-06 02:00:00+00:00,2024-02-06 03:00:00+00:00,2024,96.485,29628,29630,94.171,29631,29633,95.779,96.7,95.578,96.393,0.22283256464736834,29643,2024-02-06 10:00:00+00:00,2024-02-06 11:00:00+00:00,93.921,93.12,8,2.832823649337423,0.6094674556213008,29641,2024-02-06 08:00:00+00:00,95.711,96.226,95.65,96.184,95.65,96.226,1.1160548364146095,355786,2024-02-06 15:50:00+00:00,290.0,95.383,95.848,95.373,95.546,355788,2024-02-06 16:00:00+00:00,2024-02-06 16:05:00+00:00,10.0,95.696,95.822,95.473,95.545,0
2024-02-13 08:00:00+00:00__H29801__L29804,29809,2024-02-13 08:00:00+00:00,2024-02-13 09:00:00+00:00,2024,115.147,29801,29803,112.846,29804,29806,114.088,115.333,113.868,114.679,0.1615326495696845,29814,2024-02-13 13:00:00+00:00,2024-02-13 14:00:00+00:00,112.195,110.548,5,2.4212962962963016,0.6323828920570246,29812,2024-02-13 11:00:00+00:00,113.568,114.199,112.911,114.185,112.911,114.199,2.0364035942789305,357861,2024-02-13 20:45:00+00:00,405.0,112.468,112.995,112.441,112.89,357862,2024-02-13 20:50:00+00:00,2024-02-13 20:55:00+00:00,5.0,112.889,112.925,112.156,112.612,0
2024-03-26 07:00:00+00:00__H30802__L30809,30816,2024-03-26 07:00:00+00:00,2024-03-26 08:00:00+00:00,2024,194.647,30802,30804,188.204,30809,30811,195.662,196.808,193.86,194.143,1.1102149018479723,30825,2024-03-26 16:00:00+00:00,2024-03-26 17:00:00+00:00,187.596,186.502,9,3.7130189439742076,0.6585856553666628,30821,2024-03-26 12:00:00+00:00,194.94,195.496,193.4,194.946,193.4,195.496,0.9043378461669243,370871,2024-03-30 00:55:00+00:00,4795.0,193.019,194.85,193.005,194.221,370873,2024-03-30 01:05:00+00:00,2024-03-30 01:10:00+00:00,10.0,193.996,194.002,193.05,193.214,0
2024-03-26 08:00:00+00:00__H30799__L30809,30817,2024-03-26 08:00:00+00:00,2024-03-26 09:00:00+00:00,2024,194.699,30799,30801,188.204,30809,30811,194.144,195.062,192.087,194.474,0.18644163555026072,30825,2024-03-26 16:00:00+00:00,2024-03-26 17:00:00+00:00,187.596,186.502,8,3.0092704554615173,0.7157127991675314,30821,2024-03-26 12:00:00+00:00,194.94,195.496,193.4,194.946,193.4,195.496,0.9043378461669243,370871,2024-03-30 00:55:00+00:00,4795.0,193.019,194.85,193.005,194.221,370873,2024-03-30 01:05:00+00:00,2024-03-30 01:10:00+00:00,10.0,193.996,194.002,193.05,193.214,0
2024-03-29 00:00:00+00:00__H30871__L30874,30881,2024-03-29 00:00:00+00:00,2024-03-29 01:00:00+00:00,2024,189.689,30871,30873,184.65,30874,30876,189.856,189.877,187.778,188.877,0.0991095951794918,30888,2024-03-29 07:00:00+00:00,2024-03-29 08:00:00+00:00,183.851,183.547,7,3.035003777386051,0.7123015873015904,30887,2024-03-29 06:00:00+00:00,186.175,187.065,185.425,186.594,185.425,187.065,0.5973463308962949,370674,2024-03-29 08:30:00+00:00,30.0,185.26,185.482,185.053,185.476,370683,2024-03-29 09:15:00+00:00,2024-03-29 09:20:00+00:00,45.0,185.651,185.783,185.121,185.145,0
2024-04-11 07:00:00+00:00__H31191__L31194,31200,2024-04-11 07:00:00+00:00,2024-04-11 08:00:00+00:00,2024,175.611,31191,31193,171.21,31194,31196,174.796,176.158,174.52,174.613,0.311483904766785,31204,2024-04-11 11:00:00+00:00,2024-04-11 12:00:00+00:00,170.674,170.3,4,2.626436781609176,0.8697284168690707,31201,2024-04-11 08:00:00+00:00,174.613,175.597,174.285,174.908,174.285,175.597,0.5315110098709167,374478,2024-04-11 13:30:00+00:00,90.0,173.719,175.235,173.705,175.16,374479,2024-04-11 13:35:00+00:00,2024-04-11 13:40:00+00:00,5.0,175.159,175.5,173.262,173.294,0
2024-04-18 21:00:00+00:00__H31376__L31379,31382,2024-04-18 21:00:00+00:00,2024-04-18 22:00:00+00:00,2024,141.481,31376,31378,135.556,31379,31381,140.204,141.818,139.539,140.551,0.2381945278871589,31386,2024-04-19 01:00:00+00:00,2024-04-19 02:00:00+00:00,132.245,131.33,4,3.020350212967348,0.6522695146850948,31383,2024-04-18 22:00:00+00:00,140.55,143.88,140.044,142.765,140.044,143.88,3.1175307621942214,376675,2024-04-19 04:35:00+00:00,155.0,138.354,140.698,138.282,140.03,376676,2024-04-19 04:40:00+00:00,2024-04-19 04:45:00+00:00,5.0,140.005,140.165,138.816,139.234,0
2024-04-30 01:00:00+00:00__H31639__L31641,31650,2024-04-30 01:00:00+00:00,2024-04-30 02:00:00+00:00,2024,137.5,31639,31641,133.212,31641,31643,139.1,139.203,136.35,136.45,1.2385454545454477,31657,2024-04-30 08:00:00+00:00,2024-04-30 09:00:00+00:00,130.851,130.128,7,4.969949419815548,0.6901269567360965,31655,2024-04-30 06:00:00+00:00,135.297,136.299,134.941,135.776,134.941,136.299,2.3151067471399003,380302,2024-05-01 18:50:00+00:00,2030.0,134.499,135.943,134.398,135.175,380303,2024-05-01 18:55:00+00:00,2024-05-01 19:00:00+00:00,5.0,135.192,135.564,133.647,133.916,0
2024-05-18 11:00:00+00:00__H32083__L32088,32092,2024-05-18 11:00:00+00:00,2024-05-18 12:00:00+00:00,2024,174.45,32083,32085,172.003,32088,32090,175.177,175.9,174.158,174.298,0.8311837202636951,32097,2024-05-18 16:00:00+00:00,2024-05-18 17:00:00+00:00,170.596,170.302,5,3.533644237175207,0.9127218934911276,32096,2024-05-18 15:00:00+00:00,172.282,172.836,171.7,172.334,171.7,172.836,0.9889362394841913,385188,2024-05-18 18:00:00+00:00,60.0,171.382,171.832,171.289,171.623,385190,2024-05-18 18:10:00+00:00,2024-05-18 18:15:00+00:00,10.0,171.757,171.778,171.474,171.591,0
2024-05-19 06:00:00+00:00__H32102__L32104,32111,2024-05-19 06:00:00+00:00,2024-05-19 07:00:00+00:00,2024,173.579,32102,32104,171.511,32104,32106,173.998,174.281,172.402,173.11,0.4044268027814324,32117,2024-05-19 12:00:00+00:00,2024-05-19 13:00:00+00:00,169.076,169.05,6,3.9061913696060246,0.6727818545697155,32112,2024-05-19 07:00:00+00:00,173.109,174.1,172.242,174.091,172.242,174.1,1.4348933887622277,385575,2024-05-20 02:15:00+00:00,795.0,170.843,172.43,170.704,172.137,385576,2024-05-20 02:20:00+00:00,2024-05-20 02:25:00+00:00,5.0,172.129,172.422,171.519,171.667,0
