partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,candidate,role,candidate_scope,fill_delay_min,prefill_bar_count,immediate_fill,prefill_last_close_location_R,prefill_last_close_distance_H_R,prefill_min_low_location_R,prefill_max_close_location_R,prefill_close_range_R,prefill_realized_close_path_R,prefill_signed_efficiency,prefill_upstep_fraction,prefill_upper80_close_fraction,prefill_upper90_close_fraction,prefill_nearH10_high_fraction,prefill_nearH05_high_fraction,prefill_nearH05_episode_count,prefill_last30_range_R,prefill_last30_efficiency,prefill_last30_upstep_fraction,prefill_last60_range_R,prefill_last60_efficiency,prefill_last60_upstep_fraction,stress_outcome,raw_outcome,btc_ref6_return_pct,btc_ref6_range_pct,btc_ref6_close_location,btc_last60_return_pct,btc_last120_return_pct,btc_prefill_return_pct,btc_prefill_close_vs_refH_pct,eth_ref6_return_pct,eth_ref6_range_pct,eth_ref6_close_location,eth_last60_return_pct,eth_last120_return_pct,eth_prefill_return_pct,eth_prefill_close_vs_refH_pct,market_ref6_mean_return_pct,market_ref6_breadth,market_last60_mean_return_pct,market_last120_mean_return_pct,market_last60_breadth,market_last120_breadth,market_prefill_mean_return_pct,market_prefill_breadth
external,,360,15,2021-03-08 15:00:00+00:00,E0_RESTING_H,0.4,13.6351,13.1,0.5350999999999999,2021-03-08 15:20:00+00:00,2021-03-08 15:20:00+00:00,2021-03-08 15:20:00+00:00,13.6351,1.0,2021-03-08 15:30:00+00:00,13.6085,FAILED_BREAK,-0.0019508474451965,-0.9754237225982898,-0.0024508474451965,-1.2254237225982898,False,False,True,2021-03-08 15:25:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,20.0,4.0,0.0,0.9426275462530376,0.0573724537469622,0.5793309661745478,0.9426275462530376,0.3098486264249689,0.3672210801719345,0.6875318066157664,0.75,0.5,0.25,0.25,0.25,1.0,,,,,,,FAIL,FAIL,0.017581114938677755,0.036241458495702816,0.730442814452593,-0.004544241918402081,0.009212091535869105,0.003712953414603648,-0.005997796433342084,0.028627469571091524,0.046300083532563235,0.7990543735224572,-0.0010186346842232519,0.013167648209001293,0.0060892358210675734,-0.0031849315068492867,0.02310429225488464,2.0,-0.0027814383013126665,0.011189869872435199,0.0,2.0,0.004901094617835611,2.0
external,,360,15,2021-03-09 15:00:00+00:00,E0_RESTING_H,0.4,14.8869,14.0188,0.8681000000000001,2021-03-09 20:05:00+00:00,,2021-03-09 20:05:00+00:00,14.8869,1.0,2021-03-10 01:20:00+00:00,15.23414,TARGET,0.0233252053819128,11.662602690956426,0.0228252053819128,11.412602690956424,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,305.0,61.0,0.0,0.9881350074876156,0.0118649925123843,0.5552355719387159,0.9881350074876156,0.4160810966478518,2.347079829512718,0.0547239263803681,0.5573770491803278,0.3278688524590163,0.2131147540983606,0.2459016393442623,0.2295081967213114,1.0,0.0820182006681269,0.3771106941838746,0.6666666666666666,0.1497523326805676,0.0481217013349879,0.6666666666666666,WIN,WIN,0.008380020495630358,0.022441086600574565,0.7452401575446591,-0.0050972042822426955,0.013605315734661616,-0.005796374387256997,-0.011365894803479937,-0.0018899885075627232,0.02401065199834108,0.716363636363636,-0.005151980716717075,0.013483469200393783,-0.0011950756335538104,-0.007951219512195129,0.0032450159940338175,1.0,-0.005124592499479885,0.0135443924675277,0.0,2.0,-0.003495725010405404,0.0
external,,360,15,2021-03-11 15:00:00+00:00,E0_RESTING_H,0.4,14.65,13.762,0.8879999999999999,2021-03-11 16:30:00+00:00,,2021-03-11 16:30:00+00:00,14.65,1.0,2021-03-11 17:05:00+00:00,15.0052,TARGET,0.0242457337883958,12.122866894197948,0.0237457337883958,11.872866894197948,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,90.0,18.0,0.0,0.8885135135135133,0.1114864864864867,0.3950450450450445,0.9043918918918906,0.4219594594594583,0.8269144144144137,0.0388124744654764,0.5,0.2777777777777778,0.0555555555555555,0.1111111111111111,0.1111111111111111,1.0,0.3873873873873887,0.907389162561582,0.8333333333333334,0.566216216216217,0.508702531645574,0.75,WIN,WIN,0.037691746545676974,0.049440425204805453,0.858168907969182,-0.0015606275561284022,0.01005426709605195,0.0008897675675505479,-0.006079963931293619,0.03674518152268469,0.04949079568349299,0.8548962748159716,-0.0013175012678882103,0.011795390191730926,-0.005376314409516136,-0.01246807624434143,0.03721846403418083,2.0,-0.0014390644120083063,0.010924828643891438,0.0,2.0,-0.0022432734209827943,1.0
external,,360,15,2021-03-13 15:00:00+00:00,E0_RESTING_H,0.4,15.1755,14.3762,0.7992999999999988,2021-03-13 17:50:00+00:00,2021-03-13 17:55:00+00:00,2021-03-13 17:50:00+00:00,15.1755,1.0,2021-03-13 19:05:00+00:00,15.1755,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2021-03-13 19:00:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,170.0,34.0,0.0,0.9445765044413864,0.0554234955586136,0.5781308645064434,0.9529588389841116,0.3151507569122999,1.250844488927821,0.096819363872774,0.6764705882352942,0.4705882352941176,0.2647058823529412,0.3529411764705882,0.1764705882352941,3.0,0.1231077192543475,0.4424778761061905,0.6666666666666666,0.2367071187288898,0.7228144989339037,0.75,FAIL,FAIL,0.04025954150681543,0.05347515178952647,0.7803663374694009,-0.0022288573811509726,-0.002547809149267888,0.004034513623191627,-0.00762092251481028,0.05155307987427715,0.06439071607879841,0.7993722639795162,-0.003941345990845946,-0.0032707629836568053,0.010226547543076059,-0.0025728132400119064,0.04590631069054629,2.0,-0.0030851016859984592,-0.0029092860664623466,0.0,0.0,0.007130530583133843,2.0
external,,360,15,2021-03-14 15:00:00+00:00,E0_RESTING_H,0.4,14.8807,14.3662,0.5145,2021-03-14 18:55:00+00:00,2021-03-14 19:00:00+00:00,2021-03-14 18:55:00+00:00,14.8807,1.0,2021-03-14 20:05:00+00:00,14.8744,FAILED_BREAK,-0.0004233671803073,-0.2116835901536662,-0.0009233671803073,-0.4616835901536662,False,False,True,2021-03-14 20:00:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,235.0,47.0,0.0,0.9325558794946568,0.0674441205053431,0.098931000971818,0.9426627793974756,0.7797862001943657,3.2206025267249863,0.1777911888955944,0.5531914893617021,0.0638297872340425,0.0425531914893617,0.0425531914893617,0.0,0.0,0.4118561710398445,0.8833490122295279,0.6666666666666666,0.5383867832847445,0.4775583482944291,0.6666666666666666,FAIL,FAIL,-0.012331556215779638,0.02912623135675841,0.38185608223871925,0.0011092234569871628,-0.006584692902435463,0.0018690024872902722,-0.015849836601307232,-0.014867090839240649,0.032052651822727464,0.36533333333333456,0.0019268647769119518,-0.008275321317693818,0.0013408621048864866,-0.018617801047120408,-0.013599323527510143,0.0,0.0015180441169495573,-0.00743000711006464,2.0,0.0,0.0016049322960883794,2.0
external,,360,15,2021-03-15 15:00:00+00:00,E0_RESTING_H,0.4,14.3665,13.6121,0.7544000000000004,2021-03-15 20:10:00+00:00,2021-03-15 20:10:00+00:00,2021-03-15 20:10:00+00:00,14.3665,1.0,2021-03-15 20:25:00+00:00,14.3432,FAILED_BREAK,-0.0016218285594961,-0.810914279748054,-0.0021218285594961,-1.060914279748054,False,False,True,2021-03-15 20:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,310.0,62.0,0.0,0.9579798515376448,0.0420201484623551,0.490455991516438,0.9579798515376448,0.399125132555673,2.408934252386005,0.0816045782204362,0.4354838709677419,0.3709677419354839,0.1774193548387097,0.3064516129032258,0.0967741935483871,4.0,0.0934517497348897,0.5210589651022908,0.6666666666666666,0.1055143160127266,0.3037127206329852,0.5833333333333334,FAIL,FAIL,-0.028572545286759676,0.06506297789765095,0.45236440450717175,-0.012405740268010668,-0.005370632045302526,0.008407755209293821,-0.026281933373329736,-0.00769552955630648,0.04269305013872703,0.6283944107566558,-0.006824736736199655,-0.0015901556442098341,0.004811859122271889,-0.010886064729150213,-0.018134037421533078,0.0,-0.009615238502105161,-0.00348039384475618,0.0,0.0,0.006609807165782855,2.0
external,,360,15,2021-03-16 15:00:00+00:00,E0_RESTING_H,0.4,13.867,13.4807,0.3863000000000003,2021-03-16 16:00:00+00:00,2021-03-16 16:05:00+00:00,2021-03-16 16:00:00+00:00,13.867,1.0,2021-03-16 17:10:00+00:00,13.8314,FAILED_BREAK,-0.0025672459796639,-1.2836229898319784,-0.0030672459796639,-1.5336229898319784,False,False,True,2021-03-16 17:05:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.7960134610406393,0.2039865389593606,0.2526533782034684,0.7960134610406393,0.5016826300802469,0.8459746311156998,0.5128518971848308,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.5399948226766725,0.8537234042553282,0.8333333333333334,0.5796013461040602,0.5128518971848308,0.5833333333333334,FAIL,FAIL,-0.0037417051952667313,0.031355850049727296,0.5747034305867283,0.006028535307928573,0.010106358575626029,0.0032597417052335764,-0.009943195910332325,-0.004492800992737189,0.028614357262103547,0.5735122520420064,0.005556581443368236,0.00850239919185114,0.004825056904506297,-0.007361470754784438,-0.00411725309400196,0.0,0.0057925583756484045,0.009304378883738584,2.0,2.0,0.004042399304869937,2.0
external,,360,15,2021-03-17 15:00:00+00:00,E0_RESTING_H,0.4,13.5871,13.0263,0.5607999999999986,2021-03-17 16:15:00+00:00,2021-03-17 16:15:00+00:00,2021-03-17 16:15:00+00:00,13.5871,1.0,2021-03-17 16:20:00+00:00,13.811419999999998,TARGET,0.0165097776567477,8.254888828373886,0.0160097776567477,8.004888828373884,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,75.0,15.0,0.0,0.9409771754636246,0.0590228245363754,0.5267475035663333,0.9409771754636246,0.3701854493580628,0.6280313837375222,0.6042021578648458,0.7333333333333333,0.3333333333333333,0.1333333333333333,0.1333333333333333,0.0666666666666666,1.0,0.1891940085592009,0.7575301204819099,0.8333333333333334,0.3432596291012829,0.474952919020714,0.6666666666666666,WIN,WIN,-0.022147058791917917,0.03227575104426449,0.24617314361282677,-0.009986164130876496,-0.010819820185497098,0.011858692237305624,-0.012175585092285335,-0.007483199264021301,0.025179164876901836,0.6143658810325459,-0.0008357804382199685,0.001811881412361549,0.00587796441570787,-0.0037951301427371353,-0.014815129027969609,0.0,-0.005410972284548232,-0.004503969386567774,0.0,1.0,0.008868328326506747,2.0
external,,360,15,2021-03-18 15:00:00+00:00,E0_RESTING_H,0.4,14.2702,13.9803,0.2899000000000011,2021-03-18 16:00:00+00:00,,2021-03-18 16:00:00+00:00,14.2702,1.0,2021-03-18 16:50:00+00:00,14.386160000000002,TARGET,0.0081260248630012,4.0630124315006455,0.0076260248630012,3.8130124315006455,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.8523628837530138,0.1476371162469863,0.1393583994480849,0.8523628837530138,0.5070714039323894,0.8033804760262094,0.7054529841133521,0.5833333333333334,0.0833333333333333,0.0,0.0,0.0,0.0,0.4573991031390119,0.8112391930835756,0.6666666666666666,0.7509486029665396,0.7054529841133521,0.5833333333333334,WIN,WIN,-0.003027166851093943,0.0202661640493574,0.29960545713287323,0.0003468958436592118,-0.0032422016744116933,0.029147274237586007,0.014743862300710786,-0.009061556663754966,0.023488715931598257,0.24418052256531922,-0.0005687616052459932,-0.0034084337885326166,0.017267832733562027,-0.00047692923356934536,-0.006044361757424455,0.0,-0.0001109328807933907,-0.003325317731472155,1.0,0.0,0.023207553485574017,2.0
external,,360,15,2021-03-19 15:00:00+00:00,E0_RESTING_H,0.4,14.3081,14.0499,0.2582000000000004,2021-03-19 15:10:00+00:00,2021-03-19 15:20:00+00:00,2021-03-19 15:10:00+00:00,14.3081,1.0,2021-03-19 15:25:00+00:00,14.41138,TARGET,0.0072182889412291,3.609144470614556,0.0067182889412291,3.359144470614556,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,10.0,2.0,0.0,0.8896204492641394,0.1103795507358608,0.8323005422153361,0.90859798605732,0.0189775367931806,0.0608055770720329,-1.0,0.0,1.0,0.5,1.0,0.5,1.0,,,,,,,WIN,WIN,0.006985280892910062,0.021943365704050338,0.6028682170542613,0.00756327595819517,-0.0020760482091326526,-0.00347606786386756,-0.012085328836424991,0.005443613011616666,0.01636884313283606,0.6410342511752832,0.004588625069022578,0.0024188393978796796,-0.0021986236615878507,-0.0080218579234973,0.006214446952263364,2.0,0.006075950513608874,0.00017139559437351348,2.0,1.0,-0.0028373457627277054,0.0
external,,360,15,2021-03-21 15:00:00+00:00,E0_RESTING_H,0.4,13.9971,13.634,0.3630999999999993,2021-03-21 15:10:00+00:00,2021-03-21 15:10:00+00:00,2021-03-21 15:10:00+00:00,13.9971,1.0,2021-03-21 15:35:00+00:00,13.9854,FAILED_BREAK,-0.0008358874338255,-0.4179437169127831,-0.0013358874338255,-0.6679437169127831,False,False,True,2021-03-21 15:30:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,10.0,2.0,0.0,0.9697053153401288,0.0302946846598712,0.8570641696502342,0.9697053153401288,0.053153401266872,0.1120903332415344,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,FAIL,FAIL,0.00012638653722918392,0.03472044401338229,0.9107402652973908,0.0028044251725904967,0.01755552006362926,0.0006019643544115105,-0.0024894580937445676,0.0003808201073016715,0.02518054078262331,0.917741218319252,0.00019597413141458908,0.009408640126578716,0.004041851638293403,0.001972067039106129,0.0002536033222654277,2.0,0.001500199652002543,0.013482080095103988,2.0,2.0,0.002321907996352457,2.0
external,,360,15,2021-03-23 15:00:00+00:00,E0_RESTING_H,0.4,14.794,14.2766,0.5174000000000003,2021-03-23 15:00:00+00:00,,2021-03-23 15:00:00+00:00,14.794,1.0,2021-03-23 20:50:00+00:00,14.242,REFERENCE_INVALIDATION,-0.0373124239556577,-18.656211977828853,-0.0378124239556577,-18.906211977828853,False,False,False,2021-03-23 20:45:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,FAIL,FAIL,0.016264949402023943,0.024226020204946203,0.8019580001494655,-0.0012507420460707852,0.0013114181117825918,,,0.016263545524255685,0.023080747521422532,0.7883933096806918,-1.754714332502516e-05,0.0020514022799871245,,,0.016264247463139814,2.0,-0.0006341445946979052,0.0016814101958848582,0.0,2.0,,
external,,360,15,2021-03-24 15:00:00+00:00,E0_RESTING_H,0.4,14.9,14.6066,0.2934000000000001,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,14.9,1.0,2021-03-24 15:30:00+00:00,14.8448,FAILED_BREAK,-0.0037046979865772,-1.8523489932886217,-0.0042046979865772,-2.102348993288622,False,False,True,2021-03-24 15:25:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,15.0,3.0,0.0,0.8527607361963171,0.1472392638036828,0.6066802999318303,0.9410361281526908,0.3132242672119937,0.8725289706884743,0.2820312500000036,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,,FAIL,FAIL,0.0052517627263406474,0.020759997681533145,0.4503953898143517,-0.003791951767218471,-0.00573533946346827,0.0005697207219832467,-0.010717607245523175,0.006790765026684298,0.02018848774829646,0.4777362826773923,-0.0009791765646546269,-0.0053417632433617745,0.0018906771059881144,-0.008562754314377141,0.006021263876512473,2.0,-0.002385564165936549,-0.005538551353415022,0.0,0.0,0.0012301989139856806,2.0
external,,360,15,2021-03-26 15:00:00+00:00,E0_RESTING_H,0.4,14.2851,13.4163,0.8688000000000002,2021-03-26 16:50:00+00:00,,2021-03-26 16:50:00+00:00,14.2851,1.0,2021-03-26 23:15:00+00:00,14.63262,TARGET,0.0243274460801814,12.163723040090725,0.0238274460801814,11.913723040090725,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,110.0,22.0,0.0,0.9871086556169424,0.0128913443830577,0.5482274401473297,0.9871086556169424,0.4302486187845294,1.0828729281767946,0.2727465986394547,0.6363636363636364,0.2727272727272727,0.1818181818181818,0.2272727272727272,0.1363636363636363,1.0,0.2532228360957649,0.6443435489973476,0.8333333333333334,0.4469383057090249,0.5000832639467109,0.75,WIN,WIN,0.000705462150784486,0.019639402534353177,0.8169857371672645,0.0015379303968818814,0.007057350518972605,0.007452217802486949,0.0038441101754365103,0.010647579257802908,0.023532916294310417,0.8173598553345407,-0.0021292858702773865,0.005685882503989159,0.01176949779017944,0.007439467312348569,0.005676520704293697,2.0,-0.00029567773669775255,0.006371616511480882,1.0,2.0,0.009610857796333194,2.0
external,,360,15,2021-03-27 15:00:00+00:00,E0_RESTING_H,0.4,16.2284,15.3948,0.8336000000000006,2021-03-27 16:55:00+00:00,2021-03-27 17:15:00+00:00,2021-03-27 16:55:00+00:00,16.2284,1.0,2021-03-27 17:25:00+00:00,16.2137,FAILED_BREAK,-0.00090581942767,-0.4529097138350479,-0.00140581942767,-0.702909713835048,False,False,True,2021-03-27 17:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,115.0,23.0,0.0,0.931621880998078,0.0683781190019219,0.2336852207293673,0.931621880998078,0.6885796545105538,1.2118522072936602,0.5585032666798655,0.6521739130434783,0.3478260869565217,0.0869565217391304,0.0869565217391304,0.0,0.0,0.2563579654510547,0.2404494382022493,0.6666666666666666,0.2642754318618018,0.4349461017798964,0.5833333333333334,FAIL,FAIL,-0.005315296935000213,0.020740619843617417,0.5753127370891181,-0.0018586461013269107,0.006113467983406062,0.02493407874543596,0.016040398632146013,-0.007171145435551085,0.020658209185917938,0.3982733812949682,-0.0018276545495543584,0.0006484042711401017,0.014838153553488054,0.0023839581926543563,-0.006243221185275649,0.0,-0.0018431503254406345,0.003380936127273082,0.0,2.0,0.019886116149462008,2.0
external,,360,15,2021-03-28 15:00:00+00:00,E0_RESTING_H,0.4,19.2854,17.58,1.705400000000001,2021-03-28 17:10:00+00:00,2021-03-28 17:10:00+00:00,2021-03-28 17:10:00+00:00,19.2854,1.0,2021-03-28 17:25:00+00:00,19.2782,FAILED_BREAK,-0.0003733394173831,-0.186669708691578,-0.0008733394173831,-0.436669708691578,False,False,True,2021-03-28 17:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,130.0,26.0,0.0,0.9077049372581218,0.0922950627418781,0.555764043626129,0.9286384425941124,0.3265509557874976,1.2998709980063297,-0.0333814507398059,0.4615384615384615,0.3846153846153846,0.0769230769230769,0.2692307692307692,0.0384615384615384,1.0,0.3209217778820216,0.9330107927056172,0.8333333333333334,0.3283687111528078,0.5042958129418139,0.6666666666666666,FAIL,FAIL,-0.00888529987310005,0.023079898322398356,0.4032957906094035,0.001163668921843053,0.004984813485840567,0.005950408189223655,-0.007712900420599245,-0.011178607760499948,0.025690468072097943,0.3940503432494281,0.0028120854826823027,0.004737152982870585,0.0019752854169852174,-0.013383502170766892,-0.010031953816799999,0.0,0.001987877202262678,0.004860983234355576,2.0,2.0,0.003962846803104436,2.0
external,,360,15,2021-03-29 15:00:00+00:00,E0_RESTING_H,0.4,18.78,18.0762,0.7038000000000011,2021-03-29 17:45:00+00:00,2021-03-29 17:45:00+00:00,2021-03-29 17:45:00+00:00,18.78,1.0,2021-03-29 19:45:00+00:00,18.7633,FAILED_BREAK,-0.0008892438764643,-0.4446219382321925,-0.0013892438764643,-0.6946219382321925,False,False,True,2021-03-29 19:40:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,165.0,33.0,0.0,0.9138959931798796,0.0861040068201204,-0.0522875816993456,0.9138959931798796,0.9305200341005972,2.8590508667235017,0.1038664148692969,0.6666666666666666,0.1515151515151515,0.0303030303030303,0.0909090909090909,0.0,0.0,0.2809036658141478,0.3214990138067026,0.6666666666666666,0.5934924694515478,0.6536912751677838,0.8333333333333334,FAIL,FAIL,0.017417932420367377,0.025842946217251243,0.7825508445822339,0.0025488064460137405,0.0013014812440370616,-0.004479460827928272,-0.010042723462137415,0.026509310194029467,0.03043246727767032,0.8519064284398605,-2.802690582959233e-05,0.0036512776658828017,0.026267552341713518,0.021663067316223916,0.021963621307198422,2.0,0.001260389770092074,0.0024763794549599316,1.0,2.0,0.010894045756892623,1.0
external,,360,15,2021-03-31 15:00:00+00:00,E0_RESTING_H,0.4,19.75,18.5035,1.246500000000001,2021-03-31 19:15:00+00:00,2021-03-31 19:15:00+00:00,2021-03-31 19:15:00+00:00,19.75,1.0,2021-03-31 19:35:00+00:00,19.7121,FAILED_BREAK,-0.0019189873417722,-0.9594936708861024,-0.0024189873417722,-1.2094936708861024,False,False,True,2021-03-31 19:30:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,255.0,51.0,0.0,0.9634175691937422,0.0365824308062577,0.413156839149619,0.9634175691937422,0.4776574408343341,1.769193742478952,0.073867501020269,0.5294117647058824,0.3333333333333333,0.1764705882352941,0.2549019607843137,0.0588235294117647,2.0,0.1408744484556752,0.4152823920265837,0.5,0.4016847172081841,0.8059103908484201,0.6666666666666666,FAIL,FAIL,0.01021723093694904,0.026237258294930347,0.8421025264375732,-0.00046210563349557976,0.007001373656803533,0.016313171138993887,0.012119990367184919,0.013634003248295556,0.03000773901006081,0.8853977479113666,0.0023763869085664524,0.009679354196129308,0.043676594817015024,0.04009407061813941,0.011925617092622298,2.0,0.0009571406375354363,0.008340363926466421,1.0,2.0,0.029994882978004456,2.0
external,,360,15,2021-04-02 15:00:00+00:00,E0_RESTING_H,0.4,19.5016,18.9602,0.5413999999999994,2021-04-02 15:30:00+00:00,2021-04-02 15:30:00+00:00,2021-04-02 15:30:00+00:00,19.5016,1.0,2021-04-02 16:25:00+00:00,19.71816,TARGET,0.0111047298683184,5.552364934159226,0.0106047298683184,5.302364934159226,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,30.0,6.0,0.0,0.9534540081270814,0.0465459918729186,0.6680827484299952,0.9534540081270814,0.2755818248984126,0.7271887698559412,0.115062230124461,0.5,0.6666666666666666,0.1666666666666666,0.5,0.3333333333333333,1.0,0.3313631326191379,0.115062230124461,0.5,,,,WIN,WIN,-0.0023975269136453647,0.012281420162861727,0.533397260273969,0.0023843978522712916,-0.0022585382565830647,0.0030377964736929552,-0.002703579792572852,0.040116150775341364,0.04580148991055705,0.9364143594062535,0.03192373332537213,0.03288477628590769,0.0005834305717620225,-0.0023269342641069057,0.018859311930848,1.0,0.01715406558882171,0.015313119014662313,2.0,1.0,0.0018106135227274889,2.0
external,,360,15,2021-04-03 15:00:00+00:00,E0_RESTING_H,0.4,22.8573,21.3215,1.5357999999999985,2021-04-03 21:45:00+00:00,2021-04-03 21:50:00+00:00,2021-04-03 21:45:00+00:00,22.8573,1.0,2021-04-03 22:05:00+00:00,22.705,FAILED_BREAK,-0.0066630791913305,-3.3315395956652893,-0.0071630791913305,-3.58153959566529,False,False,True,2021-04-03 22:00:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,405.0,81.0,0.0,0.8521291834874329,0.1478708165125669,-0.534900377653341,0.8680166688370878,1.3370230498762872,6.464513608542792,0.0848089281037849,0.4938271604938271,0.0246913580246913,0.0,0.0123456790123456,0.0,0.0,0.5614012241177251,0.9207248018120018,0.6666666666666666,0.7838911316577692,0.4892217756667887,0.6666666666666666,FAIL,FAIL,0.0021768388942984274,0.015199709935127004,0.3797170335162013,-0.004709332966859714,-0.0019019520069224471,-0.02011481059357967,-0.029266998949506462,-0.0033573347048403424,0.02574504379237688,0.40107646622123394,-0.012238290320753742,-0.007078638358439138,-0.018287030400336413,-0.03323608300785852,-0.0005902479052709575,1.0,-0.008473811643806728,-0.004490295182680792,0.0,0.0,-0.01920092049695804,0.0
external,,360,15,2021-04-04 15:00:00+00:00,E0_RESTING_H,0.4,25.0326,23.3189,1.7136999999999991,2021-04-04 16:00:00+00:00,2021-04-04 16:00:00+00:00,2021-04-04 16:00:00+00:00,25.0326,1.0,2021-04-04 16:10:00+00:00,24.9894,FAILED_BREAK,-0.0017257496224921,-0.8628748112460838,-0.0022257496224921,-1.1128748112460838,False,False,True,2021-04-04 16:05:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,60.0,12.0,0.0,0.834451771021766,0.1655482289782341,0.6975549979576355,0.9551263348310683,0.2288615276886264,0.7235222034195034,0.0052423582546971,0.4166666666666667,0.4166666666666667,0.0833333333333333,0.25,0.1666666666666666,1.0,0.2285114080644223,0.0953415399468981,0.5,0.25885510882885,0.0052423582546971,0.4166666666666667,FAIL,FAIL,0.011789352619698601,0.022830508573646786,0.8612801204819268,0.0001335969508946544,0.00618889465490402,-0.0036136844142925506,-0.006759322731011763,0.023142108928273508,0.02817866780423049,0.8811022282701103,0.0017862201756448925,0.00871730406614124,-0.0035181395081316236,-0.00684558500372634,0.017465730773986055,2.0,0.0009599085632697735,0.00745309936052263,2.0,2.0,-0.003565911961212087,0.0
external,,360,15,2021-04-06 15:00:00+00:00,E0_RESTING_H,0.4,23.5388,21.6509,1.8878999999999984,2021-04-06 17:00:00+00:00,2021-04-06 17:00:00+00:00,2021-04-06 17:00:00+00:00,23.5388,1.0,2021-04-06 17:15:00+00:00,23.4261,FAILED_BREAK,-0.0047878396519787,-2.3939198259893546,-0.0052878396519787,-2.6439198259893546,False,False,True,2021-04-06 17:10:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,120.0,24.0,0.0,0.9372318449070408,0.0627681550929591,0.2770273849250491,0.9372318449070408,0.5979130250542946,1.1251655278351649,0.4811223048677146,0.625,0.125,0.0416666666666666,0.0416666666666666,0.0,0.0,0.2026590391440226,0.4883103962858513,0.6666666666666666,0.3756025213199851,0.6075890791300291,0.6666666666666666,FAIL,FAIL,-0.009682688517795746,0.027867276259923343,0.3183254881827908,-0.00844929839853703,-0.009313010704745439,0.002122081663687103,-0.016574163210368087,-0.004667176740627332,0.0437725805211776,0.412139172428932,-0.01152110936980566,-0.015183129645663929,0.012414482281497552,-0.012983606557376959,-0.007174932629211539,0.0,-0.009985203884171345,-0.012248070175204684,0.0,0.0,0.0072682819725923276,2.0
external,,360,15,2021-04-11 15:00:00+00:00,E0_RESTING_H,0.4,27.1634,25.9129,1.2504999999999988,2021-04-11 15:00:00+00:00,2021-04-11 15:00:00+00:00,2021-04-11 15:00:00+00:00,27.1634,1.0,2021-04-11 15:35:00+00:00,27.6636,TARGET,0.0184144841956455,9.207242097822752,0.0179144841956455,8.957242097822753,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,WIN,WIN,-0.006607518716862493,0.013987528496714535,0.4218158285796489,0.003947396764534705,-0.002919739016882472,,,-0.0016676992737588714,0.018375336546761968,0.4436262061960438,0.006287270507583376,-0.0029078693924646792,,,-0.004137608995310682,0.0,0.0051173336360590405,-0.0029138042046735757,2.0,0.0,,
