i,period,date,win,pnl,reason,mfe_r,mae_r,pre_range_pos2h,pre_taker2h,pre_taker6h,pre_close_vs_ema7,pre_close_vs_ema20,pre_ema_spread,pre_ret2h,pre_ret6h,cp120_alive,cp120_progress_r,cp120_mfe_r,cp120_mae_r,cp120_taker,cp120_tail30_taker,cp120_close_vs_ema7_r,cp120_close_vs_ema20_r,cp120_above7,cp120_above20,cp120_green_frac,cp120_last3_slope_r,cp240_alive,cp240_progress_r,cp240_mfe_r,cp240_mae_r,cp240_taker,cp240_tail30_taker,cp240_close_vs_ema7_r,cp240_close_vs_ema20_r,cp240_above7,cp240_above20,cp240_green_frac,cp240_last3_slope_r,cp360_alive,cp360_progress_r,cp360_mfe_r,cp360_mae_r,cp360_taker,cp360_tail30_taker,cp360_close_vs_ema7_r,cp360_close_vs_ema20_r,cp360_above7,cp360_above20,cp360_green_frac,cp360_last3_slope_r
33,D,2024-07-21,False,-7.746752069613234,SL,0.20221598764535204,1.0265938632048373,0.6575837163493076,0.06868976087802925,-0.06372335648630478,-0.00011291689889403322,-9.55083855069816e-06,0.00010337773343627177,0.0010541310541309912,-0.007176965895283938,True,-0.0074894810238986965,0.04087116787329251,0.29968623354211954,0.02226158422914226,-0.2603894873327418,-0.08299970467851026,-0.10372239669139852,0.0,0.0,0.5,-0.029797435216522547,True,-0.14144419876568495,0.04964455992987179,0.29968623354211954,0.022535039491500708,-0.15782486544785834,0.02846894446043421,0.03439801284894311,1.0,1.0,0.5833333333333334,0.031562812886443845,True,-0.5247986346034184,0.20221598764535204,0.6607862114802465,0.03656317035164025,0.08591051077504352,0.039555113150426174,0.22134301759085023,1.0,1.0,0.5416666666666666,-0.03915928649639996
34,D,2024-07-28,False,-7.750000000000006,SL,0.06553692878681032,1.0014000299900356,0.5060103033772138,0.02777764023871976,-0.029214349467698963,0.0002193791781550658,-0.00033064911972746636,-0.0005499076595920638,-0.0015431412485659157,-0.011177809977230502,True,-0.1850516840339481,0.06553692878681032,0.31739810333159774,0.028821134478902888,-0.18113389340107722,-0.024493277211696488,0.018646796406951438,0.0,1.0,0.4583333333333333,-0.021050291851425183,True,-0.6423255301969252,0.06553692878681032,0.7823073198386694,0.05135804153722123,-0.004661932753077025,0.0002384689746781632,0.11399394880000951,1.0,1.0,0.5625,-0.01463445982618388,True,-0.37805687884300593,0.06553692878681032,0.7823073198386694,-0.009450006348013962,-0.024978332335636733,-0.04457833982324244,-0.10110692841152386,0.0,0.0,0.5138888888888888,-0.05175084344330909
35,D,2024-08-04,True,11.75000000000001,TP,1.8024492923988429,0.6134792721870705,0.6437786100707416,-0.018413257022207308,-0.00013398294490263307,0.00041970488678066964,0.0007851715723936614,0.0003653133618100046,-0.004018825805369164,-0.005121901923054839,True,-0.28727346687990835,0.07503323405979748,0.3229024553800094,0.08760830031310407,0.2856527024932165,0.10167018001240789,0.1615507234069716,1.0,1.0,0.5416666666666666,0.06872147616326288,True,-0.5750188408922671,0.07503323405979748,0.6134792721870705,0.10032159053323553,0.14923559752567717,0.07725166172128134,0.16294017875203728,1.0,1.0,0.5625,0.04618791058870115,True,1.156880335205073,1.5204847807590174,0.6134792721870705,-0.060898912913893155,-0.12509584388937467,-0.3121927021580825,-0.8236350925601233,0.0,0.0,0.4722222222222222,-0.11083918773456819
36,D,2024-08-11,True,11.75000000000001,TP,1.798369369552244,0.9028595881261607,0.5017291066282379,0.01494213571111147,-0.0021255203657691846,-0.00014979518113156232,0.0004695026857421958,0.0006193906486082756,0.0022098145229010324,0.0037180754533248095,True,0.25945984287279694,0.36877363458674506,0.9028595881261607,-0.021644041270857728,-0.11306254736735155,-0.05558223915033292,-0.11431283423704983,0.0,0.0,0.4166666666666667,-0.04567379877909381,True,0.882210131206881,1.2110848151360272,0.9028595881261607,-0.05014744931717896,0.0001513444245562212,0.05824588576549708,-0.06653778292563844,1.0,0.0,0.4375,0.11188039087905491,True,1.065371980716902,1.2670833423747576,0.9028595881261607,-0.02557143358774483,-0.020089665726030215,-0.08307486341141423,-0.12579755284611702,0.0,0.0,0.4861111111111111,-0.014057963608889572
37,D,2024-08-18,True,11.716524105054496,TP,1.798410887034902,0.6874059051075821,0.9472231804070271,-0.003250799387364278,-0.05162688069615273,0.0009425969426939407,0.001691789791382181,0.0007484873268222003,0.0018820250656861326,-0.007125993487943405,True,-0.1873219992152762,0.06846529300392439,0.6005076486026122,0.017135272534604118,-0.15237373335551763,-0.11340525542065581,-0.06356378413196234,0.0,0.0,0.4583333333333333,-0.052545915434831766,True,-0.3219783884275446,0.06846529300392439,0.6874059051075821,0.02971057112904707,0.07219582390361157,-0.05849098695703032,-0.020782536620697227,0.0,0.0,0.4375,-0.015141362875869617,True,-0.12137029214331907,0.06846529300392439,0.6874059051075821,-0.008275321230648003,-0.15368993910707685,-0.03547130077902194,-0.10277420702295029,0.0,0.0,0.4166666666666667,-0.03357432637692355
38,D,2024-08-25,False,-7.734413776197084,SL,0.199499920200035,1.0955172088519418,0.6040319513122938,0.011972081431579573,-0.025109098160467358,-0.00010958366923030649,-9.310182145005896e-05,1.6483654119658908e-05,-0.0008957729832991257,-0.003133642278121962,True,0.06851173730118962,0.199499920200035,0.0544293899929414,-0.0034847434480718142,-0.08910894245420586,0.02555831347234821,0.013806748387880572,1.0,1.0,0.375,0.01648528752353205,True,0.009388231538826857,0.199499920200035,0.08628231842825304,0.01188985412661614,0.21565076214331325,0.017761998717248848,0.029010530828139328,1.0,1.0,0.3958333333333333,-0.0063705856870606556,True,-0.2374999050000413,0.199499920200035,0.3664763239976982,0.07121919272475008,0.16697750502228215,-0.00964338550699503,0.04181921107122249,0.0,1.0,0.4305555555555556,0.0018999992400011172
39,D,2024-09-01,True,5.567777387066816,TIMEOUT,1.3670422555951807,0.7119909485604322,0.2913746630727724,-0.005610634678524962,-0.06957004574733094,-0.0003325417815271958,-0.0005621191507354517,-0.0002296537386715647,0.0007582152884397786,-0.005231307177367084,True,0.37796141357568763,0.4281517441446701,0.20002503380790934,-0.041965564744600004,-0.07415606427485211,-0.10077753946523073,-0.19825165310087345,0.0,0.0,0.4583333333333333,-0.062032303429385365,True,0.27316302162970285,0.4994490107964441,0.20002503380790934,-0.023926357185234393,-0.11221877100196931,-0.011447582478594866,-0.060971393067353406,0.0,0.0,0.4583333333333333,0.05141747801565528,True,0.4415276513134209,1.3302278321949492,0.20002503380790934,-0.027789846745561064,0.1000830709011915,-0.02460195403559367,-0.04364100057018578,0.0,0.0,0.4583333333333333,-0.04957675684564382
40,D,2024-09-08,False,-7.775843393449373,SL,1.1271264296653767,1.027701102807889,0.7651607651607742,0.06356381490269514,-0.03183743554916285,0.0007606632699375115,0.0011190270181082873,0.00035809136122488816,0.003458753853553098,0.002686434701592244,True,-0.15490938129114618,0.06164894937073427,0.3203122007730462,-0.040712117573805884,-0.1677922034865289,0.021003374361759444,0.05936592683239031,1.0,1.0,0.5416666666666666,0.02308556401968226,True,0.3781572787996401,0.510899271912795,0.3203122007730462,-0.10772456181062307,-0.13694734842856926,-0.14411880777907637,-0.30378414179129043,0.0,0.0,0.4791666666666667,-0.01849468481121851,True,0.4535788657957467,0.5840910032933664,0.3203122007730462,-0.0762381586621037,0.0801580316530035,-0.06778870607728114,-0.12449272735380403,0.0,0.0,0.4722222222222222,-0.050827591236510025
41,D,2024-09-15,True,11.76384044280592,TP,1.8833213932985537,0.3893696494388405,0.19671261930009984,-0.04966330140573416,-0.07915206606471703,-0.00044161487264471333,-0.000924214313009375,-0.0004828126576149616,-0.001551498784409855,-0.0026278938809275454,True,0.10076263155352404,0.23019562226219067,0.04865633566162954,-0.07942837097962308,0.05917954217112764,-0.011499593643834618,-0.03947348214439999,0.0,0.0,0.3333333333333333,-0.010349880690858971,True,-0.048537371515746025,0.23019562226219067,0.06804749143875442,0.03311991447134943,0.23402419988734602,0.09023562893485858,0.12077006826373614,1.0,1.0,0.4375,0.06120705305111,True,-0.23852311247321964,0.26065044360540357,0.364981999535084,0.03133529380788347,0.1493174617980273,0.1105024996991436,0.15862867067217845,1.0,1.0,0.4722222222222222,0.053355419423559876
42,D,2024-09-22,False,-7.722479837704294,SL,0.7485355823112494,1.0213281619902663,0.9291536050156557,0.12448895212740907,0.044589004662968,0.0005677682733613576,0.0008764795403679582,0.00030853609000347504,0.002357957709503422,0.0010519123512306994,True,0.4149712558708266,0.5376485506391867,0.0001133801245588119,-0.14470365091228454,0.05582831034632907,-0.0077668934965032955,-0.07055094996852704,0.0,0.0,0.375,0.006519357161905004,True,0.2769876442875423,0.5430907966178273,0.0001133801245588119,-0.08174520392983897,-0.1354292178480695,-0.016889769820568494,-0.006019013678653413,0.0,0.0,0.4375,-0.013322164635197182,True,0.409529009892186,0.6396906627385727,0.0001133801245588119,-0.08709519683198319,0.022821692135803096,0.056306377981152345,0.04001590188995596,1.0,1.0,0.4583333333333333,0.01859434042700027
43,D,2024-09-29,True,8.314167261394882,TIMEOUT,1.331412640256118,0.5748563458625336,0.7494318181818265,0.11850115686318019,-0.029134873197600997,0.0001923357876210119,0.0004536882700094669,0.0002613022246191754,0.0008399908975531556,-0.003906434064104958,True,-0.019728668676737598,0.09798935436678662,0.12022498094166334,0.014085131213973812,0.3137318015076025,0.041122615695570505,0.03094700655112018,1.0,1.0,0.4166666666666667,0.02114564488004147,True,-0.07531773511394922,0.09798935436678662,0.22410023646062577,0.036095366721649036,0.009113771275734761,-0.049471382249866025,-0.0471403878282785,0.0,0.0,0.4166666666666667,-0.03400742887923623,True,-0.1466025379569683,0.09798935436678662,0.3280844901490625,0.02182881868440556,-0.070804564222674,-0.00013290763306583742,-0.02088583406121122,0.0,0.0,0.4583333333333333,0.009101347151974344
44,D,2024-10-06,False,-7.728854171615975,SL,0.023632148206077983,1.0218310326764537,0.4534515516149328,-0.027536475806135496,-0.002115529664438176,-0.00013367302763600541,6.586903485850115e-05,0.0001995687394522605,0.00047632810771802703,0.0004601739619041201,True,-0.03308500748852186,0.023632148206077983,0.2054267712352826,0.10659346665789204,-0.15026719784928966,-0.0024884703287193183,-0.010431360512613048,0.0,0.0,0.5,0.005936856744455385,True,-0.26479533867981453,0.023632148206077983,0.30871655071159787,0.11198629352436296,0.18179814456902,0.06701210722794203,0.1130091788517719,1.0,1.0,0.5416666666666666,0.04144271843943983,True,-0.8278168598431382,0.023632148206077983,0.9088578363742407,0.11153532838293856,0.171169307568787,0.17212635868866866,0.3425018712425652,1.0,1.0,0.5694444444444444,0.04985806877623745
45,D,2024-10-13,True,0.9220432701156257,TIMEOUT,0.8711037249382761,0.3783846139669343,0.378212974296196,-0.05819211974364458,0.020761652310526513,-0.00041132984231539993,-0.0005401882009709036,-0.000128911383754704,-0.0008418392516701401,-0.0008529693997229026,True,0.1317406443095811,0.15381118402984267,0.0653014938114855,-0.05362463040653709,-0.29003171311493636,-0.05677298943610306,-0.09657204812776479,0.0,0.0,0.4166666666666667,-0.030318550698188805,True,0.16837318961847114,0.34084194330874507,0.0653014938114855,-0.011121969878921445,-0.055244381082972804,-0.011757382151874765,-0.0078124982853374925,0.0,0.0,0.4791666666666667,-0.02866894850260572,True,0.6412970742427875,0.7003414562779213,0.0653014938114855,-0.05499137089299222,-0.20844246796301746,-0.17320864847131245,-0.326488447299703,0.0,0.0,0.4722222222222222,-0.08686008802277151
46,D,2024-10-20,False,-7.699830489139026,SL,0.2052809329637124,1.0996372012091709,0.243636363636346,0.05739401023742996,0.05107792626017216,-4.8061500179552574e-05,0.0001373037559777579,0.00018537416551778207,-0.0001155288295612289,0.0032383210618522895,True,0.02413226234839908,0.04513046465155966,0.07553084709045953,-0.10258672590388207,-0.285352989594589,-0.02424497081593424,-0.038058510796832944,0.0,0.0,0.4166666666666667,-0.016192643567111926,True,0.14009248402255656,0.14646507278122586,0.07553084709045953,-0.12076248548684698,-0.2407169223080431,-0.09429996689073818,-0.1306620174638673,0.0,0.0,0.3958333333333333,-0.060278421536923296,True,-0.2600225150873722,0.2052809329637124,0.39259325500134207,0.025157612514045358,0.008307715517216652,-0.007182712700853118,0.0678545412890395,0.0,1.0,0.4305555555555556,-0.0041265123929061275
47,D,2024-10-27,False,-7.699576654611487,SL,0.1912458513789025,1.041168353754848,0.5040577096483058,0.018005134424970093,0.027077694260408736,0.00019063152772780256,0.00021732810329511132,2.6691487328367458e-05,0.00043030156844192646,0.0024647188624100647,True,0.13681679306539105,0.1643502424857097,0.00010630675452625939,-0.05197968730915781,-0.1651745863491707,-0.0078065579722706524,-0.034076676728096125,0.0,0.0,0.4583333333333333,0.00217928846763375,True,-0.194009826996387,0.1912458513789025,0.3214716256641413,0.08219337902041213,0.03955026628574543,0.019541574541521403,0.12029304125511191,1.0,1.0,0.4791666666666667,-0.018337915154453082,True,-0.5079336730897189,0.1912458513789025,0.6027592981202907,0.08960746306497791,0.0303223727819264,0.01093449491134419,0.061262819024632265,1.0,1.0,0.5138888888888888,0.00924868764312011
48,D,2024-11-03,False,-6.655213148658573,TIMEOUT,1.063818466686739,0.9198477415687879,0.437621359223308,-0.005240057643572382,-0.007878139871584144,1.1543855534146275e-05,0.0002301384068057466,0.0002185920278767739,-0.0014890240985642178,0.003904692082111527,True,0.03567970144227209,0.2947226800421746,0.10088383419496313,-0.012601986204133886,-0.09391051834338238,-0.03159929046612061,0.006698424039996986,0.0,1.0,0.375,-0.04345203406638864,True,-0.003129798372136783,0.2947226800421746,0.11423764058271502,0.004958257810435018,-0.010856598456849387,-0.009729370100598964,0.027712252572682186,0.0,1.0,0.4583333333333333,-0.03166312686470627,True,0.7285127344192939,0.9546928301118394,0.11423764058271502,-0.051428435215495005,0.07031387495427177,-0.016638704781524183,-0.20344381653871915,0.0,0.0,0.4166666666666667,0.026081653101077254
49,D,2024-11-10,False,-7.678931410576727,SL,0.016420340507345657,1.2845758689201998,0.9064340734028343,-0.016266024219448894,0.07912846532714068,0.0011443888720206186,0.001810541229323226,0.000665390891370965,0.002245777141432148,0.027789353429530372,True,-0.38353223899282146,0.016420340507345657,0.6585278316651534,0.02511698244088012,0.05715687794007418,0.060044938515223044,0.15480533707344446,1.0,1.0,0.5416666666666666,-0.0021202088017703517,True,-0.484400044966463,0.016420340507345657,0.9291927850828234,0.0021639207089503287,0.06064328345583747,0.0868698494141792,0.0696647627297534,1.0,1.0,0.5625,0.04984746225441892,True,-0.3396845165391595,0.016420340507345657,0.9291927850828234,-0.013131939677369808,-0.07679592360099352,0.026396182326407898,-0.07883893698327839,1.0,0.0,0.5138888888888888,0.09771004818377763
50,D,2024-11-17,True,11.75000000000001,TP,1.8144096194462414,0.3849579731331249,0.8898509581263224,0.04950124052503635,-0.0029069378552509795,0.0018114253573273675,0.00335635983962268,0.0015421410089671017,0.003846751760476108,0.01088281598692542,True,-0.0666831622504947,0.08072585171264857,0.3849579731331249,-0.023043563315845117,-0.19354031109662995,-0.0068847710431188935,-0.017035888006579545,0.0,0.0,0.5416666666666666,-0.006354513108580602,True,-0.0701349965316979,0.37985867249043115,0.3849579731331249,-0.024217669055487945,0.12872368264983347,0.05425755424193213,0.12142404329220012,1.0,1.0,0.5208333333333334,-0.029144464442420862,True,0.5444484070804635,0.8733140731440523,0.3849579731331249,-0.07073854671326163,0.00949444384481457,0.0005876210867577264,-0.11548717843744084,1.0,0.0,0.4861111111111111,0.010943883686989777
51,D,2024-11-24,True,3.1542166717734283,TIMEOUT,1.6853869613818104,0.21252936289665023,0.22446827210405765,-0.04550453009375677,-0.07015500679223108,-0.00045473898304648763,-0.0013684965193219156,-0.0009141732464879038,-0.002869335500914394,-0.003254179447073846,True,0.28713299199565173,0.4610868198459921,0.1012425834894724,-0.06794269311066392,-0.07696004994605565,-0.022455675737149364,-0.11700190027716781,0.0,0.0,0.4166666666666667,0.046909306296878985,True,0.8472060904510407,1.2283032630972286,0.1012425834894724,-0.07442002594808672,-0.07382604804036685,0.010471114305473808,-0.17372277156157173,1.0,0.0,0.375,0.10702891374641058,True,0.7472008354441855,1.2283032630972286,0.1012425834894724,-0.04733457450787215,0.15116941979024223,0.07703541696903381,0.0396412703983178,1.0,1.0,0.4166666666666667,0.08002603921399973
52,D,2024-12-01,False,-3.9466591692490307,TIMEOUT,0.3788432173160954,0.8576569069297697,0.8304298642534003,0.09616754654528026,0.04069630773147814,0.00039677102167923195,0.0026555819234497235,0.002257915026518509,0.007346052935983227,0.013095115128713308,True,0.17103116121552114,0.3788432173160954,0.047005983663092214,-0.1339482268406612,-0.03790053578281716,0.020513310540680254,-0.0062157616492990765,1.0,0.0,0.4583333333333333,0.002537881747072178,True,0.19846970879977555,0.3788432173160954,0.07084000354860644,-0.08764284361625552,-0.21195344949885586,-0.0751114461347727,-0.1133584337534537,0.0,0.0,0.4375,-0.03266143465793213,True,-0.17868158735160186,0.3788432173160954,0.28041754260367735,-0.010174793651301361,0.05104840656419096,0.046472867236849576,0.09219926722403571,1.0,1.0,0.4861111111111111,-0.014712357954022998
53,D,2024-12-08,False,-7.750000000000006,SL,0.2344781724694814,1.0367959794674704,0.039616750995804244,-0.17215104101298362,-0.11668621436595161,-0.0024049972050447233,-0.004452313493815807,-0.0020522519489724056,-0.007127145712985228,-0.011886161048352828,True,-0.19271783353997612,0.2344781724694814,0.32117234758739194,-0.04808512199929427,-0.21233436111388793,-0.0215865131316265,-0.0067745555888716015,0.0,0.0,0.5416666666666666,-0.026505914605516257,True,-0.6863409071730426,0.2344781724694814,0.8968014753877159,-0.008768883727080068,0.11574512824228367,0.0657220651840865,0.17846988755064264,1.0,1.0,0.5208333333333334,-0.029859724208659018,False,,,,,,,,,,,
54,D,2024-12-15,False,-7.699652609206941,SL,0.06627242281189874,1.0780127296293898,0.9805577376276625,0.10428464645821567,0.04216492632875091,0.0008247664487932571,0.0014762863751338617,0.000650983017389084,0.0025456926761926457,0.0018167490705005562,True,-0.18956995362470355,0.06627242281189874,0.3209939126047453,0.089640298472768,0.022894940879579107,0.008369529043991289,0.051985404411917076,1.0,1.0,0.5416666666666666,0.014361360123084562,True,-0.6769454774115311,0.06627242281189874,0.9823170324189746,0.1312356605893068,0.14671018522538826,-0.002644146078756293,0.1291356183558769,0.0,1.0,0.5833333333333334,0.009247314810959728,True,-0.7045473110139604,0.06627242281189874,0.9823170324189746,0.08072641715207851,0.04022144443723663,0.07932832850042283,0.1143139293179488,1.0,1.0,0.5555555555555556,0.07264746559824058
55,D,2024-12-22,True,11.846863419791195,TP,1.9543647504097443,0.6043320654079024,0.5839299920445643,-0.0894715938527324,-0.06506965107494589,-3.711591013444426e-05,0.00037226397740841577,0.0004093950826138393,-0.0021135353117567313,-0.0019215773067717823,True,-0.3437254270366452,0.15247079666139537,0.6043320654079024,0.054894161593782353,-0.02301362420053399,-0.06407033782703163,0.009201415349419888,0.0,1.0,0.5416666666666666,-0.02919889771015293,True,-0.3276641829223254,0.15247079666139537,0.6043320654079024,-0.029091239734392316,-0.0864970030243426,-0.061805102755885244,-0.07791940306239864,0.0,0.0,0.4791666666666667,-0.04511211192481286,True,0.8701197502676442,0.9356969958220138,0.6043320654079024,-0.05835795946629241,-0.02930766623576342,-0.3076974648069188,-0.6770119092846131,0.0,0.0,0.4305555555555556,-0.238698213219899
56,D,2024-12-29,True,5.710316441273837,TIMEOUT,1.5977546401739364,0.1219912334575587,0.21180694056643973,0.08432351142535777,0.003314595256116659,-0.00010378701591273742,-0.0002392227925878121,-0.00013544983460911375,-0.000653697806644149,-0.00026389413114158433,True,-0.03132410366490923,0.05769043552673286,0.1219912334575587,0.014802714589464916,0.03601423890537214,-0.004519415804887001,0.0033422786853698483,0.0,1.0,0.5,-0.007549334336508093,True,0.17141871597916739,0.1778788428740923,0.1219912334575587,-0.034193471325929536,-0.09407427005662605,-0.046374156288077534,-0.09914800164481255,0.0,0.0,0.4791666666666667,-0.0320001634562329,True,0.3909127948972881,0.8739199569244849,0.1219912334575587,-0.012298061117193226,-0.0010931790825735588,0.058956865993363215,-0.05914067430284886,1.0,0.0,0.4861111111111111,0.10084558553989233
57,D,2025-01-05,False,-7.658068585517747,SL,0.437292899207377,1.0398210348325776,0.15829040790755483,-0.18210021093531847,-0.14537579304436876,-0.00015804480163295054,-0.0015967713401963124,-0.0014389539577560617,-0.005963649074460675,-0.0037629015586253534,True,0.09645415258856854,0.2134258047058151,0.05520010549353582,-0.04244226366787951,0.15043446959060414,0.016915372009857724,-0.013063770877651062,1.0,0.0,0.4583333333333333,0.004965088853917967,True,0.07732395729848074,0.22291788633830142,0.06870806781668547,0.005185348617199326,0.06004730604531594,-0.02596098904604295,0.0023057956595184947,0.0,1.0,0.5,-0.04351754348432014,True,0.010806369858514955,0.437292899207377,0.11835895635584467,-0.01530248748937224,0.08709631643705018,0.0874248294428107,0.10537973802387285,1.0,1.0,0.5,-0.010769861852243922
58,D,2025-01-12,False,-7.6900201623006295,SL,0.3657801549736352,1.0805726959416235,0.21726365237815248,-0.06723375379342322,-0.08664138592791304,-0.00029337298386500343,-0.0011614850463005366,-0.0008683668178000037,-0.0019178575972180756,-0.0046509415011153354,True,0.12974156088050937,0.3657801549736352,0.040819274709780196,-0.10973742039110812,0.013499021790289278,0.022044893366070437,0.012269480055520405,1.0,1.0,0.5833333333333334,-0.0072837367511852345,True,-0.11297379190122747,0.3657801549736352,0.33292746733547063,-0.014774485026521011,-0.18044719273795395,-0.03926092200825673,0.0038302306369443683,0.0,1.0,0.5416666666666666,-0.03877072374850118,True,-0.4723048049597445,0.3657801549736352,0.6119856316153051,-0.0171096933521665,0.033265995609006005,-0.01822221311462543,0.045753680799890235,0.0,1.0,0.5138888888888888,-7.587225782375362e-05
59,D,2025-01-19,False,-7.699749744764567,SL,0.6531728686164758,1.0012398518088408,0.08086614173228117,-0.13459497133983256,-0.029650847211833753,-0.0016727294345217913,-0.0037754422154767653,-0.0021062359438142053,-0.0107963696307104,-0.004136460269666409,True,-0.2772632631443831,0.6531728686164758,0.71487813961481,0.025892810251858522,0.12369805916854348,-0.009830457434055275,0.04032772921643993,0.0,1.0,0.4166666666666667,-0.09160017501858783,True,-0.35347132510906865,0.6531728686164758,0.71487813961481,0.005037689421392377,0.04257708171518737,0.11013344130980254,0.14261721425387222,1.0,1.0,0.5,0.05667718073405864,True,-0.49193193320288103,0.6531728686164758,0.9096396767902685,0.026207481872214222,-0.05973159257335736,0.010326397249674608,0.05065741650919378,1.0,1.0,0.4861111111111111,-0.006704120352370556
60,D,2025-01-26,True,11.836547361904772,TP,1.8673469387755095,0.16122448979592552,0.4516806722689041,0.025557365757906236,0.026188857769934293,4.0665647436100016e-05,7.131255810355341e-05,3.064566444144212e-05,0.0003248674093205839,0.003305173901452463,True,0.22823129251701,0.4365306122448961,0.0034013605442195782,-0.07045122080595856,0.08371082347734515,0.07269506570561912,0.028493752149162863,1.0,1.0,0.5,0.07156462585033815,True,0.09911564625849792,0.4365306122448961,0.0034013605442195782,-0.044211127294668695,0.21429378386885012,0.0738798573550906,0.09582862996158704,1.0,1.0,0.5416666666666666,0.053979591836733704,True,0.07312925170068128,0.4365306122448961,0.013877551020399384,-0.04331819363969491,0.030305802334405163,-6.32341400511446e-05,0.024777742688957587,0.0,1.0,0.5138888888888888,-0.0053061224489815715
61,D,2025-02-02,True,11.745715860129232,TP,1.947887303577359,0.030280266414796562,0.5225806451612964,-0.08997366253333183,-0.07722575857985292,-0.0002450788454982922,-0.00041372919836868416,-0.00016869169563638042,-0.0044468744668390014,-0.00616923668395053,True,0.29478519408076315,0.4166936898358707,0.030280266414796562,-6.193697000234089e-05,0.015406003607177476,-0.028248524638991537,-0.06900337086442253,0.0,0.0,0.5,-0.049751265149618154,True,1.186657154511114,1.20412378572911,0.030280266414796562,-0.12716202745454086,-0.2647267552223109,-0.2474908921686574,-0.45983073279573117,0.0,0.0,0.4166666666666667,-0.11356889519405745,True,0.446616033479817,1.20412378572911,0.030280266414796562,-0.0439682866499419,-0.21689584519657545,-0.035575918090748254,0.07692129932301839,0.0,1.0,0.4861111111111111,-0.04624362199518361
62,D,2025-02-09,True,5.805944460148311,TIMEOUT,1.7535416078373929,0.04387350649726063,0.36835378323106427,0.03868219456089972,-0.007121483037591192,-0.0006431439569841713,-0.0004575711649387193,0.00018569221887387855,0.0007064499395135204,0.0035505626809282376,True,0.22172315699618494,0.3155800710633039,0.009348884773742658,-0.17057273702727715,0.03250697528057023,-0.03704601010027072,-0.07457784791394964,0.0,0.0,0.4166666666666667,-0.029739759437737056,True,0.3967755033895998,0.5319294596462283,0.009348884773742658,-0.08440548894858979,0.08776441351576847,0.013286133174258577,-0.05093413791431736,1.0,0.0,0.4583333333333333,0.04460963915660291,True,0.7008719049670376,1.0295551373667682,0.009348884773742658,-0.0635117723986115,0.027437012850324738,0.04036080703214864,-0.005706330243810636,1.0,0.0,0.4583333333333333,0.03603369367518085
63,D,2025-02-16,True,4.09951627841965,TIMEOUT,0.823941324022153,0.17261361130768307,0.12357414448669299,-0.06120869795465578,-0.07200487017336343,-0.00032281896950536737,-0.0012202136889944981,-0.0008976845090773455,-0.0033096305631298284,-0.0036347893350787697,True,-0.014562204959069267,0.08038631323361736,0.17261361130768307,0.07389259314490682,-0.06608194363145581,-0.043965919089529654,-0.054096366169669494,0.0,0.0,0.4583333333333333,-0.037471936498193546,True,0.024638074046900993,0.08038631323361736,0.17261361130768307,0.05746565882200105,-0.048931424569162774,-0.02612132796209199,-0.06053110047290636,0.0,0.0,0.4583333333333333,-0.006067585399609703,True,0.14731361885355382,0.3609661714095079,0.17261361130768307,0.018877855968831847,0.12825809682427547,0.03282453551752987,0.017492522952800016,1.0,1.0,0.4583333333333333,-0.007097236255302117
64,D,2025-02-23,True,1.9918075758504448,TIMEOUT,0.8412906395143804,0.11524732491232013,0.27616501145913713,-0.00829689204458084,-0.05198761443469713,0.00016390290621037806,-7.28624388950383e-05,-0.0002367265449367828,0.00017342018880994736,-0.00044314234624664994,True,0.12459170260791558,0.20809780804631473,0.07742484376348026,-0.13704725636795878,-0.25044502106083777,0.011605072858356102,-0.027054387845377406,1.0,0.0,0.375,0.02517790656868545,True,0.46202756383767474,0.5167589189118653,0.07742484376348026,-0.15217015600348116,0.05185930921194015,-0.043765203834954046,-0.1528249755224444,0.0,0.0,0.3541666666666667,0.007601577093637487,True,0.5742342579125393,0.6213269550292237,0.07742484376348026,-0.09055772827507091,-0.24914297948668818,-0.1349702301063587,-0.20220273848729564,0.0,0.0,0.4027777777777778,-0.07427297033442004
65,D,2025-03-02,False,-7.750000000000006,SL,0.5656365069436817,1.3289873956247984,0.07363991584009683,-0.09976467937761524,-0.021370983434459978,-0.0012367995893797223,-0.002430915665510347,-0.0011955947872724915,-0.006202132939959304,-0.0004642298100855369,True,-0.21371824400287906,0.07385115607900465,0.31615963319147383,0.03478098624723458,0.13021500104863515,0.05998724950218026,0.07008182229788812,1.0,1.0,0.5416666666666666,0.036675517691602905,True,-0.20796685600124995,0.07385115607900465,0.4017636256216571,0.017933363887634224,0.1378926736871604,0.0453530860543402,0.04065763541719455,1.0,1.0,0.5416666666666666,0.013044814815309974,True,0.5145408425233287,0.5656365069436817,0.4017636256216571,-0.008750040658833114,-0.034321891261350324,-0.12262511768852878,-0.28744464814565,0.0,0.0,0.5277777777777778,-0.02313058218049956
