signal_ts,friday_wib,entry_ts,signal_ret,body_ratio,upper_ratio,lower_ratio,close_pos,range_open,prior1h_ret,top_vs_global,top_pos_chg15,global_chg15,taker_log,oi_chg15,oi_chg60,cont_pnl,cont_win,cont_reason,rev_pnl,rev_win,rev_reason,period,cont_leaf,rev_leaf
2023-12-01 11:00:00+00:00,2023-12-01,2023-12-01 11:15:00+00:00,0.0009575238278118903,0.46946564885498904,0.18829516539434998,0.342239185750661,0.81170483460565,0.0020396036007047412,-0.0030707064435682163,0.6758159799769181,-0.0006003702339849593,-0.0008876831623586545,0.5012524528390749,0.00018125851519812386,0.002034822753383736,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 11:15:00+00:00,2023-12-01,2023-12-01 11:30:00+00:00,0.001065487285444311,0.6323076923076699,0.16923076923076924,0.19846153846156084,0.8307692307692308,0.0016850772154228637,-0.0017158296282109298,0.6655051972873024,-0.002718021483239935,0.007592761206375753,0.3119853726845641,0.00032462915832454087,0.0013294736828193265,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 11:30:00+00:00,2023-12-01,2023-12-01 11:45:00+00:00,-0.0010099676033469285,0.4446978335233899,0.48574686431014774,0.06955530216646234,0.06955530216646234,0.0022711322772696976,0.00044562009850279694,0.6614235034881812,-0.0011265823227606941,0.002955111476360406,0.3876967890032288,0.0013654159663190057,0.0027995862401972715,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 11:45:00+00:00,2023-12-01,2023-12-01 12:00:00+00:00,5.184570717542414e-05,0.04140786749482152,0.5341614906832579,0.4244306418219206,0.46583850931674214,0.0012520738282870932,0.0010120144276928311,0.6762914575646499,0.0002653556080337016,-0.014602598468434924,-1.222094277553851,-0.0018594539669294363,1.1849672912234155e-05,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 12:00:00+00:00,2023-12-01,2023-12-01 12:15:00+00:00,-0.000982425216444649,0.4215795328142474,0.5773081201334885,0.0011123470522641067,0.0011123470522641067,0.002330343719218245,0.0001088821946502172,0.6744014208953324,0.0003554718370372967,0.002245508506354854,-1.33508552429878,0.001089770539678625,0.0009203616973927353,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 12:15:00+00:00,2023-12-01,2023-12-01 12:30:00+00:00,-1.037880026266702e-05,0.0035492457852836336,0.1588287488908777,0.8376220053238387,0.8376220053238387,0.002924226973982867,-0.0019396607535931976,0.6944157128855278,-0.0006204930734273195,-0.020634785063622818,-0.6067566262408361,-0.0036051975390059,-0.0030094649999377054,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 12:30:00+00:00,2023-12-01,2023-12-01 12:45:00+00:00,-0.004379899168908796,0.8393833913475727,0.0566882148185059,0.10392839383392147,0.10392839383392147,0.005217995988552027,-0.0009435894245400922,0.6871969224904764,-0.00037374680254148585,0.006845043592509925,-0.6360845846437208,0.0017622284373395303,-0.002612652528917181,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,5
2023-12-01 12:45:00+00:00,2023-12-01,2023-12-01 13:00:00+00:00,-0.0003909202262124545,0.11432926829268546,0.37347560975610583,0.5121951219512086,0.5121951219512086,0.003419248911938628,-0.00536575250142568,0.692212233831373,-0.0014200091336679377,-0.006435320474564521,-0.24446664368179002,-0.001356984872060707,-0.0021101834340484515,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2023-12-01 13:00:00+00:00,2023-12-01,2023-12-01 13:15:00+00:00,-0.0005422866245524682,0.20194174757277314,0.5834951456310539,0.21456310679617302,0.21456310679617302,0.0026853616504284848,-0.004774248120788527,0.6636912602070089,-0.003388792626537379,0.02513218099782677,-0.18394152823943305,0.00019717228334670267,-0.003002781690380374,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2023-12-01 13:15:00+00:00,2023-12-01,2023-12-01 13:30:00+00:00,0.001666871004009307,0.6167953667953193,0.2644787644787822,0.11872586872589849,0.7355212355212177,0.002702470047188845,-0.005303621979413253,0.6539009170986014,0.0030102278478743028,0.012800570956281787,0.6664468121510889,0.0024262602409059753,0.0030286760895315012,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 13:30:00+00:00,2023-12-01,2023-12-01 13:45:00+00:00,0.00032813183608015883,0.16935483870975235,0.3037634408601895,0.5268817204300581,0.6962365591398104,0.0019375403654243177,0.0007375380822445265,0.6493466341519416,0.0014628418787563657,0.006017124825416109,-0.026363410846745348,-0.002147183337100955,-0.0008807356849089842,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 13:45:00+00:00,2023-12-01,2023-12-01 14:00:00+00:00,-0.0013121002194642628,0.35543018335681054,0.13399153737659086,0.5105782792665986,0.5105782792665986,0.00369158355396912,0.0014521847950776934,0.6536448641391096,0.0040493498623579705,-0.00024888012481000255,0.24579310266581017,0.0006592109302374638,0.0011354601173891865,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2023-12-01 14:00:00+00:00,2023-12-01,2023-12-01 14:15:00+00:00,-0.002875293590154704,0.7488119484046214,0.1765105227426985,0.07467752885268013,0.07467752885268013,0.0038398073058004524,0.0006782260736188928,0.6463418441083799,-0.002718492418137902,0.0045845276125918155,-0.6514400035293513,-0.003776119816990331,-0.002837831982947847,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2023-12-01 14:15:00+00:00,2023-12-01,2023-12-01 14:30:00+00:00,0.0024548313643268926,0.678958785249454,0.02096890817065361,0.3000723065798925,0.9790310918293464,0.003615582296979771,-0.003856851184399601,0.6391021924412248,0.004517966519742789,0.011757618186897911,0.8304302966605002,-0.00269603732587953,-0.007960129549733352,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 14:30:00+00:00,2023-12-01,2023-12-01 14:45:00+00:00,-0.0016690572434476802,0.46989720998530066,0.3215859030837115,0.20851688693098785,0.20851688693098785,0.0035519624462121363,-0.0017390489380868512,0.6297973373209916,-0.00041280509203467375,0.008892050028198484,0.6379491568401737,-0.00048632234152634624,-0.006299268554158743,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,2
2023-12-01 14:45:00+00:00,2023-12-01,2023-12-01 15:00:00+00:00,0.0009064548992971933,0.34254689042444314,0.2843040473840285,0.3731490621915284,0.7156959526159715,0.0026462213630783654,-0.0020932554423338523,0.622987195763471,-0.000536043266795988,0.006274098290724617,0.22967545987532015,-0.002842883223941328,-0.009801362708337535,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 15:00:00+00:00,2023-12-01,2023-12-01 15:15:00+00:00,0.0009995902462960338,0.3896236012207709,0.6103763987792291,0.0,0.3896236012207709,0.002565527968952751,0.001691459046822219,0.6143508345836306,0.00310234839883633,0.011738709578676731,-0.16361940538754197,-0.0007079479408353961,-0.006733190832182601,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 15:15:00+00:00,2023-12-01,2023-12-01 15:30:00+00:00,-0.0008369422666273385,0.24117205108938497,0.45003756574003634,0.30879038317057866,0.30879038317057866,0.0034703120152059065,0.0002321032729168948,0.6054816442800302,-0.0025452394369972764,0.006323950866603201,0.1206200829846446,0.0007892553571515748,-0.0032478981491514958,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,2
2023-12-01 15:30:00+00:00,2023-12-01,2023-12-01 15:45:00+00:00,0.001758785446441813,0.6740000000000146,0.18699999999997088,0.13900000000001456,0.8130000000000291,0.0026094739561451806,0.0010684151406703535,0.6038169029084771,0.0010211040260111326,0.0026858453975641683,-0.31770955183863575,-0.002078649901093854,-0.004840225708719004,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 15:45:00+00:00,2023-12-01,2023-12-01 16:00:00+00:00,0.00032040261323507124,0.2479838709677715,0.7520161290322285,0.0,0.2479838709677715,0.0012920300501184142,0.0019182737102545477,0.5879042064606116,-0.0017628637498064148,0.014149832698059084,0.040308275389175016,0.0012900205516679364,-0.0007073219331097391,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 16:00:00+00:00,2023-12-01,2023-12-01 16:15:00+00:00,0.001971282296999499,0.7271853986551216,0.09606147934678329,0.17675312199809523,0.9039385206532167,0.0027108386673402153,0.0012358554518434595,0.5793661915122906,-0.004070724558943639,0.004467290389377321,0.08103014000173397,-0.0004623876091827128,-0.0004617616014570558,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 16:15:00+00:00,2023-12-01,2023-12-01 16:30:00+00:00,0.007869615953385312,0.9022646007151497,0.0002979737783031741,0.09743742550654717,0.9997020262216968,0.00872207105005311,0.004052523628848226,0.5585599160346792,-0.008492953262554032,0.012313322215057376,0.31122633813928496,0.004268714416021169,0.003017697457412538,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,5,5
2023-12-01 16:30:00+00:00,2023-12-01,2023-12-01 16:45:00+00:00,-0.001263537906137202,0.15878159429682512,0.6772521062864582,0.16396629941671673,0.16396629941671673,0.007957710159876187,0.010177315033095047,0.6074947383384794,0.0011350293692067859,-0.04779979293459341,-0.20794726448218606,-0.0009738435190165262,0.004122503839489866,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,5,5
2023-12-01 16:45:00+00:00,2023-12-01,2023-12-01 17:00:00+00:00,0.0015233275670651913,0.26048565121412803,0.30242825607064017,0.4370860927152318,0.6975717439293598,0.005848028710851772,0.008580393995026192,0.627985404533019,-0.00497709966102286,-0.02546776585556243,-0.48533615801573826,0.004908974863333526,0.007741458151155456,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,5
2023-12-07 17:00:00+00:00,2023-12-08,2023-12-07 17:15:00+00:00,-0.0016540496763965962,0.45992366412214314,0.04071246819339235,0.4993638676844645,0.4993638676844645,0.003596356972746028,0.0014387796948780451,0.2820246700792528,0.0012139632447541182,-0.007950588017637629,-0.28250444618875586,-0.003667987792198346,0.0010696580985580795,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-07 17:15:00+00:00,2023-12-08,2023-12-07 17:30:00+00:00,-0.0006530900324711597,0.21558245083207736,0.6240544629349608,0.16036308623296186,0.16036308623296186,0.0030294211330767666,-0.0008128368693645083,0.2808428701739285,0.00020873717055600038,0.00139053707588032,-0.5565487585820607,0.0010876295621677912,0.00012805061257026296,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-07 17:30:00+00:00,2023-12-08,2023-12-07 17:45:00+00:00,-0.0054436806068304255,0.6738575078058252,0.000283848992352597,0.32585864320182223,0.32585864320182223,0.00807838533187197,-0.0015522688767801718,0.2923481020981697,0.002511437344444284,-0.008993794579796884,-0.4001064116030653,-0.0034527350676150093,-0.0044279939533176105,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,5,5
2023-12-07 17:45:00+00:00,2023-12-08,2023-12-07 18:00:00+00:00,0.001754559895971619,0.364638236703435,0.047436511739311536,0.5879252515572535,0.9525634882606885,0.004811782526796743,-0.007739470613804422,0.29303216930059967,0.012374724238145812,0.011690657035715799,0.3770536993588752,0.00012838813054116827,-0.005904705167104396,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,5
2023-12-07 18:00:00+00:00,2023-12-08,2023-12-07 18:15:00+00:00,2.7618714440791337e-05,0.01072386058978688,0.16711349419122487,0.8221626452189883,0.8328865058087751,0.0025754451216142716,-0.004349360428611226,0.2896841632514945,-0.0036546849495210088,-0.0003066789004158299,-0.1503995142543526,0.0012011149397821441,-0.0010356024351239057,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
