partition,mode,depth,depth_name,opportunities,n,exec_rate,wr,pf,exp,net,max_ls,median_actual_f,median_mae_r,median_mfe_r,tp_rate
august,BLIND_LIMIT,0.65,F65,3,1,0.3333333333333333,0.0,0.0,-5.537209344193039,-5.537209344193039,1,0.6500000000000006,1.083363970588239,0.1271139705882284,0.0
august,BLIND_LIMIT,0.675,F67.5,3,1,0.3333333333333333,0.0,0.0,-5.679712543102166,-5.679712543102166,1,0.6750000000000049,1.1083639705882433,0.20643382352939965,0.0
august,BLIND_LIMIT,0.7,F70,3,1,0.3333333333333333,0.0,0.0,-5.822133693750498,-5.822133693750498,1,0.699999999999999,1.1333639705882375,0.18143382352940565,0.0
august,BLIND_LIMIT,0.725,F72.5,3,1,0.3333333333333333,0.0,0.0,-5.964472866978532,-5.964472866978532,1,0.7250000000000034,1.1583639705882418,0.15643382352940122,0.0
august,BLIND_LIMIT,0.75,F75,3,2,0.6666666666666666,0.5,0.8054273022597641,-0.5941014782277101,-1.1882029564554202,1,0.7499999999999978,0.5916819852941179,0.3286923192568385,0.5
august,BLIND_LIMIT,0.775,F77.5,3,2,0.6666666666666666,0.5,0.7257083435643804,-0.8570113290470749,-1.7140226580941498,1,0.7750000000000011,0.6135721768869155,0.3036923192568352,0.5
august,BLIND_LIMIT,0.8,F80,3,2,0.6666666666666666,0.5,0.6496356171102953,-1.1195892505147964,-2.239178501029593,1,0.7999999999999992,0.6385721768869135,0.27869231925683713,0.5
august,BLIND_NEXT_OPEN,0.65,F65,3,1,0.3333333333333333,0.0,0.0,-4.541066861914899,-4.541066861914899,1,0.4756433823529372,0.9090073529411756,0.3014705882352917,0.0
august,BLIND_NEXT_OPEN,0.675,F67.5,3,1,0.3333333333333333,0.0,0.0,-6.368019029998662,-6.368019029998662,1,0.7959558823529386,1.229319852941177,0.08547794117646602,0.0
august,BLIND_NEXT_OPEN,0.7,F70,3,1,0.3333333333333333,0.0,0.0,-6.368019029998662,-6.368019029998662,1,0.7959558823529386,1.229319852941177,0.08547794117646602,0.0
august,BLIND_NEXT_OPEN,0.725,F72.5,3,1,0.3333333333333333,0.0,0.0,-6.132871459925404,-6.132871459925404,1,0.7545955882352873,1.1879595588235257,0.12683823529411728,0.0
august,BLIND_NEXT_OPEN,0.75,F75,3,2,0.6666666666666666,0.5,0.7603038570493219,-0.7350128170782066,-1.4700256341564133,1,0.7606263614610798,0.599198538347994,0.3180659577957566,0.5
august,BLIND_NEXT_OPEN,0.775,F77.5,3,2,0.6666666666666666,0.5,0.7603038570493219,-0.7350128170782066,-1.4700256341564133,1,0.7606263614610798,0.599198538347994,0.3180659577957566,0.5
august,BLIND_NEXT_OPEN,0.8,F80,3,2,0.6666666666666666,0.5,0.7603038570493219,-0.7350128170782066,-1.4700256341564133,1,0.7606263614610798,0.599198538347994,0.3180659577957566,0.5
august,SAME_BAR_REJECTION_NEXT_OPEN,0.65,F65,3,0,0.0,,,,0.0,0,,,,
august,SAME_BAR_REJECTION_NEXT_OPEN,0.675,F67.5,3,1,0.3333333333333333,0.0,0.0,-6.368019029998662,-6.368019029998662,1,0.7959558823529386,1.229319852941177,0.08547794117646602,0.0
