partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,range,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,filled,fill_bar_start,entry_px,h2_after_fill,minutes_fill_to_h2,terminal
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,107134.72,108135.0,106958.2,1176.800000000003,,,,2025-06-26 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,107193.56,108135.0,106958.2,1176.800000000003,,,,2025-06-26 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,107252.4,108135.0,106958.2,1176.800000000003,,,,2025-06-26 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,F05,0.05,108021.66,109041.2,107968.0,1073.199999999997,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:30:00+00:00,108021.66,True,5.0,H2_ARRIVAL
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,F10,0.1,108075.32,109041.2,107968.0,1073.199999999997,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:10:00+00:00,108075.32,True,25.0,H2_ARRIVAL
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,F15,0.15,108128.98,109041.2,107968.0,1073.199999999997,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:10:00+00:00,108128.98,True,25.0,H2_ARRIVAL
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,F20,0.2,108182.64,109041.2,107968.0,1073.199999999997,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:10:00+00:00,108182.64,True,25.0,H2_ARRIVAL
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,F25,0.25,108236.3,109041.2,107968.0,1073.199999999997,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 13:55:00+00:00,108236.3,True,40.0,H2_ARRIVAL
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,108571.425,109738.5,108510.0,1228.5,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108571.425,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,108632.85,109738.5,108510.0,1228.5,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108632.85,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,108694.275,109738.5,108510.0,1228.5,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108694.275,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,108755.7,109738.5,108510.0,1228.5,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108755.7,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,108817.125,109738.5,108510.0,1228.5,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108817.125,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,117793.265,118615.3,117750.0,865.3000000000029,,,,2025-07-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,117836.53,118615.3,117750.0,865.3000000000029,,,,2025-07-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,117879.795,118615.3,117750.0,865.3000000000029,,,,2025-07-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,117923.06,118615.3,117750.0,865.3000000000029,,,,2025-07-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,117966.325,118615.3,117750.0,865.3000000000029,,,,2025-07-23 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,F05,0.05,114150.62000000001,115956.0,114055.6,1900.3999999999942,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 18:00:00+00:00,114150.62000000001,True,10.0,H2_ARRIVAL
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,F10,0.1,114245.64,115956.0,114055.6,1900.3999999999942,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 18:00:00+00:00,114245.64,True,10.0,H2_ARRIVAL
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,F15,0.15,114340.66,115956.0,114055.6,1900.3999999999942,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 17:55:00+00:00,114340.66,True,15.0,H2_ARRIVAL
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,F20,0.2,114435.68000000001,115956.0,114055.6,1900.3999999999942,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 17:35:00+00:00,114435.68000000001,True,35.0,H2_ARRIVAL
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,F25,0.25,114530.70000000001,115956.0,114055.6,1900.3999999999942,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 17:05:00+00:00,114530.70000000001,True,65.0,H2_ARRIVAL
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,114145.37999999999,114715.0,114115.4,599.6000000000058,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,114175.36,114715.0,114115.4,599.6000000000058,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,114205.34,114715.0,114115.4,599.6000000000058,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,114235.31999999999,114715.0,114115.4,599.6000000000058,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,114265.29999999999,114715.0,114115.4,599.6000000000058,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,113698.77,114372.7,113663.3,709.3999999999942,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,113734.24,114372.7,113663.3,709.3999999999942,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,113769.71,114372.7,113663.3,709.3999999999942,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,113805.18000000001,114372.7,113663.3,709.3999999999942,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,113840.65,114372.7,113663.3,709.3999999999942,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,True,2025-08-06 14:25:00+00:00,113840.65,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,F05,0.05,117642.0,122050.0,117410.0,4640.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,True,2025-08-14 16:40:00+00:00,117642.0,True,100.0,H2_ARRIVAL
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,F10,0.1,117874.0,122050.0,117410.0,4640.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,True,2025-08-14 16:50:00+00:00,117874.0,True,90.0,H2_ARRIVAL
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,F15,0.15,118106.0,122050.0,117410.0,4640.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,F20,0.2,118338.0,122050.0,117410.0,4640.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,F25,0.25,118570.0,122050.0,117410.0,4640.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,F05,0.05,112954.745,113947.4,112902.5,1044.8999999999942,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,F10,0.1,113006.99,113947.4,112902.5,1044.8999999999942,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 15:05:00+00:00,113006.99,True,5.0,H2_ARRIVAL
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,F15,0.15,113059.235,113947.4,112902.5,1044.8999999999942,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 14:50:00+00:00,113059.235,True,20.0,H2_ARRIVAL
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,F20,0.2,113111.48,113947.4,112902.5,1044.8999999999942,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 14:50:00+00:00,113111.48,True,20.0,H2_ARRIVAL
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,F25,0.25,113163.725,113947.4,112902.5,1044.8999999999942,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 14:50:00+00:00,113163.725,True,20.0,H2_ARRIVAL
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,F05,0.05,110403.25,111111.0,110366.0,745.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,F10,0.1,110440.5,111111.0,110366.0,745.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,F15,0.15,110477.75,111111.0,110366.0,745.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,F20,0.2,110515.0,111111.0,110366.0,745.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,F25,0.25,110552.25,111111.0,110366.0,745.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,116086.33,117156.6,116030.0,1126.6000000000058,,,,2025-09-17 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,116142.66,117156.6,116030.0,1126.6000000000058,,,,2025-09-17 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,116198.99,117156.6,116030.0,1126.6000000000058,,,,2025-09-17 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,116255.32,117156.6,116030.0,1126.6000000000058,,,,2025-09-17 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,116311.65,117156.6,116030.0,1126.6000000000058,,,,2025-09-17 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,110075.745,112100.1,109969.2,2130.9000000000087,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,110182.29,112100.1,109969.2,2130.9000000000087,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,110288.83499999999,112100.1,109969.2,2130.9000000000087,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,110395.38,112100.1,109969.2,2130.9000000000087,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,110501.925,112100.1,109969.2,2130.9000000000087,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,True,2025-10-14 13:45:00+00:00,110501.925,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,F05,0.05,111399.11,113477.9,111289.7,2188.199999999997,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,F10,0.1,111508.51999999999,113477.9,111289.7,2188.199999999997,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,F15,0.15,111617.93,113477.9,111289.7,2188.199999999997,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,F20,0.2,111727.34,113477.9,111289.7,2188.199999999997,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,F25,0.25,111836.75,113477.9,111289.7,2188.199999999997,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,F05,0.05,110579.25499999999,111650.0,110522.9,1127.1000000000058,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,F10,0.1,110635.61,111650.0,110522.9,1127.1000000000058,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110635.61,True,5.0,H2_ARRIVAL
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,F15,0.15,110691.965,111650.0,110522.9,1127.1000000000058,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,H2_ARRIVAL
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,F20,0.2,110748.31999999999,111650.0,110522.9,1127.1000000000058,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110748.31999999999,True,5.0,H2_ARRIVAL
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,F25,0.25,110804.67499999999,111650.0,110522.9,1127.1000000000058,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110804.67499999999,True,5.0,H2_ARRIVAL
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,F05,0.05,112712.35,113593.0,112666.0,927.0,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,F10,0.1,112758.7,113593.0,112666.0,927.0,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,F15,0.15,112805.05,113593.0,112666.0,927.0,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,F20,0.2,112851.4,113593.0,112666.0,927.0,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,F25,0.25,112897.75,113593.0,112666.0,927.0,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,F05,0.05,102391.8,103585.0,102329.0,1256.0,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,F10,0.1,102454.6,103585.0,102329.0,1256.0,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,F15,0.15,102517.4,103585.0,102329.0,1256.0,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,F20,0.2,102580.2,103585.0,102329.0,1256.0,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,F25,0.25,102643.0,103585.0,102329.0,1256.0,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,F05,0.05,104225.21,105464.2,104160.0,1304.199999999997,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,F10,0.1,104290.42,105464.2,104160.0,1304.199999999997,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,F15,0.15,104355.63,105464.2,104160.0,1304.199999999997,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,F20,0.2,104420.84,105464.2,104160.0,1304.199999999997,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,H2_ARRIVAL,F25,0.25,104486.05,105464.2,104160.0,1304.199999999997,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,,2025-11-11 20:00:00+00:00,False,,,False,,H2_ARRIVAL
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,91082.95499999999,91920.0,91038.9,881.1000000000058,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,91127.01,91920.0,91038.9,881.1000000000058,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,91171.065,91920.0,91038.9,881.1000000000058,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,91215.12,91920.0,91038.9,881.1000000000058,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,True,2025-11-19 14:35:00+00:00,91215.12,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,91259.17499999999,91920.0,91038.9,881.1000000000058,2025-11-19 14:35:00+00:00,,2025-11-19 15:05:00+00:00,2025-11-19 20:00:00+00:00,True,2025-11-19 14:35:00+00:00,91259.17499999999,False,,OPPOSITE_BREAK_BEFORE_H2
reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,H2_ARRIVAL,F05,0.05,92470.45,93600.0,92411.0,1189.0,2025-12-04 14:00:00+00:00,2025-12-04 14:35:00+00:00,,2025-12-04 20:00:00+00:00,True,2025-12-04 14:00:00+00:00,92470.45,True,35.0,H2_ARRIVAL
reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,H2_ARRIVAL,F10,0.1,92529.9,93600.0,92411.0,1189.0,2025-12-04 14:00:00+00:00,2025-12-04 14:35:00+00:00,,2025-12-04 20:00:00+00:00,True,2025-12-04 14:00:00+00:00,92529.9,True,35.0,H2_ARRIVAL
