partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start
development,2024-07-01,2024-07-01 13:50:00+00:00,2024-07-01 13:55:00+00:00,2024-07-01 20:00:00+00:00,63302.7,62580.0,722.6999999999971,1,OPPOSITE_BREAK_BEFORE_H2,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,2024-07-01 14:00:00+00:00,,,2024-07-01 17:25:00+00:00,2024-07-01 17:30:00+00:00,2024-07-01 17:25:00+00:00
development,2024-07-04,2024-07-04 13:30:00+00:00,2024-07-04 13:35:00+00:00,2024-07-04 20:00:00+00:00,58484.5,56769.2,1715.300000000003,1,H2_ARRIVAL,2024-07-04 13:35:00+00:00,2024-07-04 13:40:00+00:00,2024-07-04 13:40:00+00:00,2024-07-04 13:45:00+00:00,2024-07-04 13:50:00+00:00,,,2024-07-04 13:45:00+00:00
development,2024-07-09,2024-07-09 13:50:00+00:00,2024-07-09 13:55:00+00:00,2024-07-09 20:00:00+00:00,57899.9,57000.0,899.9000000000015,1,H2_ARRIVAL,2024-07-09 13:55:00+00:00,2024-07-09 14:00:00+00:00,2024-07-09 14:00:00+00:00,2024-07-09 15:00:00+00:00,2024-07-09 15:05:00+00:00,,,2024-07-09 15:00:00+00:00
development,2024-07-10,2024-07-10 13:35:00+00:00,2024-07-10 13:40:00+00:00,2024-07-10 20:00:00+00:00,59013.9,57715.0,1298.9000000000015,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-07-17,2024-07-17 13:30:00+00:00,2024-07-17 13:35:00+00:00,2024-07-17 20:00:00+00:00,65479.5,64531.0,948.5,1,H2_ARRIVAL,2024-07-17 13:35:00+00:00,2024-07-17 13:40:00+00:00,2024-07-17 13:40:00+00:00,2024-07-17 16:05:00+00:00,2024-07-17 16:10:00+00:00,,,2024-07-17 16:05:00+00:00
development,2024-07-23,2024-07-23 13:30:00+00:00,2024-07-23 13:35:00+00:00,2024-07-23 20:00:00+00:00,67135.5,66290.0,845.5,1,H2_ARRIVAL,2024-07-23 13:35:00+00:00,2024-07-23 13:40:00+00:00,2024-07-23 13:40:00+00:00,2024-07-23 13:40:00+00:00,2024-07-23 13:45:00+00:00,,,2024-07-23 13:40:00+00:00
development,2024-07-25,2024-07-25 13:55:00+00:00,2024-07-25 14:00:00+00:00,2024-07-25 20:00:00+00:00,64474.2,63857.2,617.0,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-07-30,2024-07-30 14:00:00+00:00,2024-07-30 14:05:00+00:00,2024-07-30 20:00:00+00:00,66956.6,66200.0,756.6000000000058,1,H2_ARRIVAL,2024-07-30 14:05:00+00:00,2024-07-30 14:10:00+00:00,2024-07-30 14:10:00+00:00,2024-07-30 14:10:00+00:00,2024-07-30 14:15:00+00:00,,,2024-07-30 14:10:00+00:00
development,2024-08-07,2024-08-07 13:50:00+00:00,2024-08-07 13:55:00+00:00,2024-08-07 20:00:00+00:00,57699.0,56780.9,918.0999999999985,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-08-08,2024-08-08 13:45:00+00:00,2024-08-08 13:50:00+00:00,2024-08-08 20:00:00+00:00,58500.0,56943.7,1556.300000000003,2,OPPOSITE_BREAK_BEFORE_H2,2024-08-08 13:55:00+00:00,2024-08-08 14:00:00+00:00,2024-08-08 14:00:00+00:00,,,2024-08-08 14:45:00+00:00,2024-08-08 14:50:00+00:00,2024-08-08 14:45:00+00:00
development,2024-08-12,2024-08-12 13:55:00+00:00,2024-08-12 14:00:00+00:00,2024-08-12 20:00:00+00:00,59937.8,58086.1,1851.7000000000044,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-08-20,2024-08-20 13:35:00+00:00,2024-08-20 13:40:00+00:00,2024-08-20 20:00:00+00:00,60949.7,60355.0,594.6999999999971,1,H2_ARRIVAL,2024-08-20 13:40:00+00:00,2024-08-20 13:45:00+00:00,2024-08-20 13:45:00+00:00,2024-08-20 14:10:00+00:00,2024-08-20 14:15:00+00:00,,,2024-08-20 14:10:00+00:00
development,2024-08-22,2024-08-22 13:30:00+00:00,2024-08-22 13:35:00+00:00,2024-08-22 20:00:00+00:00,61392.0,60639.0,753.0,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-08-26,2024-08-26 15:15:00+00:00,2024-08-26 15:20:00+00:00,2024-08-26 20:00:00+00:00,64022.2,63074.5,947.6999999999971,1,NO_H2_BY_SESSION_END,2024-08-26 15:20:00+00:00,2024-08-26 15:25:00+00:00,2024-08-26 15:25:00+00:00,,,,,
development,2024-08-28,2024-08-28 15:20:00+00:00,2024-08-28 15:25:00+00:00,2024-08-28 20:00:00+00:00,60197.8,58510.0,1687.800000000003,1,H2_ARRIVAL,2024-08-28 15:25:00+00:00,2024-08-28 15:30:00+00:00,2024-08-28 15:30:00+00:00,2024-08-28 15:30:00+00:00,2024-08-28 15:35:00+00:00,,,2024-08-28 15:30:00+00:00
development,2024-09-04,2024-09-04 13:30:00+00:00,2024-09-04 13:35:00+00:00,2024-09-04 20:00:00+00:00,56871.5,56411.6,459.90000000000146,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-09-12,2024-09-12 13:30:00+00:00,2024-09-12 13:35:00+00:00,2024-09-12 20:00:00+00:00,58317.5,57555.0,762.5,1,H2_ARRIVAL,2024-09-12 13:35:00+00:00,2024-09-12 13:40:00+00:00,2024-09-12 13:40:00+00:00,2024-09-12 13:45:00+00:00,2024-09-12 13:50:00+00:00,,,2024-09-12 13:45:00+00:00
development,2024-09-18,2024-09-18 13:55:00+00:00,2024-09-18 14:00:00+00:00,2024-09-18 20:00:00+00:00,60403.7,59360.1,1043.5999999999985,1,H2_ARRIVAL,2024-09-18 14:00:00+00:00,2024-09-18 14:05:00+00:00,2024-09-18 14:05:00+00:00,2024-09-18 14:05:00+00:00,2024-09-18 14:10:00+00:00,,,2024-09-18 14:05:00+00:00
development,2024-09-20,2024-09-20 13:35:00+00:00,2024-09-20 13:40:00+00:00,2024-09-20 20:00:00+00:00,63673.8,62756.9,916.9000000000015,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-09-23,2024-09-23 13:45:00+00:00,2024-09-23 13:50:00+00:00,2024-09-23 20:00:00+00:00,63668.4,63145.0,523.4000000000015,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-09-25,2024-09-25 13:40:00+00:00,2024-09-25 13:45:00+00:00,2024-09-25 20:00:00+00:00,63888.3,63376.0,512.3000000000029,1,OPPOSITE_BREAK_BEFORE_H2,2024-09-25 13:45:00+00:00,2024-09-25 13:50:00+00:00,2024-09-25 13:50:00+00:00,,,2024-09-25 14:55:00+00:00,2024-09-25 15:00:00+00:00,2024-09-25 14:55:00+00:00
development,2024-10-04,2024-10-04 14:10:00+00:00,2024-10-04 14:15:00+00:00,2024-10-04 20:00:00+00:00,61985.0,61170.2,814.8000000000029,1,H2_ARRIVAL,2024-10-04 14:15:00+00:00,2024-10-04 14:20:00+00:00,2024-10-04 14:20:00+00:00,2024-10-04 14:20:00+00:00,2024-10-04 14:25:00+00:00,,,2024-10-04 14:20:00+00:00
development,2024-10-09,2024-10-09 13:35:00+00:00,2024-10-09 13:40:00+00:00,2024-10-09 20:00:00+00:00,62261.7,61735.0,526.6999999999971,1,H2_ARRIVAL,2024-10-09 13:40:00+00:00,2024-10-09 13:45:00+00:00,2024-10-09 13:45:00+00:00,2024-10-09 14:00:00+00:00,2024-10-09 14:05:00+00:00,,,2024-10-09 14:00:00+00:00
development,2024-10-10,2024-10-10 13:45:00+00:00,2024-10-10 13:50:00+00:00,2024-10-10 20:00:00+00:00,61297.0,60600.0,697.0,1,H2_ARRIVAL,2024-10-10 13:50:00+00:00,2024-10-10 13:55:00+00:00,2024-10-10 13:55:00+00:00,2024-10-10 14:30:00+00:00,2024-10-10 14:35:00+00:00,,,2024-10-10 14:30:00+00:00
development,2024-10-17,2024-10-17 13:35:00+00:00,2024-10-17 13:40:00+00:00,2024-10-17 20:00:00+00:00,67516.7,66766.0,750.6999999999971,1,H2_ARRIVAL,2024-10-17 13:40:00+00:00,2024-10-17 13:45:00+00:00,2024-10-17 13:45:00+00:00,2024-10-17 14:05:00+00:00,2024-10-17 14:10:00+00:00,,,2024-10-17 14:05:00+00:00
development,2024-10-22,2024-10-22 13:50:00+00:00,2024-10-22 13:55:00+00:00,2024-10-22 20:00:00+00:00,67524.6,66740.0,784.6000000000058,1,OPPOSITE_BREAK_BEFORE_H2,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,2024-10-22 14:00:00+00:00,,,2024-10-22 14:50:00+00:00,2024-10-22 14:55:00+00:00,2024-10-22 14:50:00+00:00
development,2024-10-23,2024-10-23 15:25:00+00:00,2024-10-23 15:30:00+00:00,2024-10-23 20:00:00+00:00,67046.8,66095.2,951.6000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-11-12,2024-11-12 13:35:00+00:00,2024-11-12 13:40:00+00:00,2024-11-12 20:00:00+00:00,89590.2,85500.0,4090.199999999997,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
development,2024-11-18,2024-11-18 13:55:00+00:00,2024-11-18 14:00:00+00:00,2024-11-18 20:00:00+00:00,92338.9,89502.0,2836.899999999994,2,OPPOSITE_BREAK_BEFORE_H2,2024-11-18 14:05:00+00:00,2024-11-18 14:10:00+00:00,2024-11-18 14:10:00+00:00,,,2024-11-18 15:50:00+00:00,2024-11-18 15:55:00+00:00,2024-11-18 15:50:00+00:00
development,2024-11-22,2024-11-22 13:40:00+00:00,2024-11-22 13:45:00+00:00,2024-11-22 20:00:00+00:00,99340.0,97600.1,1739.8999999999942,2,H2_ARRIVAL,2024-11-22 13:50:00+00:00,2024-11-22 13:55:00+00:00,2024-11-22 13:55:00+00:00,2024-11-22 14:00:00+00:00,2024-11-22 14:05:00+00:00,,,2024-11-22 14:00:00+00:00
development,2024-12-04,2024-12-04 13:30:00+00:00,2024-12-04 13:35:00+00:00,2024-12-04 20:00:00+00:00,97041.1,95706.5,1334.6000000000058,1,H2_ARRIVAL,2024-12-04 13:35:00+00:00,2024-12-04 13:40:00+00:00,2024-12-04 13:40:00+00:00,2024-12-04 13:40:00+00:00,2024-12-04 13:45:00+00:00,,,2024-12-04 13:40:00+00:00
development,2024-12-23,2024-12-23 13:40:00+00:00,2024-12-23 13:45:00+00:00,2024-12-23 20:00:00+00:00,96499.0,94974.2,1524.800000000003,1,H2_ARRIVAL,2024-12-23 13:45:00+00:00,2024-12-23 13:50:00+00:00,2024-12-23 13:50:00+00:00,2024-12-23 13:50:00+00:00,2024-12-23 13:55:00+00:00,,,2024-12-23 13:50:00+00:00
external,2020-01-02,2020-01-02 13:50:00+00:00,2020-01-02 13:55:00+00:00,2020-01-02 20:00:00+00:00,7175.0,7106.75,68.25,1,H2_ARRIVAL,2020-01-02 13:55:00+00:00,2020-01-02 14:00:00+00:00,2020-01-02 14:00:00+00:00,2020-01-02 16:45:00+00:00,2020-01-02 16:50:00+00:00,,,2020-01-02 16:45:00+00:00
external,2020-01-17,2020-01-17 14:20:00+00:00,2020-01-17 14:25:00+00:00,2020-01-17 20:00:00+00:00,9039.0,8800.0,239.0,3,H2_ARRIVAL,2020-01-17 14:35:00+00:00,2020-01-17 14:40:00+00:00,2020-01-17 14:40:00+00:00,2020-01-17 14:55:00+00:00,2020-01-17 15:00:00+00:00,,,2020-01-17 14:55:00+00:00
external,2020-01-22,2020-01-22 16:35:00+00:00,2020-01-22 16:40:00+00:00,2020-01-22 20:00:00+00:00,8749.0,8616.09,132.90999999999985,1,NO_H2_BY_SESSION_END,2020-01-22 16:40:00+00:00,2020-01-22 16:45:00+00:00,2020-01-22 16:45:00+00:00,,,,,
external,2020-01-23,2020-01-23 13:35:00+00:00,2020-01-23 13:40:00+00:00,2020-01-23 20:00:00+00:00,8625.0,8374.0,251.0,1,H2_ARRIVAL,2020-01-23 13:40:00+00:00,2020-01-23 13:45:00+00:00,2020-01-23 13:45:00+00:00,2020-01-23 13:45:00+00:00,2020-01-23 13:50:00+00:00,,,2020-01-23 13:45:00+00:00
external,2020-02-03,2020-02-03 15:25:00+00:00,2020-02-03 15:30:00+00:00,2020-02-03 20:00:00+00:00,9407.0,9304.0,103.0,2,H2_ARRIVAL,2020-02-03 15:35:00+00:00,2020-02-03 15:40:00+00:00,2020-02-03 15:40:00+00:00,2020-02-03 15:45:00+00:00,2020-02-03 15:50:00+00:00,,,2020-02-03 15:45:00+00:00
external,2020-02-24,2020-02-24 15:45:00+00:00,2020-02-24 15:50:00+00:00,2020-02-24 20:00:00+00:00,9848.2,9702.0,146.20000000000073,4,H2_ARRIVAL,2020-02-24 16:05:00+00:00,2020-02-24 16:10:00+00:00,2020-02-24 16:10:00+00:00,2020-02-24 16:15:00+00:00,2020-02-24 16:20:00+00:00,,,2020-02-24 16:15:00+00:00
external,2020-02-26,2020-02-26 14:00:00+00:00,2020-02-26 14:05:00+00:00,2020-02-26 20:00:00+00:00,9300.0,9016.66,283.34000000000015,1,H2_ARRIVAL,2020-02-26 14:05:00+00:00,2020-02-26 14:10:00+00:00,2020-02-26 14:10:00+00:00,2020-02-26 14:20:00+00:00,2020-02-26 14:25:00+00:00,,,2020-02-26 14:20:00+00:00
external,2020-03-03,2020-03-03 14:05:00+00:00,2020-03-03 14:10:00+00:00,2020-03-03 20:00:00+00:00,8907.0,8737.07,169.9300000000003,1,H2_ARRIVAL,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,2020-03-03 14:15:00+00:00,2020-03-03 14:30:00+00:00,2020-03-03 14:35:00+00:00,,,2020-03-03 14:30:00+00:00
external,2020-03-09,2020-03-09 13:35:00+00:00,2020-03-09 13:40:00+00:00,2020-03-09 20:00:00+00:00,7996.28,7762.06,234.21999999999935,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-03-11,2020-03-11 15:35:00+00:00,2020-03-11 15:40:00+00:00,2020-03-11 20:00:00+00:00,7930.0,7758.18,171.8199999999997,1,H2_ARRIVAL,2020-03-11 15:40:00+00:00,2020-03-11 15:45:00+00:00,2020-03-11 15:45:00+00:00,2020-03-11 15:45:00+00:00,2020-03-11 15:50:00+00:00,,,2020-03-11 15:45:00+00:00
external,2020-03-24,2020-03-24 15:05:00+00:00,2020-03-24 15:10:00+00:00,2020-03-24 20:00:00+00:00,6840.0,6500.68,339.3199999999997,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-03-27,2020-03-27 13:45:00+00:00,2020-03-27 13:50:00+00:00,2020-03-27 20:00:00+00:00,6699.0,6579.0,120.0,1,H2_ARRIVAL,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,2020-03-27 13:55:00+00:00,2020-03-27 14:00:00+00:00,2020-03-27 14:05:00+00:00,,,2020-03-27 14:00:00+00:00
external,2020-04-01,2020-04-01 13:35:00+00:00,2020-04-01 13:40:00+00:00,2020-04-01 20:00:00+00:00,6337.0,6180.0,157.0,1,H2_ARRIVAL,2020-04-01 13:40:00+00:00,2020-04-01 13:45:00+00:00,2020-04-01 13:45:00+00:00,2020-04-01 16:00:00+00:00,2020-04-01 16:05:00+00:00,,,2020-04-01 16:00:00+00:00
external,2020-04-03,2020-04-03 13:55:00+00:00,2020-04-03 14:00:00+00:00,2020-04-03 20:00:00+00:00,7049.11,6835.0,214.10999999999967,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-04-08,2020-04-08 13:55:00+00:00,2020-04-08 14:00:00+00:00,2020-04-08 20:00:00+00:00,7343.46,7210.46,133.0,1,NO_H2_BY_SESSION_END,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,2020-04-08 14:05:00+00:00,,,,,
external,2020-04-17,2020-04-17 13:30:00+00:00,2020-04-17 13:35:00+00:00,2020-04-17 20:00:00+00:00,7122.64,7013.33,109.3100000000004,2,H2_ARRIVAL,2020-04-17 13:40:00+00:00,2020-04-17 13:45:00+00:00,2020-04-17 13:45:00+00:00,2020-04-17 14:35:00+00:00,2020-04-17 14:40:00+00:00,,,2020-04-17 14:35:00+00:00
external,2020-04-27,2020-04-27 13:30:00+00:00,2020-04-27 13:35:00+00:00,2020-04-27 20:00:00+00:00,7738.0,7650.0,88.0,1,H2_ARRIVAL,2020-04-27 13:35:00+00:00,2020-04-27 13:40:00+00:00,2020-04-27 13:40:00+00:00,2020-04-27 14:40:00+00:00,2020-04-27 14:45:00+00:00,,,2020-04-27 14:40:00+00:00
external,2020-04-28,2020-04-28 14:55:00+00:00,2020-04-28 15:00:00+00:00,2020-04-28 20:00:00+00:00,7760.0,7681.05,78.94999999999982,3,NO_H2_BY_SESSION_END,2020-04-28 15:10:00+00:00,2020-04-28 15:15:00+00:00,2020-04-28 15:15:00+00:00,,,,,
external,2020-05-01,2020-05-01 14:00:00+00:00,2020-05-01 14:05:00+00:00,2020-05-01 20:00:00+00:00,9065.0,8755.0,310.0,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-05-11,2020-05-11 16:35:00+00:00,2020-05-11 16:40:00+00:00,2020-05-11 20:00:00+00:00,9164.0,8472.01,691.9899999999998,3,H2_ARRIVAL,2020-05-11 16:50:00+00:00,2020-05-11 16:55:00+00:00,2020-05-11 16:55:00+00:00,2020-05-11 17:55:00+00:00,2020-05-11 18:00:00+00:00,,,2020-05-11 17:55:00+00:00
external,2020-05-15,2020-05-15 15:05:00+00:00,2020-05-15 15:10:00+00:00,2020-05-15 20:00:00+00:00,9700.0,9460.0,240.0,1,H2_ARRIVAL,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,2020-05-15 15:15:00+00:00,2020-05-15 15:30:00+00:00,2020-05-15 15:35:00+00:00,,,2020-05-15 15:30:00+00:00
external,2020-05-21,2020-05-21 14:05:00+00:00,2020-05-21 14:10:00+00:00,2020-05-21 20:00:00+00:00,9498.49,9225.53,272.9599999999991,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-05-29,2020-05-29 15:15:00+00:00,2020-05-29 15:20:00+00:00,2020-05-29 20:00:00+00:00,9590.0,9339.97,250.03000000000065,2,NO_H2_BY_SESSION_END,2020-05-29 15:25:00+00:00,2020-05-29 15:30:00+00:00,2020-05-29 15:30:00+00:00,,,,,
external,2020-06-03,2020-06-03 14:10:00+00:00,2020-06-03 14:15:00+00:00,2020-06-03 20:00:00+00:00,9644.0,9486.34,157.65999999999985,1,NO_H2_BY_SESSION_END,2020-06-03 14:15:00+00:00,2020-06-03 14:20:00+00:00,2020-06-03 14:20:00+00:00,,,,,
external,2020-06-17,2020-06-17 13:30:00+00:00,2020-06-17 13:35:00+00:00,2020-06-17 20:00:00+00:00,9569.0,9450.0,119.0,1,H2_ARRIVAL,2020-06-17 13:35:00+00:00,2020-06-17 13:40:00+00:00,2020-06-17 13:40:00+00:00,2020-06-17 13:50:00+00:00,2020-06-17 13:55:00+00:00,,,2020-06-17 13:50:00+00:00
external,2020-06-18,2020-06-18 16:15:00+00:00,2020-06-18 16:20:00+00:00,2020-06-18 20:00:00+00:00,9483.85,9373.3,110.55000000000109,1,H2_ARRIVAL,2020-06-18 16:20:00+00:00,2020-06-18 16:25:00+00:00,2020-06-18 16:25:00+00:00,2020-06-18 19:00:00+00:00,2020-06-18 19:05:00+00:00,,,2020-06-18 19:00:00+00:00
external,2020-06-19,2020-06-19 18:30:00+00:00,2020-06-19 18:35:00+00:00,2020-06-19 20:00:00+00:00,9453.0,9270.08,182.92000000000007,1,NO_H2_BY_SESSION_END,2020-06-19 18:35:00+00:00,2020-06-19 18:40:00+00:00,2020-06-19 18:40:00+00:00,,,,,
external,2020-06-24,2020-06-24 15:40:00+00:00,2020-06-24 15:45:00+00:00,2020-06-24 20:00:00+00:00,9555.83,9257.76,298.0699999999997,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-06-29,2020-06-29 13:30:00+00:00,2020-06-29 13:35:00+00:00,2020-06-29 20:00:00+00:00,9136.66,9028.0,108.65999999999985,1,H2_ARRIVAL,2020-06-29 13:35:00+00:00,2020-06-29 13:40:00+00:00,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,2020-06-29 13:50:00+00:00,,,2020-06-29 13:45:00+00:00
external,2020-07-09,2020-07-09 14:20:00+00:00,2020-07-09 14:25:00+00:00,2020-07-09 20:00:00+00:00,9435.0,9352.01,82.98999999999978,2,H2_ARRIVAL,2020-07-09 14:30:00+00:00,2020-07-09 14:35:00+00:00,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,2020-07-09 14:50:00+00:00,,,2020-07-09 14:45:00+00:00
external,2020-07-15,2020-07-15 16:50:00+00:00,2020-07-15 16:55:00+00:00,2020-07-15 20:00:00+00:00,9248.0,9190.0,58.0,1,H2_ARRIVAL,2020-07-15 16:55:00+00:00,2020-07-15 17:00:00+00:00,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,2020-07-15 18:55:00+00:00,,,2020-07-15 18:50:00+00:00
external,2020-08-11,2020-08-11 13:30:00+00:00,2020-08-11 13:35:00+00:00,2020-08-11 20:00:00+00:00,11780.0,11583.0,197.0,2,H2_ARRIVAL,2020-08-11 13:40:00+00:00,2020-08-11 13:45:00+00:00,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,2020-08-11 14:15:00+00:00,,,2020-08-11 14:10:00+00:00
external,2020-08-19,2020-08-19 14:55:00+00:00,2020-08-19 15:00:00+00:00,2020-08-19 20:00:00+00:00,11922.5,11741.87,180.6299999999992,1,H2_ARRIVAL,2020-08-19 15:00:00+00:00,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,2020-08-19 15:10:00+00:00,,,2020-08-19 15:05:00+00:00
external,2020-08-21,2020-08-21 17:00:00+00:00,2020-08-21 17:05:00+00:00,2020-08-21 20:00:00+00:00,11842.01,11628.79,213.21999999999935,1,H2_ARRIVAL,2020-08-21 17:05:00+00:00,2020-08-21 17:10:00+00:00,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,2020-08-21 18:20:00+00:00,,,2020-08-21 18:15:00+00:00
external,2020-08-25,2020-08-25 13:35:00+00:00,2020-08-25 13:40:00+00:00,2020-08-25 20:00:00+00:00,11662.71,11460.0,202.70999999999913,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-08-26,2020-08-26 13:30:00+00:00,2020-08-26 13:35:00+00:00,2020-08-26 20:00:00+00:00,11450.47,11266.83,183.63999999999942,1,OPPOSITE_BREAK_BEFORE_H2,2020-08-26 13:35:00+00:00,2020-08-26 13:40:00+00:00,2020-08-26 13:40:00+00:00,,,2020-08-26 14:00:00+00:00,2020-08-26 14:05:00+00:00,2020-08-26 14:00:00+00:00
external,2020-08-27,2020-08-27 14:05:00+00:00,2020-08-27 14:10:00+00:00,2020-08-27 20:00:00+00:00,11593.0,11278.08,314.9200000000001,3,H2_ARRIVAL,2020-08-27 14:20:00+00:00,2020-08-27 14:25:00+00:00,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,2020-08-27 17:00:00+00:00,,,2020-08-27 16:55:00+00:00
external,2020-09-03,2020-09-03 15:35:00+00:00,2020-09-03 15:40:00+00:00,2020-09-03 20:00:00+00:00,11475.0,10612.16,862.8400000000001,2,H2_ARRIVAL,2020-09-03 15:45:00+00:00,2020-09-03 15:50:00+00:00,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,2020-09-03 16:55:00+00:00,,,2020-09-03 16:50:00+00:00
external,2020-09-04,2020-09-04 14:15:00+00:00,2020-09-04 14:20:00+00:00,2020-09-04 20:00:00+00:00,10530.37,10295.0,235.3700000000008,2,H2_ARRIVAL,2020-09-04 14:25:00+00:00,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,2020-09-04 14:35:00+00:00,,,2020-09-04 14:30:00+00:00
external,2020-10-13,2020-10-13 13:30:00+00:00,2020-10-13 13:35:00+00:00,2020-10-13 20:00:00+00:00,11562.0,11372.06,189.9400000000005,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-11-10,2020-11-10 14:55:00+00:00,2020-11-10 15:00:00+00:00,2020-11-10 20:00:00+00:00,15474.17,15164.2,309.96999999999935,1,H2_ARRIVAL,2020-11-10 15:00:00+00:00,2020-11-10 15:05:00+00:00,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,2020-11-10 15:25:00+00:00,,,2020-11-10 15:20:00+00:00
external,2020-11-18,2020-11-18 13:45:00+00:00,2020-11-18 13:50:00+00:00,2020-11-18 20:00:00+00:00,18292.67,17855.0,437.66999999999825,3,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-11-26,2020-11-26 17:25:00+00:00,2020-11-26 17:30:00+00:00,2020-11-26 20:00:00+00:00,17646.21,16312.0,1334.2099999999991,1,H2_ARRIVAL,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,2020-11-26 19:30:00+00:00,,,2020-11-26 19:25:00+00:00
external,2020-12-02,2020-12-02 15:00:00+00:00,2020-12-02 15:05:00+00:00,2020-12-02 20:00:00+00:00,19365.0,18800.0,565.0,1,H2_ARRIVAL,2020-12-02 15:05:00+00:00,2020-12-02 15:10:00+00:00,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,2020-12-02 15:35:00+00:00,,,2020-12-02 15:30:00+00:00
external,2020-12-07,2020-12-07 14:15:00+00:00,2020-12-07 14:20:00+00:00,2020-12-07 20:00:00+00:00,19396.61,19100.0,296.6100000000006,1,H2_ARRIVAL,2020-12-07 14:20:00+00:00,2020-12-07 14:25:00+00:00,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,2020-12-07 18:20:00+00:00,,,2020-12-07 18:15:00+00:00
external,2020-12-10,2020-12-10 13:35:00+00:00,2020-12-10 13:40:00+00:00,2020-12-10 20:00:00+00:00,18487.47,18080.0,407.47000000000116,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-12-18,2020-12-18 13:45:00+00:00,2020-12-18 13:50:00+00:00,2020-12-18 20:00:00+00:00,23330.0,22738.07,591.9300000000003,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2020-12-29,2020-12-29 16:05:00+00:00,2020-12-29 16:10:00+00:00,2020-12-29 20:00:00+00:00,27133.76,26454.18,679.5799999999981,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-01-01,2021-01-01 18:40:00+00:00,2021-01-01 18:45:00+00:00,2021-01-01 20:00:00+00:00,29668.86,28900.0,768.8600000000006,3,NO_H2_BY_SESSION_END,2021-01-01 18:55:00+00:00,2021-01-01 19:00:00+00:00,2021-01-01 19:00:00+00:00,,,,,
external,2021-01-15,2021-01-15 14:20:00+00:00,2021-01-15 14:25:00+00:00,2021-01-15 20:00:00+00:00,38850.0,37232.0,1618.0,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
external,2021-01-21,2021-01-21 14:35:00+00:00,2021-01-21 14:40:00+00:00,2021-01-21 20:00:00+00:00,34728.2,31330.0,3398.199999999997,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
