partition,seed_ts,anchor_4h_ts,on_1d,stage_index,ret72,eventually_d1,positive72,good_d1_72h,m15_fast_gap,m15_slow_gap,m15_price_pos,m15_bull,h1_fast_gap,h1_slow_gap,h1_price_pos,h1_bull,h4_fast_gap,h4_slow_gap,h4_price_pos,h4_bull,d1_fast_gap,d1_slow_gap,d1_price_pos,d1_bull,score
external,2020-08-26 17:15:00+00:00,2020-09-02 08:00:00+00:00,,3,0.000997362125129797,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-26 17:45:00+00:00,2020-09-02 08:00:00+00:00,,3,0.0027105812739296464,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-26 19:45:00+00:00,2020-09-02 08:00:00+00:00,,3,0.005680516065168728,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-27 09:45:00+00:00,2020-09-02 08:00:00+00:00,,3,0.014505032081213454,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-27 13:55:00+00:00,2020-09-02 08:00:00+00:00,,3,0.019218851759945865,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-27 22:10:00+00:00,2020-09-02 08:00:00+00:00,,3,0.02592102740530855,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-27 22:40:00+00:00,2020-09-02 08:00:00+00:00,,3,0.03227381609649704,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-27 23:20:00+00:00,2020-09-02 08:00:00+00:00,,3,0.03345926383617259,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 00:25:00+00:00,2020-09-02 08:00:00+00:00,,3,0.03464221202296325,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 00:50:00+00:00,2020-09-02 08:00:00+00:00,,3,0.034091330506663686,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 04:15:00+00:00,2020-09-02 08:00:00+00:00,,3,0.027001922688603575,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 04:50:00+00:00,2020-09-02 08:00:00+00:00,,3,0.025789085073076645,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 05:45:00+00:00,2020-09-02 08:00:00+00:00,,3,0.024427710208469344,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 08:50:00+00:00,2020-09-02 08:00:00+00:00,,3,0.017656535996723344,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 11:15:00+00:00,2020-09-02 08:00:00+00:00,,3,0.017081552639649944,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 14:15:00+00:00,2020-09-02 08:00:00+00:00,,3,0.02227642418318898,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 15:20:00+00:00,2020-09-02 08:00:00+00:00,,3,0.0219355636827423,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 17:15:00+00:00,2020-09-02 08:00:00+00:00,,3,0.017204867082912134,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-28 19:30:00+00:00,2020-09-02 08:00:00+00:00,,3,0.020432258328337838,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 00:20:00+00:00,2020-09-02 08:00:00+00:00,,3,0.011446305929330824,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 00:35:00+00:00,2020-09-02 08:00:00+00:00,,3,0.007042033221990707,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 05:00:00+00:00,2020-09-02 08:00:00+00:00,,3,0.017470153451818238,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 06:00:00+00:00,2020-09-02 08:00:00+00:00,,3,0.02586254089493112,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 06:45:00+00:00,2020-09-02 08:00:00+00:00,,3,0.028867317740353116,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 09:55:00+00:00,2020-09-02 08:00:00+00:00,,3,0.03476060626265909,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-29 16:40:00+00:00,2020-09-02 08:00:00+00:00,,3,0.04601530364168216,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 01:50:00+00:00,2020-09-02 08:00:00+00:00,,3,0.025743324720068905,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 06:10:00+00:00,2020-09-02 08:00:00+00:00,,3,0.01820005584108042,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 06:35:00+00:00,2020-09-02 08:00:00+00:00,,3,0.01882454635957531,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 08:05:00+00:00,2020-09-02 08:00:00+00:00,,3,0.00913282924711023,0,1,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 12:35:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.014060727365274306,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 14:25:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.02214503270848267,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 15:15:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.0244354729166274,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 16:40:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.03475806092112077,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 18:10:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.027436834875334326,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 19:15:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.02308672320382965,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-30 23:30:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.02373046174038773,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-31 04:10:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.028188972609296092,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-31 12:10:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.04212347935934091,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-31 15:10:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.08160531414337113,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-31 15:40:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.09366992575417887,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-31 18:25:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.09100553898593955,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-08-31 20:10:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.0869493333878757,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-09-01 04:20:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.1199496887524516,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-09-01 05:35:00+00:00,2020-09-02 08:00:00+00:00,,3,-0.12427823370504554,0,0,0,-0.005460777138904003,-0.0061107724363548555,-0.009843248276702264,0.0,-0.006776399648068313,0.019485461696564954,-0.015794616819181304,0.0,0.01768653769079745,0.000842880273943031,0.0032614309313516595,1.0,-0.009840431098752387,0.12493374760227402,0.019060701514981352,0.0,
external,2020-09-10 23:15:00+00:00,2020-09-17 00:00:00+00:00,,3,-0.0034125167553022973,0,0,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 00:10:00+00:00,2020-09-17 00:00:00+00:00,,3,-0.005366118340384474,0,0,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 08:55:00+00:00,2020-09-17 00:00:00+00:00,,3,0.00620396595059769,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 10:15:00+00:00,2020-09-17 00:00:00+00:00,,3,0.008856783614658914,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 14:55:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03100443974876388,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 18:15:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03437221692998138,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 19:15:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03514964406958887,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 21:00:00+00:00,2020-09-17 00:00:00+00:00,,3,0.033887290304897455,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 21:30:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03368724438457149,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-11 23:25:00+00:00,2020-09-17 00:00:00+00:00,,3,0.02405233194995149,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-12 01:35:00+00:00,2020-09-17 00:00:00+00:00,,3,0.030216029863178617,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-12 01:55:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03290175112575122,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-12 05:40:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03432109293455099,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-12 20:25:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03606871050604887,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-12 21:45:00+00:00,2020-09-17 00:00:00+00:00,,3,0.037695839311334245,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-12 22:00:00+00:00,2020-09-17 00:00:00+00:00,,3,0.03847758520378486,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 00:20:00+00:00,2020-09-17 00:00:00+00:00,,3,0.027817868147064218,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 03:40:00+00:00,2020-09-17 00:00:00+00:00,,3,0.021451034629400567,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 06:05:00+00:00,2020-09-17 00:00:00+00:00,,3,0.02079434709411232,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 07:40:00+00:00,2020-09-17 00:00:00+00:00,,3,0.0312267277110172,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 09:25:00+00:00,2020-09-17 00:00:00+00:00,,3,0.028668873374717796,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 20:55:00+00:00,2020-09-17 00:00:00+00:00,,3,0.0686979195475581,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 21:25:00+00:00,2020-09-17 00:00:00+00:00,,3,0.06645023093266134,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 21:40:00+00:00,2020-09-17 00:00:00+00:00,,3,0.06437287806770797,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 22:20:00+00:00,2020-09-17 00:00:00+00:00,,3,0.06845476886001212,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-13 23:20:00+00:00,2020-09-17 00:00:00+00:00,,3,0.06381637456733058,0,1,0,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-14 00:15:00+00:00,2020-09-17 00:00:00+00:00,2020-09-21 00:00:00+00:00,4,0.06096808553983335,1,1,1,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-14 01:50:00+00:00,2020-09-17 00:00:00+00:00,2020-09-21 00:00:00+00:00,4,0.06623052814316854,1,1,1,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
external,2020-09-14 02:10:00+00:00,2020-09-17 00:00:00+00:00,2020-09-21 00:00:00+00:00,4,0.055691412386531525,1,1,1,-0.0012528225526014728,0.010454465786233562,-0.00442360686763186,0.0,0.009801366673282156,0.023396028096868447,0.005342956859456895,1.0,0.023027989413494963,0.002466421328861372,0.027701177457054506,1.0,-0.03287537551937901,0.052031872528339004,0.003117854399411026,0.0,
