partition,signal_ts,entry_start,horizon_bars,horizon_minutes,horizon_end,outcome,eventual_e20,adverse_wick_r,favorable_wick_r,adverse_close_r,favorable_close_r,net_close_progress_r,wrong_side_close_fraction,lower_low_step_fraction,higher_high_step_fraction,close_path_efficiency,adverse_favorable_ratio
reference_validation,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,3,15,2025-12-22 17:45:00+00:00,LATER_H2,True,0.13239395700174517,0.04676544644586348,0.09288204532249066,0.00886758344631715,0.005962295822842415,0.3333333333333333,0.0,1.0,-0.014483424525264986,2.8310209153034984
reference_validation,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,3,15,2026-02-09 14:50:00+00:00,PRE_H2_FAILURE,False,0.46849370869919094,0.11243323979361027,0.273644428351586,0.0,-0.2624196614465492,1.0,0.5,0.5,0.077791718946014,4.166861237470239
reference_validation,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,3,15,2026-02-23 15:10:00+00:00,LATER_H2,True,0.35177901721319527,0.014217713241647193,0.1970526012116625,0.0,-0.12848831618425333,1.0,0.5,0.5,0.2653516933383092,24.74230639163179
reference_validation,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,3,15,2026-02-27 14:05:00+00:00,LATER_H2,True,0.10099436526351041,0.0,0.06784885647995066,0.0,-0.03391614186278378,1.0,0.5,0.5,0.2907801418439391,100994365263.5104
reference_validation,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,3,15,2026-04-24 18:50:00+00:00,PRE_H2_FAILURE,False,0.07792684059047289,0.034968897966770454,0.025192646922286677,0.006744963327452861,-0.0039318540525490825,0.6666666666666666,0.5,0.5,-0.20069808027927288,2.2284614363461968
reference_validation,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,3,15,2026-05-08 15:40:00+00:00,PRE_H2_FAILURE,False,0.2028017241379279,0.11228448275861755,0.1884698275862163,0.006250000000003136,-0.1884698275862163,0.6666666666666666,0.5,1.0,-1.0,1.806142034548967
reference_validation,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,3,15,2026-06-03 14:15:00+00:00,LATER_H2,True,0.2241545893719877,0.04432367149758103,0.16388888888888536,0.0,-0.16388888888888536,1.0,0.5,0.5,-1.0,5.057220708447426
reference_validation,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,3,15,2026-06-12 14:10:00+00:00,PRE_H2_FAILURE,False,0.39053117782909597,0.1427251732101684,0.25415704387990595,0.0,-0.25415704387990595,1.0,0.0,1.0,-1.0,2.736245954692404
reference_validation,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,3,15,2026-06-30 14:05:00+00:00,LATER_H2,False,0.634964334375254,0.0,0.4174440971387372,0.0,-0.4174440971387372,1.0,0.0,0.5,-1.0,634964334375.254
reference_validation,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,3,15,2026-07-06 14:05:00+00:00,PRE_H2_FAILURE,False,0.19042669884275829,0.0,0.11704327318598064,0.0,-0.08824932814128152,1.0,1.0,0.5,0.23427041499330048,190426698842.7583
development,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,4,20,2022-01-03 15:40:00+00:00,LATER_H2,True,0.09592217684348002,0.08109669013555171,0.035274736288240335,0.039303700734132876,-0.015054746811655693,0.5,0.3333333333333333,0.3333333333333333,-0.3291360084957813,1.1828124758624274
development,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,4,20,2022-01-17 15:55:00+00:00,LATER_H2,True,0.29789684151999596,0.04735474627376832,0.26115839445714634,0.0466490601543967,0.0466490601543967,0.75,0.6666666666666666,0.3333333333333333,0.941200269723619,6.290749396011713
development,2022-05-16 13:55:00+00:00,2022-05-16 14:00:00+00:00,4,20,2022-05-16 14:25:00+00:00,LATER_H2,True,0.28551165728724126,0.0,0.19638796370736475,0.0,-0.19638796370736475,1.0,0.0,1.0,-0.21951219512195122,285511657287.2413
development,2022-07-05 13:35:00+00:00,2022-07-05 13:40:00+00:00,4,20,2022-07-05 14:05:00+00:00,PRE_H2_FAILURE,False,0.10296964364276165,0.07960844698636269,0.04709634843818705,0.04650241970963752,0.02736471623405301,0.25,0.6666666666666666,0.3333333333333333,0.6604878048780325,1.29345122962141
development,2022-09-27 14:05:00+00:00,2022-09-27 14:10:00+00:00,4,20,2022-09-27 14:35:00+00:00,LATER_H2,True,0.3630434782608793,0.04498327759196351,0.25769230769231743,0.0,-0.1479933110367893,1.0,0.3333333333333333,0.6666666666666666,-0.03129074315514415,8.070631970262186
development,2022-10-10 16:25:00+00:00,2022-10-10 16:50:00+00:00,4,20,2022-10-10 17:15:00+00:00,PRE_H2_FAILURE,False,0.15003161555484734,0.14525766677205126,0.09122668352829476,0.08961429023079744,-0.09122668352829476,0.25,0.6666666666666666,0.6666666666666666,-0.8662316476345191,1.0328653825225467
development,2022-10-27 13:55:00+00:00,2022-10-27 16:25:00+00:00,4,20,2022-10-27 16:50:00+00:00,PRE_H2_FAILURE,False,0.24337666357164578,0.03146084803466703,0.20623645930052212,0.0,-0.20623645930052212,1.0,0.3333333333333333,0.6666666666666666,-1.0,7.735858337431544
development,2022-12-15 13:50:00+00:00,2022-12-15 14:00:00+00:00,4,20,2022-12-15 14:25:00+00:00,LATER_H2,True,0.17483120780195363,0.0,0.14932483120780768,0.0,-0.14932483120780768,1.0,0.6666666666666666,0.3333333333333333,-0.28124999999999706,174831207801.95364
development,2022-12-16 14:20:00+00:00,2022-12-16 14:25:00+00:00,4,20,2022-12-16 14:50:00+00:00,LATER_H2,True,0.12793505412156658,0.0001248959200678228,0.08896752706078147,0.0,-0.08896752706078147,1.0,0.3333333333333333,0.6666666666666666,-0.7860082304526546,1024.333333323406
development,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,4,20,2023-02-13 17:20:00+00:00,LATER_H2,False,0.1314765985497678,0.03332234673698291,0.0877499450670214,0.0,-0.0659964842891671,1.0,1.0,0.0,0.1692307692307941,3.9455984174082217
development,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,4,20,2023-02-21 16:00:00+00:00,LATER_H2,True,0.031255728689274585,0.0802245646196156,0.0,0.059257561869845564,0.059257561869845564,0.0,1.0,0.6666666666666666,1.0,0.3896029705798153
development,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,4,20,2023-03-02 15:10:00+00:00,PRE_H2_FAILURE,False,0.4597560975609697,0.0,0.4077235772357694,0.0,-0.3975609756097531,1.0,0.0,0.3333333333333333,-0.9113475177304987,459756097560.9697
development,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,4,20,2023-03-08 14:45:00+00:00,LATER_H2,True,0.2812561819980156,0.09312561819981044,0.05623145400592945,0.04070227497526969,-0.011721068249253076,0.75,0.6666666666666666,0.6666666666666666,0.19313304721030647,3.0201805629311584
development,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,4,20,2023-03-23 14:25:00+00:00,PRE_H2_FAILURE,False,0.236964938696495,0.12139169713916431,0.15393633039363755,0.09342869434286412,-0.009819315981936574,0.75,0.3333333333333333,0.6666666666666666,-0.26373626373626374,1.9520687516612991
development,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,4,20,2023-04-17 14:10:00+00:00,LATER_H2,False,0.06625912988250177,0.05282629406160761,0.025452524610985797,0.03536043188313824,-0.025452524610985797,0.5,0.3333333333333333,0.3333333333333333,-0.33142857142857596,1.2542831379620984
development,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,4,20,2023-04-20 17:25:00+00:00,LATER_H2,True,0.22749999999999773,0.09921875,0.21359375000000114,0.0703125,-0.21359375000000114,0.75,0.3333333333333333,1.0,-1.0,2.2929133858267488
development,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,4,20,2023-05-03 15:30:00+00:00,PRE_H2_FAILURE,False,0.1213286713286668,0.0064102564102620635,0.08449883449882885,0.0,-0.019075369075365684,1.0,0.6666666666666666,0.3333333333333333,0.3558776167471669,18.92727272725533
development,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,4,20,2023-06-08 14:20:00+00:00,PRE_H2_FAILURE,False,0.2460664632078614,0.0238555442522883,0.22300779925398131,0.01639538826720618,-0.22300779925398131,0.75,0.0,0.6666666666666666,-1.0,10.314854299928953
development,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,4,20,2023-07-05 14:05:00+00:00,PRE_H2_FAILURE,False,0.1957896516739949,0.0,0.17465336489685596,0.0,-0.17465336489685596,1.0,0.3333333333333333,1.0,-0.6451016635859409,195789651673.9949
development,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,4,20,2023-07-24 15:45:00+00:00,PRE_H2_FAILURE,False,0.0886252045826498,0.021576650300056142,0.05927441352973347,0.0015002727768685215,0.0015002727768685215,0.75,1.0,0.0,0.9176276771004952,4.107458912768272
development,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,4,20,2023-08-14 14:05:00+00:00,PRE_H2_FAILURE,False,0.2570512820512727,0.015384615384624713,0.2448717948717762,0.0,-0.2141025641025501,1.0,0.3333333333333333,0.3333333333333333,-0.47826086956522795,16.708333333322596
development,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,4,20,2023-08-31 14:50:00+00:00,LATER_H2,True,0.042081890712024894,0.02008881529429652,0.03816799638717385,0.02008881529429652,-0.03816799638717385,0.5,0.3333333333333333,0.6666666666666666,-0.2585365853658773,2.094792056949844
development,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,4,20,2023-09-18 18:05:00+00:00,LATER_H2,False,0.07378866684916502,0.07827812756638713,0.04682452778538078,0.038584724883660534,-0.010826717766219369,0.75,0.6666666666666666,0.3333333333333333,0.2670050761421147,0.9426473159642885
development,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,4,20,2023-11-13 15:20:00+00:00,PRE_H2_FAILURE,False,0.4246471898984867,0.12425105224064739,0.19538252042584942,0.0,-0.14116117850953008,1.0,0.6666666666666666,0.0,0.21791044776122429,3.417654677692685
development,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,4,20,2024-01-22 15:55:00+00:00,LATER_H2,True,0.4101111111111176,0.05366666666666182,0.329777777777781,0.0,-0.329777777777781,1.0,0.0,0.6666666666666666,-1.0,7.641821946170583
development,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,4,20,2024-01-25 14:30:00+00:00,LATER_H2,True,0.3590419392073944,0.0,0.3045979222778008,0.0,-0.23130050019238654,1.0,0.0,0.3333333333333333,-0.2924791086351054,359041939207.3944
development,2024-01-30 14:15:00+00:00,2024-01-30 16:15:00+00:00,4,20,2024-01-30 16:40:00+00:00,PRE_H2_FAILURE,False,0.1500660066006639,0.04372937293729373,0.13184818481848185,0.0,-0.11019801980197828,1.0,0.0,1.0,-0.20410065237653632,3.4316981132076347
development,2024-05-16 14:25:00+00:00,2024-05-16 14:30:00+00:00,4,20,2024-05-16 14:55:00+00:00,LATER_H2,True,0.27085958807486493,0.13749177090190165,0.16740806921847473,0.09996708360763469,0.09996708360763469,0.75,0.6666666666666666,0.3333333333333333,1.0,1.9700058141524648
development,2024-05-20 14:40:00+00:00,2024-05-20 14:45:00+00:00,4,20,2024-05-20 15:10:00+00:00,PRE_H2_FAILURE,False,0.2757856567284683,0.07038678485090791,0.2401692183722945,0.0,-0.14734085414988382,1.0,0.3333333333333333,0.3333333333333333,-0.2417233560090175,3.9181453921021223
development,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,4,20,2024-05-28 15:05:00+00:00,LATER_H2,True,0.30124355474672687,0.0894904458598755,0.19243251440702436,0.0,-0.04426751592355928,1.0,0.3333333333333333,0.3333333333333333,0.35365431243509526,3.3662091170985473
development,2024-06-13 14:30:00+00:00,2024-06-13 14:35:00+00:00,4,20,2024-06-13 15:00:00+00:00,LATER_H2,True,0.22194740137758576,0.049533848187568556,0.14583246364712313,0.018990468239058093,0.018990468239058093,0.75,0.6666666666666666,0.0,0.5683548493875721,4.480721960812397
development,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,4,20,2024-07-01 14:25:00+00:00,PRE_H2_FAILURE,False,0.2886329043863318,0.12592361975923308,0.16963470319634932,0.11305520963055497,-0.16963470319634932,0.75,0.6666666666666666,0.3333333333333333,-0.001961745953906093,2.2921268062195175
development,2024-08-08 13:50:00+00:00,2024-08-08 14:00:00+00:00,4,20,2024-08-08 14:25:00+00:00,PRE_H2_FAILURE,False,0.5072640236458268,0.0,0.3031902589475052,0.0,-0.3031902589475052,1.0,0.0,0.3333333333333333,-1.0,507264023645.8268
development,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,4,20,2024-08-26 18:10:00+00:00,PRE_H2_FAILURE,False,0.27618972248602236,0.08257359924026339,0.133423024163765,0.04806900918012074,-0.037295557665929374,0.75,0.3333333333333333,0.6666666666666666,-0.30748764728240935,3.344770302217256
development,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,4,20,2024-11-18 14:35:00+00:00,PRE_H2_FAILURE,False,0.31141915471112774,0.0,0.31141915471112774,0.0,-0.31141915471112774,1.0,0.6666666666666666,0.6666666666666666,-1.0,311419154711.12775
external,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,4,20,2020-01-02 16:00:00+00:00,LATER_H2,True,0.1979853479853453,0.01564102564102724,0.1765934065934034,0.0,-0.13571428571428304,1.0,0.3333333333333333,0.3333333333333333,0.39574468085104847,12.658079625291274
external,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,4,20,2020-01-22 19:05:00+00:00,PRE_H2_FAILURE,False,0.36094725754269896,0.0,0.3407079978933083,0.0,-0.2577947483259422,1.0,0.6666666666666666,0.3333333333333333,0.4182754182754927,360947257542.699
external,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,4,20,2020-04-01 14:15:00+00:00,LATER_H2,True,0.16146496815286276,0.07675159235668906,0.13700636942675298,0.022611464968154023,-0.13700636942675298,0.5,0.3333333333333333,1.0,-1.0,2.1037344398339477
external,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,4,20,2020-04-08 14:30:00+00:00,PRE_H2_FAILURE,False,0.2675939849624071,0.0,0.19879699248120683,0.0,-0.19879699248120683,1.0,0.3333333333333333,0.6666666666666666,-0.2488194696694588,267593984962.4071
external,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,4,20,2020-04-17 14:10:00+00:00,LATER_H2,False,0.3409889305644507,0.07287988290183435,0.2769508736620632,0.003627298508826559,-0.18354679352300915,0.75,0.3333333333333333,0.6666666666666666,-0.5004892367906062,4.678779890792994
external,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,4,20,2020-05-11 17:30:00+00:00,LATER_H2,True,0.062416364398328025,0.13830907961097802,0.021635428257633284,0.05228182488186508,0.03440584401508839,0.25,0.3333333333333333,0.3333333333333333,0.6105163727959584,0.45128175658377995
external,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,4,20,2020-05-29 15:55:00+00:00,PRE_H2_FAILURE,False,0.04481662200535936,0.05257169139703356,0.04369675638923068,0.02985441746990371,-0.04369675638923068,0.75,0.6666666666666666,0.6666666666666666,-0.13273791191868117,0.8524858305755064
external,2020-06-03 14:15:00+00:00,2020-06-03 19:30:00+00:00,4,20,2020-06-03 19:55:00+00:00,PRE_H2_FAILURE,False,0.4540213116833706,0.0,0.4256691614867491,0.0,-0.4066408727641815,1.0,0.3333333333333333,0.6666666666666666,-0.5859213250517536,454021311683.3706
external,2020-06-18 16:20:00+00:00,2020-06-18 16:40:00+00:00,4,20,2020-06-18 17:05:00+00:00,LATER_H2,True,0.1402758932609639,0.0713025780189926,0.08364993215738942,0.0,-0.01924468566260053,1.0,0.3333333333333333,0.6666666666666666,-0.061923583662753884,1.9673326990168452
external,2020-06-19 18:35:00+00:00,2020-06-19 18:40:00+00:00,4,20,2020-06-19 19:05:00+00:00,PRE_H2_FAILURE,False,0.23224360376120684,0.0,0.1709599825060181,0.0,-0.09032363874918455,1.0,0.6666666666666666,0.0,0.3538320330426259,232243603761.20685
external,2020-08-27 14:10:00+00:00,2020-08-27 14:25:00+00:00,4,20,2020-08-27 14:50:00+00:00,LATER_H2,True,0.06249841229518828,0.0803950209577013,0.05592531436555628,0.05727803886700954,0.05727803886700954,0.5,0.6666666666666666,0.3333333333333333,1.0,0.7773915791137231
external,2020-09-03 15:40:00+00:00,2020-09-03 16:10:00+00:00,4,20,2020-09-03 16:35:00+00:00,LATER_H2,False,0.007155440174309126,0.11399100644383635,0.0,0.06159427008483474,0.04240183579806143,0.0,0.6666666666666666,0.3333333333333333,0.09491028100665612,0.06277197120664628
external,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,4,20,2020-11-26 18:00:00+00:00,LATER_H2,False,0.17678513877125837,0.06530568651111861,0.1402166825312355,0.035595221142099155,-0.1402166825312355,0.75,0.0,0.6666666666666666,-0.9462664891685839,2.7070405077383244
external,2020-12-07 14:20:00+00:00,2020-12-07 17:40:00+00:00,4,20,2020-12-07 18:05:00+00:00,LATER_H2,True,0.1600704628974107,0.01810963891979736,0.15733960419405846,0.0,-0.15733960419405846,1.0,0.0,0.3333333333333333,-0.6820102290415267,8.838964907379932
external,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,4,20,2021-01-01 19:25:00+00:00,PRE_H2_FAILURE,False,0.17515672554170897,0.05761647113909252,0.14265405925655747,0.0,-0.10881174726218036,1.0,0.3333333333333333,0.3333333333333333,-0.3956268442157945,3.040046050700698
external,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,4,20,2021-03-18 14:50:00+00:00,PRE_H2_FAILURE,False,0.21705639806465202,0.12492593865213256,0.13463702974526404,0.05574010271078713,-0.03572450107260843,0.75,0.3333333333333333,0.6666666666666666,-0.3161696253731736,1.737480625773523
external,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,4,20,2021-05-06 16:30:00+00:00,LATER_H2,True,0.29747684086993126,0.05994781392793809,0.2913093959899109,0.0,-0.16625009363529744,1.0,0.0,1.0,-0.2337056303549667,4.962263365058172
external,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,4,20,2021-06-07 15:25:00+00:00,LATER_H2,True,0.11432804669799534,0.09253155797627226,0.09403718874516181,0.0,-0.09403718874516181,1.0,0.3333333333333333,0.3333333333333333,-0.9138304652643937,1.23555735144233
external,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,4,20,2021-07-07 16:45:00+00:00,PRE_H2_FAILURE,False,0.11076391052401997,0.03722038756308846,0.10297526325627743,0.0,-0.10297526325627743,1.0,0.3333333333333333,0.3333333333333333,-1.0,2.975893529756385
external,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,4,20,2021-07-12 14:15:00+00:00,LATER_H2,True,0.08875675675675387,0.004720720720718885,0.06221621621621412,0.0,-0.014972972972975333,1.0,0.3333333333333333,0.0,0.688345138441693,18.801526717563952
external,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,4,20,2021-07-28 15:35:00+00:00,LATER_H2,True,0.07332901554404221,0.026943005181346208,0.06772668393782365,0.0,-0.06772668393782365,1.0,0.3333333333333333,1.0,-0.4549588776003817,2.7216346153847386
external,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,4,20,2021-07-29 19:35:00+00:00,PRE_H2_FAILURE,False,0.05164426877470494,0.10950988142292398,0.0,0.07611067193675797,0.05023715415019993,0.0,0.6666666666666666,0.6666666666666666,0.15470041322319172,0.47159460044757306
external,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,4,20,2021-08-03 18:40:00+00:00,PRE_H2_FAILURE,False,0.23681883124282305,0.026138385617994826,0.13640423536424076,0.0,-0.12159974405497723,1.0,0.3333333333333333,0.6666666666666666,-0.6900917431192768,9.060193491054262
external,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,4,20,2021-10-07 15:15:00+00:00,LATER_H2,False,0.09463548890056458,0.12071162145632068,0.07231602160448823,0.0,-0.06738868262596251,1.0,0.3333333333333333,0.3333333333333333,-0.5285002767017075,0.7839799329910276
external,2021-12-20 14:25:00+00:00,2021-12-20 14:30:00+00:00,4,20,2021-12-20 14:55:00+00:00,PRE_H2_FAILURE,False,0.5664141717766856,0.11202557011742693,0.35246483106889964,0.0,-0.27522343793836007,1.0,0.3333333333333333,0.3333333333333333,-0.15929446170717795,5.056115056437219
external,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,4,20,2021-12-22 14:10:00+00:00,PRE_H2_FAILURE,False,0.08111807693734545,0.14721779129724982,0.07104648143339416,0.08561969061839246,-0.07104648143339416,0.5,0.0,0.6666666666666666,-1.0,0.5510072948558142
reference_validation,2025-03-04 13:35:00+00:00,2025-03-04 13:55:00+00:00,4,20,2025-03-04 14:20:00+00:00,LATER_H2,True,0.3206103791341774,0.09197364883033543,0.18336918526485144,0.06513847808550685,0.06513847808550685,0.5,0.3333333333333333,0.3333333333333333,0.12913866829566154,3.4858938751642885
reference_validation,2025-04-14 13:50:00+00:00,2025-04-14 13:55:00+00:00,4,20,2025-04-14 14:20:00+00:00,PRE_H2_FAILURE,False,0.25098010954166206,0.12741904487363917,0.22080810992601027,0.0,-0.22080810992601027,1.0,0.3333333333333333,0.3333333333333333,-0.7336377473363657,1.969722107009653
reference_validation,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,4,20,2025-05-09 16:25:00+00:00,LATER_H2,False,0.1833333333333371,0.09765144152898689,0.13629737609329445,0.08449951409134328,-0.13629737609329445,0.75,0.0,1.0,-1.0,1.8774257754189565
reference_validation,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,4,20,2025-06-18 14:05:00+00:00,PRE_H2_FAILURE,False,0.5631804754536462,0.10723730482487048,0.46605007736671034,0.06981994654663376,-0.46605007736671034,0.75,0.3333333333333333,1.0,-1.0,5.25172165016062
reference_validation,2025-07-07 13:45:00+00:00,2025-07-07 14:10:00+00:00,4,20,2025-07-07 14:35:00+00:00,LATER_H2,True,0.12208348863213234,0.13881848676853925,0.055833022735742095,0.13881848676853925,0.13881848676853925,0.5,0.3333333333333333,0.3333333333333333,0.5548939337551749,0.8794469056249675
reference_validation,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,4,20,2025-07-09 15:15:00+00:00,PRE_H2_FAILURE,False,0.3915547415547487,0.0,0.34491249491249965,0.0,-0.05651200651200888,1.0,0.3333333333333333,0.3333333333333333,0.12067056776846838,391554741554.74866
reference_validation,2025-12-04 13:50:00+00:00,2025-12-04 14:00:00+00:00,4,20,2025-12-04 14:25:00+00:00,LATER_H2,True,0.07615643397812309,0.11450798990749263,0.021320437342297115,0.0012195121951317422,0.0012195121951317422,0.5,0.0,0.6666666666666666,0.020952380952491825,0.6650752846124315
reference_validation,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,4,20,2025-12-22 17:50:00+00:00,LATER_H2,True,0.13239395700174517,0.07833623862095185,0.09288204532249066,0.06684421202143707,0.06684421202143707,0.25,0.3333333333333333,0.6666666666666666,0.22172839506172762,1.6900729385586688
reference_validation,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,4,20,2026-02-09 14:55:00+00:00,PRE_H2_FAILURE,False,0.46849370869919094,0.11243323979361027,0.2788947225491083,0.0,-0.2788947225491083,1.0,0.3333333333333333,0.6666666666666666,-0.03265765765767565,4.166861237470239
reference_validation,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,4,20,2026-02-23 15:15:00+00:00,LATER_H2,True,0.35177901721319527,0.014217713241647193,0.22763246466007372,0.0,-0.22763246466007372,1.0,0.3333333333333333,0.6666666666666666,-0.08552985476063114,24.74230639163179
reference_validation,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,4,20,2026-02-27 14:10:00+00:00,LATER_H2,True,0.10099436526351041,0.0,0.06784885647995066,0.0,-0.03259032151143657,1.0,0.6666666666666666,0.3333333333333333,0.3082244427363876,100994365263.5104
reference_validation,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,4,20,2026-04-24 18:55:00+00:00,PRE_H2_FAILURE,False,0.07792684059047289,0.034968897966770454,0.02937053198402657,0.006744963327452861,-0.02937053198402657,0.75,0.6666666666666666,0.3333333333333333,-0.4592680047225761,2.2284614363461968
reference_validation,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,4,20,2026-05-08 15:45:00+00:00,PRE_H2_FAILURE,False,0.3432112068965517,0.11228448275861755,0.26002155172414104,0.006250000000003136,-0.26002155172414104,0.75,0.3333333333333333,1.0,-1.0,3.0566218809981662
reference_validation,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,4,20,2026-06-03 14:20:00+00:00,LATER_H2,True,0.2241545893719877,0.0940821256038577,0.16388888888888536,0.0940821256038577,0.0940821256038577,0.75,0.6666666666666666,0.6666666666666666,0.23147881233787151,2.3825417201542964
reference_validation,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,4,20,2026-06-12 14:15:00+00:00,PRE_H2_FAILURE,False,0.39053117782909597,0.1427251732101684,0.25900692840646145,0.0,-0.25900692840646145,1.0,0.0,0.6666666666666666,-1.0,2.736245954692404
reference_validation,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,4,20,2026-06-30 14:10:00+00:00,LATER_H2,False,0.634964334375254,0.0,0.4174440971387372,0.0,-0.38722850044081525,1.0,0.0,0.3333333333333333,-0.8046632124352482,634964334375.254
reference_validation,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,4,20,2026-07-06 14:10:00+00:00,PRE_H2_FAILURE,False,0.19042669884275829,0.0,0.11704327318598064,0.0,-0.10519662151044808,1.0,0.6666666666666666,0.3333333333333333,0.08470588235293305,190426698842.7583
development,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,6,30,2022-01-03 15:50:00+00:00,LATER_H2,True,0.09592217684348002,0.08109669013555171,0.035274736288240335,0.039303700734132876,0.031047831424924267,0.3333333333333333,0.4,0.4,-0.039079641819346055,1.1828124758624274
development,2022-05-16 13:55:00+00:00,2022-05-16 14:00:00+00:00,6,30,2022-05-16 14:35:00+00:00,LATER_H2,True,0.3326002067302181,0.0,0.258521878947974,0.0,-0.11495922820719086,1.0,0.4,0.8,0.10171961527251998,332600206730.21814
development,2022-07-05 13:35:00+00:00,2022-07-05 13:40:00+00:00,6,30,2022-07-05 14:15:00+00:00,PRE_H2_FAILURE,False,0.10296964364276165,0.07960844698636269,0.056775186977561516,0.04650241970963752,-0.056775186977561516,0.3333333333333333,0.4,0.4,-0.049162011173179296,1.29345122962141
development,2022-09-27 14:05:00+00:00,2022-09-27 14:10:00+00:00,6,30,2022-09-27 14:45:00+00:00,LATER_H2,True,0.3630434782608793,0.04498327759196351,0.34364548494983277,0.0,-0.34364548494983277,1.0,0.2,0.8,-0.257212515237703,8.070631970262186
development,2022-10-10 16:25:00+00:00,2022-10-10 16:50:00+00:00,6,30,2022-10-10 17:25:00+00:00,PRE_H2_FAILURE,False,0.15129623774897147,0.14525766677205126,0.09122668352829476,0.08961429023079744,-0.06340499525766784,0.5,0.4,0.6,-0.6319543509272167,1.0415714441179642
