anchor,offset,event_class,n,share,direction,positive1h,positive3h,avg_signed1h,avg_signed3h,aug_n,aug_positive3h,recurring_stable,strong_repeatable_direction,candidate80
NEW_YORK_OPEN,-3,LOW_ACCEPT,166,0.09934171154997008,SHORT,0.41566265060240964,0.46987951807228917,-0.00035926488832576205,-0.00030842943108824305,1,1.0,True,False,False
NEW_YORK_OPEN,-3,BOTH,17,0.010173548773189706,,,,,,1,,False,False,False
NEW_YORK_OPEN,-2,INSIDE,791,0.47336923997606223,,,,,,8,,True,False,False
NEW_YORK_OPEN,-2,HIGH_REJECT,229,0.13704368641532017,SHORT,0.462882096069869,0.4585152838427948,-0.0006199420846882401,-0.0008638842323658981,2,0.0,True,False,False
NEW_YORK_OPEN,-2,LOW_REJECT,240,0.1436265709156194,LONG,0.5083333333333333,0.48333333333333334,-0.0002344439587098355,-8.001035604170148e-05,1,1.0,True,False,False
NEW_YORK_OPEN,-2,HIGH_ACCEPT,210,0.12567324955116696,LONG,0.43333333333333335,0.43333333333333335,6.7552478329315135e-06,-0.0012588748760287826,5,0.4,True,False,False
NEW_YORK_OPEN,-2,LOW_ACCEPT,188,0.11250748055056853,SHORT,0.43617021276595747,0.46808510638297873,-0.0002568949110881628,-0.0007932929455918008,2,0.0,True,False,False
NEW_YORK_OPEN,-2,BOTH,13,0.007779772591262717,,,,,,0,,False,False,False
NEW_YORK_OPEN,-1,INSIDE,625,0.37402752842609216,,,,,,8,,True,False,False
NEW_YORK_OPEN,-1,HIGH_REJECT,296,0.17713943746259725,SHORT,0.5777027027027027,0.5304054054054054,0.00033399132030970113,0.0004702200561749665,3,0.6666666666666666,True,False,False
NEW_YORK_OPEN,-1,LOW_REJECT,237,0.14183123877917414,LONG,0.43037974683544306,0.48523206751054854,-0.0005773360610779985,-3.0842968832120934e-05,2,1.0,True,False,False
