gap,gap_label,partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_reason,pnl_0,pnl_5,armed,scheduled_updates,activations,ratchet_updates,buffer_f20_exit,gap_exit,touch_exit,early_floor_violation
0.25,G25,development,540,09:00,2022-04-20 09:00:00+00:00,2022-04-20 09:55:00+00:00,3104.8149999999996,2022-04-20 11:10:00+00:00,LIVE_FLOOR_TOUCH,1.077543750593835,0.5763168203084094,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2022-05-30 09:00:00+00:00,2022-05-30 14:35:00+00:00,1907.115,2022-05-30 15:00:00+00:00,TIME_EXIT_EXEC_END,-3.3245745537107014,-3.8214015656510165,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-06-02 09:00:00+00:00,2022-06-02 10:55:00+00:00,1827.745,2022-06-02 13:15:00+00:00,CLOSE_INVALIDATION_F20,-7.330671401098043,-7.823494318238245,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-06-23 09:00:00+00:00,2022-06-23 09:30:00+00:00,1100.25,2022-06-23 12:55:00+00:00,LIVE_FLOOR_TOUCH,5.8031356509884,5.297185490417755,True,2,2,1,0,0,1,0
0.25,G25,development,540,09:00,2022-06-27 09:00:00+00:00,2022-06-27 11:05:00+00:00,1230.74,2022-06-27 12:30:00+00:00,CLOSE_INVALIDATION_F20,-6.107948063766511,-6.601993093187975,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-07-06 09:00:00+00:00,2022-07-06 10:00:00+00:00,1142.81,2022-07-06 12:10:00+00:00,CLOSE_INVALIDATION_F20,-7.842181990007068,-8.334493652185904,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-07-07 09:00:00+00:00,2022-07-07 09:55:00+00:00,1183.69,2022-07-07 15:00:00+00:00,RUNNER_TIME_EXIT,16.103476416967258,15.587231063227302,True,6,5,5,0,0,0,0
0.25,G25,development,540,09:00,2022-07-11 09:00:00+00:00,2022-07-11 13:20:00+00:00,1150.1225,2022-07-11 13:40:00+00:00,LIVE_FLOOR_GAP_OPEN,-3.144272892670152,-3.6412801161656456,True,1,1,0,0,1,0,0
0.25,G25,development,540,09:00,2022-07-25 09:00:00+00:00,2022-07-25 09:25:00+00:00,1531.0025,2022-07-25 11:20:00+00:00,LIVE_FLOOR_TOUCH,3.1916009281500295,2.6882609971873976,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2022-08-10 09:00:00+00:00,2022-08-10 09:35:00+00:00,1695.4225000000001,2022-08-10 12:25:00+00:00,LIVE_FLOOR_TOUCH,2.4245171926171154,1.9219439620398853,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2022-08-25 09:00:00+00:00,2022-08-25 12:15:00+00:00,1703.745,2022-08-25 15:00:00+00:00,TIME_EXIT_EXEC_END,1.1157784762391825,0.6145133303359754,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-09-05 09:00:00+00:00,2022-09-05 13:30:00+00:00,1573.5925,2022-09-05 15:00:00+00:00,RUNNER_TIME_EXIT,4.613210218020258,4.10844938821715,True,2,1,1,0,0,0,0
0.25,G25,development,540,09:00,2022-09-06 09:00:00+00:00,2022-09-06 11:55:00+00:00,1667.1475,2022-09-06 14:05:00+00:00,CLOSE_INVALIDATION_F20,-8.04104555835643,-8.533158456349044,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-09-08 09:00:00+00:00,2022-09-08 13:55:00+00:00,1633.705,2022-09-08 15:00:00+00:00,TIME_EXIT_EXEC_END,2.31927918443049,1.8168111392686375,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-09-26 09:00:00+00:00,2022-09-26 09:35:00+00:00,1311.105,2022-09-26 15:00:00+00:00,RUNNER_TIME_EXIT,6.504481334446877,5.997830178690444,True,1,1,0,0,0,0,0
0.25,G25,development,540,09:00,2022-10-04 09:00:00+00:00,2022-10-04 14:20:00+00:00,1350.8174999999999,2022-10-04 15:00:00+00:00,TIME_EXIT_EXEC_END,-0.6137594456689818,-1.1132959179870223,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-10-07 09:00:00+00:00,2022-10-07 09:30:00+00:00,1356.0300000000002,2022-10-07 12:35:00+00:00,CLOSE_INVALIDATION_F20,-5.750176618511449,-6.2445792405819045,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-10-14 09:00:00+00:00,2022-10-14 10:15:00+00:00,1327.7125,2022-10-14 11:30:00+00:00,LIVE_FLOOR_GAP_OPEN,1.0263253528153942,0.5251496153314109,True,1,1,0,0,1,0,0
0.25,G25,development,540,09:00,2022-10-19 09:00:00+00:00,2022-10-19 10:30:00+00:00,1302.4175,2022-10-19 11:20:00+00:00,CLOSE_INVALIDATION_F20,-3.696753921073703,-4.193208939643411,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2022-11-10 09:00:00+00:00,2022-11-10 12:35:00+00:00,1204.405,2022-11-10 14:05:00+00:00,LIVE_FLOOR_TOUCH,34.56041613908951,34.02572306948522,True,5,5,4,0,0,1,0
0.25,G25,development,540,09:00,2022-11-18 09:00:00+00:00,2022-11-18 10:40:00+00:00,1218.42,2022-11-18 13:30:00+00:00,LIVE_FLOOR_GAP_OPEN,0.790065822951003,0.2891262269261844,True,1,1,0,0,1,0,0
0.25,G25,development,540,09:00,2022-12-01 09:00:00+00:00,2022-12-01 13:00:00+00:00,1285.4850000000001,2022-12-01 13:45:00+00:00,LIVE_FLOOR_TOUCH,0.959409094621844,0.45830023995459024,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2022-12-08 09:00:00+00:00,2022-12-08 11:35:00+00:00,1232.6775,2022-12-08 12:20:00+00:00,LIVE_FLOOR_TOUCH,2.650473461225556,2.147674387301413,True,3,3,2,0,0,1,0
0.25,G25,development,540,09:00,2022-12-21 09:00:00+00:00,2022-12-21 11:15:00+00:00,1214.5774999999999,2022-12-21 14:55:00+00:00,LIVE_FLOOR_GAP_OPEN,-0.617153701595807,-1.116686781354281,True,1,1,0,0,1,0,0
0.25,G25,development,540,09:00,2022-12-23 09:00:00+00:00,2022-12-23 10:45:00+00:00,1222.225,2022-12-23 13:45:00+00:00,LIVE_FLOOR_TOUCH,0.6124976988689083,0.11173558222838975,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2022-12-29 09:00:00+00:00,2022-12-29 09:40:00+00:00,1196.975,2022-12-29 11:25:00+00:00,LIVE_FLOOR_TOUCH,0.6296789824350005,0.12889969309721783,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-01-02 09:00:00+00:00,2023-01-02 10:35:00+00:00,1216.28,2023-01-02 15:00:00+00:00,TIME_EXIT_EXEC_END,-0.3506692537901698,-0.8504686848207929,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-01-10 09:00:00+00:00,2023-01-10 14:20:00+00:00,1332.52,2023-01-10 15:00:00+00:00,TIME_EXIT_EXEC_END,-0.5651007114339964,-1.0646858181691417,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-02-02 09:00:00+00:00,2023-02-02 13:10:00+00:00,1673.2825,2023-02-02 14:40:00+00:00,LIVE_FLOOR_TOUCH,1.3685298208760526,0.867012049940619,True,2,2,1,0,0,1,0
0.25,G25,development,540,09:00,2023-02-06 09:00:00+00:00,2023-02-06 12:15:00+00:00,1630.35,2023-02-06 15:00:00+00:00,TIME_EXIT_EXEC_END,-0.5840095684975118,-1.0835757758252846,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-02-09 09:00:00+00:00,2023-02-09 12:30:00+00:00,1630.74,2023-02-09 14:45:00+00:00,LIVE_FLOOR_TOUCH,1.7033395881624451,1.2014871747810356,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-02-22 09:00:00+00:00,2023-02-22 12:40:00+00:00,1643.635,2023-02-22 14:25:00+00:00,CLOSE_INVALIDATION_F20,-5.262697618388479,-5.757587475841364,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-03-23 09:00:00+00:00,2023-03-23 10:55:00+00:00,1749.4225000000001,2023-03-23 15:00:00+00:00,RUNNER_TIME_EXIT,15.167280059562538,14.65197043431572,True,3,1,2,0,0,0,0
0.25,G25,development,540,09:00,2023-03-28 09:00:00+00:00,2023-03-28 11:30:00+00:00,1729.4099999999999,2023-03-28 12:25:00+00:00,LIVE_FLOOR_TOUCH,2.4090504854256793,1.9064927138261027,True,2,2,1,0,0,1,0
0.25,G25,development,540,09:00,2023-04-14 09:00:00+00:00,2023-04-14 12:30:00+00:00,2119.0025,2023-04-14 12:50:00+00:00,CLOSE_INVALIDATION_F20,-3.612006592724692,-4.1085463162701,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-04-26 09:00:00+00:00,2023-04-26 09:10:00+00:00,1874.1875,2023-04-26 11:20:00+00:00,LIVE_FLOOR_TOUCH,8.916437122753207,8.40737521658359,True,8,8,7,0,0,1,0
0.25,G25,development,540,09:00,2023-05-05 09:00:00+00:00,2023-05-05 11:20:00+00:00,1903.4125,2023-05-05 12:35:00+00:00,LIVE_FLOOR_TOUCH,0.6238190618165887,0.1230456294710306,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-05-08 09:00:00+00:00,2023-05-08 13:30:00+00:00,1860.615,2023-05-08 15:00:00+00:00,TIME_EXIT_EXEC_END,1.447507410184246,0.9459107011286608,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-05-15 09:00:00+00:00,2023-05-15 09:15:00+00:00,1829.445,2023-05-15 14:10:00+00:00,CLOSE_INVALIDATION_F20,-3.4788025876700153,-3.975475448651777,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-05-19 09:00:00+00:00,2023-05-19 09:15:00+00:00,1806.9099999999999,2023-05-19 12:55:00+00:00,LIVE_FLOOR_TOUCH,1.0743401718956274,0.5731164435879957,True,2,2,1,0,0,1,0
0.25,G25,development,540,09:00,2023-05-26 09:00:00+00:00,2023-05-26 12:45:00+00:00,1813.6925,2023-05-26 14:00:00+00:00,LIVE_FLOOR_TOUCH,1.7374902305655309,1.2356036836083777,True,2,2,1,0,0,1,0
0.25,G25,development,540,09:00,2023-06-05 09:00:00+00:00,2023-06-05 09:20:00+00:00,1869.7175000000002,2023-06-05 15:00:00+00:00,TIME_EXIT_EXEC_END,-1.0464880389684956,-1.5455919989495355,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-06-08 09:00:00+00:00,2023-06-08 11:30:00+00:00,1842.3400000000001,2023-06-08 13:00:00+00:00,LIVE_FLOOR_TOUCH,0.5905880564933245,0.08984783854588707,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-06-23 09:00:00+00:00,2023-06-23 10:00:00+00:00,1884.24,2023-06-23 10:30:00+00:00,CLOSE_INVALIDATION_F20,-2.591865155181938,-3.089424510349092,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-06-26 09:00:00+00:00,2023-06-26 14:15:00+00:00,1896.1725000000001,2023-06-26 14:45:00+00:00,CLOSE_INVALIDATION_F20,-6.615811061493659,-7.109348481722,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-06-30 09:00:00+00:00,2023-06-30 13:35:00+00:00,1898.5125,2023-06-30 13:45:00+00:00,CLOSE_INVALIDATION_F20,-9.858062562137492,-10.348359351180825,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-07-12 09:00:00+00:00,2023-07-12 13:15:00+00:00,1891.72,2023-07-12 13:40:00+00:00,CLOSE_INVALIDATION_F20,-3.407844712748231,-3.9045884961436568,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-07-31 09:00:00+00:00,2023-07-31 11:25:00+00:00,1867.395,2023-07-31 13:30:00+00:00,LIVE_FLOOR_TOUCH,0.11274636592690823,-0.3875162491314029,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-08-01 09:00:00+00:00,2023-08-01 09:25:00+00:00,1832.4775,2023-08-01 15:00:00+00:00,TIME_EXIT_EXEC_END,-1.8727329530649368,-2.371011081047802,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-08-03 09:00:00+00:00,2023-08-03 14:15:00+00:00,1836.5725,2023-08-03 15:00:00+00:00,RUNNER_TIME_EXIT,2.4089008193251664,1.9063431973169291,True,2,1,1,0,0,0,0
0.25,G25,development,540,09:00,2023-08-04 09:00:00+00:00,2023-08-04 12:40:00+00:00,1837.8,2023-08-04 13:55:00+00:00,LIVE_FLOOR_GAP_OPEN,1.235107193383445,0.7337227783975168,True,3,3,2,0,1,0,0
0.25,G25,development,540,09:00,2023-08-08 09:00:00+00:00,2023-08-08 12:10:00+00:00,1836.3525,2023-08-08 13:10:00+00:00,LIVE_FLOOR_TOUCH,1.0600954882028062,0.5588859974599684,True,5,4,4,0,0,1,0
0.25,G25,development,540,09:00,2023-08-09 09:00:00+00:00,2023-08-09 11:15:00+00:00,1861.0225,2023-08-09 13:15:00+00:00,LIVE_FLOOR_GAP_OPEN,0.9023754414575039,0.4013235919409611,True,3,3,2,0,1,0,0
0.25,G25,development,540,09:00,2023-09-13 09:00:00+00:00,2023-09-13 10:15:00+00:00,1597.1925,2023-09-13 15:00:00+00:00,LIVE_FLOOR_TOUCH,1.3460324913871617,0.8445372065382765,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-09-14 09:00:00+00:00,2023-09-14 11:40:00+00:00,1621.7475,2023-09-14 12:25:00+00:00,LIVE_FLOOR_GAP_OPEN,0.5842777621054122,0.08354385129878439,True,1,1,0,0,1,0,0
0.25,G25,development,540,09:00,2023-10-06 09:00:00+00:00,2023-10-06 10:45:00+00:00,1632.5049999999999,2023-10-06 12:55:00+00:00,CLOSE_INVALIDATION_F20,-3.8992235858389286,-4.395476235928053,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-10-24 09:00:00+00:00,2023-10-24 09:55:00+00:00,1827.755,2023-10-24 12:20:00+00:00,LIVE_FLOOR_TOUCH,2.129058872770107,1.6267809528573545,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2023-10-25 09:00:00+00:00,2023-10-25 13:35:00+00:00,1786.2425,2023-10-25 15:00:00+00:00,RUNNER_TIME_EXIT,5.242430968919365,4.737041232818551,True,1,1,0,0,0,0,0
0.25,G25,development,540,09:00,2023-11-23 09:00:00+00:00,2023-11-23 09:15:00+00:00,2077.85,2023-11-23 11:15:00+00:00,CLOSE_INVALIDATION_F20,-4.767495247491416,-5.262880059837705,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-11-29 09:00:00+00:00,2023-11-29 10:00:00+00:00,2065.795,2023-11-29 10:40:00+00:00,CLOSE_INVALIDATION_F20,-4.469861723936807,-4.965544021064183,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-12-01 09:00:00+00:00,2023-12-01 09:25:00+00:00,2103.305,2023-12-01 10:55:00+00:00,CLOSE_INVALIDATION_F20,-3.4749225623483144,-3.9715993014163726,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-12-04 09:00:00+00:00,2023-12-04 09:50:00+00:00,2252.8450000000003,2023-12-04 14:30:00+00:00,CLOSE_INVALIDATION_F20,-8.137993514866814,-8.63000951335262,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2023-12-20 09:00:00+00:00,2023-12-20 10:25:00+00:00,2214.66,2023-12-20 14:15:00+00:00,LIVE_FLOOR_TOUCH,5.487585453297594,4.981950685228398,True,3,3,2,0,0,1,0
0.25,G25,development,540,09:00,2024-01-05 09:00:00+00:00,2024-01-05 09:15:00+00:00,2258.0474999999997,2024-01-05 11:00:00+00:00,CLOSE_INVALIDATION_F20,-4.303261556720939,-4.799110370757131,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2024-01-16 09:00:00+00:00,2024-01-16 09:10:00+00:00,2539.7425,2024-01-16 11:30:00+00:00,CLOSE_INVALIDATION_F20,-3.127146551274373,-3.624170892552447,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2024-01-24 09:00:00+00:00,2024-01-24 09:35:00+00:00,2236.8775,2024-01-24 11:05:00+00:00,LIVE_FLOOR_TOUCH,2.8680600524614968,2.3650435006850716,True,2,2,1,0,0,1,0
0.25,G25,development,540,09:00,2024-02-01 09:00:00+00:00,2024-02-01 10:35:00+00:00,2270.3225,2024-02-01 15:00:00+00:00,RUNNER_TIME_EXIT,5.3761617567547715,4.870638356698165,True,3,2,2,0,0,0,0
0.25,G25,development,540,09:00,2024-02-05 09:00:00+00:00,2024-02-05 09:35:00+00:00,2315.81,2024-02-05 14:25:00+00:00,LIVE_FLOOR_TOUCH,1.5755506712554328,1.073825982928334,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2024-02-09 09:00:00+00:00,2024-02-09 09:15:00+00:00,2466.835,2024-02-09 12:25:00+00:00,LIVE_FLOOR_TOUCH,7.657490671244727,7.149687082368028,True,4,4,3,0,0,1,0
0.25,G25,development,540,09:00,2024-02-15 09:00:00+00:00,2024-02-15 12:10:00+00:00,2793.8575,2024-02-15 14:10:00+00:00,LIVE_FLOOR_TOUCH,1.7050644136287878,1.2032102762838508,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2024-03-07 09:00:00+00:00,2024-03-07 11:15:00+00:00,3798.1349999999998,2024-03-07 14:45:00+00:00,LIVE_FLOOR_TOUCH,2.307249742307738,1.8047937205763591,True,2,1,1,0,0,1,0
0.25,G25,development,540,09:00,2024-03-08 09:00:00+00:00,2024-03-08 11:30:00+00:00,3939.5775000000003,2024-03-08 14:15:00+00:00,LIVE_FLOOR_TOUCH,1.9888983019118016,1.4867604725246735,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2024-05-23 09:00:00+00:00,2024-05-23 09:40:00+00:00,3818.79,2024-05-23 13:00:00+00:00,LIVE_FLOOR_TOUCH,12.175973017631248,11.663653204520296,True,6,6,5,0,0,1,0
0.25,G25,development,540,09:00,2024-06-25 09:00:00+00:00,2024-06-25 10:00:00+00:00,3381.735,2024-06-25 15:00:00+00:00,RUNNER_TIME_EXIT,2.5104882552890566,2.00782909661319,True,1,1,0,0,0,0,0
0.25,G25,development,540,09:00,2024-07-18 09:00:00+00:00,2024-07-18 10:00:00+00:00,3446.08,2024-07-18 13:35:00+00:00,LIVE_FLOOR_TOUCH,2.9533754294734487,2.450273604956377,True,3,3,2,0,0,1,0
0.25,G25,development,540,09:00,2024-08-08 09:00:00+00:00,2024-08-08 10:00:00+00:00,2434.9575,2024-08-08 12:10:00+00:00,LIVE_FLOOR_TOUCH,1.5081441873215478,1.0064868717921232,True,1,1,0,0,0,1,0
0.25,G25,development,540,09:00,2024-08-22 09:00:00+00:00,2024-08-22 11:05:00+00:00,2634.5425,2024-08-22 13:50:00+00:00,CLOSE_INVALIDATION_F20,-4.581466042016746,-5.077036790600442,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2024-08-30 09:00:00+00:00,2024-08-30 12:40:00+00:00,2524.6275,2024-08-30 14:20:00+00:00,CLOSE_INVALIDATION_F20,-4.120845946580231,-4.616877085064353,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2024-10-04 09:00:00+00:00,2024-10-04 12:40:00+00:00,2385.4725,2024-10-04 14:25:00+00:00,CLOSE_INVALIDATION_F20,-5.389053531323396,-5.883817096009702,False,0,0,0,0,0,0,0
0.25,G25,development,540,09:00,2024-11-20 09:00:00+00:00,2024-11-20 09:30:00+00:00,3121.4249999999997,2024-11-20 11:15:00+00:00,CLOSE_INVALIDATION_F20,-6.020029313534614,-6.514162217768893,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-01-03 10:00:00+00:00,2022-01-03 10:25:00+00:00,3813.5825,2022-01-03 11:40:00+00:00,LIVE_FLOOR_TOUCH,1.5841579407289257,1.0824246494338223,True,3,3,2,0,0,1,0
0.25,G25,development,600,10:00,2022-01-20 10:00:00+00:00,2022-01-20 13:15:00+00:00,3142.89,2022-01-20 15:20:00+00:00,LIVE_FLOOR_TOUCH,15.077792732166762,14.562572549525932,True,11,11,10,0,0,1,0
0.25,G25,development,600,10:00,2022-01-27 10:00:00+00:00,2022-01-27 10:30:00+00:00,2429.52,2022-01-27 12:35:00+00:00,LIVE_FLOOR_TOUCH,3.347653857552158,2.844157951647564,True,1,1,0,0,0,1,0
0.25,G25,development,600,10:00,2022-02-01 10:00:00+00:00,2022-02-01 13:35:00+00:00,2775.3825,2022-02-01 16:00:00+00:00,TIME_EXIT_EXEC_END,-1.8633118137770128,-2.361599358191013,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-02-04 10:00:00+00:00,2022-02-04 13:30:00+00:00,2815.7075,2022-02-04 16:00:00+00:00,RUNNER_TIME_EXIT,9.416804479868658,8.907242456400576,True,1,1,0,0,0,0,0
0.25,G25,development,600,10:00,2022-02-11 10:00:00+00:00,2022-02-11 11:05:00+00:00,3093.045,2022-02-11 14:40:00+00:00,LIVE_FLOOR_GAP_OPEN,1.8768824895854634,1.3748566200307404,True,1,1,0,0,1,0,0
0.25,G25,development,600,10:00,2022-02-23 10:00:00+00:00,2022-02-23 11:10:00+00:00,2702.1025,2022-02-23 14:10:00+00:00,LIVE_FLOOR_TOUCH,3.368824461692355,2.8653073957636948,True,1,1,0,0,0,1,0
0.25,G25,development,600,10:00,2022-02-28 10:00:00+00:00,2022-02-28 12:55:00+00:00,2634.75,2022-02-28 16:00:00+00:00,RUNNER_TIME_EXIT,33.658259796944655,33.12446843282986,True,7,6,6,0,0,0,0
0.25,G25,development,600,10:00,2022-03-10 10:00:00+00:00,2022-03-10 12:40:00+00:00,2598.9725,2022-03-10 13:40:00+00:00,LIVE_FLOOR_GAP_OPEN,1.1366649704835479,0.6353789485240128,True,1,1,0,0,1,0,0
0.25,G25,development,600,10:00,2022-03-16 10:00:00+00:00,2022-03-16 10:35:00+00:00,2672.24,2022-03-16 14:45:00+00:00,LIVE_FLOOR_TOUCH,3.4245067808281298,2.9209340604074545,True,1,1,0,0,0,1,0
0.25,G25,development,600,10:00,2022-03-17 10:00:00+00:00,2022-03-17 10:50:00+00:00,2767.3575,2022-03-17 12:25:00+00:00,LIVE_FLOOR_GAP_OPEN,4.4480364390939275,3.9434407005241705,True,4,4,3,0,1,0,0
0.25,G25,development,600,10:00,2022-03-28 10:00:00+00:00,2022-03-28 11:15:00+00:00,3344.13,2022-03-28 14:20:00+00:00,LIVE_FLOOR_TOUCH,2.4530589420866504,1.9504571840237133,True,2,2,1,0,0,1,0
0.25,G25,development,600,10:00,2022-03-30 10:00:00+00:00,2022-03-30 11:45:00+00:00,3404.7925,2022-03-30 13:40:00+00:00,CLOSE_INVALIDATION_F20,-5.576894039798319,-6.0714698578494435,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-03-31 10:00:00+00:00,2022-03-31 10:15:00+00:00,3413.23,2022-03-31 12:50:00+00:00,LIVE_FLOOR_TOUCH,2.0469490775600456,1.5447532264080803,True,2,2,1,0,0,1,0
0.25,G25,development,600,10:00,2022-04-07 10:00:00+00:00,2022-04-07 11:20:00+00:00,3222.79,2022-04-07 11:55:00+00:00,LIVE_FLOOR_TOUCH,2.9790597587805006,2.4759322627697204,True,2,2,1,0,0,1,0
0.25,G25,development,600,10:00,2022-06-02 10:00:00+00:00,2022-06-02 10:55:00+00:00,1828.385,2022-06-02 13:15:00+00:00,CLOSE_INVALIDATION_F20,-7.50326326238725,-7.995913673919041,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-06-15 10:00:00+00:00,2022-06-15 12:25:00+00:00,1111.7875000000001,2022-06-15 16:00:00+00:00,TIME_EXIT_EXEC_END,3.0550217555062713,2.5518183354607653,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-06-27 10:00:00+00:00,2022-06-27 11:05:00+00:00,1230.74,2022-06-27 12:30:00+00:00,CLOSE_INVALIDATION_F20,-6.107948063766511,-6.601993093187975,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-06-28 10:00:00+00:00,2022-06-28 11:50:00+00:00,1221.32,2022-06-28 15:30:00+00:00,CLOSE_INVALIDATION_F20,-13.095280516162811,-13.58234170505217,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-07-21 10:00:00+00:00,2022-07-21 10:50:00+00:00,1505.1675,2022-07-21 16:00:00+00:00,TIME_EXIT_EXEC_END,1.278384631610741,0.7769569608146568,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-08-23 10:00:00+00:00,2022-08-23 12:30:00+00:00,1609.315,2022-08-23 15:00:00+00:00,LIVE_FLOOR_TOUCH,6.400719560806856,5.894172114969076,True,2,2,1,0,0,1,0
0.25,G25,development,600,10:00,2022-08-25 10:00:00+00:00,2022-08-25 12:15:00+00:00,1704.65,2022-08-25 16:00:00+00:00,TIME_EXIT_EXEC_END,-1.6348575954008178,-2.133373479863076,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-09-05 10:00:00+00:00,2022-09-05 12:40:00+00:00,1571.335,2022-09-05 13:30:00+00:00,LIVE_FLOOR_GAP_OPEN,-0.26158266696789634,-0.7614711400643511,True,1,1,0,0,1,0,0
0.25,G25,development,600,10:00,2022-09-06 10:00:00+00:00,2022-09-06 11:55:00+00:00,1667.1475,2022-09-06 14:05:00+00:00,CLOSE_INVALIDATION_F20,-8.04104555835643,-8.533158456349044,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-09-29 10:00:00+00:00,2022-09-29 11:35:00+00:00,1336.3200000000002,2022-09-29 12:50:00+00:00,CLOSE_INVALIDATION_F20,-7.901945641762542,-8.394197570156514,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-10-04 10:00:00+00:00,2022-10-04 14:20:00+00:00,1350.8174999999999,2022-10-04 16:00:00+00:00,TIME_EXIT_EXEC_END,0.5596040915964554,0.058894842129686764,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-10-06 10:00:00+00:00,2022-10-06 12:45:00+00:00,1371.6924999999999,2022-10-06 14:05:00+00:00,CLOSE_INVALIDATION_F20,-6.378927492860054,-6.872701678274462,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-10-19 10:00:00+00:00,2022-10-19 10:20:00+00:00,1303.22,2022-10-19 11:15:00+00:00,CLOSE_INVALIDATION_F20,-3.584420128604537,-4.080987424827698,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-10-20 10:00:00+00:00,2022-10-20 10:15:00+00:00,1293.775,2022-10-20 10:50:00+00:00,LIVE_FLOOR_TOUCH,0.3632702749704734,-0.1372427387974936,True,2,1,1,0,0,1,0
0.25,G25,development,600,10:00,2022-11-10 10:00:00+00:00,2022-11-10 12:25:00+00:00,1207.655,2022-11-10 14:05:00+00:00,LIVE_FLOOR_TOUCH,35.37801607247111,34.842505811529215,True,5,5,4,0,0,1,0
0.25,G25,development,600,10:00,2022-11-17 10:00:00+00:00,2022-11-17 15:35:00+00:00,1206.5674999999999,2022-11-17 16:00:00+00:00,TIME_EXIT_EXEC_END,-6.474048903190188,-6.967728014731211,False,0,0,0,0,0,0,0
0.25,G25,development,600,10:00,2022-11-18 10:00:00+00:00,2022-11-18 10:40:00+00:00,1218.42,2022-11-18 13:30:00+00:00,LIVE_FLOOR_GAP_OPEN,0.790065822951003,0.2891262269261844,True,1,1,0,0,1,0,0
