partition,side,entry_ts,entry,tp,sl,week,exit_ts,exit,reason,net_ret,bars_held,variant
external,LONG,2021-07-26 02:45:00+00:00,38424.34,38866.21991,38097.73311,2021-W30,2021-07-26 02:45:00+00:00,38097.73311,SL,-0.01,1,S1_STACK
external,LONG,2021-07-26 03:00:00+00:00,38044.61,38482.123015000005,37721.230815,2021-W30,2021-07-26 04:30:00+00:00,38482.123015000005,TP,0.01,7,S1_STACK
external,LONG,2021-07-26 04:45:00+00:00,38487.54,38930.14671,38160.39591,2021-W30,2021-07-26 06:15:00+00:00,38930.14671,TP,0.01,7,S1_STACK
external,LONG,2021-07-26 06:30:00+00:00,39065.07,39514.318305,38733.016905000004,2021-W30,2021-07-26 06:45:00+00:00,38733.016905000004,SL,-0.01,2,S1_STACK
external,LONG,2021-07-26 07:00:00+00:00,38630.1,39074.34615,38301.74415,2021-W30,2021-07-26 07:30:00+00:00,38301.74415,SL,-0.01,3,S1_STACK
external,LONG,2021-07-26 11:45:00+00:00,38471.27,38913.689605,38144.264205,2021-W30,2021-07-26 13:00:00+00:00,38144.264205,SL,-0.01,6,S1_STACK
external,LONG,2021-07-26 14:15:00+00:00,38423.13,38864.995995,38096.533395,2021-W30,2021-07-26 14:30:00+00:00,38402.49,OFF,-0.0020371764351316255,1,S1_STACK
external,LONG,2021-07-26 16:15:00+00:00,38821.14,39267.58311,38491.16031,2021-W30,2021-07-26 16:15:00+00:00,39267.58311,TP,0.01,1,S1_STACK
external,LONG,2021-07-26 16:30:00+00:00,39285.8,39737.58670000001,38951.87070000001,2021-W30,2021-07-26 16:45:00+00:00,38951.87070000001,SL,-0.01,2,S1_STACK
external,LONG,2021-07-26 17:00:00+00:00,39043.12,39492.115880000005,38711.25348000001,2021-W30,2021-07-26 17:00:00+00:00,38711.25348000001,SL,-0.01,1,S1_STACK
external,LONG,2021-07-26 17:15:00+00:00,38909.2,39356.6558,38578.4718,2021-W30,2021-07-26 17:30:00+00:00,39356.6558,TP,0.01,2,S1_STACK
external,LONG,2021-07-26 17:45:00+00:00,39348.04,39800.542460000004,39013.58166,2021-W30,2021-07-26 18:30:00+00:00,39800.542460000004,TP,0.01,4,S1_STACK
external,LONG,2021-07-26 18:45:00+00:00,39741.75,40198.780125000005,39403.945125,2021-W30,2021-07-26 19:00:00+00:00,40198.780125000005,TP,0.01,2,S1_STACK
external,LONG,2021-07-26 19:15:00+00:00,40211.2,40673.6288,39869.4048,2021-W30,2021-07-26 19:30:00+00:00,39869.4048,SL,-0.01,2,S1_STACK
external,LONG,2021-07-26 19:45:00+00:00,39866.5,40324.96475,39527.634750000005,2021-W30,2021-07-26 19:45:00+00:00,39527.634750000005,SL,-0.01,1,S1_STACK
external,LONG,2021-07-26 20:00:00+00:00,39358.4,39811.02160000001,39023.8536,2021-W30,2021-07-26 20:00:00+00:00,39023.8536,SL,-0.01,1,S1_STACK
external,LONG,2021-07-27 15:00:00+00:00,38220.01,38659.540115,37895.13991500001,2021-W30,2021-07-27 16:15:00+00:00,37956.56,OFF,-0.008392986160914271,5,S1_STACK
external,LONG,2021-07-27 20:45:00+00:00,38083.06,38521.01519,37759.353989999996,2021-W30,2021-07-27 22:30:00+00:00,38521.01519,TP,0.01,8,S1_STACK
external,LONG,2021-07-27 22:45:00+00:00,38959.1,39407.12965,38627.94765,2021-W30,2021-07-27 23:45:00+00:00,39407.12965,TP,0.01,5,S1_STACK
external,LONG,2021-07-28 00:00:00+00:00,39448.06,39901.71269,39112.75149,2021-W30,2021-07-28 00:00:00+00:00,39112.75149,SL,-0.01,1,S1_STACK
external,LONG,2021-07-28 00:15:00+00:00,39156.8,39607.103200000005,38823.96720000001,2021-W30,2021-07-28 01:30:00+00:00,39607.103200000005,TP,0.01,6,S1_STACK
external,LONG,2021-07-28 01:45:00+00:00,39437.0,39890.5255,39101.785500000005,2021-W30,2021-07-28 02:00:00+00:00,39890.5255,TP,0.01,2,S1_STACK
external,LONG,2021-07-28 02:15:00+00:00,40150.03,40611.755345000005,39808.754745,2021-W30,2021-07-28 02:15:00+00:00,39808.754745,SL,-0.01,1,S1_STACK
external,LONG,2021-07-28 02:30:00+00:00,39877.81,40336.404815,39538.848615,2021-W30,2021-07-28 03:00:00+00:00,39538.848615,SL,-0.01,3,S1_STACK
external,LONG,2021-07-28 03:15:00+00:00,39695.5,40151.998250000004,39358.08825,2021-W30,2021-07-28 03:30:00+00:00,40151.998250000004,TP,0.01,2,S1_STACK
external,LONG,2021-07-28 03:45:00+00:00,39851.69,40309.984435000006,39512.950635,2021-W30,2021-07-28 06:30:00+00:00,39512.950635,SL,-0.01,12,S1_STACK
external,LONG,2021-07-28 10:30:00+00:00,40110.0,40571.265,39769.065,2021-W30,2021-07-28 11:30:00+00:00,40571.265,TP,0.01,5,S1_STACK
external,LONG,2021-07-28 11:45:00+00:00,40698.34,41166.37091,40352.404109999996,2021-W30,2021-07-28 12:30:00+00:00,40352.404109999996,SL,-0.01,4,S1_STACK
external,LONG,2021-07-28 19:30:00+00:00,40098.0,40559.127,39757.167,2021-W30,2021-07-28 20:30:00+00:00,39757.167,SL,-0.01,5,S1_STACK
external,LONG,2021-07-28 20:45:00+00:00,39996.54,40456.500210000006,39656.569410000004,2021-W30,2021-07-28 22:45:00+00:00,39857.0,OFF,-0.0049888017813541335,8,S1_STACK
external,LONG,2021-07-29 09:00:00+00:00,39927.03,40386.190845000005,39587.650245000004,2021-W30,2021-07-29 09:45:00+00:00,40386.190845000005,TP,0.01,4,S1_STACK
external,LONG,2021-07-29 10:00:00+00:00,40377.06,40841.39619,40033.85499,2021-W30,2021-07-29 10:30:00+00:00,40033.85499,SL,-0.01,3,S1_STACK
external,LONG,2021-07-29 10:45:00+00:00,40157.03,40618.835845,39815.695245,2021-W30,2021-07-29 11:30:00+00:00,39815.695245,SL,-0.01,4,S1_STACK
external,LONG,2021-07-30 22:00:00+00:00,41187.34,41660.99441,40837.24761,2021-W30,2021-07-30 23:30:00+00:00,41660.99441,TP,0.01,7,S1_STACK
external,LONG,2021-07-30 23:45:00+00:00,41877.19,42358.77768500001,41521.233885,2021-W30,2021-07-31 00:00:00+00:00,42358.77768500001,TP,0.01,2,S1_STACK
external,LONG,2021-07-31 00:15:00+00:00,42029.99,42513.334885000004,41672.735085,2021-W30,2021-07-31 00:30:00+00:00,41672.735085,SL,-0.01,2,S1_STACK
external,LONG,2021-07-31 00:45:00+00:00,41803.55,42284.290825000004,41448.21982500001,2021-W30,2021-07-31 04:15:00+00:00,41670.94,OFF,-0.004672218627365386,14,S1_STACK
external,LONG,2021-07-31 09:15:00+00:00,41792.06,42272.66869,41436.82749,2021-W30,2021-07-31 09:45:00+00:00,41601.72,OFF,-0.006054453645022493,2,S1_STACK
external,LONG,2021-07-31 10:00:00+00:00,41643.68,42122.58232,41289.70872,2021-W30,2021-07-31 12:00:00+00:00,41599.67,OFF,-0.002556823028128262,8,S1_STACK
external,LONG,2021-07-31 12:15:00+00:00,41672.0,42151.228,41317.788,2021-W30,2021-07-31 12:30:00+00:00,41637.04,OFF,-0.0023389326166250433,1,S1_STACK
external,LONG,2021-08-01 02:00:00+00:00,41697.18,42176.697570000004,41342.753970000005,2021-W30,2021-08-01 02:15:00+00:00,41629.76,OFF,-0.003116895914783645,1,S1_STACK
external,LONG,2021-08-01 02:30:00+00:00,41707.22,42186.853030000006,41352.70863,2021-W30,2021-08-01 02:45:00+00:00,41713.82,OFF,-0.001341754017649631,1,S1_STACK
external,LONG,2021-08-01 03:15:00+00:00,41949.67,42432.091205000004,41593.097805,2021-W30,2021-08-01 03:45:00+00:00,42432.091205000004,TP,0.01,3,S1_STACK
external,LONG,2021-08-01 04:00:00+00:00,42421.51,42909.357365,42060.927165,2021-W30,2021-08-01 04:45:00+00:00,42060.927165,SL,-0.01,4,S1_STACK
external,LONG,2021-08-01 05:00:00+00:00,42062.39,42546.107485,41704.859685,2021-W30,2021-08-01 05:00:00+00:00,41704.859685,SL,-0.01,1,S1_STACK
external,LONG,2021-08-05 20:00:00+00:00,40694.19,41162.17318500001,40348.289385000004,2021-W31,2021-08-05 20:00:00+00:00,41162.17318500001,TP,0.01,1,S1_STACK
external,LONG,2021-08-05 20:15:00+00:00,40800.56,41269.76644,40453.75524,2021-W31,2021-08-05 21:30:00+00:00,41269.76644,TP,0.01,6,S1_STACK
external,LONG,2021-08-05 21:45:00+00:00,40898.77,41369.105855,40551.130455,2021-W31,2021-08-06 00:00:00+00:00,40882.39,OFF,-0.0019005010419627642,9,S1_STACK
external,LONG,2021-08-06 06:15:00+00:00,40709.43,41177.588445,40363.399845,2021-W31,2021-08-06 06:15:00+00:00,41177.588445,TP,0.01,1,S1_STACK
external,LONG,2021-08-06 06:30:00+00:00,40970.3,41441.458450000006,40622.05245,2021-W31,2021-08-06 08:00:00+00:00,40622.05245,SL,-0.01,7,S1_STACK
external,LONG,2021-08-06 08:15:00+00:00,40854.96,41324.79204,40507.69284,2021-W31,2021-08-06 10:00:00+00:00,40600.0,OFF,-0.007740613134855577,7,S1_STACK
external,LONG,2021-08-06 13:30:00+00:00,40958.04,41429.05746,40609.896660000006,2021-W31,2021-08-06 14:30:00+00:00,40717.25,OFF,-0.007378943426003813,4,S1_STACK
external,LONG,2021-08-06 14:45:00+00:00,40771.82,41240.69593,40425.25953,2021-W31,2021-08-06 15:15:00+00:00,41240.69593,TP,0.01,3,S1_STACK
external,LONG,2021-08-06 15:30:00+00:00,41668.22,42147.40453000001,41314.04013,2021-W31,2021-08-06 15:45:00+00:00,42147.40453000001,TP,0.01,2,S1_STACK
external,LONG,2021-08-06 16:00:00+00:00,42211.53,42696.962595000005,41852.731995,2021-W31,2021-08-06 16:00:00+00:00,42696.962595000005,TP,0.01,1,S1_STACK
external,LONG,2021-08-06 16:15:00+00:00,42720.48,43211.76552000001,42357.35592,2021-W31,2021-08-06 16:30:00+00:00,42357.35592,SL,-0.01,2,S1_STACK
external,LONG,2021-08-06 16:45:00+00:00,42437.51,42925.541365000005,42076.791165,2021-W31,2021-08-06 17:15:00+00:00,42925.541365000005,TP,0.01,3,S1_STACK
external,LONG,2021-08-06 17:30:00+00:00,42899.09,43392.429534999996,42534.447735,2021-W31,2021-08-06 17:45:00+00:00,43392.429534999996,TP,0.01,2,S1_STACK
external,LONG,2021-08-06 18:00:00+00:00,42889.73,43382.96189500001,42525.16729500001,2021-W31,2021-08-06 20:15:00+00:00,42525.16729500001,SL,-0.01,10,S1_STACK
external,LONG,2021-08-06 20:30:00+00:00,42654.62,43145.14813000001,42292.05573000001,2021-W31,2021-08-06 21:30:00+00:00,42563.34,OFF,-0.0036399792097551718,4,S1_STACK
external,LONG,2021-08-07 00:15:00+00:00,42760.0,43251.740000000005,42396.54,2021-W31,2021-08-07 00:45:00+00:00,43251.740000000005,TP,0.01,3,S1_STACK
external,LONG,2021-08-07 01:00:00+00:00,43255.94,43753.383310000005,42888.26451,2021-W31,2021-08-07 01:00:00+00:00,42888.26451,SL,-0.01,1,S1_STACK
external,LONG,2021-08-07 01:15:00+00:00,42821.59,43314.038285,42457.606485,2021-W31,2021-08-07 01:45:00+00:00,43314.038285,TP,0.01,3,S1_STACK
external,LONG,2021-08-07 02:00:00+00:00,43150.0,43646.225000000006,42783.225,2021-W31,2021-08-07 03:45:00+00:00,43646.225000000006,TP,0.01,8,S1_STACK
external,LONG,2021-08-07 04:00:00+00:00,43670.29,44172.498335000004,43299.092535,2021-W31,2021-08-07 04:45:00+00:00,43299.092535,SL,-0.01,4,S1_STACK
external,LONG,2021-08-07 05:00:00+00:00,43287.72,43785.52878,42919.77438,2021-W31,2021-08-07 06:45:00+00:00,43177.23,OFF,-0.004052455985207813,7,S1_STACK
external,LONG,2021-08-07 09:30:00+00:00,43583.62,44084.83163000001,43213.159230000005,2021-W31,2021-08-07 12:00:00+00:00,44084.83163000001,TP,0.01,11,S1_STACK
external,LONG,2021-08-07 12:15:00+00:00,44363.38,44873.55887,43986.29127,2021-W31,2021-08-07 12:30:00+00:00,43986.29127,SL,-0.01,2,S1_STACK
external,LONG,2021-08-07 12:45:00+00:00,43839.84,44343.99816,43467.20136,2021-W31,2021-08-07 12:45:00+00:00,43467.20136,SL,-0.01,1,S1_STACK
external,LONG,2021-08-07 18:30:00+00:00,43500.12,44000.371380000004,43130.36898000001,2021-W31,2021-08-07 19:45:00+00:00,44000.371380000004,TP,0.01,6,S1_STACK
external,LONG,2021-08-07 20:00:00+00:00,43945.16,44450.52934000001,43571.62614000001,2021-W31,2021-08-07 21:45:00+00:00,43571.62614000001,SL,-0.01,8,S1_STACK
external,LONG,2021-08-07 22:15:00+00:00,43838.11,44342.248265,43465.486065000005,2021-W31,2021-08-07 23:15:00+00:00,44342.248265,TP,0.01,5,S1_STACK
external,LONG,2021-08-07 23:30:00+00:00,44216.79,44725.283085,43840.947285,2021-W31,2021-08-07 23:45:00+00:00,44725.283085,TP,0.01,2,S1_STACK
external,LONG,2021-08-08 00:00:00+00:00,44601.11,45114.022765,44222.000565,2021-W31,2021-08-08 00:30:00+00:00,44222.000565,SL,-0.01,3,S1_STACK
external,LONG,2021-08-08 00:45:00+00:00,44377.84,44888.18516,44000.628359999995,2021-W31,2021-08-08 01:30:00+00:00,44000.628359999995,SL,-0.01,4,S1_STACK
external,LONG,2021-08-08 04:30:00+00:00,44498.22,45009.949530000005,44119.98513,2021-W31,2021-08-08 06:00:00+00:00,45009.949530000005,TP,0.01,7,S1_STACK
external,LONG,2021-08-08 06:15:00+00:00,44719.31,45233.582065,44339.195865,2021-W31,2021-08-08 06:30:00+00:00,45233.582065,TP,0.01,2,S1_STACK
external,LONG,2021-08-08 06:45:00+00:00,45189.9,45709.58385,44805.78585,2021-W31,2021-08-08 07:30:00+00:00,44805.78585,SL,-0.01,4,S1_STACK
external,LONG,2021-08-08 07:45:00+00:00,44935.04,45451.792960000006,44553.09216,2021-W31,2021-08-08 08:45:00+00:00,44553.09216,SL,-0.01,5,S1_STACK
external,LONG,2021-08-08 09:15:00+00:00,44762.29,45277.056335,44381.810535000004,2021-W31,2021-08-08 10:00:00+00:00,44731.89,OFF,-0.002179143091204759,3,S1_STACK
external,LONG,2021-08-08 13:15:00+00:00,44889.79,45406.022585000006,44508.226785000006,2021-W31,2021-08-08 14:00:00+00:00,44508.226785000006,SL,-0.01,4,S1_STACK
external,LONG,2021-08-09 11:00:00+00:00,45648.1,46173.05315,45260.09115,2021-W32,2021-08-09 14:00:00+00:00,46173.05315,TP,0.01,13,S1_STACK
external,LONG,2021-08-09 14:15:00+00:00,45978.65,46507.404475,45587.831475000006,2021-W32,2021-08-09 14:45:00+00:00,45587.831475000006,SL,-0.01,3,S1_STACK
external,LONG,2021-08-09 15:00:00+00:00,45635.64,46160.44986,45247.73706,2021-W32,2021-08-09 16:00:00+00:00,46160.44986,TP,0.01,5,S1_STACK
external,LONG,2021-08-09 16:15:00+00:00,45799.99,46326.689885,45410.690085,2021-W32,2021-08-09 18:30:00+00:00,46326.689885,TP,0.01,10,S1_STACK
external,LONG,2021-08-09 18:45:00+00:00,46329.13,46861.914995,45935.332395,2021-W32,2021-08-09 19:45:00+00:00,45935.332395,SL,-0.01,5,S1_STACK
external,LONG,2021-08-09 20:00:00+00:00,45986.76,46515.60774000001,45595.872540000004,2021-W32,2021-08-09 20:30:00+00:00,45595.872540000004,SL,-0.01,3,S1_STACK
external,LONG,2021-08-09 23:15:00+00:00,46293.0,46825.3695,45899.5095,2021-W32,2021-08-10 00:30:00+00:00,45899.5095,SL,-0.01,6,S1_STACK
external,LONG,2021-08-10 02:00:00+00:00,46023.06,46552.32519,45631.86399,2021-W32,2021-08-10 02:15:00+00:00,45994.82,OFF,-0.00211360544040312,1,S1_STACK
external,LONG,2021-08-10 02:30:00+00:00,46037.56,46566.99194,45646.24074,2021-W32,2021-08-10 03:30:00+00:00,45778.68,OFF,-0.007123234593666537,4,S1_STACK
external,LONG,2021-08-10 08:45:00+00:00,46040.45,46569.915175,45649.106175,2021-W32,2021-08-10 09:15:00+00:00,46068.01,OFF,-0.0009013959463905472,2,S1_STACK
external,LONG,2021-08-11 02:00:00+00:00,45777.55,46303.991825000005,45388.440825000005,2021-W32,2021-08-11 02:30:00+00:00,45388.440825000005,SL,-0.01,3,S1_STACK
external,LONG,2021-08-11 05:00:00+00:00,45627.72,46152.438780000004,45239.88438,2021-W32,2021-08-11 06:30:00+00:00,46152.438780000004,TP,0.01,7,S1_STACK
external,LONG,2021-08-11 06:45:00+00:00,45956.0,46484.494000000006,45565.374,2021-W32,2021-08-11 08:00:00+00:00,46484.494000000006,TP,0.01,6,S1_STACK
external,LONG,2021-08-11 08:15:00+00:00,46249.99,46781.864885,45856.865085,2021-W32,2021-08-11 11:00:00+00:00,46064.13,OFF,-0.0055185954634801564,11,S1_STACK
external,LONG,2021-08-11 11:15:00+00:00,46163.9,46694.784850000004,45771.506850000005,2021-W32,2021-08-11 11:45:00+00:00,46067.87,OFF,-0.0035801968637831348,2,S1_STACK
external,LONG,2021-08-11 14:15:00+00:00,46319.66,46852.336090000004,45925.942890000006,2021-W32,2021-08-11 18:30:00+00:00,46327.76,OFF,-0.0013251282500778548,17,S1_STACK
external,LONG,2021-08-11 20:45:00+00:00,46495.9,47030.60285,46100.684850000005,2021-W32,2021-08-11 21:00:00+00:00,46323.1,OFF,-0.005216456719839889,1,S1_STACK
external,LONG,2021-08-14 00:00:00+00:00,47792.52,48342.13398,47386.283579999996,2021-W32,2021-08-14 02:00:00+00:00,47580.76,OFF,-0.00593081888128094,8,S1_STACK
external,LONG,2021-08-14 07:15:00+00:00,47698.48,48247.012520000004,47293.04292000001,2021-W32,2021-08-14 09:30:00+00:00,48247.012520000004,TP,0.01,10,S1_STACK
external,LONG,2021-08-14 09:45:00+00:00,48050.35,48602.929025000005,47641.922025,2021-W32,2021-08-14 09:45:00+00:00,47641.922025,SL,-0.01,1,S1_STACK
external,LONG,2021-08-15 23:15:00+00:00,47218.43,47761.441945000006,46817.073345000004,2021-W32,2021-08-16 00:00:00+00:00,46817.073345000004,SL,-0.01,4,S1_STACK
external,LONG,2021-08-16 00:15:00+00:00,47517.0,48063.4455,47113.105500000005,2021-W33,2021-08-16 03:00:00+00:00,48063.4455,TP,0.01,12,S1_STACK
external,LONG,2021-08-16 03:15:00+00:00,47686.98,48235.38027000001,47281.64067000001,2021-W33,2021-08-16 04:00:00+00:00,47391.89,OFF,-0.007688062234178004,3,S1_STACK
external,LONG,2021-08-16 04:45:00+00:00,47503.29,48049.577835000004,47099.512035,2021-W33,2021-08-16 05:00:00+00:00,47429.9,OFF,-0.0030449456237662807,1,S1_STACK
external,LONG,2021-08-16 11:30:00+00:00,47547.64,48094.437860000005,47143.48506,2021-W33,2021-08-16 12:45:00+00:00,47289.96,OFF,-0.006919406725549413,5,S1_STACK
external,LONG,2021-08-20 10:15:00+00:00,47210.0,47752.915,46808.715000000004,2021-W33,2021-08-20 11:45:00+00:00,47047.13,OFF,-0.004949904681211646,6,S1_STACK
external,LONG,2021-08-20 12:30:00+00:00,47145.19,47687.359685,46744.455885,2021-W33,2021-08-20 12:45:00+00:00,47002.95,OFF,-0.004517062822315619,1,S1_STACK
external,LONG,2021-08-20 13:15:00+00:00,47200.01,47742.81011500001,46798.809915000005,2021-W33,2021-08-20 13:45:00+00:00,47742.81011500001,TP,0.01,3,S1_STACK
external,LONG,2021-08-20 14:00:00+00:00,47835.38,48385.48687,47428.77927,2021-W33,2021-08-20 14:30:00+00:00,48385.48687,TP,0.01,3,S1_STACK
external,LONG,2021-08-20 14:45:00+00:00,48419.88,48976.70862,48008.31102,2021-W33,2021-08-20 16:15:00+00:00,48976.70862,TP,0.01,7,S1_STACK
external,LONG,2021-08-20 16:30:00+00:00,49090.01,49654.54511500001,48672.744915,2021-W33,2021-08-20 16:30:00+00:00,48672.744915,SL,-0.01,1,S1_STACK
external,LONG,2021-08-20 16:45:00+00:00,48814.73,49376.099395000005,48399.804795000004,2021-W33,2021-08-20 18:30:00+00:00,48399.804795000004,SL,-0.01,8,S1_STACK
external,LONG,2021-08-20 18:45:00+00:00,48459.71,49016.996665,48047.802465,2021-W33,2021-08-20 21:00:00+00:00,48655.38,OFF,0.0025377872669894454,9,S1_STACK
external,LONG,2021-08-20 21:15:00+00:00,48728.11,49288.483265,48313.921065,2021-W33,2021-08-20 21:45:00+00:00,49288.483265,TP,0.01,3,S1_STACK
external,LONG,2021-08-20 22:00:00+00:00,49378.77,49946.625855,48959.050455,2021-W33,2021-08-20 22:45:00+00:00,48959.050455,SL,-0.01,4,S1_STACK
external,LONG,2021-08-20 23:00:00+00:00,49214.16,49780.12284,48795.839640000006,2021-W33,2021-08-21 00:30:00+00:00,48838.56,OFF,-0.00913194982907367,6,S1_STACK
external,LONG,2021-08-21 00:45:00+00:00,49000.0,49563.5,48583.5,2021-W33,2021-08-21 01:00:00+00:00,48891.87,OFF,-0.0037067346938774435,1,S1_STACK
external,LONG,2021-08-21 01:15:00+00:00,48949.1,49512.014650000005,48533.03265,2021-W33,2021-08-21 01:30:00+00:00,48883.28,OFF,-0.0028446621081899535,1,S1_STACK
external,LONG,2021-08-21 08:15:00+00:00,49074.4,49638.755600000004,48657.26760000001,2021-W33,2021-08-21 10:00:00+00:00,48836.08,OFF,-0.0063562998223106165,7,S1_STACK
external,LONG,2021-08-21 10:15:00+00:00,48903.51,49465.90036500001,48487.83016500001,2021-W33,2021-08-21 11:00:00+00:00,48487.83016500001,SL,-0.01,4,S1_STACK
external,LONG,2021-08-21 13:30:00+00:00,49302.6,49869.579900000004,48883.5279,2021-W33,2021-08-21 19:15:00+00:00,49291.69,OFF,-0.0017212865041599788,23,S1_STACK
external,LONG,2021-08-22 11:15:00+00:00,49220.0,49786.030000000006,48801.630000000005,2021-W33,2021-08-22 11:45:00+00:00,49150.0,OFF,-0.002922186103210099,2,S1_STACK
external,LONG,2021-08-23 02:00:00+00:00,49860.4,50433.79460000001,49436.5866,2021-W34,2021-08-23 03:30:00+00:00,50433.79460000001,TP,0.01,7,S1_STACK
external,LONG,2021-08-23 03:45:00+00:00,50350.0,50929.025,49922.025,2021-W34,2021-08-23 07:30:00+00:00,50080.15,OFF,-0.006859483614697069,15,S1_STACK
external,LONG,2021-08-23 09:30:00+00:00,50346.99,50925.980385,49919.040585,2021-W34,2021-08-23 10:45:00+00:00,50215.72,OFF,-0.004107305819076755,5,S1_STACK
external,LONG,2021-08-23 11:00:00+00:00,50250.0,50827.875,49822.875,2021-W34,2021-08-23 11:15:00+00:00,50197.99,OFF,-0.002535024875621904,1,S1_STACK
external,LONG,2021-08-23 11:30:00+00:00,50235.42,50813.12733,49808.41893,2021-W34,2021-08-23 13:15:00+00:00,50241.07,OFF,-0.0013875295558391496,7,S1_STACK
external,LONG,2021-08-28 08:30:00+00:00,49049.99,49614.064885,48633.065085,2021-W34,2021-08-28 09:00:00+00:00,48953.45,OFF,-0.00346819611991772,2,S1_STACK
external,LONG,2021-08-28 09:15:00+00:00,49006.81,49570.388315000004,48590.252115,2021-W34,2021-08-28 10:00:00+00:00,48961.73,OFF,-0.002419872156542989,3,S1_STACK
external,LONG,2021-08-28 10:15:00+00:00,48999.99,49563.489885,48583.490085,2021-W34,2021-08-28 10:45:00+00:00,48944.99,OFF,-0.002622449208663112,2,S1_STACK
external,LONG,2021-08-29 02:00:00+00:00,49395.97,49964.023655000005,48976.104255000006,2021-W34,2021-08-29 02:45:00+00:00,48976.104255000006,SL,-0.01,4,S1_STACK
external,LONG,2021-08-29 21:00:00+00:00,48902.78,49465.16197,48487.10637,2021-W34,2021-08-29 21:45:00+00:00,48487.10637,SL,-0.01,4,S1_STACK
external,LONG,2021-08-29 22:00:00+00:00,48922.0,49484.603,48506.163,2021-W34,2021-08-29 23:45:00+00:00,48885.18,OFF,-0.0022526266301459695,7,S1_STACK
external,LONG,2021-09-02 04:00:00+00:00,49616.9,50187.49435000001,49195.156350000005,2021-W35,2021-09-02 07:00:00+00:00,50187.49435000001,TP,0.01,13,S1_STACK
external,LONG,2021-09-02 07:15:00+00:00,50255.96,50833.90354,49828.78434,2021-W35,2021-09-02 07:45:00+00:00,49828.78434,SL,-0.01,3,S1_STACK
external,LONG,2021-09-02 08:00:00+00:00,49891.08,50464.82742,49467.005820000006,2021-W35,2021-09-02 09:45:00+00:00,49782.5,OFF,-0.003676340941106192,7,S1_STACK
external,LONG,2021-09-02 10:00:00+00:00,49883.32,50456.978180000006,49459.31178,2021-W35,2021-09-02 12:45:00+00:00,49983.91,OFF,0.0005165057177430334,11,S1_STACK
external,LONG,2021-09-02 13:00:00+00:00,50056.05,50631.69457500001,49630.573575,2021-W35,2021-09-02 14:30:00+00:00,49630.573575,SL,-0.01,7,S1_STACK
external,LONG,2021-09-03 10:00:00+00:00,50137.86,50714.44539,49711.68819,2021-W35,2021-09-03 10:30:00+00:00,50714.44539,TP,0.01,3,S1_STACK
external,LONG,2021-09-03 10:45:00+00:00,50404.44,50984.091060000006,49976.00226,2021-W35,2021-09-03 10:45:00+00:00,49976.00226,SL,-0.01,1,S1_STACK
external,LONG,2021-09-03 11:00:00+00:00,49903.28,50477.167720000005,49479.10212,2021-W35,2021-09-03 12:30:00+00:00,50477.167720000005,TP,0.01,7,S1_STACK
external,LONG,2021-09-03 12:45:00+00:00,50732.96,51316.38904,50301.72984,2021-W35,2021-09-03 14:30:00+00:00,50301.72984,SL,-0.01,8,S1_STACK
external,LONG,2021-09-03 14:45:00+00:00,50642.8,51225.192200000005,50212.336200000005,2021-W35,2021-09-03 17:45:00+00:00,50583.74,OFF,-0.002666207239726158,12,S1_STACK
external,LONG,2021-09-04 10:15:00+00:00,50354.05,50933.121575000005,49926.040575000006,2021-W35,2021-09-04 10:45:00+00:00,50282.38,OFF,-0.0029233214607366485,2,S1_STACK
external,LONG,2021-09-05 13:00:00+00:00,50149.26,50725.97649000001,49722.991290000005,2021-W35,2021-09-05 16:15:00+00:00,50192.37,OFF,-0.0006403661788826885,13,S1_STACK
external,LONG,2021-09-05 16:30:00+00:00,50262.31,50840.326565,49835.080365,2021-W35,2021-09-05 19:15:00+00:00,50840.326565,TP,0.01,12,S1_STACK
external,LONG,2021-09-05 19:30:00+00:00,50799.99,51384.189885,50368.190085,2021-W35,2021-09-05 20:45:00+00:00,51384.189885,TP,0.01,6,S1_STACK
external,LONG,2021-09-05 21:00:00+00:00,51713.74,52308.44801,51274.17321,2021-W35,2021-09-06 03:00:00+00:00,51691.22,OFF,-0.0019354742085951324,24,S1_STACK
external,LONG,2021-09-06 06:30:00+00:00,51752.55,52347.704325000006,51312.65332500001,2021-W36,2021-09-06 08:15:00+00:00,51706.99,OFF,-0.0023803430942051494,7,S1_STACK
external,LONG,2021-09-06 09:15:00+00:00,51777.69,52373.133435,51337.579635,2021-W36,2021-09-06 09:30:00+00:00,51761.68,OFF,-0.0018092065327751082,1,S1_STACK
external,LONG,2021-09-06 10:00:00+00:00,51843.22,52439.417030000004,51402.552630000006,2021-W36,2021-09-06 11:30:00+00:00,51692.44,OFF,-0.004408384162866428,6,S1_STACK
external,LONG,2021-09-06 15:30:00+00:00,51642.56,52236.449440000004,51203.59824,2021-W36,2021-09-06 16:15:00+00:00,51564.19,OFF,-0.003017546767627276,3,S1_STACK
external,LONG,2021-09-06 16:30:00+00:00,51644.5,52238.41175000001,51205.52175,2021-W36,2021-09-06 22:00:00+00:00,52238.41175000001,TP,0.01,23,S1_STACK
external,LONG,2021-09-06 22:15:00+00:00,52302.24,52903.71576,51857.67096,2021-W36,2021-09-07 03:00:00+00:00,52903.71576,TP,0.01,20,S1_STACK
