local_date,partition,london_open_utc,ny_open_utc,ny_close_utc,london_utc_offset_hours,ny_utc_offset_hours,reference_minutes,reference_bars,duration_regime,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
2023-06-15,development,2023-06-15 07:00:00+00:00,2023-06-15 13:30:00+00:00,2023-06-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,237.75,230.3,7.449999999999989,True,,1,0,2023-06-15 19:10:00+00:00,2023-06-15 19:15:00+00:00,True,2023-06-15 19:15:00+00:00,2023-06-15 19:20:00+00:00,NO_H2_BY_END,,
2023-06-16,development,2023-06-16 07:00:00+00:00,2023-06-16 13:30:00+00:00,2023-06-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,240.68,231.77,8.909999999999997,True,,1,0,2023-06-16 17:20:00+00:00,2023-06-16 17:25:00+00:00,True,2023-06-16 17:25:00+00:00,2023-06-16 17:30:00+00:00,H2_ARRIVAL,2023-06-16 17:50:00+00:00,25.0
2023-06-19,development,2023-06-19 07:00:00+00:00,2023-06-19 13:30:00+00:00,2023-06-19 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.17,241.7,2.469999999999999,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-06-19 14:15:00+00:00,
2023-06-20,development,2023-06-20 07:00:00+00:00,2023-06-20 13:30:00+00:00,2023-06-20 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,241.97,239.74,2.2299999999999898,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-06-20 13:55:00+00:00,
2023-06-21,development,2023-06-21 07:00:00+00:00,2023-06-21 13:30:00+00:00,2023-06-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,250.45,245.15,5.299999999999983,True,,1,0,2023-06-21 15:20:00+00:00,2023-06-21 15:25:00+00:00,True,2023-06-21 15:35:00+00:00,2023-06-21 15:40:00+00:00,H2_ARRIVAL,2023-06-21 16:05:00+00:00,30.0
2023-06-22,development,2023-06-22 07:00:00+00:00,2023-06-22 13:30:00+00:00,2023-06-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,253.9,246.01,7.890000000000015,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-06-22 14:30:00+00:00,
2023-06-23,development,2023-06-23 07:00:00+00:00,2023-06-23 13:30:00+00:00,2023-06-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.64,241.14,3.5,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-06-23 13:50:00+00:00,
2023-06-26,development,2023-06-26 07:00:00+00:00,2023-06-26 13:30:00+00:00,2023-06-26 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,239.73,235.73,4.0,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-06-26 13:30:00+00:00,
2023-06-27,development,2023-06-27 07:00:00+00:00,2023-06-27 13:30:00+00:00,2023-06-27 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,240.18,237.86,2.319999999999993,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-06-27 14:00:00+00:00,
2023-06-28,development,2023-06-28 07:00:00+00:00,2023-06-28 13:30:00+00:00,2023-06-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,235.34,230.29,5.050000000000011,True,,1,0,2023-06-28 14:35:00+00:00,2023-06-28 14:40:00+00:00,True,2023-06-28 14:40:00+00:00,2023-06-28 14:45:00+00:00,H2_ARRIVAL,2023-06-28 14:45:00+00:00,5.0
2023-06-29,development,2023-06-29 07:00:00+00:00,2023-06-29 13:30:00+00:00,2023-06-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,236.84,232.94,3.9000000000000057,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-06-29 14:50:00+00:00,
2023-06-30,development,2023-06-30 07:00:00+00:00,2023-06-30 13:30:00+00:00,2023-06-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,241.88,236.74,5.139999999999986,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-06-30 13:35:00+00:00,
2023-07-03,development,2023-07-03 07:00:00+00:00,2023-07-03 13:30:00+00:00,2023-07-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,257.68,247.02,10.659999999999997,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-03 16:05:00+00:00,
2023-07-04,development,2023-07-04 07:00:00+00:00,2023-07-04 13:30:00+00:00,2023-07-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,246.1,244.14,1.960000000000008,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-04 15:25:00+00:00,
2023-07-05,development,2023-07-05 07:00:00+00:00,2023-07-05 13:30:00+00:00,2023-07-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,243.93,235.0,8.930000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-07-06,development,2023-07-06 07:00:00+00:00,2023-07-06 13:30:00+00:00,2023-07-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.44,238.01,6.430000000000007,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-06 13:40:00+00:00,
2023-07-07,development,2023-07-07 07:00:00+00:00,2023-07-07 13:30:00+00:00,2023-07-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,235.26,232.26,3.0,True,,1,0,2023-07-07 13:30:00+00:00,2023-07-07 13:35:00+00:00,True,2023-07-07 13:35:00+00:00,2023-07-07 13:40:00+00:00,H2_ARRIVAL,2023-07-07 13:45:00+00:00,10.0
2023-07-10,development,2023-07-10 07:00:00+00:00,2023-07-10 13:30:00+00:00,2023-07-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.85,231.15,13.699999999999989,True,,1,0,2023-07-10 14:50:00+00:00,2023-07-10 14:55:00+00:00,True,2023-07-10 15:05:00+00:00,2023-07-10 15:10:00+00:00,H2_ARRIVAL,2023-07-10 15:30:00+00:00,25.0
2023-07-11,development,2023-07-11 07:00:00+00:00,2023-07-11 13:30:00+00:00,2023-07-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,248.66,245.0,3.6599999999999966,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-07-12,development,2023-07-12 07:00:00+00:00,2023-07-12 13:30:00+00:00,2023-07-12 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,249.6,245.0,4.599999999999994,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-12 15:35:00+00:00,
2023-07-13,development,2023-07-13 07:00:00+00:00,2023-07-13 13:30:00+00:00,2023-07-13 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,246.44,243.7,2.740000000000009,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-13 15:25:00+00:00,
2023-07-14,development,2023-07-14 07:00:00+00:00,2023-07-14 13:30:00+00:00,2023-07-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,259.69,252.56,7.1299999999999955,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-14 17:10:00+00:00,
2023-07-17,development,2023-07-17 07:00:00+00:00,2023-07-17 13:30:00+00:00,2023-07-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,243.9,238.0,5.900000000000006,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-17 13:50:00+00:00,
2023-07-18,development,2023-07-18 07:00:00+00:00,2023-07-18 13:30:00+00:00,2023-07-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.27,238.38,5.890000000000015,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-18 16:45:00+00:00,
2023-07-19,development,2023-07-19 07:00:00+00:00,2023-07-19 13:30:00+00:00,2023-07-19 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,243.28,240.5,2.780000000000001,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-19 14:15:00+00:00,
2023-07-20,development,2023-07-20 07:00:00+00:00,2023-07-20 13:30:00+00:00,2023-07-20 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,245.26,243.24,2.019999999999982,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-20 14:25:00+00:00,
2023-07-21,development,2023-07-21 07:00:00+00:00,2023-07-21 13:30:00+00:00,2023-07-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,245.66,243.04,2.6200000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-21 19:10:00+00:00,
2023-07-24,development,2023-07-24 07:00:00+00:00,2023-07-24 13:30:00+00:00,2023-07-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,242.22,235.5,6.719999999999999,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-24 15:05:00+00:00,
2023-07-25,development,2023-07-25 07:00:00+00:00,2023-07-25 13:30:00+00:00,2023-07-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,239.0,237.0,2.0,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-25 13:35:00+00:00,
2023-07-26,development,2023-07-26 07:00:00+00:00,2023-07-26 13:30:00+00:00,2023-07-26 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,238.23,236.45,1.7800000000000011,True,,1,0,2023-07-26 13:40:00+00:00,2023-07-26 13:45:00+00:00,True,2023-07-26 13:45:00+00:00,2023-07-26 13:50:00+00:00,H2_ARRIVAL,2023-07-26 13:50:00+00:00,5.0
2023-07-27,development,2023-07-27 07:00:00+00:00,2023-07-27 13:30:00+00:00,2023-07-27 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,243.18,241.18,2.0,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-27 14:00:00+00:00,
2023-07-28,development,2023-07-28 07:00:00+00:00,2023-07-28 13:30:00+00:00,2023-07-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,242.2,240.5,1.6999999999999886,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-07-28 14:10:00+00:00,
2023-07-31,development,2023-07-31 07:00:00+00:00,2023-07-31 13:30:00+00:00,2023-07-31 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.25,243.22,1.0300000000000011,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-07-31 13:50:00+00:00,
2023-08-01,development,2023-08-01 07:00:00+00:00,2023-08-01 13:30:00+00:00,2023-08-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,248.47,241.23,7.240000000000009,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-08-02,development,2023-08-02 07:00:00+00:00,2023-08-02 13:30:00+00:00,2023-08-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,246.21,244.35,1.8600000000000136,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-02 14:05:00+00:00,
2023-08-03,development,2023-08-03 07:00:00+00:00,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,241.28,238.26,3.0200000000000102,True,,1,0,2023-08-03 13:55:00+00:00,2023-08-03 14:00:00+00:00,False,,,BREAK_DURING_K1,2023-08-03 14:00:00+00:00,
2023-08-04,development,2023-08-04 07:00:00+00:00,2023-08-04 13:30:00+00:00,2023-08-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,242.75,241.41,1.3400000000000034,True,,1,0,2023-08-04 13:35:00+00:00,2023-08-04 13:40:00+00:00,False,,,BREAK_DURING_K1,2023-08-04 13:45:00+00:00,
2023-08-07,development,2023-08-07 07:00:00+00:00,2023-08-07 13:30:00+00:00,2023-08-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,243.32,240.9,2.4199999999999875,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-07 15:30:00+00:00,
2023-08-08,development,2023-08-08 07:00:00+00:00,2023-08-08 13:30:00+00:00,2023-08-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,244.7,242.62,2.079999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-08-08 15:30:00+00:00,
2023-08-09,development,2023-08-09 07:00:00+00:00,2023-08-09 13:30:00+00:00,2023-08-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,245.45,243.41,2.039999999999992,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-09 16:40:00+00:00,
2023-08-10,development,2023-08-10 07:00:00+00:00,2023-08-10 13:30:00+00:00,2023-08-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,242.95,241.5,1.4499999999999886,True,,1,0,2023-08-10 14:00:00+00:00,2023-08-10 14:05:00+00:00,True,2023-08-10 14:05:00+00:00,2023-08-10 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2023-08-10 17:00:00+00:00,
2023-08-11,development,2023-08-11 07:00:00+00:00,2023-08-11 13:30:00+00:00,2023-08-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,241.0,240.02,0.9799999999999898,True,,1,0,2023-08-11 14:20:00+00:00,2023-08-11 14:25:00+00:00,True,2023-08-11 14:25:00+00:00,2023-08-11 14:30:00+00:00,H2_ARRIVAL,2023-08-11 14:30:00+00:00,5.0
2023-08-14,development,2023-08-14 07:00:00+00:00,2023-08-14 13:30:00+00:00,2023-08-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,240.93,240.07,0.8600000000000136,True,,1,0,2023-08-14 15:25:00+00:00,2023-08-14 15:30:00+00:00,False,,,BREAK_DURING_K1,2023-08-14 15:30:00+00:00,
2023-08-15,development,2023-08-15 07:00:00+00:00,2023-08-15 13:30:00+00:00,2023-08-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,239.88,238.17,1.710000000000008,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-08-15 19:05:00+00:00,
2023-08-16,development,2023-08-16 07:00:00+00:00,2023-08-16 13:30:00+00:00,2023-08-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,235.26,232.56,2.6999999999999886,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-16 13:40:00+00:00,
2023-08-17,development,2023-08-17 07:00:00+00:00,2023-08-17 13:30:00+00:00,2023-08-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,231.84,230.0,1.8400000000000034,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-08-17 14:30:00+00:00,
2023-08-18,development,2023-08-18 07:00:00+00:00,2023-08-18 13:30:00+00:00,2023-08-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,219.65,217.25,2.4000000000000057,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-18 14:00:00+00:00,
2023-08-21,development,2023-08-21 07:00:00+00:00,2023-08-21 13:30:00+00:00,2023-08-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,215.26,207.07,8.189999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-08-21 15:25:00+00:00,
2023-08-22,development,2023-08-22 07:00:00+00:00,2023-08-22 13:30:00+00:00,2023-08-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,210.75,206.52,4.22999999999999,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-22 13:35:00+00:00,
2023-08-23,development,2023-08-23 07:00:00+00:00,2023-08-23 13:30:00+00:00,2023-08-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,216.61,212.37,4.240000000000009,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-08-23 16:20:00+00:00,
2023-08-24,development,2023-08-24 07:00:00+00:00,2023-08-24 13:30:00+00:00,2023-08-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,220.57,218.37,2.1999999999999886,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-24 14:25:00+00:00,
2023-08-25,development,2023-08-25 07:00:00+00:00,2023-08-25 13:30:00+00:00,2023-08-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,217.08,214.87,2.210000000000008,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-08-25 13:30:00+00:00,
2023-08-28,development,2023-08-28 07:00:00+00:00,2023-08-28 13:30:00+00:00,2023-08-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,218.53,215.08,3.4499999999999886,True,,1,0,2023-08-28 14:10:00+00:00,2023-08-28 14:15:00+00:00,True,2023-08-28 14:20:00+00:00,2023-08-28 14:25:00+00:00,H2_ARRIVAL,2023-08-28 14:30:00+00:00,10.0
2023-08-29,development,2023-08-29 07:00:00+00:00,2023-08-29 13:30:00+00:00,2023-08-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,218.25,216.88,1.3700000000000045,True,,1,0,2023-08-29 13:45:00+00:00,2023-08-29 13:50:00+00:00,True,2023-08-29 13:50:00+00:00,2023-08-29 13:55:00+00:00,H2_ARRIVAL,2023-08-29 14:00:00+00:00,10.0
2023-08-30,development,2023-08-30 07:00:00+00:00,2023-08-30 13:30:00+00:00,2023-08-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,225.52,223.98,1.5400000000000205,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-30 13:35:00+00:00,
2023-08-31,development,2023-08-31 07:00:00+00:00,2023-08-31 13:30:00+00:00,2023-08-31 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,226.02,223.05,2.969999999999999,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-08-31 13:30:00+00:00,
2023-09-01,development,2023-09-01 07:00:00+00:00,2023-09-01 13:30:00+00:00,2023-09-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,215.8,213.6,2.200000000000017,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-01 14:30:00+00:00,
2023-09-04,development,2023-09-04 07:00:00+00:00,2023-09-04 13:30:00+00:00,2023-09-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,216.5,213.04,3.460000000000008,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-09-05,development,2023-09-05 07:00:00+00:00,2023-09-05 13:30:00+00:00,2023-09-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,215.75,214.35,1.4000000000000057,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-05 14:00:00+00:00,
2023-09-06,development,2023-09-06 07:00:00+00:00,2023-09-06 13:30:00+00:00,2023-09-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,215.16,214.05,1.1099999999999852,True,,1,0,2023-09-06 13:40:00+00:00,2023-09-06 13:45:00+00:00,True,2023-09-06 13:50:00+00:00,2023-09-06 13:55:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2023-09-06 14:25:00+00:00,
2023-09-07,development,2023-09-07 07:00:00+00:00,2023-09-07 13:30:00+00:00,2023-09-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,215.81,213.53,2.280000000000001,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-09-08,development,2023-09-08 07:00:00+00:00,2023-09-08 13:30:00+00:00,2023-09-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,217.36,213.33,4.030000000000001,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-09-11,development,2023-09-11 07:00:00+00:00,2023-09-11 13:30:00+00:00,2023-09-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,211.78,206.0,5.780000000000001,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-09-11 14:10:00+00:00,
2023-09-12,development,2023-09-12 07:00:00+00:00,2023-09-12 13:30:00+00:00,2023-09-12 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,214.89,208.55,6.339999999999975,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-09-13,development,2023-09-13 07:00:00+00:00,2023-09-13 13:30:00+00:00,2023-09-13 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,212.44,209.93,2.509999999999991,True,,1,0,2023-09-13 14:35:00+00:00,2023-09-13 14:40:00+00:00,False,,,BREAK_DURING_K1,2023-09-13 14:40:00+00:00,
2023-09-14,development,2023-09-14 07:00:00+00:00,2023-09-14 13:30:00+00:00,2023-09-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,213.69,211.46,2.2299999999999898,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-14 14:55:00+00:00,
2023-09-15,development,2023-09-15 07:00:00+00:00,2023-09-15 13:30:00+00:00,2023-09-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,213.25,211.54,1.710000000000008,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-15 13:30:00+00:00,
2023-09-18,development,2023-09-18 07:00:00+00:00,2023-09-18 13:30:00+00:00,2023-09-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,221.46,216.43,5.030000000000001,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-18 17:30:00+00:00,
2023-09-19,development,2023-09-19 07:00:00+00:00,2023-09-19 13:30:00+00:00,2023-09-19 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,219.99,216.69,3.3000000000000114,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-09-19 14:00:00+00:00,
2023-09-20,development,2023-09-20 07:00:00+00:00,2023-09-20 13:30:00+00:00,2023-09-20 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,217.1,214.69,2.4099999999999966,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-20 19:15:00+00:00,
2023-09-21,development,2023-09-21 07:00:00+00:00,2023-09-21 13:30:00+00:00,2023-09-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,214.12,209.2,4.920000000000016,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-09-22,development,2023-09-22 07:00:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,211.95,210.45,1.5,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-09-22 13:40:00+00:00,
2023-09-25,development,2023-09-25 07:00:00+00:00,2023-09-25 13:30:00+00:00,2023-09-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,210.14,207.76,2.3799999999999955,True,,1,0,2023-09-25 16:00:00+00:00,2023-09-25 16:05:00+00:00,True,2023-09-25 16:05:00+00:00,2023-09-25 16:10:00+00:00,H2_ARRIVAL,2023-09-25 16:10:00+00:00,5.0
2023-09-26,development,2023-09-26 07:00:00+00:00,2023-09-26 13:30:00+00:00,2023-09-26 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,214.0,211.65,2.3499999999999943,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-09-26 13:55:00+00:00,
2023-09-27,development,2023-09-27 07:00:00+00:00,2023-09-27 13:30:00+00:00,2023-09-27 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,216.13,212.47,3.6599999999999966,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-09-27 14:25:00+00:00,
2023-09-28,development,2023-09-28 07:00:00+00:00,2023-09-28 13:30:00+00:00,2023-09-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,214.34,212.7,1.6400000000000148,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-28 14:35:00+00:00,
2023-09-29,development,2023-09-29 07:00:00+00:00,2023-09-29 13:30:00+00:00,2023-09-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,217.62,215.35,2.2700000000000102,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-09-29 14:05:00+00:00,
2023-10-02,development,2023-10-02 07:00:00+00:00,2023-10-02 13:30:00+00:00,2023-10-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,221.73,218.66,3.069999999999993,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-10-02 13:30:00+00:00,
2023-10-03,development,2023-10-03 07:00:00+00:00,2023-10-03 13:30:00+00:00,2023-10-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,215.88,213.34,2.539999999999992,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-10-03 14:50:00+00:00,
2023-10-04,development,2023-10-04 07:00:00+00:00,2023-10-04 13:30:00+00:00,2023-10-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,213.55,211.85,1.700000000000017,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-10-04 14:15:00+00:00,
2023-10-05,development,2023-10-05 07:00:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,213.17,211.9,1.2699999999999818,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-10-05 13:30:00+00:00,
2023-10-06,development,2023-10-06 07:00:00+00:00,2023-10-06 13:30:00+00:00,2023-10-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,212.72,210.25,2.469999999999999,True,,1,0,2023-10-06 15:40:00+00:00,2023-10-06 15:45:00+00:00,False,,,BREAK_DURING_K1,2023-10-06 15:45:00+00:00,
