episode_id,regime,first_effective_ts,last_effective_ts,first_partition,n_intervals,duration_hours
287,SIDEWAYS,2021-02-08 04:00:00+00:00,2021-02-08 04:00:00+00:00,external,1,4
288,BULL,2021-02-08 08:00:00+00:00,2021-02-15 00:00:00+00:00,external,41,164
289,SIDEWAYS,2021-02-15 04:00:00+00:00,2021-02-15 08:00:00+00:00,external,2,8
290,BULL,2021-02-15 12:00:00+00:00,2021-02-22 08:00:00+00:00,external,42,168
291,SIDEWAYS,2021-02-22 12:00:00+00:00,2021-02-23 16:00:00+00:00,external,8,32
292,BEAR,2021-02-23 20:00:00+00:00,2021-02-25 04:00:00+00:00,external,9,36
293,SIDEWAYS,2021-02-25 08:00:00+00:00,2021-02-26 12:00:00+00:00,external,8,32
294,BEAR,2021-02-26 16:00:00+00:00,2021-03-01 08:00:00+00:00,external,17,68
295,SIDEWAYS,2021-03-01 12:00:00+00:00,2021-03-01 12:00:00+00:00,external,1,4
296,BULL,2021-03-01 16:00:00+00:00,2021-03-02 16:00:00+00:00,external,7,28
297,SIDEWAYS,2021-03-02 20:00:00+00:00,2021-03-02 20:00:00+00:00,external,1,4
298,BULL,2021-03-03 00:00:00+00:00,2021-03-04 16:00:00+00:00,external,11,44
299,SIDEWAYS,2021-03-04 20:00:00+00:00,2021-03-05 00:00:00+00:00,external,2,8
300,BEAR,2021-03-05 04:00:00+00:00,2021-03-05 16:00:00+00:00,external,4,16
301,SIDEWAYS,2021-03-05 20:00:00+00:00,2021-03-06 08:00:00+00:00,external,4,16
302,BEAR,2021-03-06 12:00:00+00:00,2021-03-06 20:00:00+00:00,external,3,12
303,SIDEWAYS,2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,external,1,4
304,BULL,2021-03-07 04:00:00+00:00,2021-03-15 04:00:00+00:00,external,49,196
305,SIDEWAYS,2021-03-15 08:00:00+00:00,2021-03-17 20:00:00+00:00,external,16,64
306,BULL,2021-03-18 00:00:00+00:00,2021-03-18 16:00:00+00:00,external,5,20
307,SIDEWAYS,2021-03-18 20:00:00+00:00,2021-03-18 20:00:00+00:00,external,1,4
308,BULL,2021-03-19 00:00:00+00:00,2021-03-20 20:00:00+00:00,external,12,48
309,SIDEWAYS,2021-03-21 00:00:00+00:00,2021-03-23 12:00:00+00:00,external,16,64
310,BEAR,2021-03-23 16:00:00+00:00,2021-03-24 08:00:00+00:00,external,5,20
311,SIDEWAYS,2021-03-24 12:00:00+00:00,2021-03-24 16:00:00+00:00,external,2,8
312,BEAR,2021-03-24 20:00:00+00:00,2021-03-26 16:00:00+00:00,external,12,48
313,SIDEWAYS,2021-03-26 20:00:00+00:00,2021-03-27 00:00:00+00:00,external,2,8
314,BULL,2021-03-27 04:00:00+00:00,2021-04-03 12:00:00+00:00,external,45,180
315,SIDEWAYS,2021-04-03 16:00:00+00:00,2021-04-05 16:00:00+00:00,external,13,52
316,BULL,2021-04-05 20:00:00+00:00,2021-04-06 12:00:00+00:00,external,5,20
317,SIDEWAYS,2021-04-06 16:00:00+00:00,2021-04-09 00:00:00+00:00,external,15,60
318,BULL,2021-04-09 04:00:00+00:00,2021-04-16 04:00:00+00:00,external,43,172
319,SIDEWAYS,2021-04-16 08:00:00+00:00,2021-04-18 08:00:00+00:00,external,13,52
320,BEAR,2021-04-18 12:00:00+00:00,2021-04-19 20:00:00+00:00,external,9,36
321,SIDEWAYS,2021-04-20 00:00:00+00:00,2021-04-22 08:00:00+00:00,external,15,60
322,BEAR,2021-04-22 12:00:00+00:00,2021-04-26 00:00:00+00:00,external,22,88
323,SIDEWAYS,2021-04-26 04:00:00+00:00,2021-04-26 08:00:00+00:00,external,2,8
324,BULL,2021-04-26 12:00:00+00:00,2021-04-29 12:00:00+00:00,external,19,76
325,SIDEWAYS,2021-04-29 16:00:00+00:00,2021-04-30 00:00:00+00:00,external,3,12
326,BEAR,2021-04-30 04:00:00+00:00,2021-04-30 04:00:00+00:00,external,1,4
327,BULL,2021-04-30 08:00:00+00:00,2021-05-04 00:00:00+00:00,external,23,92
328,SIDEWAYS,2021-05-04 04:00:00+00:00,2021-05-04 04:00:00+00:00,external,1,4
329,BEAR,2021-05-04 08:00:00+00:00,2021-05-05 12:00:00+00:00,external,8,32
330,SIDEWAYS,2021-05-05 16:00:00+00:00,2021-05-05 20:00:00+00:00,external,2,8
331,BULL,2021-05-06 00:00:00+00:00,2021-05-06 16:00:00+00:00,external,5,20
332,SIDEWAYS,2021-05-06 20:00:00+00:00,2021-05-07 04:00:00+00:00,external,3,12
333,BEAR,2021-05-07 08:00:00+00:00,2021-05-07 08:00:00+00:00,external,1,4
334,SIDEWAYS,2021-05-07 12:00:00+00:00,2021-05-07 12:00:00+00:00,external,1,4
335,BULL,2021-05-07 16:00:00+00:00,2021-05-09 12:00:00+00:00,external,12,48
336,SIDEWAYS,2021-05-09 16:00:00+00:00,2021-05-09 20:00:00+00:00,external,2,8
337,BULL,2021-05-10 00:00:00+00:00,2021-05-10 16:00:00+00:00,external,5,20
338,BEAR,2021-05-10 20:00:00+00:00,2021-05-12 00:00:00+00:00,external,8,32
339,SIDEWAYS,2021-05-12 04:00:00+00:00,2021-05-12 08:00:00+00:00,external,2,8
340,BEAR,2021-05-12 12:00:00+00:00,2021-05-24 08:00:00+00:00,external,72,288
341,SIDEWAYS,2021-05-24 12:00:00+00:00,2021-05-24 20:00:00+00:00,external,3,12
342,BULL,2021-05-25 00:00:00+00:00,2021-05-25 08:00:00+00:00,external,3,12
343,SIDEWAYS,2021-05-25 12:00:00+00:00,2021-05-25 12:00:00+00:00,external,1,4
344,BULL,2021-05-25 16:00:00+00:00,2021-05-25 16:00:00+00:00,external,1,4
345,SIDEWAYS,2021-05-25 20:00:00+00:00,2021-05-25 20:00:00+00:00,external,1,4
346,BULL,2021-05-26 00:00:00+00:00,2021-05-27 00:00:00+00:00,external,7,28
347,SIDEWAYS,2021-05-27 04:00:00+00:00,2021-05-27 08:00:00+00:00,external,2,8
348,BULL,2021-05-27 12:00:00+00:00,2021-05-27 20:00:00+00:00,external,3,12
349,SIDEWAYS,2021-05-28 00:00:00+00:00,2021-05-28 04:00:00+00:00,external,2,8
350,BEAR,2021-05-28 08:00:00+00:00,2021-05-30 08:00:00+00:00,external,13,52
351,SIDEWAYS,2021-05-30 12:00:00+00:00,2021-05-30 12:00:00+00:00,external,1,4
352,BEAR,2021-05-30 16:00:00+00:00,2021-05-31 08:00:00+00:00,external,5,20
353,SIDEWAYS,2021-05-31 12:00:00+00:00,2021-05-31 16:00:00+00:00,external,2,8
354,BULL,2021-05-31 20:00:00+00:00,2021-06-01 12:00:00+00:00,external,5,20
355,SIDEWAYS,2021-06-01 16:00:00+00:00,2021-06-01 20:00:00+00:00,external,2,8
356,BULL,2021-06-02 00:00:00+00:00,2021-06-04 04:00:00+00:00,external,14,56
357,SIDEWAYS,2021-06-04 08:00:00+00:00,2021-06-04 12:00:00+00:00,external,2,8
358,BEAR,2021-06-04 16:00:00+00:00,2021-06-05 00:00:00+00:00,external,3,12
359,SIDEWAYS,2021-06-05 04:00:00+00:00,2021-06-05 08:00:00+00:00,external,2,8
360,BEAR,2021-06-05 12:00:00+00:00,2021-06-09 08:00:00+00:00,external,24,96
361,SIDEWAYS,2021-06-09 12:00:00+00:00,2021-06-09 16:00:00+00:00,external,2,8
362,BULL,2021-06-09 20:00:00+00:00,2021-06-12 00:00:00+00:00,external,14,56
363,SIDEWAYS,2021-06-12 04:00:00+00:00,2021-06-12 08:00:00+00:00,external,2,8
364,BEAR,2021-06-12 12:00:00+00:00,2021-06-13 08:00:00+00:00,external,6,24
365,SIDEWAYS,2021-06-13 12:00:00+00:00,2021-06-13 16:00:00+00:00,external,2,8
366,BULL,2021-06-13 20:00:00+00:00,2021-06-16 08:00:00+00:00,external,16,64
367,SIDEWAYS,2021-06-16 12:00:00+00:00,2021-06-17 04:00:00+00:00,external,5,20
368,BULL,2021-06-17 08:00:00+00:00,2021-06-17 16:00:00+00:00,external,3,12
369,BEAR,2021-06-17 20:00:00+00:00,2021-06-23 00:00:00+00:00,external,32,128
370,SIDEWAYS,2021-06-23 04:00:00+00:00,2021-06-23 12:00:00+00:00,external,3,12
371,BEAR,2021-06-23 16:00:00+00:00,2021-06-23 20:00:00+00:00,external,2,8
372,SIDEWAYS,2021-06-24 00:00:00+00:00,2021-06-24 00:00:00+00:00,external,1,4
373,BEAR,2021-06-24 04:00:00+00:00,2021-06-24 08:00:00+00:00,external,2,8
374,SIDEWAYS,2021-06-24 12:00:00+00:00,2021-06-24 16:00:00+00:00,external,2,8
375,BULL,2021-06-24 20:00:00+00:00,2021-06-25 08:00:00+00:00,external,4,16
376,SIDEWAYS,2021-06-25 12:00:00+00:00,2021-06-25 12:00:00+00:00,external,1,4
377,BEAR,2021-06-25 16:00:00+00:00,2021-06-27 00:00:00+00:00,external,9,36
378,SIDEWAYS,2021-06-27 04:00:00+00:00,2021-06-27 12:00:00+00:00,external,3,12
379,BULL,2021-06-27 16:00:00+00:00,2021-06-30 12:00:00+00:00,external,18,72
380,SIDEWAYS,2021-06-30 16:00:00+00:00,2021-06-30 16:00:00+00:00,external,1,4
381,BULL,2021-06-30 20:00:00+00:00,2021-07-01 00:00:00+00:00,external,2,8
382,SIDEWAYS,2021-07-01 04:00:00+00:00,2021-07-01 04:00:00+00:00,external,1,4
383,BEAR,2021-07-01 08:00:00+00:00,2021-07-03 04:00:00+00:00,external,12,48
384,SIDEWAYS,2021-07-03 08:00:00+00:00,2021-07-03 08:00:00+00:00,external,1,4
385,BULL,2021-07-03 12:00:00+00:00,2021-07-05 00:00:00+00:00,external,10,40
386,SIDEWAYS,2021-07-05 04:00:00+00:00,2021-07-05 08:00:00+00:00,external,2,8
387,BEAR,2021-07-05 12:00:00+00:00,2021-07-06 04:00:00+00:00,external,5,20
388,SIDEWAYS,2021-07-06 08:00:00+00:00,2021-07-06 08:00:00+00:00,external,1,4
389,BEAR,2021-07-06 12:00:00+00:00,2021-07-07 00:00:00+00:00,external,4,16
390,SIDEWAYS,2021-07-07 04:00:00+00:00,2021-07-07 04:00:00+00:00,external,1,4
391,BULL,2021-07-07 08:00:00+00:00,2021-07-07 20:00:00+00:00,external,4,16
392,SIDEWAYS,2021-07-08 00:00:00+00:00,2021-07-08 00:00:00+00:00,external,1,4
393,BEAR,2021-07-08 04:00:00+00:00,2021-07-09 12:00:00+00:00,external,9,36
394,SIDEWAYS,2021-07-09 16:00:00+00:00,2021-07-09 16:00:00+00:00,external,1,4
395,BEAR,2021-07-09 20:00:00+00:00,2021-07-09 20:00:00+00:00,external,1,4
396,SIDEWAYS,2021-07-10 00:00:00+00:00,2021-07-10 08:00:00+00:00,external,3,12
397,BULL,2021-07-10 12:00:00+00:00,2021-07-10 16:00:00+00:00,external,2,8
398,SIDEWAYS,2021-07-10 20:00:00+00:00,2021-07-11 00:00:00+00:00,external,2,8
399,BEAR,2021-07-11 04:00:00+00:00,2021-07-11 08:00:00+00:00,external,2,8
400,BULL,2021-07-11 12:00:00+00:00,2021-07-12 08:00:00+00:00,external,6,24
401,SIDEWAYS,2021-07-12 12:00:00+00:00,2021-07-12 16:00:00+00:00,external,2,8
402,BEAR,2021-07-12 20:00:00+00:00,2021-07-18 00:00:00+00:00,external,32,128
403,SIDEWAYS,2021-07-18 04:00:00+00:00,2021-07-18 04:00:00+00:00,external,1,4
404,BEAR,2021-07-18 08:00:00+00:00,2021-07-21 04:00:00+00:00,external,18,72
405,SIDEWAYS,2021-07-21 08:00:00+00:00,2021-07-21 12:00:00+00:00,external,2,8
406,BULL,2021-07-21 16:00:00+00:00,2021-07-30 08:00:00+00:00,external,53,212
407,SIDEWAYS,2021-07-30 12:00:00+00:00,2021-07-30 16:00:00+00:00,external,2,8
408,BULL,2021-07-30 20:00:00+00:00,2021-08-01 20:00:00+00:00,external,13,52
409,SIDEWAYS,2021-08-02 00:00:00+00:00,2021-08-02 04:00:00+00:00,external,2,8
410,BEAR,2021-08-02 08:00:00+00:00,2021-08-04 12:00:00+00:00,external,14,56
411,SIDEWAYS,2021-08-04 16:00:00+00:00,2021-08-05 04:00:00+00:00,external,4,16
412,BEAR,2021-08-05 08:00:00+00:00,2021-08-05 16:00:00+00:00,external,3,12
413,BULL,2021-08-05 20:00:00+00:00,2021-08-12 04:00:00+00:00,external,39,156
414,SIDEWAYS,2021-08-12 08:00:00+00:00,2021-08-12 12:00:00+00:00,external,2,8
415,BEAR,2021-08-12 16:00:00+00:00,2021-08-13 00:00:00+00:00,external,3,12
416,SIDEWAYS,2021-08-13 04:00:00+00:00,2021-08-13 04:00:00+00:00,external,1,4
417,BULL,2021-08-13 08:00:00+00:00,2021-08-15 04:00:00+00:00,external,12,48
418,SIDEWAYS,2021-08-15 08:00:00+00:00,2021-08-15 16:00:00+00:00,external,3,12
419,BULL,2021-08-15 20:00:00+00:00,2021-08-16 12:00:00+00:00,external,5,20
420,SIDEWAYS,2021-08-16 16:00:00+00:00,2021-08-17 00:00:00+00:00,external,3,12
421,BEAR,2021-08-17 04:00:00+00:00,2021-08-17 08:00:00+00:00,external,2,8
422,SIDEWAYS,2021-08-17 12:00:00+00:00,2021-08-17 12:00:00+00:00,external,1,4
423,BEAR,2021-08-17 16:00:00+00:00,2021-08-19 12:00:00+00:00,external,12,48
424,SIDEWAYS,2021-08-19 16:00:00+00:00,2021-08-19 20:00:00+00:00,external,2,8
425,BULL,2021-08-20 00:00:00+00:00,2021-08-24 12:00:00+00:00,external,28,112
426,SIDEWAYS,2021-08-24 16:00:00+00:00,2021-08-24 20:00:00+00:00,external,2,8
427,BEAR,2021-08-25 00:00:00+00:00,2021-08-25 12:00:00+00:00,external,4,16
428,SIDEWAYS,2021-08-25 16:00:00+00:00,2021-08-26 00:00:00+00:00,external,3,12
429,BEAR,2021-08-26 04:00:00+00:00,2021-08-27 12:00:00+00:00,external,9,36
430,SIDEWAYS,2021-08-27 16:00:00+00:00,2021-08-27 20:00:00+00:00,external,2,8
431,BULL,2021-08-28 00:00:00+00:00,2021-08-29 00:00:00+00:00,external,7,28
432,SIDEWAYS,2021-08-29 04:00:00+00:00,2021-08-29 04:00:00+00:00,external,1,4
433,BULL,2021-08-29 08:00:00+00:00,2021-08-29 08:00:00+00:00,external,1,4
434,SIDEWAYS,2021-08-29 12:00:00+00:00,2021-08-29 12:00:00+00:00,external,1,4
435,BULL,2021-08-29 16:00:00+00:00,2021-08-30 00:00:00+00:00,external,3,12
436,SIDEWAYS,2021-08-30 04:00:00+00:00,2021-08-30 04:00:00+00:00,external,1,4
437,BEAR,2021-08-30 08:00:00+00:00,2021-08-30 16:00:00+00:00,external,3,12
438,SIDEWAYS,2021-08-30 20:00:00+00:00,2021-08-30 20:00:00+00:00,external,1,4
439,BEAR,2021-08-31 00:00:00+00:00,2021-09-01 08:00:00+00:00,external,9,36
440,SIDEWAYS,2021-09-01 12:00:00+00:00,2021-09-01 12:00:00+00:00,external,1,4
441,BEAR,2021-09-01 16:00:00+00:00,2021-09-01 16:00:00+00:00,external,1,4
442,SIDEWAYS,2021-09-01 20:00:00+00:00,2021-09-01 20:00:00+00:00,external,1,4
443,BULL,2021-09-02 00:00:00+00:00,2021-09-07 08:00:00+00:00,external,33,132
444,SIDEWAYS,2021-09-07 12:00:00+00:00,2021-09-07 12:00:00+00:00,external,1,4
445,BEAR,2021-09-07 16:00:00+00:00,2021-09-12 08:00:00+00:00,external,29,116
446,SIDEWAYS,2021-09-12 12:00:00+00:00,2021-09-12 12:00:00+00:00,external,1,4
447,BEAR,2021-09-12 16:00:00+00:00,2021-09-12 20:00:00+00:00,external,2,8
448,SIDEWAYS,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00,external,1,4
449,BEAR,2021-09-13 04:00:00+00:00,2021-09-14 04:00:00+00:00,external,7,28
450,SIDEWAYS,2021-09-14 08:00:00+00:00,2021-09-14 12:00:00+00:00,external,2,8
451,BULL,2021-09-14 16:00:00+00:00,2021-09-17 20:00:00+00:00,external,20,80
452,SIDEWAYS,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00,external,1,4
453,BULL,2021-09-18 04:00:00+00:00,2021-09-19 08:00:00+00:00,external,8,32
454,SIDEWAYS,2021-09-19 12:00:00+00:00,2021-09-19 20:00:00+00:00,external,3,12
455,BEAR,2021-09-20 00:00:00+00:00,2021-09-23 00:00:00+00:00,external,19,76
456,SIDEWAYS,2021-09-23 04:00:00+00:00,2021-09-23 08:00:00+00:00,external,2,8
457,BEAR,2021-09-23 12:00:00+00:00,2021-09-23 16:00:00+00:00,external,2,8
458,BULL,2021-09-23 20:00:00+00:00,2021-09-24 08:00:00+00:00,external,4,16
459,BEAR,2021-09-24 12:00:00+00:00,2021-09-26 08:00:00+00:00,external,12,48
460,SIDEWAYS,2021-09-26 12:00:00+00:00,2021-09-27 00:00:00+00:00,external,4,16
461,BULL,2021-09-27 04:00:00+00:00,2021-09-27 16:00:00+00:00,external,4,16
462,SIDEWAYS,2021-09-27 20:00:00+00:00,2021-09-27 20:00:00+00:00,external,1,4
463,BEAR,2021-09-28 00:00:00+00:00,2021-09-29 04:00:00+00:00,external,8,32
464,SIDEWAYS,2021-09-29 08:00:00+00:00,2021-09-29 08:00:00+00:00,external,1,4
465,BEAR,2021-09-29 12:00:00+00:00,2021-09-30 00:00:00+00:00,external,4,16
466,SIDEWAYS,2021-09-30 04:00:00+00:00,2021-09-30 04:00:00+00:00,external,1,4
467,BULL,2021-09-30 08:00:00+00:00,2021-10-12 16:00:00+00:00,external,75,300
468,SIDEWAYS,2021-10-12 20:00:00+00:00,2021-10-13 00:00:00+00:00,external,2,8
469,BULL,2021-10-13 04:00:00+00:00,2021-10-13 04:00:00+00:00,external,1,4
470,BEAR,2021-10-13 08:00:00+00:00,2021-10-13 12:00:00+00:00,external,2,8
471,SIDEWAYS,2021-10-13 16:00:00+00:00,2021-10-13 16:00:00+00:00,external,1,4
472,BULL,2021-10-13 20:00:00+00:00,2021-10-21 12:00:00+00:00,external,47,188
473,SIDEWAYS,2021-10-21 16:00:00+00:00,2021-10-22 08:00:00+00:00,external,5,20
474,BEAR,2021-10-22 12:00:00+00:00,2021-10-25 00:00:00+00:00,external,16,64
475,SIDEWAYS,2021-10-25 04:00:00+00:00,2021-10-25 08:00:00+00:00,external,2,8
476,BULL,2021-10-25 12:00:00+00:00,2021-10-26 16:00:00+00:00,external,8,32
477,SIDEWAYS,2021-10-26 20:00:00+00:00,2021-10-26 20:00:00+00:00,external,1,4
478,BEAR,2021-10-27 00:00:00+00:00,2021-10-28 08:00:00+00:00,external,9,36
479,SIDEWAYS,2021-10-28 12:00:00+00:00,2021-10-28 20:00:00+00:00,external,3,12
480,BEAR,2021-10-29 00:00:00+00:00,2021-10-29 00:00:00+00:00,external,1,4
481,BULL,2021-10-29 04:00:00+00:00,2021-10-29 04:00:00+00:00,external,1,4
482,BEAR,2021-10-29 08:00:00+00:00,2021-10-29 08:00:00+00:00,external,1,4
483,BULL,2021-10-29 12:00:00+00:00,2021-10-31 04:00:00+00:00,external,11,44
484,SIDEWAYS,2021-10-31 08:00:00+00:00,2021-10-31 12:00:00+00:00,external,2,8
485,BEAR,2021-10-31 16:00:00+00:00,2021-10-31 20:00:00+00:00,external,2,8
486,SIDEWAYS,2021-11-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,external,1,4
487,BEAR,2021-11-01 04:00:00+00:00,2021-11-01 04:00:00+00:00,external,1,4
488,SIDEWAYS,2021-11-01 08:00:00+00:00,2021-11-01 08:00:00+00:00,external,1,4
489,BULL,2021-11-01 12:00:00+00:00,2021-11-01 20:00:00+00:00,external,3,12
490,SIDEWAYS,2021-11-02 00:00:00+00:00,2021-11-02 00:00:00+00:00,external,1,4
491,BEAR,2021-11-02 04:00:00+00:00,2021-11-02 04:00:00+00:00,external,1,4
492,BULL,2021-11-02 08:00:00+00:00,2021-11-03 12:00:00+00:00,external,8,32
493,SIDEWAYS,2021-11-03 16:00:00+00:00,2021-11-03 16:00:00+00:00,external,1,4
494,BULL,2021-11-03 20:00:00+00:00,2021-11-04 04:00:00+00:00,external,3,12
495,SIDEWAYS,2021-11-04 08:00:00+00:00,2021-11-04 08:00:00+00:00,external,1,4
496,BEAR,2021-11-04 12:00:00+00:00,2021-11-05 00:00:00+00:00,external,4,16
497,SIDEWAYS,2021-11-05 04:00:00+00:00,2021-11-05 08:00:00+00:00,external,2,8
498,BEAR,2021-11-05 12:00:00+00:00,2021-11-06 20:00:00+00:00,external,9,36
499,SIDEWAYS,2021-11-07 00:00:00+00:00,2021-11-07 08:00:00+00:00,external,3,12
500,BULL,2021-11-07 12:00:00+00:00,2021-11-10 20:00:00+00:00,external,21,84
501,SIDEWAYS,2021-11-11 00:00:00+00:00,2021-11-11 08:00:00+00:00,external,3,12
502,BEAR,2021-11-11 12:00:00+00:00,2021-11-13 12:00:00+00:00,external,13,52
503,SIDEWAYS,2021-11-13 16:00:00+00:00,2021-11-13 16:00:00+00:00,external,1,4
504,BEAR,2021-11-13 20:00:00+00:00,2021-11-14 00:00:00+00:00,external,2,8
505,SIDEWAYS,2021-11-14 04:00:00+00:00,2021-11-14 08:00:00+00:00,external,2,8
506,BEAR,2021-11-14 12:00:00+00:00,2021-11-14 20:00:00+00:00,external,3,12
507,BULL,2021-11-15 00:00:00+00:00,2021-11-15 12:00:00+00:00,external,4,16
508,SIDEWAYS,2021-11-15 16:00:00+00:00,2021-11-15 20:00:00+00:00,external,2,8
509,BEAR,2021-11-16 00:00:00+00:00,2021-11-20 16:00:00+00:00,external,29,116
510,SIDEWAYS,2021-11-20 20:00:00+00:00,2021-11-21 00:00:00+00:00,external,2,8
511,BEAR,2021-11-21 04:00:00+00:00,2021-11-21 04:00:00+00:00,external,1,4
512,SIDEWAYS,2021-11-21 08:00:00+00:00,2021-11-21 08:00:00+00:00,external,1,4
513,BEAR,2021-11-21 12:00:00+00:00,2021-11-21 12:00:00+00:00,external,1,4
514,BULL,2021-11-21 16:00:00+00:00,2021-11-21 20:00:00+00:00,external,2,8
515,SIDEWAYS,2021-11-22 00:00:00+00:00,2021-11-22 00:00:00+00:00,external,1,4
516,BEAR,2021-11-22 04:00:00+00:00,2021-11-23 16:00:00+00:00,external,10,40
517,SIDEWAYS,2021-11-23 20:00:00+00:00,2021-11-24 00:00:00+00:00,external,2,8
518,BEAR,2021-11-24 04:00:00+00:00,2021-11-25 00:00:00+00:00,external,6,24
519,SIDEWAYS,2021-11-25 04:00:00+00:00,2021-11-25 08:00:00+00:00,external,2,8
520,BULL,2021-11-25 12:00:00+00:00,2021-11-26 04:00:00+00:00,external,5,20
521,SIDEWAYS,2021-11-26 08:00:00+00:00,2021-11-26 08:00:00+00:00,external,1,4
522,BEAR,2021-11-26 12:00:00+00:00,2021-11-28 20:00:00+00:00,external,15,60
523,SIDEWAYS,2021-11-29 00:00:00+00:00,2021-11-29 00:00:00+00:00,external,1,4
524,BULL,2021-11-29 04:00:00+00:00,2021-12-02 00:00:00+00:00,external,18,72
525,SIDEWAYS,2021-12-02 04:00:00+00:00,2021-12-02 08:00:00+00:00,external,2,8
526,BEAR,2021-12-02 12:00:00+00:00,2021-12-03 08:00:00+00:00,external,6,24
527,SIDEWAYS,2021-12-03 12:00:00+00:00,2021-12-03 12:00:00+00:00,external,1,4
528,BEAR,2021-12-03 16:00:00+00:00,2021-12-06 20:00:00+00:00,external,20,80
529,SIDEWAYS,2021-12-07 00:00:00+00:00,2021-12-07 12:00:00+00:00,external,4,16
530,BULL,2021-12-07 16:00:00+00:00,2021-12-07 20:00:00+00:00,external,2,8
531,SIDEWAYS,2021-12-08 00:00:00+00:00,2021-12-08 08:00:00+00:00,external,3,12
532,BEAR,2021-12-08 12:00:00+00:00,2021-12-08 12:00:00+00:00,external,1,4
533,SIDEWAYS,2021-12-08 16:00:00+00:00,2021-12-08 16:00:00+00:00,external,1,4
534,BEAR,2021-12-08 20:00:00+00:00,2021-12-08 20:00:00+00:00,external,1,4
535,SIDEWAYS,2021-12-09 00:00:00+00:00,2021-12-09 00:00:00+00:00,external,1,4
536,BEAR,2021-12-09 04:00:00+00:00,2021-12-11 12:00:00+00:00,external,15,60
537,SIDEWAYS,2021-12-11 16:00:00+00:00,2021-12-11 16:00:00+00:00,external,1,4
538,BEAR,2021-12-11 20:00:00+00:00,2021-12-11 20:00:00+00:00,external,1,4
539,SIDEWAYS,2021-12-12 00:00:00+00:00,2021-12-12 04:00:00+00:00,external,2,8
540,BULL,2021-12-12 08:00:00+00:00,2021-12-13 00:00:00+00:00,external,5,20
541,SIDEWAYS,2021-12-13 04:00:00+00:00,2021-12-13 12:00:00+00:00,external,3,12
542,BEAR,2021-12-13 16:00:00+00:00,2021-12-14 20:00:00+00:00,external,8,32
543,SIDEWAYS,2021-12-15 00:00:00+00:00,2021-12-15 12:00:00+00:00,external,4,16
544,BEAR,2021-12-15 16:00:00+00:00,2021-12-15 16:00:00+00:00,external,1,4
545,SIDEWAYS,2021-12-15 20:00:00+00:00,2021-12-15 20:00:00+00:00,external,1,4
546,BULL,2021-12-16 00:00:00+00:00,2021-12-16 16:00:00+00:00,external,5,20
547,SIDEWAYS,2021-12-16 20:00:00+00:00,2021-12-17 00:00:00+00:00,external,2,8
548,BEAR,2021-12-17 04:00:00+00:00,2021-12-19 00:00:00+00:00,external,12,48
549,SIDEWAYS,2021-12-19 04:00:00+00:00,2021-12-19 08:00:00+00:00,external,2,8
550,BEAR,2021-12-19 12:00:00+00:00,2021-12-20 20:00:00+00:00,external,9,36
551,SIDEWAYS,2021-12-21 00:00:00+00:00,2021-12-21 04:00:00+00:00,external,2,8
552,BULL,2021-12-21 08:00:00+00:00,2021-12-23 04:00:00+00:00,external,12,48
553,SIDEWAYS,2021-12-23 08:00:00+00:00,2021-12-23 08:00:00+00:00,external,1,4
554,BULL,2021-12-23 12:00:00+00:00,2021-12-26 00:00:00+00:00,external,16,64
555,SIDEWAYS,2021-12-26 04:00:00+00:00,2021-12-26 16:00:00+00:00,external,4,16
556,BULL,2021-12-26 20:00:00+00:00,2021-12-28 00:00:00+00:00,external,8,32
557,SIDEWAYS,2021-12-28 04:00:00+00:00,2021-12-28 04:00:00+00:00,external,1,4
558,BEAR,2021-12-28 08:00:00+00:00,2021-12-31 08:00:00+00:00,external,19,76
559,SIDEWAYS,2021-12-31 12:00:00+00:00,2021-12-31 16:00:00+00:00,external,2,8
560,BEAR,2021-12-31 20:00:00+00:00,2022-01-01 20:00:00+00:00,external,7,28
561,SIDEWAYS,2022-01-02 00:00:00+00:00,2022-01-02 00:00:00+00:00,development,1,4
562,BEAR,2022-01-02 04:00:00+00:00,2022-01-03 08:00:00+00:00,development,8,32
563,SIDEWAYS,2022-01-03 12:00:00+00:00,2022-01-03 12:00:00+00:00,development,1,4
564,BEAR,2022-01-03 16:00:00+00:00,2022-01-04 12:00:00+00:00,development,6,24
565,SIDEWAYS,2022-01-04 16:00:00+00:00,2022-01-04 16:00:00+00:00,development,1,4
566,BEAR,2022-01-04 20:00:00+00:00,2022-01-09 16:00:00+00:00,development,30,120
567,SIDEWAYS,2022-01-09 20:00:00+00:00,2022-01-09 20:00:00+00:00,development,1,4
568,BEAR,2022-01-10 00:00:00+00:00,2022-01-11 00:00:00+00:00,development,7,28
569,SIDEWAYS,2022-01-11 04:00:00+00:00,2022-01-11 08:00:00+00:00,development,2,8
570,BEAR,2022-01-11 12:00:00+00:00,2022-01-11 16:00:00+00:00,development,2,8
571,BULL,2022-01-11 20:00:00+00:00,2022-01-13 16:00:00+00:00,development,12,48
572,SIDEWAYS,2022-01-13 20:00:00+00:00,2022-01-14 08:00:00+00:00,development,4,16
