local_date,action,baseline_win,baseline_failed_before_H,baseline_net_return,baseline_exit_type,transition,H,R,original_entry_px,ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,executed,trade_legs,entry_ts_new,entry_px_new,add_filled,add_entry_ts,add_entry_px,trigger_ts,dip_R
2023-10-19,D10_FRESH_MICROHL,False,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,211.4,1.8600000000000136,210.75,0.3,0.3,211.958,210.012,2.4874551971326584,SESSION_CLOSE,2023-10-19 19:55:00+00:00,210.77,False,0.0009498029158949706,-0.0005501970841050295,True,False,-0.2750985420525147,True,1,2023-10-19 14:40:00+00:00,210.57,,,,2023-10-19 14:35:00+00:00,0.1
2023-10-25,D10_FRESH_MICROHL,True,False,0.004458217393224663,TP,W_TO_L,226.85,3.030000000000001,226.41,0.3,0.3,227.759,224.461,2.6281628162816317,SL,2023-10-25 16:55:00+00:00,224.461,False,-0.0040333673514664214,-0.005533367351466421,False,False,-2.7666836757332107,True,1,2023-10-25 16:50:00+00:00,225.37,,,,2023-10-25 16:45:00+00:00,0.1
2023-11-02,D10_FRESH_MICROHL,False,True,-0.008357586474596777,SL,L_TO_L,233.8,5.300000000000011,231.86,0.3,0.3,235.39000000000001,229.49,2.7106918238993667,SL,2023-11-02 15:20:00+00:00,229.49,False,-0.006880733944954143,-0.008380733944954142,False,False,-4.190366972477071,True,1,2023-11-02 14:45:00+00:00,231.08,,,,2023-11-02 14:40:00+00:00,0.1
2023-12-05,D10_FRESH_MICROHL,True,False,0.00723370012563357,TP,W_TO_W,231.82,3.4199999999999875,230.83,0.3,0.3,232.846,229.85399999999998,1.9161793372319573,TP,2023-12-05 16:40:00+00:00,232.846,False,0.008515246015246003,0.007015246015246003,True,True,3.5076230076230015,True,1,2023-12-05 15:25:00+00:00,230.88,,,,2023-12-05 15:20:00+00:00,0.1
2023-12-21,D10_FRESH_MICROHL,False,False,-0.01661004051242737,SL,L_TO_L,274.34,13.799999999999955,273.99,0.3,0.3,278.47999999999996,267.22,1.7198067632850171,SESSION_CLOSE,2023-12-21 20:55:00+00:00,270.94,False,-0.001547759433962348,-0.003047759433962348,False,False,-1.523879716981174,True,1,2023-12-21 16:00:00+00:00,271.36,,,,2023-12-21 15:55:00+00:00,0.1
2024-03-29,D10_FRESH_MICROHL,False,True,-0.008282820097244846,SL,L_TO_W,620.45,13.950000000000045,617.0,0.3,0.3,624.6350000000001,605.0949999999999,3.6690561529271,SESSION_CLOSE,2024-03-29 19:55:00+00:00,613.74,False,0.007320115546218586,0.005820115546218587,True,True,2.910057773109293,True,1,2024-03-29 15:50:00+00:00,609.28,,,,2024-03-29 15:45:00+00:00,0.1
2024-04-01,D10_FRESH_MICROHL,False,True,-0.008164598521275988,SL,L_TO_L,592.9,12.889999999999986,580.23,0.3,0.3,596.7669999999999,574.183,4.84018619084566,SL,2024-04-01 15:50:00+00:00,574.183,False,-0.006689732722082842,-0.008189732722082841,False,False,-4.09486636104142,True,1,2024-04-01 15:20:00+00:00,578.05,,,,2024-04-01 15:15:00+00:00,0.1
2024-04-04,D10_FRESH_MICROHL,True,False,0.005485200845666118,TP,W_TO_W,591.69,12.300000000000068,591.25,0.3,0.3,595.3800000000001,587.02,1.2655826558265593,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.007905740549508433,0.006405740549508434,True,True,3.2028702747542166,True,1,2024-04-04 15:45:00+00:00,590.71,,,,2024-04-04 15:40:00+00:00,0.1
2024-05-09,D10_FRESH_MICROHL,False,True,-0.008407927789128187,SL,L_TO_W,602.75,13.75,597.14,0.3,0.3,606.875,588.325,3.496969696969686,SESSION_CLOSE,2024-05-09 19:55:00+00:00,595.99,False,0.005975187779559299,0.004475187779559299,True,True,2.2375938897796495,True,1,2024-05-09 17:25:00+00:00,592.45,,,,2024-05-09 17:20:00+00:00,0.1
2024-05-24,D10_FRESH_MICROHL,True,False,0.007690794108766554,TP,W_TO_W,598.61,10.029999999999973,596.14,0.3,0.3,601.619,593.631,1.6547025589897035,TP,2024-05-24 18:05:00+00:00,601.619,False,0.008345065701260479,0.006845065701260479,True,True,3.4225328506302395,True,1,2024-05-24 16:35:00+00:00,596.64,,,,2024-05-24 16:30:00+00:00,0.1
2024-06-25,D10_FRESH_MICROHL,True,False,0.0033057794995290947,TP,W_TO_NT,573.72,6.980000000000018,573.06,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-07-02,D10_FRESH_MICROHL,False,True,-0.0036856602731211705,SL,L_TO_L,581.85,4.220000000000027,579.23,0.3,0.3,583.116,577.3140000000001,3.5829383886256543,SL,2024-07-02 14:30:00+00:00,577.3140000000001,False,-0.0021881157316187005,-0.0036881157316187006,False,False,-1.8440578658093503,True,1,2024-07-02 14:30:00+00:00,578.58,,,,2024-07-02 14:25:00+00:00,0.1
2024-07-09,D10_FRESH_MICROHL,False,True,-0.005992319582649062,SL,L_TO_W,519.02,7.75,517.55,0.3,0.3,521.345,512.2349999999999,2.918279569892451,SESSION_CLOSE,2024-07-09 19:55:00+00:00,516.99,False,0.004722481343283791,0.003222481343283791,True,True,1.6112406716418954,True,1,2024-07-09 15:15:00+00:00,514.56,,,,2024-07-09 15:10:00+00:00,0.1
2024-07-11,D10_FRESH_MICROHL,False,True,-0.009283284523541267,SL,L_TO_L,539.9,13.819999999999936,532.68,0.3,0.3,544.0459999999999,528.164,2.8306801736613867,SL,2024-07-11 15:30:00+00:00,528.164,False,-0.007788694557682496,-0.009288694557682496,False,False,-4.644347278841248,True,1,2024-07-11 14:55:00+00:00,532.31,,,,2024-07-11 14:50:00+00:00,0.1
2024-08-15,D10_FRESH_MICROHL,True,False,0.008474807266114994,TP,W_TO_L,528.78,14.720000000000027,527.93,0.3,0.3,533.196,515.6439999999999,2.9746376811594026,SL,2024-08-15 19:10:00+00:00,515.6439999999999,False,-0.00849132792370122,-0.00999132792370122,False,False,-4.995663961850609,True,1,2024-08-15 18:45:00+00:00,520.06,,,,2024-08-15 18:40:00+00:00,0.1
2024-08-27,D10_FRESH_MICROHL,False,True,-0.006657219018605219,SL,L_TO_L,556.0,9.480000000000018,551.46,0.3,0.3,558.844,546.126,3.471870604781943,SL,2024-08-27 16:50:00+00:00,546.126,False,-0.005180610962347787,-0.0066806109623477865,False,False,-3.3403054811738935,True,1,2024-08-27 16:50:00+00:00,548.97,,,,2024-08-27 16:45:00+00:00,0.1
2024-09-04,D10_FRESH_MICROHL,True,False,0.005756836651968302,SESSION_CLOSE,W_TO_W,513.19,17.670000000000073,505.73,0.3,0.3,518.4910000000001,500.02899999999994,2.4827391058290895,SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,False,0.008054142837353728,0.006554142837353729,True,True,3.277071418676864,True,1,2024-09-04 15:50:00+00:00,505.33,,,,2024-09-04 15:45:00+00:00,0.1
2024-10-11,D10_FRESH_MICROHL,True,False,0.005611032843180487,TP,W_TO_NT,569.2,8.960000000000036,567.85,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-11-08,D10_FRESH_MICROHL,False,True,-0.005186921044711355,SL,L_TO_L,601.94,7.350000000000023,598.06,0.3,0.3,604.1450000000001,595.655,2.850340136054406,SL,2024-11-08 15:10:00+00:00,595.655,False,-0.003688154417422207,-0.0051881544174222066,False,False,-2.5940772087111035,True,1,2024-11-08 15:05:00+00:00,597.86,,,,2024-11-08 15:00:00+00:00,0.1
2024-12-09,D10_FRESH_MICROHL,False,True,-0.011231768650460992,SL,L_TO_L,731.28,23.220000000000027,715.8,0.3,0.3,738.246,709.434,3.13608957795004,SL,2024-12-09 20:20:00+00:00,709.434,False,-0.009723618090452302,-0.011223618090452301,False,False,-5.611809045226151,True,1,2024-12-09 16:10:00+00:00,716.4,,,,2024-12-09 16:05:00+00:00,0.1
2024-12-13,D10_FRESH_MICROHL,True,False,0.022575246577462516,TP,W_TO_NT,721.55,20.969999999999914,710.73,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-12-16,D10_FRESH_MICROHL,True,False,0.0047173195760983905,TP,W_TO_W,716.2,11.690000000000055,715.26,0.3,0.3,719.7070000000001,713.093,0.8859424009124693,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.00433575216299209,0.0028357521629920903,True,True,1.4178760814960452,True,1,2024-12-16 15:25:00+00:00,716.6,,,,2024-12-16 15:20:00+00:00,0.1
2022-01-03,D10_RECLAIM_ORIGINAL,False,True,-0.006343466424682363,SL,L_TO_L,532.54,8.539999999999964,528.96,0.3,0.3,535.102,526.838,2.2256049960967883,SL,2022-01-03 15:50:00+00:00,526.838,False,-0.00483944087646393,-0.006339440876463929,False,False,-3.169720438231965,True,1,2022-01-03 15:15:00+00:00,529.4,,,,2022-01-03 15:10:00+00:00,0.1
2022-01-12,D10_RECLAIM_ORIGINAL,True,False,0.00850395166489887,SESSION_CLOSE,W_TO_NT,482.69,24.889999999999986,480.81,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-02-01,D10_RECLAIM_ORIGINAL,False,True,-0.002852722353736957,SESSION_CLOSE,L_TO_L,387.66,8.720000000000027,384.41,0.3,0.3,390.276,382.35400000000004,2.0282874617737052,SL,2022-02-01 19:20:00+00:00,382.35400000000004,False,-0.006795334701405253,-0.008295334701405253,False,False,-4.147667350702626,True,1,2022-02-01 19:05:00+00:00,384.97,,,,2022-02-01 19:00:00+00:00,0.1
2022-02-14,D10_RECLAIM_ORIGINAL,False,True,-0.009937569940069056,SL,L_TO_L,404.03,11.309999999999945,402.13,0.3,0.3,407.42299999999994,399.117,1.4479811376363083,SL,2022-02-14 18:55:00+00:00,399.117,False,-0.008429604233435084,-0.009929604233435084,False,False,-4.964802116717542,True,1,2022-02-14 16:05:00+00:00,402.51,,,,2022-02-14 16:00:00+00:00,0.1
2022-03-18,D10_RECLAIM_ORIGINAL,True,False,0.0031199280945045107,TP,W_TO_NT,389.54,5.53000000000003,389.4,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-04-18,D10_RECLAIM_ORIGINAL,True,False,0.011438471806787977,TP,W_TO_W,406.59,10.579999999999984,404.53,0.3,0.3,409.76399999999995,402.49600000000004,1.2898550724637572,TP,2022-04-18 17:05:00+00:00,409.76399999999995,False,0.010091946656148876,0.008591946656148876,True,True,4.295973328074438,True,1,2022-04-18 16:00:00+00:00,405.67,,,,2022-04-18 15:55:00+00:00,0.1
2022-05-19,D10_RECLAIM_ORIGINAL,True,False,0.02067744621328177,TP,W_TO_NT,303.76,10.529999999999973,300.26,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-07-06,D10_RECLAIM_ORIGINAL,False,True,-0.008490266717229132,SL,L_TO_L,238.99,5.530000000000001,237.33,0.3,0.3,240.649,235.791,1.9282700421941097,SL,2022-07-06 15:25:00+00:00,235.791,False,-0.006986734049273524,-0.008486734049273524,False,False,-4.243367024636762,True,1,2022-07-06 14:40:00+00:00,237.45,,,,2022-07-06 14:35:00+00:00,0.1
2022-07-11,D10_RECLAIM_ORIGINAL,True,False,0.0034425536527205604,SESSION_CLOSE,W_TO_W,233.37,5.5800000000000125,230.65,0.3,0.3,235.044,229.226,2.47550776583034,SESSION_CLOSE,2022-07-11 19:55:00+00:00,231.79,False,0.003854482459939357,0.0023544824599393568,True,True,1.1772412299696784,True,1,2022-07-11 14:35:00+00:00,230.9,,,,2022-07-11 14:30:00+00:00,0.1
2022-07-19,D10_RECLAIM_ORIGINAL,True,False,0.015976468122403775,TP,W_TO_W,264.71,7.6200000000000045,262.41,0.3,0.3,266.996,260.724,1.7436570428696359,TP,2022-07-19 16:30:00+00:00,266.996,False,0.015155317288316095,0.013655317288316095,True,True,6.827658644158047,True,1,2022-07-19 15:55:00+00:00,263.01,,,,2022-07-19 15:50:00+00:00,0.1
2022-07-20,D10_RECLAIM_ORIGINAL,False,False,-0.009770396964172865,SL,L_TO_NT,270.92,7.410000000000025,268.79,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-07-28,D10_RECLAIM_ORIGINAL,True,False,0.02303555413196673,TP,W_TO_NT,269.97,6.3700000000000045,265.37,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-09-07,D10_RECLAIM_ORIGINAL,True,False,0.0076845558103687,TP,W_TO_W,266.93,5.009999999999991,265.99,0.3,0.3,268.433,264.547,1.585495675316037,TP,2022-09-07 16:35:00+00:00,268.433,False,0.008956962976883975,0.007456962976883976,True,True,3.7284814884419877,True,1,2022-09-07 14:20:00+00:00,266.05,,,,2022-09-07 14:15:00+00:00,0.1
2022-09-22,D10_RECLAIM_ORIGINAL,True,False,0.00870128764893058,TP,W_TO_NT,271.19,6.089999999999975,270.26,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-10-19,D10_RECLAIM_ORIGINAL,True,False,0.0028441414885776463,TP,W_TO_NT,272.03,1.829999999999984,271.4,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-11-10,D10_RECLAIM_ORIGINAL,True,False,0.016127567925778685,SESSION_CLOSE,W_TO_W,303.88,32.98000000000002,301.8,0.3,0.3,313.774,292.006,1.2001212856276549,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.017290493540907725,0.015790493540907724,True,True,7.895246770453862,True,1,2022-11-10 20:40:00+00:00,301.9,,,,2022-11-10 20:35:00+00:00,0.1
2022-11-23,D10_RECLAIM_ORIGINAL,False,True,-0.003923344889098455,SESSION_CLOSE,L_TO_L,300.95,25.599999999999966,297.11,0.3,0.3,308.63,289.49,1.492187499999996,SESSION_CLOSE,2022-11-23 20:55:00+00:00,296.39,False,-0.0026247602382475366,-0.004124760238247536,False,False,-2.0623801191237683,True,1,2022-11-23 20:25:00+00:00,297.17,,,,2022-11-23 20:20:00+00:00,0.1
2023-01-20,D10_RECLAIM_ORIGINAL,True,False,0.0035241712707181918,TP,W_TO_W,290.05,3.3500000000000227,289.6,0.3,0.3,291.055,288.815,1.228855721393054,TP,2023-01-20 16:35:00+00:00,291.055,False,0.004261265613139331,0.002761265613139331,True,True,1.3806328065696656,True,1,2023-01-20 16:25:00+00:00,289.82,,,,2023-01-20 16:20:00+00:00,0.1
2023-01-31,D10_RECLAIM_ORIGINAL,False,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,313.19,5.089999999999975,312.6,0.3,0.3,314.717,311.173,1.3208906352324907,SESSION_CLOSE,2023-01-31 20:55:00+00:00,312.72,False,6.39590661977163e-05,-0.0014360409338022837,True,False,-0.7180204669011419,True,1,2023-01-31 18:30:00+00:00,312.7,,,,2023-01-31 18:25:00+00:00,0.1
2023-03-20,D10_RECLAIM_ORIGINAL,False,True,-0.005746208742194501,SL,L_TO_L,338.34,4.759999999999991,336.3,0.3,0.3,339.768,335.172,2.218487394957952,SL,2023-03-20 18:00:00+00:00,335.172,False,-0.00424242424242427,-0.005742424242424269,False,False,-2.871212121212135,True,1,2023-03-20 17:20:00+00:00,336.6,,,,2023-03-20 17:15:00+00:00,0.1
2023-03-21,D10_RECLAIM_ORIGINAL,True,False,0.0008212213195251685,SESSION_CLOSE,W_TO_W,337.48,10.300000000000011,336.03,0.3,0.3,340.57000000000005,333.02,1.443365695792877,SESSION_CLOSE,2023-03-21 19:55:00+00:00,336.81,False,0.0020826515128975487,0.0005826515128975487,True,True,0.29132575644877434,True,1,2023-03-21 15:20:00+00:00,336.11,,,,2023-03-21 15:15:00+00:00,0.1
2023-04-12,D10_RECLAIM_ORIGINAL,False,False,-0.00493390357698281,SL,L_TO_NT,321.54,3.680000000000007,321.5,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-05-08,D10_RECLAIM_ORIGINAL,False,False,-0.005132694248234091,SL,L_TO_L,317.68,3.840000000000032,317.12,0.3,0.3,318.832,316.038,1.425347222222235,SL,2023-05-08 17:00:00+00:00,316.038,False,-0.003631892556511862,-0.005131892556511862,False,False,-2.565946278255931,True,1,2023-05-08 15:40:00+00:00,317.19,,,,2023-05-08 15:35:00+00:00,0.1
2023-05-12,D10_RECLAIM_ORIGINAL,False,True,-0.005564244442268161,SL,L_TO_NT,306.79,4.150000000000034,306.33,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-06-15,D10_RECLAIM_ORIGINAL,False,True,-0.002302466528698753,SESSION_CLOSE,L_TO_NT,237.75,7.449999999999989,236.77,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-06-21,D10_RECLAIM_ORIGINAL,True,False,0.011807602621316362,TP,W_TO_L,250.45,5.299999999999983,248.73,0.3,0.3,252.04,247.17,2.0628930817610027,SESSION_CLOSE,2023-06-21 19:55:00+00:00,249.0,False,0.0009647853352630076,-0.0005352146647369924,True,False,-0.2676073323684962,True,1,2023-06-21 19:25:00+00:00,248.76,,,,2023-06-21 19:20:00+00:00,0.1
2023-07-10,D10_RECLAIM_ORIGINAL,True,False,0.005338096797969096,SESSION_CLOSE,W_TO_NT,244.85,13.699999999999989,244.22,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-08-10,D10_RECLAIM_ORIGINAL,False,True,-0.0032979664379598193,SL,L_TO_L,242.95,1.4499999999999886,241.94,0.3,0.3,243.385,241.565,3.183908045976974,SL,2023-08-10 17:00:00+00:00,241.565,False,-0.001797520661157015,-0.003297520661157015,False,False,-1.6487603305785075,True,1,2023-08-10 16:00:00+00:00,242.0,,,,2023-08-10 15:55:00+00:00,0.1
2023-10-19,D10_RECLAIM_ORIGINAL,False,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,211.4,1.8600000000000136,210.75,0.3,0.3,211.958,210.562,1.501792114695349,SL,2023-10-19 15:40:00+00:00,210.562,False,-0.002643046608563848,-0.004143046608563848,False,False,-2.071523304281924,True,1,2023-10-19 14:55:00+00:00,211.12,,,,2023-10-19 14:50:00+00:00,0.1
2023-10-25,D10_RECLAIM_ORIGINAL,True,False,0.004458217393224663,TP,W_TO_NT,226.85,3.030000000000001,226.41,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2023-11-02,D10_RECLAIM_ORIGINAL,False,True,-0.008357586474596777,SL,L_TO_W,233.8,5.300000000000011,231.86,0.3,0.3,235.39000000000001,230.54999999999998,2.044025157232718,SESSION_CLOSE,2023-11-02 19:55:00+00:00,232.67,False,0.0022831050228311334,0.0007831050228311333,True,True,0.3915525114155667,True,1,2023-11-02 18:25:00+00:00,232.14,,,,2023-11-02 18:20:00+00:00,0.1
2023-12-05,D10_RECLAIM_ORIGINAL,True,False,0.00723370012563357,TP,W_TO_W,231.82,3.4199999999999875,230.83,0.3,0.3,232.846,229.85399999999998,1.9161793372319573,TP,2023-12-05 16:40:00+00:00,232.846,False,0.008515246015246003,0.007015246015246003,True,True,3.5076230076230015,True,1,2023-12-05 15:25:00+00:00,230.88,,,,2023-12-05 15:20:00+00:00,0.1
2023-12-21,D10_RECLAIM_ORIGINAL,False,False,-0.01661004051242737,SL,L_TO_NT,274.34,13.799999999999955,273.99,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-03-29,D10_RECLAIM_ORIGINAL,False,True,-0.008282820097244846,SL,L_TO_NT,620.45,13.950000000000045,617.0,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-04-01,D10_RECLAIM_ORIGINAL,False,True,-0.008164598521275988,SL,L_TO_L,592.9,12.889999999999986,580.23,0.3,0.3,596.7669999999999,576.943,4.12645461598142,SL,2024-04-01 15:40:00+00:00,576.943,False,-0.0066579432172310105,-0.00815794321723101,False,False,-4.078971608615505,True,1,2024-04-01 15:25:00+00:00,580.81,,,,2024-04-01 15:20:00+00:00,0.1
2024-04-04,D10_RECLAIM_ORIGINAL,True,False,0.005485200845666118,TP,W_TO_W,591.69,12.300000000000068,591.25,0.3,0.3,595.3800000000001,587.66,1.0921409214092213,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.006814915024943025,0.005314915024943025,True,True,2.6574575124715123,True,1,2024-04-04 16:15:00+00:00,591.35,,,,2024-04-04 16:10:00+00:00,0.1
2024-05-09,D10_RECLAIM_ORIGINAL,False,True,-0.008407927789128187,SL,L_TO_NT,602.75,13.75,597.14,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-05-24,D10_RECLAIM_ORIGINAL,True,False,0.007690794108766554,TP,W_TO_W,598.61,10.029999999999973,596.14,0.3,0.3,601.619,593.411,1.7278165503489678,TP,2024-05-24 18:05:00+00:00,601.619,False,0.008717011501961913,0.007217011501961914,True,True,3.6085057509809566,True,1,2024-05-24 16:25:00+00:00,596.42,,,,2024-05-24 16:20:00+00:00,0.1
2024-06-25,D10_RECLAIM_ORIGINAL,True,False,0.0033057794995290947,TP,W_TO_NT,573.72,6.980000000000018,573.06,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-07-02,D10_RECLAIM_ORIGINAL,False,True,-0.0036856602731211705,SL,L_TO_L,581.85,4.220000000000027,579.23,0.3,0.3,583.116,579.414,1.9241706161138288,SL,2024-07-02 18:30:00+00:00,579.414,False,-0.0021802025211820064,-0.0036802025211820064,False,False,-1.8401012605910032,True,1,2024-07-02 18:25:00+00:00,580.68,,,,2024-07-02 18:20:00+00:00,0.1
2024-07-09,D10_RECLAIM_ORIGINAL,False,True,-0.005992319582649062,SL,L_TO_L,519.02,7.75,517.55,0.3,0.3,521.345,515.515,1.5075268817203986,SESSION_CLOSE,2024-07-09 19:55:00+00:00,516.99,False,-0.0016414336474587232,-0.0031414336474587233,False,False,-1.5707168237293616,True,1,2024-07-09 16:20:00+00:00,517.84,,,,2024-07-09 16:15:00+00:00,0.1
2024-07-11,D10_RECLAIM_ORIGINAL,False,True,-0.009283284523541267,SL,L_TO_NT,539.9,13.819999999999936,532.68,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-08-15,D10_RECLAIM_ORIGINAL,True,False,0.008474807266114994,TP,W_TO_NT,528.78,14.720000000000027,527.93,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-08-27,D10_RECLAIM_ORIGINAL,False,True,-0.006657219018605219,SL,L_TO_NT,556.0,9.480000000000018,551.46,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-09-04,D10_RECLAIM_ORIGINAL,True,False,0.005756836651968302,SESSION_CLOSE,W_TO_W,513.19,17.670000000000073,505.73,0.3,0.3,518.4910000000001,502.36899999999997,2.041312959818901,SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,False,0.0034077254909685717,0.0019077254909685717,True,True,0.9538627454842858,True,1,2024-09-04 15:55:00+00:00,507.67,,,,2024-09-04 15:50:00+00:00,0.1
2024-10-11,D10_RECLAIM_ORIGINAL,True,False,0.005611032843180487,TP,W_TO_NT,569.2,8.960000000000036,567.85,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-11-08,D10_RECLAIM_ORIGINAL,False,True,-0.005186921044711355,SL,L_TO_L,601.94,7.350000000000023,598.06,0.3,0.3,604.1450000000001,595.905,2.736961451247152,SL,2024-11-08 15:45:00+00:00,595.905,False,-0.003686612830415825,-0.005186612830415825,False,False,-2.5933064152079126,True,1,2024-11-08 15:20:00+00:00,598.11,,,,2024-11-08 15:15:00+00:00,0.1
2024-12-09,D10_RECLAIM_ORIGINAL,False,True,-0.011231768650460992,SL,L_TO_L,731.28,23.220000000000027,715.8,0.3,0.3,738.246,709.434,3.13608957795004,SL,2024-12-09 20:20:00+00:00,709.434,False,-0.009723618090452302,-0.011223618090452301,False,False,-5.611809045226151,True,1,2024-12-09 16:10:00+00:00,716.4,,,,2024-12-09 16:05:00+00:00,0.1
2024-12-13,D10_RECLAIM_ORIGINAL,True,False,0.022575246577462516,TP,W_TO_NT,721.55,20.969999999999914,710.73,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2024-12-16,D10_RECLAIM_ORIGINAL,True,False,0.0047173195760983905,TP,W_TO_W,716.2,11.690000000000055,715.26,0.3,0.3,719.7070000000001,712.703,0.9971485600228142,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.004882646151268544,0.0033826461512685437,True,True,1.6913230756342719,True,1,2024-12-16 15:20:00+00:00,716.21,,,,2024-12-16 15:15:00+00:00,0.1
2022-01-03,D20_RECLAIM_ORIGINAL,False,True,-0.006343466424682363,SL,L_TO_NT,532.54,8.539999999999964,528.96,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-01-12,D20_RECLAIM_ORIGINAL,True,False,0.00850395166489887,SESSION_CLOSE,W_TO_NT,482.69,24.889999999999986,480.81,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-02-01,D20_RECLAIM_ORIGINAL,False,True,-0.002852722353736957,SESSION_CLOSE,L_TO_L,387.66,8.720000000000027,384.41,0.3,0.3,390.276,382.04400000000004,2.1467889908256943,SESSION_CLOSE,2022-02-01 20:55:00+00:00,383.89,False,-0.0020017677949358825,-0.0035017677949358826,False,False,-1.7508838974679413,True,1,2022-02-01 20:15:00+00:00,384.66,,,,2022-02-01 20:10:00+00:00,0.2
2022-02-14,D20_RECLAIM_ORIGINAL,False,True,-0.009937569940069056,SL,L_TO_L,404.03,11.309999999999945,402.13,0.3,0.3,407.42299999999994,399.117,1.4479811376363083,SL,2022-02-14 18:55:00+00:00,399.117,False,-0.008429604233435084,-0.009929604233435084,False,False,-4.964802116717542,True,1,2022-02-14 16:05:00+00:00,402.51,,,,2022-02-14 16:00:00+00:00,0.2
2022-03-18,D20_RECLAIM_ORIGINAL,True,False,0.0031199280945045107,TP,W_TO_NT,389.54,5.53000000000003,389.4,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-04-18,D20_RECLAIM_ORIGINAL,True,False,0.011438471806787977,TP,W_TO_NT,406.59,10.579999999999984,404.53,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-05-19,D20_RECLAIM_ORIGINAL,True,False,0.02067744621328177,TP,W_TO_NT,303.76,10.529999999999973,300.26,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-07-06,D20_RECLAIM_ORIGINAL,False,True,-0.008490266717229132,SL,L_TO_L,238.99,5.530000000000001,237.33,0.3,0.3,240.649,235.791,1.9282700421941097,SL,2022-07-06 15:25:00+00:00,235.791,False,-0.006986734049273524,-0.008486734049273524,False,False,-4.243367024636762,True,1,2022-07-06 14:40:00+00:00,237.45,,,,2022-07-06 14:35:00+00:00,0.2
2022-07-11,D20_RECLAIM_ORIGINAL,True,False,0.0034425536527205604,SESSION_CLOSE,W_TO_NT,233.37,5.5800000000000125,230.65,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
2022-07-19,D20_RECLAIM_ORIGINAL,True,False,0.015976468122403775,TP,W_TO_W,264.71,7.6200000000000045,262.41,0.3,0.3,266.996,260.724,1.7436570428696359,TP,2022-07-19 16:30:00+00:00,266.996,False,0.015155317288316095,0.013655317288316095,True,True,6.827658644158047,True,1,2022-07-19 15:55:00+00:00,263.01,,,,2022-07-19 15:50:00+00:00,0.2
2022-07-20,D20_RECLAIM_ORIGINAL,False,False,-0.009770396964172865,SL,L_TO_NT,270.92,7.410000000000025,268.79,,,,,,NO_TRADE,,,,,0.0,,False,0.0,False,0,,,,,,,
