replay,component,hour_wib,anchor_utc_min,lookback_min,hold_min,character_rule,entry_ts,exit_ts,gross,net
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-02-03 18:45:00+00:00,2023-02-04 00:45:00+00:00,3.444941375559075,2.694941375559075
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-02-06 18:00:00+00:00,2023-02-07 00:00:00+00:00,-10.125967521626924,-10.875967521626924
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-02-13 18:00:00+00:00,2023-02-14 00:00:00+00:00,11.175575423245151,10.425575423245151
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1215,360,240,RV_HIGH__RANGE_MID,2023-02-22 20:15:00+00:00,2023-02-23 00:15:00+00:00,8.577984204634712,7.827984204634712
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-02-23 18:00:00+00:00,2023-02-24 00:00:00+00:00,1.136128898987815,0.3861288989878151
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1215,360,240,RV_HIGH__RANGE_MID,2023-03-07 20:15:00+00:00,2023-03-08 00:15:00+00:00,6.433995798998249,5.683995798998249
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-03-14 18:15:00+00:00,2023-03-15 00:15:00+00:00,-12.111979765463289,-12.861979765463289
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1230,360,240,RV_HIGH__RANGE_MID,2023-03-15 20:30:00+00:00,2023-03-16 00:30:00+00:00,3.326603094288233,2.576603094288233
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-03-17 18:00:00+00:00,2023-03-18 00:00:00+00:00,18.55147229306747,17.80147229306747
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-03-24 18:45:00+00:00,2023-03-25 00:45:00+00:00,2.7715424435384306,2.0215424435384306
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1230,360,240,RV_HIGH__RANGE_MID,2023-03-27 20:30:00+00:00,2023-03-28 00:30:00+00:00,2.1382793002847,1.3882793002847
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1215,360,240,RV_HIGH__RANGE_MID,2023-04-03 20:15:00+00:00,2023-04-04 00:15:00+00:00,6.431579418945867,5.681579418945867
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-04-14 18:30:00+00:00,2023-04-15 00:30:00+00:00,3.4689636680520746,2.7189636680520746
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-04-27 18:00:00+00:00,2023-04-28 00:00:00+00:00,1.1848652511336326,0.4348652511336326
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-05-11 18:00:00+00:00,2023-05-12 00:00:00+00:00,3.1142159750862466,2.3642159750862466
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-06-07 18:00:00+00:00,2023-06-08 00:00:00+00:00,-4.695242010515646,-5.445242010515646
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-06-12 18:30:00+00:00,2023-06-13 00:30:00+00:00,3.0090936367623144,2.2590936367623144
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-07-06 18:00:00+00:00,2023-07-07 00:00:00+00:00,-11.085845736335536,-11.835845736335536
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1215,360,240,RV_HIGH__RANGE_MID,2023-07-17 20:15:00+00:00,2023-07-18 00:15:00+00:00,5.415591829830425,4.665591829830425
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-08-02 18:00:00+00:00,2023-08-03 00:00:00+00:00,2.1817725058435484,1.4317725058435484
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2023-08-15 20:00:00+00:00,2023-08-16 00:00:00+00:00,0.3859080608257015,-0.3640919391742985
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-09-11 18:45:00+00:00,2023-09-12 00:45:00+00:00,-2.461096726228646,-3.211096726228646
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-09-19 18:00:00+00:00,2023-09-20 00:00:00+00:00,-0.6323879943571311,-1.3823879943571311
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-09-29 18:00:00+00:00,2023-09-30 00:00:00+00:00,1.3567174056915923,0.6067174056915923
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2023-10-04 20:00:00+00:00,2023-10-05 00:00:00+00:00,1.1174783355358333,0.3674783355358333
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-10-06 18:30:00+00:00,2023-10-07 00:30:00+00:00,-0.6186917701863933,-1.3686917701863934
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2023-10-10 20:00:00+00:00,2023-10-11 00:00:00+00:00,0.5206802703704525,-0.2293197296295475
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-10-11 18:15:00+00:00,2023-10-12 00:15:00+00:00,3.116909880089149,2.366909880089149
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-10-23 18:00:00+00:00,2023-10-24 00:00:00+00:00,23.850337795756598,23.100337795756598
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2023-10-25 20:00:00+00:00,2023-10-26 00:00:00+00:00,-0.7767619643695299,-1.52676196436953
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-11-01 18:15:00+00:00,2023-11-02 00:15:00+00:00,8.4994718774756,7.7494718774755995
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-11-10 18:00:00+00:00,2023-11-11 00:00:00+00:00,-4.527906200848387,-5.277906200848387
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-11-14 18:00:00+00:00,2023-11-15 00:00:00+00:00,-11.156371895521666,-11.906371895521666
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-11-15 18:15:00+00:00,2023-11-16 00:15:00+00:00,5.635077125815654,4.885077125815654
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-11-22 18:00:00+00:00,2023-11-23 00:00:00+00:00,7.282639151743387,6.532639151743387
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1215,360,240,RV_HIGH__RANGE_MID,2023-11-27 20:15:00+00:00,2023-11-28 00:15:00+00:00,7.9678876066231785,7.2178876066231785
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2023-11-28 20:00:00+00:00,2023-11-29 00:00:00+00:00,-2.6491899452192817,-3.3991899452192817
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-12-04 18:00:00+00:00,2023-12-05 00:00:00+00:00,5.442642745470813,4.692642745470813
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-12-06 18:00:00+00:00,2023-12-07 00:00:00+00:00,-8.007772054968322,-8.757772054968322
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2023-12-12 20:00:00+00:00,2023-12-13 00:00:00+00:00,5.565390471647921,4.815390471647921
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-12-13 18:00:00+00:00,2023-12-14 00:00:00+00:00,10.506070224072301,9.756070224072301
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-12-14 18:00:00+00:00,2023-12-15 00:00:00+00:00,2.4269738953907134,1.6769738953907134
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-12-20 18:45:00+00:00,2023-12-21 00:45:00+00:00,-6.5938502254020435,-7.3438502254020435
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-12-21 18:15:00+00:00,2023-12-22 00:15:00+00:00,-0.5652873357762535,-1.3152873357762536
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-12-22 18:00:00+00:00,2023-12-23 00:00:00+00:00,-0.5302682255551189,-1.280268225555119
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1245,360,240,RV_HIGH__RANGE_MID,2023-12-27 20:45:00+00:00,2023-12-28 00:45:00+00:00,15.936466422393881,15.186466422393881
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2023-12-28 18:00:00+00:00,2023-12-29 00:00:00+00:00,-2.8165491868247305,-3.5665491868247305
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-01-02 18:00:00+00:00,2024-01-03 00:00:00+00:00,-0.5467260012714404,-1.2967260012714403
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-01-03 20:00:00+00:00,2024-01-04 00:00:00+00:00,0.8156643812958889,0.06566438129588892
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-01-04 18:45:00+00:00,2024-01-05 00:45:00+00:00,-2.5824018972748117,-3.3324018972748117
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-01-23 18:45:00+00:00,2024-01-24 00:45:00+00:00,9.225628359726835,8.475628359726835
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-01-24 18:30:00+00:00,2024-01-25 00:30:00+00:00,3.1889797520083065,2.4389797520083065
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-01-31 18:45:00+00:00,2024-02-01 00:45:00+00:00,-12.24619886543513,-12.99619886543513
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-02-13 18:15:00+00:00,2024-02-14 00:15:00+00:00,2.321423806601438,1.5714238066014379
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-02-15 18:00:00+00:00,2024-02-16 00:00:00+00:00,1.338307910216298,0.588307910216298
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-02-19 18:00:00+00:00,2024-02-20 00:00:00+00:00,0.20880583434058406,-0.5411941656594159
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-02-20 18:45:00+00:00,2024-02-21 00:45:00+00:00,13.03300557485109,12.28300557485109
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1245,360,240,RV_HIGH__RANGE_MID,2024-02-22 20:45:00+00:00,2024-02-23 00:45:00+00:00,-3.2685163359417366,-4.018516335941737
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-02-27 18:00:00+00:00,2024-02-28 00:00:00+00:00,2.605191176424988,1.855191176424988
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-03-04 18:30:00+00:00,2024-03-05 00:30:00+00:00,11.977673345435457,11.227673345435457
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-03-07 18:00:00+00:00,2024-03-08 00:00:00+00:00,1.2675108107408222,0.5175108107408222
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-03-14 18:00:00+00:00,2024-03-15 00:00:00+00:00,0.7772701961350137,0.02727019613501369
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-03-15 18:45:00+00:00,2024-03-16 00:45:00+00:00,2.9815783914451064,2.2315783914451064
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-03-18 20:00:00+00:00,2024-03-19 00:00:00+00:00,5.937526026036075,5.187526026036075
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-03-21 18:00:00+00:00,2024-03-22 00:00:00+00:00,2.8182427630575257,2.0682427630575257
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-03-22 18:00:00+00:00,2024-03-23 00:00:00+00:00,0.040434657593326456,-0.7095653424066736
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-03-26 18:00:00+00:00,2024-03-27 00:00:00+00:00,0.33172858468976535,-0.41827141531023465
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-03-27 18:00:00+00:00,2024-03-28 00:00:00+00:00,0.6084445244277285,-0.14155547557227155
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-04-02 18:00:00+00:00,2024-04-03 00:00:00+00:00,1.4306195377387234,0.6806195377387234
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-04-16 18:00:00+00:00,2024-04-17 00:00:00+00:00,6.677711269110302,5.927711269110302
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-04-30 20:00:00+00:00,2024-05-01 00:00:00+00:00,14.510129422976426,13.760129422976426
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-05-23 18:00:00+00:00,2024-05-24 00:00:00+00:00,-0.2667152563767368,-1.0167152563767368
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-06-11 20:00:00+00:00,2024-06-12 00:00:00+00:00,-0.045734016675724236,-0.7957340166757242
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-06-12 18:45:00+00:00,2024-06-13 00:45:00+00:00,-5.035534295958429,-5.785534295958429
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-06-18 18:00:00+00:00,2024-06-19 00:00:00+00:00,10.914217973321108,10.164217973321108
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-06-24 18:15:00+00:00,2024-06-25 00:15:00+00:00,11.091858648965287,10.341858648965287
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-07-09 20:00:00+00:00,2024-07-10 00:00:00+00:00,-0.3684009767515777,-1.1184009767515777
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-07-11 18:15:00+00:00,2024-07-12 00:15:00+00:00,-5.281824908780132,-6.031824908780132
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-07-15 20:00:00+00:00,2024-07-16 00:00:00+00:00,11.34270750413437,10.59270750413437
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-07-25 18:00:00+00:00,2024-07-26 00:00:00+00:00,1.4457168859732425,0.6957168859732425
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,1.016576388238531,0.266576388238531
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1245,360,240,RV_HIGH__RANGE_MID,2024-08-01 20:45:00+00:00,2024-08-02 00:45:00+00:00,9.347502089404246,8.597502089404246
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-08-09 18:30:00+00:00,2024-08-10 00:30:00+00:00,3.1835813745035346,2.4335813745035346
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-08-12 18:45:00+00:00,2024-08-13 00:45:00+00:00,9.90616990285787,9.15616990285787
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-08-14 18:00:00+00:00,2024-08-15 00:00:00+00:00,0.45909881161144706,-0.29090118838855294
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-08-16 18:00:00+00:00,2024-08-17 00:00:00+00:00,-3.544020566813408,-4.294020566813408
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-08-19 18:30:00+00:00,2024-08-20 00:30:00+00:00,10.66004110822855,9.91004110822855
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-09-05 18:00:00+00:00,2024-09-06 00:00:00+00:00,-5.349090863502048,-6.099090863502048
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1245,360,240,RV_HIGH__RANGE_MID,2024-09-13 20:45:00+00:00,2024-09-14 00:45:00+00:00,1.7265592730277008,0.9765592730277008
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-09-17 18:15:00+00:00,2024-09-18 00:15:00+00:00,-6.488614238550719,-7.238614238550719
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00,12.998210720120243,12.248210720120243
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-10-02 18:15:00+00:00,2024-10-03 00:15:00+00:00,-9.30393403380318,-10.05393403380318
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1230,360,240,RV_HIGH__RANGE_MID,2024-10-15 20:30:00+00:00,2024-10-16 00:30:00+00:00,5.06835572974985,4.31835572974985
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-10-25 18:00:00+00:00,2024-10-26 00:00:00+00:00,-9.19221176281283,-9.94221176281283
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-11-05 20:00:00+00:00,2024-11-06 00:00:00+00:00,2.9306692144725774,2.1806692144725774
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-11-06 18:00:00+00:00,2024-11-07 00:00:00+00:00,13.152537772550478,12.402537772550478
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-11-08 18:00:00+00:00,2024-11-09 00:00:00+00:00,7.273132053499529,6.523132053499529
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-11-12 18:00:00+00:00,2024-11-13 00:00:00+00:00,2.3570305438967245,1.6070305438967245
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-11-13 18:45:00+00:00,2024-11-14 00:45:00+00:00,-12.949589697807241,-13.699589697807241
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-11-15 18:15:00+00:00,2024-11-16 00:15:00+00:00,6.591535565969728,5.841535565969728
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1230,360,240,RV_HIGH__RANGE_MID,2024-11-20 20:30:00+00:00,2024-11-21 00:30:00+00:00,1.7938560430525392,1.0438560430525392
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-11-26 18:30:00+00:00,2024-11-27 00:30:00+00:00,9.270349547787802,8.520349547787802
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-12-02 20:00:00+00:00,2024-12-03 00:00:00+00:00,4.352949963898353,3.602949963898353
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-12-03 18:00:00+00:00,2024-12-04 00:00:00+00:00,5.038050687705079,4.288050687705079
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,01WIB_H6,1,1080,240,360,RV_HIGH__RANGE_MID,2024-12-17 18:00:00+00:00,2024-12-18 00:00:00+00:00,-10.323848934263674,-11.073848934263674
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-12-18 20:00:00+00:00,2024-12-19 00:00:00+00:00,-19.01946789005433,-19.76946789005433
01WIB_H6_PLUS_03WIB_H4_FLAT_ONLY,03WIB_H4,3,1200,360,240,RV_HIGH__RANGE_MID,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,12.507228962595178,11.757228962595178
