i,entry_t,parent_reason,parent_pnl,parent_win,sat_day_ret,sun_pre16_ret,state,arm4,confirm6,action6,allrule_action6,p4_progress,p4_ema_spread,p6_progress,p6_ema_spread,cut6_px,cut6_pnl,adaptive_pnl
116,2026-02-22 09:00:00+00:00,TP,11.774768737124381,True,0.007809548545523182,-0.005609701811621681,WATCH,False,False,False,False,0.0002488613488875746,-0.0010997049375807144,0.007203726146492451,-0.0018413141231790053,,,11.774768737124381
117,2026-03-01 09:00:00+00:00,TIMEOUT,1.4503456827234258,True,-0.006042845378025463,0.022768846708416612,WATCH,False,False,False,False,0.003973848350492082,-0.0008840221349978306,-0.004245885624107659,0.0013892394552004195,,,1.4503456827234258
118,2026-03-08 09:00:00+00:00,TP,11.750000000000068,True,-0.009540974883862297,-0.0039346197837878405,RUNNER,False,False,False,False,0.0030374420293075577,-0.0012841951427670084,0.002769258123305196,0.00010534830426589537,,,11.750000000000068
119,2026-03-15 09:00:00+00:00,SL,-7.7367477555183255,False,-0.016831834757676134,0.014696326413889738,WATCH,False,False,False,False,0.0013407761991993672,-0.000714303548281614,0.001212418852345687,7.508922320553779e-05,,,-7.7367477555183255
120,2026-03-22 09:00:00+00:00,TIMEOUT,2.6881412093312425,True,0.006917688391665955,-0.021603730492679385,WATCH,False,False,False,False,0.002066710686683293,0.0006984306772319648,0.001179523129416049,0.00021988814057483097,,,2.6881412093312425
121,2026-03-29 09:00:00+00:00,TP,11.763346966107068,True,0.014387638277062242,-0.003061546349988009,WATCH,True,False,False,False,-0.0019373393672759143,0.0004562771909066843,0.0019973189142501457,-0.00046243935820788895,,,11.763346966107068
122,2026-04-05 09:00:00+00:00,SL,-7.750000000000006,False,0.0054156556795699196,-0.0065745702099346826,WATCH,False,False,False,False,0.002110846341747963,-0.0012500017574245126,1.4949336698544258e-06,0.00037624274007774794,,,-7.750000000000006
123,2026-04-12 09:00:00+00:00,TIMEOUT,3.057405758606992,True,0.0005112810812293311,-0.019166667808355187,WATCH,False,False,False,False,0.007574826378218713,-0.0013266164496065214,0.012265268380442507,-0.0017475642431398208,,,3.057405758606992
124,2026-04-19 09:00:00+00:00,TIMEOUT,4.914683042431509,True,-0.02451253195484626,-0.008931735924182282,RUNNER,True,True,False,True,-0.00411060341584224,0.0005312252047273702,-0.009986692386742435,0.0010016218623800643,75971.4,-5.7440109093180585,4.914683042431509
125,2026-04-26 09:00:00+00:00,SL,-7.750000000000006,False,-0.004743177581635449,0.008078692932113052,WATCH,False,False,False,False,0.002482398181284373,-0.0009006411933296654,-0.0008244741893417284,0.000639062559913306,,,-7.750000000000006
126,2026-05-03 09:00:00+00:00,SL,-7.72490140652384,False,0.003127582334084611,-0.0009742425073226979,WATCH,True,True,True,True,-0.004747043468826373,0.0007004706679982764,-0.004558131816934541,0.0001535675087351862,78700.6,-3.0290659084672704,-3.0290659084672704
127,2026-05-10 09:00:00+00:00,SL,-7.720971546874832,False,0.010121764551760393,0.0027427487803455275,WATCH,True,True,True,True,-0.0011634080926172796,0.00040771203240574927,-0.0018206098981274899,6.445925288001142e-05,80944.3,-1.6609237831556039,-1.6609237831556039
128,2026-05-17 09:00:00+00:00,TIMEOUT,7.201882558388357,True,-0.013839704181054069,-0.001496781918874368,RUNNER,True,False,False,False,-0.0035387254694705383,3.871968818192073e-05,0.0005265807994033755,-0.0008922758116413076,,,7.201882558388357
129,2026-05-24 09:00:00+00:00,TIMEOUT,-2.4336894776350717,False,-0.019598563586768702,0.01849047295720263,WATCH,False,False,False,False,-0.0036093421023506433,-0.0004719887617127272,0.004850216208966862,-0.0020437890641697987,,,-2.4336894776350717
130,2026-05-31 09:00:00+00:00,TIMEOUT,0.24508343547982658,True,-0.0016495096052525637,0.00018267954354467264,WATCH,False,False,False,False,0.00028817508056711016,4.687158072580466e-05,0.004641918786038701,-0.00112808256503949,,,0.24508343547982658
131,2026-06-07 09:00:00+00:00,TP,11.763546042166096,True,-0.009913931493967354,0.034126861323000135,WATCH,False,False,False,False,0.01515209397832007,-0.0035918499517852975,0.015137768014898967,0.00016686841190183266,,,11.763546042166096
132,2026-06-14 09:00:00+00:00,SL,-7.766216568901534,False,0.0007036615419258041,0.0066707085733215266,WATCH,False,False,False,False,0.0019604769096798202,-0.0012683770587180732,0.0072862063452395764,-0.002290545639191399,,,-7.766216568901534
133,2026-06-21 09:00:00+00:00,TIMEOUT,-2.5609003330160975,False,0.01678007489232458,-0.00018750029296921156,WATCH,False,False,False,False,-0.002706761747142794,-0.0005702019820048587,-0.0020644528106095184,-1.6488977784168135e-05,,,-2.5609003330160975
134,2026-06-28 09:00:00+00:00,TIMEOUT,4.313393622151766,True,0.012782874413923784,-0.007319239944065137,WATCH,False,False,False,False,0.0011617481575270094,5.6546902399867705e-05,0.005714276244155991,-0.0006954303613984081,,,4.313393622151766
135,2026-07-05 09:00:00+00:00,SL,-7.707084206355522,False,0.013100436681222627,-3.0208982561341635e-05,WATCH,False,False,False,False,0.0027856659045305543,0.00031820277811855924,0.0017187813029665433,0.00020543240448955835,,,-7.707084206355522
136,2026-07-12 09:00:00+00:00,TIMEOUT,4.039801373061775,True,0.000456963547409428,-0.003064778123158529,WATCH,True,True,True,True,-0.0007318034263412709,0.0003709306418797631,-0.003493266783004767,0.0009455160907099192,64175.0,-2.4966333915023835,-2.4966333915023835
137,2026-07-19 09:00:00+00:00,TIMEOUT,-1.667901427992697,False,0.011399808351048035,0.006221393878484527,WATCH,False,False,False,False,0.004030724417191545,-0.0005020340944608126,0.0018105018383318683,0.0007647717406280563,,,-1.667901427992697
138,2026-07-26 09:00:00+00:00,SL,-7.720777018114824,False,0.003918323676998625,0.004194394282410974,WATCH,False,False,False,False,0.00024515128006208364,-0.00033756514013805194,-0.003680372381691166,0.0008988839489187939,,,-7.720777018114824
