role,partition,dev_block,execution_start,episode_class,loss_class,H,L,R,h2_exit_ts,has_reclaim,reclaim_ts,reclaim_min,initial_consecutive_closes_above_H,first_failure_min,max_close_R_before_first_failure,max_high_R_before_first_failure,max_adverse_R_before_first_failure,E40_before_first_failure,E40_eventually_after_reclaim,reclaim_failure_cycles
REF_SUPPORT,external,,2020-12-05 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,1.9629,1.9244,0.0384999999999999,2020-12-05 21:20:00+00:00,True,2020-12-05 23:05:00+00:00,105.0,28.0,140.0,0.6051948051948035,0.7012987012987009,0.18181818181818532,True,True,1.0
REF_SUPPORT,external,,2020-12-11 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,1.4973,1.4517,0.0456,2020-12-12 00:55:00+00:00,True,2020-12-12 00:55:00+00:00,0.0,20.0,100.0,0.339912280701751,0.4407894736842107,0.037280701754386726,True,True,5.0
REF_SUPPORT,external,,2020-12-12 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,1.4894,1.4625,0.0269000000000001,2020-12-13 00:15:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2020-12-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,1.5797,1.5379,0.0418,2020-12-14 22:50:00+00:00,True,2020-12-14 22:55:00+00:00,5.0,1.0,5.0,0.05980861244019012,0.07894736842104925,0.16028708133971653,False,True,2.0
REF_SUPPORT,external,,2020-12-15 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,1.7404,1.695,0.0453999999999998,2020-12-15 18:40:00+00:00,True,2020-12-15 19:20:00+00:00,40.0,1.0,5.0,0.022026431718064236,0.19162995594714075,0.13876651982378854,False,False,3.0
REF_SUPPORT,external,,2020-12-21 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,1.55,1.5146,0.0354000000000001,2020-12-21 21:45:00+00:00,True,2020-12-21 21:45:00+00:00,0.0,1.0,5.0,0.08192090395479928,0.08192090395479928,0.17231638418079032,False,False,6.0
REF_SUPPORT,external,,2021-01-10 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,3.454,3.2236,0.2304000000000003,2021-01-10 22:40:00+00:00,True,2021-01-10 22:40:00+00:00,0.0,1.0,5.0,0.01996527777777748,0.04123263888888719,0.14756944444444534,False,False,4.0
REF_SUPPORT,external,,2021-01-25 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,3.8466,3.4644,0.3822000000000001,2021-01-25 21:10:00+00:00,True,2021-01-26 00:10:00+00:00,180.0,10.0,50.0,0.08817373103087403,0.09916274201988497,0.08712715855573025,False,False,4.0
REF_SUPPORT,external,,2021-01-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,4.0391,3.7145,0.3246000000000002,2021-01-26 21:40:00+00:00,True,2021-01-26 21:40:00+00:00,0.0,1.0,5.0,0.017252002464569868,0.05945779420825451,0.058533579790511756,False,False,3.0
REF_SUPPORT,external,,2021-01-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,3.7584,3.6027,0.1556999999999999,2021-01-27 22:35:00+00:00,True,2021-01-28 04:00:00+00:00,325.0,7.0,35.0,0.08670520231213923,0.0969813744380212,0.1862556197816309,False,False,6.0
REF_SUPPORT,external,,2021-01-30 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,4.2322,3.9448,0.2873999999999999,2021-01-31 00:20:00+00:00,True,2021-01-31 00:30:00+00:00,10.0,19.0,95.0,0.2004175365344464,0.21990257480862968,0.17640918580375778,False,True,2.0
REF_SUPPORT,external,,2021-02-03 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,5.7104,5.3458,0.3646000000000002,2021-02-04 00:15:00+00:00,True,2021-02-04 00:30:00+00:00,15.0,103.0,515.0,0.98134942402633,1.0685682940208434,0.18129456939111235,True,True,2.0
REF_SUPPORT,external,,2021-02-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,8.0197,7.5356,0.4841000000000006,2021-02-08 21:35:00+00:00,True,2021-02-08 21:40:00+00:00,5.0,2.0,10.0,0.04503201817806012,0.09336913860772446,0.09481512084280198,False,True,4.0
REF_SUPPORT,external,,2021-02-11 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,9.4328,9.0666,0.3662000000000009,2021-02-12 08:35:00+00:00,True,2021-02-12 08:35:00+00:00,0.0,3.0,15.0,0.09939923539049793,0.1362643364281787,0.06663025669033293,False,True,6.0
REF_SUPPORT,external,,2021-02-13 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,9.1921,8.9024,0.2896999999999998,2021-02-14 04:30:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-02-14 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,8.9721,8.6249,0.347199999999999,2021-02-15 01:30:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-02-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,11.4458,10.7614,0.6844000000000001,2021-02-19 20:30:00+00:00,True,2021-02-19 23:50:00+00:00,200.0,8.0,40.0,0.42285213325540694,0.5087668030391587,0.08737580362361332,True,True,1.0
REF_SUPPORT,external,,2021-02-21 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,11.3955,10.4282,0.9672999999999998,2021-02-22 04:50:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-02-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,15.3968,14.1208,1.2760000000000016,2021-02-26 18:50:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-03-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,15.923,14.1128,1.8102,2021-03-11 19:00:00+00:00,True,2021-03-11 19:05:00+00:00,5.0,9.0,45.0,0.09280742459396808,0.10545796044636005,0.0557396972710194,False,False,7.0
REF_SUPPORT,external,,2021-03-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,15.2117,14.8383,0.3734000000000002,2021-03-13 20:45:00+00:00,True,2021-03-13 20:45:00+00:00,0.0,2.0,10.0,0.12131762185323837,0.18612747723620685,0.14702731655061577,False,True,5.0
REF_SUPPORT,external,,2021-03-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,14.2954,13.9821,0.3132999999999999,2021-03-15 19:05:00+00:00,True,2021-03-15 19:20:00+00:00,15.0,3.0,15.0,0.07915735716565289,0.11299074369613539,0.08234918608362679,False,True,7.0
REF_SUPPORT,external,,2021-03-17 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,14.0671,13.3217,0.7454000000000001,2021-03-17 22:10:00+00:00,True,2021-03-17 22:10:00+00:00,0.0,99.0,,0.5493694660584915,0.566138985779448,0.028306949288973118,True,True,1.0
REF_SUPPORT,external,,2021-03-31 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,19.6919,19.0185,0.6734000000000009,2021-03-31 21:05:00+00:00,True,2021-03-31 22:00:00+00:00,55.0,1.0,5.0,0.026433026433028105,0.04959904959905,0.14538164538164403,False,True,3.0
REF_SUPPORT,external,,2021-04-06 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,24.3083,22.1739,2.1343999999999994,2021-04-06 19:25:00+00:00,True,2021-04-06 19:35:00+00:00,10.0,1.0,5.0,0.006887181409295948,0.022113943028485825,0.10368253373313317,False,True,6.0
REF_SUPPORT,external,,2021-04-09 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,28.8322,27.7607,1.0715000000000003,2021-04-10 00:00:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-04-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,27.7735,26.7152,1.0582999999999991,2021-04-16 03:30:00+00:00,True,2021-04-16 03:30:00+00:00,0.0,7.0,35.0,0.2126996125862245,0.27515827270150256,0.1044127374090507,False,False,2.0
REF_SUPPORT,external,,2021-04-23 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,35.865,34.1436,1.7214000000000027,2021-04-24 01:20:00+00:00,True,2021-04-24 01:50:00+00:00,30.0,1.0,5.0,0.06767747182525546,0.11717206924595969,0.1319275008713836,False,True,6.0
REF_SUPPORT,external,,2021-04-30 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,43.696,42.38,1.3159999999999954,2021-04-30 19:40:00+00:00,True,2021-04-30 19:50:00+00:00,10.0,2.0,10.0,0.08609422492401428,0.09460486322188841,0.23472644376899876,False,False,2.0
REF_SUPPORT,external,,2021-05-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,47.9672,46.7176,1.249600000000001,2021-05-02 19:25:00+00:00,True,2021-05-02 19:40:00+00:00,15.0,1.0,5.0,0.03281049935979825,0.08754801536491737,0.15124839948783603,False,True,6.0
REF_SUPPORT,external,,2021-05-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L1_NEVER_BREAK_TIME,45.0773,42.2502,2.827100000000001,2021-05-05 09:10:00+00:00,True,2021-05-05 09:10:00+00:00,0.0,25.0,125.0,0.25934703406317294,0.2795090375296234,0.05411906193625929,False,False,2.0
REF_SUPPORT,external,,2021-05-09 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,44.7924,43.55,1.2424000000000035,2021-05-09 22:05:00+00:00,True,2021-05-09 22:05:00+00:00,0.0,1.0,5.0,0.011670959433353301,0.12178042498390106,0.15478106889890733,False,True,3.0
REF_SUPPORT,external,,2021-05-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,48.2,44.737,3.463000000000001,2021-05-12 23:05:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-05-13 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,42.109,37.431,4.678000000000004,2021-05-14 10:00:00+00:00,True,2021-05-14 10:05:00+00:00,5.0,2.0,10.0,0.015391192817442402,0.02843095339888744,0.05472424112868747,False,False,2.0
REF_SUPPORT,external,,2021-05-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,30.946,28.6,2.346,2021-05-24 19:10:00+00:00,True,2021-05-24 19:40:00+00:00,30.0,10.0,50.0,0.4156010230179019,0.5341005967604419,0.4458653026427975,True,True,7.0
REF_SUPPORT,external,,2021-05-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,35.254,33.274,1.9799999999999969,2021-05-26 23:05:00+00:00,True,2021-05-26 23:05:00+00:00,0.0,1.0,5.0,0.01464646464646642,0.05909090909091142,0.21010101010100882,False,False,2.0
REF_SUPPORT,external,,2021-05-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,34.784,33.055,1.7289999999999992,2021-05-27 22:15:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-06-05 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,40.632,39.164,1.4679999999999964,2021-06-06 09:20:00+00:00,True,2021-06-06 09:30:00+00:00,10.0,21.0,105.0,0.4700272479564077,0.5694822888283431,0.14237057220708216,True,True,4.0
REF_SUPPORT,external,,2021-06-06 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,43.47,41.624,1.8459999999999963,2021-06-07 06:00:00+00:00,True,2021-06-07 06:35:00+00:00,35.0,8.0,40.0,0.23401950162513707,0.25297941495124576,0.17551462621885086,False,False,10.0
REF_SUPPORT,external,,2021-06-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,37.295,36.19,1.105000000000004,2021-06-12 22:10:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-06-25 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,29.82,27.957,1.8629999999999995,2021-06-26 05:10:00+00:00,True,2021-06-26 06:00:00+00:00,50.0,2.0,10.0,0.06441223832528235,0.0848094471282884,0.20880300590445489,False,False,2.0
REF_SUPPORT,external,,2021-06-28 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L1_NEVER_BREAK_TIME,34.1,31.676,2.424000000000003,2021-06-29 08:50:00+00:00,True,2021-06-29 09:25:00+00:00,35.0,1.0,5.0,0.017326732673267963,0.07838283828382735,0.062293729372938596,False,True,3.0
REF_SUPPORT,external,,2021-07-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,34.175,33.12,1.0549999999999995,2021-07-01 22:25:00+00:00,True,2021-07-01 22:45:00+00:00,20.0,2.0,10.0,0.031279620853081766,0.10331753554502542,0.3601895734597115,False,False,1.0
REF_SUPPORT,external,,2021-07-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,32.57,31.951,0.6189999999999998,2021-07-12 04:25:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-07-15 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,29.25,27.952,1.2979999999999985,2021-07-16 03:50:00+00:00,True,2021-07-16 04:00:00+00:00,10.0,3.0,15.0,0.1109399075500759,0.1664098613251166,0.06625577812018384,False,False,1.0
REF_SUPPORT,external,,2021-07-20 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,23.941,23.218,0.722999999999999,2021-07-21 03:50:00+00:00,True,2021-07-21 03:50:00+00:00,0.0,65.0,,2.6224066390041543,2.817427385892124,0.11065006915629103,True,True,1.0
REF_SUPPORT,external,,2021-07-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,28.521,26.984,1.536999999999999,2021-07-28 12:40:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-08-04 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,36.311,35.197,1.1139999999999972,2021-08-04 22:40:00+00:00,True,2021-08-05 02:10:00+00:00,210.0,2.0,10.0,0.048473967684023504,0.156193895870736,0.1669658886894079,False,True,2.0
REF_SUPPORT,external,,2021-08-07 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,39.145,37.535,1.6100000000000063,2021-08-07 21:50:00+00:00,True,2021-08-07 23:05:00+00:00,75.0,18.0,90.0,0.2670807453416137,0.29627329192546265,0.14285714285714476,False,False,4.0
REF_SUPPORT,external,,2021-08-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,37.93,37.191,0.7389999999999972,2021-08-09 00:25:00+00:00,True,2021-08-09 08:10:00+00:00,465.0,19.0,,1.347767253044663,1.408660351826794,0.16644113667117458,True,True,1.0
REF_SUPPORT,external,,2021-08-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,40.735,39.149,1.5859999999999983,2021-08-10 21:20:00+00:00,True,2021-08-10 21:20:00+00:00,0.0,18.0,90.0,0.40542244640605385,0.4237074401008813,0.1336696090794429,True,True,3.0
REF_SUPPORT,external,,2021-08-11 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,43.318,42.412,0.9059999999999988,2021-08-12 03:05:00+00:00,True,2021-08-12 03:25:00+00:00,20.0,2.0,10.0,0.03752759381898341,0.13796909492273748,0.07174392935982099,False,False,2.0
REF_SUPPORT,external,,2021-08-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,44.136,42.834,1.3019999999999996,2021-08-13 21:15:00+00:00,True,2021-08-13 23:10:00+00:00,115.0,1.0,5.0,0.007680491551457768,0.0384024577572943,0.16743471582181535,False,True,5.0
REF_SUPPORT,external,,2021-08-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,44.231,43.541,0.6900000000000048,2021-08-15 00:35:00+00:00,True,2021-08-15 00:50:00+00:00,15.0,81.0,405.0,1.888405797101432,2.3507246376811426,0.20724637681159375,True,True,2.0
REF_SUPPORT,external,,2021-08-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,52.8,46.694,6.1059999999999945,2021-08-15 20:25:00+00:00,True,2021-08-15 20:30:00+00:00,5.0,5.0,25.0,0.06125122830003319,0.11464133639043621,0.05240746806419924,False,True,4.0
REF_SUPPORT,external,,2021-08-19 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,74.505,70.5,4.004999999999996,2021-08-20 09:55:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-08-25 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,71.576,69.6,1.975999999999999,2021-08-25 23:25:00+00:00,True,2021-08-25 23:25:00+00:00,0.0,1.0,5.0,0.047570850202433373,0.16396761133603868,0.1553643724696296,False,True,2.0
REF_SUPPORT,external,,2021-08-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,96.607,92.201,4.406000000000006,2021-08-29 00:00:00+00:00,True,2021-08-29 00:05:00+00:00,5.0,2.0,10.0,0.035633227417157576,0.12074443940081611,0.14911484339536896,False,False,2.0
REF_SUPPORT,external,,2021-09-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,128.888,115.048,13.840000000000003,2021-09-02 23:00:00+00:00,True,2021-09-02 23:40:00+00:00,40.0,1.0,5.0,0.018063583815028896,0.06105491329479759,0.06336705202312207,False,True,2.0
REF_SUPPORT,external,,2021-09-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,143.722,136.038,7.683999999999997,2021-09-05 02:10:00+00:00,True,2021-09-05 02:10:00+00:00,0.0,1.0,5.0,0.013014055179593228,0.05270692347735571,0.07951587714732154,False,False,1.0
REF_SUPPORT,external,,2021-09-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,180.557,168.692,11.86499999999998,2021-09-10 20:30:00+00:00,True,2021-09-11 00:10:00+00:00,220.0,41.0,205.0,1.0426464391066186,1.0945638432364133,0.09894648124736452,True,True,4.0
REF_SUPPORT,external,,2021-09-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,163.25,155.618,7.632000000000005,2021-09-15 06:05:00+00:00,True,2021-09-15 06:05:00+00:00,0.0,6.0,30.0,0.19654088050314453,0.4422169811320752,0.19457547169811487,True,True,2.0
REF_SUPPORT,external,,2021-09-17 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,145.99,140.061,5.929000000000002,2021-09-17 23:30:00+00:00,True,2021-09-17 23:30:00+00:00,0.0,7.0,35.0,0.4668578175071681,0.5095294316073512,0.07252487771968404,True,True,8.0
REF_SUPPORT,external,,2021-10-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,162.125,153.8,8.324999999999989,2021-10-01 22:30:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-10-05 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,165.335,160.15,5.185000000000002,2021-10-05 21:55:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-10-07 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,157.174,153.602,3.5720000000000027,2021-10-08 03:15:00+00:00,True,2021-10-08 07:35:00+00:00,260.0,9.0,,0.8980963045912642,1.0139977603583379,0.21584546472564795,True,True,1.0
REF_SUPPORT,external,,2021-10-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,147.993,145.0,2.992999999999995,2021-10-14 00:55:00+00:00,True,2021-10-14 01:10:00+00:00,15.0,113.0,,1.2753090544604122,1.5222185098563379,0.06582024724356934,True,True,1.0
REF_SUPPORT,external,,2021-10-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,162.373,158.02,4.35299999999998,2021-10-15 18:50:00+00:00,True,2021-10-15 20:40:00+00:00,110.0,1.0,5.0,0.004594532506319853,0.061337008959337726,0.17987594762232728,False,True,4.0
REF_SUPPORT,external,,2021-10-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,158.05,155.5,2.550000000000012,2021-10-19 03:30:00+00:00,True,2021-10-19 03:30:00+00:00,0.0,19.0,95.0,0.4996078431372529,0.6231372549019574,0.12352941176470442,True,True,4.0
REF_SUPPORT,external,,2021-10-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,191.5,185.5,6.0,2021-10-24 20:05:00+00:00,True,2021-10-24 20:10:00+00:00,5.0,1.0,5.0,0.033666666666666366,0.08983333333333121,0.0799999999999983,False,True,2.0
REF_SUPPORT,external,,2021-10-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,208.764,204.0,4.76400000000001,2021-10-26 21:55:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-11-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,214.728,204.342,10.385999999999996,2021-11-02 21:05:00+00:00,True,2021-11-02 21:15:00+00:00,10.0,2.0,10.0,0.04255728865780657,0.07336799537839407,0.1072597727710384,False,True,4.0
REF_SUPPORT,external,,2021-11-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,230.495,221.115,9.379999999999995,2021-11-12 20:20:00+00:00,True,2021-11-12 20:25:00+00:00,5.0,4.0,20.0,0.10277185501066088,0.12089552238805829,0.04402985074626984,False,False,4.0
REF_SUPPORT,external,,2021-11-17 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,216.78,210.089,6.6910000000000025,2021-11-17 20:50:00+00:00,True,2021-11-17 20:50:00+00:00,0.0,2.0,10.0,0.1294275892990562,0.16275594081602127,0.15453594380511007,False,True,4.0
REF_SUPPORT,external,,2021-11-23 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,224.7,215.887,8.812999999999988,2021-11-23 21:05:00+00:00,True,2021-11-23 21:10:00+00:00,5.0,2.0,10.0,0.06626574378758697,0.166572109383867,0.051855213888573046,False,False,1.0
REF_SUPPORT,external,,2021-12-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,207.564,198.282,9.281999999999982,2021-12-04 20:45:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-12-05 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,191.731,181.205,10.525999999999982,2021-12-05 21:00:00+00:00,True,2021-12-05 23:05:00+00:00,125.0,14.0,70.0,0.4748242447273444,0.5765722971689177,0.30904427132813905,True,True,5.0
REF_SUPPORT,external,,2021-12-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,175.591,169.736,5.855000000000018,2021-12-12 19:20:00+00:00,False,,,,,,,,False,False,
REF_SUPPORT,external,,2021-12-14 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,161.66,153.6,8.060000000000002,2021-12-15 00:45:00+00:00,True,2021-12-15 04:40:00+00:00,235.0,1.0,5.0,0.03598014888337369,0.06327543424317503,0.07816377171215823,False,True,3.0
REF_SUPPORT,external,,2021-12-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,183.62,180.28,3.3400000000000034,2021-12-18 22:40:00+00:00,True,2021-12-19 00:10:00+00:00,90.0,1.0,5.0,0.0149700598802344,0.05688622754490944,0.3233532934131771,False,True,2.0
REF_SUPPORT,external,,2021-12-25 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,192.94,189.27,3.669999999999988,2021-12-26 00:05:00+00:00,True,2021-12-26 00:05:00+00:00,0.0,35.0,175.0,0.9400544959128065,1.0626702997275255,0.2561307901907359,True,True,9.0
REF_SUPPORT,external,,2021-12-26 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,200.65,197.2,3.450000000000017,2021-12-27 04:45:00+00:00,True,2021-12-27 11:00:00+00:00,375.0,3.0,15.0,0.05797101449275004,0.1304347826086917,0.18840579710145,False,True,3.0
REF_SUPPORT,reference_validation,,2025-01-04 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,216.54,213.45,3.0900000000000034,2025-01-05 00:05:00+00:00,True,2025-01-05 00:05:00+00:00,0.0,12.0,60.0,0.33009708737864374,0.41423948220064716,0.13592233009708318,True,True,7.0
REF_SUPPORT,reference_validation,,2025-01-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,270.7,240.68,30.019999999999985,2025-01-19 05:35:00+00:00,True,2025-01-19 06:25:00+00:00,50.0,1.0,5.0,0.01898734177215168,0.020986009327115116,0.04896735509660131,False,True,11.0
REF_SUPPORT,reference_validation,,2025-01-25 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,258.08,250.72,7.359999999999985,2025-01-25 20:55:00+00:00,True,2025-01-25 21:00:00+00:00,5.0,4.0,20.0,0.10733695652174213,0.14673913043478845,0.05570652173912622,False,False,9.0
