partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope,loss_class,mfe_R,mae_R,mfe_band,exec_to_entry_min,entry_to_break_min,break_to_fail_min,hold_min
reference_validation,,180,18,2025-04-27 18:00:00+00:00,E0_RESTING_H,0.4,149.57,148.12,1.4499999999999886,2025-04-27 18:15:00+00:00,2025-04-27 18:20:00+00:00,2025-04-27 18:15:00+00:00,149.57,1.0,2025-04-27 18:40:00+00:00,150.14999999999998,TARGET,0.0038777829778697,1.9388914889348907,0.0033777829778697,1.6888914889348907,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4551724137931047,0.14482758620688357,WIN,15.0,5.0,,25.0
reference_validation,,180,18,2025-04-28 18:00:00+00:00,E0_RESTING_H,0.4,147.55,145.22,2.3300000000000125,2025-04-28 19:00:00+00:00,2025-04-28 19:00:00+00:00,2025-04-28 19:00:00+00:00,147.55,1.0,2025-04-28 19:10:00+00:00,147.34,FAILED_BREAK,-0.001423246357167,-0.7116231785835314,-0.001923246357167,-0.9616231785835314,False,False,True,2025-04-28 19:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.16309012875536197,0.476394849785411,M2_0.10-<0.20R,60.0,0.0,5.0,10.0
reference_validation,,180,18,2025-04-29 18:00:00+00:00,E0_RESTING_H,0.4,149.72,147.28,2.4399999999999977,2025-04-29 18:50:00+00:00,2025-04-29 18:50:00+00:00,2025-04-29 18:50:00+00:00,149.72,1.0,2025-04-29 19:15:00+00:00,149.64,FAILED_BREAK,-0.0005343307507348,-0.2671653753674174,-0.0010343307507348,-0.5171653753674175,False,False,True,2025-04-29 19:10:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.2663934426229534,0.15163934426229708,M3_0.20-<0.40R,50.0,0.0,20.0,25.0
reference_validation,,180,18,2025-04-30 18:00:00+00:00,E0_RESTING_H,0.4,144.98,141.27,3.70999999999998,2025-04-30 18:05:00+00:00,2025-04-30 18:05:00+00:00,2025-04-30 18:05:00+00:00,144.98,1.0,2025-04-30 19:25:00+00:00,144.8,FAILED_BREAK,-0.0012415505586975,-0.6207752793487842,-0.0017415505586975,-0.8707752793487842,False,False,True,2025-04-30 19:20:00+00:00,REF_SUPPORT,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.27223719676550534,0.17520215633422662,M3_0.20-<0.40R,5.0,0.0,75.0,80.0
reference_validation,,180,18,2025-05-04 18:00:00+00:00,E0_RESTING_H,0.4,147.3,146.23,1.0700000000000216,2025-05-04 18:00:00+00:00,2025-05-04 18:00:00+00:00,2025-05-04 18:00:00+00:00,147.3,1.0,2025-05-04 18:15:00+00:00,146.98,FAILED_BREAK,-0.0021724372029872,-1.0862186014936048,-0.0026724372029872,-1.3362186014936048,False,False,True,2025-05-04 18:10:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.45794392523361754,0.355140186915903,M4_>=0.40R,0.0,0.0,10.0,15.0
reference_validation,,180,18,2025-05-05 18:00:00+00:00,E0_RESTING_H,0.4,145.93,143.0,2.930000000000007,2025-05-05 18:05:00+00:00,2025-05-05 18:05:00+00:00,2025-05-05 18:05:00+00:00,145.93,1.0,2025-05-05 18:15:00+00:00,145.94,FAILED_BREAK,6.852600561901845e-05,0.0342630028095092,-0.0004314739943809,-0.2157369971904907,True,False,True,2025-05-05 18:10:00+00:00,REF_SUPPORT,FROZEN_WINNER,WIN,0.030716723549489146,0.09556313993174077,WIN,5.0,0.0,5.0,10.0
reference_validation,,180,18,2025-05-06 18:00:00+00:00,E0_RESTING_H,0.4,144.32,142.07,2.25,2025-05-06 18:20:00+00:00,2025-05-06 18:20:00+00:00,2025-05-06 18:20:00+00:00,144.32,1.0,2025-05-06 18:35:00+00:00,144.24,FAILED_BREAK,-0.0005543237250553,-0.2771618625276861,-0.0010543237250553,-0.5271618625276862,False,False,True,2025-05-06 18:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.20888888888888837,0.08444444444444343,M3_0.20-<0.40R,20.0,0.0,10.0,15.0
reference_validation,,180,18,2025-05-07 18:00:00+00:00,E0_RESTING_H,0.4,146.58,145.0,1.5800000000000125,2025-05-07 18:20:00+00:00,2025-05-07 18:30:00+00:00,2025-05-07 18:20:00+00:00,146.58,1.0,2025-05-07 18:30:00+00:00,147.21200000000002,TARGET,0.0043116386955928,2.155819347796406,0.0038116386955928,1.905819347796406,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4493670886075784,0.4240506329113991,WIN,20.0,10.0,,10.0
reference_validation,,180,18,2025-05-08 18:00:00+00:00,E0_RESTING_H,0.4,163.08,156.87,6.210000000000008,2025-05-08 20:55:00+00:00,,2025-05-08 20:55:00+00:00,163.08,1.0,2025-05-09 05:55:00+00:00,162.83,TIME,-0.0015329899435859,-0.7664949717929859,-0.0020329899435859,-1.016494971792986,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.24637681159420277,0.4750402576489554,M3_0.20-<0.40R,175.0,,,540.0
reference_validation,,180,18,2025-05-09 18:00:00+00:00,E0_RESTING_H,0.4,172.09,168.46,3.629999999999996,2025-05-09 18:20:00+00:00,,2025-05-09 18:20:00+00:00,172.09,1.0,2025-05-09 23:00:00+00:00,173.542,TARGET,0.0084374455226916,4.218722761345828,0.0079374455226916,3.968722761345828,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.46831955922864754,0.4022038567493139,WIN,20.0,,,280.0
reference_validation,,180,18,2025-05-10 18:00:00+00:00,E0_RESTING_H,0.4,173.8,170.79,3.0100000000000198,2025-05-10 21:55:00+00:00,2025-05-10 21:55:00+00:00,2025-05-10 21:55:00+00:00,173.8,1.0,2025-05-10 22:05:00+00:00,173.63,FAILED_BREAK,-0.0009781357882624,-0.4890678941312232,-0.0014781357882624,-0.7390678941312232,False,False,True,2025-05-10 22:00:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.23255813953487842,0.14285714285714418,M3_0.20-<0.40R,235.0,0.0,5.0,10.0
reference_validation,,180,18,2025-05-11 18:00:00+00:00,E0_RESTING_H,0.4,172.88,169.13,3.75,2025-05-11 18:40:00+00:00,2025-05-11 18:50:00+00:00,2025-05-11 18:40:00+00:00,172.88,1.0,2025-05-11 19:00:00+00:00,172.58,FAILED_BREAK,-0.0017353077279036,-0.8676538639518228,-0.0022353077279036,-1.1176538639518228,False,False,True,2025-05-11 18:55:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.08800000000000334,0.1839999999999994,M1_0.05-<0.10R,40.0,10.0,5.0,20.0
reference_validation,,180,18,2025-05-13 18:00:00+00:00,E0_RESTING_H,0.4,178.99,173.03,5.960000000000008,2025-05-13 18:30:00+00:00,,2025-05-13 18:30:00+00:00,178.99,1.0,2025-05-13 19:30:00+00:00,181.374,TARGET,0.0133191798424494,6.659589921224729,0.0128191798424494,6.409589921224729,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4664429530201338,0.18120805369127702,WIN,30.0,,,60.0
reference_validation,,180,18,2025-05-14 18:00:00+00:00,E0_RESTING_H,0.4,177.61,173.15,4.460000000000008,2025-05-15 00:10:00+00:00,2025-05-15 00:10:00+00:00,2025-05-15 00:10:00+00:00,177.61,1.0,2025-05-15 00:35:00+00:00,177.58,FAILED_BREAK,-0.000168909408254,-0.084454704127046,-0.000668909408254,-0.334454704127046,False,False,True,2025-05-15 00:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.1390134529147926,0.0739910313901372,M2_0.10-<0.20R,370.0,0.0,20.0,25.0
reference_validation,,180,18,2025-05-17 18:00:00+00:00,E0_RESTING_H,0.4,168.16,164.29,3.870000000000005,2025-05-18 04:45:00+00:00,2025-05-18 04:45:00+00:00,2025-05-18 04:45:00+00:00,168.16,1.0,2025-05-18 05:50:00+00:00,169.708,TARGET,0.0092055185537582,4.602759276879143,0.0087055185537582,4.352759276879143,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4160206718346283,0.028423772609815264,WIN,645.0,0.0,,65.0
reference_validation,,180,18,2025-05-19 18:00:00+00:00,E0_RESTING_H,0.4,167.3,162.67,4.630000000000024,2025-05-19 20:25:00+00:00,,2025-05-19 20:25:00+00:00,167.3,1.0,2025-05-20 00:15:00+00:00,169.15200000000002,TARGET,0.0110699342498505,5.534967124925294,0.0105699342498505,5.284967124925294,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4535637149028042,0.48596112311014866,WIN,145.0,,,230.0
reference_validation,,180,18,2025-05-20 18:00:00+00:00,E0_RESTING_H,0.4,168.22,165.09,3.1299999999999955,2025-05-20 19:55:00+00:00,,2025-05-20 19:55:00+00:00,168.22,1.0,2025-05-21 03:10:00+00:00,169.472,TARGET,0.0074426346451077,3.721317322553874,0.0069426346451077,3.4713173225538743,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.488817891373803,0.6549520766773209,WIN,115.0,,,435.0
reference_validation,,180,18,2025-05-21 18:00:00+00:00,E0_RESTING_H,0.4,174.91,165.34,9.569999999999991,2025-05-21 23:25:00+00:00,,2025-05-21 23:25:00+00:00,174.91,1.0,2025-05-22 05:55:00+00:00,175.82,TIME,0.0052026756617689,2.6013378308844537,0.0047026756617689,2.3513378308844537,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.29885057471264537,0.26227795193312364,WIN,325.0,,,390.0
reference_validation,,180,18,2025-05-22 18:00:00+00:00,E0_RESTING_H,0.4,180.32,177.84,2.4799999999999898,2025-05-23 00:10:00+00:00,2025-05-23 00:10:00+00:00,2025-05-23 00:10:00+00:00,180.32,1.0,2025-05-23 00:15:00+00:00,181.312,TARGET,0.0055013309671694,2.7506654835847133,0.0050013309671694,2.5006654835847133,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.5766129032258116,0.25403225806451535,WIN,370.0,0.0,,5.0
reference_validation,,180,18,2025-05-24 18:00:00+00:00,E0_RESTING_H,0.4,177.37,175.18,2.1899999999999977,2025-05-24 18:10:00+00:00,2025-05-24 18:10:00+00:00,2025-05-24 18:10:00+00:00,177.37,1.0,2025-05-24 18:20:00+00:00,177.33,FAILED_BREAK,-0.0002255172802615,-0.1127586401307723,-0.0007255172802615,-0.3627586401307723,False,False,True,2025-05-24 18:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.11872146118721058,0.20547945205480253,M2_0.10-<0.20R,10.0,0.0,5.0,10.0
reference_validation,,180,18,2025-05-25 18:00:00+00:00,E0_RESTING_H,0.4,171.32,169.05,2.269999999999982,2025-05-25 18:15:00+00:00,2025-05-25 18:15:00+00:00,2025-05-25 18:15:00+00:00,171.32,1.0,2025-05-25 19:50:00+00:00,172.22799999999998,TARGET,0.0053000233481204,2.650011674060204,0.0048000233481204,2.400011674060204,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4008810572687242,0.16740088105726805,WIN,15.0,0.0,,95.0
reference_validation,,180,18,2025-05-28 18:00:00+00:00,E0_RESTING_H,0.4,171.92,168.8,3.119999999999976,2025-05-28 23:15:00+00:00,2025-05-28 23:15:00+00:00,2025-05-28 23:15:00+00:00,171.92,1.0,2025-05-28 23:50:00+00:00,171.84,FAILED_BREAK,-0.0004653327128896,-0.2326663564448106,-0.0009653327128896,-0.4826663564448106,False,False,True,2025-05-28 23:45:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.21474358974359647,0.0929487179487161,M3_0.20-<0.40R,315.0,0.0,30.0,35.0
reference_validation,,180,18,2025-05-31 18:00:00+00:00,E0_RESTING_H,0.4,156.81,155.07,1.740000000000009,2025-05-31 19:00:00+00:00,2025-05-31 19:00:00+00:00,2025-05-31 19:00:00+00:00,156.81,1.0,2025-05-31 19:05:00+00:00,157.506,TARGET,0.004438492443084,2.219246221542015,0.003938492443084,1.9692462215420148,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4080459770114967,0.2758620689655099,WIN,60.0,0.0,,5.0
reference_validation,,180,18,2025-06-01 18:00:00+00:00,E0_RESTING_H,0.4,156.66,152.88,3.780000000000001,2025-06-01 21:30:00+00:00,2025-06-01 21:30:00+00:00,2025-06-01 21:30:00+00:00,156.66,1.0,2025-06-01 21:45:00+00:00,156.57,FAILED_BREAK,-0.0005744925315971,-0.2872462657985686,-0.0010744925315971,-0.5372462657985686,False,False,True,2025-06-01 21:40:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.1428571428571407,0.119047619047616,M2_0.10-<0.20R,210.0,0.0,10.0,15.0
reference_validation,,180,18,2025-06-02 18:00:00+00:00,E0_RESTING_H,0.4,153.8,151.92,1.880000000000024,2025-06-02 18:00:00+00:00,2025-06-02 18:20:00+00:00,2025-06-02 18:00:00+00:00,153.8,1.0,2025-06-02 18:20:00+00:00,154.55200000000002,TARGET,0.004889466840052,2.444733420026046,0.004389466840052,2.194733420026046,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.5851063829787129,0.23404255319148515,WIN,0.0,20.0,,20.0
reference_validation,,180,18,2025-06-08 18:00:00+00:00,E0_RESTING_H,0.4,153.8,150.21,3.5900000000000034,2025-06-08 18:10:00+00:00,2025-06-08 18:10:00+00:00,2025-06-08 18:10:00+00:00,153.8,1.0,2025-06-08 18:20:00+00:00,153.68,FAILED_BREAK,-0.000780234070221,-0.3901170351105487,-0.001280234070221,-0.6401170351105487,False,False,True,2025-06-08 18:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.09470752089135785,0.08077994428969922,M1_0.05-<0.10R,10.0,0.0,5.0,10.0
reference_validation,,180,18,2025-06-09 18:00:00+00:00,E0_RESTING_H,0.4,156.94,153.81,3.1299999999999955,2025-06-09 21:00:00+00:00,2025-06-09 21:00:00+00:00,2025-06-09 21:00:00+00:00,156.94,1.0,2025-06-09 21:15:00+00:00,158.192,TARGET,0.0079775710462597,3.988785523129867,0.0074775710462597,3.738785523129867,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.49520766773163377,0.16932907348242873,WIN,180.0,0.0,,15.0
reference_validation,,180,18,2025-06-10 18:00:00+00:00,E0_RESTING_H,0.4,158.64,156.23,2.4099999999999966,2025-06-10 18:40:00+00:00,2025-06-10 18:40:00+00:00,2025-06-10 18:40:00+00:00,158.64,1.0,2025-06-10 18:45:00+00:00,159.60399999999998,TARGET,0.0060766515380736,3.0383257690368426,0.0055766515380736,2.7883257690368426,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,1.1369294605809181,0.1452282157676327,WIN,40.0,0.0,,5.0
reference_validation,,180,18,2025-06-13 18:00:00+00:00,E0_RESTING_H,0.4,148.44,145.23,3.210000000000008,2025-06-13 23:35:00+00:00,2025-06-13 23:40:00+00:00,2025-06-13 23:35:00+00:00,148.44,1.0,2025-06-13 23:55:00+00:00,148.37,FAILED_BREAK,-0.0004715710051198,-0.2357855025599264,-0.0009715710051198,-0.4857855025599265,False,False,True,2025-06-13 23:50:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.13395638629283668,0.0965732087227419,M2_0.10-<0.20R,335.0,5.0,10.0,20.0
reference_validation,,180,18,2025-06-14 18:00:00+00:00,E0_RESTING_H,0.4,145.41,142.84,2.569999999999993,2025-06-15 00:35:00+00:00,2025-06-15 00:50:00+00:00,2025-06-15 00:35:00+00:00,145.41,1.0,2025-06-15 01:20:00+00:00,145.19,FAILED_BREAK,-0.0015129633450243,-0.7564816725121881,-0.0020129633450243,-1.006481672512188,False,False,True,2025-06-15 01:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.11284046692606724,0.14785992217898694,M2_0.10-<0.20R,395.0,15.0,25.0,45.0
reference_validation,,180,18,2025-06-15 18:00:00+00:00,E0_RESTING_H,0.4,152.92,150.13,2.789999999999992,2025-06-15 19:05:00+00:00,2025-06-15 19:05:00+00:00,2025-06-15 19:05:00+00:00,152.92,1.0,2025-06-15 19:15:00+00:00,152.88,FAILED_BREAK,-0.0002615746795709,-0.1307873397854986,-0.0007615746795709,-0.3807873397854986,False,False,True,2025-06-15 19:10:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.26523297491039827,0.18996415770609415,M3_0.20-<0.40R,65.0,0.0,5.0,10.0
reference_validation,,180,18,2025-06-16 18:00:00+00:00,E0_RESTING_H,0.4,158.15,156.03,2.1200000000000045,2025-06-16 19:00:00+00:00,2025-06-16 19:05:00+00:00,2025-06-16 19:00:00+00:00,158.15,1.0,2025-06-16 19:15:00+00:00,158.1,FAILED_BREAK,-0.0003161555485299,-0.1580777742649641,-0.0008161555485299,-0.4080777742649641,False,False,True,2025-06-16 19:10:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.25,0.12264150943397112,M3_0.20-<0.40R,60.0,5.0,5.0,15.0
reference_validation,,180,18,2025-06-17 18:00:00+00:00,E0_RESTING_H,0.4,148.97,145.55,3.4199999999999875,2025-06-17 19:00:00+00:00,,2025-06-17 19:00:00+00:00,148.97,1.0,2025-06-17 19:45:00+00:00,150.338,TARGET,0.0091830569913404,4.591528495670239,0.0086830569913404,4.341528495670239,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4035087719298247,0.3538011695906469,WIN,60.0,,,45.0
reference_validation,,180,18,2025-06-18 18:00:00+00:00,E0_RESTING_H,0.4,146.07,143.83,2.2399999999999807,2025-06-18 18:00:00+00:00,,2025-06-18 18:00:00+00:00,146.07,1.0,2025-06-18 20:45:00+00:00,146.96599999999998,TARGET,0.0061340453207365,3.0670226603682904,0.0056340453207365,2.8170226603682904,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.5446428571428613,1.111607142857144,WIN,0.0,,,165.0
reference_validation,,180,18,2025-06-19 18:00:00+00:00,E0_RESTING_H,0.4,145.17,142.83,2.339999999999975,2025-06-19 18:00:00+00:00,2025-06-19 18:00:00+00:00,2025-06-19 18:00:00+00:00,145.17,1.0,2025-06-19 18:40:00+00:00,145.04,FAILED_BREAK,-0.0008955018254459,-0.4477509127229773,-0.0013955018254459,-0.6977509127229773,False,False,True,2025-06-19 18:35:00+00:00,REF_SUPPORT,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.3547008547008638,0.24358974358974328,M3_0.20-<0.40R,0.0,0.0,35.0,40.0
reference_validation,,180,18,2025-06-22 18:00:00+00:00,E0_RESTING_H,0.4,131.42,128.13,3.289999999999992,2025-06-22 22:35:00+00:00,2025-06-22 22:35:00+00:00,2025-06-22 22:35:00+00:00,131.42,1.0,2025-06-23 00:35:00+00:00,132.736,TARGET,0.0100136965454269,5.006848272713471,0.0095136965454269,4.756848272713471,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4437689969604898,0.13981762917932541,WIN,275.0,0.0,,120.0
reference_validation,,180,18,2025-06-23 18:00:00+00:00,E0_RESTING_H,0.4,137.23,130.6,6.629999999999996,2025-06-23 18:00:00+00:00,2025-06-23 18:00:00+00:00,2025-06-23 18:00:00+00:00,137.23,1.0,2025-06-23 19:35:00+00:00,139.88199999999998,TARGET,0.0193252204328497,9.662610216424897,0.0188252204328497,9.412610216424891,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.44645550527903616,0.07993966817496251,WIN,0.0,0.0,,95.0
reference_validation,,180,18,2025-06-24 18:00:00+00:00,E0_RESTING_H,0.4,146.56,143.52,3.039999999999992,2025-06-25 02:05:00+00:00,2025-06-25 02:05:00+00:00,2025-06-25 02:05:00+00:00,146.56,1.0,2025-06-25 02:20:00+00:00,146.45,FAILED_BREAK,-0.0007505458515284,-0.3752729257642251,-0.0012505458515284,-0.6252729257642251,False,False,True,2025-06-25 02:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.11842105263157439,0.2171052631578942,M2_0.10-<0.20R,485.0,0.0,10.0,15.0
reference_validation,,180,18,2025-06-25 18:00:00+00:00,E0_RESTING_H,0.4,145.59,142.71,2.8799999999999955,2025-06-26 01:30:00+00:00,,2025-06-26 01:30:00+00:00,145.59,1.0,2025-06-26 03:00:00+00:00,146.742,TARGET,0.0079126313620438,3.956315681021949,0.0074126313620438,3.706315681021949,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.8333333333333366,0.4236111111111114,WIN,450.0,,,90.0
reference_validation,,180,18,2025-06-26 18:00:00+00:00,E0_RESTING_H,0.4,143.49,141.45,2.0400000000000205,2025-06-26 20:40:00+00:00,2025-06-26 20:40:00+00:00,2025-06-26 20:40:00+00:00,143.49,1.0,2025-06-26 20:50:00+00:00,142.98,FAILED_BREAK,-0.0035542546518922,-1.7771273259461484,-0.0040542546518922,-2.0271273259461484,False,False,True,2025-06-26 20:45:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.19607843137253592,0.45098039215686603,M2_0.10-<0.20R,160.0,0.0,5.0,10.0
reference_validation,,180,18,2025-06-29 18:00:00+00:00,E0_RESTING_H,0.4,151.69,149.64,2.050000000000012,2025-06-29 18:25:00+00:00,2025-06-29 18:30:00+00:00,2025-06-29 18:25:00+00:00,151.69,1.0,2025-06-29 18:40:00+00:00,151.64,FAILED_BREAK,-0.0003296196189598,-0.1648098094799155,-0.0008296196189598,-0.4148098094799155,False,False,True,2025-06-29 18:35:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.08292682926829997,0.1024390243902472,M1_0.05-<0.10R,25.0,5.0,5.0,15.0
reference_validation,,180,18,2025-07-01 18:00:00+00:00,E0_RESTING_H,0.4,148.37,146.72,1.6500000000000057,2025-07-02 02:45:00+00:00,,2025-07-02 02:45:00+00:00,148.37,1.0,2025-07-02 03:20:00+00:00,149.03,TARGET,0.004448338612927,2.2241693064635197,0.003948338612927,1.974169306463519,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4424242424242347,0.1696969696969698,WIN,525.0,,,35.0
reference_validation,,180,18,2025-07-02 18:00:00+00:00,E0_RESTING_H,0.4,153.54,149.91,3.629999999999996,2025-07-02 20:30:00+00:00,2025-07-02 20:30:00+00:00,2025-07-02 20:30:00+00:00,153.54,1.0,2025-07-02 20:40:00+00:00,153.38,FAILED_BREAK,-0.0010420737267161,-0.521036863358082,-0.0015420737267161,-0.771036863358082,False,False,True,2025-07-02 20:35:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.11019283746556643,0.0853994490358134,M2_0.10-<0.20R,150.0,0.0,5.0,10.0
reference_validation,,180,18,2025-07-03 18:00:00+00:00,E0_RESTING_H,0.4,152.62,149.59,3.030000000000001,2025-07-03 20:55:00+00:00,2025-07-03 20:55:00+00:00,2025-07-03 20:55:00+00:00,152.62,1.0,2025-07-03 21:40:00+00:00,152.61,FAILED_BREAK,-6.552221202982267e-05,-0.0327611060149113,-0.0005655222120298,-0.2827611060149113,False,False,True,2025-07-03 21:35:00+00:00,REF_SUPPORT,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.15841584158415498,0.06600660066007161,M2_0.10-<0.20R,175.0,0.0,40.0,45.0
reference_validation,,180,18,2025-07-04 18:00:00+00:00,E0_RESTING_H,0.4,148.19,145.11,3.079999999999984,2025-07-04 22:35:00+00:00,,2025-07-04 22:35:00+00:00,148.19,1.0,2025-07-05 05:55:00+00:00,147.27,TIME,-0.0062082461704567,-3.104123085228394,-0.0067082461704567,-3.3541230852283945,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.055194805194810646,0.5064935064935099,M1_0.05-<0.10R,275.0,,,440.0
reference_validation,,180,18,2025-07-06 18:00:00+00:00,E0_RESTING_H,0.4,153.2,150.75,2.4499999999999886,2025-07-06 21:30:00+00:00,,2025-07-06 21:30:00+00:00,153.2,1.0,2025-07-07 01:10:00+00:00,150.31,REFERENCE_INVALIDATION,-0.018864229765013,-9.432114882506504,-0.019364229765013,-9.682114882506504,False,False,False,2025-07-07 01:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.3265306122449041,1.2448979591836722,M3_0.20-<0.40R,210.0,,,220.0
reference_validation,,180,18,2025-07-08 18:00:00+00:00,E0_RESTING_H,0.4,152.2,149.37,2.829999999999984,2025-07-08 18:20:00+00:00,,2025-07-08 18:20:00+00:00,152.2,1.0,2025-07-09 05:40:00+00:00,153.332,TARGET,0.0074375821287779,3.718791064388993,0.0069375821287779,3.468791064388993,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.5300353356890489,0.8162544169611361,WIN,20.0,,,680.0
reference_validation,,180,18,2025-07-09 18:00:00+00:00,E0_RESTING_H,0.4,154.98,153.15,1.829999999999984,2025-07-09 18:05:00+00:00,2025-07-09 18:20:00+00:00,2025-07-09 18:05:00+00:00,154.98,1.0,2025-07-09 18:30:00+00:00,154.98,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2025-07-09 18:25:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.13661202185792468,0.7923497267759569,M2_0.10-<0.20R,5.0,15.0,5.0,25.0
reference_validation,,180,18,2025-07-10 18:00:00+00:00,E0_RESTING_H,0.4,161.2,155.5,5.699999999999989,2025-07-10 21:15:00+00:00,2025-07-10 21:15:00+00:00,2025-07-10 21:15:00+00:00,161.2,1.0,2025-07-10 21:20:00+00:00,163.48,TARGET,0.0141439205955335,7.0719602977668,0.0136439205955335,6.8219602977668,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4877192982456152,0.1350877192982427,WIN,195.0,0.0,,5.0
reference_validation,,180,18,2025-07-12 18:00:00+00:00,E0_RESTING_H,0.4,160.59,157.66,2.930000000000007,2025-07-12 18:45:00+00:00,,2025-07-12 18:45:00+00:00,160.59,1.0,2025-07-13 04:20:00+00:00,161.762,TARGET,0.007298088299396,3.649044149698022,0.006798088299396,3.399044149698022,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.48122866894197724,0.5870307167235478,WIN,45.0,,,575.0
reference_validation,,180,18,2025-07-13 18:00:00+00:00,E0_RESTING_H,0.4,163.41,160.5,2.9099999999999966,2025-07-13 19:30:00+00:00,,2025-07-13 19:30:00+00:00,163.41,1.0,2025-07-13 22:00:00+00:00,160.47,REFERENCE_INVALIDATION,-0.017991554984395,-8.995777492197544,-0.018491554984395,-9.245777492197544,False,False,False,2025-07-13 21:55:00+00:00,REF_SUPPORT,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.027491408934712233,1.271477663230238,M0_<0.05R,90.0,,,150.0
