episode_id,partition,origin_state,outcome,transition,resume,n_intervals,first_sideways_ts,age2_source_start,age2_source_end,frozen_boundary,path_class,first_break_pos,first_reclaim_pos,first_rebreak_pos,break_to_reclaim_min,reclaim_to_rebreak_min,confirmation_bar_start,confirmation_complete_ts,eligible_open_ts,exit_effective_ts,confirmation_to_exit_hours,eligible_before_exit,age2_final_4h_beyond
411,external,BEAR,RESUME,False,True,4,2021-08-04 16:00:00+00:00,2021-08-04 16:00:00+00:00,2021-08-04 20:00:00+00:00,42494.0,NO_BREAK,,,,,,,,,2021-08-05 08:00:00+00:00,,False,False
414,external,BULL,TRANSITION,True,False,2,2021-08-12 08:00:00+00:00,2021-08-12 08:00:00+00:00,2021-08-12 12:00:00+00:00,44670.05,NO_BREAK,,,,,,,,,2021-08-12 16:00:00+00:00,,False,False
418,external,BULL,RESUME,False,True,3,2021-08-15 08:00:00+00:00,2021-08-15 08:00:00+00:00,2021-08-15 12:00:00+00:00,46000.0,FAILED_RECLAIM,1.0,21.0,25.0,100.0,20.0,2021-08-15 10:00:00+00:00,2021-08-15 10:05:00+00:00,2021-08-15 10:05:00+00:00,2021-08-15 20:00:00+00:00,9.916666666666666,True,True
420,external,BULL,TRANSITION,True,False,3,2021-08-16 16:00:00+00:00,2021-08-16 16:00:00+00:00,2021-08-16 20:00:00+00:00,45480.0,NO_BREAK,,,,,,,,,2021-08-17 04:00:00+00:00,,False,False
424,external,BEAR,TRANSITION,True,False,2,2021-08-19 16:00:00+00:00,2021-08-19 16:00:00+00:00,2021-08-19 20:00:00+00:00,46050.0,BREAK_NO_RECLAIM,30.0,,,,,,,,2021-08-20 00:00:00+00:00,,False,True
426,external,BULL,TRANSITION,True,False,2,2021-08-24 16:00:00+00:00,2021-08-24 16:00:00+00:00,2021-08-24 20:00:00+00:00,48801.01,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-08-25 00:00:00+00:00,,False,True
428,external,BEAR,RESUME,False,True,3,2021-08-25 16:00:00+00:00,2021-08-25 16:00:00+00:00,2021-08-25 20:00:00+00:00,49888.88,NO_BREAK,,,,,,,,,2021-08-26 04:00:00+00:00,,False,False
430,external,BEAR,TRANSITION,True,False,2,2021-08-27 16:00:00+00:00,2021-08-27 16:00:00+00:00,2021-08-27 20:00:00+00:00,49380.0,NO_BREAK,,,,,,,,,2021-08-28 00:00:00+00:00,,False,False
450,external,BEAR,TRANSITION,True,False,2,2021-09-14 08:00:00+00:00,2021-09-14 08:00:00+00:00,2021-09-14 12:00:00+00:00,46512.2,NO_BREAK,,,,,,,,,2021-09-14 16:00:00+00:00,,False,False
454,external,BULL,TRANSITION,True,False,3,2021-09-19 12:00:00+00:00,2021-09-19 12:00:00+00:00,2021-09-19 16:00:00+00:00,47038.21,NO_BREAK,,,,,,,,,2021-09-20 00:00:00+00:00,,False,False
456,external,BEAR,RESUME,False,True,2,2021-09-23 04:00:00+00:00,2021-09-23 04:00:00+00:00,2021-09-23 08:00:00+00:00,48488.0,NO_BREAK,,,,,,,,,2021-09-23 12:00:00+00:00,,False,False
460,external,BEAR,TRANSITION,True,False,4,2021-09-26 12:00:00+00:00,2021-09-26 12:00:00+00:00,2021-09-26 16:00:00+00:00,45134.33,NO_BREAK,,,,,,,,,2021-09-27 04:00:00+00:00,,False,False
468,external,BULL,RESUME,False,True,2,2021-10-12 20:00:00+00:00,2021-10-12 20:00:00+00:00,2021-10-13 00:00:00+00:00,54101.0,NO_BREAK,,,,,,,,,2021-10-13 04:00:00+00:00,,False,False
473,external,BULL,TRANSITION,True,False,5,2021-10-21 16:00:00+00:00,2021-10-21 16:00:00+00:00,2021-10-21 20:00:00+00:00,61300.0,NO_BREAK,,,,,,,,,2021-10-22 12:00:00+00:00,,False,False
475,external,BEAR,TRANSITION,True,False,2,2021-10-25 04:00:00+00:00,2021-10-25 04:00:00+00:00,2021-10-25 08:00:00+00:00,61780.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-10-25 12:00:00+00:00,,False,True
479,external,BEAR,RESUME,False,True,3,2021-10-28 12:00:00+00:00,2021-10-28 12:00:00+00:00,2021-10-28 16:00:00+00:00,63795.98,NO_BREAK,,,,,,,,,2021-10-29 00:00:00+00:00,,False,False
484,external,BULL,TRANSITION,True,False,2,2021-10-31 08:00:00+00:00,2021-10-31 08:00:00+00:00,2021-10-31 12:00:00+00:00,60631.23,FAILED_RECLAIM,25.0,28.0,44.0,15.0,80.0,2021-10-31 11:35:00+00:00,2021-10-31 11:40:00+00:00,2021-10-31 11:40:00+00:00,2021-10-31 16:00:00+00:00,4.333333333333333,True,True
497,external,BEAR,RESUME,False,True,2,2021-11-05 04:00:00+00:00,2021-11-05 04:00:00+00:00,2021-11-05 08:00:00+00:00,64349.55,NO_BREAK,,,,,,,,,2021-11-05 12:00:00+00:00,,False,False
499,external,BEAR,TRANSITION,True,False,3,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-07 04:00:00+00:00,61645.75,BREAK_NO_RECLAIM,12.0,,,,,,,,2021-11-07 12:00:00+00:00,,False,True
501,external,BULL,TRANSITION,True,False,3,2021-11-11 00:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-11 04:00:00+00:00,66300.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-11-11 12:00:00+00:00,,False,True
505,external,BEAR,RESUME,False,True,2,2021-11-14 04:00:00+00:00,2021-11-14 04:00:00+00:00,2021-11-14 08:00:00+00:00,68675.16,NO_BREAK,,,,,,,,,2021-11-14 12:00:00+00:00,,False,False
508,external,BULL,TRANSITION,True,False,2,2021-11-15 16:00:00+00:00,2021-11-15 16:00:00+00:00,2021-11-15 20:00:00+00:00,63430.01,NO_BREAK,,,,,,,,,2021-11-16 00:00:00+00:00,,False,False
510,external,BEAR,RESUME,False,True,2,2021-11-20 20:00:00+00:00,2021-11-20 20:00:00+00:00,2021-11-21 00:00:00+00:00,58980.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-11-21 04:00:00+00:00,,False,True
517,external,BEAR,RESUME,False,True,2,2021-11-23 20:00:00+00:00,2021-11-23 20:00:00+00:00,2021-11-24 00:00:00+00:00,59873.84,NO_BREAK,,,,,,,,,2021-11-24 04:00:00+00:00,,False,False
519,external,BEAR,TRANSITION,True,False,2,2021-11-25 04:00:00+00:00,2021-11-25 04:00:00+00:00,2021-11-25 08:00:00+00:00,57888.0,NO_BREAK,,,,,,,,,2021-11-25 12:00:00+00:00,,False,False
525,external,BULL,TRANSITION,True,False,2,2021-12-02 04:00:00+00:00,2021-12-02 04:00:00+00:00,2021-12-02 08:00:00+00:00,55900.0,NO_BREAK,,,,,,,,,2021-12-02 12:00:00+00:00,,False,False
529,external,BEAR,TRANSITION,True,False,4,2021-12-07 00:00:00+00:00,2021-12-07 00:00:00+00:00,2021-12-07 04:00:00+00:00,49699.49,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-12-07 16:00:00+00:00,,False,True
531,external,BULL,TRANSITION,True,False,3,2021-12-08 00:00:00+00:00,2021-12-08 00:00:00+00:00,2021-12-08 04:00:00+00:00,47755.0,NO_BREAK,,,,,,,,,2021-12-08 12:00:00+00:00,,False,False
539,external,BEAR,TRANSITION,True,False,2,2021-12-12 00:00:00+00:00,2021-12-12 00:00:00+00:00,2021-12-12 04:00:00+00:00,50188.42,NO_BREAK,,,,,,,,,2021-12-12 08:00:00+00:00,,False,False
541,external,BULL,TRANSITION,True,False,3,2021-12-13 04:00:00+00:00,2021-12-13 04:00:00+00:00,2021-12-13 08:00:00+00:00,47312.89,NO_BREAK,,,,,,,,,2021-12-13 16:00:00+00:00,,False,False
543,external,BEAR,RESUME,False,True,4,2021-12-15 00:00:00+00:00,2021-12-15 00:00:00+00:00,2021-12-15 04:00:00+00:00,50188.42,NO_BREAK,,,,,,,,,2021-12-15 16:00:00+00:00,,False,False
547,external,BULL,TRANSITION,True,False,2,2021-12-16 20:00:00+00:00,2021-12-16 20:00:00+00:00,2021-12-17 00:00:00+00:00,46518.73,NO_BREAK,,,,,,,,,2021-12-17 04:00:00+00:00,,False,False
549,external,BEAR,RESUME,False,True,2,2021-12-19 04:00:00+00:00,2021-12-19 04:00:00+00:00,2021-12-19 08:00:00+00:00,47336.99,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-12-19 12:00:00+00:00,,False,True
551,external,BEAR,TRANSITION,True,False,2,2021-12-21 00:00:00+00:00,2021-12-21 00:00:00+00:00,2021-12-21 04:00:00+00:00,48461.17,NO_BREAK,,,,,,,,,2021-12-21 08:00:00+00:00,,False,False
555,external,BULL,RESUME,False,True,4,2021-12-26 04:00:00+00:00,2021-12-26 04:00:00+00:00,2021-12-26 08:00:00+00:00,50379.25,BREAK_NO_RECLAIM,1.0,,,,,,,,2021-12-26 20:00:00+00:00,,False,True
559,external,BEAR,RESUME,False,True,2,2021-12-31 12:00:00+00:00,2021-12-31 12:00:00+00:00,2021-12-31 16:00:00+00:00,47911.68,FAILED_RECLAIM,1.0,2.0,3.0,5.0,5.0,2021-12-31 12:10:00+00:00,2021-12-31 12:15:00+00:00,2021-12-31 12:15:00+00:00,2021-12-31 20:00:00+00:00,7.75,True,True
569,development,BEAR,RESUME,False,True,2,2022-01-11 04:00:00+00:00,2022-01-11 04:00:00+00:00,2022-01-11 08:00:00+00:00,42335.0,NO_BREAK,,,,,,,,,2022-01-11 12:00:00+00:00,,False,False
572,development,BULL,TRANSITION,True,False,4,2022-01-13 20:00:00+00:00,2022-01-13 20:00:00+00:00,2022-01-14 00:00:00+00:00,41255.0,NO_BREAK,,,,,,,,,2022-01-14 12:00:00+00:00,,False,False
586,development,BEAR,RESUME,False,True,2,2022-01-25 00:00:00+00:00,2022-01-25 00:00:00+00:00,2022-01-25 04:00:00+00:00,36118.05,FAILED_RECLAIM,1.0,11.0,26.0,50.0,75.0,2022-01-25 02:05:00+00:00,2022-01-25 02:10:00+00:00,2022-01-25 02:10:00+00:00,2022-01-25 08:00:00+00:00,5.833333333333333,True,True
