rule,source_tf,boundary,setup,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,rrank
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,18937,2022-02-28 01:00:00+00:00,LONG,37648.57916666666,H1|VAH|2022-02-28T00:00:00+00:00|LONG,2022-W09,2022-02-28 02:00:00+00:00,2022-02-28 02:00:00+00:00,37948.4,38384.8066,37625.8386,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,19105,2022-03-07 01:00:00+00:00,SHORT,38372.02083333333,H4|VAL|2022-03-06T20:00:00+00:00|SHORT,2022-W10,2022-03-07 02:00:00+00:00,2022-03-07 02:00:00+00:00,38310.1,37869.53385,38635.73585,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,19272,2022-03-14 00:00:00+00:00,LONG,37753.993749999994,H1|VAH|2022-03-13T23:00:00+00:00|LONG,2022-W11,2022-03-14 01:00:00+00:00,2022-03-14 01:00:00+00:00,37817.3,38252.198950000005,37495.85295000001,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,19440,2022-03-21 00:00:00+00:00,LONG,41308.524999999994,H1|VAH|2022-03-20T23:00:00+00:00|LONG,2022-W12,2022-03-21 01:00:00+00:00,2022-03-21 02:00:00+00:00,41404.9,41881.056350000006,41052.95835,SL,-0.010000000000000063,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,19615,2022-03-28 07:00:00+00:00,LONG,46902.29166666667,H1|VAH|2022-03-28T06:00:00+00:00|LONG,2022-W13,2022-03-28 08:00:00+00:00,2022-03-28 13:00:00+00:00,46984.5,47524.82175,46585.13175,TP,0.010000000000000066,6,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,19776,2022-04-04 00:00:00+00:00,SHORT,46391.29166666667,H1|VAL|2022-04-03T23:00:00+00:00|SHORT,2022-W14,2022-04-04 01:00:00+00:00,2022-04-04 06:00:00+00:00,45847.0,45319.7595,46236.699499999995,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,19944,2022-04-11 00:00:00+00:00,LONG,42277.04583333334,H1|VAH|2022-04-10T23:00:00+00:00|LONG,2022-W15,2022-04-11 01:00:00+00:00,2022-04-11 02:00:00+00:00,42286.5,42772.79475,41927.064750000005,SL,-0.00999999999999984,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,20114,2022-04-18 02:00:00+00:00,LONG,39754.89583333333,H1|VAH|2022-04-18T01:00:00+00:00|LONG,2022-W16,2022-04-18 03:00:00+00:00,2022-04-18 04:00:00+00:00,39774.5,40231.90675,39436.416750000004,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,20280,2022-04-25 00:00:00+00:00,SHORT,39408.956249999996,H4|VAL|2022-04-24T20:00:00+00:00|SHORT,2022-W17,2022-04-25 01:00:00+00:00,2022-04-25 03:00:00+00:00,38837.5,38390.86875,39167.61875,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,20448,2022-05-02 00:00:00+00:00,LONG,38464.70833333333,H1|VAH|2022-05-01T23:00:00+00:00|LONG,2022-W18,2022-05-02 01:00:00+00:00,2022-05-02 04:00:00+00:00,38648.9,39093.36235,38320.38435,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,20618,2022-05-09 02:00:00+00:00,SHORT,33885.96875,H4|VAL|2022-05-08T20:00:00+00:00|SHORT,2022-W19,2022-05-09 03:00:00+00:00,2022-05-09 03:00:00+00:00,33500.0,33114.75,33784.75,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,20784,2022-05-16 00:00:00+00:00,SHORT,31124.518750000003,H1|VAL|2022-05-15T23:00:00+00:00|SHORT,2022-W20,2022-05-16 01:00:00+00:00,2022-05-16 01:00:00+00:00,31105.0,30747.292500000003,31369.392499999998,TP,0.009999999999999844,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,20954,2022-05-23 02:00:00+00:00,SHORT,30207.247916666667,H1|VAL|2022-05-23T01:00:00+00:00|SHORT,2022-W21,2022-05-23 03:00:00+00:00,2022-05-23 06:00:00+00:00,30118.5,29772.13725,30374.50725,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,21120,2022-05-30 00:00:00+00:00,SHORT,29445.456250000003,H1|VAL|2022-05-29T23:00:00+00:00|SHORT,2022-W22,2022-05-30 01:00:00+00:00,2022-05-30 01:00:00+00:00,29318.2,28981.0407,29567.4047,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,21288,2022-06-06 00:00:00+00:00,LONG,29948.375,H1|VAH|2022-06-05T23:00:00+00:00|LONG,2022-W23,2022-06-06 01:00:00+00:00,2022-06-06 01:00:00+00:00,30285.3,30633.58095,30027.87495,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,21456,2022-06-13 00:00:00+00:00,SHORT,26559.67291666667,H4|VAL|2022-06-12T20:00:00+00:00|SHORT,2022-W24,2022-06-13 01:00:00+00:00,2022-06-13 01:00:00+00:00,26291.2,25988.8512,26514.675199999998,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,21624,2022-06-20 00:00:00+00:00,SHORT,20249.1875,H4|VAL|2022-06-19T20:00:00+00:00|SHORT,2022-W25,2022-06-20 01:00:00+00:00,2022-06-20 01:00:00+00:00,20054.1,19823.47785,20224.559849999998,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,21793,2022-06-27 01:00:00+00:00,LONG,21049.675000000003,H1|VAH|2022-06-27T00:00:00+00:00|LONG,2022-W26,2022-06-27 02:00:00+00:00,2022-06-27 07:00:00+00:00,21080.0,21322.420000000002,20900.82,TP,0.010000000000000066,6,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,21960,2022-07-04 00:00:00+00:00,SHORT,19302.07083333333,H4|VAL|2022-07-03T20:00:00+00:00|SHORT,2022-W27,2022-07-04 01:00:00+00:00,2022-07-04 09:00:00+00:00,19254.9,19033.468650000003,19418.56665,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,22128,2022-07-11 00:00:00+00:00,SHORT,20826.73125,H4|VAL|2022-07-10T20:00:00+00:00|SHORT,2022-W28,2022-07-11 01:00:00+00:00,2022-07-11 01:00:00+00:00,20804.1,20564.85285,20980.934849999998,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,22297,2022-07-18 01:00:00+00:00,LONG,20849.112500000003,H1|VAH|2022-07-18T00:00:00+00:00|LONG,2022-W29,2022-07-18 02:00:00+00:00,2022-07-18 02:00:00+00:00,20969.6,21210.7504,20791.3584,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,22464,2022-07-25 00:00:00+00:00,SHORT,22508.145833333336,H1|VAL|2022-07-24T23:00:00+00:00|SHORT,2022-W30,2022-07-25 01:00:00+00:00,2022-07-25 02:00:00+00:00,22314.7,22058.080950000003,22504.37495,TP,0.009999999999999844,2,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,22632,2022-08-01 00:00:00+00:00,LONG,23327.4375,H1|VAH|2022-07-31T23:00:00+00:00|LONG,2022-W31,2022-08-01 01:00:00+00:00,2022-08-01 06:00:00+00:00,23365.8,23634.5067,23167.1907,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,22801,2022-08-08 01:00:00+00:00,SHORT,23235.30625,H1|VAL|2022-08-08T00:00:00+00:00|SHORT,2022-W32,2022-08-08 02:00:00+00:00,2022-08-08 05:00:00+00:00,23212.0,22945.062,23409.302,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,22968,2022-08-15 00:00:00+00:00,LONG,24339.375,H4|VAH|2022-08-14T20:00:00+00:00|LONG,2022-W33,2022-08-15 01:00:00+00:00,2022-08-15 02:00:00+00:00,24387.5,24667.956250000003,24180.206250000003,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,23139,2022-08-22 03:00:00+00:00,SHORT,21429.981249999997,H4|VAL|2022-08-21T20:00:00+00:00|SHORT,2022-W34,2022-08-22 04:00:00+00:00,2022-08-22 07:00:00+00:00,21406.5,21160.32525,21588.45525,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,23305,2022-08-29 01:00:00+00:00,LONG,19635.520833333336,H1|VAH|2022-08-29T00:00:00+00:00|LONG,2022-W35,2022-08-29 02:00:00+00:00,2022-08-29 03:00:00+00:00,19650.9,19876.885350000004,19483.867350000004,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,23472,2022-09-05 00:00:00+00:00,SHORT,19975.627083333333,H1|VAL|2022-09-04T23:00:00+00:00|SHORT,2022-W36,2022-09-05 01:00:00+00:00,2022-09-05 05:00:00+00:00,19906.4,19677.476400000003,20075.6044,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,23640,2022-09-12 00:00:00+00:00,SHORT,21635.510416666664,H1|VAL|2022-09-11T23:00:00+00:00|SHORT,2022-W37,2022-09-12 01:00:00+00:00,2022-09-12 01:00:00+00:00,21632.0,21383.232,21815.872,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,23810,2022-09-19 02:00:00+00:00,SHORT,19334.481249999997,H4|VAL|2022-09-18T20:00:00+00:00|SHORT,2022-W38,2022-09-19 03:00:00+00:00,2022-09-19 05:00:00+00:00,18755.0,18539.3175,18914.4175,TP,0.009999999999999955,3,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,23976,2022-09-26 00:00:00+00:00,SHORT,18775.05625,H1|VAL|2022-09-25T23:00:00+00:00|SHORT,2022-W39,2022-09-26 01:00:00+00:00,2022-09-26 02:00:00+00:00,18765.7,18549.89445,18925.20845,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,24145,2022-10-03 01:00:00+00:00,LONG,19185.260416666668,H4|VAH|2022-10-02T20:00:00+00:00|LONG,2022-W40,2022-10-03 02:00:00+00:00,2022-10-03 14:00:00+00:00,19210.9,19431.825350000003,19047.607350000002,TP,0.010000000000000066,13,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H4|VAH_BREAK_LONG,H4,VAH,VAH_BREAK_LONG,24312,2022-10-10 00:00:00+00:00,LONG,19451.8375,H4|VAH|2022-10-09T20:00:00+00:00|LONG,2022-W41,2022-10-10 01:00:00+00:00,2022-10-10 08:00:00+00:00,19484.2,19708.268300000003,19318.584300000002,SL,-0.009999999999999952,8,TOP4_ROUTER,TOP4_ROUTER,development,1.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,24480,2022-10-17 00:00:00+00:00,SHORT,19237.533333333333,H1|VAL|2022-10-16T23:00:00+00:00|SHORT,2022-W42,2022-10-17 01:00:00+00:00,2022-10-17 10:00:00+00:00,19220.0,18998.97,19383.37,SL,-0.009999999999999952,10,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,24648,2022-10-24 00:00:00+00:00,SHORT,19512.8125,H1|VAL|2022-10-23T23:00:00+00:00|SHORT,2022-W43,2022-10-24 01:00:00+00:00,2022-10-24 04:00:00+00:00,19510.4,19286.030400000003,19676.238400000002,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,24816,2022-10-31 00:00:00+00:00,SHORT,20541.814583333333,H1|VAL|2022-10-30T23:00:00+00:00|SHORT,2022-W44,2022-10-31 01:00:00+00:00,2022-10-31 09:00:00+00:00,20532.7,20296.57395,20707.22795,SL,-0.009999999999999952,9,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,24985,2022-11-07 01:00:00+00:00,LONG,20907.925000000003,H1|VAH|2022-11-07T00:00:00+00:00|LONG,2022-W45,2022-11-07 02:00:00+00:00,2022-11-07 06:00:00+00:00,20979.2,21220.4608,20800.876800000002,SL,-0.009999999999999952,5,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,25152,2022-11-14 00:00:00+00:00,SHORT,16268.714583333334,H1|VAL|2022-11-13T23:00:00+00:00|SHORT,2022-W46,2022-11-14 01:00:00+00:00,2022-11-14 01:00:00+00:00,16254.0,16067.079000000002,16392.159,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,25320,2022-11-21 00:00:00+00:00,SHORT,16263.4875,H4|VAL|2022-11-20T20:00:00+00:00|SHORT,2022-W47,2022-11-21 01:00:00+00:00,2022-11-21 02:00:00+00:00,16261.5,16074.492750000001,16399.72275,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,25489,2022-11-28 01:00:00+00:00,SHORT,16424.0,H4|VAL|2022-11-27T20:00:00+00:00|SHORT,2022-W48,2022-11-28 02:00:00+00:00,2022-11-28 14:00:00+00:00,16135.1,15949.54635,16272.24835,SL,-0.009999999999999952,13,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,25656,2022-12-05 00:00:00+00:00,LONG,17125.54375,H1|VAH|2022-12-04T23:00:00+00:00|LONG,2022-W49,2022-12-05 01:00:00+00:00,2022-12-05 04:00:00+00:00,17205.8,17403.6667,17059.5507,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,25826,2022-12-12 02:00:00+00:00,SHORT,16916.808333333334,H1|VAL|2022-12-12T01:00:00+00:00|SHORT,2022-W50,2022-12-12 03:00:00+00:00,2022-12-12 14:00:00+00:00,16893.8,16699.5213,17037.397299999997,SL,-0.009999999999999952,12,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,25994,2022-12-19 02:00:00+00:00,SHORT,16751.056249999998,H4|VAL|2022-12-18T20:00:00+00:00|SHORT,2022-W51,2022-12-19 03:00:00+00:00,2022-12-19 17:00:00+00:00,16715.2,16522.9752,16857.2792,TP,0.009999999999999955,15,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,26161,2022-12-26 01:00:00+00:00,LONG,16822.59375,H1|VAH|2022-12-26T00:00:00+00:00|LONG,2022-W52,2022-12-26 02:00:00+00:00,2022-12-27 17:00:00+00:00,16845.6,17039.3244,16702.4124,SL,-0.00999999999999984,40,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,26328,2023-01-02 00:00:00+00:00,SHORT,16593.160416666666,H4|VAL|2023-01-01T20:00:00+00:00|SHORT,2023-W01,2023-01-02 01:00:00+00:00,2023-01-02 07:00:00+00:00,16578.0,16387.353,16718.913,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,26498,2023-01-09 02:00:00+00:00,LONG,17182.35,H1|VAH|2023-01-09T01:00:00+00:00|LONG,2023-W02,2023-01-09 03:00:00+00:00,2023-01-09 18:00:00+00:00,17182.9,17380.503350000003,17036.845350000003,TP,0.010000000000000066,16,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,26664,2023-01-16 00:00:00+00:00,LONG,20911.80625,H1|VAH|2023-01-15T23:00:00+00:00|LONG,2023-W03,2023-01-16 01:00:00+00:00,2023-01-16 01:00:00+00:00,20981.5,21222.78725,20803.15725,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,26832,2023-01-23 00:00:00+00:00,LONG,22707.13333333333,H1|VAH|2023-01-22T23:00:00+00:00|LONG,2023-W04,2023-01-23 01:00:00+00:00,2023-01-23 14:00:00+00:00,22743.1,23004.64565,22549.78365,SL,-0.00999999999999984,14,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,27001,2023-01-30 01:00:00+00:00,SHORT,23735.668749999997,H4|VAL|2023-01-29T20:00:00+00:00|SHORT,2023-W05,2023-01-30 02:00:00+00:00,2023-01-30 09:00:00+00:00,23672.7,23400.46395,23873.91795,TP,0.009999999999999955,8,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,27168,2023-02-06 00:00:00+00:00,LONG,22962.07083333333,H1|VAH|2023-02-05T23:00:00+00:00|LONG,2023-W06,2023-02-06 01:00:00+00:00,2023-02-06 03:00:00+00:00,23050.0,23315.075,22854.075,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,27336,2023-02-13 00:00:00+00:00,LONG,21776.23125,H1|VAH|2023-02-12T23:00:00+00:00|LONG,2023-W07,2023-02-13 01:00:00+00:00,2023-02-13 02:00:00+00:00,21800.0,22050.7,21614.7,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,27508,2023-02-20 04:00:00+00:00,LONG,24420.7875,H1|VAH|2023-02-20T03:00:00+00:00|LONG,2023-W08,2023-02-20 05:00:00+00:00,2023-02-20 09:00:00+00:00,24482.3,24763.84645,24274.20045,TP,0.010000000000000066,5,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,27672,2023-02-27 00:00:00+00:00,SHORT,23500.104166666664,H4|VAL|2023-02-26T20:00:00+00:00|SHORT,2023-W09,2023-02-27 01:00:00+00:00,2023-02-27 13:00:00+00:00,23482.3,23212.25355,23681.89955,SL,-0.009999999999999952,13,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,27844,2023-03-06 04:00:00+00:00,SHORT,22377.720833333333,H1|VAL|2023-03-06T03:00:00+00:00|SHORT,2023-W10,2023-03-06 05:00:00+00:00,2023-03-06 15:00:00+00:00,22333.9,22077.06015,22523.73815,SL,-0.009999999999999952,11,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,28008,2023-03-13 00:00:00+00:00,LONG,22001.5,H1|VAH|2023-03-12T23:00:00+00:00|LONG,2023-W11,2023-03-13 01:00:00+00:00,2023-03-13 01:00:00+00:00,22436.7,22694.722050000004,22245.988050000004,SL,-0.00999999999999984,1,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,28176,2023-03-20 00:00:00+00:00,SHORT,27876.995833333334,H4|VAL|2023-03-19T20:00:00+00:00|SHORT,2023-W12,2023-03-20 01:00:00+00:00,2023-03-20 02:00:00+00:00,27815.0,27495.127500000002,28051.427499999998,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,28345,2023-03-27 01:00:00+00:00,SHORT,27846.729166666664,H4|VAL|2023-03-26T20:00:00+00:00|SHORT,2023-W13,2023-03-27 02:00:00+00:00,2023-03-27 14:00:00+00:00,27813.9,27494.040150000004,28050.31815,TP,0.009999999999999844,13,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,28513,2023-04-03 01:00:00+00:00,SHORT,27832.958333333336,H4|VAL|2023-04-02T20:00:00+00:00|SHORT,2023-W14,2023-04-03 02:00:00+00:00,2023-04-03 07:00:00+00:00,27696.7,27378.187950000003,27932.12195,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,28680,2023-04-10 00:00:00+00:00,LONG,28350.235416666666,H1|VAH|2023-04-09T23:00:00+00:00|LONG,2023-W15,2023-04-10 01:00:00+00:00,2023-04-10 16:00:00+00:00,28368.1,28694.333150000002,28126.97115,TP,0.010000000000000066,16,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,28848,2023-04-17 00:00:00+00:00,SHORT,30175.670833333337,H4|VAL|2023-04-16T20:00:00+00:00|SHORT,2023-W16,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,29833.0,29489.9205,30086.5805,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,29016,2023-04-24 00:00:00+00:00,LONG,27597.83125,H1|VAH|2023-04-23T23:00:00+00:00|LONG,2023-W17,2023-04-24 01:00:00+00:00,2023-04-24 06:00:00+00:00,27793.6,28113.2264,27557.3544,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,29185,2023-05-01 01:00:00+00:00,SHORT,29152.08541666667,H4|VAL|2023-04-30T20:00:00+00:00|SHORT,2023-W18,2023-05-01 02:00:00+00:00,2023-05-01 15:00:00+00:00,28488.2,28160.585700000003,28730.3497,TP,0.009999999999999955,14,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,29353,2023-05-08 01:00:00+00:00,SHORT,28382.035416666666,H4|VAL|2023-05-07T20:00:00+00:00|SHORT,2023-W19,2023-05-08 02:00:00+00:00,2023-05-08 07:00:00+00:00,28208.0,27883.608,28447.768,TP,0.009999999999999955,6,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,29520,2023-05-15 00:00:00+00:00,SHORT,26859.262499999997,H4|VAL|2023-05-14T20:00:00+00:00|SHORT,2023-W20,2023-05-15 01:00:00+00:00,2023-05-15 01:00:00+00:00,26787.7,26479.641450000003,27015.39545,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,29688,2023-05-22 00:00:00+00:00,SHORT,26693.1875,H4|VAL|2023-05-21T20:00:00+00:00|SHORT,2023-W21,2023-05-22 01:00:00+00:00,2023-05-22 06:00:00+00:00,26641.7,26335.320450000003,26868.154449999998,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,29856,2023-05-29 00:00:00+00:00,LONG,28134.39375,H1|VAH|2023-05-28T23:00:00+00:00|LONG,2023-W22,2023-05-29 01:00:00+00:00,2023-05-29 03:00:00+00:00,28188.6,28512.7689,27948.9969,SL,-0.010000000000000063,3,TOP4_ROUTER,TOP4_ROUTER,development,0.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,30024,2023-06-05 00:00:00+00:00,SHORT,27092.802083333336,H1|VAL|2023-06-04T23:00:00+00:00|SHORT,2023-W23,2023-06-05 01:00:00+00:00,2023-06-05 09:00:00+00:00,27018.7,26707.984950000002,27248.358949999998,TP,0.009999999999999955,9,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H4|VAL_BREAK_SHORT,H4,VAL,VAL_BREAK_SHORT,30194,2023-06-12 02:00:00+00:00,SHORT,25854.25,H4|VAL|2023-06-11T20:00:00+00:00|SHORT,2023-W24,2023-06-12 03:00:00+00:00,2023-06-12 09:00:00+00:00,25762.5,25466.23125,25981.481249999997,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,development,2.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,30363,2023-06-19 03:00:00+00:00,SHORT,26411.020833333336,H1|VAL|2023-06-19T02:00:00+00:00|SHORT,2023-W25,2023-06-19 04:00:00+00:00,2023-06-19 17:00:00+00:00,26393.4,26089.875900000003,26617.7439,SL,-0.009999999999999952,14,TOP4_ROUTER,TOP4_ROUTER,development,3.0
H1|VAL_BREAK_SHORT,H1,VAL,VAL_BREAK_SHORT,30528,2023-06-26 00:00:00+00:00,SHORT,30422.566666666666,H1|VAL|2023-06-25T23:00:00+00:00|SHORT,2023-W26,2023-06-26 01:00:00+00:00,2023-06-26 01:00:00+00:00,30378.9,30029.542650000003,30637.12065,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,development,3.0
