signal_ts,entry_ts,friday_wib,period,direction,premium_close,premium_z,oi_chg15,signal_ret,close_pos,entry_open,pnl,win,reason
2025-10-31 02:00:00+00:00,2025-10-31 02:15:00+00:00,2025-10-31,validation,SHORT,-0.00019456,2.564279693303329,-0.012829715709401057,-0.005112912042034901,0.09182925040341022,109025.0,-7.249999999999999,0,SL
2025-10-31 16:00:00+00:00,2025-10-31 16:15:00+00:00,2025-10-31,validation,SHORT,-9.431e-05,3.348247139051589,-0.0036404195217514257,-0.0008179004921019528,0.38199513381996564,110069.9,5.75,1,TP
2025-10-31 16:45:00+00:00,2025-10-31 17:00:00+00:00,2025-10-31,validation,SHORT,-0.00011169,3.1432233859825938,-0.010437003204295081,-0.007865924599455232,0.1771270507439866,108812.8,-7.249999999999999,0,SL
2025-11-06 18:00:00+00:00,2025-11-06 18:15:00+00:00,2025-11-07,validation,SHORT,-3.727e-05,2.9408821575793245,-0.004786650176527019,-0.004040793143230026,0.19214145383104697,101350.1,-7.249999999999999,0,SL
2025-11-06 21:30:00+00:00,2025-11-06 21:45:00+00:00,2025-11-07,validation,LONG,-0.00071105,-2.3152126007426586,-0.00038104478655043295,0.001222830937920083,0.5338704864219369,100954.9,5.75,1,TP
2025-11-14 00:30:00+00:00,2025-11-14 00:45:00+00:00,2025-11-14,validation,SHORT,-0.00019448,2.114627437101225,-0.003087022097883363,-0.0009877039905453744,0.4378690460569491,99324.2,5.75,1,TP
2025-11-14 04:30:00+00:00,2025-11-14 04:45:00+00:00,2025-11-14,validation,SHORT,-1.459e-05,3.6071798728673854,-0.03811524359877083,-0.014027401802122363,0.40385771973537443,97540.1,5.75,1,TP
2025-11-14 15:00:00+00:00,2025-11-14 15:15:00+00:00,2025-11-14,validation,SHORT,-7.394e-05,2.9053974822876882,-0.0017637067053897226,-0.004501661697636217,0.34453104004300555,96063.3,-7.249999999999999,0,SL
2025-11-21 12:15:00+00:00,2025-11-21 12:30:00+00:00,2025-11-21,validation,SHORT,0.00048414,5.961866498421025,-0.02141706077815897,-0.016502608841499233,0.19077418201323496,80925.2,-7.249999999999999,0,SL
2025-12-05 16:45:00+00:00,2025-12-05 17:00:00+00:00,2025-12-05,validation,LONG,-0.0008217,-3.10508102600803,-0.0034636396758216392,0.004755630118160603,0.666299559471371,88757.6,-7.249999999999999,0,SL
2025-12-11 18:45:00+00:00,2025-12-11 19:00:00+00:00,2025-12-12,validation,SHORT,-0.00016378,2.2430262612114635,-0.005949091684112062,-0.004939198466872852,0.3372390572390494,90657.9,-7.249999999999999,0,SL
2025-12-12 15:30:00+00:00,2025-12-12 15:45:00+00:00,2025-12-12,validation,SHORT,0.00015562,4.154691603006365,-0.007572291206319193,-0.0032744093837766552,0.4474167322318312,90497.6,-7.249999999999999,0,SL
2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-19,validation,SHORT,-1.02e-05,3.3952033520476004,-0.024890070893057725,-0.018581660881563433,0.06334430695878761,86349.8,5.75,1,TP
2025-12-18 18:15:00+00:00,2025-12-18 18:30:00+00:00,2025-12-19,validation,SHORT,0.00033998,5.976425981248124,-0.0015862480450863359,-0.003554600790988016,0.2820229681978807,86368.4,5.75,1,TP
2025-12-19 01:00:00+00:00,2025-12-19 01:15:00+00:00,2025-12-19,validation,SHORT,-0.00015823,2.4920756431094984,-0.0015175529519098063,-0.0019468803171102111,0.35700501736780366,85406.1,-7.249999999999999,0,SL
2025-12-19 05:15:00+00:00,2025-12-19 05:30:00+00:00,2025-12-19,validation,SHORT,-0.00018647,2.2212053069422755,-0.000841243414637205,-0.002537942645026048,0.11879297173416911,86739.6,-7.249999999999999,0,SL
2025-12-19 16:45:00+00:00,2025-12-19 17:00:00+00:00,2025-12-19,validation,SHORT,-0.00019933,2.1106355512974098,-0.006509415480632441,-0.00584355107060186,0.17516020750687203,87956.6,5.75,1,TP
2026-01-09 12:30:00+00:00,2026-01-09 12:45:00+00:00,2026-01-09,validation,LONG,-0.00070778,-2.470269497217405,-0.0006470877507993578,0.0008982586408936566,0.7421340629274374,90366.8,5.75,1,TP
2026-01-23 05:15:00+00:00,2026-01-23 05:30:00+00:00,2026-01-23,validation,SHORT,-0.0002399,2.223748216750405,-0.003134415611299346,-0.0026835224376312583,0.33690869086908154,89603.5,-7.249999999999999,0,SL
2026-01-30 02:15:00+00:00,2026-01-30 02:30:00+00:00,2026-01-30,validation,SHORT,-0.00013788,3.0088720336187396,-0.005659575265418937,-0.005316680183305,0.26424812451013585,81439.2,-7.249999999999999,0,SL
2026-01-30 16:45:00+00:00,2026-01-30 17:00:00+00:00,2026-01-30,validation,SHORT,-0.00018696,2.441524005372139,-0.004483203036087957,-0.002854123002024034,0.29894327030032886,83115.1,5.75,1,TP
2026-03-13 16:00:00+00:00,2026-03-13 16:15:00+00:00,2026-03-13,validation,SHORT,-4.936e-05,3.623799025892963,-0.0016672004185025457,-0.0013927557203958774,0.4349775784753527,71700.1,5.75,1,TP
2026-04-03 03:30:00+00:00,2026-04-03 03:45:00+00:00,2026-04-03,validation,SHORT,-5.252e-05,3.168592094693103,-0.0007468809316577563,-0.0005480299449567294,0.3949216639653956,66565.8,-7.249999999999999,0,SL
2026-04-10 13:30:00+00:00,2026-04-10 13:45:00+00:00,2026-04-10,validation,SHORT,-0.00018074,2.0552590448207972,-0.004056374432476417,-0.0031275947965679896,0.3229268292682927,72033.9,-7.249999999999999,0,SL
2026-04-17 05:00:00+00:00,2026-04-17 05:15:00+00:00,2026-04-17,validation,SHORT,-0.00018895,2.4453701960141285,-0.0010391647731395892,-0.002153895138752304,0.30156309569197465,74587.3,-7.249999999999999,0,SL
2026-05-21 18:45:00+00:00,2026-05-21 19:00:00+00:00,2026-05-22,validation,SHORT,-0.00023637,2.0523400660973232,-0.008603874447146609,-0.004618251163891918,0.2837600156341566,77354.4,-7.249999999999999,0,SL
2026-05-29 07:45:00+00:00,2026-05-29 08:00:00+00:00,2026-05-29,validation,LONG,-0.00063533,-2.1132378732877886,-0.003588450068789939,0.0016246687965455475,0.9022118742723945,73488.1,-7.249999999999999,0,SL
2026-06-18 18:45:00+00:00,2026-06-18 19:00:00+00:00,2026-06-19,validation,SHORT,-0.0002169,2.4583766716252917,-0.0017975832151364557,-0.0010342893205245174,0.3150036416605989,62683.5,-7.249999999999999,0,SL
2026-06-18 19:00:00+00:00,2026-06-18 19:15:00+00:00,2026-06-19,validation,SHORT,-0.00023746,2.269900410137738,-3.004422877950219e-05,-0.00035416018569478513,0.49034038638458455,62661.2,-7.249999999999999,0,SL
2026-07-09 23:15:00+00:00,2026-07-09 23:30:00+00:00,2026-07-10,validation,LONG,-0.00067266,-2.0801389338651033,-0.0005687572553583209,0.0007806932809704126,0.6204706761300078,63198.3,5.75,1,TP
2026-07-17 04:15:00+00:00,2026-07-17 04:30:00+00:00,2026-07-17,validation,SHORT,-0.00023874,2.0090414296852646,-0.0044718152162701585,-0.0017047182252024617,0.3559912854030374,63362.8,-7.249999999999999,0,SL
