activation,ext,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F65,activation_px,session_end,activated,activation_bar_start,ratchets,final_ceiling,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r
E05,0.05,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8728.5735,2020-03-03 20:00:00+00:00,True,2020-03-03 14:35:00+00:00,0,8728.5735,2020-03-03 14:40:00+00:00,2020-03-03 14:40:00+00:00,8728.5735,PROFIT_CEILING_HIT,1.5392735649897409,True,0.468781262872946,0.04999999999999572,0.10665955310066913,0.4187812628729503
E10,0.1,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8720.077,2020-03-03 20:00:00+00:00,True,2020-03-03 14:35:00+00:00,0,8720.077,2020-03-03 14:40:00+00:00,2020-03-03 14:40:00+00:00,8721.85,PROFIT_CEILING_GAP_OPEN,1.9229228857161722,True,0.468781262872946,0.0895662920025853,0.19106201355761201,0.3792149708703607
E15,0.15,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8711.5805,2020-03-03 20:00:00+00:00,True,2020-03-03 14:35:00+00:00,0,8711.5805,2020-03-03 14:40:00+00:00,2020-03-03 14:40:00+00:00,8721.85,PROFIT_CEILING_GAP_OPEN,1.9229228857161722,True,0.468781262872946,0.0895662920025853,0.19106201355761201,0.3792149708703607
E20,0.2,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8703.083999999999,2020-03-03 20:00:00+00:00,False,,0,,2020-03-03 15:00:00+00:00,2020-03-03 15:05:00+00:00,8866.5,PRE_ACT_CLOSE_INVALIDATION_F65,-6.330944035244523,False,,,,
E25,0.25,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8694.5875,2020-03-03 20:00:00+00:00,False,,0,,2020-03-03 15:00:00+00:00,2020-03-03 15:05:00+00:00,8866.5,PRE_ACT_CLOSE_INVALIDATION_F65,-6.330944035244523,False,,,,
E30,0.3,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8686.091,2020-03-03 20:00:00+00:00,False,,0,,2020-03-03 15:00:00+00:00,2020-03-03 15:05:00+00:00,8866.5,PRE_ACT_CLOSE_INVALIDATION_F65,-6.330944035244523,False,,,,
E40,0.4,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8669.098,2020-03-03 20:00:00+00:00,False,,0,,2020-03-03 15:00:00+00:00,2020-03-03 15:05:00+00:00,8866.5,PRE_ACT_CLOSE_INVALIDATION_F65,-6.330944035244523,False,,,,
E50,0.5,external,2020-03-03,2020-03-03 14:10:00+00:00,2020-03-03 14:15:00+00:00,8762.5595,8907.0,8737.07,169.9300000000003,8847.5245,8652.105,2020-03-03 20:00:00+00:00,False,,0,,2020-03-03 15:00:00+00:00,2020-03-03 15:05:00+00:00,8866.5,PRE_ACT_CLOSE_INVALIDATION_F65,-6.330944035244523,False,,,,
E05,0.05,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6573.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E10,0.1,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6567.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E15,0.15,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6561.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E20,0.2,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E25,0.25,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6549.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E30,0.3,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6543.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E40,0.4,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6531.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E50,0.5,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 13:55:00+00:00,6597.0,6699.0,6579.0,120.0,6657.0,6519.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 19:10:00+00:00,2020-03-27 19:15:00+00:00,6662.0,PRE_ACT_CLOSE_INVALIDATION_F65,-5.32648173412158,False,,,,
E05,0.05,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6172.15,2020-04-01 20:00:00+00:00,True,2020-04-01 16:00:00+00:00,0,6172.15,2020-04-01 16:05:00+00:00,2020-04-01 16:05:00+00:00,6199.99,PROFIT_CEILING_GAP_OPEN,-0.1130675177922088,False,0.25477707006369427,-0.12732484076432982,0.0,0.3821019108280241
E10,0.1,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6164.3,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6164.3,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E15,0.15,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6156.45,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6156.45,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E20,0.2,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6148.6,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6148.6,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E25,0.25,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6140.75,2020-04-01 20:00:00+00:00,True,2020-04-01 16:40:00+00:00,0,6140.75,2020-04-01 16:45:00+00:00,2020-04-01 16:45:00+00:00,6176.52,PROFIT_CEILING_GAP_OPEN,1.7785912904707661,True,0.25477707006369427,0.02216560509553862,0.08699999999998909,0.23261146496815566
E30,0.3,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6132.9,2020-04-01 20:00:00+00:00,False,,0,,2020-04-01 20:00:00+00:00,2020-04-01 20:00:00+00:00,6196.24,TIME_EXIT_SESSION_END,0.18917877666825322,True,,,,
E40,0.4,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6117.2,2020-04-01 20:00:00+00:00,False,,0,,2020-04-01 20:00:00+00:00,2020-04-01 20:00:00+00:00,6196.24,TIME_EXIT_SESSION_END,0.18917877666825322,True,,,,
E50,0.5,external,2020-04-01,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6203.55,6337.0,6180.0,157.0,6282.05,6101.5,2020-04-01 20:00:00+00:00,False,,0,,2020-04-01 20:00:00+00:00,2020-04-01 20:00:00+00:00,6196.24,TIME_EXIT_SESSION_END,0.18917877666825322,True,,,,
E05,0.05,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7203.81,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E10,0.1,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7197.16,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E15,0.15,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7190.51,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E20,0.2,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7183.86,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E25,0.25,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7177.21,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E30,0.3,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7170.56,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E40,0.4,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7157.26,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E50,0.5,external,2020-04-08,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,7230.41,7343.46,7210.46,133.0,7296.91,7143.96,2020-04-08 20:00:00+00:00,False,,0,,2020-04-08 16:30:00+00:00,2020-04-08 16:35:00+00:00,7312.89,PRE_ACT_CLOSE_INVALIDATION_F65,-6.103687619374343,False,,,,
E05,0.05,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,7007.8645,2020-04-17 20:00:00+00:00,True,2020-04-17 14:45:00+00:00,0,7007.8645,2020-04-17 14:50:00+00:00,2020-04-17 14:50:00+00:00,7014.33,PROFIT_CEILING_GAP_OPEN,0.6950995035155508,True,0.06403805690238747,-0.00914829384319821,0.0,0.07318635074558567
E10,0.1,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,7002.398999999999,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E15,0.15,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6996.9335,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E20,0.2,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6991.468,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E25,0.25,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6986.0025,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E30,0.3,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6980.537,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E40,0.4,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6969.606,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E50,0.5,external,2020-04-17,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,7029.7265,7122.64,7013.33,109.3100000000004,7084.3815,6958.674999999999,2020-04-17 20:00:00+00:00,False,,0,,2020-04-17 20:00:00+00:00,2020-04-17 20:00:00+00:00,7068.35,TIME_EXIT_SESSION_END,-3.1471552413881327,False,,,,
E05,0.05,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7645.6,2020-04-27 20:00:00+00:00,True,2020-04-27 14:40:00+00:00,0,7645.6,2020-04-27 14:45:00+00:00,2020-04-27 14:45:00+00:00,7655.27,PROFIT_CEILING_GAP_OPEN,0.11740787138526698,True,0.22727272727272727,-0.059886363636368595,0.0,0.28715909090909586
E10,0.1,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7641.2,2020-04-27 20:00:00+00:00,True,2020-04-27 14:45:00+00:00,0,7641.2,2020-04-27 14:50:00+00:00,2020-04-27 14:50:00+00:00,7661.0,PROFIT_CEILING_GAP_OPEN,-0.25645683265478303,False,0.22727272727272727,-0.125,0.0,0.3522727272727273
E15,0.15,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7636.8,2020-04-27 20:00:00+00:00,True,2020-04-27 14:45:00+00:00,0,7636.8,2020-04-27 14:50:00+00:00,2020-04-27 14:50:00+00:00,7661.0,PROFIT_CEILING_GAP_OPEN,-0.25645683265478303,False,0.22727272727272727,-0.125,0.0,0.3522727272727273
E20,0.2,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7632.4,2020-04-27 20:00:00+00:00,True,2020-04-27 14:45:00+00:00,0,7632.4,2020-04-27 14:50:00+00:00,2020-04-27 14:50:00+00:00,7661.0,PROFIT_CEILING_GAP_OPEN,-0.25645683265478303,False,0.22727272727272727,-0.125,0.0,0.3522727272727273
E25,0.25,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7628.0,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:55:00+00:00,2020-04-27 19:00:00+00:00,7707.54,PRE_ACT_CLOSE_INVALIDATION_F65,-3.293047290948969,False,,,,
E30,0.3,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7623.6,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:55:00+00:00,2020-04-27 19:00:00+00:00,7707.54,PRE_ACT_CLOSE_INVALIDATION_F65,-3.293047290948969,False,,,,
E40,0.4,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7614.8,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:55:00+00:00,2020-04-27 19:00:00+00:00,7707.54,PRE_ACT_CLOSE_INVALIDATION_F65,-3.293047290948969,False,,,,
E50,0.5,external,2020-04-27,2020-04-27 13:35:00+00:00,2020-04-27 14:25:00+00:00,7663.2,7738.0,7650.0,88.0,7707.2,7606.0,2020-04-27 20:00:00+00:00,False,,0,,2020-04-27 18:55:00+00:00,2020-04-27 19:00:00+00:00,7707.54,PRE_ACT_CLOSE_INVALIDATION_F65,-3.293047290948969,False,,,,
E05,0.05,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8437.4105,2020-05-11 20:00:00+00:00,True,2020-05-11 17:55:00+00:00,0,8437.4105,2020-05-11 18:00:00+00:00,2020-05-11 18:00:00+00:00,8503.0,PROFIT_CEILING_GAP_OPEN,3.844993343776315,True,0.46372057399673466,-0.044783884160175425,0.0,0.50850445815691
E10,0.1,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8402.811,2020-05-11 20:00:00+00:00,True,2020-05-11 18:10:00+00:00,0,8402.811,2020-05-11 18:25:00+00:00,2020-05-11 18:25:00+00:00,8402.811,PROFIT_CEILING_HIT,9.686366783959855,True,0.46372057399673466,0.10000000000000078,0.21564710648508975,0.36372057399673385
E15,0.15,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8368.2115,2020-05-11 20:00:00+00:00,True,2020-05-11 18:10:00+00:00,0,8368.2115,2020-05-11 18:15:00+00:00,2020-05-11 18:15:00+00:00,8398.74,PROFIT_CEILING_GAP_OPEN,9.923720498189859,True,0.46372057399673466,0.1058830329918069,0.22833369690548275,0.35783754100492776
E20,0.2,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8333.612000000001,2020-05-11 20:00:00+00:00,True,2020-05-11 18:10:00+00:00,0,8333.612000000001,2020-05-11 18:15:00+00:00,2020-05-11 18:15:00+00:00,8398.74,PROFIT_CEILING_GAP_OPEN,9.923720498189859,True,0.46372057399673466,0.1058830329918069,0.22833369690548275,0.35783754100492776
E25,0.25,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8299.0125,2020-05-11 20:00:00+00:00,True,2020-05-11 18:15:00+00:00,0,8299.0125,2020-05-11 18:20:00+00:00,2020-05-11 18:20:00+00:00,8300.0,PROFIT_CEILING_GAP_OPEN,15.680612107884697,True,0.46372057399673466,0.2485729562565937,0.536040387671788,0.21514761774014096
E30,0.3,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8264.413,2020-05-11 20:00:00+00:00,True,2020-05-11 18:15:00+00:00,0,8264.413,2020-05-11 18:20:00+00:00,2020-05-11 18:20:00+00:00,8300.0,PROFIT_CEILING_GAP_OPEN,15.680612107884697,True,0.46372057399673466,0.2485729562565937,0.536040387671788,0.21514761774014096
E40,0.4,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8195.214,2020-05-11 20:00:00+00:00,True,2020-05-11 18:15:00+00:00,0,8195.214,2020-05-11 18:20:00+00:00,2020-05-11 18:20:00+00:00,8300.0,PROFIT_CEILING_GAP_OPEN,15.680612107884697,True,0.46372057399673466,0.2485729562565937,0.536040387671788,0.21514761774014096
E50,0.5,external,2020-05-11,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,8575.808500000001,9164.0,8472.01,691.9899999999998,8921.8035,8126.015,2020-05-11 20:00:00+00:00,False,,0,,2020-05-11 20:00:00+00:00,2020-05-11 20:00:00+00:00,8747.36,TIME_EXIT_SESSION_END,-10.402059864093305,False,,,,
E05,0.05,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9448.0,2020-05-15 20:00:00+00:00,True,2020-05-15 15:30:00+00:00,0,9448.0,2020-05-15 15:35:00+00:00,2020-05-15 15:35:00+00:00,9477.48,PROFIT_CEILING_GAP_OPEN,0.5751474304970919,True,0.5833333333333334,-0.07283333333333152,0.0,0.6561666666666649
E10,0.1,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9436.0,2020-05-15 20:00:00+00:00,True,2020-05-15 15:30:00+00:00,0,9436.0,2020-05-15 15:35:00+00:00,2020-05-15 15:35:00+00:00,9477.48,PROFIT_CEILING_GAP_OPEN,0.5751474304970919,True,0.5833333333333334,-0.07283333333333152,0.0,0.6561666666666649
E15,0.15,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9424.0,2020-05-15 20:00:00+00:00,True,2020-05-15 15:30:00+00:00,0,9424.0,2020-05-15 15:35:00+00:00,2020-05-15 15:35:00+00:00,9477.48,PROFIT_CEILING_GAP_OPEN,0.5751474304970919,True,0.5833333333333334,-0.07283333333333152,0.0,0.6561666666666649
E20,0.2,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9412.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9412.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9412.0,PROFIT_CEILING_HIT,4.022914911541675,True,0.5833333333333334,0.2,0.34285714285714286,0.38333333333333336
E25,0.25,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9400.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9400.0,2020-05-15 19:20:00+00:00,2020-05-15 19:20:00+00:00,9400.0,PROFIT_CEILING_HIT,4.654759898904803,True,0.5833333333333334,0.25,0.42857142857142855,0.33333333333333337
E30,0.3,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9388.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9388.0,2020-05-15 19:20:00+00:00,2020-05-15 19:20:00+00:00,9390.49,PROFIT_CEILING_GAP_OPEN,5.155497051390078,True,0.5833333333333334,0.2896250000000009,0.49650000000000155,0.29370833333333246
E40,0.4,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9364.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:15:00+00:00,0,9364.0,2020-05-15 19:20:00+00:00,2020-05-15 19:20:00+00:00,9390.49,PROFIT_CEILING_GAP_OPEN,5.155497051390078,True,0.5833333333333334,0.2896250000000009,0.49650000000000155,0.29370833333333246
E50,0.5,external,2020-05-15,2020-05-15 15:10:00+00:00,2020-05-15 15:15:00+00:00,9496.0,9700.0,9460.0,240.0,9616.0,9340.0,2020-05-15 20:00:00+00:00,True,2020-05-15 19:20:00+00:00,0,9340.0,2020-05-15 19:25:00+00:00,2020-05-15 19:25:00+00:00,9386.09,PROFIT_CEILING_GAP_OPEN,5.387173546756507,True,0.5833333333333334,0.3079583333333327,0.5279285714285704,0.27537500000000065
E05,0.05,external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,9377.4745,9590.0,9339.97,250.03000000000065,9502.4895,9327.468499999999,2020-05-29 20:00:00+00:00,False,,0,,2020-05-29 20:00:00+00:00,2020-05-29 20:00:00+00:00,9401.95,TIME_EXIT_SESSION_END,-1.7050155454968903,False,,,,
E10,0.1,external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,9377.4745,9590.0,9339.97,250.03000000000065,9502.4895,9314.966999999999,2020-05-29 20:00:00+00:00,False,,0,,2020-05-29 20:00:00+00:00,2020-05-29 20:00:00+00:00,9401.95,TIME_EXIT_SESSION_END,-1.7050155454968903,False,,,,
E15,0.15,external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,9377.4745,9590.0,9339.97,250.03000000000065,9502.4895,9302.465499999998,2020-05-29 20:00:00+00:00,False,,0,,2020-05-29 20:00:00+00:00,2020-05-29 20:00:00+00:00,9401.95,TIME_EXIT_SESSION_END,-1.7050155454968903,False,,,,
E20,0.2,external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,9377.4745,9590.0,9339.97,250.03000000000065,9502.4895,9289.964,2020-05-29 20:00:00+00:00,False,,0,,2020-05-29 20:00:00+00:00,2020-05-29 20:00:00+00:00,9401.95,TIME_EXIT_SESSION_END,-1.7050155454968903,False,,,,
E25,0.25,external,2020-05-29,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,9377.4745,9590.0,9339.97,250.03000000000065,9502.4895,9277.4625,2020-05-29 20:00:00+00:00,False,,0,,2020-05-29 20:00:00+00:00,2020-05-29 20:00:00+00:00,9401.95,TIME_EXIT_SESSION_END,-1.7050155454968903,False,,,,
