family,lookback_min,state_bin,hold_min,year,N,WR,net,exp,PF,DD,LS
EFFICIENCY,30,MID,60,2023,101,33.663366336633665,-48.918847183911566,-0.4843450216228868,0.5515337382118685,65.57252909126747,15
EFFICIENCY,30,MID,60,2024,109,35.77981651376147,-64.08504602954454,-0.5879362021059132,0.6291285888252491,99.31516291933983,8
EFFICIENCY,30,MID,120,2022,121,36.36363636363637,-143.88771151455887,-1.189154640616189,0.5198721633112261,164.5608048234305,10
EFFICIENCY,30,MID,120,2023,101,42.57425742574257,-29.205485974256383,-0.289163227467885,0.7692711056545942,64.60696909049705,8
EFFICIENCY,30,MID,120,2024,109,44.95412844036697,-34.411246422544394,-0.31569950846371003,0.8375095297709022,73.90529458914565,9
EFFICIENCY,30,MID,240,2022,121,41.32231404958678,-84.25862792826578,-0.6963522969278164,0.7875260498055396,121.75176931999667,8
EFFICIENCY,30,MID,240,2023,101,51.48514851485149,-18.928717496487756,-0.18741304451968074,0.901833756831876,84.65450843093093,9
EFFICIENCY,30,MID,240,2024,109,44.95412844036697,-32.71286937046504,-0.30011806761894533,0.898283700446964,127.08124380441312,9
EFFICIENCY,30,MID,360,2022,121,39.66942148760331,-56.15438633990894,-0.46408583751990856,0.8836559107915603,102.63317683516321,7
EFFICIENCY,30,MID,360,2023,101,46.53465346534654,29.414629622293496,0.29123395665637125,1.1450301518640977,75.27811828766917,6
EFFICIENCY,30,MID,360,2024,109,47.706422018348626,73.81475642992226,0.6771996002745161,1.2279092971503809,90.16782740868682,6
EFFICIENCY,30,MID,720,2022,121,41.32231404958678,-140.42883046805719,-1.1605688468434479,0.7966052037659468,236.0497844201665,8
EFFICIENCY,30,MID,720,2023,101,47.524752475247524,93.38740426794286,0.9246277650291372,1.372889968268241,66.04825997779268,8
EFFICIENCY,30,MID,720,2024,108,50.92592592592593,139.28648294265486,1.2896896568764338,1.298537109132955,181.9468671738361,7
EFFICIENCY,30,MID,960,2022,121,41.32231404958678,-221.3383246694912,-1.8292423526404231,0.7098437532261435,274.310456683684,9
EFFICIENCY,30,MID,960,2023,101,49.504950495049506,100.07304745393962,0.9908222520192042,1.4037794959918282,58.37376698034019,7
EFFICIENCY,30,MID,960,2024,108,50.92592592592593,145.99847781497607,1.3518377575460747,1.2937813524682016,199.2649899617637,7
EFFICIENCY,30,HIGH,60,2022,122,38.52459016393443,-61.634226416197244,-0.5051985771819446,0.779241718985544,113.43430775054405,13
EFFICIENCY,30,HIGH,60,2023,120,25.833333333333336,-129.10369164468085,-1.075864097039007,0.2721818177572535,129.10369164468094,13
EFFICIENCY,30,HIGH,60,2024,134,35.07462686567165,-94.65267732993789,-0.7063632636562529,0.5703552475197982,99.82742909922727,9
EFFICIENCY,30,HIGH,120,2022,122,37.704918032786885,-162.21174510997767,-1.3296044681145711,0.596167299764207,192.73981890927357,7
EFFICIENCY,30,HIGH,120,2023,120,32.5,-128.90628730321816,-1.0742190608601514,0.4450355848525153,130.56341559451224,12
EFFICIENCY,30,HIGH,120,2024,134,41.7910447761194,-119.24965016027792,-0.8899227623901338,0.6090778962478807,137.73869972578007,6
EFFICIENCY,30,HIGH,240,2022,122,42.62295081967213,-250.6315976834036,-2.0543573580606855,0.57699442422523,261.46845128516657,5
EFFICIENCY,30,HIGH,240,2023,120,38.333333333333336,-102.73341082840159,-0.8561117569033466,0.6619818050467418,142.50895063778523,13
EFFICIENCY,30,HIGH,240,2024,134,47.01492537313433,-145.4897579049713,-1.0857444619773977,0.6359050870849074,181.28829158088777,6
EFFICIENCY,30,HIGH,360,2022,122,43.44262295081967,-204.3975112234925,-1.6753894362581352,0.6945401740847376,231.90868102405236,7
EFFICIENCY,30,HIGH,360,2023,120,35.833333333333336,-210.94030136510207,-1.757835844709184,0.4915139925329778,238.2066316462279,8
EFFICIENCY,30,HIGH,360,2024,134,47.01492537313433,-145.14524255686445,-1.083173451916899,0.6880225569539976,187.29186001996302,6
EFFICIENCY,30,HIGH,720,2022,122,40.98360655737705,-281.31222925379217,-2.3058379447032147,0.6460844755280285,298.25405713379854,5
EFFICIENCY,30,HIGH,720,2023,120,39.166666666666664,-72.47240819864996,-0.6039367349887497,0.8329670773932928,148.45908434155456,6
EFFICIENCY,30,HIGH,720,2024,134,48.507462686567166,-84.32836652829114,-0.6293161681215756,0.8514426947627493,182.4357085719103,6
EFFICIENCY,30,HIGH,960,2022,122,53.278688524590166,-227.95739091565088,-1.8685032042266465,0.7324517388760511,278.38122717149275,4
EFFICIENCY,30,HIGH,960,2023,120,40.0,-92.47140048578794,-0.7705950040482328,0.7973112795368381,201.692858707817,5
EFFICIENCY,30,HIGH,960,2024,134,49.25373134328358,-63.08942004493974,-0.4708165674995503,0.8946122007602283,170.3672362732536,6
EFFICIENCY,60,LOW,60,2022,122,45.08196721311475,-77.6125384099239,-0.6361683476223271,0.6831397458866417,114.71217011587012,7
EFFICIENCY,60,LOW,60,2023,123,26.01626016260163,-107.91623414534516,-0.8773677572792289,0.3265194665635899,108.42026028646555,14
EFFICIENCY,60,LOW,60,2024,103,35.92233009708738,-69.96522785071612,-0.6792740568030691,0.5819099465875185,74.75494307352234,20
EFFICIENCY,60,LOW,120,2022,122,42.62295081967213,-147.74413254826854,-1.2110174799038405,0.5766855249572183,159.39569687958758,7
EFFICIENCY,60,LOW,120,2023,123,35.77235772357724,-122.0034719897773,-0.991898146258352,0.45607364385263377,148.8278739406345,10
EFFICIENCY,60,LOW,120,2024,103,42.71844660194174,-85.35167821127794,-0.8286570700124072,0.5692252921145263,95.53688372432345,7
EFFICIENCY,60,LOW,240,2022,122,48.36065573770492,-35.271721294538054,-0.2891124696273611,0.9186148663924958,113.67269818136336,7
EFFICIENCY,60,LOW,240,2023,123,42.27642276422765,-115.88550699836664,-0.9421585934826556,0.5768292241270103,157.81862607150032,5
EFFICIENCY,60,LOW,240,2024,103,42.71844660194174,-187.49299242628675,-1.820320314818318,0.46572605842772075,210.97980634795934,7
EFFICIENCY,60,LOW,360,2022,122,49.18032786885246,11.280574359412412,0.09246372425747879,1.0234966607499216,120.11092502724411,5
EFFICIENCY,60,LOW,360,2023,123,38.21138211382114,-145.4092299893546,-1.18218886170207,0.5246229091273803,169.5528887162488,8
EFFICIENCY,60,LOW,360,2024,103,42.71844660194174,-156.71621489589435,-1.5215166494747026,0.5628760047734839,177.4992936905304,10
EFFICIENCY,60,LOW,720,2022,122,39.34426229508197,-264.5569085778272,-2.168499250637928,0.6494387758772037,274.65074817269124,11
EFFICIENCY,60,LOW,720,2023,123,36.58536585365854,-59.98809155709798,-0.487708061439821,0.832310163757864,121.73310885008807,6
EFFICIENCY,60,LOW,720,2024,103,48.54368932038835,-93.39646933835807,-0.9067618382364862,0.7846600511443527,174.75512916457046,7
EFFICIENCY,60,LOW,960,2022,122,40.98360655737705,-269.0457965945772,-2.2052934147096495,0.6753308547079667,270.2251520896678,8
EFFICIENCY,60,LOW,960,2023,123,41.46341463414634,-14.671082275454772,-0.119277091670364,0.9581429564272467,101.76869246068232,6
EFFICIENCY,60,LOW,960,2024,103,41.74757281553398,-65.63123779903401,-0.6371964834857671,0.8468523349233733,147.44088936582955,9
EFFICIENCY,60,MID,60,2022,121,35.53719008264463,-69.43420711281269,-0.5738364224199396,0.7151452157645087,83.05477445027584,10
EFFICIENCY,60,MID,60,2023,147,34.69387755102041,-77.35284550022467,-0.5262098333348617,0.5743249557155691,87.19971452277144,16
EFFICIENCY,60,MID,60,2024,139,37.410071942446045,-95.27721192639244,-0.685447567815773,0.5766766104229498,95.50635433792257,8
EFFICIENCY,60,MID,120,2022,121,35.53719008264463,-90.22865616638843,-0.7456913732759375,0.6757137661169671,103.95436164653647,8
EFFICIENCY,60,MID,120,2023,147,42.857142857142854,-19.452653251473155,-0.13233097449981737,0.9110908759819031,66.78736552138541,13
EFFICIENCY,60,MID,120,2024,139,45.32374100719424,-66.90986683127446,-0.48136594842643493,0.7513171881957359,81.83307288495938,9
EFFICIENCY,60,MID,240,2022,121,46.28099173553719,-164.38103100811242,-1.3585209174224167,0.6559463094531968,179.75916867750755,6
EFFICIENCY,60,MID,240,2023,147,47.61904761904761,32.37271480742749,0.2202225497103911,1.111085126374792,55.034074814729884,6
EFFICIENCY,60,MID,240,2024,139,48.92086330935252,-85.90607438854474,-0.6180293121478039,0.7712007137242766,106.87637463223129,7
EFFICIENCY,60,MID,360,2022,121,44.62809917355372,-181.7321802438766,-1.5019188449907157,0.6761282905658693,204.12395449556857,9
EFFICIENCY,60,MID,360,2023,147,46.93877551020408,25.912839821891126,0.1762778219176267,1.0750915563147743,88.20840234171544,7
EFFICIENCY,60,MID,360,2024,139,49.64028776978417,-81.25219723572846,-0.5845481815520033,0.7929566960454699,114.25959138872678,6
EFFICIENCY,60,MID,720,2022,121,42.97520661157025,-329.84763015642415,-2.726013472367142,0.613125281138243,406.74532980442416,8
EFFICIENCY,60,MID,720,2023,147,49.65986394557823,135.98085246696226,0.9250398127004236,1.3375945312216115,60.72710698573119,6
EFFICIENCY,60,MID,720,2024,138,49.275362318840585,-73.98018086249651,-0.5360882671195399,0.8656151035095545,159.25909108478288,7
EFFICIENCY,60,MID,960,2022,121,47.107438016528924,-327.2859533693733,-2.7048425898295316,0.6573249423191486,422.9835148420361,7
EFFICIENCY,60,MID,960,2023,147,48.29931972789115,57.64208628103607,0.3921230359254155,1.1309372976149246,69.2085974893352,6
EFFICIENCY,60,MID,960,2024,138,50.0,-58.02517249545335,-0.42047226445980684,0.8994595218116713,175.6416774794085,7
EFFICIENCY,60,HIGH,60,2022,122,32.78688524590164,-131.4947223556267,-1.0778255930789074,0.5595113394504112,160.51981982091425,12
EFFICIENCY,60,HIGH,60,2023,95,29.47368421052631,-85.58428116703473,-0.900887170179313,0.36883910340091,86.30243101499798,19
EFFICIENCY,60,HIGH,60,2024,124,36.29032258064516,-92.00606845992645,-0.741984423063923,0.5832903001111229,134.59133242685212,8
EFFICIENCY,60,HIGH,120,2022,122,31.147540983606557,-221.07391886088544,-1.8120813021384052,0.4841836762102116,250.2709276583577,11
EFFICIENCY,60,HIGH,120,2023,95,36.84210526315789,-49.40865673267367,-0.5200911235018281,0.634110192497521,53.417453840265296,9
EFFICIENCY,60,HIGH,120,2024,124,45.96774193548387,-47.846380517385015,-0.38585790739826625,0.8125941579597741,109.40603432494645,12
EFFICIENCY,60,HIGH,240,2022,122,34.42622950819672,-290.0891690844206,-2.3777800744624638,0.49485029226283633,310.3492410936331,13
EFFICIENCY,60,HIGH,240,2023,95,46.31578947368421,-23.24897639594133,-0.2447260673256982,0.8783595063043501,63.30690562710891,7
EFFICIENCY,60,HIGH,240,2024,124,48.38709677419355,-18.583183615264264,-0.14986438399406665,0.945525759934852,127.6743326819491,6
EFFICIENCY,60,HIGH,360,2022,122,34.42622950819672,-269.5936923710436,-2.2097843636970786,0.5939392414624984,297.2661516328486,8
EFFICIENCY,60,HIGH,360,2023,95,45.26315789473684,-60.45573195188028,-0.6363761258092662,0.7812622715062421,128.53588066456766,6
EFFICIENCY,60,HIGH,360,2024,124,50.806451612903224,116.80715053730565,0.9419931494944004,1.3238062619010018,90.35079976418467,5
EFFICIENCY,60,HIGH,720,2022,122,45.90163934426229,-187.68648359781784,-1.5384137999821135,0.7713801804478946,226.9307990465701,7
EFFICIENCY,60,HIGH,720,2023,95,44.21052631578947,37.02653450194524,0.38975299475731834,1.1178200060630195,98.88047734276012,7
EFFICIENCY,60,HIGH,720,2024,124,54.03225806451613,184.27777382646087,1.4861110792456522,1.3856381963030189,132.803592734833,5
EFFICIENCY,60,HIGH,960,2022,122,56.557377049180324,-93.01999883010372,-0.7624590068041288,0.8885369445038342,199.20712639040835,5
EFFICIENCY,60,HIGH,960,2023,95,44.21052631578947,48.5767223211073,0.5113339191695505,1.1461924304820033,117.41459498514631,7
EFFICIENCY,60,HIGH,960,2024,124,54.83870967741935,243.61097180064854,1.9646046112955529,1.4982380853316584,120.1839437179947,5
EFFICIENCY,120,LOW,60,2022,122,36.0655737704918,-56.26868401980809,-0.4612187214738368,0.7486416118458991,79.07630357101621,10
EFFICIENCY,120,LOW,60,2023,126,30.952380952380953,-64.49485727593982,-0.511863946634443,0.5153691672569753,68.8924432560659,16
EFFICIENCY,120,LOW,60,2024,116,34.48275862068966,-89.80562606131076,-0.7741864315630238,0.5342130951526168,94.86859952674378,9
EFFICIENCY,120,LOW,120,2022,122,36.885245901639344,-115.37010963609977,-0.9456566363614736,0.6289801852813733,139.70704102873088,10
EFFICIENCY,120,LOW,120,2023,126,38.095238095238095,-77.75488426827988,-0.6171022560974594,0.6249092913091777,103.81108923883647,8
EFFICIENCY,120,LOW,120,2024,116,40.51724137931034,-65.26533711487416,-0.5626322165075358,0.697123698348213,85.07484704635297,8
EFFICIENCY,120,LOW,240,2022,122,46.72131147540984,-85.87258587560206,-0.7038736547180496,0.812099341625016,108.80152985607366,6
EFFICIENCY,120,LOW,240,2023,126,43.65079365079365,-73.38625390730049,-0.5824305865658769,0.7503260595004699,165.06012091716997,6
EFFICIENCY,120,LOW,240,2024,116,43.103448275862064,-182.94121641565928,-1.5770794518591318,0.5362528089497549,217.0021566345265,8
EFFICIENCY,120,LOW,360,2022,122,41.80327868852459,-123.99107854013224,-1.0163203159027232,0.7699770380149342,180.41183526277354,5
EFFICIENCY,120,LOW,360,2023,126,41.269841269841265,-93.72617004947465,-0.743858492456148,0.7363357191034479,178.77407754480632,9
EFFICIENCY,120,LOW,360,2024,116,40.51724137931034,-170.3849981475304,-1.4688361909269863,0.5860330486666665,187.49852541682498,9
EFFICIENCY,120,LOW,720,2022,122,40.98360655737705,-322.742094535516,-2.6454270043894756,0.5945647905893365,344.9879777366826,6
EFFICIENCY,120,LOW,720,2023,126,39.682539682539684,-63.303186455259315,-0.5024062417084073,0.8517141731394935,160.5028779333951,6
EFFICIENCY,120,LOW,720,2024,116,49.137931034482754,-94.2962942687408,-0.8128990885236276,0.8205539311992338,205.9706436067784,7
EFFICIENCY,120,LOW,960,2022,122,43.44262295081967,-293.4299199465547,-2.4051632782504484,0.6581225237395327,305.0128554282496,6
EFFICIENCY,120,LOW,960,2023,126,37.301587301587304,-74.03873285937959,-0.5876089909474571,0.8340875773115543,176.58207413230951,7
EFFICIENCY,120,LOW,960,2024,116,48.275862068965516,-14.779905015891504,-0.12741297427492676,0.9725239699536485,167.27197904287505,6
EFFICIENCY,120,MID,60,2022,121,35.53719008264463,-137.57033984827052,-1.1369449574237234,0.5166905927551,159.08217679236532,5
EFFICIENCY,120,MID,60,2023,127,26.77165354330709,-108.98620077982629,-0.8581590612584747,0.36292080906901003,110.94490125112861,15
EFFICIENCY,120,MID,60,2024,126,37.301587301587304,-83.96623638258207,-0.666398701449064,0.5767902787058514,94.0785221362322,7
EFFICIENCY,120,MID,120,2022,121,33.057851239669425,-208.95256824496354,-1.7268807292972195,0.3968887819446409,234.4013610746801,11
EFFICIENCY,120,MID,120,2023,127,37.00787401574803,-84.68528195736941,-0.6668132437588142,0.5712439699992999,95.65439359464314,9
EFFICIENCY,120,MID,120,2024,126,47.61904761904761,-72.6007329413798,-0.576196293185554,0.7019167967153054,86.87779958707296,8
EFFICIENCY,120,MID,240,2022,121,41.32231404958678,-189.23010983823067,-1.5638852052746337,0.5958427639184549,228.07725382371189,11
EFFICIENCY,120,MID,240,2023,127,45.66929133858268,-33.648355606181866,-0.26494768193843987,0.8688672503390147,64.94185329965688,8
EFFICIENCY,120,MID,240,2024,126,43.65079365079365,-98.1026644176786,-0.7785925747434809,0.7250999750958057,103.8211323696517,5
EFFICIENCY,120,MID,360,2022,121,44.62809917355372,-86.47511356426287,-0.7146703600352303,0.8287346209513177,137.95044077758595,7
EFFICIENCY,120,MID,360,2023,127,44.881889763779526,-23.094970226920243,-0.18185015926708853,0.9213160613353095,114.7058879242367,8
EFFICIENCY,120,MID,360,2024,126,47.61904761904761,13.575302725630257,0.10774049782246235,1.0385306993827008,60.4349754069158,4
EFFICIENCY,120,MID,720,2022,121,41.32231404958678,-73.71624760762606,-0.6092251868398848,0.8900606598115768,143.0632763400804,6
EFFICIENCY,120,MID,720,2023,127,45.66929133858268,84.80378704268496,0.6677463546668106,1.2347173063470473,74.05872751687139,6
EFFICIENCY,120,MID,720,2024,125,48.0,92.49222512488616,0.7399378009990893,1.233532795562918,58.59485345341031,6
EFFICIENCY,120,MID,960,2022,121,47.107438016528924,-80.30701413008848,-0.6636943316536238,0.8915642842176796,138.01488647325982,6
EFFICIENCY,120,MID,960,2023,127,48.031496062992126,94.38045601684624,0.7431531969830413,1.251691777653145,74.94936296658257,8
EFFICIENCY,120,MID,960,2024,125,48.8,110.87036101368813,0.886962888109505,1.2634717915544258,59.767755767571316,8
EFFICIENCY,120,HIGH,60,2022,122,41.80327868852459,-84.70244401028474,-0.6942823279531536,0.6960963758773949,112.74917118412418,6
EFFICIENCY,120,HIGH,60,2023,112,33.92857142857143,-97.37230275683848,-0.869395560328915,0.4384553382045002,97.37230275683858,9
EFFICIENCY,120,HIGH,60,2024,124,37.903225806451616,-83.47664579314215,-0.6731987563963077,0.6239769174023745,107.78381758481125,12
EFFICIENCY,120,HIGH,120,2022,122,39.34426229508197,-134.7240296944791,-1.1042953253645829,0.661865891020878,166.68493684178316,6
EFFICIENCY,120,HIGH,120,2023,112,41.964285714285715,-28.42461574827479,-0.25379121203816773,0.8360000218287524,50.033170824147476,7
EFFICIENCY,120,HIGH,120,2024,124,45.96774193548387,-62.24185550368347,-0.5019504476103506,0.7637499494227834,103.86260256661586,7
EFFICIENCY,120,HIGH,240,2022,122,40.98360655737705,-214.63922567323831,-1.7593379153544124,0.616862084604144,249.45211040933302,10
EFFICIENCY,120,HIGH,240,2023,112,47.32142857142857,0.27284092660185166,0.002436079701802247,1.0013252707732478,57.18576936812015,7
EFFICIENCY,120,HIGH,240,2024,124,54.03225806451613,-10.93836959675789,-0.08821265803837007,0.9654047023869662,118.31724060774327,7
EFFICIENCY,120,HIGH,360,2022,122,41.80327868852459,-229.57910615111257,-1.8817959520582996,0.6527760282651219,277.8148919675628,6
EFFICIENCY,120,HIGH,360,2023,112,44.642857142857146,-63.130981842948806,-0.5636694807406143,0.7732026858632338,112.60591624502116,10
EFFICIENCY,120,HIGH,360,2024,124,55.64516129032258,35.64843382758294,0.28748736957728177,1.1025046982114757,84.16333891087801,5
EFFICIENCY,120,HIGH,720,2022,122,45.90163934426229,-385.63268018892717,-3.16092360810596,0.5989929880109143,425.4444955931405,6
EFFICIENCY,120,HIGH,720,2023,112,46.42857142857143,91.51869482438389,0.8171312037891418,1.319339106683165,93.59970907851148,6
EFFICIENCY,120,HIGH,720,2024,124,54.83870967741935,18.705192769460893,0.15084832878597496,1.0346049363240826,179.3984725329629,4
EFFICIENCY,120,HIGH,960,2022,122,54.09836065573771,-315.614814717411,-2.5870066780115653,0.6903974717989969,447.03754454775884,7
EFFICIENCY,120,HIGH,960,2023,112,50.0,71.20600316922199,0.635767885439482,1.2359578032951766,83.74646048623858,6
EFFICIENCY,120,HIGH,960,2024,124,50.806451612903224,23.864105508364638,0.19245246377713418,1.0445308354251972,191.87957717156667,4
EFFICIENCY,240,LOW,60,2022,122,31.147540983606557,-153.5336562957216,-1.2584725925878821,0.4722040076507405,153.5336562957216,10
EFFICIENCY,240,LOW,60,2023,132,27.27272727272727,-120.51370205852781,-0.9129825913524834,0.3026195860534479,120.51370205852781,10
EFFICIENCY,240,LOW,60,2024,107,28.971962616822427,-95.4825525799796,-0.8923603044857906,0.46846445290697386,97.69538573163204,10
EFFICIENCY,240,LOW,120,2022,122,31.147540983606557,-227.1340701088103,-1.8617546730230352,0.37893080320226197,240.90408070818125,13
EFFICIENCY,240,LOW,120,2023,132,36.36363636363637,-108.80428079416663,-0.8242748545012624,0.4723435980067881,120.47523799335457,7
EFFICIENCY,240,LOW,120,2024,107,38.31775700934579,-93.85349192275667,-0.8771354385304362,0.5430831450629725,110.03070904903349,11
EFFICIENCY,240,LOW,240,2022,122,31.967213114754102,-381.990383182793,-3.131068714613057,0.372466906258011,387.38814111031274,13
EFFICIENCY,240,LOW,240,2023,132,40.909090909090914,-47.65670825383839,-0.3610356685896848,0.8389905465281854,114.07590163984145,12
EFFICIENCY,240,LOW,240,2024,107,45.794392523364486,-134.85080051000273,-1.2602878552336703,0.570222159142009,142.79624285630362,12
EFFICIENCY,240,LOW,360,2022,122,34.42622950819672,-351.84439658544574,-2.883970463815129,0.4747026952307976,351.8443965854457,7
EFFICIENCY,240,LOW,360,2023,132,43.18181818181818,-48.20434185670861,-0.3651844080053683,0.8607045884246565,121.76861882628722,7
EFFICIENCY,240,LOW,360,2024,107,45.794392523364486,-77.99973651970917,-0.7289695001841979,0.7494164711689307,83.86539484481303,11
EFFICIENCY,240,LOW,720,2022,122,35.24590163934426,-484.94613205249686,-3.9749682955122694,0.4748571297751916,484.94613205249686,7
EFFICIENCY,240,LOW,720,2023,132,40.15151515151515,9.991733935101882,0.07569495405380214,1.0223926968379646,54.07443102985103,8
EFFICIENCY,240,LOW,720,2024,107,48.598130841121495,-6.615795915286496,-0.06182986836716351,0.9838020428173475,113.70416504613638,8
EFFICIENCY,240,LOW,960,2022,122,36.885245901639344,-525.0627556569236,-4.303793079155112,0.5001622416644379,527.084513188028,9
EFFICIENCY,240,LOW,960,2023,132,42.42424242424242,-9.977714360478053,-0.07558874515513676,0.9788052531659786,76.68089957111833,7
EFFICIENCY,240,LOW,960,2024,107,46.728971962616825,-47.732304522696076,-0.4460963039504306,0.9028415150625385,133.18610381196544,8
EFFICIENCY,240,MID,60,2022,121,38.84297520661157,-84.57270352227054,-0.6989479629939714,0.6673271598963553,131.51013735912687,7
EFFICIENCY,240,MID,60,2023,124,31.451612903225808,-89.38087627851552,-0.7208135183751251,0.4208963447787019,96.56410799139975,9
EFFICIENCY,240,MID,60,2024,135,42.22222222222222,-58.88598319219157,-0.4361924680903079,0.7206894981883047,70.29952380625355,7
EFFICIENCY,240,MID,120,2022,121,38.01652892561984,-117.01641192619726,-0.9670777845140269,0.6433022330644858,146.03387674442155,8
EFFICIENCY,240,MID,120,2023,124,43.54838709677419,-15.495022608688807,-0.12495985974749038,0.9082158137389102,53.21707482786847,6
EFFICIENCY,240,MID,120,2024,135,47.40740740740741,-18.10529298897056,-0.13411328139978193,0.9266357917036693,39.24642030898838,5
EFFICIENCY,240,MID,240,2022,121,47.107438016528924,0.4828097090243073,0.003990162884498408,1.0013030123445597,83.98714358791416,4
EFFICIENCY,240,MID,240,2023,124,49.193548387096776,-8.12870642584304,-0.06555408407937936,0.9596655219124961,60.284171365440514,6
EFFICIENCY,240,MID,240,2024,135,48.888888888888886,-38.95585579696029,-0.2885618947922985,0.8962168452236978,102.04928482313363,6
EFFICIENCY,240,MID,360,2022,121,48.760330578512395,-60.23059176186365,-0.49777348563523677,0.8899008024439194,202.27393275628827,7
EFFICIENCY,240,MID,360,2023,124,41.935483870967744,-45.838729062613254,-0.3696671698597843,0.8285139090463961,90.69686925912336,8
EFFICIENCY,240,MID,360,2024,135,48.148148148148145,21.47563813725506,0.15907880101670416,1.0524551965369742,95.06947306965799,5
EFFICIENCY,240,MID,720,2022,121,39.66942148760331,-407.8567361331337,-3.3707168275465595,0.5376747311556224,441.9901451923429,11
EFFICIENCY,240,MID,720,2023,124,42.74193548387097,80.05244124980355,0.645584203627448,1.2745775313968173,88.42063100515745,7
EFFICIENCY,240,MID,720,2024,134,53.73134328358209,184.7445981849177,1.378691031230729,1.4190383042951222,66.51352428791182,4
EFFICIENCY,240,MID,960,2022,121,44.62809917355372,-338.9155925565246,-2.800955310384501,0.6311774294853073,384.9527720553387,11
EFFICIENCY,240,MID,960,2023,124,42.74193548387097,91.45293245798783,0.7375236488547405,1.2924563897380268,108.41335112120674,7
EFFICIENCY,240,MID,960,2024,134,52.98507462686567,292.84490170999084,2.185409714253663,1.7516652895131146,49.90444803449199,5
EFFICIENCY,240,HIGH,60,2022,122,43.44262295081967,-40.43510806037118,-0.33143531197025555,0.8329803492872794,91.61775452067164,9
EFFICIENCY,240,HIGH,60,2023,109,33.02752293577982,-60.958782475561264,-0.5592548850968924,0.5946896350604953,60.958782475561264,17
EFFICIENCY,240,HIGH,60,2024,124,37.096774193548384,-102.87997246486388,-0.8296771972972894,0.5381259601582942,128.4426827376957,13
EFFICIENCY,240,HIGH,120,2022,122,40.16393442622951,-114.89622554053483,-0.9417723404961871,0.6826738532730556,134.07313202408434,5
EFFICIENCY,240,HIGH,120,2023,109,36.69724770642202,-66.56547857106865,-0.6106924639547583,0.6722654422168318,84.92820558722097,9
EFFICIENCY,240,HIGH,120,2024,124,47.58064516129033,-88.14914064821019,-0.7108801665178242,0.673894615062427,136.98900810055633,8
EFFICIENCY,240,HIGH,240,2022,122,50.0,-108.2343479133024,-0.8871667861746099,0.7861753331586777,220.08277934447017,9
EFFICIENCY,240,HIGH,240,2023,109,46.788990825688074,-50.97635390719904,-0.4676729716256793,0.8030905050957913,101.44887992762968,7
EFFICIENCY,240,HIGH,240,2024,124,45.96774193548387,-118.1755941231327,-0.9530289848639734,0.6877011871621068,169.18266763252674,8
EFFICIENCY,240,HIGH,360,2022,122,45.08196721311475,-27.970309908198335,-0.2292648353131011,0.9427170281733939,237.4836596213622,5
EFFICIENCY,240,HIGH,360,2023,109,45.87155963302752,-85.9090512000219,-0.7881564330277239,0.7263942215960082,141.37676545064127,5
EFFICIENCY,240,HIGH,360,2024,124,50.0,-64.63716321186313,-0.5212674452569607,0.8346906245954355,141.85193227077465,4
EFFICIENCY,240,HIGH,720,2022,122,53.278688524590166,110.71184585356157,0.9074741463406686,1.1778287881485032,266.512845192747,6
EFFICIENCY,240,HIGH,720,2023,109,49.54128440366973,22.975120226904103,0.2107809195128817,1.068168009631823,94.61420031325032,4
EFFICIENCY,240,HIGH,720,2024,124,49.193548387096776,-161.22767864402488,-1.3002232148711683,0.7368853807237673,280.88647384279744,4
EFFICIENCY,240,HIGH,960,2022,122,63.114754098360656,174.62659941939393,1.4313655690114255,1.2691009346167743,254.60146341299762,6
EFFICIENCY,240,HIGH,960,2023,109,50.45871559633027,10.072508229178815,0.0924083323777873,1.0296650989741292,104.55434415989228,7
EFFICIENCY,240,HIGH,960,2024,124,47.58064516129033,-125.15803568113355,-1.0093389974284963,0.7960759697790541,259.733004471449,7
EFFICIENCY,360,LOW,60,2022,122,28.688524590163933,-143.60214050122832,-1.1770667254199043,0.44882594667678966,173.00493506034627,9
EFFICIENCY,360,LOW,60,2023,123,26.01626016260163,-115.32681037204846,-0.9376163444881989,0.31494410800857314,115.32681037204846,11
EFFICIENCY,360,LOW,60,2024,89,39.325842696629216,-44.37331052955391,-0.4985765228039765,0.6690317347286441,48.81913689573234,6
EFFICIENCY,360,LOW,120,2022,122,29.508196721311474,-154.1612042827405,-1.2636164285470532,0.5420506172546062,179.11998554664837,7
EFFICIENCY,360,LOW,120,2023,123,35.77235772357724,-75.76295503864633,-0.6159589840540352,0.5988315599151681,81.4762649805722,9
EFFICIENCY,360,LOW,120,2024,89,48.31460674157304,-14.02523310238059,-0.15758688879079313,0.9092540830108234,58.48757272101015,7
EFFICIENCY,360,LOW,240,2022,122,35.24590163934426,-288.6018984494869,-2.365589331553171,0.44374908469888613,310.09184530726543,9
EFFICIENCY,360,LOW,240,2023,123,43.90243902439025,-67.47560208419318,-0.5485821307657982,0.7576804873439037,121.87599955403977,9
EFFICIENCY,360,LOW,240,2024,89,49.43820224719101,-55.302324780951466,-0.6213744357410277,0.7592592152516673,73.49246178030924,6
EFFICIENCY,360,LOW,360,2022,122,41.80327868852459,-313.598172710839,-2.5704768254986803,0.4958890335459389,335.55744306159806,8
