i,entry_t,coarse,thu_sign,l4_sign,thu_day_ret,sun12_to16_ret,sell_pnl,buy_pnl,final_decision
85,2025-07-20 09:00:00+00:00,F-|S+|U+,-,+,-0.005867505241090143,0.0018546818207259008,-0.7827293704565691,-7.800225586694708,SELL
86,2025-07-27 09:00:00+00:00,F-|S+|U-,+,-,0.0070263581912992645,-0.0023426415758388552,-7.750000000000006,5.650786954198989,BUY
87,2025-08-03 09:00:00+00:00,F-|S-|U+,+,+,0.006754632658436455,0.0019096453843183703,-5.651404335938886,4.151404335938886,SELL
88,2025-08-10 09:00:00+00:00,F-|S+|U+,+,-,0.00965083392345889,-0.0016258597809900577,-7.699582515274662,11.699582515274612,BUY
89,2025-08-17 09:00:00+00:00,F-|S+|U+,-,+,-0.029688683907099334,0.0025435612399224983,11.764113368640444,-7.764113368640439,SELL
90,2025-08-24 09:00:00+00:00,F+|S-|U-,-,-,-0.012710330306896833,-0.002853916970644521,11.75000000000001,-7.750000000000006,SELL
91,2025-08-31 09:00:00+00:00,F-|S+|U+,+,+,0.001973907301315414,0.001747644219719735,5.58112120963509,-7.773138194889929,WAIT
92,2025-09-07 09:00:00+00:00,F+|S-|U+,-,+,-0.021689473213487243,0.004599396459288085,-1.5126593889812927,0.012659388981292631,BUY
93,2025-09-14 09:00:00+00:00,F+|S-|U+,+,+,0.006194828000094965,0.0016785774790566421,1.703676977546282,-3.203676977546282,WAIT
94,2025-09-21 09:00:00+00:00,F-|S-|U-,+,+,0.016576048168381874,0.0012396039157969163,5.571948990899242,-7.071948990899242,SELL
95,2025-09-28 09:00:00+00:00,F-|S-|U+,-,+,-0.024289845331484705,0.0012192511803779116,-7.723568284447585,11.723568284447534,SELL
96,2025-10-05 09:00:00+00:00,F+|S-|U+,+,-,0.018844893730938228,-0.004686520063115429,1.3133162360231827,-7.750000000000006,WAIT
97,2025-10-12 09:00:00+00:00,F-|S-|U-,-,-,-0.026404899516178415,-0.0021706741916704964,-7.750000000000006,11.805494852980791,SELL
98,2025-10-19 09:00:00+00:00,F-|S+|U-,-,-,-0.013645800020597454,-0.005499599961117818,-7.750000000000006,11.749999999999956,BUY
99,2025-10-26 09:00:00+00:00,F+|S+|U+,+,+,0.018676729150451044,0.003032904046026852,-7.750000000000006,11.714883079087858,SELL
100,2025-11-02 09:00:00+00:00,F+|S+|U+,-,+,-0.02665226003961818,0.001635257193685291,7.46590396072586,-7.780404478298506,SELL
101,2025-11-09 09:00:00+00:00,F+|S+|U+,-,+,-0.02921484619457948,0.002601456815816805,-7.750000000000006,11.749999999999956,SELL
102,2025-11-16 09:00:00+00:00,F-|S-|U-,-,+,-0.008017310842651115,0.0031582464163038004,11.784729702394339,-7.74999999999995,SELL
103,2025-11-23 09:00:00+00:00,F-|S-|U+,-,-,-0.022341737218349644,-0.004616222327810782,-7.750000000000006,7.284843205574905,SELL
104,2025-11-30 09:00:00+00:00,F-|S+|U+,+,+,0.041367572389264584,0.0035712633881082034,11.767804910454666,-7.767804910454663,WAIT
105,2025-12-07 09:00:00+00:00,F-|S+|U-,+,-,0.0019259882618825053,-0.0025230403418283753,-7.723871222389762,-7.750000000000062,BUY
106,2025-12-14 09:00:00+00:00,F+|S+|U+,-,-,-0.026295308526192773,-0.0009638495418665682,11.749999999999956,-7.750000000000006,SELL
107,2025-12-21 09:00:00+00:00,F-|S+|U+,+,+,0.011938362167123184,0.005368234048643616,-0.18909471818690507,-1.3109052818130948,WAIT
108,2025-12-28 09:00:00+00:00,F-|S+|U+,+,+,0.009070424730603488,0.00099334085276781,-7.702665713065013,6.938697276985227,WAIT
109,2026-01-04 09:00:00+00:00,F+|S-|U+,+,-,0.0037557388854210227,-0.00032072683487494036,-7.705451499435543,8.319534391764826,WAIT
110,2026-01-11 09:00:00+00:00,F+|S-|U+,-,+,-0.0037487709621516485,6.611570247927467e-05,-7.741657827314814,7.025724758500637,BUY
111,2026-01-18 09:00:00+00:00,F-|S+|U-,-,+,-0.005630850685266808,0.000974148251477569,11.782826582065171,-7.782826582065167,BUY
112,2026-01-25 09:00:00+00:00,F+|S-|U-,+,-,0.016497967732688412,-0.00812116335159252,11.75000000000001,-7.750000000000006,SELL
113,2026-02-01 09:00:00+00:00,F-|S-|U-,-,-,-0.048650054471094606,-0.00464667885343073,11.75849958531986,-7.74999999999995,SELL
114,2026-02-08 09:00:00+00:00,F+|S-|U+,-,+,-0.07263232399254993,0.01906255681539437,-7.774501854883021,-0.9478009186626091,BUY
115,2026-02-15 09:00:00+00:00,F+|S+|U+,-,+,-0.002761786450127257,0.003536354177060108,11.738370127654115,-7.750000000000062,SELL
116,2026-02-22 09:00:00+00:00,F+|S+|U-,-,-,-0.012476007677543088,-0.0006019113998192438,11.774768737124381,-7.7747687371244325,WAIT
117,2026-03-01 09:00:00+00:00,F-|S-|U+,-,-,-0.023920914169837437,-0.01155794571628066,1.4503456827234258,-7.750000000000062,SELL
118,2026-03-08 09:00:00+00:00,F-|S-|U-,-,+,-0.02694248592322357,0.01333579569597032,11.750000000000068,-7.74999999999995,SELL
119,2026-03-15 09:00:00+00:00,F+|S-|U+,-,+,-0.002985586676287677,0.0017960397672556194,-7.7367477555183255,4.847994292004728,BUY
120,2026-03-22 09:00:00+00:00,F+|S+|U-,-,-,-0.026135686180994377,-0.008031636018432153,2.6881412093312425,-7.74999999999995,WAIT
121,2026-03-29 09:00:00+00:00,F-|S+|U-,-,-,-0.033457707953429616,-0.0001859017509245886,11.763346966107068,-7.763346966107064,BUY
122,2026-04-05 09:00:00+00:00,F-|S+|U-,-,-,-0.025166797274251196,-0.0025899782602860633,-7.750000000000006,11.749999999999956,BUY
123,2026-04-12 09:00:00+00:00,F+|S+|U-,+,+,0.006806789741325314,0.002290395877287521,3.057405758606992,-7.750000000000006,BUY
124,2026-04-19 09:00:00+00:00,F+|S-|U-,+,-,0.003250320701917886,-0.005338273583545883,4.914683042431509,-7.74999999999995,SELL
125,2026-04-26 09:00:00+00:00,F-|S-|U+,-,+,-0.008336181518097341,0.0033707720611884096,-7.750000000000006,6.262518416035007,SELL
126,2026-05-03 09:00:00+00:00,F+|S+|U-,+,+,0.005877951347877497,0.002703107421642592,-7.72490140652384,11.72490140652379,BUY
127,2026-05-10 09:00:00+00:00,F+|S+|U+,-,+,-0.02221260602167563,0.0009824351010558896,-7.720971546874832,1.2924279293068703,SELL
128,2026-05-17 09:00:00+00:00,F-|S-|U-,+,-,0.035029942013039106,-0.000853843061852988,7.201882558388357,-7.750000000000006,SELL
129,2026-05-24 09:00:00+00:00,F-|S-|U+,-,+,-0.0017373643290513607,0.000686662844634256,-2.4336894776350717,0.9336894776350719,SELL
130,2026-05-31 09:00:00+00:00,F+|S-|U+,-,-,-0.024695146657739198,-0.003114197584979661,0.24508343547982658,-1.7450834354798266,WAIT
131,2026-06-07 09:00:00+00:00,F-|S-|U+,-,+,-0.03797847886197814,0.015664280944998055,11.763546042166096,-7.74999999999995,SELL
132,2026-06-14 09:00:00+00:00,F+|S+|U+,+,+,0.005661272298997488,0.001914463452566073,-7.766216568901534,7.075527204372384,SELL
133,2026-06-21 09:00:00+00:00,F+|S+|U-,-,-,-0.04808619817498794,-0.004121227590435872,-2.5609003330160975,1.0609003330160975,WAIT
134,2026-06-28 09:00:00+00:00,F+|S+|U-,-,+,-0.008764684441263881,0.003859712750860611,4.313393622151766,-7.771970091199723,WAIT
135,2026-07-05 09:00:00+00:00,F+|S+|U-,+,+,0.029113831073005025,0.0016882395006634354,-7.707084206355522,3.3951347458397816,BUY
136,2026-07-12 09:00:00+00:00,F+|S+|U-,+,-,0.009411078754767432,-0.00035482998641644947,4.039801373061775,-5.539801373061775,WAIT
137,2026-07-19 09:00:00+00:00,F-|S+|U+,-,-,-0.009849514898716327,-0.00021795517852229995,-1.667901427992697,0.16790142799269697,WAIT
138,2026-07-26 09:00:00+00:00,F-|S+|U+,-,-,-0.022179858821112397,-0.0006667379921262429,-7.720777018114824,4.617984155430547,WAIT
