zone,entry_frac,distance,distance_r,partition,date_utc,signal_ts,fill_bar_start,entry_px,H,L,range,stop_px,E20_DOWN,session_end,activated,activation_bar_start,ratchets,final_ceiling,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win
F15,0.15,D50,0.5,development,2024-03-18,2024-03-18 13:50:00+00:00,2024-03-18 14:15:00+00:00,67550.80500000001,68685.3,67350.6,1334.699999999997,68218.155,67083.66,2024-03-18 20:00:00+00:00,True,2024-03-18 14:30:00+00:00,0,67083.66,2024-03-18 14:35:00+00:00,2024-03-18 14:35:00+00:00,67083.66,PROFIT_CEILING_HIT,3.0577308146069297,True
F10,0.1,D30,0.3,development,2024-06-11,2024-06-11 13:50:00+00:00,2024-06-11 15:00:00+00:00,66789.63,67690.8,66689.5,1001.3000000000029,67090.02,66489.24,2024-06-11 20:00:00+00:00,True,2024-06-11 15:40:00+00:00,0,66489.24,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66489.24,PROFIT_CEILING_HIT,1.8487772428144704,True
F10,0.1,D40,0.4,development,2024-06-11,2024-06-11 13:50:00+00:00,2024-06-11 15:00:00+00:00,66789.63,67690.8,66689.5,1001.3000000000029,67190.15000000001,66489.24,2024-06-11 20:00:00+00:00,True,2024-06-11 15:40:00+00:00,0,66489.24,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66489.24,PROFIT_CEILING_HIT,1.8487772428144704,True
F10,0.1,D50,0.5,development,2024-06-11,2024-06-11 13:50:00+00:00,2024-06-11 15:00:00+00:00,66789.63,67690.8,66689.5,1001.3000000000029,67290.28,66489.24,2024-06-11 20:00:00+00:00,True,2024-06-11 15:40:00+00:00,0,66489.24,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66489.24,PROFIT_CEILING_HIT,1.8487772428144704,True
F15,0.15,D30,0.3,development,2024-06-11,2024-06-11 13:50:00+00:00,2024-06-11 15:00:00+00:00,66839.695,67690.8,66689.5,1001.3000000000029,67140.085,66489.24,2024-06-11 20:00:00+00:00,True,2024-06-11 15:40:00+00:00,0,66489.24,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66489.24,PROFIT_CEILING_HIT,2.2216083122462265,True
F15,0.15,D40,0.4,development,2024-06-11,2024-06-11 13:50:00+00:00,2024-06-11 15:00:00+00:00,66839.695,67690.8,66689.5,1001.3000000000029,67240.21500000001,66489.24,2024-06-11 20:00:00+00:00,True,2024-06-11 15:40:00+00:00,0,66489.24,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66489.24,PROFIT_CEILING_HIT,2.2216083122462265,True
F15,0.15,D50,0.5,development,2024-06-11,2024-06-11 13:50:00+00:00,2024-06-11 15:00:00+00:00,66839.695,67690.8,66689.5,1001.3000000000029,67340.345,66489.24,2024-06-11 20:00:00+00:00,True,2024-06-11 15:40:00+00:00,0,66489.24,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66489.24,PROFIT_CEILING_HIT,2.2216083122462265,True
F05,0.05,D30,0.3,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,56854.965,58484.5,56769.2,1715.300000000003,57369.555,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 14:35:00+00:00,2024-07-04 14:35:00+00:00,57369.555,PRE_ACT_HARD_STOP_TOUCH,-4.925462288122118,False
F05,0.05,D40,0.4,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,56854.965,58484.5,56769.2,1715.300000000003,57541.085,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:05:00+00:00,2024-07-04 15:05:00+00:00,57541.085,PRE_ACT_HARD_STOP_TOUCH,-6.433949717496157,False
F05,0.05,D50,0.5,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,56854.965,58484.5,56769.2,1715.300000000003,57712.615,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:40:00+00:00,2024-07-04 15:40:00+00:00,57712.615,PRE_ACT_HARD_STOP_TOUCH,-7.942437146870085,False
F10,0.1,D30,0.3,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,56940.729999999996,58484.5,56769.2,1715.300000000003,57455.32,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 14:45:00+00:00,2024-07-04 14:45:00+00:00,57455.32,PRE_ACT_HARD_STOP_TOUCH,-4.918645967482416,False
F10,0.1,D40,0.4,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,56940.729999999996,58484.5,56769.2,1715.300000000003,57626.85,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:05:00+00:00,2024-07-04 15:05:00+00:00,57626.85,PRE_ACT_HARD_STOP_TOUCH,-6.42486128997648,False
F10,0.1,D50,0.5,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,56940.729999999996,58484.5,56769.2,1715.300000000003,57798.38,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:40:00+00:00,2024-07-04 15:40:00+00:00,57798.38,PRE_ACT_HARD_STOP_TOUCH,-7.9310766124705445,False
F15,0.15,D30,0.3,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,57026.494999999995,58484.5,56769.2,1715.300000000003,57541.085,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:05:00+00:00,2024-07-04 15:05:00+00:00,57541.085,PRE_ACT_HARD_STOP_TOUCH,-4.911850149654162,False
F15,0.15,D40,0.4,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,57026.494999999995,58484.5,56769.2,1715.300000000003,57712.615,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:40:00+00:00,2024-07-04 15:40:00+00:00,57712.615,PRE_ACT_HARD_STOP_TOUCH,-6.415800199538846,False
F15,0.15,D50,0.5,development,2024-07-04,2024-07-04 13:35:00+00:00,2024-07-04 14:25:00+00:00,57026.494999999995,58484.5,56769.2,1715.300000000003,57884.145,56426.14,2024-07-04 20:00:00+00:00,False,,0,,2024-07-04 15:45:00+00:00,2024-07-04 15:45:00+00:00,57884.145,PRE_ACT_HARD_STOP_TOUCH,-7.9197502494235295,False
F05,0.05,D30,0.3,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:30:00+00:00,57044.995,57899.9,57000.0,899.9000000000015,57314.965000000004,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 15:50:00+00:00,2024-07-09 15:50:00+00:00,57314.965000000004,PRE_ACT_HARD_STOP_TOUCH,-2.766289978638747,False
F05,0.05,D40,0.4,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:30:00+00:00,57044.995,57899.9,57000.0,899.9000000000015,57404.955,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 15:50:00+00:00,2024-07-09 15:50:00+00:00,57404.955,PRE_ACT_HARD_STOP_TOUCH,-3.5550533048516626,False
F05,0.05,D50,0.5,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:30:00+00:00,57044.995,57899.9,57000.0,899.9000000000015,57494.94500000001,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 16:00:00+00:00,2024-07-09 16:00:00+00:00,57494.94500000001,PRE_ACT_HARD_STOP_TOUCH,-4.34381663106469,False
F10,0.1,D30,0.3,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:30:00+00:00,57089.99,57899.9,57000.0,899.9000000000015,57359.96,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 15:50:00+00:00,2024-07-09 15:50:00+00:00,57359.96,PRE_ACT_HARD_STOP_TOUCH,-2.7644250069058125,False
F10,0.1,D40,0.4,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:30:00+00:00,57089.99,57899.9,57000.0,899.9000000000015,57449.95,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 15:55:00+00:00,2024-07-09 15:55:00+00:00,57449.95,PRE_ACT_HARD_STOP_TOUCH,-3.5525666758743797,False
F10,0.1,D50,0.5,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:30:00+00:00,57089.99,57899.9,57000.0,899.9000000000015,57539.94,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 16:00:00+00:00,2024-07-09 16:00:00+00:00,57539.94,PRE_ACT_HARD_STOP_TOUCH,-4.340708344842947,False
F15,0.15,D30,0.3,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:25:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,57404.955,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 15:50:00+00:00,2024-07-09 15:50:00+00:00,57404.955,PRE_ACT_HARD_STOP_TOUCH,-2.7625629725815277,False
F15,0.15,D40,0.4,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:25:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,57494.945,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 16:00:00+00:00,2024-07-09 16:00:00+00:00,57494.945,PRE_ACT_HARD_STOP_TOUCH,-3.550083963441963,False
F15,0.15,D50,0.5,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 15:25:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,57584.935,56820.02,2024-07-09 20:00:00+00:00,False,,0,,2024-07-09 16:05:00+00:00,2024-07-09 16:05:00+00:00,57584.935,PRE_ACT_HARD_STOP_TOUCH,-4.33760495430251,False
F10,0.1,D30,0.3,development,2024-07-30,2024-07-30 14:05:00+00:00,2024-07-30 14:20:00+00:00,66275.66,66956.6,66200.0,756.6000000000058,66502.64,66048.68,2024-07-30 20:00:00+00:00,True,2024-07-30 14:35:00+00:00,0,66048.68,2024-07-30 14:40:00+00:00,2024-07-30 14:40:00+00:00,66122.5,PROFIT_CEILING_GAP_OPEN,0.7554769880828264,True
F10,0.1,D40,0.4,development,2024-07-30,2024-07-30 14:05:00+00:00,2024-07-30 14:20:00+00:00,66275.66,66956.6,66200.0,756.6000000000058,66578.3,66048.68,2024-07-30 20:00:00+00:00,True,2024-07-30 14:35:00+00:00,0,66048.68,2024-07-30 14:40:00+00:00,2024-07-30 14:40:00+00:00,66122.5,PROFIT_CEILING_GAP_OPEN,0.7554769880828264,True
F10,0.1,D50,0.5,development,2024-07-30,2024-07-30 14:05:00+00:00,2024-07-30 14:20:00+00:00,66275.66,66956.6,66200.0,756.6000000000058,66653.96,66048.68,2024-07-30 20:00:00+00:00,True,2024-07-30 14:35:00+00:00,0,66048.68,2024-07-30 14:40:00+00:00,2024-07-30 14:40:00+00:00,66122.5,PROFIT_CEILING_GAP_OPEN,0.7554769880828264,True
F15,0.15,D30,0.3,development,2024-07-30,2024-07-30 14:05:00+00:00,2024-07-30 14:20:00+00:00,66313.49,66956.6,66200.0,756.6000000000058,66540.47,66048.68,2024-07-30 20:00:00+00:00,True,2024-07-30 14:35:00+00:00,0,66048.68,2024-07-30 14:40:00+00:00,2024-07-30 14:40:00+00:00,66122.5,PROFIT_CEILING_GAP_OPEN,1.040053901551608,True
F15,0.15,D40,0.4,development,2024-07-30,2024-07-30 14:05:00+00:00,2024-07-30 14:20:00+00:00,66313.49,66956.6,66200.0,756.6000000000058,66616.13,66048.68,2024-07-30 20:00:00+00:00,True,2024-07-30 14:35:00+00:00,0,66048.68,2024-07-30 14:40:00+00:00,2024-07-30 14:40:00+00:00,66122.5,PROFIT_CEILING_GAP_OPEN,1.040053901551608,True
F15,0.15,D50,0.5,development,2024-07-30,2024-07-30 14:05:00+00:00,2024-07-30 14:20:00+00:00,66313.49,66956.6,66200.0,756.6000000000058,66691.79000000001,66048.68,2024-07-30 20:00:00+00:00,True,2024-07-30 14:35:00+00:00,0,66048.68,2024-07-30 14:40:00+00:00,2024-07-30 14:40:00+00:00,66122.5,PROFIT_CEILING_GAP_OPEN,1.040053901551608,True
F05,0.05,D30,0.3,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 16:10:00+00:00,58594.39,60197.8,58510.0,1687.800000000003,59100.73,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,3.2006006718390383,True
F05,0.05,D40,0.4,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 16:10:00+00:00,58594.39,60197.8,58510.0,1687.800000000003,59269.51,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,3.2006006718390383,True
F05,0.05,D50,0.5,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 16:10:00+00:00,58594.39,60197.8,58510.0,1687.800000000003,59438.29,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,3.2006006718390383,True
F10,0.1,D30,0.3,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 15:45:00+00:00,58678.78,60197.8,58510.0,1687.800000000003,59185.12,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,3.9145068796590086,True
F10,0.1,D40,0.4,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 15:45:00+00:00,58678.78,60197.8,58510.0,1687.800000000003,59353.9,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,3.9145068796590086,True
F10,0.1,D50,0.5,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 15:45:00+00:00,58678.78,60197.8,58510.0,1687.800000000003,59522.68,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,3.9145068796590086,True
F15,0.15,D30,0.3,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 15:50:00+00:00,58763.17,60197.8,58510.0,1687.800000000003,59269.51,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,4.626362600928424,True
F15,0.15,D40,0.4,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 15:50:00+00:00,58763.17,60197.8,58510.0,1687.800000000003,59438.29,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,4.626362600928424,True
F15,0.15,D50,0.5,development,2024-08-28,2024-08-28 15:25:00+00:00,2024-08-28 15:50:00+00:00,58763.17,60197.8,58510.0,1687.800000000003,59607.07,58172.44,2024-08-28 20:00:00+00:00,True,2024-08-28 16:15:00+00:00,0,58172.44,2024-08-28 16:25:00+00:00,2024-08-28 16:25:00+00:00,58172.44,PROFIT_CEILING_HIT,4.626362600928424,True
F10,0.1,D30,0.3,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 14:35:00+00:00,61787.67,62261.7,61735.0,526.6999999999971,61945.68,61629.66,2024-10-09 20:00:00+00:00,True,2024-10-09 14:45:00+00:00,0,61629.66,2024-10-09 14:50:00+00:00,2024-10-09 14:50:00+00:00,61720.9,PROFIT_CEILING_GAP_OPEN,0.14031815732813457,True
F10,0.1,D40,0.4,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 14:35:00+00:00,61787.67,62261.7,61735.0,526.6999999999971,61998.35,61629.66,2024-10-09 20:00:00+00:00,True,2024-10-09 14:45:00+00:00,0,61629.66,2024-10-09 14:50:00+00:00,2024-10-09 14:50:00+00:00,61720.9,PROFIT_CEILING_GAP_OPEN,0.14031815732813457,True
F10,0.1,D50,0.5,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 14:35:00+00:00,61787.67,62261.7,61735.0,526.6999999999971,62051.02,61629.66,2024-10-09 20:00:00+00:00,True,2024-10-09 14:45:00+00:00,0,61629.66,2024-10-09 14:50:00+00:00,2024-10-09 14:50:00+00:00,61720.9,PROFIT_CEILING_GAP_OPEN,0.14031815732813457,True
F15,0.15,D30,0.3,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 14:30:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,61972.015,61629.66,2024-10-09 20:00:00+00:00,True,2024-10-09 14:45:00+00:00,0,61629.66,2024-10-09 14:50:00+00:00,2024-10-09 14:50:00+00:00,61720.9,PROFIT_CEILING_GAP_OPEN,0.3531060315538185,True
F15,0.15,D40,0.4,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 14:30:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,62024.685,61629.66,2024-10-09 20:00:00+00:00,True,2024-10-09 14:45:00+00:00,0,61629.66,2024-10-09 14:50:00+00:00,2024-10-09 14:50:00+00:00,61720.9,PROFIT_CEILING_GAP_OPEN,0.3531060315538185,True
F15,0.15,D50,0.5,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 14:30:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,62077.354999999996,61629.66,2024-10-09 20:00:00+00:00,True,2024-10-09 14:45:00+00:00,0,61629.66,2024-10-09 14:50:00+00:00,2024-10-09 14:50:00+00:00,61720.9,PROFIT_CEILING_GAP_OPEN,0.3531060315538185,True
F15,0.15,D30,0.3,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:20:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,67103.815,66615.86,2024-10-17 20:00:00+00:00,False,,0,,2024-10-17 14:50:00+00:00,2024-10-17 14:50:00+00:00,67103.815,PRE_ACT_HARD_STOP_TOUCH,-2.083722320464098,False
F15,0.15,D40,0.4,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:20:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,67178.885,66615.86,2024-10-17 20:00:00+00:00,False,,0,,2024-10-17 14:50:00+00:00,2024-10-17 14:50:00+00:00,67178.885,PRE_ACT_HARD_STOP_TOUCH,-2.644963093952057,False
F15,0.15,D50,0.5,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:20:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,67253.95499999999,66615.86,2024-10-17 20:00:00+00:00,False,,0,,2024-10-17 14:55:00+00:00,2024-10-17 14:55:00+00:00,67253.95499999999,PRE_ACT_HARD_STOP_TOUCH,-3.2062038674400157,False
F05,0.05,D30,0.3,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:25:00+00:00,97687.095,99340.0,97600.1,1739.8999999999942,98209.065,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,1.2209664132197378,True
F05,0.05,D40,0.4,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:25:00+00:00,97687.095,99340.0,97600.1,1739.8999999999942,98383.055,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,1.2209664132197378,True
F05,0.05,D50,0.5,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:25:00+00:00,97687.095,99340.0,97600.1,1739.8999999999942,98557.045,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,1.2209664132197378,True
F10,0.1,D30,0.3,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:20:00+00:00,97774.09000000001,99340.0,97600.1,1739.8999999999942,98296.06000000001,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,1.6644017244242364,True
F10,0.1,D40,0.4,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:20:00+00:00,97774.09000000001,99340.0,97600.1,1739.8999999999942,98470.05,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,1.6644017244242364,True
F10,0.1,D50,0.5,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:20:00+00:00,97774.09000000001,99340.0,97600.1,1739.8999999999942,98644.04000000001,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,1.6644017244242364,True
F15,0.15,D30,0.3,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:15:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98383.05500000001,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,2.107048639405596,True
F15,0.15,D40,0.4,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:15:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98557.045,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,2.107048639405596,True
F15,0.15,D50,0.5,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 14:15:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,98731.035,97252.12000000001,2024-11-22 20:00:00+00:00,True,2024-11-22 14:55:00+00:00,0,97252.12000000001,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+00:00,97370.4,PROFIT_CEILING_GAP_OPEN,2.107048639405596,True
F05,0.05,D30,0.3,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:30:00+00:00,9709.31,9848.2,9702.0,146.20000000000073,9753.17,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,1.4822140811241562,True
F05,0.05,D40,0.4,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:30:00+00:00,9709.31,9848.2,9702.0,146.20000000000073,9767.789999999999,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,1.4822140811241562,True
F05,0.05,D50,0.5,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:30:00+00:00,9709.31,9848.2,9702.0,146.20000000000073,9782.41,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,1.4822140811241562,True
F10,0.1,D30,0.3,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:25:00+00:00,9716.62,9848.2,9702.0,146.20000000000073,9760.480000000001,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,1.8569576663490355,True
F10,0.1,D40,0.4,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:25:00+00:00,9716.62,9848.2,9702.0,146.20000000000073,9775.1,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,1.8569576663490355,True
F10,0.1,D50,0.5,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:25:00+00:00,9716.62,9848.2,9702.0,146.20000000000073,9789.720000000001,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,1.8569576663490355,True
F15,0.15,D30,0.3,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:25:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9767.79,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,2.231137821847762,True
F15,0.15,D40,0.4,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:25:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9782.41,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,2.231137821847762,True
F15,0.15,D50,0.5,external,2020-02-24,2020-02-24 15:50:00+00:00,2020-02-24 16:25:00+00:00,9723.93,9848.2,9702.0,146.20000000000073,9797.03,9672.76,2020-02-24 20:00:00+00:00,True,2020-02-24 16:50:00+00:00,0,9672.76,2020-02-24 16:55:00+00:00,2020-02-24 16:55:00+00:00,9672.76,PROFIT_CEILING_HIT,2.231137821847762,True
F10,0.1,D30,0.3,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 14:35:00+00:00,6591.0,6699.0,6579.0,120.0,6627.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 15:05:00+00:00,2020-03-27 15:05:00+00:00,6627.0,PRE_ACT_HARD_STOP_TOUCH,-3.1309968138370388,False
F10,0.1,D40,0.4,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 14:35:00+00:00,6591.0,6699.0,6579.0,120.0,6639.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 15:05:00+00:00,2020-03-27 15:05:00+00:00,6639.0,PRE_ACT_HARD_STOP_TOUCH,-4.041329085116052,False
F10,0.1,D50,0.5,external,2020-03-27,2020-03-27 13:50:00+00:00,2020-03-27 14:35:00+00:00,6591.0,6699.0,6579.0,120.0,6651.0,6555.0,2020-03-27 20:00:00+00:00,False,,0,,2020-03-27 15:05:00+00:00,2020-03-27 15:05:00+00:00,6651.0,PRE_ACT_HARD_STOP_TOUCH,-4.951661356395065,False
