milestone,milestone_ext,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F65,milestone_px,session_end,activated,activation_bar_start,partial_gross_usd,runner_gross_usd,runner_exit_ts,runner_exit_px,runner_reason,whole_exit_ts,whole_exit_px,whole_reason,net_pnl_usd,win,final_exit_ts,ratchets,trough_extension_r,runner_exit_extension_r,capture_ratio,giveback_r
E05,0.05,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26491.685,26285.255,2023-06-08 20:00:00+00:00,False,,0.0,0.0,,,,2023-06-08 14:35:00+00:00,26590.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.064493009571153,False,2023-06-08 14:35:00+00:00,0,,,,
E10,0.1,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26491.685,26270.51,2023-06-08 20:00:00+00:00,False,,0.0,0.0,,,,2023-06-08 14:35:00+00:00,26590.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.064493009571153,False,2023-06-08 14:35:00+00:00,0,,,,
E15,0.15,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26491.685,26255.765,2023-06-08 20:00:00+00:00,False,,0.0,0.0,,,,2023-06-08 14:35:00+00:00,26590.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.064493009571153,False,2023-06-08 14:35:00+00:00,0,,,,
E20,0.2,development,2023-06-08,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,26344.235,26594.9,26300.0,294.90000000000146,26491.685,26241.02,2023-06-08 20:00:00+00:00,False,,0.0,0.0,,,,2023-06-08 14:35:00+00:00,26590.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-5.064493009571153,False,2023-06-08 14:35:00+00:00,0,,,,
E05,0.05,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30590.41,30176.43,2023-07-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-05 20:00:00+00:00,30420.0,WHOLE_TIME_EXIT_SESSION_END,-2.467852770335165,False,2023-07-05 20:00:00+00:00,0,,,,
E10,0.1,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30590.41,30146.86,2023-07-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-05 20:00:00+00:00,30420.0,WHOLE_TIME_EXIT_SESSION_END,-2.467852770335165,False,2023-07-05 20:00:00+00:00,0,,,,
E15,0.15,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30590.41,30117.29,2023-07-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-05 20:00:00+00:00,30420.0,WHOLE_TIME_EXIT_SESSION_END,-2.467852770335165,False,2023-07-05 20:00:00+00:00,0,,,,
E20,0.2,development,2023-07-05,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,30294.71,30797.4,30206.0,591.4000000000015,30590.41,30087.72,2023-07-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-05 20:00:00+00:00,30420.0,WHOLE_TIME_EXIT_SESSION_END,-2.467852770335165,False,2023-07-05 20:00:00+00:00,0,,,,
E05,0.05,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.40000000000146,30169.61,29890.03,2023-07-17 20:00:00+00:00,True,2023-07-17 18:30:00+00:00,0.6663350006723495,0.6663350006723495,2023-07-17 18:35:00+00:00,29890.03,RUNNER_PROFIT_CEILING_HIT,,,,0.932670001344699,True,2023-07-17 18:35:00+00:00,0,0.7010515773660465,0.05000000000000273,0.07132142857143273,0.6510515773660438
E10,0.1,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.40000000000146,30169.61,29870.06,2023-07-17 20:00:00+00:00,True,2023-07-17 18:30:00+00:00,0.8329187508404141,0.8329187508404141,2023-07-17 18:35:00+00:00,29870.06,RUNNER_PROFIT_CEILING_HIT,,,,1.2658375016808283,True,2023-07-17 18:35:00+00:00,0,0.7010515773660465,0.09999999999999636,0.14264285714285246,0.6010515773660502
E15,0.15,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.40000000000146,30169.61,29850.09,2023-07-17 20:00:00+00:00,True,2023-07-17 18:30:00+00:00,0.9995025010085092,0.9995025010085092,2023-07-17 18:35:00+00:00,29850.09,RUNNER_PROFIT_CEILING_HIT,,,,1.5990050020170186,True,2023-07-17 18:35:00+00:00,0,0.7010515773660465,0.14999999999999908,0.2139642857142852,0.5510515773660474
E20,0.2,development,2023-07-17,2023-07-17 17:25:00+00:00,2023-07-17 18:10:00+00:00,29969.91,30309.4,29910.0,399.40000000000146,30169.61,29830.12,2023-07-17 20:00:00+00:00,True,2023-07-17 18:30:00+00:00,1.166086251176604,1.166086251176604,2023-07-17 18:35:00+00:00,29830.12,RUNNER_PROFIT_CEILING_HIT,,,,1.932172502353208,True,2023-07-17 18:35:00+00:00,0,0.7010515773660465,0.20000000000000182,0.2852857142857179,0.5010515773660447
E05,0.05,development,2023-07-24,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,29041.875,29820.9,28904.4,916.5,29500.125,28858.575,2023-07-24 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-24 20:00:00+00:00,29106.8,WHOLE_TIME_EXIT_SESSION_END,-1.5177825123205593,False,2023-07-24 20:00:00+00:00,0,,,,
E10,0.1,development,2023-07-24,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,29041.875,29820.9,28904.4,916.5,29500.125,28812.75,2023-07-24 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-24 20:00:00+00:00,29106.8,WHOLE_TIME_EXIT_SESSION_END,-1.5177825123205593,False,2023-07-24 20:00:00+00:00,0,,,,
E15,0.15,development,2023-07-24,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,29041.875,29820.9,28904.4,916.5,29500.125,28766.925000000003,2023-07-24 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-24 20:00:00+00:00,29106.8,WHOLE_TIME_EXIT_SESSION_END,-1.5177825123205593,False,2023-07-24 20:00:00+00:00,0,,,,
E20,0.2,development,2023-07-24,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,29041.875,29820.9,28904.4,916.5,29500.125,28721.100000000002,2023-07-24 20:00:00+00:00,False,,0.0,0.0,,,,2023-07-24 20:00:00+00:00,29106.8,WHOLE_TIME_EXIT_SESSION_END,-1.5177825123205593,False,2023-07-24 20:00:00+00:00,0,,,,
E05,0.05,development,2023-07-31,2023-07-31 13:55:00+00:00,2023-07-31 14:15:00+00:00,29339.0,29461.4,29317.4,144.0,29411.0,29310.2,2023-07-31 20:00:00+00:00,True,2023-07-31 14:20:00+00:00,0.24540713725756902,0.14911892020859607,2023-07-31 14:25:00+00:00,29321.5,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,-0.00547394253383493,False,2023-07-31 14:25:00+00:00,0,1.5097222222222324,-0.028472222222212115,0.0,1.5381944444444444
E10,0.1,development,2023-07-31,2023-07-31 13:55:00+00:00,2023-07-31 14:15:00+00:00,29339.0,29461.4,29317.4,144.0,29411.0,29303.0,2023-07-31 20:00:00+00:00,True,2023-07-31 14:30:00+00:00,0.30675892157196905,0.30675892157196905,2023-07-31 14:35:00+00:00,29303.0,RUNNER_PROFIT_CEILING_HIT,,,,0.21351784314393807,True,2023-07-31 14:35:00+00:00,0,1.5097222222222324,0.10000000000001011,0.06623735050598602,1.4097222222222223
E15,0.15,development,2023-07-31,2023-07-31 13:55:00+00:00,2023-07-31 14:15:00+00:00,29339.0,29461.4,29317.4,144.0,29411.0,29295.800000000003,2023-07-31 20:00:00+00:00,True,2023-07-31 14:30:00+00:00,0.36811070588633804,0.36811070588633804,2023-07-31 14:35:00+00:00,29295.800000000003,RUNNER_PROFIT_CEILING_HIT,,,,0.33622141177267606,True,2023-07-31 14:35:00+00:00,0,1.5097222222222324,0.1499999999999899,0.09935602575896228,1.3597222222222425
E20,0.2,development,2023-07-31,2023-07-31 13:55:00+00:00,2023-07-31 14:15:00+00:00,29339.0,29461.4,29317.4,144.0,29411.0,29288.600000000002,2023-07-31 20:00:00+00:00,True,2023-07-31 14:30:00+00:00,0.42946249020073807,0.42946249020073807,2023-07-31 14:35:00+00:00,29288.600000000002,RUNNER_PROFIT_CEILING_HIT,,,,0.4589249804014761,True,2023-07-31 14:35:00+00:00,0,1.5097222222222324,0.19999999999999496,0.1324747010119553,1.3097222222222373
E05,0.05,development,2023-08-02,2023-08-02 13:35:00+00:00,2023-08-02 13:50:00+00:00,29395.85,29599.0,29360.0,239.0,29515.35,29348.05,2023-08-02 20:00:00+00:00,True,2023-08-02 14:05:00+00:00,0.40651996795465406,0.40651996795465406,2023-08-02 14:10:00+00:00,29348.05,RUNNER_PROFIT_CEILING_HIT,,,,0.4130399359093081,True,2023-08-02 14:10:00+00:00,0,1.898326359832639,0.05000000000000304,0.026338990522373172,1.8483263598326358
E10,0.1,development,2023-08-02,2023-08-02 13:35:00+00:00,2023-08-02 13:50:00+00:00,29395.85,29599.0,29360.0,239.0,29515.35,29336.1,2023-08-02 20:00:00+00:00,True,2023-08-02 14:05:00+00:00,0.5081499599433255,0.5081499599433255,2023-08-02 14:10:00+00:00,29336.1,RUNNER_PROFIT_CEILING_HIT,,,,0.6162999198866509,True,2023-08-02 14:10:00+00:00,0,1.898326359832639,0.10000000000000608,0.052677981044746344,1.798326359832633
E15,0.15,development,2023-08-02,2023-08-02 13:35:00+00:00,2023-08-02 13:50:00+00:00,29395.85,29599.0,29360.0,239.0,29515.35,29324.15,2023-08-02 20:00:00+00:00,True,2023-08-02 14:05:00+00:00,0.6097799519319658,0.6097799519319658,2023-08-02 14:10:00+00:00,29324.15,RUNNER_PROFIT_CEILING_HIT,,,,0.8195599038639315,True,2023-08-02 14:10:00+00:00,0,1.898326359832639,0.14999999999999392,0.0790169715671115,1.748326359832645
E20,0.2,development,2023-08-02,2023-08-02 13:35:00+00:00,2023-08-02 13:50:00+00:00,29395.85,29599.0,29360.0,239.0,29515.35,29312.2,2023-08-02 20:00:00+00:00,True,2023-08-02 14:05:00+00:00,0.711409943920637,0.711409943920637,2023-08-02 14:10:00+00:00,29312.2,RUNNER_PROFIT_CEILING_HIT,,,,1.022819887841274,True,2023-08-02 14:10:00+00:00,0,1.898326359832639,0.19999999999999696,0.10535596208948467,1.6983263598326421
E05,0.05,development,2023-08-14,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,29353.4,29486.0,29330.0,156.0,29431.4,29322.2,2023-08-14 20:00:00+00:00,False,,0.0,0.0,,,,2023-08-14 14:30:00+00:00,29439.8,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-1.871720482124691,False,2023-08-14 14:30:00+00:00,0,,,,
E10,0.1,development,2023-08-14,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,29353.4,29486.0,29330.0,156.0,29431.4,29314.4,2023-08-14 20:00:00+00:00,False,,0.0,0.0,,,,2023-08-14 14:30:00+00:00,29439.8,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-1.871720482124691,False,2023-08-14 14:30:00+00:00,0,,,,
E15,0.15,development,2023-08-14,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,29353.4,29486.0,29330.0,156.0,29431.4,29306.6,2023-08-14 20:00:00+00:00,False,,0.0,0.0,,,,2023-08-14 14:30:00+00:00,29439.8,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-1.871720482124691,False,2023-08-14 14:30:00+00:00,0,,,,
E20,0.2,development,2023-08-14,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,29353.4,29486.0,29330.0,156.0,29431.4,29298.8,2023-08-14 20:00:00+00:00,False,,0.0,0.0,,,,2023-08-14 14:30:00+00:00,29439.8,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-1.871720482124691,False,2023-08-14 14:30:00+00:00,0,,,,
E05,0.05,development,2023-08-22,2023-08-22 13:35:00+00:00,2023-08-22 13:45:00+00:00,26007.52,26100.0,25991.2,108.79999999999927,26061.920000000002,25985.760000000002,2023-08-22 20:00:00+00:00,True,2023-08-22 13:55:00+00:00,0.2091702707524439,0.20494072483650602,2023-08-22 14:00:00+00:00,25986.2,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.014110995588949904,True,2023-08-22 14:00:00+00:00,0,2.735294117647097,0.045955882352941485,0.016801075268817082,2.6893382352941555
E10,0.1,development,2023-08-22,2023-08-22 13:35:00+00:00,2023-08-22 13:45:00+00:00,26007.52,26100.0,25991.2,108.79999999999927,26061.920000000002,25980.32,2023-08-22 20:00:00+00:00,True,2023-08-22 13:55:00+00:00,0.2614628384405811,0.20494072483650602,2023-08-22 14:00:00+00:00,25986.2,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.06640356327708707,True,2023-08-22 14:00:00+00:00,0,2.735294117647097,0.045955882352941485,0.016801075268817082,2.6893382352941555
E15,0.15,development,2023-08-22,2023-08-22 13:35:00+00:00,2023-08-22 13:45:00+00:00,26007.52,26100.0,25991.2,108.79999999999927,26061.920000000002,25974.88,2023-08-22 20:00:00+00:00,True,2023-08-22 13:55:00+00:00,0.31375540612868336,0.20494072483650602,2023-08-22 14:00:00+00:00,25986.2,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.11869613096518938,True,2023-08-22 14:00:00+00:00,0,2.735294117647097,0.045955882352941485,0.016801075268817082,2.6893382352941555
E20,0.2,development,2023-08-22,2023-08-22 13:35:00+00:00,2023-08-22 13:45:00+00:00,26007.52,26100.0,25991.2,108.79999999999927,26061.920000000002,25969.440000000002,2023-08-22 20:00:00+00:00,True,2023-08-22 13:55:00+00:00,0.36604797381678555,0.20494072483650602,2023-08-22 14:00:00+00:00,25986.2,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.17098869865329158,True,2023-08-22 14:00:00+00:00,0,2.735294117647097,0.045955882352941485,0.016801075268817082,2.6893382352941555
E05,0.05,development,2023-08-31,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,27109.645,27674.3,27010.0,664.2999999999993,27441.795,26976.785,2023-08-31 20:00:00+00:00,True,2023-08-31 15:40:00+00:00,1.2252096993523944,6.730492044436595,2023-08-31 17:25:00+00:00,26379.8,RUNNER_PROFIT_CEILING_HIT,,,,7.555701743788989,True,2023-08-31 17:25:00+00:00,2,1.7061568568417924,0.9486677705855809,0.556026116110817,0.7574890862562115
E10,0.1,development,2023-08-31,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,27109.645,27674.3,27010.0,664.2999999999993,27441.795,26943.57,2023-08-31 20:00:00+00:00,True,2023-08-31 15:40:00+00:00,1.5315121241904932,1.5315121241904932,2023-08-31 15:45:00+00:00,26943.57,RUNNER_PROFIT_CEILING_HIT,,,,2.6630242483809865,True,2023-08-31 15:45:00+00:00,0,1.7061568568417924,0.10000000000000055,0.05861125816128481,1.6061568568417919
E15,0.15,development,2023-08-31,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,27109.645,27674.3,27010.0,664.2999999999993,27441.795,26910.355,2023-08-31 20:00:00+00:00,True,2023-08-31 15:40:00+00:00,1.8378145490285918,1.8378145490285918,2023-08-31 15:45:00+00:00,26910.355,RUNNER_PROFIT_CEILING_HIT,,,,3.2756290980571836,True,2023-08-31 15:45:00+00:00,0,1.7061568568417924,0.15000000000000083,0.08791688724192721,1.5561568568417916
E20,0.2,development,2023-08-31,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,27109.645,27674.3,27010.0,664.2999999999993,27441.795,26877.14,2023-08-31 20:00:00+00:00,True,2023-08-31 15:40:00+00:00,2.1441169738666908,1.8890417045298928,2023-08-31 15:45:00+00:00,26904.8,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,3.6331586783965837,True,2023-08-31 15:45:00+00:00,0,1.7061568568417924,0.1583621857594473,0.09281806952532257,1.5477946710823451
E05,0.05,development,2023-09-05,2023-09-05 14:40:00+00:00,2023-09-05 14:45:00+00:00,25667.65,25830.0,25639.0,191.0,25763.15,25629.45,2023-09-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-05 15:10:00+00:00,25766.6,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-2.327523555915658,False,2023-09-05 15:10:00+00:00,0,,,,
E10,0.1,development,2023-09-05,2023-09-05 14:40:00+00:00,2023-09-05 14:45:00+00:00,25667.65,25830.0,25639.0,191.0,25763.15,25619.9,2023-09-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-05 15:10:00+00:00,25766.6,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-2.327523555915658,False,2023-09-05 15:10:00+00:00,0,,,,
E15,0.15,development,2023-09-05,2023-09-05 14:40:00+00:00,2023-09-05 14:45:00+00:00,25667.65,25830.0,25639.0,191.0,25763.15,25610.35,2023-09-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-05 15:10:00+00:00,25766.6,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-2.327523555915658,False,2023-09-05 15:10:00+00:00,0,,,,
E20,0.2,development,2023-09-05,2023-09-05 14:40:00+00:00,2023-09-05 14:45:00+00:00,25667.65,25830.0,25639.0,191.0,25763.15,25600.8,2023-09-05 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-05 15:10:00+00:00,25766.6,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-2.327523555915658,False,2023-09-05 15:10:00+00:00,0,,,,
E05,0.05,development,2023-09-18,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,26775.99,27397.0,26666.4,730.5999999999985,27141.29,26629.870000000003,2023-09-18 20:00:00+00:00,True,2023-09-18 18:40:00+00:00,1.3642819555878136,0.9774615242984697,2023-09-18 18:45:00+00:00,26671.3,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.9417434798862834,True,2023-09-18 18:45:00+00:00,0,0.07555433889953578,-0.006706816315354266,0.0,0.08226115521489004
E10,0.1,development,2023-09-18,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,26775.99,27397.0,26666.4,730.5999999999985,27141.29,26593.34,2023-09-18 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-18 20:00:00+00:00,26803.2,WHOLE_TIME_EXIT_SESSION_END,-0.9081044622439568,False,2023-09-18 20:00:00+00:00,0,,,,
E15,0.15,development,2023-09-18,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,26775.99,27397.0,26666.4,730.5999999999985,27141.29,26556.81,2023-09-18 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-18 20:00:00+00:00,26803.2,WHOLE_TIME_EXIT_SESSION_END,-0.9081044622439568,False,2023-09-18 20:00:00+00:00,0,,,,
E20,0.2,development,2023-09-18,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,26775.99,27397.0,26666.4,730.5999999999985,27141.29,26520.280000000002,2023-09-18 20:00:00+00:00,False,,0.0,0.0,,,,2023-09-18 20:00:00+00:00,26803.2,WHOLE_TIME_EXIT_SESSION_END,-0.9081044622439568,False,2023-09-18 20:00:00+00:00,0,,,,
E05,0.05,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26162.484999999997,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0.2907271404571228,0.23522555405664042,2023-09-26 14:00:00+00:00,26168.3,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.12595269451376312,True,2023-09-26 14:00:00+00:00,0,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E10,0.1,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26154.87,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0.36340892557137744,0.23522555405664042,2023-09-26 14:00:00+00:00,26168.3,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.19863447962801783,True,2023-09-26 14:00:00+00:00,0,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E15,0.15,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26147.254999999997,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0.43609071068566674,0.23522555405664042,2023-09-26 14:00:00+00:00,26168.3,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.2713162647423072,True,2023-09-26 14:00:00+00:00,0,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E20,0.2,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26139.64,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0.5087724957999215,0.23522555405664042,2023-09-26 14:00:00+00:00,26168.3,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.3439980498565619,True,2023-09-26 14:00:00+00:00,0,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E05,0.05,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27334.370000000003,2023-10-09 20:00:00+00:00,True,2023-10-09 16:25:00+00:00,0.8687666539432245,0.4702021787340996,2023-10-09 16:30:00+00:00,27378.1,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,0.9389688326773241,True,2023-10-09 16:30:00+00:00,0,0.22702475870751376,-0.04175409148132161,0.0,0.26877885018883535
E10,0.1,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27310.54,2023-10-09 20:00:00+00:00,True,2023-10-09 16:25:00+00:00,1.0859583174290472,0.4702021787340996,2023-10-09 16:30:00+00:00,27378.1,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.1561604961631469,True,2023-10-09 16:30:00+00:00,0,0.22702475870751376,-0.04175409148132161,0.0,0.26877885018883535
E15,0.15,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27286.71,2023-10-09 20:00:00+00:00,True,2023-10-09 16:40:00+00:00,1.3031499809148699,1.0999942033614154,2023-10-09 16:45:00+00:00,27309.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.003144184276285,True,2023-10-09 16:45:00+00:00,0,0.22702475870751376,0.10323122114981301,0.4547134935305027,0.12379353755770076
E20,0.2,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27262.88,2023-10-09 20:00:00+00:00,True,2023-10-09 16:40:00+00:00,1.5203416444006594,1.0999942033614154,2023-10-09 16:45:00+00:00,27309.0,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,2.2203358477620747,True,2023-10-09 16:45:00+00:00,0,0.22702475870751376,0.10323122114981301,0.4547134935305027,0.12379353755770076
E05,0.05,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36641.805,2023-11-13 20:00:00+00:00,False,,0.0,0.0,,,,2023-11-13 16:20:00+00:00,36963.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.6733942885556785,False,2023-11-13 16:20:00+00:00,0,,,,
E10,0.1,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36621.61,2023-11-13 20:00:00+00:00,False,,0.0,0.0,,,,2023-11-13 16:20:00+00:00,36963.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.6733942885556785,False,2023-11-13 16:20:00+00:00,0,,,,
E15,0.15,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36601.415,2023-11-13 20:00:00+00:00,False,,0.0,0.0,,,,2023-11-13 16:20:00+00:00,36963.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.6733942885556785,False,2023-11-13 16:20:00+00:00,0,,,,
E20,0.2,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36581.22,2023-11-13 20:00:00+00:00,False,,0.0,0.0,,,,2023-11-13 16:20:00+00:00,36963.0,PRE_MILESTONE_CLOSE_INVALIDATION_F65,-3.6733942885556785,False,2023-11-13 16:20:00+00:00,0,,,,
E05,0.05,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37110.090000000004,2023-11-23 20:00:00+00:00,True,2023-11-23 15:20:00+00:00,0.6908888926509986,0.6908888926509986,2023-11-23 15:35:00+00:00,37110.090000000004,RUNNER_PROFIT_CEILING_HIT,,,,0.9817777853019972,True,2023-11-23 15:35:00+00:00,0,0.5435628160248961,0.04999999999999859,0.09198568872987166,0.4935628160248975
E10,0.1,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37084.380000000005,2023-11-23 20:00:00+00:00,True,2023-11-23 15:20:00+00:00,0.8636111158137483,0.8636111158137483,2023-11-23 15:35:00+00:00,37084.380000000005,RUNNER_PROFIT_CEILING_HIT,,,,1.3272222316274966,True,2023-11-23 15:35:00+00:00,0,0.5435628160248961,0.09999999999999717,0.18397137745974332,0.4435628160248989
E15,0.15,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37058.670000000006,2023-11-23 20:00:00+00:00,True,2023-11-23 15:20:00+00:00,1.036333338976498,1.0361317961257228,2023-11-23 15:25:00+00:00,37058.7,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.6724651351022208,True,2023-11-23 15:25:00+00:00,0,0.5435628160248961,0.14994165694283598,0.27584973166370597,0.3936211590820601
E20,0.2,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37032.96000000001,2023-11-23 20:00:00+00:00,True,2023-11-23 15:25:00+00:00,1.2090555621392476,1.0025413209871084,2023-11-23 15:30:00+00:00,37063.7,RUNNER_OPEN_GAP_AT_OR_ABOVE_CEILING,,,,1.8115968831263562,True,2023-11-23 15:30:00+00:00,0,0.5435628160248961,0.1402178140801366,0.25796064400717644,0.40334500194475953
