partition,side,start_ts,end_ts,duration_h,week,entry,tp,sl,outcome,first_exit_ts,first_hours,variant
external,LONG,2020-12-03 12:00:00+00:00,2020-12-03 12:15:00+00:00,0.25,2020-W49,19420.01,19643.340115,19254.939915,OFF,2020-12-03 12:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-03 16:00:00+00:00,2020-12-03 16:15:00+00:00,0.25,2020-W49,19560.91,19785.860465,19394.642265000002,SL,2020-12-03 16:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-03 16:45:00+00:00,2020-12-03 17:00:00+00:00,0.25,2020-W49,19405.76,19628.92624,19240.81104,OFF,2020-12-03 17:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-03 20:00:00+00:00,2020-12-03 20:45:00+00:00,0.75,2020-W49,19426.34,19649.74291,19261.21611,OFF,2020-12-03 20:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-03 21:45:00+00:00,2020-12-03 22:45:00+00:00,1.0,2020-W49,19459.47,19683.253905,19294.064505000002,OFF,2020-12-03 22:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2020-12-03 23:00:00+00:00,2020-12-03 23:30:00+00:00,0.5,2020-W49,19473.41,19697.354215,19307.886015,OFF,2020-12-03 23:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-03 23:45:00+00:00,2020-12-04 00:00:00+00:00,0.25,2020-W49,19452.79,19676.497085000003,19287.441285,OFF,2020-12-04 00:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-07 00:00:00+00:00,2020-12-07 00:15:00+00:00,0.25,2020-W50,19375.0,19597.8125,19210.3125,OFF,2020-12-07 00:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-07 00:45:00+00:00,2020-12-07 01:00:00+00:00,0.25,2020-W50,19366.02,19588.72923,19201.40883,OFF,2020-12-07 01:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-07 07:45:00+00:00,2020-12-07 08:15:00+00:00,0.5,2020-W50,19337.81,19560.194815000003,19173.438615000003,OFF,2020-12-07 08:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2020-12-11 12:00:00+00:00,2020-12-11 12:15:00+00:00,0.25,2020-W50,17646.39,17443.456515,17796.384315,OFF,2020-12-11 12:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-15 16:00:00+00:00,2020-12-15 16:30:00+00:00,0.5,2020-W51,19405.81,19628.976815,19240.860615,OFF,2020-12-15 16:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-15 16:45:00+00:00,2020-12-15 17:00:00+00:00,0.25,2020-W51,19390.46,19613.45029,19225.64109,OFF,2020-12-15 17:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-15 17:45:00+00:00,2020-12-15 20:30:00+00:00,2.75,2020-W51,19393.82,19616.84893,19228.97253,OFF,2020-12-15 20:30:00+00:00,2.75,S3_STACK_MOMENTUM
external,LONG,2020-12-16 12:15:00+00:00,2020-12-16 15:15:00+00:00,3.0,2020-W51,19797.92,20025.59608,19629.63768,TP,2020-12-16 13:30:00+00:00,1.5,S3_STACK_MOMENTUM
external,LONG,2020-12-16 15:30:00+00:00,2020-12-16 16:00:00+00:00,0.5,2020-W51,20651.03,20888.516845000002,20475.496245,OFF,2020-12-16 16:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-16 16:15:00+00:00,2020-12-16 17:30:00+00:00,1.25,2020-W51,20695.03,20933.022845,20519.122245,OFF,2020-12-16 17:30:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2020-12-16 21:00:00+00:00,2020-12-16 21:30:00+00:00,0.5,2020-W51,20804.21,21043.458415,20627.374215,OFF,2020-12-16 21:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-16 21:45:00+00:00,2020-12-17 00:00:00+00:00,2.25,2020-W51,20973.91,21215.109965,20795.631765000002,TP,2020-12-16 21:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-17 00:45:00+00:00,2020-12-17 03:45:00+00:00,3.0,2020-W51,21354.03,21599.601345,21172.520745,TP,2020-12-17 01:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-17 04:30:00+00:00,2020-12-17 07:00:00+00:00,2.5,2020-W51,21848.01,22099.262115,21662.301915,TP,2020-12-17 05:30:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2020-12-17 07:15:00+00:00,2020-12-17 07:30:00+00:00,0.25,2020-W51,22292.67,22549.035705,22103.182305,OFF,2020-12-17 07:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-17 07:45:00+00:00,2020-12-17 09:45:00+00:00,2.0,2020-W51,22396.62,22654.18113,22206.24873,TP,2020-12-17 08:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-17 11:30:00+00:00,2020-12-17 12:00:00+00:00,0.5,2020-W51,22710.0,22971.165,22516.965,OFF,2020-12-17 12:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-17 13:00:00+00:00,2020-12-17 14:00:00+00:00,1.0,2020-W51,23158.3,23424.620450000002,22961.45445,SL,2020-12-17 13:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2020-12-17 15:00:00+00:00,2020-12-17 15:30:00+00:00,0.5,2020-W51,23095.13,23360.723995000004,22898.821395000003,OFF,2020-12-17 15:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-17 16:00:00+00:00,2020-12-17 17:45:00+00:00,1.75,2020-W51,23348.36,23616.866140000002,23149.898940000003,TP,2020-12-17 16:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-18 08:00:00+00:00,2020-12-18 08:15:00+00:00,0.25,2020-W51,23084.0,23349.466,22887.786,OFF,2020-12-18 08:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-18 08:30:00+00:00,2020-12-18 09:30:00+00:00,1.0,2020-W51,23220.06,23487.090690000005,23022.68949,OFF,2020-12-18 09:30:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2020-12-18 10:00:00+00:00,2020-12-18 10:15:00+00:00,0.25,2020-W51,23242.8,23510.0922,23045.2362,SL,2020-12-18 10:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-19 01:45:00+00:00,2020-12-19 03:45:00+00:00,2.0,2020-W51,23004.0,23268.546000000002,22808.466,OFF,2020-12-19 03:45:00+00:00,2.0,S3_STACK_MOMENTUM
external,LONG,2020-12-19 16:00:00+00:00,2020-12-19 17:30:00+00:00,1.5,2020-W51,23569.03,23840.073845,23368.693245,TP,2020-12-19 16:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-19 22:00:00+00:00,2020-12-19 22:30:00+00:00,0.5,2020-W51,24003.01,24279.044615,23798.984415,OFF,2020-12-19 22:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-20 21:00:00+00:00,2020-12-20 21:15:00+00:00,0.25,2020-W51,24211.53,24489.962595,24005.731995,SL,2020-12-20 21:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-21 05:45:00+00:00,2020-12-21 06:15:00+00:00,0.5,2020-W52,23977.5,24253.241250000003,23773.69125,OFF,2020-12-21 06:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-21 08:00:00+00:00,2020-12-21 08:15:00+00:00,0.25,2020-W52,23997.36,24273.329640000004,23793.38244,OFF,2020-12-21 08:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-25 12:00:00+00:00,2020-12-25 12:45:00+00:00,0.75,2020-W52,24605.22,24888.180030000003,24396.075630000003,OFF,2020-12-25 12:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-25 14:00:00+00:00,2020-12-25 14:45:00+00:00,0.75,2020-W52,24525.0,24807.037500000002,24316.537500000002,SL,2020-12-25 14:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-26 00:00:00+00:00,2020-12-26 00:30:00+00:00,0.5,2020-W52,24729.99,25014.384885000003,24519.785085000003,OFF,2020-12-26 00:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-26 01:45:00+00:00,2020-12-26 03:00:00+00:00,1.25,2020-W52,24732.99,25017.419385000005,24522.759585000003,OFF,2020-12-26 03:00:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2020-12-26 03:30:00+00:00,2020-12-26 04:15:00+00:00,0.75,2020-W52,24905.61,25192.024515,24693.912315,OFF,2020-12-26 04:15:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-26 16:00:00+00:00,2020-12-26 17:45:00+00:00,1.75,2020-W52,25636.71,25931.532165,25418.797965,TP,2020-12-26 16:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-26 19:45:00+00:00,2020-12-26 22:15:00+00:00,2.5,2020-W52,25880.52,26178.14598,25660.535580000003,TP,2020-12-26 20:30:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2020-12-26 23:15:00+00:00,2020-12-26 23:45:00+00:00,0.5,2020-W52,26511.08,26815.957420000002,26285.73582,OFF,2020-12-26 23:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-27 00:00:00+00:00,2020-12-27 02:00:00+00:00,2.0,2020-W52,26508.84,26813.69166,26283.514860000003,TP,2020-12-27 00:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-27 05:00:00+00:00,2020-12-27 05:30:00+00:00,0.5,2020-W52,26760.0,27067.74,26532.54,OFF,2020-12-27 05:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-27 06:00:00+00:00,2020-12-27 09:00:00+00:00,3.0,2020-W52,26906.0,27215.419,26677.299000000003,TP,2020-12-27 06:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-27 10:00:00+00:00,2020-12-27 11:45:00+00:00,1.75,2020-W52,27830.74,28150.793510000003,27594.178710000004,TP,2020-12-27 11:00:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2020-12-29 23:00:00+00:00,2020-12-29 23:15:00+00:00,0.25,2020-W53,27074.52,27385.87698,26844.386580000002,OFF,2020-12-29 23:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-29 23:30:00+00:00,2020-12-30 01:30:00+00:00,2.0,2020-W53,27159.85,27472.188275,26928.991275,TP,2020-12-30 00:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-30 02:30:00+00:00,2020-12-30 04:15:00+00:00,1.75,2020-W53,27812.9,28132.74835,27576.490350000004,TP,2020-12-30 03:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-30 05:15:00+00:00,2020-12-30 05:30:00+00:00,0.25,2020-W53,27996.42,28318.37883,27758.45043,OFF,2020-12-30 05:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-30 05:45:00+00:00,2020-12-30 06:00:00+00:00,0.25,2020-W53,28128.0,28451.472,27888.912,OFF,2020-12-30 06:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-30 07:00:00+00:00,2020-12-30 07:45:00+00:00,0.75,2020-W53,28412.13,28738.869495000003,28170.626895,OFF,2020-12-30 07:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2020-12-30 08:00:00+00:00,2020-12-30 08:30:00+00:00,0.5,2020-W53,28437.38,28764.409870000003,28195.66227,SL,2020-12-30 08:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-30 20:00:00+00:00,2020-12-30 20:15:00+00:00,0.25,2020-W53,28806.79,29138.068085000003,28561.932285000003,OFF,2020-12-30 20:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-30 20:45:00+00:00,2020-12-30 21:15:00+00:00,0.5,2020-W53,28860.49,29192.385635000002,28615.175835000002,SL,2020-12-30 21:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-30 21:30:00+00:00,2020-12-30 22:45:00+00:00,1.25,2020-W53,28887.84,29220.050160000003,28642.293360000003,OFF,2020-12-30 22:45:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2020-12-31 00:00:00+00:00,2020-12-31 01:15:00+00:00,1.25,2020-W53,28906.99,29239.420385000005,28661.280585000004,TP,2020-12-31 00:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-31 05:00:00+00:00,2020-12-31 05:15:00+00:00,0.25,2020-W53,29068.25,29402.534875,28821.169875,OFF,2020-12-31 05:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2020-12-31 06:15:00+00:00,2020-12-31 06:45:00+00:00,0.5,2020-W53,29037.24,29371.168260000002,28790.42346,OFF,2020-12-31 06:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2020-12-31 08:00:00+00:00,2020-12-31 08:15:00+00:00,0.25,2020-W53,29190.0,29525.685,28941.885000000002,SL,2020-12-31 08:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-01 01:30:00+00:00,2021-01-01 02:15:00+00:00,0.75,2020-W53,29440.3,29778.86345,29190.05745,OFF,2021-01-01 02:15:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-01-01 03:15:00+00:00,2021-01-01 03:30:00+00:00,0.25,2020-W53,29292.9,29629.768350000002,29043.910350000002,OFF,2021-01-01 03:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-01 04:00:00+00:00,2021-01-01 04:45:00+00:00,0.75,2020-W53,29302.11,29639.084265,29053.042065,OFF,2021-01-01 04:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-01-01 11:15:00+00:00,2021-01-01 12:15:00+00:00,1.0,2020-W53,29329.67,29666.961205,29080.367804999998,OFF,2021-01-01 12:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-01-01 12:30:00+00:00,2021-01-01 13:00:00+00:00,0.5,2020-W53,29479.99,29819.009885000003,29229.410085000003,SL,2021-01-01 12:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-01 13:15:00+00:00,2021-01-01 13:30:00+00:00,0.25,2020-W53,29410.0,29748.215,29160.015000000003,OFF,2021-01-01 13:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-01 14:00:00+00:00,2021-01-01 14:45:00+00:00,0.75,2020-W53,29493.69,29832.867435,29242.993635,OFF,2021-01-01 14:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-01-02 04:00:00+00:00,2021-01-02 04:15:00+00:00,0.25,2020-W53,29364.68,29702.37382,29115.080220000003,OFF,2021-01-02 04:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-02 04:45:00+00:00,2021-01-02 05:00:00+00:00,0.25,2020-W53,29366.26,29703.971990000002,29116.64679,OFF,2021-01-02 05:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-02 06:00:00+00:00,2021-01-02 08:15:00+00:00,2.25,2020-W53,29628.64,29969.36936,29376.796560000003,OFF,2021-01-02 08:15:00+00:00,2.25,S3_STACK_MOMENTUM
external,LONG,2021-01-02 08:30:00+00:00,2021-01-02 09:15:00+00:00,0.75,2020-W53,29757.24,30099.448260000005,29504.303460000003,OFF,2021-01-02 09:15:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-01-02 13:00:00+00:00,2021-01-02 14:45:00+00:00,1.75,2020-W53,30660.11,31012.701265000003,30399.499065000004,TP,2021-01-02 13:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-01-02 15:30:00+00:00,2021-01-02 18:15:00+00:00,2.75,2020-W53,31399.98,31761.07977,31133.08017,TP,2021-01-02 15:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-02 18:30:00+00:00,2021-01-02 20:15:00+00:00,1.75,2020-W53,32814.06,33191.42169,32535.140489999998,TP,2021-01-02 18:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-03 03:00:00+00:00,2021-01-03 03:15:00+00:00,0.25,2020-W53,32765.99,33142.798885000004,32487.479085000003,OFF,2021-01-03 03:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-03 08:00:00+00:00,2021-01-03 08:30:00+00:00,0.5,2020-W53,34476.0,34872.474,34182.954000000005,SL,2021-01-03 08:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-03 08:45:00+00:00,2021-01-03 09:00:00+00:00,0.25,2020-W53,34689.8,35088.73270000001,34394.936700000006,SL,2021-01-03 08:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-03 09:15:00+00:00,2021-01-03 09:30:00+00:00,0.25,2020-W53,34300.15,34694.601725,34008.598725,SL,2021-01-03 09:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-03 12:30:00+00:00,2021-01-03 12:45:00+00:00,0.25,2020-W53,34349.69,34744.711435000005,34057.717635,SL,2021-01-03 12:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-05 21:00:00+00:00,2021-01-05 21:45:00+00:00,0.75,2021-W01,34017.01,34408.205615000006,33727.865415,SL,2021-01-05 21:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-05 22:15:00+00:00,2021-01-05 23:15:00+00:00,1.0,2021-W01,34135.03,34527.582845000004,33844.882245,OFF,2021-01-05 23:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-01-06 04:15:00+00:00,2021-01-06 05:30:00+00:00,1.25,2021-W01,34693.05,35092.02007500001,34398.159075,TP,2021-01-06 04:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-06 06:45:00+00:00,2021-01-06 07:15:00+00:00,0.5,2021-W01,34989.49,35391.869135,34692.079335,TP,2021-01-06 07:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-07 00:00:00+00:00,2021-01-07 01:30:00+00:00,1.5,2021-W01,36825.77,37249.266355,36512.750954999996,SL,2021-01-07 00:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-07 03:00:00+00:00,2021-01-07 04:30:00+00:00,1.5,2021-W01,37026.75,37452.557625,36712.022625000005,TP,2021-01-07 03:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-07 05:15:00+00:00,2021-01-07 05:45:00+00:00,0.5,2021-W01,37413.68,37843.937320000005,37095.663720000004,OFF,2021-01-07 05:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-07 12:00:00+00:00,2021-01-07 15:15:00+00:00,3.25,2021-W01,37919.72,38355.796780000004,37597.40238,SL,2021-01-07 12:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-07 15:45:00+00:00,2021-01-07 18:30:00+00:00,2.75,2021-W01,38716.01,39161.244115,38386.92391500001,TP,2021-01-07 16:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-07 22:00:00+00:00,2021-01-07 22:45:00+00:00,0.75,2021-W01,39810.88,40268.70512,39472.48752,SL,2021-01-07 22:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-08 12:00:00+00:00,2021-01-08 13:00:00+00:00,1.0,2021-W01,41399.98,41876.079770000004,41048.08017000001,TP,2021-01-08 12:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-08 14:15:00+00:00,2021-01-08 14:30:00+00:00,0.25,2021-W01,41399.99,41876.089885,41048.090085,SL,2021-01-08 14:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-08 15:00:00+00:00,2021-01-08 15:15:00+00:00,0.25,2021-W01,41560.0,42037.94,41206.740000000005,SL,2021-01-08 15:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-09 21:45:00+00:00,2021-01-09 22:15:00+00:00,0.5,2021-W01,40688.94,41156.862810000006,40343.084010000006,OFF,2021-01-09 22:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-01-10 09:45:00+00:00,2021-01-10 10:00:00+00:00,0.25,2021-W01,40949.37,41420.287755000005,40601.30035500001,OFF,2021-01-10 10:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-01-14 20:45:00+00:00,2021-01-14 21:00:00+00:00,0.25,2021-W02,39789.99,40247.574885,39451.775085,SL,2021-01-14 20:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-01-24 18:30:00+00:00,2021-01-24 18:45:00+00:00,0.25,2021-W03,31809.99,31444.175115000002,32080.374915,OFF,2021-01-24 18:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-01-24 19:00:00+00:00,2021-01-24 20:30:00+00:00,1.5,2021-W03,31851.2,31484.911200000002,32121.9352,TP,2021-01-24 19:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-01-27 09:00:00+00:00,2021-01-27 10:00:00+00:00,1.0,2021-W04,31174.62,30816.11187,31439.604269999996,TP,2021-01-27 09:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-01-27 11:45:00+00:00,2021-01-27 13:00:00+00:00,1.25,2021-W04,31177.51,30818.968635,31442.518834999995,TP,2021-01-27 11:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-01-27 13:45:00+00:00,2021-01-27 15:45:00+00:00,2.0,2021-W04,30597.69,30245.816565,30857.770364999997,TP,2021-01-27 14:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-01-27 19:00:00+00:00,2021-01-27 19:15:00+00:00,0.25,2021-W04,29728.11,29386.236735000002,29980.798935,SL,2021-01-27 19:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-03 04:00:00+00:00,2021-02-03 05:15:00+00:00,1.25,2021-W05,36446.26,36865.391990000004,36136.466790000006,TP,2021-02-03 04:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-03 06:15:00+00:00,2021-02-03 07:15:00+00:00,1.0,2021-W05,36635.5,37056.80825,36324.09825,OFF,2021-02-03 07:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-03 16:00:00+00:00,2021-02-03 16:30:00+00:00,0.5,2021-W05,36891.1,37315.34765,36577.52565,OFF,2021-02-03 16:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-03 16:45:00+00:00,2021-02-03 18:15:00+00:00,1.5,2021-W05,37025.44,37451.232560000004,36710.72376,OFF,2021-02-03 18:15:00+00:00,1.5,S3_STACK_MOMENTUM
external,LONG,2021-02-03 18:30:00+00:00,2021-02-03 19:00:00+00:00,0.5,2021-W05,37100.48,37527.13552,36785.125920000006,OFF,2021-02-03 19:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-03 22:00:00+00:00,2021-02-03 22:45:00+00:00,0.75,2021-W05,37290.52,37719.36098,36973.550579999996,OFF,2021-02-03 22:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-02-03 23:00:00+00:00,2021-02-04 02:15:00+00:00,3.25,2021-W05,37308.9,37737.95235000001,36991.77435,TP,2021-02-04 00:00:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-02-04 07:00:00+00:00,2021-02-04 07:30:00+00:00,0.5,2021-W05,38114.61,38552.928015000005,37790.635815,OFF,2021-02-04 07:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-04 08:30:00+00:00,2021-02-04 09:00:00+00:00,0.5,2021-W05,38763.05,39208.82507500001,38433.564075,SL,2021-02-04 08:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-05 13:00:00+00:00,2021-02-05 13:30:00+00:00,0.5,2021-W05,37916.26,38352.29699,37593.97179,OFF,2021-02-05 13:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-05 14:00:00+00:00,2021-02-05 15:00:00+00:00,1.0,2021-W05,38329.03,38769.813845000004,38003.233245,OFF,2021-02-05 15:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-05 16:15:00+00:00,2021-02-05 16:30:00+00:00,0.25,2021-W05,38038.2,38475.6393,37714.8753,OFF,2021-02-05 16:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-06 00:00:00+00:00,2021-02-06 02:15:00+00:00,2.25,2021-W05,38357.17,38798.277455,38031.134055,TP,2021-02-06 00:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-02-06 02:45:00+00:00,2021-02-06 03:45:00+00:00,1.0,2021-W05,39509.0,39963.353500000005,39173.173500000004,OFF,2021-02-06 03:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-06 04:00:00+00:00,2021-02-06 04:15:00+00:00,0.25,2021-W05,39440.83,39894.39954500001,39105.582945,SL,2021-02-06 04:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-06 08:00:00+00:00,2021-02-06 12:15:00+00:00,4.25,2021-W05,39410.69,39863.91293500001,39075.699135,TP,2021-02-06 09:00:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-02-06 13:15:00+00:00,2021-02-06 13:30:00+00:00,0.25,2021-W05,40145.98,40607.65877000001,39804.73917000001,OFF,2021-02-06 13:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-06 14:00:00+00:00,2021-02-06 17:00:00+00:00,3.0,2021-W05,40190.52,40652.710979999996,39848.90058,TP,2021-02-06 14:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-02-06 17:45:00+00:00,2021-02-06 18:00:00+00:00,0.25,2021-W05,40704.09,41172.187035,40358.105234999995,SL,2021-02-06 17:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-08 09:15:00+00:00,2021-02-08 09:30:00+00:00,0.25,2021-W06,39312.51,39764.603865000005,38978.353665,OFF,2021-02-08 09:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-08 13:00:00+00:00,2021-02-08 14:00:00+00:00,1.0,2021-W06,43505.9,44006.21785,43136.099850000006,SL,2021-02-08 13:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-08 14:15:00+00:00,2021-02-08 14:30:00+00:00,0.25,2021-W06,43563.01,44063.98461500001,43192.724415000004,TP,2021-02-08 14:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-08 15:00:00+00:00,2021-02-08 15:15:00+00:00,0.25,2021-W06,43650.49,44152.470635,43279.460835,OFF,2021-02-08 15:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-08 15:30:00+00:00,2021-02-08 16:30:00+00:00,1.0,2021-W06,43779.33,44282.79229500001,43407.205695000004,TP,2021-02-08 15:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-08 21:15:00+00:00,2021-02-09 01:15:00+00:00,4.0,2021-W06,44061.41,44568.11621500001,43686.888015000004,TP,2021-02-08 21:30:00+00:00,0.5,S3_STACK_MOMENTUM
